Date,GRADE,GPS,NTAP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-04-01,,,1.4066005945205688,1.4633371114730835,1.4692471146583557,1.4781123101711273,1.5552981090545654,,
1996-04-02,,,1.3593196868896484,1.4444249391555786,1.4562449216842652,1.4727932393550873,1.5537614798545838,,
1996-04-03,,,1.3593196868896484,1.416056489944458,1.4467888355255127,1.466292142868042,1.5506882357597351,,
1996-04-04,,,1.300218939781189,1.3853241682052613,1.4314226746559142,1.456244993209839,1.544778151512146,,
1996-04-05,,,1.300218939781189,1.3451355695724487,1.416056513786316,1.4473798811435699,1.538277051448822,,
1996-04-08,,,1.2765781879425049,1.319131088256836,1.3912340998649597,1.4349686741828918,1.5316577577590942,1.5184930181503296,
1996-04-09,,,1.2824885845184326,1.3037648677825928,1.3740949034690857,1.425808048248291,1.5270478916168213,1.5216253626346588,
1996-04-10,,,1.2765781879425049,1.287216567993164,1.351636528968811,1.4163519024848938,1.523501844406128,1.5225709760189057,
1996-04-11,,,1.288398504257202,1.2848524808883668,1.335088324546814,1.4068957686424255,1.5194829821586608,1.5236347925662994,
1996-04-12,,,1.2765781879425049,1.2801243305206298,1.3126299500465393,1.3944845616817474,1.5155823135375976,1.5236347925662994,
1996-04-15,,,1.2765781879425049,1.2801243305206298,1.299627709388733,1.3844374120235443,1.5106178307533265,1.5244622039794922,
1996-04-16,,,1.2765781879425049,1.2789422512054442,1.2913535594940186,1.373799240589142,1.504707736968994,1.5251714146137239,
1996-04-17,,,1.2765781879425049,1.2789422512054442,1.283079409599304,1.3649341225624085,1.4980884432792663,1.5243439996242523,
1996-04-18,,,1.3238592147827148,1.286034393310547,1.2854434370994567,1.3584330558776856,1.4902871441841126,1.5232801830768585,
1996-04-19,,,1.3297696113586426,1.2966726779937745,1.2883985042572021,1.352227509021759,1.4830768394470215,1.5223936748504638,
1996-04-22,,,1.335679531097412,1.308492946624756,1.294308638572693,1.3427713692188263,1.476457540988922,1.5180202114582062,
1996-04-23,,,1.3711397647857666,1.3274052619934082,1.3031737565994264,1.338634330034256,1.4698382449150085,1.5150060641765595,
1996-04-24,,,1.412510633468628,1.3545917510986327,1.3167670011520385,1.3342017650604248,1.4622733330726623,1.5132921397686006,
1996-04-25,,,1.5011619329452517,1.3900522947311402,1.3380433440208435,1.3365658342838287,1.4556540441513062,1.5132921397686006,
1996-04-26,,,1.6193631887435913,1.4479710102081298,1.3723218441009521,1.3424758970737458,1.4542356109619141,1.5128193271160126,
1996-04-29,,,1.5957231521606443,1.4999797344207764,1.404236340522766,1.3519320249557494,1.452344377040863,1.511873710155487,
1996-04-30,,,1.51298189163208,1.528348159790039,1.4278767108917236,1.359615135192871,1.4497439360618591,1.5096278762817383,
1996-05-01,,,1.4893416166305542,1.5437143564224243,1.4491530537605286,1.3661162316799162,1.4454886770248414,1.5070274424552919,
1996-05-02,,,1.4893416166305542,1.541350293159485,1.4657012939453125,1.3755723655223844,1.4398149919509888,1.5045452058315276,
1996-05-03,,,1.51298189163208,1.5200740337371825,1.4840225219726562,1.386210513114929,1.4365053462982178,1.5027721762657165,
1996-05-06,,,1.51298189163208,1.5035257816314698,1.501752758026123,1.3980306982994077,1.4346141266822814,1.5026539719104768,
1996-05-07,,,1.5602623224258425,1.5129818677902223,1.5206650137901305,1.4119193851947784,1.434377715587616,1.502890374660492,
1996-05-08,,,1.5602623224258425,1.5271660089492798,1.5354401826858521,1.4261035919189453,1.4341413044929505,1.5024175691604613,
1996-05-09,,,1.702104568481445,1.569718599319458,1.5555344462394713,1.4467888951301575,1.4381601572036744,1.5034813833236695,
1996-05-10,,,1.7552958726882937,1.6181813955307007,1.5691277146339417,1.470724779367447,1.4439520525932312,1.5049589133262635,
1996-05-13,,,1.8203060626983645,1.6796462297439576,1.5915860056877136,1.49791117310524,1.4503349351882935,1.5070865452289581,
1996-05-14,,,1.7848458290100098,1.724562931060791,1.6187723994255065,1.5233245551586152,1.4567178297042847,1.5077957618236542,
1996-05-15,,,1.8321263790130613,1.7789357423782348,1.6530508756637574,1.551101964712143,1.4635735249519348,1.5085049736499787,
1996-05-16,,,1.7257444858551023,1.7836637258529664,1.6766911625862122,1.5711962282657623,1.4680651760101318,1.5072047519683838,
1996-05-17,,,1.67846417427063,1.7682973861694335,1.6932393908500671,1.5886309564113616,1.472084035873413,1.5050180196762084,
1996-05-20,,,1.6430039405822754,1.7328369617462158,1.7062415957450867,1.603997176885605,1.4744480681419372,1.5024766850471496,
1996-05-21,,,1.6430039405822754,1.704468584060669,1.71451575756073,1.6175903856754303,1.4779941248893738,1.5009400618076325,
1996-05-22,,,1.6430039405822754,1.6666440963745117,1.7227899193763734,1.6291150510311128,1.4815401816368103,1.5012946724891663,
1996-05-23,,,1.6430039405822754,1.6500959873199463,1.7168798565864563,1.636207151412964,1.4848498368263245,1.503540507555008,
1996-05-24,,,1.6193631887435913,1.6382757902145386,1.703286588191986,1.636207151412964,1.486741054058075,1.5050771284103392,
1996-05-27,,,1.6193631887435913,1.6335476398468018,1.6831923007965088,1.6373891532421112,1.4895778942108153,1.5064955484867095,
1996-05-28,,,1.5957231521606443,1.6240914821624757,1.6642800331115724,1.6415262162685393,1.4917055249214173,1.509686998128891,
1996-05-29,,,1.5720828771591189,1.6099072694778442,1.638275682926178,1.6456632792949677,1.4940695714950563,1.5131148505210876,
1996-05-30,,,1.5720828771591189,1.5957230567932128,1.6229095220565797,1.6498003423213958,1.496433618068695,1.5152424824237825,
1996-05-31,,,1.6193631887435913,1.5957230567932128,1.6169994235038758,1.6551194071769715,1.4997432708740235,1.5181975221633912,
1996-06-03,,,1.5957231521606443,1.5909950494766236,1.6122713446617127,1.6592564702033996,1.501161687374115,1.5212707686424256,
1996-06-04,,,1.5839030742645264,1.5886310338974,1.6063612580299378,1.6604385077953339,1.503762137889862,1.5243440175056457,
1996-06-05,,,1.5720828771591189,1.5886310338974,1.599269151687622,1.6610295355319977,1.5051805567741394,1.5274172639846801,
1996-06-06,,,1.5602623224258425,1.5862669229507447,1.5909949898719788,1.6539374232292174,1.5073081922531129,1.5302541053295136,
1996-06-07,,,1.5720828771591189,1.57681086063385,1.5862669587135314,1.6447767734527587,1.50872661113739,1.5321305584907532,
1996-06-10,,,1.524802327156067,1.5626266956329347,1.5768108725547791,1.6300015866756439,1.5110906457901,1.5331943774223327,
1996-06-11,,,1.524802327156067,1.5508065462112426,1.5697187900543212,1.6169994115829467,1.5144002985954286,1.5340808892250062,
1996-06-12,,,1.5720828771591189,1.5508065462112426,1.5697187900543215,1.6039972364902497,1.5186555624008178,1.5346718990802766,
1996-06-13,,,1.6193631887435913,1.5626267194747925,1.5744468212127687,1.598678171634674,1.525038447380066,1.5349082994461059,
1996-06-14,,,1.6430039405822754,1.576810932159424,1.5768108963966372,1.5969051599502564,1.5318941473960876,1.5350855994224548,
1996-06-17,,,1.548442244529724,1.5815389156341553,1.572082805633545,1.5921770751476287,1.5373314285278321,1.534494593143463,
1996-06-18,,,1.3711397647857666,1.5508064031600952,1.550806474685669,1.5785838663578033,1.5391044521331787,1.533076171875,
1996-06-19,,,1.3888702392578125,1.514163875579834,1.5324852108955382,1.5658771812915802,1.541350293159485,1.5324260687828064,
1996-06-20,,,1.3888702392578125,1.4680652856826781,1.5153460025787353,1.553170496225357,1.543359727859497,1.531421355009079,
1996-06-21,,,1.418420433998108,1.4231485843658447,1.4999797582626342,1.5431233584880828,1.546196572780609,1.5308894431591034,
1996-06-24,,,1.418420433998108,1.3971442222595214,1.4893415689468383,1.5330762207508086,1.549033417701721,1.5298256242275239,
1996-06-25,,,1.3711397647857666,1.3971442222595214,1.4739753127098083,1.5218470513820648,1.5509246492385864,1.5278161931037904,
1996-06-26,,,1.3711397647857666,1.3935981273651123,1.4538810014724732,1.5117998957633971,1.5528158807754517,1.5254521620273591,
1996-06-27,,,1.347499132156372,1.3853239059448241,1.4266945958137511,1.5005707085132598,1.5532886791229248,1.5217879116535187,
1996-06-28,,,1.4066005945205688,1.3829599380493165,1.4030542612075805,1.4899325788021087,1.5548252987861633,1.5189510691165924,
1996-07-01,,,1.3829597234725952,1.3758677959442138,1.3865060091018677,1.4792944073677063,1.555770902633667,1.5161142218112946,
1996-07-02,,,1.3711397647857666,1.3758677959442138,1.3865060091018677,1.4686562418937683,1.555770902633667,1.5128045737743379,
1996-07-03,,,1.3711397647857666,1.3758677959442138,1.384732961654663,1.4586090862751007,1.5549434852600097,1.508608409166336,
1996-07-04,,,1.3711397647857666,1.3805959224700928,1.3829599142074585,1.4491529583930969,1.55234304189682,1.5039985430240632,
1996-07-05,,,1.3711397647857666,1.3735037565231323,1.3782318472862243,1.4391058027744292,1.5473785734176635,1.500807092189789,
1996-07-08,,,1.3711397647857666,1.3711397647857666,1.3735037803649903,1.4314226746559142,1.542886905670166,1.4976156413555146,
1996-07-09,,,1.3120390176773071,1.3593196153640748,1.3675937056541443,1.4207845091819764,1.5388680481910706,1.4943059921264648,
1996-07-10,,,1.2765781879425049,1.3404072999954224,1.3581375479698181,1.4060092747211457,1.5346127796173095,1.4900507283210755,
1996-07-11,,,1.205657124519348,1.3073107719421386,1.3439533472061156,1.3853239715099335,1.5289390897750854,1.484377040863037,
1996-07-12,,,1.2529375553131104,1.2836703300476073,1.3285870432853697,1.3658206522464753,1.523738203048706,1.4801217746734618,
1996-07-15,,,1.1820168495178225,1.2458457469940185,1.3084927558898927,1.34749938249588,1.5171189022064209,1.4758665144443512,
1996-07-16,,,1.1820168495178225,1.2198413133621215,1.2895804643630981,1.3380432367324828,1.5095539927482604,1.4719658541679381,
1996-07-17,,,1.1820168495178225,1.200929045677185,1.2706681728363036,1.3277005672454834,1.5019890832901002,1.4680651938915252,
1996-07-18,,,1.2292976379394531,1.205657148361206,1.2564839601516724,1.3197219371795654,1.4925329446792603,1.4653465509414674,
1996-07-19,,,1.2292976379394531,1.2009291648864746,1.242299747467041,1.3102657973766327,1.4820129799842834,1.4629825162887573,
1996-07-22,,,1.2292976379394531,1.2103853225708008,1.2281155347824098,1.3008096575737,1.4701928114891052,1.4602638733386994,
1996-07-23,,,1.1465564966201782,1.203293251991272,1.2115672826766968,1.2895804941654205,1.4574270248413086,1.4570724272727966,
1996-07-24,,,1.1465564966201782,1.1962011814117433,1.1985651135444642,1.278351330757141,1.443715627193451,1.4536445760726928,
1996-07-25,,,1.1465564966201782,1.179652953147888,1.192655050754547,1.2683041989803314,1.4321318674087524,1.4500985217094422,
1996-07-26,,,1.1465564966201782,1.1631047248840332,1.182016944885254,1.2553019940853118,1.4214937138557433,1.4467888748645783,
1996-07-29,,,1.1701966524124146,1.1512845277786254,1.1808349251747132,1.244663840532303,1.4120375680923463,1.4432428181171417,
1996-07-30,,,1.1701966524124146,1.1560125589370727,1.1796529054641725,1.2346166849136353,1.402581422328949,1.4402877736091613,
1996-07-31,,,1.1347362995147705,1.1536485195159911,1.1749248504638672,1.2227965116500854,1.3924160695075989,1.4369781255722045,
1996-08-01,,,1.0283548831939695,1.1300081968307494,1.1548305749893188,1.2056572675704955,1.3801230883598328,1.4324864625930787,
1996-08-02,,,1.2411178350448608,1.1489204645156859,1.1560125946998596,1.1991561710834504,1.372558181285858,1.4296496176719666,
1996-08-05,,,1.2765781879425049,1.1701967716217039,1.1607406497001649,1.1944280922412873,1.3657024812698364,1.427640187740326,
1996-08-06,,,1.19383704662323,1.174924850463867,1.16546870470047,1.1885179936885835,1.3576647591590882,1.4246851420402527,
1996-08-07,,,1.2765781879425049,1.203293228149414,1.1784708738327025,1.1885179936885835,1.3517546653747559,1.422912118434906,
1996-08-08,,,1.3593196868896484,1.2694861888885498,1.1997471928596497,1.1962011218070985,1.3474994015693664,1.4219665098190308,
1996-08-09,,,1.4006907939910889,1.3014007806777954,1.2251606225967406,1.2035887837409973,1.3431259536743163,1.42143461227417,
1996-08-12,,,1.418420433998108,1.329769229888916,1.24998300075531,1.2154089629650116,1.3395798993110657,1.4203707933425904,
1996-08-13,,,1.347499132156372,1.3605016469955444,1.2677132487297058,1.2236830770969391,1.3348518204689026,1.4193069791793824,
1996-08-14,,,1.3120390176773071,1.367593812942505,1.2854435205459596,1.2301841855049134,1.3296509432792663,1.4174157500267028,
1996-08-15,,,1.335679531097412,1.3628657817840577,1.3161759853363038,1.2355032801628112,1.3251592874526978,1.4162337398529052,
1996-08-16,,,1.2765781879425049,1.3380432605743409,1.319722020626068,1.2378673076629638,1.3192491936683655,1.4139879024028779,
1996-08-19,,,1.2529375553131104,1.3049466848373412,1.3173579573631287,1.2390493035316468,1.3138118982315063,1.4124512720108031,
1996-08-20,,,1.2411178350448608,1.283670425415039,1.3220860362052917,1.243777370452881,1.3081382083892823,1.4112692534923554,
1996-08-21,,,1.2470285892486572,1.270668339729309,1.319131076335907,1.2488009750843048,1.301637122631073,1.4101463425159455,
1996-08-22,,,1.300218939781189,1.2635762214660644,1.313221001625061,1.2564840972423554,1.295254237651825,1.4101463425159455,
1996-08-23,,,1.288398504257202,1.265940284729004,1.3019917726516723,1.2635761976242066,1.2881621289253236,1.4100281381607056,
1996-08-26,,,1.300218939781189,1.2753965616226197,1.2901716232299805,1.2700773119926452,1.2831976628303527,1.4102645456790923,1.464378781914711
1996-08-27,,,1.288398504257202,1.2848526954650878,1.2842615604400633,1.2759874045848847,1.2815428376197815,1.4103236448764802,1.4659745037555694
1996-08-28,,,1.3179494142532349,1.2990368604660034,1.2848526000976561,1.285148060321808,1.28012442111969,1.4107373571395874,1.4666541665792465
1996-08-29,,,1.2765781879425049,1.2943087100982666,1.2789424657821653,1.2975592255592345,1.2778785800933838,1.4106191539764403,1.4671269732713699
1996-08-30,,,1.3238592147827148,1.301400852203369,1.2836705684661864,1.3016962945461272,1.275987355709076,1.4110919642448425,1.467363378405571
1996-09-02,56.61853173805371,A,1.3238592147827148,1.3061289072036744,1.2907627344131467,1.304060345888138,1.274096131324768,1.4115647745132447,1.4680134892463683
1996-09-03,56.63031952178062,A,1.347499132156372,1.3179490327835084,1.301400864124298,1.3117434501647949,1.2736233186721801,1.4122739839553833,1.4687226992845535
1996-09-04,56.63045701037199,A,1.3593196868896484,1.326223087310791,1.312629973888397,1.3158805251121521,1.2733869171142578,1.4131013989448546,1.4687226992845535
1996-09-05,56.62643607305472,A,1.3120390176773071,1.3333152532577515,1.313811981678009,1.313516491651535,1.2726777148246766,1.4129831969738007,1.4681316900253296
1996-09-06,56.62212559770834,A,1.3593196868896484,1.3404073476791383,1.3209040999412536,1.311447936296463,1.271732096672058,1.4132786977291107,1.4678361862897873
1996-09-09,56.60083311869041,C,1.3238592147827148,1.3404073476791383,1.323268127441406,1.3067198753356934,1.2705500864982604,1.4131604945659637,1.465590353012085
1996-09-10,56.57086305274944,C,1.3238592147827148,1.3356793642044067,1.3268141984939574,1.3055378794670105,1.2696044754981994,1.4126876890659332,1.4638468766212462
1996-09-11,56.523013855952314,B,1.2292976379394531,1.3096749544143678,1.3179490208625793,1.3014008104801178,1.2667676329612731,1.4108555591106415,1.462073849439621
1996-09-12,56.508101131312515,B,1.2765781879425049,1.3025827884674073,1.3179490208625793,1.2984457433223724,1.264876401424408,1.408609721660614,1.4609509307146071
1996-09-13,56.474919282922635,B,1.2647582292556765,1.2836704969406127,1.3120389223098754,1.297854745388031,1.262748770713806,1.4050636720657348,1.4589414995908738
1996-09-16,56.461780080372336,B,1.2647582292556765,1.271850299835205,1.3061288237571718,1.2984457790851593,1.2606211400032044,1.4017540228366852,1.4568138664960861
1996-09-17,56.43845848619893,B,1.2292976379394531,1.2529379844665527,1.2943086743354797,1.297854769229889,1.2589663124084474,1.3989171802997589,1.4542725282907485
1996-09-18,56.42939045496282,B,1.1583765745162964,1.2387537717819215,1.2742143630981446,1.293422168493271,1.256602280139923,1.3956075298786164,1.451317486166954
1996-09-19,56.41446720603425,B,1.205657124519348,1.22456955909729,1.2635761737823485,1.2886940777301787,1.256602280139923,1.3927706849575043,1.448657945394516
1996-09-20,56.42746238479583,B,1.2765781879425049,1.2269335508346557,1.2553020238876342,1.288103061914444,1.257075092792511,1.3904066479206085,1.4465894120931626
1996-09-23,56.45801115937251,B,1.335679531097412,1.241117811203003,1.256484055519104,1.2898760914802552,1.2601483464241028,1.388633624315262,1.4456437981128694
1996-09-24,56.50073454991175,B,1.347499132156372,1.2647581100463867,1.2588480472564698,1.2928311228752136,1.2634579920768738,1.3865059924125671,1.4446981835365296
1996-09-25,56.59369544480891,C,1.4775211811065674,1.328587031364441,1.2836704015731812,1.3008097112178802,1.2693680787086488,1.3856785809993744,1.4440480750799178
1996-09-26,56.66743451733561,C,1.480476140975952,1.3835508346557617,1.3040601968765257,1.3110046088695526,1.2743916487693787,1.3834622967243195,1.4434718400239945
1996-09-27,56.71008234903155,C,1.447971224784851,1.417829442024231,1.3223814964294431,1.3172102093696594,1.2787651205062867,1.3803890502452851,1.4426739817857743
1996-09-30,56.71808586089628,C,1.418420433998108,1.43437762260437,1.3377477169036864,1.321938270330429,1.2825475764274596,1.3763701939582824,1.4417283695936203
1996-10-01,56.6992334032885,C,1.3238592147827148,1.4296496391296387,1.3472038745880126,1.3207562744617463,1.2860936307907105,1.3717603278160095,1.4397780448198318
1996-10-02,56.639818354484,C,1.3593196868896484,1.4060093402862548,1.3672981858253477,1.3207562744617463,1.2903488945961,1.3670322608947754,1.437768617272377
1996-10-03,56.603824296390464,C,1.424330711364746,1.3947802543640138,1.3891655445098876,1.326370859146118,1.2959043788909912,1.3640181231498718,1.4356114375591278
1996-10-04,56.582110384172296,C,1.4302408695220947,1.3912341833114623,1.4045318126678465,1.3299169182777404,1.3015780663490295,1.3615358901023864,1.4332769548892974
1996-10-07,56.57105830936854,C,1.418420433998108,1.3912341833114623,1.412805902957916,1.3346449792385102,1.3065425419807435,1.3592900550365448,1.4308833700418473
1996-10-08,56.593561071921954,C,1.4302408695220947,1.4125105142593384,1.4210800766944884,1.3399640619754791,1.311743426322937,1.357162424325943,1.4290512430667877
1996-10-09,56.60472960520448,C,1.3947802782058716,1.419602632522583,1.4128059864044187,1.3482381939888,1.316944305896759,1.354680187702179,1.4279874300956725
1996-10-10,56.591585593726144,C,1.3593196868896484,1.4066004276275634,1.4006903409957885,1.3523752689361572,1.3235636019706727,1.3518433451652527,1.4276919263601302
1996-10-11,56.604692780570396,C,1.4775211811065674,1.416056489944458,1.4036453366279602,1.3630134165287018,1.3282916688919066,1.3504249250888825,1.427751026749611
1996-10-14,56.62774473240586,C,1.5011619329452517,1.4326047897338867,1.4119194865226745,1.3748336017131806,1.3327833437919616,1.3492429125308991,1.4278692305088043
