Date,GRADE,GPS,MAR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1998-06-22,,,11.0439453125,11.506777381896972,11.596136569976807,12.103654479980468,12.17792854309082,,
1998-06-23,,,11.525108337402344,11.456369972229004,11.559476566314697,12.062411499023437,12.143422260284424,,
1998-06-24,,,11.65821361541748,11.437165641784668,11.549874401092529,12.014075994491577,12.104254894256592,,
1998-06-25,,,11.451669692993164,11.41789608001709,11.531074523925781,11.9554132938385,12.075290851593017,,
1998-06-26,,,11.49757480621338,11.435302352905273,11.507699680328368,11.893317842483523,12.053202228546143,,
1998-06-29,,,11.65821361541748,11.55815601348877,11.532466697692872,11.83810877799988,12.041200160980225,,
1998-06-30,,,11.887703895568848,11.630675125122071,11.543522548675536,11.805830669403075,12.046160869598388,,
1998-07-01,,,11.818860054016112,11.662804412841798,11.549985027313232,11.770110368728638,12.045620288848877,,
1998-07-02,,,11.61231517791748,11.69493350982666,11.556414794921874,11.710315132141114,12.042323684692382,,
1998-07-03,,,11.61231517791748,11.71788158416748,11.576591968536377,11.649374151229859,12.036277465820312,,
1998-07-06,,,11.75001335144043,11.73624153137207,11.64719877243042,11.621667671203614,12.032985210418701,,
1998-07-07,,,11.681166648864746,11.69493408203125,11.66280460357666,11.611140584945678,12.022358722686768,,
1998-07-08,,,12.094249725341797,11.750012016296386,11.706408214569091,11.628141307830811,12.021368637084962,,
1998-07-09,,,12.025400161743164,11.832629013061524,11.763781261444091,11.647427892684936,12.027250175476075,,
1998-07-10,,,12.025400161743164,11.91524600982666,11.81656379699707,11.662131738662719,12.023050136566162,,
1998-07-13,,,11.956555366516112,11.956554412841797,11.846397972106933,11.689432334899902,12.011057605743408,,
1998-07-14,,,11.91065788269043,12.002452659606934,11.848693370819092,11.696107959747314,11.99814712524414,,
1998-07-15,,,11.61231517791748,11.906065750122071,11.828038883209228,11.68901195526123,11.9884348487854,,
1998-07-16,,,11.727065086364746,11.846398735046387,11.839513874053955,11.697964334487914,11.988349685668945,,
1998-07-17,,,11.704109191894531,11.78214054107666,11.84869327545166,11.712642621994018,11.985972347259521,,
1998-07-20,,,11.864760398864746,11.763781547546387,11.860167980194092,11.753683376312257,11.991390628814697,,
1998-07-21,,,11.65821361541748,11.713292694091797,11.857872676849365,11.760338640213012,12.000926475524903,,
1998-07-22,,,12.369637489318848,11.86475715637207,11.88541145324707,11.79590983390808,12.00681900024414,,
1998-07-23,,,11.933601379394531,11.906064414978028,11.876231575012207,11.82000641822815,12.005365581512452,,
1998-07-24,,,11.795910835266112,11.924424743652343,11.853282642364501,11.834923219680785,11.997950401306152,,
1998-07-27,,,12.484387397766112,12.048350143432616,11.906065845489502,11.876231908798216,12.00201358795166,,
1998-07-28,,,12.53028964996338,12.222765350341797,11.968029022216797,11.908361196517943,12.00745304107666,,
1998-07-29,,,12.20899772644043,12.190637397766114,12.027697277069091,11.92786808013916,11.992260780334473,,
1998-07-30,,,12.071300506591797,12.218177223205567,12.062120819091797,11.950817346572876,11.981646671295167,,
1998-07-31,,,11.933601379394531,12.24571533203125,12.085070037841797,11.966881656646729,11.971486320495606,,
1998-08-03,,,11.933601379394531,12.135558128356934,12.091954135894776,11.976061058044433,11.961325969696045,,
1998-08-04,,,11.97950553894043,12.025401306152343,12.124083328247071,11.990978002548218,11.953916721343994,,
1998-08-05,,,11.97950553894043,11.979502868652343,12.085070133209229,11.985240793228149,11.941008358001708,,
1998-08-06,,,11.704109191894531,11.90606460571289,12.062120914459229,11.969176244735717,11.922592067718506,,
1998-08-07,,,11.75001335144043,11.86934700012207,12.05753116607666,11.955406904220581,11.902802658081054,12.233025951385498,
1998-08-10,,,12.117198944091797,11.906066513061523,12.02081232070923,11.963439083099365,11.889898738861085,12.222380275726318,
1998-08-11,,,11.864760398864746,11.883117485046387,11.954259395599365,11.961144208908081,11.876528625488282,12.204175443649293,
1998-08-12,,,12.071300506591797,11.90147647857666,11.940489673614502,11.984093475341798,11.86728931427002,12.185976390838624,
1998-08-13,,,11.956555366516112,11.951965713500977,11.929015159606934,11.995567989349365,11.850256023406983,12.167316493988038,
1998-08-14,,,12.254894256591797,12.05294189453125,11.96114444732666,12.023107242584228,11.838731212615967,12.154843921661376,
1998-08-17,,,11.91065788269043,12.011633682250977,11.95885009765625,12.025402116775513,11.830861511230468,12.142361707687378,
1998-08-18,,,12.32374382019043,12.103430366516113,11.99327392578125,12.05867862701416,11.83950222015381,12.134468021392822,
1998-08-19,,,11.956555366516112,12.080481338500977,11.990978908538818,12.038024520874023,11.843548622131348,12.126335258483886,
1998-08-20,,,12.231945037841797,12.135559272766113,12.043762493133546,12.052941703796387,11.85539415359497,12.115006227493286,
1998-08-21,,,12.117198944091797,12.108020210266114,12.080481052398682,12.069006109237671,11.863111667633056,12.100470027923585,
1998-08-24,,,12.34669017791748,12.195226669311523,12.10343017578125,12.062121248245239,11.881834602355957,12.092119264602662,
1998-08-25,,,11.933601379394531,12.117198181152343,12.110314273834229,12.032286834716796,11.884963722229005,12.08215488433838,
1998-08-26,,,11.681166648864746,12.06212043762207,12.071300888061524,12.005895280838013,11.883502349853515,12.070123882293702,
1998-08-27,,,11.474618911743164,11.910655212402343,12.023107242584228,11.97606120109558,11.882034378051758,12.058544807434082,
1998-08-28,,,11.49757480621338,11.78673038482666,11.947375297546387,11.954259872436523,11.883775005340576,12.047195291519165,
1998-08-31,,,10.30421257019043,11.37823486328125,11.786730766296387,11.872790431976318,11.868980350494384,12.023454446792602,
1998-09-01,,,9.914071083068848,10.974328804016114,11.545763492584229,11.769518709182739,11.836759605407714,11.99009093284607,
1998-09-02,,,9.868176460266112,10.611730766296386,11.336925601959228,11.663952255249024,11.800958862304688,11.95260687828064,
1998-09-03,,,9.546881675720217,10.226183319091797,11.068419265747071,11.556090879440308,11.762863101959228,11.919076976776124,
1998-09-04,,,9.75342845916748,9.877354049682618,10.832042217254639,11.45626163482666,11.72798017501831,11.890591201782227,
1998-09-07,,,9.75342845916748,9.767197227478027,10.57271604537964,11.338073110580444,11.689884471893311,11.865542316436768,
1998-09-08,,,10.051763534545898,9.794735717773438,10.384532260894776,11.247423267364502,11.653165664672851,11.84966326713562,
1998-09-09,,,9.982917785644531,9.817683982849122,10.214707374572754,11.143004131317138,11.61644681930542,11.831033554077148,
1998-09-10,,,9.891120910644531,9.886531829833984,10.05635757446289,11.039732408523559,11.58202293395996,11.812173309326171,
1998-09-11,,,9.959968566894531,9.927839851379394,9.902596950531006,10.924986124038696,11.548976001739502,11.792626733779906,
1998-09-14,,,9.959968566894531,9.969147872924804,9.868172550201416,10.8274516582489,11.513175106048584,11.773080158233643,
1998-09-15,,,9.868176460266112,9.932430458068847,9.863583087921143,10.704673290252686,11.47691530227661,11.74963701248169,
1998-09-16,,,9.455083847045898,9.826863670349121,9.82227382659912,10.579599714279174,11.424131984710693,11.722750310897828,
1998-09-17,,,9.409189224243164,9.730477333068848,9.808504581451416,10.438461923599244,11.371807765960693,11.699528970718383,
1998-09-18,,,9.546881675720217,9.647859954833985,9.78784990310669,10.309946060180664,11.322237396240235,11.672643766403198,
1998-09-21,,,9.50098705291748,9.556063652038574,9.762605762481689,10.167660903930663,11.273126029968262,11.642091817855835,
1998-09-22,,,9.50098705291748,9.482625770568848,9.707528114318848,10.046030187606812,11.224932613372802,11.611539869308471,
1998-09-23,,,9.887279510498049,9.569064903259278,9.697964286804199,9.956335830688477,11.190431900024414,11.589433374404907,
1998-09-24,,,9.588359832763672,9.604899024963379,9.667688179016114,9.862022876739502,11.147657794952393,11.568003740310669,
1998-09-25,,,9.381420135498049,9.571806716918946,9.609833335876464,9.756215143203736,11.101204013824463,11.543588180541992,
1998-09-28,,,9.450397491455078,9.561688804626467,9.558876228332519,9.713524389266968,11.05291675567627,11.522153692245483,
1998-09-29,,,8.990525245666504,9.45959644317627,9.47111110687256,9.667347097396851,10.99956298828125,11.500244731903075,
1998-09-30,,,8.78357982635498,9.238856506347656,9.403960704803467,9.613117265701295,10.927841835021972,11.467330417633057,
1998-10-01,,,8.047788619995117,8.930742263793945,9.267820644378663,9.53816261291504,10.850125579833984,11.427745580673218,
1998-10-02,,,8.208738327026367,8.69620590209961,9.134006309509278,9.460928106307984,10.77838212966919,11.388166265487671,
1998-10-05,,,8.185750961303711,8.443276596069335,9.002482700347901,9.382544231414794,10.692409400939942,11.347211494445801,
1998-10-06,,,7.311988830566406,8.107569313049316,8.783582878112792,9.24555549621582,10.588043384552002,11.297748212814332,
1998-10-07,,,7.679887771606445,7.886830902099609,8.562843704223633,9.130403995513916,10.497461185455322,11.244860982894897,
1998-10-08,,,7.564915657043457,7.790256309509277,8.360499286651612,9.014093732833862,10.407333488464355,11.194490079879762,
1998-10-09,,,7.426954746246338,7.633899593353272,8.16505274772644,8.887443041801452,10.317200555801392,11.144343438148498,
1998-10-12,,,7.978804588317871,7.592510318756103,8.01789345741272,8.78838484287262,10.238104619979858,11.099715294837951,
1998-10-13,,,8.415681838989258,7.813248920440674,7.960409116744995,8.715760111808777,10.166828145980835,11.060372433662415,
1998-10-14,,,8.829569816589355,8.043185329437256,7.965008115768432,8.68448441028595,10.103829431533814,11.02241889476776,
1998-10-15,,,8.898551940917969,8.309912586212159,8.050084447860717,8.65895254611969,10.047718286514282,10.985155177116393,
1998-10-16,,,9.427401542663574,8.710001945495605,8.171950769424438,8.652978539466858,10.001266050338746,10.9520343542099,
1998-10-19,,,9.657343864440918,9.045709800720214,8.31911005973816,8.66079638004303,9.952068948745728,10.920983843803405,
1998-10-20,,,9.634346961975098,9.289442825317384,8.551345872879029,8.66746437549591,9.907460680007935,10.891994652748108,
1998-10-21,,,9.35842514038086,9.395213890075684,8.719199609756469,8.641021656990052,9.853203172683715,10.860246243476867,
1998-10-22,,,9.35842514038086,9.487188529968261,8.89855055809021,8.62952492237091,9.801240568161012,10.825748295783997,
1998-10-23,,,9.12848663330078,9.427405548095702,9.068703746795654,8.616878247261047,9.73871241569519,10.78872181415558,
1998-10-26,,,9.105494499206545,9.317035675048828,9.181372737884521,8.59963309764862,9.682609148025513,10.756735329627992,
1998-10-27,,,9.427401542663574,9.275646591186524,9.282544708251953,8.621476912498474,9.624682302474975,10.732092261314392,
1998-10-28,,,9.450397491455078,9.294041061401368,9.344627475738525,8.654817795753479,9.574559144973755,10.709053883552551,
1998-10-29,,,9.588359832763672,9.340027999877929,9.413608264923095,8.731846356391907,9.521687440872192,10.688540797233582,
1998-10-30,,,9.887279510498049,9.491786575317382,9.459596061706543,8.815773415565491,9.477089052200318,10.670100359916686,
1998-11-02,,,10.3241548538208,9.735518646240234,9.526277160644531,8.922693610191345,9.436638345718384,10.65923647403717,
1998-11-03,,,10.5770902633667,9.96545639038086,9.620551490783692,9.08594868183136,9.409508123397828,10.647235922813415,
1998-11-04,,,10.3241548538208,10.140207862854004,9.717124462127686,9.218162035942077,9.382367887496947,10.632935118675231,
1998-11-05,,,10.646074295043944,10.351750755310059,9.845889377593995,9.372219967842103,9.365796995162963,10.623915686607361,
1998-11-06,,,10.76103687286377,10.526502227783203,10.009144401550293,9.538924074172973,9.351066236495972,10.617420620918274,
1998-11-09,,,10.531098365783691,10.567890930175782,10.151704788208008,9.666538763046265,9.355603952407836,10.612292151451111,
1998-11-10,,,10.485113143920898,10.549495506286622,10.25747594833374,9.770010328292846,9.367024793624878,10.601892199516296,
1998-11-11,,,10.3241548538208,10.549495506286622,10.344851684570312,9.84473958015442,9.376144361495971,10.58855161190033,
1998-11-12,,,10.048233032226562,10.429927253723145,10.390839004516602,9.90222363471985,9.3861713886261,10.574517245292663,
1998-11-13,,,10.255179405212402,10.328755760192871,10.427628993988037,9.94361252784729,9.396206407546996,10.562093291282654,
1998-11-16,,,10.5770902633667,10.337954139709472,10.452922534942626,9.98959984779358,9.412679643630982,10.551282057762146,
1998-11-17,,,10.554099082946776,10.351751327514648,10.450623416900635,10.035587453842163,9.422726354599,10.537946009635926,
1998-11-18,,,10.531098365783691,10.393140029907226,10.471317768096924,10.094221115112305,9.433689966201783,10.525068392753601,
1998-11-19,,,10.508111953735352,10.485115814208985,10.457521533966064,10.151705455780029,9.4460297870636,10.51402636051178,
1998-11-20,,,10.83001708984375,10.600083351135254,10.464419555664062,10.236781978607178,9.463430757522582,10.506203379631042,
1998-11-23,,,11.105944633483888,10.705854225158692,10.521904182434081,10.336804485321045,9.48635027885437,10.499762692451476,
1998-11-24,,,10.71505069732666,10.738044548034669,10.544897937774659,10.4011869430542,9.503287763595582,10.490101532936096,
1998-11-25,,,10.83001708984375,10.79782829284668,10.595484161376953,10.470167922973634,9.530786428451538,10.477459206581116,
1998-11-26,,,10.83001708984375,10.86220932006836,10.673662567138672,10.532250785827637,9.55920298576355,10.465505375862122,
1998-11-27,,,10.899001121520996,10.876006126403809,10.738044738769531,10.582836866378784,9.586245374679566,10.4542413854599,
1998-11-30,,,10.807024955749512,10.816222190856934,10.761038208007813,10.60698037147522,9.612366132736206,10.442746081352233,
1998-12-01,,,10.646074295043944,10.80242691040039,10.770235729217529,10.610429573059083,9.635267877578736,10.430100245475769,
1998-12-02,,,10.692057609558104,10.77483501434326,10.78633165359497,10.628824710845947,9.651363439559937,10.420897669792176,
1998-12-03,,,10.623077392578123,10.733447074890135,10.797828197479248,10.627674865722657,9.672057790756226,10.409857792854309,
1998-12-04,,,10.83001708984375,10.719650268554686,10.797828197479248,10.631123876571655,9.701029729843139,10.401116871833802,
1998-12-07,,,10.78403377532959,10.715052032470702,10.765637111663818,10.64377064704895,9.72770245552063,10.39030960559845,
1998-12-08,,,10.83001708984375,10.751840591430664,10.777133750915528,10.661015844345092,9.764492292404174,10.382027640342713,
1998-12-09,,,10.83001708984375,10.779432487487792,10.777133750915528,10.68630895614624,9.80542103767395,10.366631436347962,
1998-12-10,,,10.600082397460938,10.774833488464356,10.754140281677246,10.71390142440796,9.856466913223267,10.353296246528625,
1998-12-11,,,10.738041877746582,10.756438446044921,10.738044357299804,10.738044548034669,9.907052984237671,10.34271755695343,
1998-12-14,,,10.485113143920898,10.696654319763184,10.705853176116943,10.733445692062379,9.953040227890014,10.322724814414977,
1998-12-15,,,10.301165580749512,10.590884017944337,10.6713623046875,10.720799016952515,10.012823762893676,10.30043357372284,
1998-12-16,,,10.3241548538208,10.489711570739747,10.63457202911377,10.71045184135437,10.065709104537964,10.281585144996644,
1998-12-17,,,10.347149848937988,10.439125061035156,10.606979274749756,10.702403736114501,10.121353788375854,10.264343638420105,
1998-12-18,,,10.232184410095217,10.337953567504883,10.547196006774902,10.672512102127076,10.177458381652832,10.247329468727111,
1998-12-21,,,9.93326473236084,10.227583885192871,10.462119102478027,10.613878107070922,10.216547584533691,10.227326102256775,
1998-12-22,,,10.531098365783691,10.273570442199707,10.432227230072021,10.604680490493774,10.25885591506958,10.212842030525207,
1998-12-23,,,10.78403377532959,10.365546226501465,10.427628898620606,10.602381324768066,10.297945194244384,10.2008873128891,
1998-12-24,,,10.687295913696287,10.433575439453126,10.436350250244141,10.595245265960694,10.33372007369995,10.190719180107116,
1998-12-25,,,10.687295913696287,10.52459774017334,10.43127565383911,10.584660005569457,10.358917961120605,10.180092005729675,11.206558978557586
1998-12-28,,,10.641223907470703,10.666189575195313,10.446886730194091,10.576369953155517,10.378595561981202,10.165332255363465,11.193856265544891
1998-12-29,,,10.963688850402832,10.75270767211914,10.513139057159425,10.592250680923462,10.405182399749755,10.156321539878846,11.180248491764068
1998-12-30,,,11.055819511413574,10.807064819335938,10.586305522918702,10.610438776016235,10.43913028717041,10.146166729927064,11.166071560382843
1998-12-31,,,10.687295913696287,10.807064819335938,10.620320129394532,10.613649702072143,10.465707702636719,10.133474135398865,11.150395314693451
1999-01-01,57.46085469315977,C,10.687295913696287,10.807064819335936,10.665831279754638,10.60651364326477,10.496883888244628,10.11779815196991,11.136321036815643
1999-01-04,57.51039265606067,C,10.871556282043455,10.853131294250487,10.7596604347229,10.610889768600464,10.532205123901367,10.10740713596344,11.124884421825408
1999-01-05,57.56860060821495,C,11.401312828063965,10.940656089782713,10.846681880950927,10.639454555511474,10.571683349609375,10.098182826042175,11.116325423717498
1999-01-06,57.72060241308998,C,11.815908432006836,11.092673873901365,10.949869346618652,10.68874912261963,10.61899356842041,10.096776356697083,11.111555807590484
1999-01-07,58.00147729536576,C,12.000171661376951,11.3552490234375,11.081156921386718,10.75875358581543,10.667229804992676,10.094458622932434,11.10473242521286
1999-01-08,58.38384404872382,C,12.529929161071776,11.723775672912598,11.265420246124268,10.84834794998169,10.72008279800415,10.098585925102235,11.09952797651291
1999-01-11,58.67561685790239,C,12.529929161071776,12.05545024871826,11.454290771484375,10.950588750839234,10.76419828414917,10.100418314933776,11.096268789768219
1999-01-12,58.83167091810793,A,12.32262897491455,12.239713478088378,11.590184783935547,11.051661920547485,10.799109058380127,10.104308590888976,11.093231737613678
1999-01-13,58.84838830124152,A,12.20746898651123,12.318025588989256,11.705349731445313,11.145827627182006,10.836775341033935,10.109571614265441,11.089847748279572
1999-01-14,58.682648572994545,A,11.631644248962402,12.244320106506347,11.799784564971924,11.210052347183227,10.856486740112304,10.111141867637635,11.084843337535858
1999-01-15,58.471222091525014,A,12.069269180297852,12.152188110351563,11.93798189163208,11.30190658569336,10.882651386260987,10.11685881137848,11.082027051448822
1999-01-18,58.306559228416155,A,12.069269180297852,12.060056114196778,12.05775318145752,11.40870680809021,10.91341480255127,10.134509377479553,11.078981912136078
1999-01-19,58.1290049207499,A,11.769845008850098,11.949499320983886,12.094606399536133,11.47064414024353,10.939109439849853,10.153067116737367,11.071579024791717
1999-01-20,58.01323705308065,A,11.931070327758787,11.894219589233398,12.106122589111328,11.52799596786499,10.971247749328613,10.173696055412293,11.063151466846467
1999-01-21,58.05337201945854,A,11.769845008850098,11.921859741210938,12.083089923858642,11.582123422622681,11.005679988861084,10.195925688743591,11.057501332759857
1999-01-22,57.975251968699546,A,11.792877197265623,11.866581344604493,12.009384727478025,11.637402486801147,11.036433944702148,10.216320176124572,11.053455688953399
1999-01-25,57.883868114852056,P,11.885009765625,11.829729461669922,11.944892787933348,11.699591779708863,11.062592334747315,10.237635989189148,11.051589152812959
1999-01-26,57.937867886322174,P,11.954103469848633,11.866581153869628,11.908040237426757,11.749112510681153,11.09059242248535,10.256659388542175,11.053161327838898
1999-01-27,57.98772737652314,P,12.046234130859377,11.889613914489747,11.891916751861572,11.798633241653443,11.120895137786865,10.277292551994323,11.054163053035737
1999-01-28,58.100230161101656,A,12.20746898651123,11.977138710021972,11.949499225616455,11.87464189529419,11.154882278442383,10.30045603275299,11.056314671039582
1999-01-29,58.401228406229315,A,12.94451904296875,12.207467079162598,12.037024211883544,11.987503051757812,11.197172317504883,10.330301537513733,11.06146413564682
1999-02-01,58.59764694088839,A,12.668129920959473,12.364091110229491,12.096910285949708,12.077331733703613,11.228416023254395,10.357383151054382,11.065231654644013
1999-02-02,58.695804970215214,A,12.437796592712402,12.460829734802246,12.163705444335937,12.129155921936036,11.26287094116211,10.383079352378845,11.066358182430267
1999-02-03,58.92812301305227,A,13.15182399749756,12.681947708129883,12.285780811309815,12.195951700210571,11.309307079315186,10.420046753883362,11.071398532390594
1999-02-04,59.1259108416531,A,13.405179023742676,12.921489715576172,12.449314212799072,12.266202068328857,11.360810317993163,10.460006651878357,11.079767811298371
1999-02-05,59.119916265403845,A,13.474278450012209,13.027441596984863,12.617454338073731,12.313419532775878,11.412315864562988,10.499280619621278,11.085962193012238
1999-02-08,59.245853835420064,A,13.635504722595217,13.220916557312012,12.792503833770754,12.36869831085205,11.468885459899901,10.540625796318054,11.091358807086944
1999-02-09,59.40712075275935,A,13.451250076293944,13.42360725402832,12.942218494415282,12.42512936592102,11.524988975524902,10.580128426551818,11.095834147930145
1999-02-10,59.37073940281729,A,13.451250076293944,13.483492469787597,13.082720088958741,12.487318420410157,11.58017282485962,10.615768132209778,11.102600753307343
1999-02-11,59.33187275233038,A,13.658544540405272,13.534165573120116,13.227827644348144,12.5886634349823,11.640882167816162,10.656469979286193,11.112236859798431
1999-02-12,59.20222231715466,A,13.197881698608398,13.478886222839355,13.253163909912109,12.645094060897828,11.688239459991456,10.694634594917297,11.119111387729644
1999-02-15,59.03037773975117,A,13.197881698608398,13.391361618041993,13.306139087677002,12.701524686813354,11.73651641845703,10.73210943698883,11.127131564617157
1999-02-16,59.01421503496346,A,13.566405296325684,13.41439266204834,13.41899995803833,12.791352701187133,11.79124418258667,10.777868237495422,11.13905648469925
1999-02-17,58.99616315422943,A,13.566405296325684,13.437423706054688,13.460458087921143,12.873119449615478,11.84597194671631,10.82569649219513,11.146513454914093
1999-02-18,59.11963897057543,A,14.418631553649902,13.589441108703614,13.561803340911865,13.00555877685547,11.922342929840088,10.889404921531677,11.158575251102448
1999-02-19,59.47190934967432,A,14.625929832458496,13.875050735473632,13.676968479156494,13.147211408615112,12.000100688934326,10.953576836585999,11.170871551036834
1999-02-22,59.79564461561284,A,14.556832313537598,14.146840858459473,13.769101238250732,13.280802536010743,12.08153507232666,11.017287650108337,11.182249572277069
1999-02-23,59.88342646926309,A,14.096177101135254,14.252795219421387,13.833593940734863,13.387906217575074,12.157435302734376,11.085129532814026,11.191438872814178
1999-02-24,59.893065766455216,A,13.635504722595217,14.266615104675292,13.85201940536499,13.467369747161865,12.223662300109863,11.144685702323914,11.194773342609405
1999-02-25,59.5798061560493,A,13.382153511047363,14.059319496154785,13.8243803024292,13.526103973388672,12.284362373352051,11.202858080863953,11.198674080371857
1999-02-26,59.16951586991812,A,13.266992568969728,13.78753204345703,13.831291389465331,13.542227649688721,12.34505853652954,11.261258459091186,11.202800948619842
1999-03-01,58.75243868817703,A,13.105759620666504,13.497317504882812,13.822079181671143,13.564109134674073,12.408508434295655,11.312528009414672,11.206121652126312
1999-03-02,58.40485531039612,P,12.990592956542969,13.276200675964356,13.76449794769287,13.5917489528656,12.45769832611084,11.358277120590209,11.209324777126312
1999-03-03,58.20020361184118,P,13.082724571228027,13.165644645690918,13.716129875183105,13.588293981552123,12.503672142028808,11.400808668136596,11.21161378145218
1999-03-04,58.079214888637004,P,13.036656379699709,13.096545219421387,13.577932357788086,13.569867849349976,12.550659351348877,11.442189712524414,11.213672444820403
