Date,GRADE,GPS,BWA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1993-12-02,,,1.834859848022461,1.8671850204467773,1.8329595565795898,1.8695617020130157,1.9187131810188294,,
1993-12-03,,,1.825353741645813,1.853874921798706,1.8377130389213563,1.8638574659824372,1.9209948778152466,,
1993-12-06,,,1.8443682193756104,1.846269392967224,1.8443679690361023,1.858153223991394,1.9227061581611633,,
1993-12-07,,,1.7778189182281494,1.8272552967071534,1.8434173464775085,1.8495968878269196,1.923086452484131,,
1993-12-08,,,1.758804202079773,1.8082409858703614,1.8367623925209045,1.841040551662445,1.9202343320846558,,
1993-12-09,,,1.749297857284546,1.7911285877227783,1.8291568040847779,1.8324842572212219,1.9151005363464355,,
1993-12-10,,,1.758804202079773,1.7778186798095703,1.8158468008041382,1.8248785853385925,1.9107272672653197,,
1993-12-13,,,1.787325143814087,1.7664100646972656,1.806339728832245,1.8186989605426789,1.9074948573112487,,
1993-12-14,,,1.825353741645813,1.7759170293807984,1.8015861630439758,1.813945460319519,1.9071145677566528,,
1993-12-15,,,1.8919042348861692,1.8025370359420776,1.8053890109062194,1.8177483081817627,1.9076849961280822,,
1993-12-16,,,1.88239586353302,1.8291566371917725,1.8101426124572755,1.8215510845184326,1.9078751254081725,,
1993-12-17,,,1.8919042348861692,1.8557766437530518,1.816797661781311,1.8272553503513336,1.9076850056648254,,
1993-12-20,,,1.88239586353302,1.8747907876968384,1.820600426197052,1.832484197616577,1.9054033136367798,,
1993-12-21,,,1.901410222053528,1.8900020837783813,1.8329595565795898,1.8381884515285491,1.9035019087791443,,
1993-12-22,,,1.9394384622573853,1.8995089292526246,1.851022982597351,1.8438926875591277,1.9027413249015808,,
1993-12-23,,,1.9394384622573853,1.9109174489974976,1.870037043094635,1.8495969235897065,1.9014103412628174,,
1993-12-24,,,1.9394384622573853,1.9204242944717407,1.8881004691123962,1.8519736349582672,1.900079357624054,,
1993-12-27,,,2.0154945850372314,1.947044038772583,1.9109174132347106,1.8586285710334778,1.9002694964408875,,
1993-12-28,,,2.0345089435577397,1.9736637830734254,1.9318329334259032,1.8667095482349396,1.9008399224281312,,
1993-12-29,,,2.0820443630218506,2.0021849632263184,1.9508469462394715,1.8781179785728455,1.9021709179878235,,
1993-12-30,,,2.044015884399414,2.0231004476547243,1.9670089483261108,1.8885757803916932,1.9027413439750671,1.8895265245437622,
1993-12-31,,,2.129579544067383,2.0611286640167235,1.9907764792442322,1.9037870705127715,1.90502304315567,1.8918082177639008,
1994-01-03,,,2.0535240173339844,2.068734550476074,2.0078892946243285,1.9142448604106903,1.9057836318016053,1.8935194993019104,
1994-01-04,,,2.0535240173339844,2.072537565231323,2.0231006741523743,1.928030115365982,1.9073047590255738,1.8955159819126128,
1994-01-05,,,2.0915513038635254,2.074438953399658,2.0383119583129883,1.9446674704551696,1.9101568722724915,1.897607536315918,
1994-01-06,,,2.0915513038635254,2.0839460372924803,2.0535232424736023,1.9617801427841186,1.9124385452270507,1.8993188118934632,
1994-01-07,,,2.0535240173339844,2.0687349319458006,2.064931797981262,1.9765161335468293,1.9130089664459229,1.9004596674442291,
1994-01-10,,,2.044015884399414,2.0668333053588865,2.0677839279174806,1.9893506705760955,1.9135793924331665,1.9017906498908996,
1994-01-11,,,2.0345089435577397,2.0630302906036375,2.0677839279174806,1.999808430671692,1.9139596796035767,1.9031216371059418,
1994-01-12,,,2.0535240173339844,2.0554248332977294,2.0649318933486938,2.0078894197940826,1.9149104070663452,1.9044526398181916,
1994-01-13,,,2.044015884399414,2.0459177494049072,2.0649318933486938,2.0159704208374025,1.9162413716316222,1.9056885612010956,
1994-01-14,,,2.072537899017334,2.049720525741577,2.059227728843689,2.0250021040439607,1.9189033603668213,1.907019555568695,
1994-01-17,,,2.0915513038635254,2.0592276096343993,2.063030457496643,2.035459876060486,1.9215653252601623,1.9085406839847565,
1994-01-18,,,2.16760802268982,2.0858474254608157,2.074438858032227,2.0487697660923003,1.925938572883606,1.9107273077964784,
1994-01-19,,,2.18662166595459,2.1124669551849364,2.0839458942413334,2.061128926277161,1.9310723876953124,1.9131991398334502,
1994-01-20,,,2.234156370162964,2.1504950523376465,2.0982064008712773,2.0758648216724396,1.9373470401763917,1.9165266013145448,
1994-01-21,,,2.281691312789917,2.192325735092163,2.1210231304168703,2.092977464199066,1.9447625136375428,1.920709686279297,
1994-01-24,,,2.3007068634033203,2.234156847000122,2.146692228317261,2.1072380781173705,1.952558298110962,1.925082926750183,
1994-01-25,,,2.281691312789917,2.2569735050201416,2.1714104652404784,2.1195971965789795,1.9597836494445802,1.929075881242752,
1994-01-26,,,2.310333251953125,2.281715822219849,2.1970913887023924,2.1310116410255433,1.9696733689308166,1.9339256763458252,
1994-01-27,,,2.358065366744995,2.3064976215362547,2.2284963369369506,2.146714115142822,1.9807078695297242,1.939347857236862,
1994-01-28,,,2.34852147102356,2.3198636531829835,2.2560946941375732,2.1576612114906313,1.9921219205856324,1.9453400933742524,
1994-01-31,,,2.5012691020965576,2.3599761009216307,2.2970664739608764,2.1800484657287598,2.0065909242630005,1.9528598058223725,
1994-02-01,,,2.424893856048584,2.388616609573364,2.322795057296753,2.19861695766449,2.0193422985076905,1.9605664718151092,
1994-02-02,,,2.415348052978516,2.4096195697784424,2.3456676959991456,2.2148067951202393,2.0311421847343443,1.967226973772049,
1994-02-03,,,2.424893856048584,2.4229852676391603,2.3647414445877075,2.231473922729492,2.0431329870223998,1.9740780043601989,
1994-02-04,,,2.453534841537476,2.4439879417419434,2.3819257974624635,2.2514744639396667,2.054365599155426,1.9806450283527375,
1994-02-07,,,2.463083028793335,2.4363507270812987,2.398163414001465,2.2724278211593627,2.0659793424606323,1.9875927424430848,
1994-02-08,,,2.5012691020965576,2.4516257762908937,2.420121192932129,2.295765829086304,2.0785469365119935,1.9953976690769195,
1994-02-09,,,2.558549642562866,2.4802660942077637,2.444942831993103,2.3210171103477477,2.092640414237976,2.0039655351638794,
1994-02-10,,,2.510816812515259,2.4974506855010987,2.4602179765701293,2.34435715675354,2.106159553527832,2.0124363672733305,
1994-02-11,,,2.4439892768859863,2.495541572570801,2.469764757156372,2.3629297256469726,2.1185322642326354,2.019763571023941,
1994-02-14,,,2.3867063522338867,2.480266237258911,2.458308482170105,2.3776874780654906,2.129379026889801,2.0260425925254824,
1994-02-15,,,2.3198797702789307,2.4439883708953856,2.4478070735931396,2.3853010654449465,2.1402202439308167,2.031653348207474,
1994-02-16,,,2.3389735221862797,2.400073146820069,2.440169620513916,2.392918658256531,2.151823630332947,2.0360289812088013,
1994-02-17,,,2.3867063522338867,2.375251054763794,2.436350870132446,2.4005461573600773,2.1645718002319336,2.0398361682891846,
1994-02-18,,,2.405801296234131,2.3676134586334228,2.431577515602112,2.406751656532288,2.177511742115021,2.0441195046901703,
1994-02-21,,,2.405801296234131,2.3714324474334716,2.4258493423461913,2.4120063781738286,2.1898812651634216,2.048688061237335,
1994-02-22,,,2.4439892768859863,2.3962543487548826,2.420121359825134,2.420121276378632,2.202253975868225,2.054684271812439,
1994-02-23,,,2.3771605491638184,2.403891754150391,2.4019824504852294,2.4234626412391664,2.211959102153778,2.05982204914093,
1994-02-24,,,2.358065366744995,2.3981635570526123,2.386707305908203,2.4234626412391664,2.221472492218018,2.064673808813095,
1994-02-25,,,2.310333251953125,2.379069948196411,2.373341703414917,2.421553230285645,2.2298410725593567,2.068763039112091,
1994-02-28,,,2.34852147102356,2.367613983154297,2.369523215293884,2.413915848731995,2.2391635847091673,2.0722834491729736,
1994-03-01,,,2.3294272422790527,2.34470157623291,2.3704779624938963,2.4091425180435184,2.247723925113678,2.0756129169464113,
1994-03-02,,,2.300786256790161,2.329426717758179,2.366659235954285,2.403414428234101,2.2549508810043335,2.0788461029529572,
1994-03-03,,,2.291238307952881,2.3160613059997557,2.357112431526184,2.3967316508293157,2.2619868779182433,2.0816986095905303,
1994-03-04,,,2.291238307952881,2.312242317199707,2.345656132698059,2.3886168241500854,2.2690228748321535,2.084551116228104,
1994-03-07,,,2.34852147102356,2.312242317199707,2.339928150177002,2.382888746261597,2.2756834125518797,2.0879764544963835,
1994-03-08,,,2.4439892768859863,2.335154724121094,2.339928150177002,2.380024755001068,2.283873019218445,2.092356470823288,
1994-03-09,,,2.48217511177063,2.3714324951171877,2.3504296064376833,2.376206028461456,2.2918756341934206,2.097023276090622,
1994-03-10,,,2.48217511177063,2.409619855880737,2.3628405809402464,2.3747739434242248,2.3006388187408446,2.101690081357956,
1994-03-11,,,2.48217511177063,2.447807216644287,2.380024766921997,2.376683235168457,2.30769073009491,2.10635688662529,
1994-03-14,,,2.491722583770752,2.4764474391937257,2.3943448781967165,2.3819340467453003,2.316454701423645,2.111119166612625,
1994-03-15,,,2.5203633308410645,2.491722249984741,2.4134384870529173,2.391958224773407,2.3257914876937864,2.11654812335968,
1994-03-16,,,2.558549642562866,2.5069971561431883,2.439214825630188,2.4029370307922364,2.3351314544677733,2.1226441633701323,
1994-03-17,,,2.577642679214477,2.526090669631958,2.4678552627563475,2.412483847141266,2.3448532819747925,2.1286459136009217,
1994-03-18,,,2.568096876144409,2.543275022506714,2.4955411195755004,2.42059862613678,2.355144739151001,2.134076852798462,
1994-03-21,,,2.5394558906555176,2.552821683883667,2.5146345615386965,2.427281355857849,2.365053539276123,2.1393164658546446,
1994-03-22,,,2.510816812515259,2.550912380218506,2.5213173151016237,2.430622732639313,2.3745796966552732,2.144269688129425,
1994-03-23,,,2.5203633308410645,2.5432751178741455,2.525136137008667,2.437782871723175,2.383916482925415,2.14941344499588,
1994-03-24,,,2.48217511177063,2.524181604385376,2.525136137008667,2.443988358974457,2.3926796674728394,2.154460519552231,
1994-03-25,,,2.48217511177063,2.50699725151062,2.525136137008667,2.452580451965332,2.400872411727905,2.1598878860473634,
1994-03-28,,,2.4439892768859863,2.487903928756714,2.5203628063201906,2.4573538422584535,2.4079211711883546,2.1647432482242586,
1994-03-29,,,2.405801296234131,2.4669008255004883,2.508906602859497,2.461172544956207,2.4126850366592407,2.1693118047714233,
1994-03-30,,,2.300786256790161,2.4229854106903077,2.4831302642822264,2.461172544956207,2.414968328475952,2.1730203580856324,
1994-03-31,,,2.2816920280456543,2.3828887939453125,2.4535351991653442,2.460695230960846,2.415919041633606,2.1766330409049988,
1994-04-01,,,2.2816920280456543,2.3427921772003173,2.4248947143554687,2.4602179169654845,2.415919055938721,2.1803407847881315,
1994-04-04,,,2.243504047393799,2.30269513130188,2.395299530029297,2.4549670457839965,2.41477499961853,2.183666648864746,
1994-04-05,,,2.3198797702789307,2.2855108261108397,2.376205825805664,2.4487615704536436,2.4155387687683105,2.1876612091064453,
1994-04-06,,,2.3294272422790527,2.291239023208618,2.3571122169494627,2.441124176979065,2.4159206485748292,2.192797008752823,
1994-04-07,,,2.405801296234131,2.3160608768463136,2.349474835395813,2.43730548620224,2.4168753671646117,2.198791618347168,
1994-04-08,,,2.3676135540008545,2.3332451820373534,2.3380186796188354,2.431577408313751,2.4172572088241577,2.204689564704895,
1994-04-11,,,2.3389735221862797,2.3523390769958494,2.327517104148865,2.4239399552345278,2.414011297225952,2.210301110744476,
1994-04-12,,,2.272146463394165,2.3427924156188964,2.3141516208648683,2.4115291118621824,2.4109563493728636,2.215149323940277,
1994-04-13,,,2.214864015579224,2.3198797702789307,2.3055593967437744,2.3943448305130004,2.4069466686248777,2.219044426679611,
1994-04-14,,,2.1957709789276123,2.277873706817627,2.29696729183197,2.3752512454986574,2.4023642110824586,2.222748599052429,
1994-04-15,,,2.1289429664611816,2.2301395893096925,2.281692385673523,2.353293550014496,2.3958723735809326,2.2251189863681793,
1994-04-18,,,2.100301742553711,2.1824052333831787,2.267372155189514,2.3313358426094055,2.38861674785614,2.227298045158386,
1994-04-19,,,1.9475529193878172,2.117486524581909,2.230139470100403,2.3031726479530334,2.377542424201965,2.2280446803569793,
1994-04-20,,,1.890271782875061,2.0525680780410767,2.1862239241600037,2.271668070554733,2.3641768670082093,2.2284086406230927,
1994-04-21,,,1.966647148132324,2.006743311882019,2.142308509349823,2.245891672372818,2.3532934737205506,2.2297265136241915,
1994-04-22,,,1.9761929512023928,1.9761933088302612,2.1031664490699766,2.220592564344406,2.343937547206879,2.231234905719757,
1994-04-25,,,1.9857406616210935,1.9532810926437378,2.067843163013458,2.1976801335811613,2.3359182333946227,2.232648630142212,
1994-04-26,,,2.016466856002808,1.967063879966736,2.0422752022743227,2.1782134115695952,2.3298499751091004,2.2350351095199583,
1994-04-27,,,2.016466856002808,1.9923028945922852,2.0224354863166814,2.1639974415302277,2.323399841785431,2.237611736059189,
1994-04-28,,,2.0740816593170166,2.0137897968292235,2.0102665543556215,2.1536169230937956,2.3171473479270936,2.2408595740795136,
1994-04-29,,,2.016466856002808,2.021844577789307,1.999018943309784,2.1403556644916533,2.309360659122467,2.243436200618744,
1994-05-02,,,1.958854079246521,2.016467261314392,1.984874176979065,2.1261231660842896,2.300421714782715,2.2451514899730682,
1994-05-03,,,1.9780585765838623,2.008785605430603,1.9879247426986697,2.1090321063995363,2.2911031007766725,2.2466785383224486,
1994-05-04,,,2.016466856002808,2.0087856054306035,2.0005442500114445,2.093384087085724,2.2838892269134523,2.247924164533615,
1994-05-05,,,2.0356714725494385,2.0011035680770877,2.007446682453156,2.0748775959014893,2.277441349029541,2.2494569206237793,
1994-05-06,,,1.997262954711914,1.9972627878189086,2.009553682804108,2.0563600659370422,2.2711799430847166,2.2505105078220367,
1994-05-09,,,2.0260701179504395,2.010705995559692,2.0135866284370425,2.0407148957252503,2.2647309160232543,2.251947250366211,
1994-05-10,,,2.0452749729156494,2.02414927482605,2.0164674401283262,2.0293713212013245,2.259047870635986,2.253385897874832,
1994-05-11,,,2.0260701179504395,2.026069927215576,2.0174277663230895,2.0199316263198854,2.253553547859192,2.2542522144317627,
1994-05-12,,,2.0260701179504395,2.0241496562957764,2.012626612186432,2.0114465832710264,2.248250184059143,2.2551185309886934,
1994-05-13,,,1.9780585765838623,2.020308780670166,2.0087857842445374,2.0039023637771605,2.2419865894317628,2.255504732131958,
1994-05-16,,,1.987659573554993,2.0126266717910766,2.0116663336753846,1.9982702553272247,2.234769351482391,2.2552263820171357,
1994-05-17,,,1.9780585765838623,1.9991833925247193,2.0116663336753846,1.999795538187027,2.225450737476349,2.254661878347397,
1994-05-18,,,1.987659573554993,1.9915012836456298,2.008785605430603,2.0046649277210236,2.2155604267120363,2.2537180304527284,
1994-05-19,,,1.958854079246521,1.9780580759048463,2.001103866100311,2.0042752742767336,2.205094006061554,2.2528664124011994,2.071196468472481
1994-05-20,,,1.9204450845718384,1.9665353775024415,1.9934220790863038,2.0014878809452057,2.193859405517578,2.2507750678062437,2.0712916427850723
1994-05-23,,,1.872434377670288,1.9434903383255004,1.9780585050582886,1.9958225667476654,2.1814736413955687,2.248964171409607,2.0712418353557585
1994-05-24,,,1.8532285690307615,1.9185243368148803,1.9588538646697997,1.9876606523990632,2.168130946159363,2.2469612169265747,2.0712385994195937
1994-05-25,,,1.8436267375946045,1.8897177696228027,1.9406095266342163,1.979018646478653,2.1538324880599977,2.2444819712638857,2.0710447537899017
1994-05-26,56.30358654587368,B,1.9204450845718384,1.8820359706878662,1.9300470232963562,1.9713368177413941,2.140688536167145,2.2427709090709684,2.071044860482216
1994-05-27,56.30755807855049,B,1.9108436107635496,1.8801156759262085,1.923325526714325,1.966055655479431,2.1275434708595276,2.2413441050052643,2.0709018862247466
1994-05-30,56.40058271342468,B,1.9108436107635496,1.8877975225448609,1.9156439304351807,1.9636551320552826,2.114971225261688,2.2400123822689055,2.0709015160799025
1994-05-31,56.4912581029261,B,1.872434377670288,1.8916386842727662,1.9050815105438232,1.958373922109604,2.1022035765647886,2.238391636610031,2.0707566368579866
1994-06-01,56.5404344862749,B,1.8244229555130005,1.8877979278564454,1.888757848739624,1.9487717270851135,2.0882847690582276,2.2361006259918215,2.0702766329050064
1994-06-02,56.468094935137934,B,1.8052178621292116,1.8647524833679199,1.8733942270278932,1.9372490465641021,2.074745624065399,2.233712645769119,2.0697006034851073
1994-06-03,56.392253201613954,B,1.814820408821106,1.8455478429794312,1.8628317594528199,1.9281269192695618,2.0613985300064086,2.231135470867157,2.069077513217926
1994-06-06,56.29263771021969,B,1.814820408821106,1.8263432025909423,1.8570703625679017,1.917564433813095,2.048815152645111,2.2283681619167326,2.0684544229507447
1994-06-07,56.24603986189205,B,1.8244229555130005,1.816740918159485,1.8541898012161255,1.9065218329429627,2.0371875858306883,2.2249363112449645,2.0678318095207215
1994-06-08,56.29658154095455,B,1.8244229555130005,1.816740918159485,1.852269423007965,1.8964394748210907,2.027660319805145,2.2213143241405486,2.0672567319869994
1994-06-09,56.34769780108869,B,1.7956159114837646,1.8148205280303955,1.8397865056991578,1.884916764497757,2.0179387974739074,2.216928919553757,2.0667277604341505
1994-06-10,56.388980438278594,B,1.8052178621292116,1.8129000186920166,1.8292239308357239,1.8762747287750243,2.0084093141555788,2.2121641850471496,2.0664369356632233
1994-06-13,56.42229779567691,B,1.8052178621292116,1.8109795093536376,1.81866135597229,1.8671526432037353,1.999643590450287,2.2072092950344087,2.066146110892296
1994-06-14,56.43104960503147,B,1.8052178621292116,1.8071384906768801,1.8119397044181824,1.8585106074810027,1.9893503522872928,2.2024445605278014,2.0657602208852768
1994-06-15,56.43556169758025,B,1.8244229555130005,1.8071384906768801,1.8119397044181824,1.8503487765789033,1.9792502665519718,2.1975854575634,2.065755566954613
1994-06-16,56.457486038104655,B,1.7956159114837646,1.8071384906768801,1.8109795093536376,1.8421868681907654,1.9670465588569643,2.191960963010788,2.065654410123825
1994-06-17,56.527581294750384,B,1.8436267375946045,1.8148202657699586,1.8138601422309875,1.8383459508419038,1.9565668225288393,2.1869120156764983,2.0661260545253755
1994-06-20,56.58252246026897,B,1.8340256214141848,1.820581817626953,1.8157806634902953,1.8364255130290985,1.9464678645133975,2.180239580869675,2.0665496933460235
1994-06-21,56.632060754514235,C,1.8052178621292116,1.820581817626953,1.8138601541519166,1.834024977684021,1.9371292924880985,2.174042820930481,2.0673046463727953
1994-06-22,56.64464613834938,B,1.8052178621292116,1.8167407989501954,1.8119396448135376,1.8321045339107513,1.9289363694190982,2.167941519021988,2.0675842463970184
1994-06-23,56.66716340453508,B,1.786014199256897,1.8148204565048218,1.8109794735908509,1.8253829896450042,1.920741233825684,2.161552722454071,2.067815363407135
1994-06-24,56.596812848391316,B,1.776411533355713,1.8013774156570435,1.808098840713501,1.8186613857746123,1.9136906051635745,2.1547814893722532,2.0677132588624954
1994-06-27,56.53863689722644,B,1.7668097019195557,1.7879342317581177,1.8042580246925355,1.8114596903324127,1.9070207643508914,2.147818756103516,2.0677057492733
1994-06-28,56.5129070146099,B,1.7572073936462402,1.7783321380615233,1.7994569778442382,1.8056983411312104,1.90321385383606,2.1403781390190124,2.067887904047966
1994-06-29,56.49920944500522,B,1.7572073936462402,1.7687300443649292,1.7927354216575622,1.8023375630378724,1.9005525660514835,2.132364716529846,2.0681651258468627
1994-06-30,56.494718019577704,B,1.738003134727478,1.7591278314590455,1.7869741439819335,1.7989768266677857,1.8959796857833866,2.1246365797519684,2.0685364735126495
1994-07-01,56.51210065819242,B,1.738003134727478,1.7514461517333983,1.776411783695221,1.7951359629631043,1.8912158894538882,2.1175767183303833,2.0686701446771623
1994-07-04,56.53816246166635,B,1.738003134727478,1.745684838294983,1.7668095350265502,1.791295099258423,1.886261138916016,2.111089686155319,2.0685661393404007
1994-07-05,56.55082652655415,B,1.738003134727478,1.7418439865112305,1.760088062286377,1.7869741082191468,1.8806918644905093,2.1052709197998047,2.068462134003639
1994-07-06,56.74236324477178,B,1.9204450845718384,1.7744915246963502,1.7716107845306397,1.7917752146720887,1.87877142906189,2.1010856354236602,2.068557308316231
1994-07-07,56.97715140296543,C,1.958854079246521,1.8186617136001586,1.788894772529602,1.7999371230602264,1.87646687746048,2.096807112693787,2.0683216404914857
1994-07-08,57.268969676535185,C,1.997262954711914,1.870513677597046,1.8109799146652221,1.8095393776893616,1.876082799434662,2.0927217292785643,2.0684206169843673
1994-07-11,57.586326540799554,C,2.016466856002808,1.9262064218521118,1.8359456300735473,1.8201018273830414,1.8772350549697878,2.088828384876251,2.0687582230567934
