Date,GRADE,GPS,BLK,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1999-11-15,,,10.85547161102295,10.310778236389158,9.869655513763428,9.213724517822266,,,
1999-11-16,,,10.702035903930664,10.471884346008299,10.034597015380859,9.342225503921508,,,
1999-11-17,,,10.740395545959473,10.648334312438964,10.203374481201172,9.476480436325073,,,
1999-11-18,,,10.58696460723877,10.786426162719726,10.345301723480224,9.593474340438842,,,
1999-11-19,,,10.81711483001709,10.740396499633789,10.46037769317627,9.720057821273803,,,
1999-11-22,,,10.932186126708984,10.755739402770995,10.533258819580078,9.838969230651855,,,
1999-11-23,,,11.737712860107422,10.962874794006348,10.717379570007324,9.996239042282104,,,
1999-11-24,,,11.392488479614258,11.093293380737304,10.870813846588135,10.134329795837402,,,
1999-11-25,,,11.392488479614258,11.254398155212403,11.020412158966064,10.270502424240112,,,
1999-11-26,,,11.31577491760254,11.354130172729493,11.04726333618164,10.368316888809204,,,
1999-11-29,,,11.123984336853027,11.392489814758301,11.07411460876465,10.471885061264038,,,
1999-11-30,,,11.27741527557373,11.300430297851562,11.131652545928954,10.583124780654908,,,
1999-12-01,,,11.392488479614258,11.300430297851562,11.196861839294433,10.700118160247802,,,
1999-12-02,,,11.660995483398438,11.354131698608398,11.3042649269104,10.824783325195312,,,
1999-12-03,,,11.776076316833496,11.44619197845459,11.400161075592042,10.930269384384156,,,
1999-12-06,,,11.27741527557373,11.47687816619873,11.434683990478515,10.983971405029298,,,
1999-12-07,,,11.430848121643066,11.507564735412597,11.40399751663208,11.060688543319703,,,
1999-12-08,,,11.16234016418457,11.46153507232666,11.380982685089112,11.125898265838623,,,
1999-12-09,,,11.200695991516112,11.369475173950196,11.361803436279297,11.191107797622681,9.774526615142822,,
1999-12-10,,,10.81711483001709,11.177682876586914,11.311937427520752,11.179600381851197,9.817488193511963,,
1999-12-13,,,10.702035903930664,11.0626070022583,11.269742584228515,11.171928596496581,9.859682579040527,,
1999-12-14,,,10.510245323181152,10.878486442565919,11.193025588989258,11.162339067459106,9.89650676727295,,
1999-12-15,,,10.510245323181152,10.748067474365234,11.104801273345947,11.15083155632019,9.924124927520753,,
1999-12-16,,,10.31845474243164,10.57161922454834,10.970547199249268,11.137406063079833,9.957113304138183,,
1999-12-17,,,10.510245323181152,10.510245323181152,10.843964099884033,11.122062587738037,9.99470474243164,,
1999-12-20,,,10.395169258117676,10.448871994018555,10.755739498138428,11.095211744308472,10.029994659423828,,
1999-12-21,,,10.433518409729004,10.433526611328125,10.65600652694702,11.030002021789551,10.065284309387208,,
1999-12-22,,,10.54860496520996,10.441198539733886,10.594633007049561,10.987807846069336,10.10364294052124,,
1999-12-23,,,10.510245323181152,10.479556655883789,10.525587940216065,10.943695688247681,10.146604576110839,,
1999-12-24,,,10.510245323181152,10.479556655883789,10.494900989532471,10.90341920852661,10.196470737457275,,
1999-12-27,,,10.510245323181152,10.502571868896485,10.47572193145752,10.872732257843017,10.249405632019043,,
1999-12-28,,,10.663679122924805,10.548604011535645,10.491065311431885,10.842045450210572,10.300038890838623,,
1999-12-29,,,10.58696460723877,10.556275939941406,10.498737239837647,10.801769256591797,10.350672245025635,,
1999-12-30,,,10.625319480895996,10.579290771484375,10.529423713684082,10.749985456466675,10.398236904144287,,
1999-12-31,,,10.54860496520996,10.586962699890137,10.533259677886962,10.688611888885498,10.44350009918213,,
2000-01-03,,,10.203374862670898,10.525588607788086,10.514080238342284,10.634909868240356,10.476488437652588,,
2000-01-04,,,9.743075370788574,10.34146785736084,10.44503593444824,10.550521230697631,10.49950361251831,,
2000-01-05,,,9.66635513305664,10.157345962524413,10.35681095123291,10.475721979141236,10.520217247009278,,
2000-01-06,,,9.81978988647461,9.996240043640137,10.287765407562256,10.40667667388916,10.54323232650757,,
2000-01-07,,,9.743075370788574,9.835134124755859,10.211048412322999,10.352974700927735,10.550904121398926,,
2000-01-10,,,9.81978988647461,9.758417129516602,10.142002868652344,10.308862400054931,10.56624750137329,,
2000-01-11,,,10.088300704956056,9.827462196350098,10.084465026855469,10.287765169143677,10.586961097717285,,
2000-01-12,,,10.510245323181152,9.996240234375,10.076793098449707,10.287765169143677,10.616113586425781,,
2000-01-13,,,10.395169258117676,10.111316108703614,10.053778076171875,10.291600894927978,10.64066312789917,,
2000-01-14,,,10.740395545959473,10.310780143737793,10.072957134246826,10.303108406066894,10.662143936157227,,
2000-01-17,,,10.740395545959473,10.494901275634765,10.126659202575684,10.320369720458984,10.672884349822999,,
2000-01-18,,,11.047263145446776,10.68669376373291,10.257077980041505,10.351056957244873,10.695899505615234,,
2000-01-19,,,11.200695991516112,10.824783897399902,10.41051206588745,10.38366150856018,10.722750511169433,,
2000-01-20,,,10.740395545959473,10.893829154968262,10.502572631835937,10.395169019699097,10.739628314971924,,
2000-01-21,,,10.663679122924805,10.878485870361327,10.594633007049561,10.402840709686279,10.731956634521485,,
2000-01-24,,,10.510245323181152,10.832455825805663,10.663678550720215,10.402840709686279,10.725052108764649,,
2000-01-25,,,10.58696460723877,10.740396118164062,10.713544940948486,10.399004983901978,10.72275068283081,,
2000-01-26,,,10.702035903930664,10.640664100646973,10.732723999023438,10.404758548736572,10.721983489990235,,
2000-01-27,,,10.740395545959473,10.640664100646973,10.767246627807618,10.410512351989746,10.725052108764649,,
2000-01-28,,,10.663679122924805,10.640664100646973,10.75957498550415,10.416266059875488,10.721983394622804,,
2000-01-31,,,10.740395545959473,10.686694145202637,10.75957498550415,10.443117094039916,10.718147583007813,,
2000-02-01,,,10.893824577331545,10.74806613922119,10.744231128692627,10.500654554367065,10.701269817352294,,
2000-02-02,,,11.008906364440918,10.809440231323242,10.725052165985108,10.567782115936279,10.693598175048828,,
2000-02-03,,,11.047263145446776,10.870813751220703,10.755738925933837,10.629155778884888,10.686693668365479,,
2000-02-04,,,11.31577491760254,11.00123291015625,10.820948505401612,10.707790756225586,10.686693668365479,,
2000-02-07,,,11.354131698608398,11.123980140686035,10.905337142944337,10.784507846832275,10.691296615600585,,
2000-02-08,,,11.392488479614258,11.223712921142578,10.985889530181884,10.849717235565185,10.693598079681397,,
2000-02-09,,,11.27741527557373,11.277414703369141,11.043427467346191,10.888075733184815,10.691296615600585,,
2000-02-10,,,10.970548629760742,11.262071800231933,11.066442775726319,10.916844701766967,10.677487678527832,,
2000-02-11,,,11.008906364440918,11.200698089599609,11.10096549987793,10.93027024269104,10.66214427947998,,
2000-02-14,,,11.047263145446776,11.139324378967284,11.13165225982666,10.945613622665405,10.657541236877442,,
2000-02-15,,,10.970548629760742,11.054936408996582,11.13932466506958,10.941777896881103,10.648335247039794,,
2000-02-16,,,11.354131698608398,11.070279693603515,11.173847198486328,10.949449682235718,10.652171077728271,,
2000-02-17,,,11.27741527557373,11.131653022766113,11.196862411499023,10.97630066871643,10.653705463409423,10.214116039276123,
2000-02-18,,,11.354131698608398,11.200698089599609,11.200698089599609,11.010823297500611,10.66444580078125,10.240966997146607,
2000-02-21,,,11.354131698608398,11.262071800231933,11.200698089599609,11.053017616271973,10.677487716674804,10.268585147857666,
2000-02-22,,,11.392488479614258,11.346459770202637,11.200698089599609,11.093293809890747,10.695132579803467,10.295819673538208,
2000-02-23,,,11.545926094055176,11.384818649291992,11.227549171447754,11.135488319396973,10.715846195220948,10.31998556137085,
2000-02-24,,,11.660995483398438,11.461534690856933,11.296593856811523,11.181518316268921,10.742697010040283,10.349905157089234,
2000-02-25,,,11.814433097839355,11.553594970703125,11.377146530151368,11.239056015014649,10.768780765533448,10.381742753982543,
2000-02-28,,,12.351455688476562,11.753059768676758,11.507565784454346,11.319609022140503,10.807906494140624,10.418950576782226,
2000-02-29,,,13.425494194030762,12.159660911560058,11.753060340881348,11.446192502975464,10.86774600982666,10.466515159606933,
2000-03-01,,,13.34877586364746,12.520230865478513,11.952524757385254,11.563185977935792,10.92374942779541,10.513696184158325,
2000-03-02,,,13.540572166442873,12.896146202087403,12.178840446472169,11.687851428985596,10.984355964660644,10.565480270385741,
2000-03-03,,,13.578930854797363,13.249045753479004,12.401320362091065,11.801009225845338,11.045729675292968,10.621100206375122,
2000-03-06,,,13.540572166442873,13.486869049072265,12.619964408874512,11.91033124923706,11.106336212158203,10.677870922088623,
2000-03-07,,,13.502208709716797,13.502211952209473,12.830936431884766,12.015817260742187,11.163106803894044,10.731572847366333,
2000-03-08,,,13.502208709716797,13.53289852142334,13.026564693450927,12.12705693244934,11.221411685943604,10.78604196548462,
2000-03-09,,,13.502208709716797,13.525225830078124,13.210686016082764,12.253639936447144,11.27894947052002,10.838593187332153,
2000-03-10,,,13.578930854797363,13.525225830078124,13.387135791778565,12.382141160964967,11.339555988311767,10.891528043746948,
2000-03-13,,,14.03922176361084,13.624955749511718,13.555912399291993,12.531739091873169,11.416272926330567,10.946380681991577,
2000-03-14,,,14.03922176361084,13.732358360290528,13.61728515625,12.685172748565673,11.502195854187011,11.000849733352661,
2000-03-15,,,14.806404113769531,13.993197441101074,13.763047981262208,12.85778636932373,11.60499683380127,11.062607040405274,
2000-03-16,,,14.959833145141602,14.284722328186035,13.90497407913208,13.041907262802123,11.707797698974609,11.125515012741088,
2000-03-17,,,15.189985275268556,14.606933212280273,14.0660795211792,13.233699941635132,11.81673589706421,11.183820009231567,
2000-03-20,,,14.729686737060549,14.745026206970214,14.184990978240966,13.402477693557739,11.914933834075928,11.240590667724609,
2000-03-21,,,14.729686737060549,14.883119201660156,14.307738780975342,13.569337606430054,12.007761554718018,11.29736132621765,
2000-03-22,,,13.885793685913086,14.698997116088867,14.346097278594971,13.686330986022949,12.075272521972657,11.345693054199218,
2000-03-23,,,13.809078216552734,14.468846130371094,14.376784229278565,13.793735122680664,12.143550701141358,11.392106914520264,
2000-03-24,,,13.770724296569824,14.184993934631347,14.395963573455811,13.891549682617187,12.204157276153564,11.433150606155396,
2000-03-27,,,13.540572166442873,13.947171020507813,14.346098613739013,13.951005506515504,12.260160808563233,11.466522579193116,
2000-03-28,,,12.274737358093262,13.456181144714355,14.169650173187256,13.893467664718628,12.284710292816163,11.490304899215698,
2000-03-29,,,12.121304512023926,13.103283309936524,13.901140213012695,13.832094097137452,12.303122463226318,11.512936487197877,
2000-03-30,,,12.54325008392334,12.850117683410645,13.65948190689087,13.782227993011475,12.339179553985595,11.53940393447876,
2000-03-31,,,12.428168296813965,12.581606483459474,13.38330020904541,13.724689865112305,12.37446933746338,11.553212985992431,
2000-04-03,,,12.658326148986816,12.405157279968261,13.176164150238037,13.680577564239503,12.417430953979492,11.57124153137207,
2000-04-04,,,12.735037803649902,12.49721736907959,12.976699256896973,13.642219018936157,12.460392417907714,11.591571550369263,
2000-04-05,,,13.156984329223633,12.704353332519531,12.903818321228027,13.624957799911499,12.509491386413574,11.615737438201904,
2000-04-06,,,13.732369422912598,12.942177200317383,12.896147441864013,13.63646583557129,12.569330863952636,11.647191486358643,
2000-04-07,,,14.883116722106934,13.433166885375977,13.007386684417725,13.701675128936767,12.653719615936279,11.687851505279541,
2000-04-10,,,14.729686737060549,13.847439002990722,13.126298141479491,13.736198377609252,12.7335054397583,11.725826511383056,
2000-04-11,,,14.768038749694824,14.254039192199707,13.37562828063965,13.772639226913451,12.810989723205566,11.75612977027893,
2000-04-12,,,14.652962684631348,14.55323486328125,13.628794097900391,13.764967155456542,12.883870849609375,11.788734512329102,
2000-04-13,,,14.346104621887209,14.675981903076172,13.809079551696778,13.734280729293824,12.949847679138184,11.818270673751831,
2000-04-14,,,14.115943908691406,14.522547340393066,13.977857112884521,13.680578660964965,13.00585105895996,11.84627236366272,
2000-04-17,,,13.770724296569824,14.330754852294922,14.089096927642823,13.632630538940429,13.05418291091919,11.872739763259888,
2000-04-18,,,13.463855743408203,14.069918251037597,14.161978721618652,13.569338989257812,13.095610256195068,11.894604167938233,
2000-04-19,,,12.88847541809082,13.717020797729493,14.135127830505372,13.5194730758667,13.12783145904541,11.909564037322998,
2000-04-20,,,12.965188026428224,13.440837478637695,14.058409690856934,13.477278566360473,13.167724246978759,11.922605962753297,
2000-04-21,,,12.965188026428224,13.210686302185058,13.866616821289062,13.437001752853394,13.206849880218506,11.934497079849244,
2000-04-24,,,13.272055625915527,13.110952568054199,13.720853710174561,13.423575925827027,13.25134572982788,11.95444348335266,
2000-04-25,,,14.729686737060549,13.364118766784667,13.717018508911133,13.54632339477539,13.326528491973876,11.987431869506835,
2000-04-26,,,14.806404113769531,13.74770450592041,13.732362651824952,13.680578374862671,13.3955739402771,12.023872509002686,
2000-04-27,,,14.921478271484377,14.138962554931643,13.789900016784667,13.799489784240723,13.468455200195313,12.061080331802367,
2000-04-28,,,15.957152366638184,14.737355422973632,13.974020862579346,13.975938987731933,13.560515613555909,12.11248070716858,
2000-05-01,,,14.729686737060549,15.028881645202636,14.069917106628418,14.07950701713562,13.628026714324951,12.152757215499879,
2000-05-02,,,14.61461067199707,15.005866432189942,14.184992599487305,14.173485660552979,13.692469158172607,12.193800868988037,
2000-05-03,,,14.883116722106934,15.021208953857421,14.384456729888916,14.259792280197143,13.759212970733643,12.237529582977295,
2000-05-04,,,14.499539375305176,14.936821174621581,14.537891864776611,14.298150777816772,13.815983848571777,12.27934042930603,
2000-05-05,,,14.537893295288086,14.652969360351562,14.695162391662597,14.28088960647583,13.870453052520752,12.319616909027099,
2000-05-08,,,14.729686737060549,14.652969360351562,14.8409255027771,14.28088960647583,13.918017673492432,12.362962083816528,
2000-05-09,,,14.959833145141602,14.722013854980469,14.863940143585205,14.29047932624817,13.948704452514649,12.408225231170654,
2000-05-10,,,15.381773948669434,14.821745300292969,14.921477127075196,14.326919889450073,13.989364414215087,12.45655692100525,
2000-05-11,,,15.496855735778809,15.021208572387696,14.979014873504639,14.384457445144653,14.028490085601806,12.506423025131225,
2000-05-12,,,15.80372428894043,15.274374771118165,14.963672065734864,14.468846464157105,14.072985954284668,12.559357814788818,
2000-05-15,,,15.80372428894043,15.489182281494141,15.071075820922852,14.570496463775635,14.11824899673462,12.612292604446411,
2000-05-16,,,16.110593795776367,15.719334411621094,15.220674133300781,14.702833366394042,14.17041669845581,12.666761751174926,
2000-05-17,,,16.187313079833984,15.880442237854004,15.351093769073486,14.867775249481202,14.224118785858154,12.722765235900878,
2000-05-18,,,16.072233200073242,15.99551773071289,15.508363151550293,15.023127508163451,14.275519275665284,12.777234373092652,
2000-05-19,,,16.03387451171875,16.041547775268555,15.65796127319336,15.176561832427979,14.324618148803712,12.832087068557739,
2000-05-22,,,15.842083930969238,16.049219703674318,15.769200992584228,15.305063247680664,14.36067539215088,12.888474159240722,
2000-05-23,,,14.576251029968262,15.742351150512695,15.730842781066894,15.29739146232605,14.371415977478028,12.936805915832519,
2000-05-24,,,14.269384384155272,15.358765411376954,15.619603824615478,15.270540475845337,14.360675582885742,12.982836208343507,
2000-05-25,,,14.346104621887209,15.013539695739746,15.504528713226318,15.241771793365478,14.348401012420654,13.028099355697632,
2000-05-26,,,14.269384384155272,14.66064167022705,15.351094722747803,15.157383394241332,14.329988994598388,13.073362445831298,
2000-05-29,,,14.269384384155272,14.346101760864258,15.197660732269288,15.134368276596069,14.320782947540284,13.117858390808106,
2000-05-30,,,14.269384384155272,14.28472843170166,15.013539791107178,15.11710696220398,14.311576900482178,13.159669227600098,
2000-05-31,,,14.768038749694824,14.384459304809571,14.871612358093262,15.111353063583374,14.329221801757813,13.202247161865234,
2000-06-01,,,14.959833145141602,14.50720500946045,14.760372352600097,15.134367752075196,14.35223690032959,13.247893800735474,
2000-06-02,,,15.80372428894043,14.81407299041748,14.737357330322265,15.197659301757813,14.392896900177002,13.298527088165283,
2000-06-05,,,16.494173049926758,15.259030723571778,14.802566242218017,15.285883617401122,14.45196891784668,13.356064863204956,
2000-06-06,,,16.225669860839844,15.65028781890869,14.967508125305176,15.349175453186035,14.530987567901612,13.407848930358886,
2000-06-07,,,15.918798446655272,15.880439758300781,15.132449531555176,15.376026678085328,14.606937446594237,13.455029954910279,
2000-06-08,,,15.611933708190918,16.010859870910643,15.259032440185546,15.381780576705932,14.66831111907959,13.503745336532592,
2000-06-09,,,15.611933708190918,15.972501754760742,15.39328737258911,15.372191047668457,14.73198642730713,13.553227882385254,
2000-06-12,,,15.496855735778809,15.773038291931153,15.516034507751465,15.356847620010376,14.788757019042968,13.603093986511231,
2000-06-13,,,15.957152366638184,15.71933479309082,15.684811305999755,15.349175548553466,14.853199310302735,13.656795864105225,
2000-06-14,,,16.455821990966797,15.826739501953124,15.853589630126953,15.362600994110107,14.919176063537599,13.714333724975585,
2000-06-15,,,16.877763748168945,16.07990550994873,16.045382690429687,15.402877521514892,14.982083950042725,13.77570740699768,
2000-06-16,,,17.798372268676758,16.517193222045897,16.24484748840332,15.491102409362792,15.040389060974121,13.8470543384552,
2000-06-19,,,17.68329620361328,16.954481315612792,16.363759803771973,15.583163022994995,15.099461250305175,13.916483345031738,
2000-06-20,,,17.453144073486328,17.25367965698242,16.486507225036622,15.7270076751709,15.153163356781006,13.982076539993287,
2000-06-21,,,17.951805114746094,17.552876281738282,16.689807891845703,15.911128711700439,15.219140205383301,14.051505527496339,
2000-06-22,,,18.949125289916992,17.96714859008789,17.02352705001831,16.14127974510193,15.311200618743896,14.13052414894104,
2000-06-23,,,18.527177810668945,18.112909698486327,17.315051460266112,16.354169416427613,15.399425296783447,14.202638177871703,
2000-06-26,,,19.025840759277344,18.38141860961914,17.667949962615968,16.591992235183717,15.504527626037598,14.279355268478394,
2000-06-27,,,19.869726181030277,18.86473503112793,18.059207344055174,16.872009325027467,15.63264503479004,14.364127645492553,
2000-06-28,,,21.480791091918945,19.5705322265625,18.561704254150392,17.207646942138673,15.804491348266602,14.466161403656006,
2000-06-29,,,20.023168563842773,19.785340881347658,18.876244735717773,17.46081371307373,15.945650959014893,14.556687602996826,
2000-06-30,,,17.798372268676758,19.63957977294922,18.876244735717773,17.560546112060546,16.042314643859864,14.624582262039185,
2000-07-03,,,17.951805114746094,19.424772644042967,18.903095626831053,17.633427715301515,16.135909633636473,14.693627681732178,
2000-07-04,,,17.951805114746094,19.041188430786132,18.952961730957032,17.719734477996827,16.200352001190186,14.76344024658203,
2000-07-05,,,18.028512954711918,18.350732803344727,18.960632514953613,17.82522020339966,16.264794178009033,14.830184059143066,
2000-07-06,,,17.721647262573242,17.89042854309082,18.83788471221924,17.930705881118776,16.32079755783081,14.894626379013062,12.554371209144593
2000-07-07,,,18.25867462158203,17.982489013671874,18.811034393310546,18.06304292678833,16.366828002929687,14.963671808242799,12.602319402694702
2000-07-10,,,19.63957977294922,18.3200439453125,18.872408294677733,18.270179128646852,16.465025863647462,15.046526288986206,12.657555718421936
2000-07-11,,,20.48346328735352,18.826375579833986,18.93378200531006,18.496494674682616,16.58240291595459,15.1374360370636,12.716627855300903
2000-07-12,,,21.020490646362305,19.424771118164063,18.887751960754397,18.724728107452393,16.7051503944397,15.23218168258667,12.77608362197876
2000-07-13,51.42413973847702,A,20.675264358520508,20.015494537353515,18.95296154022217,18.91460313796997,16.828664894104005,15.32232437133789,12.836114764213562
2000-07-14,51.591831475359335,A,20.79033851623535,20.52182731628418,19.25215816497803,19.064201450347902,16.953713798522948,15.41208342552185,12.896913089752196
2000-07-17,51.590614899169196,A,20.291671752929688,20.652245712280273,19.48614482879639,19.194620227813722,17.06495349884033,15.491485586166382,12.955218081474305
2000-07-18,51.49170287588809,A,19.83136749267578,20.521826553344727,19.67410106658936,19.313531398773193,17.162384185791016,15.555544319152832,13.011029739379882
2000-07-19,51.36696090169044,A,19.716291427612305,20.260986709594725,19.842878913879396,19.401755714416502,17.24907453536987,15.61921947479248,13.066457829475404
2000-07-20,51.25417803670975,A,19.98479652404785,20.122893142700196,20.069193840026855,19.453539276123045,17.338833351135253,15.68366171836853,13.124570994377136
2000-07-21,51.16031586549658,A,20.75197410583496,20.115220260620116,20.318523788452147,19.56477909088135,17.437798347473144,15.755392150878906,13.188246178627015
2000-07-24,51.13266632875966,A,20.90541076660156,20.237968063354494,20.44510688781738,19.658757591247557,17.539832077026368,15.829040536880493,13.253455729484559
2000-07-25,51.132747165870306,A,20.713624954223636,20.41441955566406,20.468123054504396,19.700952529907227,17.631892700195312,15.901154699325561,13.316363773345948
2000-07-26,51.15244943874736,A,20.90541076660156,20.652243423461915,20.45661506652832,19.672183513641357,17.726254653930663,15.97518671989441,13.380614342689514
2000-07-27,51.16500671434619,A,20.90541076660156,20.836366271972654,20.47962970733642,19.716295623779295,17.82291820526123,16.049218740463257,13.443905963897706
2000-07-28,51.1322526956311,A,20.867036819458008,20.859378814697262,20.48729953765869,19.86972885131836,17.919581451416015,16.122099800109865,13.506813921928405
2000-07-31,51.0967489951967,A,20.713624954223636,20.82102165222168,20.529494857788087,20.007819843292236,18.017012271881104,16.18884383201599,13.567612257003784
2000-08-01,51.10889890339274,A,20.63690948486328,20.80567855834961,20.610049057006837,20.142075061798096,18.138225440979003,16.254820709228515,13.627835221290589
2000-08-02,51.12264352170283,A,20.598539352416992,20.744304275512697,20.698273849487304,20.270576381683348,18.264808540344237,16.31274206161499,13.687674551010131
2000-08-03,51.121023376046985,A,20.63690948486328,20.69060401916504,20.763485145568847,20.416339492797853,18.39062463760376,16.369512825012208,13.747513918876647
2000-08-04,51.10276137994873,A,20.713624954223636,20.659921646118168,20.759650230407715,20.53908700942993,18.519509449005128,16.424749221801758,13.804284615516663
2000-08-07,51.0262313376196,A,19.869726181030277,20.491141891479494,20.656081771850587,20.550594329833984,18.631516284942627,16.476149616241454,13.858370141983032
2000-08-08,50.950643954213206,P,20.17660140991211,20.399080276489258,20.602379417419435,20.535251235961915,18.749660625457764,16.530618762969972,13.913990044593811
2000-08-09,50.919520238192945,P,20.79033851623535,20.43744010925293,20.59087219238281,20.523743629455566,18.870106620788576,16.599664211273193,13.972678632736207
2000-08-10,50.87936996837254,P,20.63690948486328,20.43744010925293,20.564022064208988,20.521825885772706,18.983648147583008,16.6679425239563,14.03002471923828
2000-08-11,50.83155121678708,P,20.44511032104492,20.38373718261719,20.52182941436768,20.504564476013183,19.0764758682251,16.73468638420105,14.083918495178223
2000-08-14,50.8793816488022,P,20.560182571411133,20.52182846069336,20.506485176086425,20.517990016937254,19.157796058654785,16.804882488250733,14.135702533721924
2000-08-15,50.91399626284473,A,20.48346328735352,20.58320083618164,20.49114055633545,20.550594806671143,19.242951927185057,16.886969747543336,14.188637323379517
2000-08-16,50.917305206063645,A,20.675264358520508,20.560186004638673,20.4988130569458,20.598543453216553,19.338081245422362,16.9725093460083,14.242722916603089
2000-08-17,50.97613790658846,A,21.32735824584961,20.698275756835937,20.567857933044433,20.66567153930664,19.452389736175537,17.060350427627565,14.299877181053162
2000-08-18,51.04466740036228,A,21.250638961791992,20.859381484985352,20.62155933380127,20.690604782104494,19.565163841247557,17.148575134277344,14.350894060134888
2000-08-21,51.107603870775726,A,21.404071807861328,21.02815933227539,20.774993896484375,20.71553783416748,19.683308162689208,17.23603259086609,14.40363706111908
2000-08-22,51.18154139680218,A,21.7109432220459,21.273655319213866,20.928428077697752,20.765403747558594,19.798383979797364,17.32579164505005,14.458681597709656
2000-08-23,51.19935725399347,A,21.32735824584961,21.404074096679686,20.98213005065918,20.786501121520995,19.89581470489502,17.407495384216308,14.511616411209106
2000-08-24,51.16404814493998,A,21.480791091918945,21.434760665893556,21.066518211364745,20.815270137786865,19.98787525177002,17.48497960090637,14.566085543632507
2000-08-25,51.1471260428784,A,21.672578811645508,21.51914863586426,21.189265060424805,20.85554723739624,20.065359382629396,17.55287422180176,14.620362863540649
2000-08-28,51.105105437685374,A,21.672578811645508,21.572850036621094,21.300504684448242,20.903494930267335,20.14514503479004,17.622303142547608,14.674064826965331
2000-08-29,51.16068330800044,A,23.398719787597656,21.910405349731445,21.592030334472657,21.041585445404053,20.264056549072265,17.708609952926636,14.732369861602784
2000-08-30,51.26604470052857,A,23.321990966796875,22.3093318939209,21.856702995300292,21.177758026123048,20.37146026611328,17.79530023574829,14.792017374038696
2000-08-31,51.48621383717255,A,25.16321563720703,23.045816802978514,22.240288734436035,21.404073333740236,20.49574207305908,17.90347134590149,14.86087100982666
2000-09-01,51.734342117813135,A,25.585153579711918,23.828331756591798,22.673740196228028,21.64764976501465,20.63690158843994,18.018163442611694,14.932217903137207
2000-09-04,51.98982217779866,A,25.585153579711918,24.610846710205077,23.091848373413086,21.93342113494873,20.768087844848633,18.136307735443115,15.0045237493515
2000-09-05,52.069838500073054,A,25.470075607299805,25.025117874145508,23.467761611938478,22.198094844818115,20.880094833374024,18.25636993408203,15.075487051010132
2000-09-06,52.09779572842334,A,24.817995071411133,25.32431869506836,23.816825294494627,22.399477672576904,20.946838912963866,18.375665130615236,15.142614583969117
2000-09-07,51.821278643031775,A,22.478103637695312,24.787296295166016,23.916556549072265,22.491537380218507,20.99593761444092,18.470794286727905,15.1967001247406
2000-09-08,51.53625647201735,A,22.7082633972168,24.211918258666994,24.020125007629396,22.604695034027102,21.09413543701172,18.56822504043579,15.251361060142518
2000-09-11,51.314880966761706,A,23.70558738708496,23.836005020141602,24.22342586517334,22.761965274810795,21.209211082458495,18.672560358047484,15.313501920700073
2000-09-12,51.12841468251373,A,23.859020233154297,23.5137939453125,24.269455909729004,22.930743122100832,21.32735538482666,18.76385369300842,15.37564278125763
2000-09-13,51.012630377342646,A,23.897384643554688,23.32967185974121,24.326995277404784,23.091849136352543,21.444732818603516,18.854763498306273,15.43931800365448
