Date,GRADE,GPS,NRG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2005-09-23,41.916158936592176,P,15.368657112121582,15.305649948120116,15.437362098693848,15.41496729850769,14.926085929870606,14.24836986541748,13.801107602119446
2005-09-26,41.8417544324046,P,15.448378562927246,15.29957847595215,15.42597541809082,15.445333242416382,14.954629497528076,14.27915280342102,13.814031882286072
2005-09-27,41.96155777174976,P,15.763405799865724,15.373973846435547,15.452165794372558,15.47436990737915,14.98939769744873,14.30925241470337,13.82706998348236
2005-09-28,42.75123772512572,A,16.34035301208496,15.624488830566406,15.529976558685302,15.53187437057495,15.032971935272217,14.343982782363891,13.841797184944152
2005-09-29,43.27953861729986,A,16.036701202392578,15.791499137878418,15.563758659362794,15.554648828506469,15.076166648864746,14.379737977981568,13.854607572555542
2005-09-30,43.670696378835885,A,16.169551849365234,15.95167808532715,15.628664016723633,15.587481594085693,15.109948196411132,14.420731267929078,13.868082213401795
2005-10-03,45.55322208408501,A,18.42797088623047,16.547596549987794,15.92358751296997,15.733235311508178,15.191782836914063,14.484118919372559,13.892886910438538
2005-10-04,47.11851674119796,A,18.24577522277832,17.044070434570312,16.20902214050293,15.872536277770996,15.27293420791626,14.544811639785767,13.916192297935487
2005-10-05,47.69198828001715,A,17.49803352355957,17.275606536865233,16.45004768371582,15.974070692062378,15.335562782287598,14.59495244026184,13.935721001625062
2005-10-06,48.221789166504685,A,17.057735443115234,17.479813385009766,16.63565626144409,16.04125394821167,15.389689006805419,14.639855251312255,13.952877421379089
2005-10-07,48.68382004784582,A,17.12226676940918,17.670356369018556,16.81101722717285,16.12418966293335,15.441006603240966,14.68544129371643,13.97007182598114
2005-10-10,47.16153860392569,A,17.1032772064209,17.40541763305664,16.976507091522215,16.20124125480652,15.488528385162354,14.728673877716064,13.988385930061341
2005-10-11,45.90598725580802,A,17.334815979003906,17.223225784301757,17.133648109436034,16.292906951904296,15.531571254730224,14.772627658843994,14.009186186790465
2005-10-12,45.08774281823054,A,17.046354293823242,17.13288993835449,17.204248237609864,16.367112398147583,15.569452171325684,14.811191730499267,14.029360179901124
2005-10-13,44.42531767874171,A,16.77685546875,17.076713943481444,17.278263664245607,16.4210111618042,15.589796981811524,14.845352754592895,14.047541446685791
2005-10-14,43.93171192760349,A,16.974233627319336,17.047107315063478,17.358731842041017,16.493697929382325,15.625552310943604,14.881411609649659,14.06684241771698
2005-10-17,43.623216833349126,A,17.023569107055664,17.03116569519043,17.218291664123534,16.570939588546754,15.66958185195923,14.917963819503784,14.086124396324157
2005-10-18,42.9900965567494,P,16.689552307128906,16.90211296081543,17.062669372558595,16.635845756530763,15.709588203430176,14.949164190292358,14.104818048477172
2005-10-19,42.85671094164149,P,16.928680419921875,16.878578186035156,17.005734062194826,16.72789087295532,15.749139060974121,14.982224473953247,14.124821209907532
2005-10-20,42.32912734971134,P,15.941805839538574,16.71156826019287,16.894141101837157,16.764898681640624,15.776771507263184,15.003973636627197,14.139453501701356
2005-10-21,41.49987146364954,P,15.854503631591797,16.487622261047363,16.76736478805542,16.789191007614136,15.798330917358399,15.026064414978027,14.153763151168823
2005-10-24,41.146751518113355,P,16.097427368164062,16.302393913269043,16.666779804229737,16.821643447875978,15.828392601013183,15.053279333114624,14.169287419319152
2005-10-25,41.00478561246411,P,16.055681228637695,16.175619697570802,16.538866329193116,16.836257219314575,15.861490783691407,15.08170892715454,14.185039443969726
2005-10-26,40.47944609369561,P,16.067068099975586,16.00329723358154,16.44093770980835,16.822592973709106,15.897777538299561,15.110138511657714,14.201341834068298
2005-10-27,40.56418564572997,P,15.805158615112305,15.97596778869629,16.34376802444458,16.811015844345093,15.929585170745849,15.133747539520265,14.21679018497467
2005-10-28,40.98948637727017,P,16.226478576660156,16.05036277770996,16.268992519378664,16.81386218070984,15.961392707824707,15.159633903503417,14.234914474487304
2005-10-31,40.97891211311977,P,16.325166702270508,16.09591064453125,16.199152278900147,16.708721971511842,15.994870491027832,15.185102806091308,14.253095693588257
2005-11-01,40.53552221216757,P,15.550854682922363,15.994945335388184,16.08528251647949,16.57397594451904,16.012558383941652,15.20184169769287,14.26740535259247
2005-11-02,40.03973854925112,P,15.361078262329102,15.853747367858887,15.928522300720214,16.467128181457518,16.023793716430664,15.21789740562439,14.280272722244263
2005-11-03,39.86588835343286,P,15.611586570739746,15.815032958984375,15.895500373840331,16.394820737838746,16.038976402282714,15.235091819763184,14.293842253684998
2005-11-04,39.44873915980953,P,15.676108360290527,15.70495891571045,15.877660846710205,16.322512817382812,16.05719549179077,15.252134361267089,14.306785464286804
2005-11-07,39.290807429836285,P,15.79377555847168,15.598680686950683,15.847295665740967,16.257037734985353,16.076249809265136,15.269784202575684,14.3193301486969
2005-11-08,39.421504243653544,P,15.429394721984863,15.574388694763183,15.784667015075684,16.161766672134398,16.081184253692626,15.283676347732545,14.329426617622376
2005-11-09,39.71699462585317,P,15.44457721710205,15.591088485717773,15.72241792678833,16.08167781829834,16.08627052307129,15.29779622077942,14.339276385307311
2005-11-10,39.235213465293725,P,14.897998809814451,15.448370933532715,15.631701946258545,15.987734985351562,16.072606258392334,15.306867876052856,14.346222438812255
2005-11-11,38.43215772104549,P,14.49945831298828,15.213040924072265,15.458999919891358,15.863996219635009,16.052337493896484,15.31142276763916,14.351840052604675
2005-11-14,37.95928610526439,P,15.087778091430664,15.071841430664062,15.335261058807372,15.76720666885376,16.043835124969483,15.32098780632019,14.359526238441468
2005-11-15,38.01314565032545,P,15.311721801757812,15.048306846618653,15.311347770690919,15.698315143585205,16.0408744430542,15.332222957611084,14.367762808799744
2005-11-16,38.13143822871605,P,15.512896537780762,15.061970710754395,15.326529598236084,15.62752594947815,16.041785469055174,15.346077108383179,14.377005252838135
2005-11-17,38.971552541928006,P,15.8279390335083,15.247958755493164,15.34816484451294,15.621832609176636,16.044062843322752,15.361639356613159,14.387728018760681
2005-11-18,40.634423242414165,P,16.4162654876709,15.631320190429687,15.422180557250977,15.64992070198059,16.06311710357666,15.381566591262818,14.400063939094544
2005-11-21,42.08474318485579,A,16.871749877929688,15.988114547729491,15.529977989196777,15.688636827468873,16.089307193756103,15.406048669815064,14.41306411743164
2005-11-22,43.344435261172265,A,17.118467330932617,16.349463653564452,15.698885250091553,15.741776132583619,16.12164649963379,15.43258044242859,14.427127065658569
2005-11-23,44.46209826889538,A,17.175395965576172,16.681963539123537,15.871967124938966,15.797192525863647,16.153909511566162,15.462148666381836,14.440392918586731
2005-11-24,45.2662812534986,A,17.175395965576172,16.95145492553711,16.099706840515136,15.86570439338684,16.183439826965333,15.491071634292602,14.453222236633302
2005-11-25,45.52916513589528,A,17.175395965576172,17.103281021118164,16.367300605773927,15.913150262832641,16.21653778076172,15.519880685806275,14.466336245536803
2005-11-28,45.09024705016293,A,16.598461151123047,17.048623275756835,16.518368911743163,15.926814985275268,16.238932285308838,15.541440134048463,14.476565580368042
2005-11-29,44.42456534129453,A,16.480789184570312,16.921087646484374,16.635275650024415,15.973311710357667,16.26071949005127,15.562012605667114,14.488749680519105
2005-11-30,43.83493345305592,A,16.575681686401367,16.801144790649413,16.741554164886473,16.03404188156128,16.290477561950684,15.583989515304566,14.501616983413696
2005-12-01,43.219539281709324,A,16.738893508911133,16.713844299316406,16.832649612426756,16.09040722846985,16.321222438812256,15.609951829910278,14.51307988166809
2005-12-02,42.47868011743936,A,16.613637924194336,16.60149269104004,16.8523868560791,16.137283706665038,16.346122055053712,15.636103992462159,14.522758831977844
2005-12-05,42.364539688493736,A,16.6553955078125,16.61287956237793,16.830751419067383,16.18036470413208,16.370262393951418,15.662445945739746,14.532950220108033
2005-12-06,42.31396437093192,A,16.70094108581543,16.656909942626953,16.788998794555663,16.24394202232361,16.38901309967041,15.68920539855957,14.543027715682983
2005-12-07,42.108315787700796,P,16.70094108581543,16.681961822509766,16.74155330657959,16.306760215759276,16.39622486114502,15.714598398208619,14.553522734642028
2005-12-08,42.089172077433346,P,16.879331588745117,16.710049438476563,16.711946868896483,16.40582685470581,16.41307746887207,15.744622058868408,14.565517020225524
2005-12-09,42.2726617912372,A,16.86416244506836,16.76015434265137,16.680823516845702,16.524062061309813,16.426969680786133,15.768458938598632,14.576581444740295
2005-12-12,42.34285831508669,A,17.00838851928711,16.83075294494629,16.72181625366211,16.620092582702636,16.398578033447265,15.795180435180663,14.58846188545227
2005-12-13,42.477460952009956,A,17.118467330932617,16.914258193969726,16.78558406829834,16.710429859161376,16.37603187561035,15.824483041763306,14.601272287368774
