Date,GRADE,GPS,BAC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2020-03-26,33.62254791854647,B,20.30388069152832,18.337834930419923,18.871347427368164,20.807326889038087,26.30385227203369,28.278445072174073,26.969990930557252
2020-03-27,36.869254342972766,B,19.3029842376709,18.682786560058595,18.642571449279785,20.507089614868164,26.07346878051758,28.177732944488525,26.94314535140991
2020-03-30,41.014695316935914,B,19.69619369506836,19.390562057495117,18.785556411743165,20.187885189056395,25.850949478149413,28.081659355163573,26.918880014419557
2020-03-31,42.25486440041093,B,18.97232818603516,19.426307678222656,18.718532371520997,19.90441474914551,25.621944885253907,27.979141998291016,26.89196044921875
2020-04-01,41.90076993835634,B,17.667591094970703,19.188595581054688,18.62737922668457,19.527291679382323,25.365069580078124,27.866226806640626,26.857859153747558
2020-04-02,40.2989805954607,B,18.38251495361328,18.80432243347168,18.5710786819458,19.24981098175049,25.12675510406494,27.761255683898927,26.826016426086426
2020-04-03,40.02531436133529,B,17.899944305419922,18.523714447021483,18.60325050354004,18.996012592315672,24.889089889526367,27.649427585601806,26.788295154571532
2020-04-06,40.41567602367332,B,19.115314483642575,18.407538604736327,18.899050331115724,18.97188358306885,24.68798645019531,27.54948823928833,26.754808216094972
2020-04-07,41.83822330448101,B,19.785554885864254,18.570183944702148,18.998245811462404,18.906199550628664,24.493361434936524,27.45642795562744,26.725856952667236
2020-04-08,45.6945126468552,C,20.956247329711918,19.22791519165039,19.20825538635254,18.941052150726318,24.326235046386717,27.377282543182375,26.70319785118103
2020-04-09,49.9715338365873,C,22.2163028717041,19.994672775268555,19.39949760437012,19.13542251586914,24.17596263885498,27.309412937164307,26.686839027404787
2020-04-10,53.851722216345614,C,22.2163028717041,20.85794448852539,19.690829467773437,19.166700458526613,24.037234115600587,27.238540439605714,26.66955894470215
2020-04-13,55.37066654088229,C,21.37626838684082,21.310135269165038,19.858836936950684,19.322196674346923,23.879218406677246,27.156706428527833,26.648341903686525
2020-04-14,56.529448911510535,C,21.206472396850582,21.594318771362303,20.082251358032227,19.400391864776612,23.706263008117677,27.074234313964844,26.625617866516112
2020-04-15,55.17495925001507,C,19.830245971679688,21.36911849975586,20.298516845703126,19.462948036193847,23.48642475128174,26.977381782531737,26.597460384368897
2020-04-16,51.876444198011065,C,19.14212417602539,20.754282760620118,20.374477767944335,19.472778224945067,23.253534545898436,26.87364803314209,26.564370727539064
2020-04-17,50.51292532909192,C,20.8043270111084,20.471887588500977,20.664916038513184,19.63408327102661,23.05495391845703,26.787419452667237,26.539197273254395
2020-04-20,49.242261902731535,C,20.107271194458008,20.218088150024414,20.764111709594726,19.831581020355223,22.841011390686035,26.693248805999755,26.51154751777649
2020-04-21,47.279832911242956,C,19.33872985839844,19.844539642333984,20.719429206848144,19.858837509155272,22.61027729034424,26.59660346984863,26.48106406211853
2020-04-22,46.497481036723535,C,19.481714248657227,19.774833297729494,20.571975898742675,19.890115642547606,22.37973892211914,26.4986501121521,26.45041811943054
2020-04-23,46.44837814462144,B,19.54427146911621,19.855262756347656,20.304772758483885,19.852135181427002,22.15062931060791,26.400256729125978,26.418812761306764
2020-04-24,44.69659267294205,B,19.82130622863769,19.658658599853517,20.065273094177247,19.878051280975342,21.92812614440918,26.299483375549315,26.38894353866577
2020-04-27,44.61023045197323,B,20.974119186401367,19.832028198242188,20.0250581741333,19.941947555541994,21.72867923736572,26.21165891647339,26.364092597961427
2020-04-28,46.28289626564458,C,21.349454879760746,20.234173202514647,20.039356422424316,20.06080389022827,21.547039566040038,26.127410221099854,26.33813519477844
2020-04-29,48.89854953760018,C,22.14481544494629,20.76679344177246,20.270813369750975,20.28466510772705,21.37331512451172,26.050138339996337,26.31431209564209
2020-04-30,51.212936668063016,C,21.4924430847168,21.156427764892577,20.505845260620116,20.440161514282227,21.18423469543457,25.957107677459717,26.28867483139038
2020-05-01,52.49292509181101,C,20.62559509277344,21.317285537719727,20.487972068786622,20.5764440536499,20.986519470214844,25.85753973007202,26.256816940307615
2020-05-04,52.336716579014386,C,20.491544723510746,21.220770645141602,20.526399421691895,20.64525556564331,20.815071678161623,25.754322452545168,26.22538556098938
2020-05-05,51.44470269986055,C,20.250263214111328,21.00093231201172,20.617552757263184,20.668490982055665,20.668102073669434,25.645673179626463,26.191124601364137
2020-05-06,48.96665349162771,C,19.97322654724121,20.5666145324707,20.666703987121583,20.61933994293213,20.52358352661133,25.533631954193115,26.156399698257445
2020-05-07,47.66638460201304,C,20.41111946105957,20.350349807739256,20.753388786315917,20.5290807723999,20.41446258544922,25.427390365600587,26.129084711074828
2020-05-08,48.11584617152147,B,21.0634880065918,20.437928390502933,20.87760696411133,20.47144002914429,20.32957775115967,25.32758373260498,26.105514154434204
2020-05-11,47.933414379813534,B,20.17876625061035,20.375372695922852,20.798071670532227,20.411564922332765,20.2115474319458,25.21706506729126,26.08322298049927
2020-05-12,47.46776582618662,B,19.54427146911621,20.23417434692383,20.617553329467775,20.328454875946047,20.109598121643067,25.099757461547853,26.056267766952516
2020-05-13,46.86892863242185,B,18.65061378479004,19.969651794433595,20.26813316345215,20.269473266601565,19.97840934753418,24.973513278961182,26.027169342041017
2020-05-14,46.61268840606718,B,19.401287078857425,19.767685317993163,20.05901756286621,20.28243141174317,19.88779251098633,24.852111892700194,25.999674701690672
2020-05-15,45.31692418607002,B,19.159996032714844,19.386986923217773,19.91245765686035,20.20021486282349,19.8114741897583,24.729807243347167,25.97119294166565
2020-05-18,46.81514183665309,B,20.491544723510746,19.449542617797853,19.912457656860354,20.219428539276127,19.829347190856932,24.62259397506714,25.952395906448363
2020-05-19,48.23616164924447,B,19.84811782836914,19.510311889648438,19.872243118286136,20.24489793777466,19.804324836730956,24.50832483291626,25.930030784606934
2020-05-20,51.27820163560998,B,20.473670959472656,19.874923324584962,19.92228755950928,20.294495773315433,19.808614349365236,24.400311222076414,25.91649642944336
2020-05-21,53.39822641401085,C,20.46473693847656,20.08761329650879,19.927649307250977,20.34051904678345,19.851331176757814,24.288478775024416,25.903663177490234
2020-05-22,55.07932578203812,C,20.250263214111328,20.305666732788087,19.84632682800293,20.361966896057133,19.824521560668945,24.181072616577147,25.88633577346802
2020-05-25,54.957445391092676,C,20.250263214111328,20.2574104309082,19.853476524353027,20.32577409744263,19.86419994354248,24.07411060333252,25.867955493927003
2020-05-26,56.59845091947748,C,21.69798851013184,20.62738456726074,20.06884822845459,20.343200778961183,19.905308341979982,23.983668117523194,25.859226636886596
2020-05-27,58.614275590369374,C,23.217199325561523,21.176090240478516,20.525506782531743,20.396819972991945,19.998069877624513,23.90530981063843,25.857172565460203
2020-05-28,59.687388626644285,C,22.2163028717041,21.526403427124023,20.807008361816408,20.433012962341312,20.063485527038573,23.816409702301026,25.848973436355593
2020-05-29,61.403055225899784,C,21.55499839782715,21.787350463867188,21.046508598327637,20.479483127593998,20.143020973205566,23.723471775054932,25.84062636375427
2020-06-01,63.24241248501681,C,21.992889404296875,22.135875701904297,21.19664306640625,20.5545503616333,20.25973243713379,23.632071094512938,25.833108806610106
2020-06-02,63.493383173269876,C,22.19843292236328,22.235964584350587,21.431674575805665,20.651958847045897,20.327829093933104,23.540417079925536,25.82797890663147
2020-06-03,62.943248053235465,C,23.22613906860352,22.237752532958986,21.70692138671875,20.814604473114013,20.415228843688965,23.464812126159668,25.826320514678955
2020-06-04,64.00562707533236,C,24.09903335571289,22.614298629760743,22.07035102844238,20.99900016784668,20.491131896972657,23.397492084503174,25.826920862197877
2020-06-05,66.35831146675707,C,25.295875549316406,23.362474060058595,22.57491226196289,21.21061954498291,20.610989723205567,23.34222925186157,25.832715768814086
2020-06-08,68.77583791844769,A,25.68283462524414,24.100463104248046,23.118169403076173,21.4858229637146,20.730722541809083,23.290836009979248,25.840445470809936
2020-06-09,71.17005287953042,A,25.39486694335937,24.739749908447266,23.487857246398924,21.778352737426758,20.859173316955566,23.240559101104736,25.84875334739685
2020-06-10,71.57878765925484,A,23.93705177307129,24.88193244934082,23.5598424911499,22.04267463684082,20.98456253051758,23.174816055297853,25.847841892242432
2020-06-11,69.06682058733672,A,21.53434562683105,24.368994903564452,23.491646766662598,22.149327564239503,21.047599143981934,23.087177124023437,25.8313400554657
2020-06-12,66.07048436540826,C,22.29925346374512,23.769670486450195,23.566072273254395,22.306290435791016,21.135585327148437,23.012337608337404,25.820384941101075
2020-06-15,62.481729985840126,C,22.6322078704834,23.159545135498046,23.630004119873046,22.413323593139648,21.205923194885255,22.946954822540285,25.80712034225464
2020-06-16,59.6494763682167,C,23.21714210510254,22.72400016784668,23.731875038146974,22.58177480697632,21.27455493927002,22.88395818710327,25.793601036071777
2020-06-17,57.51740210311016,C,22.497222900390625,22.436034393310546,23.658983421325683,22.682952404022217,21.305374450683594,22.815804748535157,25.775996351242064
2020-06-18,57.77628514748451,C,22.53322410583496,22.635810089111327,23.50240249633789,22.786376762390137,21.31171287536621,22.743837757110597,25.75764437675476
2020-06-19,57.138952896273146,B,22.72219657897949,22.720398712158204,23.245034599304198,22.909973430633546,21.32183074951172,22.67953243255615,25.738029346466064
2020-06-22,56.23557057175103,B,22.1552677154541,22.625010681152343,22.892277908325195,23.005223655700682,21.337410736083985,22.608314571380614,25.71575629234314
2020-06-23,54.708105664475454,B,22.308250427246094,22.443232345581055,22.583616256713867,23.035736751556396,21.359446296691896,22.532854652404787,25.69508716583252
2020-06-24,53.473133562568044,B,21.42635536193848,22.229058837890626,22.332546615600585,22.946194553375243,21.39136848449707,22.438896617889405,25.66974359512329
2020-06-25,53.54972143094012,B,22.24525451660156,22.171464920043945,22.403637504577638,22.947642135620118,21.453431091308595,22.353482818603517,25.649289379119875
2020-06-26,52.32076257344886,B,20.83243179321289,21.793511962890626,22.256955337524413,22.911513805389404,21.453993186950683,22.254473552703857,25.622786703109742
2020-06-29,51.86497542028317,B,21.04840087890625,21.572138595581055,22.0985746383667,22.864289379119874,21.47281578063965,22.156913585662842,25.597672958374023
2020-06-30,51.81685495262408,B,21.372364044189453,21.384961318969726,21.91409683227539,22.822985935211182,21.51348846435547,22.061882877349852,25.576740226745606
2020-07-01,51.96944568045486,B,20.931419372558597,21.28597412109375,21.75751647949219,22.708249950408934,21.542482566833495,21.96111074447632,25.552233858108522
2020-07-02,50.40957960738414,B,20.958415985107425,21.028606414794922,21.600035667419434,22.551219081878664,21.57076545715332,21.860697383880616,25.52839238166809
2020-07-03,50.332592665708916,B,20.958415985107425,21.053803253173832,21.423657608032226,22.334346103668214,21.593507652282714,21.760816898345947,25.503579444885254
2020-07-06,50.16121445936591,B,21.29137420654297,21.102397918701175,21.337268257141112,22.114773082733155,21.599852752685546,21.664265995025634,25.481226119995117
2020-07-07,49.26016799364651,B,20.70644760131836,20.969214630126956,21.17708797454834,21.880352115631105,21.5869926071167,21.56701608657837,25.459171733856202
2020-07-08,49.10291726846938,B,20.78743934631348,20.940418624877932,21.11319637298584,21.722871494293212,21.559845085144044,21.46658010482788,25.440171813964845
2020-07-09,49.269970786862025,B,20.49047088623047,20.84682960510254,20.937718009948732,21.670677757263185,21.539805641174315,21.362020168304444,25.419819536209108
