Date,GRADE,GPS,MDLZ,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2001-07-30,,,11.52297306060791,11.628415489196778,11.705988693237305,11.615799856185912,,,
2001-07-31,,,11.654780387878418,11.619378662109375,11.687160682678222,11.623143196105957,,,
2001-08-01,,,11.590757369995115,11.625403594970702,11.66042423248291,11.627285385131836,,,
2001-08-02,,,11.654780387878418,11.612600898742675,11.646492099761963,11.6276620388031,,,
2001-08-03,,,11.560632705688477,11.596784782409667,11.627663516998291,11.62860369682312,,,
2001-08-06,,,11.428833961486816,11.57795696258545,11.603186225891113,11.628039026260376,,,
2001-08-07,,,11.48531723022461,11.544064331054688,11.58172149658203,11.630863189697266,,,
2001-08-08,,,11.300799369812012,11.486072731018066,11.555738162994384,11.62540307044983,,,
2001-08-09,,,11.436366081237791,11.442389869689942,11.527495384216309,11.61542387008667,,,
2001-08-10,,,11.598289489746094,11.449921226501464,11.523353004455567,11.616741800308228,,,
2001-08-13,,,11.711260795593262,11.506406593322755,11.542181777954102,11.624085235595704,,,
2001-08-14,,,11.711260795593262,11.551595306396484,11.547829818725585,11.617495250701904,,,
2001-08-15,,,11.666072845458984,11.624650001525879,11.555361366271972,11.607892799377442,,,
2001-08-16,,,11.730087280273438,11.683394241333009,11.562892055511474,11.604692077636718,,,
2001-08-17,,,11.805404663085938,11.724817276000977,11.587369251251221,11.607516384124756,,,
2001-08-20,,,11.944727897644045,11.771510696411132,11.638958644866943,11.621072435379029,,,
2001-08-21,,,12.08029556274414,11.84531764984131,11.698456478118896,11.640088987350463,11.574565982818603,,
2001-08-22,,,12.38908576965332,11.989920234680175,11.807285118103028,11.681511640548706,11.586992835998535,,
2001-08-23,,,12.385315895080566,12.120965957641602,11.902180099487305,11.714837741851806,11.607628707885743,,
2001-08-24,,,12.181965827941896,12.196278190612793,11.960547733306885,11.741950368881225,11.620808563232423,,
2001-08-27,,,12.163143157958984,12.239961242675781,12.005735969543457,11.773958873748779,11.635720691680909,,
2001-08-28,,,12.0125150680542,12.226405143737793,12.035861396789551,11.791845607757569,11.647017688751221,,
2001-08-29,,,12.159375190734863,12.1804630279541,12.085191631317139,11.820276498794556,11.662005157470704,,
2001-08-30,,,12.29493522644043,12.162386894226074,12.141676425933838,11.852284240722657,11.681963138580322,,
2001-08-31,,,12.14430809020996,12.154855346679687,12.17556676864624,11.88146800994873,11.698908576965332,,
2001-09-03,,,12.14430809020996,12.151088333129882,12.195524787902832,11.917241716384888,11.714724292755127,,
2001-09-04,,,12.445566177368164,12.237698554992676,12.232051849365234,11.965254163742065,11.737393646240234,,
2001-09-05,,,12.558533668518066,12.317530250549316,12.24899663925171,12.028140878677368,11.76307538986206,,
2001-09-06,,,12.803305625915527,12.419204330444336,12.290795612335206,12.096487855911255,11.790112953186036,,
2001-09-07,,,12.803305625915527,12.55100383758545,12.352929592132568,12.156738662719727,11.812706928253174,,
2001-09-10,,,12.709160804748535,12.663974380493164,12.407531356811523,12.20663366317749,11.837409763336181,,
2001-09-11,,,12.709160804748535,12.716693305969239,12.477195930480956,12.256528663635255,11.861434707641601,,
2001-09-12,,,12.709160804748535,12.746818733215331,12.532174491882325,12.308683061599732,11.885459651947022,,
2001-09-13,,,12.709160804748535,12.727989768981933,12.573597049713134,12.357636737823487,11.90669792175293,,
2001-09-14,,,12.709160804748535,12.709160804748535,12.630082321166991,12.402824544906617,11.930045146942138,,
2001-09-17,,,12.38908576965332,12.645145797729493,12.654560089111328,12.42504243850708,11.94902431488037,,
2001-09-18,,,12.38908576965332,12.58113079071045,12.648912048339843,12.44048194885254,11.968229351043702,,
2001-09-19,,,12.200797080993652,12.479458045959472,12.613138389587402,12.431067514419556,11.98404525756836,,
2001-09-20,,,12.249748229980469,12.38757553100586,12.557782649993896,12.424289131164551,11.996321220397949,,
2001-09-21,,,12.050175666809082,12.255778503417968,12.482469654083252,12.41769962310791,12.005886116027831,,
2001-09-24,,,12.615018844604492,12.300965118408204,12.473055458068847,12.440293407440185,12.026898651123046,,
2001-09-25,,,12.539708137512209,12.33108959197998,12.456110191345214,12.466653060913085,12.040831604003905,,
2001-09-26,,,12.539708137512209,12.398871803283692,12.439164924621583,12.485669708251953,12.054463329315185,,
2001-09-27,,,12.618786811828612,12.47267951965332,12.43012752532959,12.501862287521362,12.07095703125,,
2001-09-28,,,12.94264316558838,12.65117301940918,12.453475761413575,12.541779041290283,12.094831523895264,,
2001-10-01,,,12.773183822631836,12.682806015014648,12.491885566711426,12.573222827911376,12.116823062896728,,
2001-10-02,,,12.859789848327637,12.746822357177734,12.538955974578858,12.59393401145935,12.140019569396973,,
2001-10-03,,,13.066905975341797,12.852261924743653,12.625566864013672,12.619352626800538,12.170145034790039,,
2001-10-04,,,12.803305625915527,12.889165687561036,12.680922603607177,12.619352626800538,12.191835269927978,,
2001-10-05,,,12.701635360717772,12.840964126586915,12.746068572998047,12.614269113540649,12.213073711395264,,
2001-10-08,,,12.765650749206545,12.839457511901855,12.761131763458252,12.61709361076355,12.237927265167237,,
2001-10-09,,,12.784473419189451,12.824394226074219,12.785608291625977,12.620859241485595,12.260521125793456,,
2001-10-10,,,12.79201316833496,12.769415664672852,12.810838794708252,12.625001859664916,12.284546241760253,,
2001-10-11,,,12.426740646362305,12.694102668762207,12.79163417816162,12.610880851745605,12.29998544692993,,
2001-10-12,,,12.57736587524414,12.66924877166748,12.755106449127197,12.604291105270386,12.320320110321045,,
2001-10-15,,,12.558533668518066,12.627825355529785,12.733641433715821,12.612763500213623,12.34291410446167,,
2001-10-16,,,12.652674674987791,12.601465606689453,12.712929916381835,12.625942945480347,12.366261253356933,,
2001-10-17,,,12.803305625915527,12.603724098205566,12.686569881439208,12.656068372726441,12.396311378479004,,
2001-10-18,,,12.807073593139648,12.679790687561034,12.686946678161622,12.683934640884399,12.423725528717041,,
2001-10-19,,,12.999123573303224,12.76414222717285,12.716695499420165,12.731382036209107,12.451742210388183,,
2001-10-22,,,13.27778148651123,12.907991790771485,12.767908573150635,12.764520168304443,12.483072624206542,,
2001-10-23,,,13.32673454284668,13.042803764343262,12.822134685516357,12.803871488571167,12.515382099151612,,
2001-10-24,,,13.217527389526367,13.12564811706543,12.864686107635498,12.837762451171875,12.54641119003296,,
2001-10-25,,,13.142226219177246,13.192678642272949,12.936234664916991,12.863934421539307,12.574653968811035,,
2001-10-26,,,12.91627311706543,13.17610855102539,12.97012538909912,12.862615919113159,12.596871337890626,,
2001-10-29,,,12.626323699951172,13.045816993713379,12.976904392242432,12.855272912979126,12.610503253936768,,
2001-10-30,,,12.690332412719728,12.918536567687989,12.980670166015624,12.84680004119873,12.62270399093628,12.09863498687744,
2001-10-31,,,12.709160804748535,12.816863250732421,12.971255683898926,12.828912782669068,12.629105491638184,12.10804916381836,
2001-11-01,,,12.709160804748535,12.73025016784668,12.961464405059814,12.824205541610718,12.635582389831542,12.121605548858643,
2001-11-02,,,12.991588592529297,12.745313262939453,12.960710906982422,12.838703203201295,12.651774845123292,12.136291704177857,
2001-11-05,,,12.878612518310549,12.795771026611328,12.920794010162354,12.844351291656494,12.666084232330322,12.150902462005615,
2001-11-06,,,13.059372901916504,12.869579124450684,12.894057846069336,12.858096265792847,12.687021389007569,12.167019538879394,
2001-11-07,,,12.935103416442873,12.914767646789551,12.865815448760987,12.865250778198241,12.702535953521728,12.182270555496215,
2001-11-08,,,13.191171646118164,13.011169815063477,12.870709991455078,12.903472328186036,12.720460681915283,12.201211910247803,
2001-11-09,,,12.97652530670166,13.00815715789795,12.876735210418701,12.92343029975891,12.737105026245118,12.218006801605224,
2001-11-12,,,12.961461067199709,13.024726867675781,12.910248947143554,12.943576669692993,12.753448085784912,12.23408618927002,
2001-11-13,,,12.765650749206545,12.965982437133793,12.917780780792237,12.949225473403931,12.75984977722168,12.248621711730957,
2001-11-14,,,12.784473419189451,12.935856437683105,12.925312042236328,12.948283863067626,12.764368572235107,12.263721981048583,
2001-11-15,,,12.822134017944336,12.86204891204834,12.936609363555908,12.949036884307862,12.764745140075684,12.277429046630859,
2001-11-16,,,12.803305625915527,12.827404975891113,12.91778106689453,12.939245986938477,12.764745140075684,12.288726034164428,
2001-11-19,,,12.539708137512209,12.743054389953613,12.883890628814697,12.902342319488525,12.761356086730958,12.29938292503357,
2001-11-20,,,12.53217601776123,12.696359443664551,12.83117094039917,12.862614393234253,12.757816390991211,12.309625549316406,
2001-11-21,,,12.765650749206545,12.692594909667969,12.814225673675537,12.840020561218262,12.75894618988037,12.322202920913696,
2001-11-22,,,12.765650749206545,12.681298255920412,12.771673583984377,12.821191787719727,12.76007598876953,12.333386955261231,
2001-11-23,,,12.694104194641112,12.659457969665528,12.743431472778322,12.81008334159851,12.759774856567383,12.34491000175476,
2001-11-26,,,12.520883560180664,12.655693054199219,12.699373722076416,12.804811334609985,12.76241081237793,12.35571756362915,
2001-11-27,,,12.374019622802734,12.624061775207519,12.660210609436035,12.788995695114135,12.762109489440919,12.36516942024231,
2001-11-28,,,12.407909393310549,12.552513504028322,12.622554206848145,12.773933124542236,12.766251735687256,12.375148496627808,
2001-11-29,,,12.731757164001465,12.545734786987305,12.613516521453857,12.775062942504883,12.775891914367676,12.386106567382813,
2001-11-30,,,12.471931457519531,12.501300239562989,12.580379104614257,12.749080085754395,12.784327030181885,12.395106573104858,
2001-12-03,,,12.652674674987791,12.527658462524414,12.591675758361816,12.737783193588257,12.78508014678955,12.405989398956299,
2001-12-04,,,12.419208526611328,12.536696243286134,12.580379009246826,12.705774974822997,12.782670154571534,12.41175087928772,
2001-12-05,,,12.426740646362305,12.540462493896484,12.546487998962402,12.68035683631897,12.780410804748534,12.41743706703186,
2001-12-06,,,12.163143157958984,12.426739692687988,12.486237239837646,12.628955411911011,12.771297931671143,12.421127481460571,
2001-12-07,,,12.050175666809082,12.342388534545899,12.421844387054444,12.582637929916382,12.753448581695556,12.42414005279541,
2001-12-10,,,12.050175666809082,12.221888732910156,12.374773597717285,12.537073659896851,12.738988418579101,12.427905740737915,
2001-12-11,,,12.133016586303713,12.164650344848633,12.350673294067382,12.50544195175171,12.724452953338623,12.432236261367798,
2001-12-12,,,12.170674324035645,12.113437080383301,12.326949787139892,12.47475199699402,12.7065283203125,12.43833667755127,
2001-12-13,,,12.238454818725586,12.128499412536621,12.277619552612304,12.44556803703308,12.6952313041687,12.44353328704834,
2001-12-14,,,12.351421356201172,12.188748550415038,12.26556854248047,12.422973823547363,12.688227024078369,12.450650367736817,
2001-12-17,,,12.53217601776123,12.285148620605469,12.253518676757812,12.422597217559815,12.683557529449462,12.46074239730835,
2001-12-18,,,12.727993965148926,12.404144096374512,12.284397220611572,12.4323881149292,12.682427940368653,12.471474533081055,
2001-12-19,,,12.795775413513184,12.52916431427002,12.32130069732666,12.43389434814453,12.682503185272218,12.483524713516235,
2001-12-20,,,12.871376991271973,12.655748748779297,12.39212408065796,12.439180660247803,12.69139591217041,12.49569067955017,
2001-12-21,,,13.222925186157228,12.830049514770508,12.509399032592773,12.465621709823608,12.704307098388671,12.512313604354858,
2001-12-24,,,13.109524726867676,12.945519256591798,12.615333938598633,12.495053768157959,12.715326919555665,12.529120512008667,
2001-12-25,,,13.109524726867676,13.021825408935547,12.712984752655029,12.531829023361206,12.724463920593262,12.545362586975097,
2001-12-26,,,12.871376991271973,13.036945724487305,12.783055019378661,12.555002403259277,12.72582534790039,12.561068363189698,
2001-12-27,,,12.723956108093262,13.007461547851562,12.831605148315429,12.554612350463866,12.724162998199462,12.573944263458252,
2001-12-28,,,12.776873588562012,12.918251228332519,12.874150371551513,12.56985945701599,12.719717998504638,12.58573010444641,
2001-12-31,,,12.863816261291504,12.869109535217286,12.90731439590454,12.580416536331176,12.711438694000243,12.597255659103393,
2002-01-01,,,12.863816261291504,12.81996784210205,12.920896625518798,12.602646923065185,12.70218032836914,12.608781213760375,
2002-01-02,,,13.135982513427734,12.872888946533203,12.954917335510254,12.638109016418458,12.700549430847168,12.623480310440064,
2002-01-03,,,12.882723808288574,12.904642486572266,12.956052017211913,12.674088048934937,12.695359382629395,12.635006675720215,
2002-01-04,,,12.478245735168455,12.844916915893554,12.881584072113037,12.695491552352905,12.686598834991456,12.64173508644104,
2002-01-07,,,12.531166076660156,12.778386878967286,12.823748207092285,12.719541072845459,12.684695682525636,12.647599468231201,
2002-01-08,,,12.659692764282228,12.73756217956543,12.778765010833741,12.745874881744385,12.684082889556885,12.653393440246582,
2002-01-09,,,12.701268196105955,12.650619316101075,12.761754131317138,12.7724045753479,12.683925037384034,12.656515264511109,
2002-01-10,,,12.739073753356934,12.621889305114745,12.763265895843507,12.797435522079468,12.6845232963562,12.660052843093872,
2002-01-11,,,12.82979679107666,12.692199516296387,12.76855821609497,12.821354293823243,12.681287460327148,12.66653115272522,
2002-01-14,,,12.8486967086792,12.755705642700196,12.767046260833741,12.83718032836914,12.680689144134522,12.673386688232421,
2002-01-15,,,12.97344207763672,12.818455505371094,12.778008842468262,12.84945273399353,12.678970527648925,12.682995958328247,
2002-01-16,,,12.931859970092772,12.864573860168457,12.757596588134765,12.85625696182251,12.678905658721924,12.690720806121826,
2002-01-17,,,13.079283714294434,12.932615852355957,12.777252578735352,12.866652297973634,12.67666790008545,12.698564291000366,
2002-01-18,,,13.075499534606934,12.981756401062011,12.8369779586792,12.859281015396117,12.678647384643554,12.707876205444336,
2002-01-21,,,13.075499534606934,13.027116966247558,12.891411304473877,12.857579755783082,12.6809281539917,12.717188119888306,
2002-01-22,,,13.098184585571287,13.052065467834472,12.935260486602782,12.857012748718262,12.687578830718994,12.723714303970336,
2002-01-23,,,13.003684997558594,13.066430473327637,12.965502166748047,12.863628149032593,12.691963062286376,12.728165817260741,
2002-01-24,,,12.74663257598877,12.999900245666504,12.96625804901123,12.864761972427369,12.690453033447266,12.727599086761474,
2002-01-25,,,12.852479934692385,12.955296325683594,12.968526363372803,12.868542289733886,12.691436519622803,12.728090829849243,
2002-01-28,,,12.74663257598877,12.889522933959961,12.95831995010376,12.86268310546875,12.695575008392334,12.728465547561646,
2002-01-29,,,12.867599487304688,12.84340591430664,12.947735691070557,12.86287226676941,12.702283477783203,12.730049934387207,
2002-01-30,,,13.41950225830078,12.926569366455078,12.996499919891358,12.877048254013062,12.715360507965087,12.73715334892273,
2002-01-31,,,14.009203910827637,13.179083633422852,13.089491939544677,12.933372259140015,12.74023157119751,12.75015377998352,
2002-02-01,,,13.929814338684082,13.39455051422119,13.174923419952393,13.005950689315796,12.764945774078369,12.762360315322876,
2002-02-04,,,14.17552661895752,13.680329322814941,13.28492612838745,13.088168716430664,12.798038635253906,12.780224723815918,
2002-02-05,,,14.024319648742676,13.91167335510254,13.37753963470459,13.156400060653686,12.831044635772706,12.796577062606811,
2002-02-06,,,14.107481002807615,14.049269104003907,13.487919235229493,13.22671070098877,12.865036067962647,12.81564390182495,
2002-02-07,,,14.081022262573242,14.063632774353028,13.62135820388794,13.293808126449585,12.892021369934081,12.833956642150879,
2002-02-08,,,14.07345962524414,14.09236183166504,13.743456172943116,13.35599126815796,12.924051933288574,12.85418948173523,
2002-02-11,,,13.873113632202148,14.031879234313966,13.856104278564453,13.407212114334106,12.948460712432862,12.866770429611206,
2002-02-12,,,14.17552661895752,14.062120628356933,13.986896991729736,13.467316341400146,12.983587074279786,12.88312861442566,
2002-02-13,,,14.273809432983398,14.09538631439209,14.072327709197998,13.534413814544678,13.020528450012208,12.900469627380371,
2002-02-14,,,14.288938522338867,14.136969566345215,14.100301170349121,13.5948965549469,13.063044357299805,12.917171144485474,
2002-02-15,,,14.421236991882324,14.20652503967285,14.149443435668946,13.66218342781067,13.11046558380127,12.931957082748413,
2002-02-18,,,14.421236991882324,14.316149711608887,14.174014472961426,13.72947030067444,13.157886810302735,12.948437614440918,
2002-02-19,,,14.500619888305664,14.381168365478516,14.221644496917724,13.799592065811158,13.205238876342774,12.964845914840698,
2002-02-20,,,14.364542961120604,14.399315071105956,14.247350692749023,13.867634963989257,13.249116249084473,12.977822284698487,
2002-02-21,,,14.398564338684082,14.421240234375,14.279104900360107,13.950231552124023,13.292318439483642,12.993774871826172,
2002-02-22,,,14.5724458694458,14.451482009887695,14.329003524780273,14.036229848861694,13.336738929748535,13.012482976913452,
2002-02-25,,,14.848397254943848,14.5369140625,14.426531887054443,14.141318082809448,13.383063354492187,13.033310441970825,
2002-02-26,,,14.787908554077148,14.594371795654297,14.487770080566406,14.237333536148071,13.424261646270752,13.053344793319702,
2002-02-27,,,14.6745023727417,14.656363677978515,14.527839374542236,14.300083541870118,13.461836185455322,13.07216968536377,
2002-02-28,,,14.780351638793944,14.732721138000489,14.576980686187744,14.338640928268433,13.500015678405761,13.095705795288087,
2002-03-01,,,14.734990119934082,14.765229988098145,14.60835599899292,14.378899717330933,13.530256977081299,13.117282037734986,
2002-03-04,,,13.778608322143556,14.551272201538087,14.544093132019043,14.359053802490234,13.543638648986816,13.12948278427124,
2002-03-05,,,14.198203086853027,14.433331108093261,14.51385145187378,14.367747974395751,13.565412216186523,13.144938068389893,
2002-03-06,,,14.307825088500977,14.359995651245118,14.508179664611816,14.37776517868042,13.594141178131103,13.159983263015747,
2002-03-07,,,14.372092247009276,14.278343772888183,14.505532455444335,14.392318677902221,13.627103900909423,13.175633449554443,
2002-03-08,,,14.368309020996094,14.205007553100586,14.485118770599366,14.40706114768982,13.658932609558105,13.189325304031373,
2002-03-11,,,14.17930507659912,14.285146903991699,14.418209552764893,14.422370719909669,13.685242385864258,13.198340539932252,
2002-03-12,,,14.10369873046875,14.266246032714843,14.349788570404053,14.418779325485229,13.710040035247802,13.206110181808471,
2002-03-13,,,14.244058609008787,14.253492736816407,14.306744194030761,14.4172917842865,13.732201557159424,13.216375494003296,
2002-03-14,,,14.092325210571287,14.197539329528809,14.237941551208497,14.40746111869812,13.756393585205078,13.225876483917236,
2002-03-15,,,14.281989097595217,14.180275344848633,14.192641448974609,14.400498723983764,13.792468452453614,13.239533643722535,
2002-03-18,,,14.244058609008787,14.193226051330566,14.239186477661132,14.391639804840088,13.826726303100585,13.25571099281311,
2002-03-19,,,14.33888816833496,14.240263938903805,14.253254985809326,14.383553218841552,13.860310211181641,13.272196550369262,12.685415768623352
2002-03-20,,,14.695469856262209,14.330546188354493,14.292019462585449,14.400099563598634,13.900194244384766,13.2920596408844,12.700054402351379
2002-03-21,,,14.888923645019531,14.48986587524414,14.343702602386475,14.424617528915405,13.943191242218017,13.313857269287109,12.717731409072876
2002-03-22,,,14.885140419006348,14.610496139526367,14.3953857421875,14.440252256393432,13.984298114776612,13.33279278755188,12.734542245864867
2002-03-25,,,14.75615692138672,14.712915802001953,14.45307092666626,14.435640239715577,14.022447319030762,13.351568231582641,12.751235346794129
2002-03-26,58.28462511449211,A,15.02170181274414,14.84947853088379,14.5448712348938,14.447329902648926,14.06341251373291,13.371191520690918,12.769105529785156
2002-03-27,58.34089605274813,A,14.926857948303224,14.895756149291993,14.613151168823242,14.459947681427002,14.10331247329712,13.391109066009522,12.786689810752868
2002-03-28,57.741355742786226,A,14.661332130432127,14.850237846374512,14.670051860809327,14.453996706008912,14.134953441619873,13.405810670852661,12.803511290550231
2002-03-29,57.30573593711344,A,14.661332130432127,14.805476188659668,14.707986164093018,14.450313806533813,14.166670093536377,13.422658739089966,12.820332770347596
2002-04-01,57.30270465288955,A,14.778921127319336,14.810029029846191,14.761472415924072,14.500329446792602,14.200738525390625,13.440833339691162,12.837459764480592
2002-04-02,57.21016852726982,A,15.044458389282228,14.814580345153809,14.832029438018798,14.542642211914062,14.239664001464844,13.463621416091918,12.856121563911438
2002-04-03,57.34154957296107,A,15.116537094116213,14.852516174316406,14.874136161804199,14.583077812194825,14.281921043395997,13.486942052841187,12.875332016944885
2002-04-04,58.08720773744185,A,15.306201934814451,14.981490135192871,14.915863990783691,14.629783296585083,14.333112430572509,13.511782732009888,12.894605889320374
2002-04-05,59.098500471371466,A,15.590703964233398,15.167364501953125,14.986420345306396,14.690903043746948,14.38787691116333,13.539656715393066,12.914191374778747
2002-04-08,59.43462974371528,A,15.173434257507324,15.246267127990723,15.028148078918457,14.740609502792358,14.436412944793702,13.565993976593017,12.932688450813293
2002-04-09,59.09616824422907,A,14.813066482543944,15.199988746643067,15.007284545898438,14.776077890396119,14.475322284698485,13.588802881240845,12.949214215278625
2002-04-10,58.783665852775705,A,14.991348266601562,15.174950981140137,15.01373357772827,14.813442373275757,14.506759204864501,13.611059856414794,12.966631388664245
2002-04-11,58.346637347717156,A,15.173434257507324,15.148397445678711,15.064943790435791,14.867497825622559,14.530043811798096,13.635137691497803,12.984262323379516
2002-04-12,57.39682938159663,A,15.02170181274414,15.034597015380859,15.100980758666992,14.904483461380005,14.551881561279297,13.658413667678833,13.001661834716797
2002-04-15,57.25669413619702,A,15.34412670135498,15.068735504150391,15.157501316070556,14.959486865997315,14.575253562927246,13.686646099090575,13.021181831359863
2002-04-16,57.50848711157943,A,15.139288902282717,15.133979988098144,15.166984367370606,14.999506902694701,14.597552947998047,13.714298791885376,13.039734106063843
2002-04-17,57.084947738274444,A,14.695469856262209,15.074804306030273,15.124877643585204,14.999506902694701,14.609312725067138,13.737174396514893,13.05616144657135
2002-04-18,56.392761609185015,A,14.737195014953612,14.987556457519531,15.067976951599121,14.991920471191406,14.622436180114747,13.757228775024414,13.071667671203613
2002-04-19,56.46674157313149,P,15.188597679138184,15.02093563079834,15.0277663230896,15.007093334197998,14.644738941192626,13.784395437240601,13.08975100517273
2002-04-22,55.67984626583591,P,14.805477142333984,14.91320571899414,14.990970611572266,15.00955934524536,14.663386211395263,13.805923461914062,13.10595643043518
2002-04-23,55.516136319519795,P,15.215157508850098,14.928379440307618,15.031179714202882,15.019232130050659,14.684178829193115,13.83388295173645,13.122816915512084
2002-04-24,56.02769206356714,P,15.177226066589355,15.024730682373047,15.04976749420166,15.031750535964965,14.702247161865234,13.86138780593872,13.13941243648529
2002-04-25,56.84556054463419,A,15.287229537963867,15.134737586975097,15.061147022247315,15.063045406341553,14.722212982177734,13.89262866973877,13.156878075599671
2002-04-26,57.08089882134314,A,15.325165748596191,15.1620512008667,15.09149341583252,15.096237087249756,14.740291557312013,13.92537857055664,13.174759311676025
2002-04-29,57.739420343574956,A,15.306201934814451,15.262196159362793,15.087700939178466,15.122601127624511,14.757990856170654,13.957938833236694,13.192922286987304
2002-04-30,58.0397707212652,A,15.567941665649414,15.332752990722657,15.130566215515136,15.14877529144287,14.77933729171753,13.992288084030152,13.212262172698974
2002-05-01,58.48826667061676,A,15.647603034973145,15.426828384399414,15.22577953338623,15.175328588485717,14.80499849319458,14.027057371139527,13.232697024345399
2002-05-02,58.959204183285216,A,15.913126945495604,15.552007865905761,15.34337272644043,15.205674839019775,14.83528974533081,14.063804092407226,13.253668689727784
2002-05-03,58.66267836261457,A,15.306201934814451,15.548215103149413,15.355133152008056,15.191449737548828,14.849964866638183,14.09335189819336,13.272001132965087
2002-05-06,58.56191072431822,A,15.412412643432615,15.569457244873046,15.41582670211792,15.203398656845092,14.861245174407959,14.122154264450073,13.291448330879211
2002-05-07,57.90072830605039,A,15.139288902282717,15.483726692199706,15.408239841461182,15.219709777832032,14.86827278137207,14.14626721382141,13.308870873451234
2002-05-08,56.72921308980165,A,14.885140419006348,15.331234169006347,15.37903127670288,15.214399385452271,14.872485542297364,14.167160863876342,13.32534278869629
2002-05-09,55.43394488422282,A,15.089980125427246,15.166604804992676,15.359306335449219,15.210226678848267,14.878678112030029,14.189346895217895,13.342518787384034
2002-05-10,55.11578503470607,P,15.067212104797363,15.118806838989258,15.333510971069336,15.212502193450927,14.885322551727295,14.207789764404296,13.360051684379577
2002-05-13,55.02055921970939,P,15.401041984558104,15.116532707214356,15.342994976043702,15.215347957611083,14.917771224975587,14.230704936981201,13.379912724494934
2002-05-14,55.55257106834941,P,15.583107948303224,15.205296516418457,15.344511604309082,15.237538909912109,14.94546932220459,14.255440769195557,13.400401678085327
2002-05-15,56.618221648095506,A,15.632431030273438,15.354754638671874,15.34299440383911,15.28438696861267,14.971961441040039,14.283051309585572,13.422059836387634
2002-05-16,57.46083548933846,A,15.594491004943848,15.455656814575196,15.311130809783936,15.327251768112182,14.99640941619873,14.311756658554078,13.442850461006165
2002-05-17,58.17542424909538,A,15.58690357208252,15.559595108032227,15.339200973510742,15.3471670627594,15.020781307220458,14.339856958389282,13.462793531417846
2002-05-20,58.319364181072245,A,15.522418975830078,15.58387050628662,15.350201606750488,15.383014154434203,15.047643585205078,14.366442985534668,13.48184932231903
2002-05-21,58.068179208970356,A,15.389655113220217,15.54517993927002,15.375238227844239,15.39173903465271,15.073362712860108,14.391701374053955,13.500241293907166
2002-05-22,57.95790655617545,A,15.742432594299316,15.567180252075195,15.460967445373536,15.419999361038208,15.103330192565918,14.41776587486267,13.520623092651368
2002-05-23,58.04929552859992,A,15.772777557373049,15.602837562561035,15.529247188568116,15.444276762008666,15.136939239501952,14.446666412353515,13.540836544036866
2002-05-24,58.19191840828001,A,15.818303108215332,15.649117469787598,15.604356288909912,15.468933629989625,15.167665519714355,14.480066986083985,13.560901036262512
2002-05-27,58.40017975860559,A,15.818303108215332,15.708294296264649,15.646082401275635,15.494538688659668,15.199150409698486,14.512938356399536,13.580268912315368
