Date,GRADE,GPS,MRO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-29,,,2.06715726852417,2.0975004196166993,2.1193095684051513,2.130206298828125,2.255301694869995,,
1984-03-01,,,2.048192024230957,2.0975004196166993,2.1069825887680054,2.1235768675804136,2.252273931503296,,
1984-03-02,,,2.0956039428710938,2.0937075138092043,2.101293206214905,2.1202580332756042,2.2501944065093995,,
1984-03-05,,,2.086120367050171,2.0823284149169923,2.094655466079712,2.121206188201904,2.2479252099990843,,
1984-03-06,,,2.1524977684021,2.0899142742156984,2.09750018119812,2.123102653026581,2.2460435676574706,,
1984-03-07,,,2.1240506172180176,2.101292943954468,2.0993966817855836,2.1240509033203128,2.2432169914245605,,
1984-03-08,,,2.218874454498291,2.1354294300079344,2.116464924812317,2.129266202449799,2.2419108867645265,,
1984-03-09,,,2.190427541732788,2.1543941497802734,2.124050831794739,2.1297403216362003,2.2400358438491823,,
1984-03-12,,,2.1999101638793945,2.1771521091461183,2.129740262031555,2.131636762619019,2.23835045337677,,
1984-03-13,,,2.247321844100952,2.1961169242858887,2.1430155992507935,2.135903787612915,2.236673345565796,,
1984-03-14,,,2.256803035736084,2.222667407989502,2.1619801759719848,2.1406448721885685,2.2338698720932006,,
1984-03-15,,,2.256803035736084,2.2302531242370605,2.1828412771224976,2.1449119329452517,2.230502362251282,,
1984-03-16,,,2.275768995285034,2.2473214149475096,2.2008577823638915,2.1510754942893984,2.226574206352234,,
1984-03-19,,,2.275768995285034,2.2624931812286375,2.219822645187378,2.157239055633545,2.2228340244293214,,
1984-03-20,,,2.342144250869751,2.2814576625823975,2.238787293434143,2.1681437373161314,2.220797371864319,,
1984-03-21,,,2.304216146469116,2.290940284729004,2.256803846359253,2.1781002640724183,2.2183781242370606,,
1984-03-22,,,2.2852516174316406,2.2966300010681153,2.263441562652588,2.1899532437324525,2.215579586029053,,
1984-03-23,,,2.304216146469116,2.3023194313049316,2.274820423126221,2.19943562746048,2.2141003036499023,,
1984-03-26,,,2.313699245452881,2.309905481338501,2.2861993312835693,2.2079697966575624,2.2135627174377444,,
1984-03-27,,,2.294733047485352,2.300423240661621,2.290940451622009,2.2169780254364015,2.212833833694458,,
1984-03-28,,,2.351625680923462,2.3099051475524903,2.300422716140747,2.231201446056366,2.2130547761917114,,
1984-03-29,,,2.323181629180908,2.317491149902344,2.3070605754852296,2.2449509263038636,2.212518835067749,,
1984-03-30,,,2.294733047485352,2.3155945301055914,2.3089569807052612,2.2549073815345766,2.2116019248962404,,
1984-04-02,,,2.323181629180908,2.3174910068511965,2.313698244094849,2.2667604446411134,2.2101260232925415,,
1984-04-03,,,2.313699245452881,2.3212842464447023,2.3108537435531615,2.2748205184936525,2.208648419380188,,
1984-04-04,,,2.304216146469116,2.311802339553833,2.3108537435531615,2.2838287949562073,2.207357177734375,,
1984-04-05,,,2.247321844100952,2.296630382537842,2.3070607662200926,2.2852511644363402,2.2051160621643064,,
1984-04-06,,,2.1999101638793945,2.2776658058166506,2.2966301679611205,2.2857252955436707,2.202114691734314,2.2396689820289613,
1984-04-09,,,2.1809451580047607,2.2492185115814207,2.2833547592163086,2.284777045249939,2.199673991203308,2.240422625541687,
1984-04-10,,,2.1809451580047607,2.222667694091797,2.2719759702682496,2.2814582109451296,2.19666934967041,2.240424270629883,
1984-04-11,,,2.1999101638793945,2.2018064975738527,2.256804418563843,2.278613567352295,2.195923981666565,2.240709569454193,
1984-04-12,,,2.256803035736084,2.2037027359008787,2.2501665592193603,2.278613567352295,2.197444429397583,2.2415637969970703,
1984-04-13,,,2.275768995285034,2.2188745021820067,2.2482701539993286,2.278613567352295,2.199720196723938,2.2425136804580688,
1984-04-16,,,2.266286611557007,2.2359427928924562,2.2425806522369385,2.2781394481658936,2.203702783584595,2.2429927468299864,
1984-04-17,,,2.247321844100952,2.2492181301116942,2.235942912101746,2.2733983278274534,2.2063578510284425,2.242812170982361,
1984-04-18,,,2.1809451580047607,2.2454251289367675,2.22361581325531,2.267234778404236,2.2078750419616697,2.242249836921692,
1984-04-19,,,2.1619813442230225,2.2264607906341554,2.2150817632675173,2.261071264743805,2.208823299407959,2.2418738484382628,
1984-04-20,,,2.1619813442230225,2.203703260421753,2.21128888130188,2.2539595246315,2.208444023132324,2.241403865814209,
1984-04-23,,,2.1430158615112305,2.1790491104125977,2.2074959516525268,2.245425355434418,2.2080647134780884,2.2403682255744934,
1984-04-24,,,2.218874454498291,2.1733596324920654,2.21128888130188,2.2416324257850646,2.2092025756835936,2.2400911712646483,
1984-04-25,,,2.218874454498291,2.1809454917907716,2.2131853103637695,2.2349948644638062,2.210340437889099,2.239908130168915,
1984-04-26,,,2.209392547607422,2.1904277324676515,2.2084442615509032,2.2293054103851317,2.211099052429199,2.2397242546081544,
1984-04-27,,,2.209392547607422,2.199909973144531,2.2018066167831423,2.2250383853912354,2.2122369480133055,2.2398223781585695,
1984-04-30,,,2.228522300720215,2.217011260986328,2.198030185699463,2.2203054189682008,2.213757438659668,2.239735815525055,
1984-05-01,,,2.2476494312286377,2.2227662563323975,2.1980629444122313,2.2170029282569885,2.2162294149398805,2.2402165079116823,
1984-05-02,,,2.2859079837799072,2.2361729621887205,2.2085592269897463,2.216087520122528,2.219845862388611,2.241079785823822,
1984-05-03,,,2.2859079837799072,2.2514760494232178,2.2209518909454347,2.2180168271064757,2.2246001815795897,2.242131059169769,
1984-05-04,,,2.2763421535491943,2.2648659706115724,2.232387971878052,2.221838426589966,2.2278356552124023,2.2434626626968384,
1984-05-07,,,2.257213592529297,2.2706042289733888,2.2438077449798586,2.2256518483161924,2.2301196098327636,2.244509003162384,
1984-05-08,,,2.2380850315093994,2.268691349029541,2.2457288026809694,2.2285088419914247,2.2325899410247803,2.2452700471878053,
1984-05-09,,,2.1806986331939697,2.2476494789123533,2.241911220550537,2.2275482654571532,2.2348607683181765,2.2450812315940856,
1984-05-10,,,2.218956232070923,2.2342591285705566,2.242867588996887,2.2256559252738954,2.2382760524749754,2.245274991989136,
1984-05-11,,,2.171133518218994,2.2132174015045165,2.2390416860580444,2.2204241514205934,2.2397866439819336,2.2449905252456666,
1984-05-14,,,2.142440795898437,2.1902628421783445,2.230433535575867,2.214231860637665,2.240913052558899,2.244419131278992,
1984-05-15,,,2.142440795898437,2.171133995056152,2.2199126720428466,2.208987808227539,2.2407119131088256,2.2433777403831483,
1984-05-16,,,2.104182004928589,2.155830669403076,2.2017400741577147,2.2051496505737305,2.240314540863037,2.2417657661437986,
1984-05-17,,,2.075489282608032,2.1271372795104977,2.180698204040527,2.200825047492981,2.237446837425232,2.239678862094879,
1984-05-18,,,2.0563595294952397,2.1041824817657466,2.158699941635132,2.195543956756592,2.234765477180481,2.2374006605148313,
1984-05-21,,,2.104182004928589,2.096530723571777,2.143396782875061,2.1936022639274597,2.2328509140014647,2.2356006836891176,
1984-05-22,,,2.027667284011841,2.073576021194458,2.122355008125305,2.184041905403137,2.2284578227996827,2.232565584182739,
1984-05-23,,,2.0563595294952397,2.0640115261077883,2.109921097755432,2.1759161591529845,2.224448952674866,2.2291594123840333,
1984-05-24,,,2.0467958450317383,2.0582728385925293,2.0927050590515135,2.1677863240242004,2.220248808860779,2.2253755855560304,
1984-05-25,,,2.0563595294952397,2.0582728385925297,2.081227660179138,2.1601346731185913,2.215860619544983,2.2212174129486084,
1984-05-28,,,2.0563595294952397,2.0487083435058597,2.0726195335388184,2.1515265345573424,2.211472430229187,2.2171532273292542,
1984-05-29,,,2.027667284011841,2.0487083435058597,2.061142182350159,2.1405274271965027,2.205182890892029,2.2129901313781737,
1984-05-30,,,2.018101930618286,2.041056823730469,2.0525341749191286,2.1271371245384216,2.199460606575012,2.2089193654060364,
1984-05-31,,,2.0085391998291016,2.0334054946899416,2.0458391666412354,2.1132686853408815,2.1939263582229613,2.2047529721260073,
1984-06-01,,,2.075489282608032,2.0372314453125,2.0477521419525146,2.1032260417938233,2.1893518209457397,2.201726062297821,
1984-06-04,,,2.0850541591644287,2.042970371246338,2.0458393573760985,2.0946180701255797,2.184778919219971,2.1991708183288576,
1984-06-05,,,2.0563595294952397,2.0487088203430175,2.0487085819244384,2.0855317950248717,2.1800114488601685,2.196422641277313,
1984-06-06,,,2.0563595294952397,2.0563603401184083,2.048708581924439,2.0793148398399355,2.174106125831604,2.1935804510116577,
1984-06-07,,,2.0467958450317383,2.0640116691589356,2.048708581924439,2.070706820487976,2.1685784101486205,2.1905486226081847,
1984-06-08,,,2.0467958450317383,2.0582729816436767,2.0477522134780886,2.0644899368286134,2.163619666099548,2.1876107954978945,
1984-06-11,,,2.037231922149658,2.0487085342407227,2.04583945274353,2.0592294931411743,2.1579006719589233,2.1840133476257324,
1984-06-12,,,2.027667284011841,2.042970085144043,2.04583945274353,2.0534908175468445,2.1521800327301026,2.180414226055145,
1984-06-13,,,2.018101930618286,2.0353185653686525,2.04583945274353,2.049186813831329,2.146457748413086,2.1769074630737304,
1984-06-14,,,1.9702792167663572,2.020015239715576,2.0420134544372557,2.043926310539246,2.140916895866394,2.1730164790153506,
1984-06-15,,,1.9511526823043823,2.000886607170105,2.0295797944068914,2.0386659681797026,2.1359417462348937,2.1690282189846037,
1984-06-18,,,1.9702792167663572,1.9874960660934449,2.018102300167084,2.031970828771591,2.131728427410126,2.1657012093067167,
1984-06-19,,,1.9798449277877808,1.977931594848633,2.010450839996338,2.0295797109603884,2.1277064228057863,2.1621878862380983,
1984-06-20,,,1.9702792167663572,1.968367052078247,2.0018428087234494,2.025275695323944,2.1231138038635256,2.1595188927650453,
1984-06-21,,,1.9511526823043823,1.964541745185852,1.9922784924507138,2.0204935371875763,2.1170007967948914,2.1572226130962373,
1984-06-22,,,1.9320229291915891,1.9607157945632934,1.9808012008666989,2.0142767071723937,2.1101258754730225,2.1549230360984803,
1984-06-25,,,1.9224578142166135,1.9511515140533446,1.9693237900733944,2.0075816214084625,2.1032492995262144,2.153476041555405,
1984-06-26,,,1.8746355772018437,1.9301096439361571,1.9540206193923946,1.9999300360679626,2.0957955741882324,2.1510767126083374,
1984-06-27,,,1.8650707006454468,1.909067940711975,1.9387174963951108,1.9922784745693207,2.089478085041046,2.148676563501358,
1984-06-28,,,1.8842015266418457,1.8956777095794677,1.9301097273826595,1.986061590909958,2.0839224886894225,2.1463728940486906,
1984-06-29,,,1.8650707006454468,1.8822872638702393,1.921501529216766,1.9755406618118285,2.077984275817871,2.1432141494750976,
1984-07-02,,,1.7981202602386477,1.857419753074646,1.9042856335639953,1.9611939668655396,2.0710863637924195,2.139575538635254,
1984-07-03,,,1.7694261074066162,1.8363778591156006,1.8832437515258789,1.9468472957611085,2.062097396850586,2.1356499862670897,
1984-07-04,,,1.7694261074066162,1.8172489404678345,1.8631584405899049,1.9325006246566772,2.0531084299087525,2.131724433898926,
1984-07-05,,,1.740732192993164,1.7885550737380982,1.842116391658783,1.9171974420547486,2.0437352228164674,2.1274171376228335,
1984-07-06,,,1.740732192993164,1.7636873722076416,1.8229873180389404,1.9018942594528199,2.034362015724182,2.123299481868744,
1984-07-09,,,1.740732192993164,1.752209758758545,1.8048147559165955,1.8870692729949952,2.024606213569641,2.1191818261146547,
1984-07-10,,,1.7694261074066162,1.752209758758545,1.7942938089370728,1.8741572141647338,2.0150417470932007,2.1156355810165404,
1984-07-11,,,1.7216044664382937,1.7426454305648804,1.7799471855163578,1.8593323409557343,2.0037556767463682,2.1118007695674894,
1984-07-12,,,1.712039828300476,1.7369069576263427,1.7627310156822205,1.84642037153244,1.9922783136367799,2.108439247608185,
1984-07-13,,,1.731168270111084,1.7349941730499268,1.7493407726287842,1.8354211509227754,1.9813748359680177,2.10460524559021,
1984-07-16,,,1.7598614692687988,1.7388200283050537,1.7455148935317992,1.8249002635478973,1.9714277935028077,2.1007737016677854,
1984-07-17,,,1.788555383682251,1.7426458835601806,1.7474278211593628,1.815335786342621,1.9624372005462647,2.0975135707855226,
1984-07-18,,,1.8076841831207275,1.7598618268966675,1.7512536287307738,1.8072060346603394,1.9549769115448,2.094918839931488,
1984-07-19,,,1.817249655723572,1.7809037923812867,1.7589053750038146,1.8005108833312988,1.9469427800178527,2.092609416246414,
1984-07-20,,,1.7981202602386477,1.7942941904067993,1.7646441817283631,1.7938157498836518,1.9394825148582457,2.08963457942009,
1984-07-23,,,1.7598614692687988,1.7942941904067993,1.7665571093559265,1.785685932636261,1.9318309283256532,2.086371990442276,
1984-07-24,,,1.740732192993164,1.784729552268982,1.7636877179145813,1.778990763425827,1.9237967562675475,2.0822543346881868,
1984-07-25,,,1.740732192993164,1.7713391542434693,1.7656004905700684,1.772773838043213,1.916527760028839,2.078421150445938,
1984-07-26,,,1.7502974271774292,1.7579487085342407,1.7694262504577636,1.766078633069992,1.9100239229202272,2.0737353801727294,
1984-07-27,,,1.740732192993164,1.746471095085144,1.7703826427459717,1.759861707687378,1.9037113761901856,2.069238426685333,
1984-07-30,,,1.7598614692687988,1.746471095085144,1.7703826427459717,1.7579487681388855,1.8968249654769898,2.064837939739227,
1984-07-31,,,1.7024754285812378,1.7388197422027587,1.7617746472358704,1.7546012341976165,1.8903211283683776,2.0593894755840303,
1984-08-01,,,1.7598614692687988,1.7426455974578858,1.7569923758506776,1.7541230022907257,1.884391167163849,2.0544200599193574,
1984-08-02,,,1.8076841831207275,1.7541229486465455,1.756035828590393,1.7574706017971038,1.8796089339256286,2.049928871393204,
1984-08-03,,,1.8746355772018437,1.7809036254882813,1.7636873602867127,1.7641657710075378,1.8759744548797608,2.0459175372123717,
1984-08-06,,,1.8553098440170288,1.7999933004379272,1.7732321977615357,1.769894653558731,1.8719534611701965,2.041712945699692,
1984-08-07,,,1.8842979669570925,1.8363578081130982,1.7875887751579285,1.7756382465362548,1.8690860748291016,2.0371344828605653,
1984-08-08,,,1.8842979669570925,1.8612451076507568,1.8019453525543212,1.783772921562195,1.8664099955558777,2.0329353010654447,
1984-08-09,,,1.971266746520996,1.8939616203308105,1.824042284488678,1.7967342674732207,1.8656645464897155,2.0297954523563386,
1984-08-10,,,1.990591645240784,1.9171528339385986,1.84902822971344,1.8097054362297058,1.8639665937423706,2.0266592073440552,
1984-08-13,,,1.9519400596618648,1.9364788770675658,1.8682360887527465,1.819309365749359,1.8613043117523194,2.023041615486145,
1984-08-14,,,1.922950863838196,1.9442094564437866,1.8902836322784424,1.8260291397571564,1.8586361384391785,2.0193237936496735,
1984-08-15,,,1.91328763961792,1.950007390975952,1.9056262493133544,1.831309312582016,1.855774700641632,2.014940413236618,
1984-08-16,,,1.903626561164856,1.936479353904724,1.9152204871177674,1.8356281578540803,1.8529113149642944,2.0107448625564577,
1984-08-17,,,1.8553098440170288,1.9094229936599731,1.913287913799286,1.8384876370429992,1.8490815949440003,2.006350630521774,
1984-08-20,,,1.8746349811553955,1.8939619779586792,1.9152204275131226,1.844226312637329,1.845829656124115,2.001865164041519,
1984-08-21,,,1.932612657546997,1.8958943367004395,1.920051896572113,1.8538203358650207,1.8439285635948182,1.9980542981624603,
1984-08-22,,,1.91328763961792,1.8958943367004395,1.9229508638381958,1.8624481081962585,1.8418322777748108,1.9941450130939484,
1984-08-23,,,1.91328763961792,1.8978265523910522,1.9171529531478881,1.8705976188182831,1.8406924462318421,1.990804671049118,
1984-08-24,,,1.903626561164856,1.9074898958206177,1.9084564447402954,1.8787423372268677,1.8397419238090515,1.9878418350219726,2.113755408525467
1984-08-27,,,1.903626561164856,1.9132882118225099,1.9036250948905944,1.8859305918216704,1.8384088706970214,1.9850686490535736,2.11274563729763
1984-08-28,,,1.932612657546997,1.9132882118225099,1.9045912742614746,1.8974374532699585,1.8374642252922058,1.982585324048996,2.1115047973394394
1984-08-29,,,1.932612657546997,1.9171532154083253,1.9065237760543823,1.9060750126838684,1.8367108941078185,1.979912348985672,2.1103109592199325
1984-08-30,,,1.903626561164856,1.9152209997177123,1.9065237760543823,1.9108721315860748,1.8357603716850281,1.9763805842399598,2.108972190618515
1984-08-31,53.737653122232445,C,1.91328763961792,1.9171532154083253,1.9123215556144715,1.9128047347068786,1.8353856658935548,1.9727557706832886,2.1076347255706787
1984-09-03,53.72827301122704,C,1.91328763961792,1.919085431098938,1.9161868214607238,1.9157036244869232,1.835202262401581,1.9692257809638978,2.106109263896942
1984-09-04,53.578824306930606,C,1.8359835147857664,1.8997596025466919,1.9065239071846007,1.9132879018783568,1.8344292211532593,1.9651123976707459,2.1039622843265535
1984-09-05,53.44888528625912,B,1.8359835147857664,1.880433773994446,1.8987934947013856,1.9108721792697907,1.8338474774360656,1.9616627812385559,2.101956309080124
1984-09-06,53.41790158826138,B,1.8842979669570925,1.8765680551528932,1.8958945274353027,1.9065237402915955,1.8338494062423707,1.9588859474658966,2.1003798979520796
1984-09-07,53.39384043658847,B,1.903626561164856,1.8746358394622802,1.8958945274353027,1.902175486087799,1.8346205234527588,1.956302399635315,2.098853132724762
1984-09-10,53.37902876280813,B,1.8939619064331052,1.8707706928253174,1.8949280619621276,1.899276578426361,1.836537356376648,1.9538118600845338,2.0970900428295134
1984-09-11,53.51248633247028,B,1.903626561164856,1.8842993021011352,1.8920294523239136,1.898310363292694,1.8392213654518128,1.9506593811511994,2.095375276207924
1984-09-12,53.630850704859114,B,1.903626561164856,1.8978279113769532,1.8891308426856994,1.8978273093700408,1.8419053745269776,1.947506902217865,2.09370751619339
1984-09-13,53.70708157349133,B,1.91328763961792,1.9036258459091187,1.890096950531006,1.898310363292694,1.8453564834594727,1.94454585313797,2.0921350538730623
1984-09-14,53.78772341868433,C,1.932612657546997,1.9094230651855468,1.8920294523239136,1.9021755039691925,1.8491940927505492,1.9417780542373657,2.0908002161979677
1984-09-17,53.79612411060942,C,1.8842979669570925,1.9074902772903441,1.8891304850578308,1.9026586532592773,1.8520654082298278,1.9383358108997344,2.0890358132123947
1984-09-18,53.806489818630375,C,1.91328763961792,1.9094224929809571,1.8968608975410461,1.9016924023628234,1.854942638874054,1.9349921929836273,2.0876043504476547
1984-09-19,53.78727190831872,C,1.8842979669570925,1.9055567741394044,1.9016923427581787,1.900242918729782,1.8581965088844299,1.9309760928153992,2.0860279393196106
1984-09-20,53.80286983610423,C,1.932612657546997,1.9094217777252198,1.9065238118171692,1.9012091696262359,1.8626079654693604,1.92744313955307,2.0847870993614195
1984-09-21,53.806953978905064,C,1.9519400596618648,1.9132872581481934,1.91135516166687,1.9036248445510864,1.867023401260376,1.9241991186141967,2.0838308906555176
1984-09-24,53.83262400794948,C,1.903626561164856,1.9171529769897462,1.9123216271400452,1.9036248445510864,1.8698987030982972,1.9206632483005524,2.0825861257314684
1984-09-25,53.8131828166971,C,1.91328763961792,1.9171529769897462,1.9132877349853517,1.9026585936546325,1.8723933482170105,1.9174152743816375,2.0813426607847214
1984-09-26,53.85464578835869,C,1.932612657546997,1.926815915107727,1.9161863446235656,1.9026585936546325,1.8748919177055359,1.914934414625168,2.080007823109627
1984-09-27,53.84096488024164,C,1.942277431488037,1.928748869895935,1.9190853238105774,1.9045911371707915,1.8773924732208251,1.912167626619339,2.078721309304237
1984-09-28,53.797833928426606,C,1.932612657546997,1.9248833894729613,1.9190853238105774,1.9055573880672454,1.8800823211669921,1.909782418012619,2.0773864716291426
1984-10-01,53.79094540140597,C,1.8939619064331052,1.9229504585266113,1.9200517177581786,1.9045911014080048,1.8827643299102783,1.9072976291179657,2.0758583801984787
1984-10-02,53.74033307179747,B,1.845647215843201,1.9094223737716676,1.9132876753807069,1.9050742864608765,1.884862630367279,1.9043296933174134,2.0738537168502806
1984-10-03,53.647928413600226,B,1.8359835147857664,1.8900965452194214,1.9084562301635741,1.9050742864608765,1.886767656803131,1.901647708415985,2.071706737279892
1984-10-04,53.55165013561978,B,1.845647215843201,1.8707705020904541,1.8997596859931947,1.9031417489051818,1.8886746525764466,1.899349287748337,2.069514074921608
1984-10-05,53.45806753050322,B,1.8359835147857664,1.851444673538208,1.8881640315055848,1.8997595965862275,1.8905796790122986,1.897145527601242,2.0672730940580366
1984-10-08,53.35348712143419,B,1.8069939613342283,1.8340510845184326,1.878500771522522,1.8954111993312837,1.8915223288536072,1.8941736471652986,2.064887165427208
1984-10-09,53.32114005419285,B,1.797332525253296,1.8243881464004517,1.8669052600860596,1.8900964975357055,1.8934194707870484,1.891870299577713,2.0622179418802262
1984-10-10,53.28629018581426,B,1.8069939613342283,1.818590235710144,1.8543433904647828,1.885264867544174,1.894362120628357,1.8893766438961028,2.059268028140068
1984-10-11,53.234585333979254,B,1.797332525253296,1.808927297592163,1.8398488998413085,1.879467111825943,1.8941550874710082,1.8868820106983184,2.0561287981271743
1984-10-12,53.17914633432623,B,1.797332525253296,1.801197099685669,1.8263208866119385,1.872703105211258,1.8926090264320374,1.884291740655899,2.0527545768022537
1984-10-15,53.17475996119302,B,1.797332525253296,1.7992648124694823,1.8166579484939576,1.8683548331260682,1.8914494800567627,1.8817014706134796,2.049427348971367
1984-10-16,53.17347254097397,B,1.8069939613342283,1.801197099685669,1.8127926230430602,1.8630401492118835,1.8899033999443053,1.8794947373867035,2.046242434382439
1984-10-17,53.16672344629092,B,1.7876676321029663,1.7973318338394164,1.8079610347747803,1.8582086324691773,1.887970793247223,1.8771903944015502,2.0430548799037935
