Date,GRADE,GPS,MCO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-01-03,,,6.08731746673584,6.116771411895752,6.072589635848999,5.96704375743866,,,
1995-01-04,,,6.03822660446167,6.106953239440918,6.077498817443848,5.979316544532776,,,
1995-01-05,,,6.08731746673584,6.097135257720947,6.077498817443848,5.9940438747406,,,
1995-01-06,,,6.03822660446167,6.077499103546143,6.082407999038696,6.006316661834717,6.051971635818481,,
1995-01-09,,,6.03822660446167,6.057862949371338,6.087317180633545,6.018589448928833,6.042153387069702,,
1995-01-10,,,6.03822660446167,6.0480447769165036,6.082408094406128,6.028407740592956,6.033316984176635,,
1995-01-11,,,5.989134788513184,6.0382264137268065,6.0725898265838625,6.0333168506622314,6.024480543136597,,
1995-01-12,,,5.8909525871276855,5.998953437805175,6.048044347763062,6.0333168506622314,6.013680458068848,,
1995-01-13,,,5.940042018890381,5.979316520690918,6.02840781211853,6.035771322250366,6.004843969345092,,
1995-01-16,,,5.989134788513184,5.969498157501221,6.013680553436279,6.0382259607315065,5.9979712104797365,,
1995-01-17,,,5.989134788513184,5.959679794311524,6.003862285614014,6.0382259607315065,5.994043893814087,,
1995-01-18,,,5.940042018890381,5.949861240386963,5.994043827056885,6.035771322250366,5.987171087265015,,
1995-01-19,,,5.8909525871276855,5.949861240386963,5.97440733909607,6.025953078269959,5.978334684371948,,
1995-01-20,,,5.8909525871276855,5.940043354034424,5.9596799373626705,6.021043968200684,5.970480089187622,,
1995-01-23,,,5.940042018890381,5.930224800109864,5.949861478805542,6.018589329719544,5.9645891189575195,,
1995-01-24,,,5.940042018890381,5.920406246185303,5.940043020248413,6.01122555732727,5.959679946899414,,
1995-01-25,,,5.989134788513184,5.930224800109864,5.940043020248413,6.006316423416138,5.955752630233764,,
1995-01-26,,,5.547311782836914,5.861496639251709,5.905678939819336,5.9768616437911986,5.943970718383789,,
1995-01-27,,,5.449132442474365,5.773132610321045,5.856587982177734,5.942497897148132,5.93120701789856,,
1995-01-30,,,5.498220443725586,5.684768295288086,5.807496547698975,5.910588550567627,5.922370586395264,,
1995-01-31,,,5.547311782836914,5.606222248077392,5.763314247131348,5.883588266372681,5.9164796066284175,,
1995-02-01,,,5.449132442474365,5.498221778869629,5.7142232894897464,5.854133558273316,5.9076432037353515,,
1995-02-02,,,5.449132442474365,5.478585910797119,5.670041275024414,5.8222243070602415,5.898806800842285,,
1995-02-03,,,5.547311782836914,5.498221778869629,5.635677194595337,5.7976785659790036,5.89193398475647,,
1995-02-06,,,5.547311782836914,5.508040046691894,5.59640417098999,5.7731328248977665,5.8840793800354,,
1995-02-07,,,5.645495414733887,5.527676773071289,5.566949510574341,5.753496265411377,5.879170236587524,,
1995-02-08,,,5.645495414733887,5.566949367523193,5.532585573196411,5.736314296722412,5.874261093139649,,
1995-02-09,,,5.694587230682373,5.616040325164795,5.547313117980957,5.726496028900146,5.871315622329712,,
1995-02-10,,,5.645495414733887,5.63567705154419,5.566949415206909,5.711768698692322,5.866406478881836,,
1995-02-13,,,5.596404075622559,5.645495510101318,5.576767778396606,5.69213216304779,5.8614973449707035,,
1995-02-14,,,5.596404075622559,5.635677242279053,5.581677007675171,5.67249562740326,5.85658821105957,,
1995-02-15,,,5.645495414733887,5.635677242279053,5.601313304901123,5.657768297195434,5.853642702102661,,
1995-02-16,,,5.645495414733887,5.625858879089355,5.620949602127075,5.645495438575745,5.850697193145752,,
1995-02-17,,,5.694587230682373,5.635677242279053,5.635677146911621,5.635677170753479,5.848733520507812,,
1995-02-20,,,5.694587230682373,5.655313873291016,5.650404691696167,5.623404431343078,5.846769847869873,,
1995-02-21,,,5.645495414733887,5.665132141113281,5.650404691696167,5.608677101135254,5.842842540740967,,
1995-02-22,,,5.645495414733887,5.665132141113281,5.650404691696167,5.591495132446289,5.8379333972930905,,
1995-02-23,,,5.645495414733887,5.665132141113281,5.645495510101318,5.596404314041138,5.833024253845215,,
1995-02-24,,,5.694587230682373,5.665132141113281,5.650404691696167,5.608677053451538,5.829096946716309,,
1995-02-27,,,5.694587230682373,5.665132141113281,5.660223007202148,5.618495392799377,5.824187850952148,,
1995-02-28,,,5.743677139282227,5.684768486022949,5.674950313568115,5.628313660621643,5.81927869796753,,
1995-03-01,,,5.841860771179199,5.724041557312011,5.694586849212646,5.647950077056885,5.8163332176208495,,
1995-03-02,,,5.8909525871276855,5.773132991790772,5.719132566452027,5.670041084289551,5.812405920028686,,
1995-03-03,,,5.8909525871276855,5.812406063079834,5.738769102096557,5.687223124504089,5.810442276000977,,
1995-03-06,,,5.841860771179199,5.841860771179199,5.75349645614624,5.701950573921204,5.807496795654297,,
1995-03-07,,,5.841860771179199,5.861497497558593,5.773132991790772,5.711768841743469,5.802587661743164,,
1995-03-08,,,5.841860771179199,5.861497497558593,5.792769527435302,5.721587109565735,5.797678527832031,,
1995-03-09,,,5.841860771179199,5.851679134368896,5.812406063079834,5.728950786590576,5.791787595748901,,
1995-03-10,,,5.8909525871276855,5.851679134368896,5.832042598724366,5.741223645210266,5.786878499984741,,
1995-03-13,,,5.940042018890381,5.871315383911133,5.856588077545166,5.758405542373657,5.782951192855835,,
1995-03-14,,,5.989134788513184,5.90077018737793,5.8811338424682615,5.7780420780181885,5.780987539291382,,
1995-03-15,,,5.940042018890381,5.920406436920166,5.8909519672393795,5.792769408226013,5.779023847579956,,
1995-03-16,,,5.940042018890381,5.9400426864624025,5.895860910415649,5.807496738433838,5.776078338623047,,
1995-03-17,,,5.8909525871276855,5.9400426864624025,5.895860910415649,5.817315006256104,5.773132858276367,5.912552247047424,
1995-03-20,,,5.940042018890381,5.9400426864624025,5.905679035186767,5.829587745666504,5.771169166564942,5.906661276817322,
1995-03-21,,,5.8909525871276855,5.920406246185303,5.910588216781616,5.841860604286194,5.768223686218262,5.900770335197449,
1995-03-22,,,5.8909525871276855,5.910588359832763,5.9154973983764645,5.854133462905883,5.766260042190551,5.895370292663574,
1995-03-23,,,5.940042018890381,5.910588359832763,5.925315523147583,5.868860793113709,5.767241830825806,5.890461144447326,
1995-03-24,,,5.8909525871276855,5.910588359832763,5.925315523147583,5.8786790609359745,5.766260042190551,5.885552005767822,
1995-03-27,,,5.841860771179199,5.890952110290527,5.9154973983764645,5.886042737960816,5.763314561843872,5.880642886161804,
1995-03-28,,,5.841860771179199,5.88113374710083,5.900769996643066,5.890951919555664,5.760369081497192,5.87720648765564,
1995-03-29,,,5.841860771179199,5.871315383911133,5.890951871871948,5.890951919555664,5.7584054565429685,5.872788271903992,
1995-03-30,,,5.8909525871276855,5.861497497558593,5.886042928695678,5.890951919555664,5.7584054565429685,5.868370070457458,
1995-03-31,,,5.841860771179199,5.851679134368896,5.88113374710083,5.888497328758239,5.7574236202239994,5.86395185470581,
1995-04-03,,,5.841860771179199,5.851679134368896,5.871315622329712,5.888497328758239,5.755459995269775,5.860024557113648,
1995-04-04,,,5.989134788513184,5.881133937835694,5.8811338424682615,5.895861029624939,5.756441850662231,5.858060898780823,
1995-04-05,,,5.8909525871276855,5.890952301025391,5.8811338424682615,5.8983156204223635,5.754478206634522,5.855115418434143,
1995-04-06,,,5.8909525871276855,5.890952301025391,5.8762248992919925,5.900770211219788,5.761351022720337,5.852660870552063,
1995-04-07,,,5.989134788513184,5.920407104492187,5.886043119430542,5.905679321289062,5.772151069641113,5.8516790437698365,
1995-04-10,,,5.940042018890381,5.940043354034424,5.89586124420166,5.905679321289062,5.780987501144409,5.8516790437698365,
1995-04-11,,,5.8909525871276855,5.920406913757324,5.900770425796509,5.900770211219788,5.7878603172302245,5.852169961929321,
1995-04-12,,,5.8909525871276855,5.920406913757324,5.905679607391358,5.898315739631653,5.796696720123291,5.852169961929321,
1995-04-13,,,5.841860771179199,5.910588550567627,5.900770425796509,5.893406677246094,5.804551286697388,5.8516790437698365,
1995-04-14,,,5.841860771179199,5.88113374710083,5.900770425796509,5.890952086448669,5.810442266464233,5.851188125610352,
1995-04-17,,,5.841860771179199,5.861497497558593,5.900770425796509,5.8860430240631105,5.816333246231079,5.850206313133239,
1995-04-18,,,5.792770862579346,5.841861152648926,5.881134033203125,5.881133937835694,5.819278755187988,5.849224495887756,
1995-04-19,,,5.645495414733887,5.792769718170166,5.856588315963745,5.868861079216003,5.819278755187988,5.8467699241638185,
1995-04-20,,,5.645495414733887,5.7534966468811035,5.832042598724366,5.854133749008179,5.818296918869018,5.844806270599365,
1995-04-21,,,5.743677139282227,5.733859920501709,5.807496833801269,5.846769976615906,5.820260553359986,5.843333516120911,
1995-04-24,,,5.841860771179199,5.733859920501709,5.797678709030151,5.846769976615906,5.825169687271118,5.843333516120911,
1995-04-25,,,5.792770862579346,5.733859920501709,5.787860536575318,5.844315481185913,5.829097023010254,5.842842617034912,
1995-04-26,,,5.841860771179199,5.773132991790772,5.782951354980469,5.844315481185913,5.83302433013916,5.843333516120911,
1995-04-27,,,5.792770862579346,5.802588081359863,5.778042364120483,5.8394063949584964,5.8359698390960695,5.843333516120911,
1995-04-28,,,5.792770862579346,5.812406826019287,5.773133373260498,5.836951899528503,5.8379335117340085,5.843333516120911,
1995-05-01,,,5.792770862579346,5.802588844299317,5.768224382400513,5.834497404098511,5.8398971843719485,5.843333516120911,
1995-05-02,,,5.792770862579346,5.802588844299317,5.768224382400513,5.824679207801819,5.8428426933288575,5.842842617034912,
1995-05-03,,,5.841860771179199,5.802588844299317,5.787860918045044,5.8222246170043945,5.846770000457764,5.842351698875428,
1995-05-04,,,5.8909525871276855,5.822225189208984,5.8124066352844235,5.8222246170043945,5.851679143905639,5.842351698875428,
1995-05-05,,,5.8909525871276855,5.841861534118652,5.8271341800689695,5.8173155069351195,5.855606451034546,5.842351698875428,
1995-05-08,,,5.989134788513184,5.88113431930542,5.841861581802368,5.81977014541626,5.861497402191162,5.842842626571655,
1995-05-09,,,5.989134788513184,5.920407104492187,5.861497974395752,5.824679255485535,5.866406555175781,5.842842626571655,
1995-05-10,,,6.03822660446167,5.959680271148682,5.881134557723999,5.832042956352234,5.870333871841431,5.8433335447311405,
1995-05-11,,,6.136407375335693,6.008771228790283,5.915498208999634,5.846770286560059,5.87524296760559,5.843824443817138,
1995-05-12,,,6.136407375335693,6.057862186431885,5.949861860275268,5.861497616767883,5.880152063369751,5.845297169685364,
1995-05-15,,,5.989134788513184,6.057862186431885,5.969498252868652,5.8688613176345825,5.88309754371643,5.845297169685364,
1995-05-16,,,6.03822660446167,6.067680549621582,5.994043827056885,5.881134104728699,5.8870248603820805,5.844806261062622,
1995-05-17,,,6.03822660446167,6.067680549621582,6.013680410385132,5.900770664215088,5.89095217704773,5.844315352439881,
1995-05-18,,,5.940042018890381,6.02840747833252,6.018589353561401,5.915497994422912,5.892915802001953,5.842351698875428,
1995-05-19,,,5.940042018890381,5.989134407043457,6.023498296737671,5.925316238403321,5.893897590637207,5.840388045310974,
1995-05-22,,,5.940042018890381,5.979315853118896,6.018589019775391,5.930225300788879,5.893897590637207,5.838424391746521,
1995-05-23,,,6.03822660446167,5.979315853118896,6.02349820137024,5.942498087882996,5.894879426956177,5.83793348312378,
1995-05-24,,,5.989134788513184,5.969497489929199,6.018589019775391,5.949861788749695,5.8958612823486325,5.837442564964294,
1995-05-25,,,5.940042018890381,5.969497489929199,5.998952484130859,5.957225346565247,5.8958612823486325,5.83596981048584,
1995-05-26,,,5.8909525871276855,5.95967960357666,5.974407005310058,5.962134432792664,5.8958612823486325,5.8344970703125,
1995-05-29,,,5.8909525871276855,5.949861717224121,5.964588785171509,5.967043519020081,5.894879493713379,5.83302433013916,
1995-05-30,,,5.8909525871276855,5.920406913757324,5.94986138343811,5.971952605247497,5.894879493713379,5.83155158996582,
1995-05-31,,,5.8909525871276855,5.900770473480224,5.935133981704712,5.974407196044922,5.894879493713379,5.830569767951966,
1995-06-01,,,5.8909525871276855,5.8909525871276855,5.930225038528443,5.974407196044922,5.893897705078125,5.830569767951966,
1995-06-02,,,5.841860771179199,5.8811342239379885,5.920406913757324,5.971952605247497,5.892915868759156,5.829587955474853,
1995-06-05,,,5.8909525871276855,5.8811342239379885,5.915497970581055,5.967043495178222,5.893897705078125,5.828606133460998,
1995-06-06,,,5.8909525871276855,5.8811342239379885,5.900770568847657,5.962134385108948,5.894879541397095,5.827624311447144,
1995-06-07,,,5.8909525871276855,5.8811342239379885,5.8909523487091064,5.9547706842422485,5.895861377716065,5.827133417129517,
1995-06-08,,,5.8909525871276855,5.8811342239379885,5.886043405532837,5.942497944831848,5.895861377716065,5.827133417129517,
1995-06-09,,,5.841860771179199,5.8811342239379885,5.8811342239379885,5.927770614624023,5.895861377716065,5.826642498970032,
1995-06-12,,,5.940042018890381,5.890952110290527,5.8860431671142575,5.925315976142883,5.897825002670288,5.826642498970032,
1995-06-13,,,5.940042018890381,5.900769996643066,5.890952110290527,5.920406746864319,5.896843147277832,5.826642498970032,
1995-06-14,,,5.940042018890381,5.910587882995605,5.895861053466797,5.915497517585754,5.897824935913086,5.826151571273804,
1995-06-15,,,5.989134788513184,5.930224323272705,5.9056792736053465,5.917952156066894,5.899788579940796,5.830569801330566,
1995-06-16,,,5.940042018890381,5.949860572814941,5.9154973983764645,5.917952156066894,5.89880672454834,5.835478897094727,
1995-06-19,,,5.989134788513184,5.959679126739502,5.925315618515015,5.920406794548034,5.899788579940796,5.840388040542603,
1995-06-20,,,5.989134788513184,5.9694976806640625,5.935133838653565,5.917952203750611,5.901752223968506,5.844806270599365,
1995-06-21,,,5.940042018890381,5.9694976806640625,5.940042781829834,5.915497565269471,5.9027340126037595,5.849715366363525,
1995-06-22,,,6.03822660446167,5.97931604385376,5.954770183563232,5.920406794548034,5.906661329269409,5.855606307983399,
1995-06-23,,,6.03822660446167,5.998952960968017,5.974406766891479,5.927770495414734,5.910588645935059,5.860515456199646,
1995-06-26,,,5.989134788513184,5.998952960968017,5.97931604385376,5.932679605484009,5.913534126281738,5.864933686256409,
1995-06-27,,,5.940042018890381,5.989134407043457,5.97931604385376,5.935134077072144,5.916479549407959,5.867879152297974,
1995-06-28,,,5.841860771179199,5.969498157501221,5.969497919082642,5.932679486274719,5.920406856536865,5.869842805862427,
1995-06-29,,,5.841860771179199,5.930224990844726,5.954770517349243,5.930224895477295,5.924334163665772,5.871315541267395,
1995-06-30,,,5.841860771179199,5.890951824188233,5.944952392578125,5.930224895477295,5.926297836303711,5.873279194831849,
1995-07-03,,,5.841860771179199,5.861497020721435,5.930224990844726,5.92777030467987,5.926297836303711,5.875733761787415,
1995-07-04,,,5.841860771179199,5.841860771179199,5.915497589111328,5.925315713882446,5.927279634475708,5.878188328742981,
1995-07-05,,,5.792770862579346,5.832042789459228,5.900770473480224,5.920406627655029,5.926297836303711,5.8796610832214355,
1995-07-06,,,5.841860771179199,5.832042789459228,5.881133890151977,5.917952036857605,5.927279634475708,5.881624736785889,
1995-07-07,,,5.8909525871276855,5.841861152648926,5.866406488418579,5.920406627655029,5.929243268966675,5.883588390350342,
1995-07-10,,,5.8909525871276855,5.851679515838623,5.85658826828003,5.917952156066894,5.931206903457642,5.885552043914795,
1995-07-11,,,5.841860771179199,5.851679515838623,5.846770143508911,5.913043093681336,5.932188701629639,5.887515697479248,
1995-07-12,,,5.940042018890381,5.88113374710083,5.85658826828003,5.913043093681336,5.934152326583862,5.890461163520813,
1995-07-13,,,5.841860771179199,5.88113374710083,5.85658826828003,5.905679392814636,5.933170490264892,5.892424817085266,
1995-07-14,,,5.8909525871276855,5.88113374710083,5.861497449874878,5.903224921226501,5.933170490264892,5.894388470649719,
1995-07-17,,,5.841860771179199,5.871315383911133,5.861497449874878,5.895861220359802,5.930225009918213,5.895861206054687,
1995-07-18,,,5.792770862579346,5.861497402191162,5.856588459014892,5.8860430240631105,5.926297731399536,5.896352143287658,
1995-07-19,,,5.743677139282227,5.822224426269531,5.851679086685181,5.876224780082703,5.920406742095947,5.895370306968689,
1995-07-20,,,5.8909525871276855,5.832042789459228,5.85658826828003,5.868861079216003,5.915497646331787,5.895370306968689,
1995-07-21,,,5.940042018890381,5.841860675811768,5.861497211456299,5.863951849937439,5.911570339202881,5.895861201286316,
1995-07-24,,,6.08731746673584,5.890952014923096,5.881133699417115,5.868860983848572,5.913533992767334,5.898315768241883,
1995-07-25,,,6.185500621795654,5.969497966766357,5.91549768447876,5.8811339139938354,5.916479473114014,5.901752166748047,
1995-07-26,,,6.185500621795654,6.057862663269043,5.940043544769287,5.898315906524658,5.919424953460694,5.905188565254211,
1995-07-27,,,6.283682346343994,6.1364086151123045,5.984225702285767,5.920406985282898,5.926297760009765,5.909606781005859,
1995-07-28,,,6.234590530395508,6.19531831741333,6.018589496612549,5.940043473243714,5.932188730239869,5.913043160438537,
1995-07-31,,,6.234590530395508,6.224772930145264,6.05786247253418,5.959679961204529,5.938079700469971,5.915988645553589,
1995-08-01,,,6.234590530395508,6.234590911865235,6.1020444393157955,5.979316449165344,5.942006978988648,5.918443202972412,
1995-08-02,,,6.185500621795654,6.234590911865235,6.146226787567139,5.99895293712616,5.945934295654297,5.920897789001465,
1995-08-03,,,6.332772731781006,6.244408988952637,6.19040880203247,6.02349853515625,5.9537889099121095,5.9248250961303714,
1995-08-04,,,6.283682346343994,6.254227352142334,6.224772834777832,6.043135023117065,5.961643505096435,5.928752393722534,5.9206523203849795
1995-08-07,,,6.381866455078125,6.283682537078858,6.25422773361206,6.067680716514587,5.971461782455444,5.933170638084412,5.919915957450867
1995-08-08,,,6.430956840515137,6.322955799102783,6.278773355484009,6.097135519981384,5.982261867523193,5.9385706806182865,5.919670507907868
1995-08-09,,,6.430956840515137,6.372047042846679,6.303318977355957,6.121681261062622,5.993061952590942,5.943970723152161,5.919670507907868
1995-08-10,,,6.430956840515137,6.391683864593506,6.318046426773071,6.151136064529419,6.003862037658691,5.948879871368408,5.919670507907868
1995-08-11,54.31792582591698,A,6.430956840515137,6.421138763427734,6.337683057785034,6.178136277198791,6.01564395904541,5.954279913902282,5.919915959835053
1995-08-14,54.3258510273053,A,6.48004674911499,6.440774822235108,6.362228679656982,6.210045576095581,6.027425842285156,5.9606617736816405,5.920652329921722
1995-08-15,54.3212708380361,A,6.430956840515137,6.440774822235108,6.381865310668945,6.241954874992371,6.038225927352905,5.966552734375,5.92187961101532
1995-08-16,54.324725163919794,A,6.48004674911499,6.450592803955078,6.411319923400879,6.278773355484009,6.050007810592652,5.972934594154358,5.9228614330291744
1995-08-17,54.31288789560515,A,6.381866455078125,6.440774726867676,6.416229295730591,6.303319048881531,6.05982608795166,5.977843732833862,5.92310690164566
1995-08-18,54.29899368798994,A,6.381866455078125,6.430956649780273,6.426047706604004,6.325410270690918,6.070626201629639,5.983243789672851,5.923597822189331
1995-08-21,54.28495374903582,A,6.48004674911499,6.430956649780273,6.43586573600769,6.345046734809875,6.081426296234131,5.9896256494522095,5.924825103282928
1995-08-22,54.26687832222368,A,6.430956840515137,6.430956649780273,6.43586573600769,6.35731954574585,6.091244592666626,5.994043869972229,5.926052384376526
1995-08-23,54.23281224247565,A,6.381866455078125,6.411320590972901,6.430956697463989,6.367137837409973,6.100081081390381,5.998953008651734,5.927034213542938
1995-08-24,54.23029527681937,A,6.430956840515137,6.421138668060303,6.430956697463989,6.37450156211853,6.10891752243042,6.004353051185608,5.928506960868836
1995-08-25,54.2262173103409,A,6.430956840515137,6.430956745147705,6.430956697463989,6.384319877624511,6.118735818862915,6.008771271705627,5.930225157737732
1995-08-28,54.2138239865487,P,6.430956840515137,6.421138763427734,6.426047706604004,6.394138193130493,6.127572259902954,6.013680419921875,5.932679731845855
1995-08-29,54.21714928794776,P,6.430956840515137,6.421138763427734,6.426047706604004,6.403956508636474,6.136408700942993,6.01908046245575,5.9356252121925355
1995-08-30,54.23002746694707,A,6.430956840515137,6.430956840515137,6.421138715744019,6.416229319572449,6.146226997375488,6.024480504989624,5.938325233459473
1995-08-31,54.230975867737754,A,6.430956840515137,6.430956840515137,6.42604775428772,6.421138525009155,6.154081602096557,6.030371465682983,5.9410252547264095
1995-09-01,54.23187635418188,A,6.430956840515137,6.430956840515137,6.430956792831421,6.428502249717712,6.161936206817627,6.036262426376343,5.943725275993347
1995-09-04,54.23212662219196,A,6.430956840515137,6.430956840515137,6.4260478019714355,6.430956768989563,6.170772647857666,6.042153387069702,5.946179850101471
1995-09-05,54.229632981838726,A,6.430956840515137,6.430956840515137,6.4260478019714355,6.430956768989563,6.180590944290161,6.04853524684906,5.948879871368408
1995-09-06,54.23774563329923,A,6.48004674911499,6.440774822235108,6.435865831375122,6.433411264419556,6.193354663848877,6.056880760192871,5.951825342178345
1995-09-07,54.26224231711509,A,6.578228950500488,6.470229244232177,6.450593042373657,6.440774869918823,6.208082027435303,6.066208095550537,5.9555071830749515
1995-09-08,54.276661278925815,A,6.529139041900635,6.489865684509278,6.460411262512207,6.4456839799880985,6.221827592849731,6.074062714576721,5.958698115348816
1995-09-11,54.28697059953412,A,6.48004674911499,6.499683666229248,6.465320253372193,6.4456839799880985,6.2345913124084475,6.080444574356079,5.961889045238495
1995-09-12,54.296409196488135,A,6.48004674911499,6.509501647949219,6.470229244232177,6.448138475418091,6.247355031967163,6.087317333221436,5.965079975128174
1995-09-13,54.297801743256116,A,6.529139041900635,6.519320106506347,6.4800474643707275,6.450593090057373,6.2620823955535885,6.09419011592865,5.96876181602478
1995-09-14,54.2841202891046,A,6.529139041900635,6.509502124786377,6.489865684509278,6.457956719398498,6.275827960968018,6.101553797721863,5.972443656921387
1995-09-15,54.28051344946766,A,6.529139041900635,6.509502124786377,6.499683904647827,6.465320348739624,6.288591690063477,6.108917479515076,5.976125497817993
1995-09-18,54.285736278712896,A,6.529139041900635,6.5193205833435055,6.509502124786377,6.467774963378906,6.301355419158935,6.116281161308288,5.9798073387146
1995-09-19,54.29062831413776,A,6.529139041900635,6.529139041900635,6.519320344924926,6.472684073448181,6.315100984573364,6.123644843101501,5.983243730068207
1995-09-20,54.27826164342329,A,6.48004674911499,6.5193205833435055,6.519320344924926,6.477593088150025,6.325901079177856,6.130026702880859,5.986189200878143
1995-09-21,54.26507672208995,A,6.48004674911499,6.509502124786377,6.509502124786377,6.480047583580017,6.3386647987365725,6.135917644500733,5.98913467168808
1995-09-22,54.25136994770232,A,6.48004674911499,6.499683666229248,6.5045928955078125,6.482502079010009,6.350446681976319,6.1418085861206055,5.992080142498017
1995-09-25,54.245209914642466,A,6.529139041900635,6.499683666229248,6.509502124786377,6.4874111890792845,6.364192247390747,6.14720862865448,5.995025627613067
1995-09-26,54.237955521743196,P,6.529139041900635,6.499683666229248,6.514411354064942,6.49232029914856,6.378919610977173,6.1526086711883545,5.997725648880005
1995-09-27,54.23022793427224,P,6.430956840515137,6.489865684509278,6.504593133926392,6.49232029914856,6.392665205001831,6.156535973548889,5.9999347591400145
1995-09-28,54.21303240534525,P,6.381866455078125,6.470229625701904,6.48986587524414,6.489865779876709,6.402483482360839,6.158990564346314,6.001407504081726
1995-09-29,54.20236741293555,P,6.430956840515137,6.460411643981933,6.480047655105591,6.489865779876709,6.412301778793335,6.161936058998108,6.003616614341736
1995-10-02,54.19544496955522,P,6.529139041900635,6.460411643981933,6.480047655105591,6.494774889945984,6.421138210296631,6.1673361015319825,6.006316635608673
1995-10-03,54.18432866788544,P,6.529139041900635,6.460411643981933,6.480047655105591,6.499684000015259,6.4280109786987305,6.172245225906372,6.008525743484497
1995-10-04,54.19091543642558,P,6.529139041900635,6.480048084259034,6.484956884384156,6.502138614654541,6.43488374710083,6.1771543502807615,6.010734851360321
1995-10-05,54.1948985512224,A,6.430956840515137,6.489866161346436,6.48004789352417,6.494775009155274,6.437829236984253,6.182063498497009,6.012207598686218
1995-10-06,54.19873352805417,A,6.48004674911499,6.499684143066406,6.48004789352417,6.492320394515991,6.442738361358643,6.187463545799256,6.013925795555115
1995-10-09,54.19380487098746,A,6.529139041900635,6.499684143066406,6.48004789352417,6.494775009155274,6.448629331588745,6.193354516029358,6.015889453887939
1995-10-10,54.19174484806586,A,6.529139041900635,6.499684143066406,6.48004789352417,6.4972296237945555,6.454520301818848,6.198263640403748,6.018098561763764
