Date,GRADE,GPS,IR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-10-13,,,26.854820251464844,26.773143005371093,26.879725837707518,26.605300998687746,24.58969493865967,23.46998029708862,
2017-10-16,,,26.81498146057129,26.80103416442871,26.816972160339354,26.66207857131958,24.647070236206055,23.508728523254394,
2017-10-17,,,26.884708404541016,26.8189640045166,26.75322208404541,26.720350360870363,24.704047088623046,23.548970928192137,
2017-10-18,,,26.645641326904297,26.797049713134765,26.739276504516603,26.75869998931885,24.76680130004883,23.58702188491821,
2017-10-19,,,26.257164001464844,26.69146308898926,26.696443939208983,26.78410053253174,24.840512619018554,23.62118806838989,
2017-10-20,,,26.47630500793457,26.615760040283202,26.694451522827148,26.799041938781738,24.91820831298828,23.660334720611573,
2017-10-23,,,26.316930770874023,26.51614990234375,26.65859203338623,26.800038242340086,24.994509468078615,23.698086891174317,
2017-10-24,,,26.49622917175293,26.43845405578613,26.628709030151366,26.81448163986206,25.07240447998047,23.741018733978272,
2017-10-25,,,26.51614761352539,26.412555313110353,26.604802513122557,26.79206943511963,25.149502449035644,23.7894291305542,
2017-10-26,,,28.986474990844727,26.95841751098633,26.824940299987794,26.88022413253784,25.29094844818115,23.863638496398927,
2017-10-27,,,30.30132484436035,27.723421478271483,27.169590759277344,27.024658298492433,25.459289169311525,23.942629127502443,
2017-10-30,,,29.006397247314453,28.26131477355957,27.38873233795166,27.102852249145506,25.59336410522461,24.003291511535643,
2017-10-31,,,28.737451553344727,28.70955924987793,27.574006652832033,27.163614368438722,25.714290504455565,24.05668243408203,
2017-11-01,,,28.82710266113281,29.171750259399413,27.79215278625488,27.265714645385742,25.833423957824706,24.113360500335695,
2017-11-02,,,29.195655822753903,29.21358642578125,28.08600196838379,27.391222953796387,25.965108222961426,24.176313953399656,
2017-11-03,,,28.468505859375,28.84702262878418,28.285222053527832,27.48983678817749,26.076671371459963,24.222732181549073,
2017-11-06,,,27.850919723510746,28.615927124023436,28.438620948791502,27.54860649108887,26.176480407714845,24.262974548339844,
2017-11-07,,,27.890764236450195,28.44658966064453,28.57807445526123,27.6033917427063,26.27489490509033,24.316564636230467,
2017-11-08,,,27.96049690246582,28.273268508911134,28.722509384155273,27.663655948638915,26.369922866821287,24.389777927398683,
2017-11-09,,,28.030216217041016,28.040180587768553,28.626883506774902,27.72591190338135,26.46256000518799,24.460301666259767,
2017-11-10,,,28.647802352905277,28.07603988647461,28.461531257629396,27.81556100845337,26.563365211486815,24.542878284454346,
2017-11-13,,,29.295265197753903,28.364908981323243,28.49041805267334,27.9395751953125,26.67711967468262,24.63163066864014,
2017-11-14,,,28.548194885253903,28.496395111083984,28.47149238586426,28.022749519348146,26.78748748779297,24.705043182373046,
2017-11-15,,,27.432559967041016,28.390807723999025,28.332038116455077,28.06209545135498,26.870960578918456,24.767498531341552,
2017-11-16,,,28.77729034423828,28.540222549438475,28.290201568603514,28.188101768493652,26.976148567199708,24.841807441711424,
2017-11-17,,,29.93276596069336,28.797215270996094,28.43662757873535,28.360924816131593,27.101457748413086,24.925878162384034,
2017-11-20,,,30.45073890686035,29.028310012817382,28.696609497070312,28.567615222930907,27.234536476135254,25.007857093811037,
2017-11-21,,,30.6101188659668,29.44069480895996,28.968544960021973,28.7733097076416,27.358052825927736,25.091429824829103,
2017-11-22,,,30.859140396118164,30.12601089477539,29.258409309387208,28.99045934677124,27.48376045227051,25.18267246246338,
2017-11-23,,,30.859140396118164,30.54238090515137,29.541301727294922,29.084092617034912,27.603491554260255,25.282381954193117,
2017-11-24,,,31.018518447875977,30.75953140258789,29.778373336791994,29.119952297210695,27.724019470214845,25.38667350769043,
2017-11-27,,,31.337270736694336,30.93683776855469,29.982573890686034,29.236495971679688,27.83717628479004,25.48747871398926,
2017-11-28,,,31.108163833618164,31.03644676208496,30.238570785522462,29.35503158569336,27.944954109191894,25.58210813522339,
2017-11-29,,,31.028478622436523,31.070314407348633,30.59816265106201,29.465100383758546,28.047950706481934,25.671956272125243,
2017-11-30,,,32.2835693359375,31.3552001953125,30.948790550231934,29.619496059417724,28.178639030456544,25.775052585601806,
2017-12-01,,,31.954849243164062,31.542466354370116,31.150998878479005,29.793813228607178,28.294186477661132,25.87466245651245,
2017-12-04,,,31.327306747436523,31.540473556518556,31.238655662536623,29.967632579803468,28.394792518615724,25.95913162231445,
2017-12-05,,,31.038440704345703,31.526528930664064,31.28148784637451,30.12501640319824,28.491414108276366,26.040014877319337,
2017-12-06,,,31.347225189208984,31.590278244018556,31.330296325683594,30.2943528175354,28.579070777893065,26.120200786590576,
2017-12-07,,,32.0544548034668,31.544455337524415,31.44982776641846,30.49556474685669,28.675692253112793,26.206164093017577,
2017-12-08,,,32.20387268066406,31.594260025024415,31.568363189697266,30.67336826324463,28.7715168762207,26.29900047302246,
2017-12-11,,,31.905044555664062,31.70980758666992,31.625140571594237,30.803857231140135,28.860767402648925,26.387553691864014,
2017-12-12,,,31.55640983581543,31.813401412963866,31.669965171813963,30.954267978668213,28.941451416015624,26.46953260421753,
2017-12-13,,,31.705825805664062,31.885121536254882,31.737699890136717,31.167931270599365,29.039865989685058,26.55928113937378,
2017-12-14,,,31.566370010375977,31.787504577636717,31.665979957580568,31.30738525390625,29.137483596801758,26.64355110168457,
2017-12-15,,,32.48278045654297,31.8432861328125,31.718773078918456,31.43488597869873,29.257214622497557,26.738379707336424,
2017-12-18,,,33.249778747558594,32.1122329711914,31.911020278930664,31.574837970733643,29.388699684143067,26.842173194885255,
2017-12-19,,,33.160133361816406,32.4329776763916,32.123189544677736,31.702338695526123,29.516001167297365,26.94965227127075,
2017-12-20,,,33.877315521240234,32.867275619506835,32.37619857788086,31.853247451782227,29.6584432220459,27.059123497009278,
2017-12-21,,,34.29567337036133,33.4131362915039,32.600320434570314,32.025074100494386,29.808654747009278,27.17038761138916,
2017-12-22,,,34.06658172607422,33.729896545410156,32.786591339111325,32.177477264404295,29.952889976501464,27.271292457580568,
2017-12-25,,,34.06658172607422,33.89325714111328,33.00274505615234,32.31394281387329,30.097921981811524,27.37249610900879,
2017-12-26,,,33.897239685058594,34.04067840576172,33.23682804107666,32.45339660644531,30.238172607421873,27.47110984802246,
2017-12-27,,,33.976932525634766,34.060601806640626,33.46393871307373,32.60081930160523,30.384798431396483,27.575799865722658,
2017-12-28,,,33.83747863769531,33.968962860107425,33.691049575805664,32.67851476669311,30.536404724121095,27.688458671569823,
2017-12-29,,,33.79763412475586,33.91517333984375,33.82253494262695,32.7706540107727,30.68283130645752,27.8005198097229,
2018-01-01,,,33.79763412475586,33.86138381958008,33.87732048034668,32.89417037963867,30.832445373535155,27.913477420806885,
2018-01-02,,,33.5784912109375,33.79763412475586,33.91915626525879,33.02117290496826,30.974090614318847,28.02324754714966,
2018-01-03,,,33.777713775634766,33.75779037475586,33.909196090698245,33.14269733428955,31.119321937561036,28.13441219329834,
2018-01-04,,,33.93709182739258,33.777713012695315,33.87333793640137,33.23682918548584,31.21833427429199,28.254641361236573,
2018-01-05,,,34.41521453857422,33.90122909545899,33.90820121765137,33.347396278381346,31.30061206817627,28.379950618743898,
2018-01-08,,,34.77381134033203,34.09646453857422,33.97892417907715,33.490834617614745,31.41596035003662,28.504662227630615,
2018-01-09,,,34.95310592651367,34.37138748168945,34.084510803222656,33.66066942214966,31.5402734375,28.627281970977783,
2018-01-10,,,34.31560134887695,34.47896499633789,34.118377685546875,33.7911581993103,31.650043411254885,28.741733684539795,
2018-01-11,,,34.753883361816406,34.64232330322265,34.210018157958984,33.950533866882324,31.76120796203613,28.86315809249878,
2018-01-12,,,34.4251823425293,34.644316864013675,34.27277297973633,34.04765396118164,31.88034149169922,28.97850643157959,
2018-01-15,,,34.4251823425293,34.574591064453124,34.33552780151367,34.10642414093017,32.01182674407959,29.094153575897217,
2018-01-16,,,34.96306610107422,34.57658309936524,34.473985290527345,34.196570777893065,32.15327278137207,29.2140838432312,
2018-01-17,,,34.82361602783203,34.67818603515625,34.57857551574707,34.24388580322265,32.2905351638794,29.33022901535034,
2018-01-18,,,35.06267547607422,34.73994445800781,34.69113388061523,34.2822359085083,32.43118434906006,29.446872177124025,
2018-01-19,,,35.77987289428711,35.01088256835938,34.827599716186526,34.36790046691895,32.5738257598877,29.568595485687254,
2018-01-22,,,36.04880905151367,35.33560791015625,34.955099487304686,34.46701183319092,32.70889663696289,29.693008155822753,
2018-01-23,,,36.54686737060547,35.6523681640625,35.114475631713866,34.599493217468265,32.86887008666992,29.828178787231444,
2018-01-24,,,36.12850189208984,35.91334533691406,35.29576568603515,34.707071685791014,33.042788925170896,29.956874752044676,
2018-01-25,,,35.79978561401367,36.060767364501956,35.400355911254884,34.80518703460693,33.18323883056641,30.079693698883055,
2018-01-26,,,36.138458251953125,36.132484436035156,35.57168350219727,34.922228240966795,33.3073526763916,30.204405212402342,
2018-01-29,,,36.098628997802734,36.14244842529297,35.73902816772461,35.03727798461914,33.420310478210446,30.32742347717285,
2018-01-30,,,35.33163070678711,35.899401092529295,35.7758846282959,35.12493495941162,33.51474071502685,30.436396770477295,
2018-01-31,,,34.44510269165039,35.562721252441406,35.738033294677734,35.158304405212405,33.5864599609375,30.535110206604003,
2018-02-01,,,34.90330123901367,35.38342437744141,35.72209587097168,35.206614875793456,33.66734317779541,30.63541736602783,
2018-02-02,,,34.03669357299805,34.96307144165039,35.54777793884277,35.18768882751465,33.72770668029785,30.72586307525635,
2018-02-05,,,33.3792724609375,34.41920013427735,35.28082427978516,35.11796188354492,33.768546714782715,30.802861499786378,
2018-02-06,,,33.25973892211914,34.00482177734375,34.952111434936526,35.03329353332519,33.81157821655273,30.878266162872315,
2018-02-07,,,32.6820068359375,33.65220260620117,34.60746192932129,34.95161380767822,33.84464878082275,30.946299743652343,
2018-02-08,,,31.44683837890625,32.96091003417969,34.172167205810545,34.786261558532715,33.82791416168213,31.003276596069338,
2018-02-09,,,31.626134872436523,32.47879829406738,33.72093486785889,34.64630918502807,33.82133987426758,31.057763175964354,
2018-02-12,,,32.57243728637695,32.31743125915527,33.36831569671631,34.55367193222046,33.84624248504639,31.120517501831056,
2018-02-13,,,32.95094299316406,32.25567207336426,33.130246925354,34.45306577682495,33.884492530822754,31.18795331954956,
2018-02-14,,,33.3792724609375,32.395125198364255,33.02366390228271,34.38084859848023,33.92513347625732,31.252102127075194,
2018-02-15,,,34.39528274536133,32.98481407165527,32.97286205291748,34.34747896194458,33.97195003509521,31.323821144104002,27.149868230819703
2018-02-16,,,32.72184371948242,33.203955841064456,32.841377067565915,34.19457750320434,33.98230945587158,31.376913166046144,27.20838903427124
2018-02-19,,,32.72184371948242,33.23383712768555,32.77563419342041,34.02822923660278,33.99864543914795,31.429706420898437,27.2623277759552
2018-02-20,,,31.60621452331543,32.96489143371582,32.610281753540036,33.78119659423828,33.99964153289795,31.470546474456786,27.31028992652893
2018-02-21,,,31.65601921081543,32.62024078369141,32.507682991027835,33.55757246017456,33.99864540100098,31.519255695343016,27.35850110054016
2018-02-22,49.63376478785188,P,31.9349308013916,32.12817039489746,32.556492233276366,33.364329719543456,34.00601661682129,31.571750106811525,27.406114625930787
2018-02-23,49.71100793253555,P,32.75172805786133,32.134147262573244,32.669051551818846,33.19499320983887,34.011395568847654,31.63430509567261,27.456716442108153
2018-02-26,49.76958802965996,P,32.87126159667969,32.16403083801269,32.69893398284912,33.03362483978272,34.00382522583008,31.696262454986574,27.507069263458252
2018-02-27,50.683201877703205,P,32.5525016784668,32.35328826904297,32.65908985137939,32.894668388366696,33.991672592163084,31.753836879730226,27.553039178848266
2018-02-28,50.966951899041185,P,31.885122299194336,32.39910888671875,32.509674835205075,32.7666693687439,33.951828727722166,31.805135974884035,27.596170263290404
2018-03-01,49.99601812439858,P,30.769493103027344,32.1660213470459,32.14709587097168,32.55997896194458,33.88130512237549,31.844979934692383,27.63790680885315
2018-03-02,49.09762882676183,P,31.67594146728516,31.950864028930663,32.04250564575195,32.44194135665894,33.833492317199706,31.893191146850587,27.681585721969604
2018-03-05,48.5784812372142,P,31.91501235961914,31.759614181518554,31.961822509765625,32.36872835159302,33.790460929870605,31.944191455841064,27.72645998954773
2018-03-06,48.17623272052935,P,31.685903549194336,31.58629455566406,31.969791412353516,32.290036582946776,33.74623420715332,31.992203407287597,27.77058716773987
2018-03-07,48.486486264502446,P,31.695863723754883,31.548442840576172,31.97377586364746,32.24072942733765,33.70061283111572,32.042705631256105,27.814863758087156
2018-03-08,50.56897855488511,P,32.24371719360352,31.843287658691406,32.004654502868654,32.28057336807251,33.66873760223389,32.10257116317749,27.861879615783693
2018-03-09,51.95366510914965,P,32.87126159667969,32.08235168457031,32.01660785675049,32.34282970428467,33.65021015167236,32.16652072906494,27.913427724838257
2018-03-12,52.71148537366179,A,32.51266860961914,32.201882934570314,31.980748558044432,32.339841270446776,33.62451084136963,32.22847810745239,27.963282499313355
2018-03-13,53.368495583195674,A,32.40309143066406,32.345320510864255,31.96580753326416,32.31244869232178,33.60100284576416,32.287546730041505,28.01428273200989
2018-03-14,54.184510125262626,A,32.831417083740234,32.57243118286133,32.06043701171875,32.28505592346191,33.58207691192627,32.35069942474365,28.070064277648925
2018-03-15,53.82850929910284,A,32.53257751464844,32.63020324707031,32.23674545288086,32.19192066192627,33.553986625671385,32.38616044998169,28.124899473190307
2018-03-16,53.29335861746023,A,32.831417083740234,32.62223434448242,32.35229301452637,32.19739933013916,33.522310676574705,32.41146137237549,28.177045249938963
2018-03-19,53.04701636413944,A,32.582393646240234,32.63617935180664,32.41903114318848,32.19042682647705,33.47848232269287,32.44722133636475,28.225256423950196
2018-03-20,52.8356219408152,A,32.42301940917969,32.64016494750977,32.492742729187015,32.231267070770265,33.42788059234619,32.484077014923095,28.270379724502565
2018-03-21,52.6441158534056,A,33.00075912475586,32.67403335571289,32.62323226928711,32.29850406646729,33.40158374786377,32.525813579559326,28.31958703994751
2018-03-22,51.44381031895091,A,31.088239669799805,32.385165786743165,32.507684516906735,32.2561695098877,33.32827087402344,32.544739418029785,28.36052668571472
2018-03-23,49.46816028772053,P,30.20171356201172,31.85922508239746,32.24072971343994,32.128668785095215,33.243801498413085,32.56207149505615,28.39240183830261
2018-03-26,48.03144405966618,P,30.6101188659668,31.464770126342774,32.05047473907471,32.01561164855957,33.167500228881835,32.58966348648071,28.42631901741028
2018-03-27,46.428999755453674,P,30.28140640258789,31.036447525024414,31.83830623626709,31.902056884765624,33.07386703491211,32.61356990814209,28.46506727218628
2018-03-28,44.21739372515137,P,29.93276596069336,30.422848892211913,31.5484411239624,31.804439067840576,32.97605003356934,32.63329259872437,28.511535263061525
2018-03-29,44.38610324515806,P,30.560312271118164,30.317263412475587,31.351214599609374,31.793980026245116,32.88600276947022,32.658593559265135,28.55944761276245
2018-03-30,45.341863834118676,P,30.560312271118164,30.388983154296874,31.12410411834717,31.73819856643677,32.78161155700683,32.67771865844727,28.610298471450804
2018-04-02,44.66022908197929,P,29.016357421875,30.070230865478514,30.767500495910646,31.59326581954956,32.640962524414064,32.67492958068848,28.653280124664306
2018-04-03,44.58669427652692,P,29.614015579223636,29.936752700805663,30.48660011291504,31.489671421051025,32.50230548858642,32.68558778762817,28.69531548500061
2018-04-04,44.8786644722243,P,29.673784255981445,29.88495635986328,30.1539026260376,31.388567447662354,32.37321113586426,32.70800003051758,28.737749280929567
2018-04-05,44.98675583785516,P,30.689802169799805,29.91085433959961,30.114058876037596,31.31087169647217,32.27101146697998,32.72712514877319,28.78446629524231
2018-04-06,44.40967122760204,P,29.713626861572266,29.74151725769043,30.065250205993653,31.1529899597168,32.142514839172364,32.72493375778198,28.825405960083007
2018-04-09,44.929850107842526,P,29.24546241760254,29.787338256835938,29.928784561157226,30.989629650115965,32.00545150756836,32.7128809928894,28.860369043350218
2018-04-10,46.0391524239645,P,30.769493103027344,30.01843376159668,29.977593231201173,30.90794973373413,31.914208755493163,32.71447473526001,28.902952280044556
2018-04-11,47.184300997377164,P,30.87906265258789,30.259489440917967,30.072222900390624,30.810332012176513,31.842887954711912,32.71467395782471,28.948673210144044
2018-04-12,47.69781150853402,C,31.426916122436523,30.40691223144531,30.15888328552246,30.755048942565917,31.77336025238037,32.720351715087894,29.001366834640503
2018-04-13,49.25169510267866,A,31.49664688110352,30.763516235351563,30.252516746520996,30.688310432434083,31.72255931854248,32.72513299942017,29.055903253555297
2018-04-16,51.583292049222564,A,31.91501235961914,31.297426223754883,30.54238224029541,30.654941368103028,31.693274116516115,32.73091041564941,29.109194564819337
2018-04-17,52.641310751801534,A,32.16402816772461,31.576333236694335,30.797383499145507,30.641991806030273,31.67135990142822,32.741469058990475,29.161788597106934
2018-04-18,53.73188877806021,A,32.542537689208984,31.909028244018554,31.084258842468262,30.61908073425293,31.668570518493652,32.7566096496582,29.214282960891722
2018-04-19,54.59203988994611,A,32.40309143066406,32.10426330566406,31.255587768554687,30.684823322296143,31.687695579528807,32.75780487060547,29.266428728103637
2018-04-20,55.138519587320964,A,32.04449462890625,32.21383285522461,31.488674545288085,30.77696237564087,31.696062774658202,32.75870132446289,29.316681890487672
2018-04-23,54.595632668284196,A,31.65601921081543,32.16203422546387,31.729730224609376,30.8292573928833,31.677734413146972,32.76198844909668,29.360560035705568
2018-04-24,53.59701541458568,A,31.108163833618164,31.950861358642577,31.763597297668458,30.870595264434815,31.640878829956055,32.7626856803894,29.40135027885437
2018-04-25,52.560727810489254,A,31.55640983581543,31.753635787963866,31.83133201599121,30.951777458190918,31.604421577453614,32.76477752685547,29.442489156723024
