Date,GRADE,GPS,CDNS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-07-16,,,1.694443941116333,1.6611109972000122,1.7,1.7166667103767395,,,
1987-07-17,,,1.7222219705581665,1.6611109972000122,1.7,1.7097222566604615,,,
1987-07-20,,,1.611111044883728,1.6611109972000122,1.6944444060325623,1.6986111581325531,,,
1987-07-21,,,1.7222219705581665,1.6722219944000245,1.6861109972000121,1.6944444537162782,,,
1987-07-22,,,1.638888955116272,1.6777775764465332,1.672222089767456,1.6861110985279084,,,
1987-07-23,,,1.638888955116272,1.666666579246521,1.6638887882232667,1.6791666448116302,,,
1987-07-24,,,1.638888955116272,1.649999976158142,1.6555554866790771,1.672222191095352,,,
1987-07-27,,,1.638888955116272,1.6555555582046508,1.6583332777023316,1.6736110866069793,,,
1987-07-28,,,1.638888955116272,1.638888955116272,1.6555554747581482,1.6819444358348847,,,
1987-07-29,,,1.638888955116272,1.638888955116272,1.6583332657814025,1.680555534362793,,,
1987-07-30,,,1.638888955116272,1.638888955116272,1.6527777671813966,1.6763888835906982,,,
1987-07-31,,,1.638888955116272,1.638888955116272,1.644444465637207,1.6722222328186036,,,
1987-08-03,,,1.7222219705581665,1.6555555582046508,1.6555555582046508,1.6749999821186066,,,
1987-08-04,,,1.75,1.6777777671813965,1.6583333611488342,1.6722221791744232,,,
1987-08-05,,,1.861111044883728,1.7222221851348878,1.6805555701255799,1.676388829946518,,,
1987-08-06,,,1.8333330154418943,1.7611109972000123,1.6999999761581421,1.6819443821907043,,,
1987-08-07,,,1.7777780294418335,1.7888888120651245,1.7138888835906982,1.6847221851348877,,,
1987-08-10,,,1.7222219705581665,1.7888888120651245,1.7222221851348878,1.6902777314186097,,,
1987-08-11,,,1.75,1.7888888120651245,1.7333332896232605,1.6944443821907043,,,
1987-08-12,,,1.75,1.7666666030883789,1.7444443941116332,1.7013888299465179,,,
1987-08-13,,,1.75,1.75,1.7555554986000061,1.7041666328907012,,,
1987-08-14,,,1.75,1.7444443941116332,1.7666666030883789,1.705555534362793,,,
1987-08-17,,,1.75,1.75,1.7694444060325623,1.7124999821186067,,,
1987-08-18,,,1.75,1.75,1.7694444060325623,1.7138888835906982,1.7377777743339538,,
1987-08-19,,,1.75,1.75,1.7583333015441895,1.7194444358348846,1.7327777743339539,,
1987-08-20,,,1.7222219705581665,1.7444443941116332,1.7472221970558166,1.7236110866069794,1.7294444346427917,,
1987-08-21,,,1.75,1.7444443941116332,1.7444443941116332,1.7291666388511657,1.7266666555404664,,
1987-08-24,,,1.7222219705581665,1.7388887882232666,1.7444443941116332,1.7333332896232605,1.7233333158493043,,
1987-08-25,,,1.7777780294418335,1.7444443941116332,1.7472221970558166,1.7402777433395387,1.722222216129303,,
1987-08-26,,,1.8333330154418943,1.7611109972000123,1.7555554986000061,1.7499999463558198,1.7211110973358155,,
1987-08-27,,,1.8333330154418943,1.7833332061767577,1.7638888001441955,1.759722149372101,1.7211110973358155,,
1987-08-28,,,1.888888955116272,1.8111109972000121,1.7777776956558227,1.7722221493721009,1.7216666555404663,,
1987-08-31,,,1.9166669845581052,1.85,1.7944443941116333,1.7819444000720979,1.7233333349227906,,
1987-09-01,,,1.9166669845581052,1.877777791023254,1.8111110925674438,1.790277749300003,1.7255555534362792,,
1987-09-02,,,1.9166669845581052,1.8944445848464961,1.8277777910232544,1.7930555462837219,1.727777771949768,,
1987-09-03,,,1.9166669845581052,1.9111113786697387,1.8472222924232482,1.7972222447395325,1.7305555510520936,,
1987-09-04,,,1.9722219705581665,1.9277779817581178,1.869444489479065,1.806944441795349,1.7344444298744202,,
1987-09-07,,,1.9722219705581665,1.9388889789581298,1.8944444894790649,1.819444441795349,1.7416666483879089,,
1987-09-08,,,1.944443941116333,1.9444443702697753,1.9111110806465148,1.8291666388511658,1.7511110877990723,,
1987-09-09,,,1.9166669845581052,1.9444443702697753,1.919444477558136,1.837499988079071,1.7561110877990722,,
1987-09-10,,,1.9722219705581665,1.9555553674697876,1.9333333730697633,1.8486110866069794,1.7611110877990723,,
1987-09-11,,,2.027777910232544,1.9666665554046632,1.9472222685813905,1.8624999821186066,1.7672222065925598,,
1987-09-14,,,2.0833330154418945,1.9888887643814086,1.9638888716697693,1.8791666328907013,1.7755555272102357,,
1987-09-15,,,2.0833330154418945,2.016666579246521,1.9805554747581482,1.895833283662796,1.7811110663414,,
1987-09-16,,,2.055556058883667,2.0444443941116335,1.9944443821907043,1.9111110866069794,1.786666626930237,,
1987-09-17,,,2.1111109256744385,2.072222185134888,2.0138887763023376,1.930555534362793,1.7944444060325622,,
1987-09-18,,,2.055556058883667,2.0777778148651125,2.0222221851348876,1.9458333373069763,1.8011110877990724,,
1987-09-21,,,1.9722219705581665,2.0555556058883666,2.0222221851348876,1.9583333373069762,1.808333306312561,,
1987-09-22,,,2.0,2.038889002799988,2.0277777910232544,1.9694444358348846,1.814999966621399,,
1987-09-23,,,2.027777910232544,2.0333333730697634,2.0388888835906984,1.979166680574417,1.8233333039283752,,
1987-09-24,,,2.027777910232544,2.0166667699813843,2.044444477558136,1.9888889253139497,1.8299999833106995,,
1987-09-25,,,2.027777910232544,2.0111111402511597,2.044444477558136,1.9958333730697633,1.836111102104187,,
1987-09-28,,,2.027777910232544,2.022222328186035,2.038888967037201,2.0013889193534853,1.8444444394111634,,
1987-09-29,,,2.055556058883667,2.0333335399627686,2.0361112713813783,2.008333373069763,1.8511111211776734,,
1987-09-30,,,2.055556058883667,2.038889169692993,2.0361112713813783,2.015277826786041,1.8594444632530212,,
1987-10-01,,,2.388889074325561,2.1111114025115967,2.06388908624649,2.038888931274414,1.874444465637207,,
1987-10-02,,,2.277777910232544,2.1611114025115965,2.086111271381378,2.054166728258133,1.8872222447395324,,
1987-10-05,,,2.388889074325561,2.2333336353302,2.1277779817581175,2.0750000834465028,1.9022222471237182,,
1987-10-06,,,2.5,2.322222423553467,2.1777779817581178,2.102777886390686,1.919444468021393,,
1987-10-07,,,2.555556058883667,2.4222224235534666,2.23055579662323,2.134722340106964,1.9377778100967407,,
1987-10-08,,,2.416666984558105,2.427778005599975,2.269444704055786,2.156944590806961,1.9533333706855773,,
1987-10-09,,,2.5,2.4722224235534664,2.316666913032532,2.1805556952953338,1.970555591583252,,
1987-10-12,,,2.277777910232544,2.450000190734863,2.341666913032532,2.1902779400348664,1.9816667103767396,,
1987-10-13,,,2.3611109256744385,2.422222375869751,2.372222399711609,2.2041668355464936,1.9938889288902282,,
1987-10-14,,,2.222222089767456,2.3555555820465086,2.3888890027999876,2.212500137090683,2.001111149787903,,
1987-10-15,,,2.222222089767456,2.316666603088379,2.3722223043441772,2.218055695295334,2.0088889312744143,,
1987-10-16,,,2.055556058883667,2.2277778148651124,2.3500001192092896,2.218055695295334,2.0144444918632507,,
1987-10-19,,,1.75,2.1222222328186033,2.2861112117767335,2.2069445967674257,2.0150000524520872,,
1987-10-20,,,1.555556058883667,1.9611112594604492,2.1916668176651,2.184722399711609,2.011111173629761,,
1987-10-21,,,1.7222219705581665,1.8611112356185913,2.10833340883255,2.16944460272789,2.010555613040924,,
1987-10-22,,,1.638888955116272,1.7444446086883545,2.0305556058883667,2.1500001549720764,2.0083333921432494,,
1987-10-23,,,1.5277780294418335,1.6388890027999878,1.93333340883255,2.125000160932541,2.003888952732086,,
1987-10-26,,,1.2777780294418335,1.5444446086883545,1.833333420753479,2.0875001668930055,1.9944445133209228,,
1987-10-27,,,1.3333330154418943,1.5,1.7305556297302247,2.051389014720917,1.9861111736297608,1.8619444739818574,
1987-10-28,,,1.2777780294418335,1.4111112117767335,1.6361112236976623,2.012500113248825,1.9766667342185975,1.8547222542762756,
1987-10-29,,,1.388888955116272,1.3611112117767334,1.5527779102325439,1.9625001072883606,1.9700000739097596,1.8497222542762757,
1987-10-30,,,1.4166669845581057,1.3388890027999878,1.4888890027999877,1.9194445610046387,1.9633334136009217,1.845000034570694,
1987-11-02,,,1.444443941116333,1.3722221851348877,1.458333396911621,1.8722223043441772,1.957777853012085,1.8405555844306947,
1987-11-03,,,1.4166669845581057,1.38888897895813,1.444444489479065,1.8180556535720824,1.9505556321144104,1.8363889241218567,
1987-11-04,,,1.388888955116272,1.4111111640930178,1.4111111879348754,1.7597222983837129,1.941666750907898,1.8313889241218566,
1987-11-05,,,1.4166669845581057,1.4166667699813844,1.388888990879059,1.7097222983837128,1.933333430290222,1.8272222638130189,
1987-11-06,,,1.388888955116272,1.4111111640930176,1.3750000834465026,1.6541667461395264,1.923333430290222,1.8225000429153442,
1987-11-09,,,1.3333330154418943,1.3888889789581298,1.3805555820465087,1.606944501399994,1.911666750907898,1.8175000429153443,
1987-11-10,,,1.305556058883667,1.3666667938232422,1.377777886390686,1.5541667580604552,1.8994445323944091,1.8125000429153442,
1987-11-11,,,1.3333330154418943,1.3555556058883667,1.3833333849906921,1.5097223043441772,1.887777853012085,1.8077778124809265,
1987-11-12,,,1.361111044883728,1.3444444179534911,1.3805555939674377,1.4666667520999908,1.8766667342185974,1.8036111426353454,
1987-11-13,,,1.388888955116272,1.3444444179534911,1.3777777910232545,1.433333396911621,1.8650000739097594,1.79972225189209,
1987-11-16,,,1.3333330154418943,1.3444444179534911,1.3666666984558105,1.4125000476837157,1.852222294807434,1.7969444715976715,
1987-11-17,,,1.2777780294418335,1.3388888120651243,1.3527778029441833,1.3986111462116242,1.838888976573944,1.7950000321865083,
1987-11-18,,,1.25,1.3222222089767457,1.338888907432556,1.3750000476837159,1.8255556368827819,1.7908333623409272,
1987-11-19,,,1.25,1.3,1.3222222089767457,1.3555555999279023,1.8111111974716188,1.7861111426353455,
1987-11-20,,,1.1666669845581057,1.2555556058883668,1.300000011920929,1.3375000476837158,1.7938889789581298,1.780555592775345,
1987-11-23,,,1.0833330154418943,1.2055556058883667,1.275000011920929,1.3277777969837188,1.7738889789581298,1.7747222530841826,
1987-11-24,,,0.9444440007209778,1.1388888001441955,1.2388888061046601,1.308333346247673,1.7511111986637116,1.7661111325025558,
1987-11-25,,,1.055556058883667,1.100000011920929,1.2111111104488372,1.2972222477197648,1.7311111986637115,1.7588889127969742,
1987-11-26,,,1.055556058883667,1.0611112236976623,1.1805556118488312,1.2805556029081344,1.710000101327896,1.7522222536802292,
1987-11-27,,,1.0277780294418335,1.033333432674408,1.1444445192813872,1.2611111551523209,1.6894445407390595,1.745277814269066,
1987-11-30,,,1.0,1.016666829586029,1.1111112177371978,1.2388889580965041,1.6700001013278962,1.7391667038202285,
1987-12-01,,,0.9722219705581664,1.0222224235534667,1.080555611848831,1.2166667073965072,1.6494445407390594,1.7322222536802292,
1987-12-02,,,1.0,1.0111112117767334,1.0555556118488312,1.1972222596406936,1.6288889825344086,1.7261111432313918,
1987-12-03,,,0.9166669845581056,0.9833333969116211,1.0222223103046417,1.1722222596406937,1.6066667640209198,1.7183333736658097,
1987-12-04,,,0.9166669845581056,0.9611111879348755,0.9972223103046417,1.1486111611127854,1.584444545507431,1.710277823805809,
1987-12-07,,,0.8611109852790833,0.9333333849906922,0.9750001072883606,1.1250000596046448,1.561111207008362,1.7027778232097626,
1987-12-08,,,0.9166669845581056,0.9222223877906799,0.9722224056720734,1.1055556058883667,1.5383334255218506,1.694722273349762,
1987-12-09,,,0.9444440007209778,0.9111111879348754,0.9611111998558044,1.0861111551523208,1.5161111843585968,1.687777823805809,
1987-12-10,,,1.0277780294418335,0.9333333969116211,0.9583333969116211,1.069444504380226,1.4888889634609221,1.6816667145490647,
1987-12-11,,,1.0833330154418943,0.9666666030883789,0.9638888955116272,1.0541667073965073,1.4650000655651092,1.676111155152321,
1987-12-14,,,1.138888955116272,1.0222221970558167,0.9777777910232544,1.0444445043802262,1.4400000631809236,1.6711111551523208,
1987-12-15,,,1.1666669845581057,1.0722221970558166,0.9972222924232483,1.0388889521360398,1.4133334028720856,1.6663889354467392,
1987-12-16,,,1.0833330154418943,1.1,1.0055555939674377,1.0305556029081344,1.38388894200325,1.6608333760499954,
1987-12-17,,,1.111111044883728,1.116666603088379,1.025,1.0236111551523208,1.3577778232097626,1.65555559694767,
1987-12-18,,,1.2222219705581665,1.1444443941116333,1.0555554986000062,1.026388904452324,1.332222262620926,1.651388927102089,
1987-12-21,,,1.2222219705581665,1.1611109972000122,1.0916665971279145,1.0333333522081376,1.3111111438274383,1.6463889271020888,
1987-12-22,,,1.111111044883728,1.1499998092651367,1.1111110031604767,1.041666704416275,1.2861111462116241,1.6400000375509263,
1987-12-23,,,1.305556058883667,1.1944444179534912,1.1472222089767456,1.054166704416275,1.2677778255939485,1.6344444876909257,
1987-12-24,,,1.3333330154418943,1.2388888120651245,1.1777777075767517,1.0680555522441864,1.250000044107437,1.6294444876909255,
1987-12-25,,,1.3333330154418943,1.2611110210418701,1.2027777075767516,1.0833333015441895,1.2355555832386016,1.6250000375509261,
1987-12-28,,,1.25,1.266666626930237,1.2138888120651246,1.0958333015441895,1.2255555832386016,1.6202778178453445,
1987-12-29,,,1.2222219705581665,1.2888888120651245,1.2194443106651307,1.1083333015441894,1.2188889014720916,1.6150000375509261,
1987-12-30,,,1.305556058883667,1.2888888120651245,1.2416666150093079,1.1236111044883728,1.2105555832386015,1.6105555981397628,
1987-12-31,,,1.3333330154418943,1.2888888120651245,1.2638888120651246,1.1444444060325623,1.204444464445114,1.606388928294182,
1988-01-01,,,1.3333330154418943,1.2888888120651243,1.2749999165534973,1.1652777075767518,1.200555564165115,1.6022222584486008,
1988-01-04,,,1.4722219705581665,1.3333332061767575,1.2999999165534972,1.195833256840706,1.204444442987442,1.5994444781541823,
1988-01-05,,,1.5277780294418335,1.394444417953491,1.341666615009308,1.2263888090848922,1.2083333432674406,1.5972222584486007,
1988-01-06,,,1.5277780294418335,1.4388888120651244,1.3638888120651245,1.255555510520935,1.2133333432674407,1.5950000387430192,
1988-01-07,,,1.5277780294418335,1.4777778148651124,1.3833333134651185,1.280555510520935,1.2161111247539518,1.5930555993318558,
1988-01-08,,,1.5277780294418335,1.5166668176651001,1.4027778148651122,1.302777761220932,1.2183333456516265,1.5908333796262741,
1988-01-11,,,1.388888955116272,1.5000002145767213,1.4166667103767394,1.315277761220932,1.2172222459316253,1.5875000494718552,
1988-01-12,,,1.361111044883728,1.4666668176651,1.4305556178092957,1.3249999642372132,1.2161111271381377,1.583333379626274,
1988-01-13,,,1.2777780294418335,1.4166668176651,1.4277778148651123,1.33472221493721,1.213888908624649,1.5777778297662735,
1988-01-14,,,1.25,1.3611112117767334,1.4194445133209228,1.3416666626930236,1.2105555689334868,1.5719444996118546,
1988-01-15,,,1.3333330154418943,1.3222222089767457,1.4194445133209228,1.3472222149372102,1.2094444501399992,1.5663889402151108,
1988-01-18,,,1.3333330154418943,1.3111110210418702,1.4055556178092954,1.3527777671813965,1.2094444501399992,1.5605556005239487,
1988-01-19,,,1.3333330154418943,1.3055554151535034,1.3861111164093016,1.363888865709305,1.2099999892711637,1.5547222608327866,
1988-01-20,,,1.2777780294418335,1.3055554151535034,1.3611111164093015,1.362499964237213,1.2088888895511625,1.5483333712816238,
1988-01-21,,,1.2777780294418335,1.3111110210418702,1.3361111164093016,1.3597222149372101,1.2072222292423247,1.541944481730461,
1988-01-22,,,1.3333330154418943,1.31111102104187,1.3166666150093076,1.3597222149372101,1.2061111104488371,1.5355555921792985,
1988-01-25,,,1.3333330154418943,1.31111102104187,1.31111102104187,1.363888865709305,1.2061111104488371,1.5291667026281357,
1988-01-26,,,1.361111044883728,1.3166666269302367,1.31111102104187,1.3708333194255828,1.2077777707576751,1.5233333736658097,
1988-01-27,,,1.305556058883667,1.3222222328186035,1.3138888239860533,1.3708333194255828,1.2088888919353484,1.5172222644090652,
1988-01-28,,,1.388888955116272,1.3444444179534911,1.3277777194976805,1.3736111164093017,1.2116666710376738,1.5113889342546463,
1988-01-29,,,1.388888955116272,1.3555556058883667,1.3333333134651184,1.3763889133930207,1.2161111104488371,1.5050000447034835,
1988-02-01,,,1.4166669845581057,1.372222399711609,1.3416667103767395,1.3736111640930175,1.2227777898311614,1.4983333843946456,
1988-02-02,,,1.388888955116272,1.3777779817581177,1.3472223043441773,1.3666667103767396,1.2316666889190673,1.4913889437913894,
1988-02-03,,,1.444443941116333,1.4055555582046508,1.3638888955116273,1.3625000059604644,1.2394444465637207,1.4852778226137162,
1988-02-04,,,1.4166669845581057,1.4111111640930176,1.3777777910232545,1.356944453716278,1.2466666650772094,1.4783333832025527,
1988-02-05,,,1.4166669845581057,1.4166667699813844,1.3861111879348755,1.3513889014720917,1.2544444441795348,1.4719444924592973,
1988-02-08,,,1.388888955116272,1.4111111640930178,1.3916667819023132,1.3513889014720917,1.2622222232818603,1.4661111623048781,
1988-02-09,,,1.444443941116333,1.42222216129303,1.4000000715255738,1.3555555462837219,1.2716666626930235,1.4605556017160415,
1988-02-10,,,1.388888955116272,1.4111111640930178,1.4083333611488342,1.361111092567444,1.279444441795349,1.454166712164879,
1988-02-11,,,1.444443941116333,1.4166665554046631,1.4138888597488404,1.3708332896232605,1.2899999809265137,1.4483333724737166,
1988-02-12,,,1.4166669845581057,1.4166665554046631,1.4166666626930238,1.374999988079071,1.2999999809265137,1.4422222632169723,
1988-02-15,,,1.4166669845581057,1.4222221612930297,1.4166666626930238,1.3791666865348815,1.3111111009120942,1.436111153960228,
1988-02-16,,,1.4166669845581057,1.4166667699813842,1.4194444656372072,1.3833333849906921,1.3211111009120942,1.4297222632169724,
1988-02-17,,,1.444443941116333,1.4277777671813965,1.4194444656372072,1.3916666805744171,1.3311110997200013,1.423611142039299,
1988-02-18,,,1.4166669845581057,1.4222223758697512,1.4194444656372072,1.3986111283302307,1.3388888788223268,1.4138889211416243,
1988-02-19,,,1.4583330154418943,1.4305555820465088,1.423611068725586,1.4048611283302308,1.3463888788223266,1.405694472193718,
1988-02-22,,,1.555556058883667,1.458333396911621,1.4402777791023256,1.4159722805023194,1.3547222208976746,1.397361142039299,
1988-02-23,,,1.75,1.525,1.4708333849906923,1.435416728258133,1.3663888812065124,1.389861142039299,
1988-02-24,,,1.7222219705581665,1.5805556058883667,1.5041666865348817,1.4562500238418579,1.379166660308838,1.381527801156044,
1988-02-25,,,1.6666669845581057,1.6305556058883668,1.526388990879059,1.4701389253139496,1.3902777791023255,1.374027801156044,
1988-02-26,,,1.694443941116333,1.6777777910232543,1.5541666865348815,1.4854166746139525,1.3997222185134888,1.3659722405672072,
1988-02-29,,,1.638888955116272,1.6944443702697753,1.5763888835906983,1.496527773141861,1.4080555582046508,1.3595833510160447,
1988-03-01,,,1.694443941116333,1.683333158493042,1.604166579246521,1.511805522441864,1.419722216129303,1.3529166811704636,
1988-03-02,,,1.7083330154418943,1.6805553674697875,1.6305554866790772,1.524999976158142,1.4277777552604676,1.347777790427208,
1988-03-03,,,1.7777780294418335,1.7027775764465332,1.6666665911674499,1.5430555284023284,1.4366666555404664,1.3433333498239517,
1988-03-04,,,1.805556058883667,1.725,1.7013888955116272,1.5624999821186065,1.4461111164093017,1.3408333498239517,
1988-03-07,,,1.944443941116333,1.7861109972000122,1.7402776837348939,1.5902777314186096,1.4599999952316285,1.3427777892351151,
1988-03-08,,,1.888888955116272,1.825,1.754166579246521,1.6124999821186066,1.4733333349227906,1.346111118197441,
1988-03-09,,,1.9166669845581052,1.8666667938232422,1.7736110806465148,1.6388888835906983,1.4855555534362792,1.3480555683374404,
1988-03-10,,,1.888888955116272,1.8888889789581298,1.7958332777023316,1.6611111342906952,1.4966666722297668,1.3505555683374404,
1988-03-11,,,1.944443941116333,1.9166665554046631,1.8208332777023315,1.6874999821186065,1.5088888907432556,1.3547222274541855,
1988-03-14,,,1.9166669845581052,1.9111111640930176,1.8486110806465148,1.7124999821186067,1.5177777910232544,1.3611111170053483,
1988-03-15,,,1.9166669845581052,1.916666769981384,1.8708333849906922,1.7374999821186066,1.5255555701255799,1.3669444566965103,1.6144444653391838
1988-03-16,,,1.944443941116333,1.9222221612930297,1.894444477558136,1.7624999821186065,1.5338888883590698,1.3736111158132553,1.6141666850447656
1988-03-17,,,2.0,1.9444443702697753,1.9166666746139527,1.7916666328907014,1.5433333277702332,1.3797222262620925,1.614722240269184
1988-03-18,,,2.0,1.9555555820465087,1.936111068725586,1.8187499821186066,1.5527777671813965,1.3855555564165116,1.6152777954936028
1988-03-21,,,1.944443941116333,1.9611109733581542,1.936111068725586,1.83819437623024,1.5638888669013977,1.3905555564165115,1.615555570423603
1988-03-22,50.70076098373425,A,1.9722219705581665,1.9722219705581665,1.9444443702697753,1.849305474758148,1.5761110854148865,1.3961111062765121,1.6162500151991843
1988-03-23,50.695621023080065,A,1.9722219705581665,1.9777775764465333,1.9499998688697815,1.8618054747581483,1.5899999642372131,1.401944436430931,1.6166666802763938
1988-03-24,50.66837350482894,A,1.9166669845581052,1.9611109733581542,1.9527776718139649,1.8743054747581482,1.6033333039283753,1.4069444364309311,1.617083350121975
1988-03-25,50.63617075113829,A,1.888888955116272,1.9388887643814088,1.9472221732139587,1.8840277254581452,1.6144444227218628,1.411944436430931,1.6172222396731377
1988-03-28,50.603816490543494,P,1.7777780294418335,1.9055555820465089,1.9333332777023315,1.8909721791744232,1.6233333230018616,1.4163888865709304,1.6169444647431375
1988-03-29,50.55905947195404,P,1.75,1.8611111879348754,1.916666579246521,1.8937499821186066,1.6316666626930236,1.4208333259820938,1.616666684448719
1988-03-30,50.49623342271506,P,1.6666669845581057,1.8000001907348633,1.8888888835906983,1.8916666805744171,1.639444441795349,1.424166665673256,1.6159722390770912
1988-03-31,50.442854033459845,P,1.6666669845581057,1.7500001907348632,1.8555555820465088,1.8861111283302308,1.6472222208976746,1.4272222250699997,1.6154166838526727
1988-04-01,50.399139910353746,P,1.6666669845581057,1.70555579662323,1.8222222805023194,1.8791666746139526,1.6538889002799988,1.430000005364418,1.614861128628254
1988-04-04,50.3744320444118,P,1.638888955116272,1.6777779817581178,1.7916667819023133,1.8638889253139497,1.6600000190734863,1.4330555647611618,1.6150000181794166
1988-04-05,50.37575703901578,P,1.694443941116333,1.6666667699813842,1.7638889789581298,1.8541666746139527,1.6666666769981384,1.4372222238779069,1.6161111280322076
1988-04-06,50.40819712597244,P,1.75,1.6833333730697633,1.7416667819023133,1.8458333253860473,1.6755555558204651,1.4422222238779068,1.6165277931094169
1988-04-07,50.493276994323224,P,2.0,1.7499999761581422,1.7500000834465026,1.8513888776302339,1.6877777767181397,1.4497222238779068,1.617916683256626
1988-04-08,50.57555586122178,P,1.9722219705581665,1.8111109733581543,1.7583333849906921,1.8527777791023254,1.6994444370269775,1.4577777737379074,1.619166683256626
1988-04-11,50.65749884054626,P,1.944443941116333,1.8722219705581664,1.774999976158142,1.8541666269302368,1.7099999761581421,1.4663888829946519,1.6205555680394172
1988-04-12,50.71990445090876,A,1.944443941116333,1.9222219705581665,1.7944443702697754,1.8555554747581482,1.7211110758781434,1.4763888823986053,1.6212500074505807
1988-04-13,50.7760335436603,A,2.0,1.9722219705581665,1.8277776718139649,1.8583332777023316,1.7322221970558167,1.4858333218097686,1.6223611173033714
1988-04-14,50.754721099367025,A,1.944443941116333,1.9611107587814331,1.8555553674697876,1.8555554747581482,1.7427777361869812,1.4947222006320953,1.6234722271561624
1988-04-15,50.72854796459526,A,1.888888955116272,1.9444441556930543,1.8777775645256043,1.8499999225139618,1.7522221755981446,1.5033333098888397,1.6243055620789528
1988-04-18,50.713480249582965,A,1.9166669845581052,1.9388887643814088,1.9055553674697876,1.8486110746860505,1.7627777361869812,1.5124999797344207,1.6258333417773247
1988-04-19,50.70606799196136,A,1.9722219705581665,1.9444443702697753,1.933333170413971,1.8486110746860505,1.773333296775818,1.5224999797344207,1.627361116707325
1988-04-20,50.677213216266324,P,1.9166669845581052,1.9277777671813965,1.9499998688697815,1.8458333253860473,1.7838888573646545,1.5316666495800018,1.628888896405697
1988-04-21,50.66828101958088,P,1.9166669845581052,1.922222375869751,1.941666567325592,1.8458333253860473,1.79333331823349,1.5416666495800018,1.6300000116229056
1988-04-22,50.67983775230467,P,1.944443941116333,1.9333333730697633,1.9388887643814088,1.8486110746860505,1.8038888573646545,1.551944419145584,1.6311111214756966
1988-04-25,50.68398550503178,A,1.944443941116333,1.9388887643814088,1.9388887643814088,1.8569443702697754,1.814444396495819,1.5627777487039567,1.6327777859568595
1988-04-26,50.70438383599437,A,2.0833330154418945,1.9611109733581542,1.9527776718139649,1.8736110210418702,1.8277777171134948,1.5744444090127945,1.6345833411812782
1988-04-27,50.73804207423933,A,2.055556058883667,1.9888887882232666,1.9583332777023315,1.8930554747581483,1.8399999594688417,1.5855555295944215,1.6366666767001152
1988-04-28,50.77262019884344,A,2.027777910232544,2.0111109733581545,1.9666666746139527,1.91111102104187,1.8522221779823302,1.5955555284023284,1.6386111214756967
1988-04-29,50.79963714689206,A,2.055556058883667,2.033333396911621,1.9833333849906922,1.9305554747581481,1.8641666388511657,1.6052777588367462,1.6406944569945336
1988-05-02,50.82071400873133,A,2.0833330154418945,2.0611112117767334,1.999999988079071,1.9527776777744292,1.8747221779823304,1.6147221994400025,1.6429166772961616
1988-05-03,50.80645985743063,A,2.1111109256744385,2.0666667938232424,2.013888883590698,1.9736110270023346,1.8819443964958191,1.6241666388511657,1.6452777871489526
1988-05-04,50.798457906048334,A,2.1111109256744385,2.0777777671813964,2.0333332777023316,1.9916665732860566,1.8897221755981446,1.6344444179534912,1.6476388970017433
1988-05-05,50.778297193748585,A,2.055556058883667,2.083333396911621,2.0472221851348875,1.99444437623024,1.8974999570846558,1.6438888680934907,1.6497222325205803
1988-05-06,50.74907623482963,A,2.055556058883667,2.083333396911621,2.058333396911621,1.998611080646515,1.9047221994400025,1.6522222089767455,1.6518055680394172
