Date,GRADE,GPS,EIX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-03,,,1.7116117477416992,1.7174619674682616,1.7285067915916443,1.7208026230335236,,,
1984-01-04,,,1.7332792282104492,1.7181123733520507,1.7272446632385254,1.7207006156444549,,,
1984-01-05,,,1.7332792282104492,1.724612331390381,1.7270406484603882,1.7208632171154021,,,
1984-01-06,,,1.7386956214904783,1.7278623104095459,1.7268492698669433,1.7218256175518036,,,
1984-01-09,,,1.7170284986495972,1.7267788648605347,1.7244911789894104,1.7214401543140412,,,
1984-01-10,,,1.7116117477416992,1.7267788648605347,1.7221204161643981,1.7215774416923524,,,
1984-01-11,,,1.722445726394653,1.7246121644973755,1.7213622689247132,1.722785472869873,,,
1984-01-12,,,1.7116117477416992,1.7202786684036255,1.7224454998970031,1.7239808797836305,,,
1984-01-13,,,1.7170284986495972,1.7159452438354492,1.7219037771224976,1.7249180495738983,,,
1984-01-16,,,1.6628645658493042,1.7051124572753906,1.7159456610679626,1.7228825271129609,,,
1984-01-17,,,1.6791127920150757,1.698612666130066,1.7126957654953003,1.7206012785434723,,,
1984-01-18,,,1.6628645658493042,1.686696434020996,1.7056542992591859,1.7164494812488555,,,
1984-01-19,,,1.65203058719635,1.6747802019119262,1.6975294351577759,1.712285041809082,,,
1984-01-20,,,1.6682807207107544,1.6650306463241578,1.6904879450798034,1.7086686074733735,,,
1984-01-23,,,1.7007794380187988,1.6726136207580566,1.6888630390167236,1.706677109003067,,,
1984-01-24,,,1.6899470090866089,1.6747804641723634,1.6866965651512147,1.7044084906578063,,,
1984-01-25,,,1.65203058719635,1.6726136684417725,1.6796550512313844,1.7005086600780488,,,
1984-01-26,,,1.6574468612670898,1.6736969232559205,1.6742385625839233,1.6983420312404633,,,
1984-01-27,,,1.6574468612670898,1.6715301513671874,1.6682803988456727,1.6950920879840852,1.7197613310813904,,
1984-01-30,,,1.673697829246521,1.666113829612732,1.6693637251853943,1.6926546931266784,1.718317277431488,,
1984-01-31,,,1.6791127920150757,1.6639469861984253,1.6693637251853943,1.6910297453403473,1.7165582823753356,,
1984-02-01,,,1.6953620910644531,1.6726132869720458,1.6726134777069093,1.6891338884830476,1.7150184559822081,,
1984-02-02,,,1.7007794380187988,1.6812798023223876,1.6774883627891541,1.687508898973465,1.7135869765281677,,
1984-02-03,,,1.7116117477416992,1.6921127796173097,1.6818214654922485,1.686154705286026,1.7124779605865479,,
1984-02-06,,,1.7061965465545654,1.6986125230789184,1.682363176345825,1.6856131076812744,1.7114722657203674,,
1984-02-07,,,1.7116117477416992,1.7051123142242433,1.6845296502113343,1.6856131076812744,1.7105748748779297,,
1984-02-08,,,1.7007794380187988,1.7061957836151123,1.6894045352935791,1.6845297932624816,1.7094608378410339,,
1984-02-09,,,1.6953620910644531,1.7051123142242433,1.6931960582733154,1.6837173104286194,1.7082384538650512,,
1984-02-10,,,1.6682807207107544,1.6964461088180542,1.6942794442176818,1.6812799215316772,1.7064744424819946,,
1984-02-13,,,1.65203058719635,1.6856129169464111,1.6921127200126649,1.6807382225990295,1.7044912457466126,,
1984-02-14,,,1.646614670753479,1.672613501548767,1.6888629078865052,1.6791133165359498,1.7025055289268494,,
1984-02-15,,,1.6357812881469729,1.6596138715744018,1.6829048275947571,1.677759152650833,1.7005147671699523,,
1984-02-16,,,1.624948263168335,1.6455311059951783,1.6753217101097106,1.6764050364494323,1.6984131884574891,,
1984-02-17,,,1.5978659391403198,1.6314481496810913,1.6639471292495727,1.6728842973709106,1.6959815549850463,,
1984-02-20,,,1.5978659391403198,1.6206152200698853,1.6531140685081482,1.6677386224269868,1.693444118499756,,
1984-02-21,,,1.587032675743103,1.6086988210678101,1.6406561613082886,1.6625929057598114,1.6910074520111085,,
1984-02-22,,,1.5653663873672483,1.5946158409118651,1.6271148562431335,1.6582596957683564,1.6883490777015686,,
1984-02-23,,,1.5220351219177246,1.5740332126617431,1.6097821593284607,1.651489108800888,1.685035707950592,,
1984-02-24,,,1.5491173267364502,1.5642834901809692,1.5978658199310303,1.6460726320743562,1.6820523524284363,,
1984-02-27,,,1.559950590133667,1.5567004203796386,1.5886578202247619,1.6403852701187134,1.6791798639297486,,
1984-02-28,,,1.5653663873672483,1.5523671627044675,1.5805329918861388,1.634697949886322,1.6759924364089966,,
1984-02-29,,,1.587032675743103,1.5567004203796386,1.575658130645752,1.6292814791202546,1.672815079689026,,
1984-03-01,,,1.59244966506958,1.5707833290100097,1.5724082708358764,1.6238649904727935,1.669957685470581,,
1984-03-02,,,1.59244966506958,1.5794497966766357,1.5718666434288024,1.6179068863391877,1.6669944906234742,,
1984-03-05,,,1.59244966506958,1.5859496116638183,1.5713250160217285,1.6122195422649384,1.6640312957763672,,
1984-03-06,,,1.587032675743103,1.5902828693389892,1.5713250160217285,1.6059905886650085,1.6610655617713928,,
1984-03-07,,,1.5653663873672483,1.5859496116638183,1.5713250160217285,1.599219936132431,1.6577723455429076,,
1984-03-08,,,1.5707831382751465,1.5816163063049316,1.5761998176574707,1.5929909884929656,1.6551724195480346,,
1984-03-09,,,1.5707831382751465,1.577283000946045,1.5783663988113403,1.5881161093711853,1.6521391677856445,,
1984-03-12,,,1.59244966506958,1.577283000946045,1.5816163063049316,1.5851370632648467,1.649539246559143,,
1984-03-13,,,1.6032823324203491,1.580532932281494,1.5854079008102417,1.5829704463481904,1.6473726582527162,,
1984-03-14,,,1.5978659391403198,1.5870328426361084,1.5864912271499634,1.5810746788978576,1.6446643924713136,,
1984-03-15,,,1.5978659391403198,1.5924494028091432,1.5870328545570374,1.579720562696457,1.641956126689911,,
1984-03-16,,,1.5978659391403198,1.5978659629821776,1.5875744819641113,1.579720562696457,1.6391395330429077,,
1984-03-19,,,1.6032823324203491,1.6000324964523316,1.5886577486991882,1.5799913823604583,1.6368646097183228,,
1984-03-20,,,1.608699083328247,1.601115846633911,1.5908243894577025,1.5810747027397156,1.6348063564300537,,
1984-03-21,,,1.6032823324203491,1.602199125289917,1.5946159839630127,1.5829704999923706,1.6324230885505677,,
1984-03-22,,,1.59244966506958,1.601115870475769,1.596782636642456,1.5864912271499634,1.6300398468971253,,
1984-03-23,,,1.5707831382751465,1.5956993103027344,1.596782636642456,1.5875745177268983,1.6271149396896363,,
1984-03-26,,,1.587032675743103,1.5924493789672851,1.5962409377098083,1.58892862200737,1.6255983018875122,,
1984-03-27,,,1.587032675743103,1.5881160974502564,1.5946159720420838,1.5900119364261627,1.6237566995620727,,
1984-03-28,,,1.587032675743103,1.5848661661148071,1.593532645702362,1.5900119364261627,1.6222400617599488,,
1984-03-29,,,1.5816158056259155,1.5826993942260743,1.5919076323509216,1.5894702434539796,1.62083176612854,,
1984-03-30,,,1.5793918371200562,1.5844211339950562,1.5900602221488953,1.5888173520565032,1.619053988456726,,
1984-04-02,,,1.584952712059021,1.5840051412582397,1.5882272601127625,1.5884425044059753,1.6167374539375305,,
1984-04-03,,,1.5793918371200562,1.5824769735336304,1.5852965354919433,1.588060462474823,1.6145263504981995,,
1984-04-04,,,1.584952712059021,1.582060980796814,1.5834635734558105,1.5890397787094117,1.6131847929954528,,
1984-04-05,,,1.573830485343933,1.5805039167404176,1.581601655483246,1.5891921460628509,1.6115124654769897,,
1984-04-06,,,1.584952712059021,1.5816160917282105,1.5830186128616333,1.5899006247520446,1.6100625824928283,1.6649119567871093,
1984-04-09,,,1.5793918371200562,1.5805039167404176,1.5822545289993286,1.5892477333545685,1.608176462650299,1.6632468700408936,
1984-04-10,,,1.5960747003555298,1.5838404893875122,1.5831587314605713,1.5888873517513276,1.6065157008171083,1.661536991596222,
1984-04-11,,,1.6071983575820925,1.5882896184921265,1.5851752996444701,1.589353972673416,1.6047524261474608,1.6598854410648345,
1984-04-12,,,1.6294429302215576,1.5994121074676513,1.5899580121040344,1.5909328222274781,1.603325695991516,1.658456336259842,
1984-04-13,,,1.618320107460022,1.6060855865478516,1.593850839138031,1.5919555306434632,1.6014598631858825,1.6569689118862152,
1984-04-16,,,1.6294429302215576,1.6160958051681518,1.5982998609542847,1.5932635605335235,1.5999247908592225,1.655698528289795,
1984-04-17,,,1.6516876220703125,1.6272183895111083,1.6055294394493103,1.5954129874706269,1.5987263083457948,1.6546505916118621,
1984-04-18,,,1.6572495698928833,1.6372286319732665,1.6127591252326965,1.5981113493442536,1.5978557109832763,1.653658274412155,
1984-04-19,,,1.6461267471313477,1.6405653953552246,1.619988751411438,1.6007952034473418,1.5968710041046144,1.6525547289848328,
1984-04-20,,,1.6461267471313477,1.6461267232894898,1.6261061549186706,1.604562383890152,1.5964279246330262,1.6514511835575103,
1984-04-23,,,1.6461267471313477,1.6494634866714477,1.6327796459197998,1.6075170874595641,1.5963098478317261,1.6504005467891694,
1984-04-24,,,1.6516876220703125,1.6494634866714477,1.6383409380912781,1.6107498347759246,1.5964113068580628,1.649458417892456,
1984-04-25,,,1.6572495698928833,1.6494634866714477,1.6433460593223572,1.6142606794834138,1.596840672492981,1.6486777198314666,
1984-04-26,,,1.668371319770813,1.653912401199341,1.6472388982772828,1.6185984551906585,1.5977091336250304,1.6480611610412597,
1984-04-27,,,1.6739325523376465,1.6594735622406005,1.6528001427650452,1.623325490951538,1.599230465888977,1.6476060104370118,
1984-04-30,,,1.668371319770813,1.6639224767684937,1.6566929817199707,1.6274964213371277,1.600640573501587,1.6470423460006713,
1984-05-01,,,1.7072993516921997,1.6750448226928711,1.6622541546821594,1.633891797065735,1.603045907020569,1.6470266795158386,
1984-05-02,,,1.71842360496521,1.6872796297073365,1.668371558189392,1.6405653417110444,1.6061070513725282,1.6472280645370483,
1984-05-03,,,1.7128607034683228,1.6961775064468383,1.6750449538230896,1.6475168526172639,1.60992356300354,1.647479635477066,
1984-05-04,,,1.7017396688461304,1.7017389297485352,1.6806062459945679,1.6533562004566194,1.6129760098457337,1.647514181137085,
1984-05-07,,,1.696178317070007,1.707300329208374,1.685611402988434,1.6591955244541168,1.6157005643844604,1.6474402141571045,
1984-05-08,,,1.71842360496521,1.709525179862976,1.6922850012779236,1.6653129696846007,1.6187617087364197,1.6473770725727082,
1984-05-09,,,1.7072993516921997,1.707300329208374,1.6972899794578553,1.6703180193901062,1.6211670422554016,1.6469910609722138,
1984-05-10,,,1.7295451164245603,1.7106372117996216,1.70340735912323,1.6753231287002563,1.6239089512825011,1.6469333183765411,
1984-05-11,,,1.7128607034683228,1.71286141872406,1.7073001742362977,1.6800501585006713,1.626317172050476,1.646655831336975,
1984-05-14,,,1.71842360496521,1.7173104763031006,1.7123054027557374,1.684499192237854,1.6288366508483887,1.6464339733123778,
1984-05-15,,,1.7017396688461304,1.7139736890792847,1.7117494344711304,1.687001794576645,1.6311307907104493,1.646098176240921,
1984-05-16,,,1.690616488456726,1.7106371164321899,1.708968722820282,1.688670140504837,1.6336357927322387,1.6457040691375733,
1984-05-17,,,1.690616488456726,1.7028513908386231,1.7067443013191224,1.6908946275711059,1.6360324597358704,1.6456024396419524,
1984-05-18,,,1.668371319770813,1.693953514099121,1.7034074664115906,1.6920068562030792,1.6379842233657838,1.645061695575714,
1984-05-21,,,1.6461267471313477,1.6794941425323486,1.6984023094177245,1.6920068562030792,1.639057765007019,1.644298505783081,
1984-05-22,,,1.6461267471313477,1.668371558189392,1.6911726236343383,1.691728812456131,1.639914653301239,1.6436436557769776,
1984-05-23,,,1.6572495698928833,1.6616981744766235,1.6861676454544068,1.691728812456131,1.6411023259162902,1.642883359193802,
1984-05-24,,,1.6350047588348389,1.650575828552246,1.6767136096954345,1.6900604844093323,1.6418451023101808,1.6419006145000459,
1984-05-25,,,1.6405656337738037,1.6450146913528443,1.6694841027259826,1.6883921384811402,1.6426990962028503,1.640919314622879,
1984-05-28,,,1.6405656337738037,1.6439024686813355,1.661698305606842,1.6870018541812897,1.6434447622299195,1.6401546859741212,
1984-05-29,,,1.618320107460022,1.6383411407470703,1.6533563494682313,1.6825528919696808,1.6436371827125549,1.6392217695713043,
1984-05-30,,,1.612759351730347,1.629443097114563,1.6455706357955933,1.6772696793079376,1.6438267230987549,1.6381249058246612,
1984-05-31,,,1.612759351730347,1.6249940156936646,1.6377849221229552,1.672264611721039,1.6442329168319703,1.6371363818645477,
1984-06-01,,,1.6516876220703125,1.6272184133529664,1.6361165523529053,1.6697620093822478,1.6458510065078735,1.636482973098755,
1984-06-04,,,1.6405656337738037,1.6272184133529664,1.635560441017151,1.6669813752174378,1.6469216656684875,1.6362599837779999,
1984-06-05,,,1.6516876220703125,1.6338919162750245,1.6361165285110473,1.6636445760726928,1.6482147645950318,1.6359857320785522,
1984-06-06,,,1.6461267471313477,1.6405653953552246,1.6350042462348937,1.6605859458446504,1.6493966460227967,1.6358183538913726,
1984-06-07,,,1.6461267471313477,1.6472388744354247,1.6361164450645447,1.6564150273799896,1.6506868648529052,1.6357593154907226,
1984-06-08,,,1.6461267471313477,1.6461266994476318,1.636672556400299,1.6530783295631408,1.6520215630531312,1.6355377757549285,
1984-06-11,,,1.6461267471313477,1.6472389221191406,1.6372286677360535,1.6494634866714477,1.6532450437545776,1.634991248846054,
1984-06-12,,,1.6572495698928833,1.6483513116836548,1.6411216139793396,1.6472389817237854,1.6548021984100343,1.6346642744541169,
1984-06-13,,,1.6461267471313477,1.6483513116836548,1.6444583535194397,1.6450144946575165,1.6560256791114807,1.6346052360534669,
1984-06-14,,,1.6516876220703125,1.6494634866714477,1.6483511805534363,1.643068051338196,1.6575828218460082,1.634547643661499,
1984-06-15,,,1.6516876220703125,1.6505756616592406,1.6483511805534363,1.6422338664531708,1.658917520046234,1.6344900512695313,
1984-06-18,,,1.6572495698928833,1.6528002262115478,1.6500195741653443,1.6427900075912476,1.6604746747016907,1.6343255686759948,
1984-06-19,,,1.668371319770813,1.6550245761871338,1.6516879439353942,1.6439022362232207,1.6619206070899963,1.6342181539535523,
1984-06-20,,,1.690616488456726,1.6639225244522096,1.6561369180679322,1.645570582151413,1.663588969707489,1.634170697927475,
1984-06-21,,,1.690616488456726,1.6717082977294921,1.66058589220047,1.6483511686325074,1.6648124408721925,1.6340690684318542,
1984-06-22,,,1.690616488456726,1.679494071006775,1.665034866333008,1.6508537113666535,1.6662583684921264,1.6338591158390046,
1984-06-25,,,1.690616488456726,1.6861674547195435,1.6694838404655457,1.6533562541007996,1.6674818396568298,1.633703315258026,
1984-06-26,,,1.6850554943084717,1.689504289627075,1.6722644329071046,1.656693023443222,1.668149197101593,1.6334377527236938,
1984-06-27,,,1.679493427276611,1.6872796773910523,1.675601100921631,1.6600297272205353,1.6685940742492675,1.633224892616272,
1984-06-28,,,1.686123967170715,1.68638117313385,1.679044735431671,1.6636979579925537,1.6693940186500549,1.6331325113773345,
1984-06-29,,,1.686123967170715,1.685482668876648,1.6824883699417115,1.665419775247574,1.6701939630508422,1.6333109438419342,
1984-07-02,,,1.691840648651123,1.6857275009155273,1.6859474778175354,1.6679835259914397,1.671108241081238,1.633709044456482,
1984-07-03,,,1.686123967170715,1.6859411954879762,1.6877227425575256,1.66970534324646,1.6717969679832458,1.6341041374206542,
1984-07-04,,,1.686123967170715,1.6872673034667969,1.6872734904289246,1.6717052042484284,1.6723744559288025,1.6346075642108917,
1984-07-05,,,1.686123967170715,1.6872673034667964,1.6868242383003231,1.6737050652503966,1.6727295088768006,1.6352193212509156,
1984-07-06,,,1.686123967170715,1.6872673034667964,1.686374986171722,1.6757049262523651,1.6729733371734619,1.6361019015312195,
1984-07-09,,,1.7032721042633057,1.689553594589233,1.68764054775238,1.678562194108963,1.6736713528633118,1.6371559631824493,
1984-07-10,,,1.7032721042633057,1.6929832220077514,1.6894622087478635,1.6808633208274841,1.673590807914734,1.6383183574676514,
1984-07-11,,,1.7032721042633057,1.6964128494262696,1.691840076446533,1.683720588684082,1.6732877779006958,1.639697414636612,
1984-07-12,,,1.7089872360229492,1.7009855031967163,1.6941264033317567,1.6865855693817138,1.6732103085517884,1.641566935777664,
1984-07-13,,,1.7375651597976685,1.711273741722107,1.699270522594452,1.6908794462680816,1.6739268183708191,1.6434514141082763,
1984-07-16,,,1.7661443948745728,1.7238481998443604,1.706700897216797,1.6963241875171662,1.6753261399269104,1.6455133521556855,
1984-07-17,,,1.7718594074249268,1.7375656604766845,1.715274441242218,1.7014985918998717,1.6763948559761048,1.6475782823562621,
1984-07-18,,,1.7604272365570068,1.7489966869354248,1.7227047681808472,1.7049891293048858,1.6774574136734008,1.6493122279644012,
1984-07-19,,,1.7604272365570068,1.7592846870422363,1.7301350951194763,1.7084796667098998,1.6780750560760498,1.6509920036792756,
1984-07-20,,,1.7547119855880735,1.7627140522003173,1.7369938969612122,1.7116844415664674,1.6789120817184449,1.6526146268844604,
1984-07-23,,,1.7375651597976685,1.7569982051849364,1.7404232025146484,1.7140318751335144,1.679294912815094,1.6540657818317412,
1984-07-24,,,1.7432811260223389,1.751282548904419,1.7444241046905518,1.7169431567192077,1.6801257419586182,1.6556282663345336,
1984-07-25,,,1.7661443948745728,1.752425980567932,1.7507113337516784,1.7212757050991059,1.6816363000869752,1.657636046409607,
1984-07-26,,,1.794721603393555,1.7592848539352417,1.759284770488739,1.726705586910248,1.6837184023857117,1.659875431060791,
1984-07-27,,,1.7832902669906616,1.7650005102157593,1.7638572812080384,1.7315639019012452,1.6860167813301086,1.6620005023479463,
1984-07-30,,,1.7718594074249268,1.771859359741211,1.7644287824630738,1.7355648398399353,1.6885314345359803,1.6637945997714996,
1984-07-31,,,1.7547119855880735,1.774145531654358,1.7627140402793884,1.7389942407608032,1.6907031393051148,1.6653088963031768,
1984-08-01,,,1.7890061140060425,1.7787178754806519,1.765571928024292,1.7441383481025696,1.693338270187378,1.667220298051834,
1984-08-02,,,1.81758451461792,1.7832904577255249,1.7712876558303834,1.7507113754749297,1.6969898653030395,1.66941748380661,
1984-08-03,,,1.81758451461792,1.7901493072509767,1.7775749087333679,1.75728440284729,1.7005302429199218,1.671614669561386,
1984-08-06,,,1.82330060005188,1.8004375457763673,1.786148452758789,1.7632858276367187,1.7041849422454833,1.6738148522377014,
1984-08-07,,,1.8061531782150269,1.810725784301758,1.7924356579780578,1.768429881334305,1.7079416036605835,1.6757893931865693,
1984-08-08,,,1.81758451461792,1.8164414644241333,1.7975796699523925,1.7741455018520356,1.712038106918335,1.6779324150085448,
1984-08-09,,,1.8575950860977173,1.8244435787200928,1.803867018222809,1.781575894355774,1.7169348216056823,1.6805838692188262,
1984-08-10,,,1.8575950860977173,1.8324456930160522,1.8112975001335143,1.7875773906707764,1.7210529708862305,1.683451988697052,
1984-08-13,,,1.8747411966323853,1.8427338123321533,1.8215856790542602,1.793007230758667,1.725736482143402,1.6863290739059449,
1984-08-14,,,1.8747411966323853,1.856451416015625,1.8335886001586914,1.79815132021904,1.7301975536346434,1.6892061591148377,
1984-08-15,,,1.851878881454468,1.8633102893829345,1.839875876903534,1.802723902463913,1.734312596321106,1.6918546211719514,
1984-08-16,,,1.840446949005127,1.8598806619644166,1.8421621203422547,1.806724888086319,1.7381990003585814,1.6944429326057433,
1984-08-17,,,1.840446949005127,1.8564510345458984,1.8444483637809754,1.8110116362571715,1.7420854043960572,1.697053483724594,
1984-08-20,,,1.851878881454468,1.851878571510315,1.8473061919212341,1.8167273223400116,1.7462004470825194,1.6997227454185486,
1984-08-21,,,1.93189799785614,1.8633099317550659,1.8598806738853455,1.8261581659317017,1.7516934156417847,1.7032478070259094,
1984-08-22,,,1.943328857421875,1.8815999269485473,1.872455108165741,1.8350173890590669,1.7576374578475953,1.7068315684795379,
1984-08-23,,,1.9090360403060915,1.8953177452087402,1.8775992035865783,1.8407331109046936,1.7627844262123107,1.7101836240291595,
1984-08-24,,,1.92046582698822,1.9113215208053589,1.8838862776756287,1.8475918889045715,1.7681599903106688,1.7135387551784516,1.6892253559827806
1984-08-27,,,1.8976041078567505,1.9204665660858153,1.8861725687980653,1.8538791239261627,1.7729670810699463,1.7167208778858185,1.689983873963356
1984-08-28,,,1.92046582698822,1.9181801319122314,1.8907450318336487,1.86216681599617,1.7780089712142944,1.7199647891521455,1.6907508903741837
1984-08-29,,,1.8747411966323853,1.9044625997543334,1.8930312633514403,1.8664535701274871,1.7816914653778075,1.7226402175426483,1.6912628293037415
1984-08-30,,,1.8633111715316768,1.8953176259994506,1.8953176856040954,1.868739902973175,1.7851453590393067,1.7249788999557496,1.6917176181077958
1984-08-31,59.339479218101104,A,1.851878881454468,1.8816002368927003,1.8964608788490296,1.8704546213150024,1.7883706068992615,1.727314487695694,1.6921416997909546
1984-09-03,59.28957013492674,A,1.851878881454468,1.8724551916122436,1.8964608788490296,1.8718835353851317,1.7915958547592163,1.729538847208023,1.692618687748909
1984-09-04,59.2259531570222,P,1.851878881454468,1.8587378025054933,1.8884589672088623,1.8741698205471038,1.7949323225021363,1.7315407598018646,1.6930956757068634
1984-09-05,59.21291423610602,P,1.8633111715316768,1.8564517974853516,1.8804571986198426,1.8764561533927917,1.7986086773872376,1.7336013758182525,1.6936298251152038
1984-09-06,59.23926874804112,P,1.9090360403060915,1.8655967712402344,1.8804571986198426,1.8790282011032104,1.803066918849945,1.73623046875,1.6943925988674164
1984-09-07,59.25118246120565,P,1.8747411966323853,1.8701692342758178,1.875884735584259,1.8798855066299438,1.8068392634391786,1.7385166132450103,1.6949838984012604
1984-09-10,59.246958499911074,P,1.851878881454468,1.8701692342758178,1.8713122129440307,1.8787423908710479,1.8100400280952453,1.7405741345882415,1.6954873406887054
1984-09-11,59.271040932331765,A,1.8747411966323853,1.8747416973114013,1.8667397499084473,1.8787423908710479,1.8138123726844788,1.7428046703338622,1.6961315441131593
1984-09-12,59.30421095838744,A,1.8976041078567505,1.881600284576416,1.8690260410308839,1.881028652191162,1.8180419754981996,1.745208215713501,1.6969429677724839
1984-09-13,59.327594282867544,A,1.943328857421875,1.8884588479995728,1.8770278096199036,1.8861727476119996,1.8231860733032226,1.7479577910900117,1.6980094760656357
1984-09-14,59.38239165736035,A,1.943328857421875,1.9021763801574707,1.8861728072166444,1.8913168430328369,1.8283301711082458,1.750651754140854,1.6991288822889328
1984-09-17,59.4374016365893,A,1.92046582698822,1.9158937692642213,1.8930315017700194,1.8947461903095246,1.8326740455627442,1.7531726992130279,1.7001075226068496
1984-09-18,59.4730477175767,A,1.93189799785614,1.9273251295089722,1.9010334134101867,1.8947461903095246,1.837246563434601,1.7554186856746674,1.701222682595253
1984-09-19,59.51018626319162,A,1.9776242971420288,1.9433291673660278,1.912464725971222,1.8964609622955322,1.8427336072921754,1.7580106925964356,1.7026193785667418
1984-09-20,59.55068834618453,A,2.034780740737915,1.9616195440292359,1.9250391960144042,1.9027481973171234,1.8492494773864747,1.7612298929691315,1.7043547642230987
1984-09-21,59.53715108234368,A,1.9661928415298464,1.9661923408508302,1.9341843605041504,1.9050345480442048,1.8538220310211182,1.7638744246959686,1.7056943029165268
1984-09-24,59.537120536722455,A,1.954761385917664,1.9730514526367187,1.94447261095047,1.9078924119472505,1.85759437084198,1.7664602553844453,1.7069502347707748
1984-09-25,59.53958690647431,A,1.9661928415298464,1.97991042137146,1.953617775440216,1.9101787626743316,1.8614810395240784,1.7689379477500915,1.7081575101614
1984-09-26,59.55001774691485,A,2.023348569869995,1.9890552759170532,1.9661922216415406,1.9176091313362122,1.866739466190338,1.7720984399318696,1.7095447504520416
1984-09-27,59.53841730102554,A,2.057643175125122,1.9936277627944947,1.9776236534118652,1.9273257315158845,1.8726837849617004,1.775379420518875,1.711156369447708
1984-09-28,59.55658746662959,A,2.0119175910949707,2.0027727127075194,1.9844825267791748,1.9353276669979096,1.8778278970718383,1.7783699893951417,1.7125129103660583
1984-10-01,59.55016563599718,A,1.966042399406433,2.0050289154052736,1.9890401840209961,1.941035842895508,1.8823974418640137,1.7808461773395539,1.713640075325966
1984-10-02,59.56144418991324,A,1.989448308944702,2.0096800088882447,1.9947952151298523,1.9479143142700195,1.887320785522461,1.7837232637405396,1.7149107199907303
1984-10-03,59.5377036459916,A,2.0128543376922607,2.0075811624526976,1.9983182191848754,1.9553914725780488,1.8922549843788148,1.7869456422328949,1.716324855685234
1984-10-04,59.4964515341278,A,2.024557113647461,2.0009639501571654,1.99729585647583,1.9611675262451171,1.896851694583893,1.7902850484848023,1.7179437440633774
1984-10-05,59.48594322039347,A,2.0128543376922607,2.0011512994766236,2.0019620060920715,1.9680731832981109,1.9014429759979248,1.7937298786640168,1.7193957871198655
1984-10-08,59.51591137217937,A,2.0128543376922607,2.010513687133789,2.007771301269531,1.9761219561100005,1.9062628746032715,1.797397154569626,1.7208478301763535
1984-10-09,59.51827553950258,A,2.00115180015564,2.0128543853759764,2.0112671971321108,1.9824424862861634,1.9111916708946228,1.8009474050998688,1.722295530438423
1984-10-10,59.48693806672213,A,1.9777451753616333,2.005832552909851,2.0067068576812743,1.9864495396614075,1.9149664521217347,1.8041523611545562,1.7235178601741792
1984-10-11,59.47067417050519,A,2.00115180015564,2.0011514902114866,2.0010577201843263,1.9893406867980956,1.9186377978324891,1.8078138315677643,1.724857223033905
1984-10-12,59.471359146567345,A,2.036259651184082,2.005832552909851,2.003491926193237,1.993987226486206,1.9230113005638123,1.811770771741867,1.726345043182373
1984-10-15,59.458680949056735,A,2.024557113647461,2.008173108100891,2.0093433976173403,1.999191790819168,1.927036430835724,1.8156106865406036,1.7278826862573624
