Date,GRADE,GPS,PEG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1983-12-29,,,0.7957139015197754,0.793105149269104,0.8087585151195527,0.8383259505033493,,,
1983-12-30,,,0.7913659811019897,0.793105149269104,0.8044103503227233,0.8352822482585907,,,
1984-01-02,,,0.7913659811019897,0.793105149269104,0.8000621855258941,0.8320211499929429,,,
1984-01-03,,,0.7913659811019897,0.793105149269104,0.7952792406082153,0.82854263484478,,,
1984-01-04,,,0.8174546360969543,0.7974532961845398,0.7935399413108826,0.8254989117383957,,,
1984-01-05,,,0.8304991126060486,0.8044103384017944,0.7987577438354492,0.8228900045156479,,,
1984-01-06,,,0.8478917479515076,0.815715491771698,0.804410320520401,0.8215855479240417,,,
1984-01-09,,,0.8435435891151428,0.8261510133743286,0.8096280813217163,0.8194114655256272,,,
1984-01-10,,,0.8391954302787781,0.8357169032096863,0.8144110262393951,0.8172373741865158,,,
1984-01-11,,,0.8478917479515076,0.8418043255805969,0.8196288108825683,0.8165851473808289,,,
1984-01-12,,,0.8391954302787781,0.8435435891151428,0.8239769637584686,0.8163677394390106,,,
1984-01-13,,,0.834847629070282,0.8409347653388977,0.8283251285552978,0.8163677394390106,,,
1984-01-16,,,0.8087586760520935,0.8339777827262879,0.8300643980503082,0.8150632917881012,,,
1984-01-17,,,0.800062358379364,0.826151168346405,0.8309340357780457,0.8131066381931304,,,
1984-01-18,,,0.7826699018478394,0.8131067991256714,0.8274555623531341,0.8104977518320083,,,
1984-01-19,,,0.7696253061294556,0.7991927742958069,0.8213681817054749,0.8100629627704621,,,
1984-01-20,,,0.7826699018478394,0.7887572288513184,0.8148459970951081,0.8096281588077545,,,
1984-01-23,,,0.7826699018478394,0.7835394740104675,0.8087586283683776,0.809193354845047,,,
1984-01-24,,,0.7826699018478394,0.7800609827041626,0.8031060755252838,0.8087585508823395,,,
1984-01-25,,,0.7826699018478394,0.7800609827041626,0.796583890914917,0.8081063508987427,,,
1984-01-26,,,0.7913659811019897,0.7844091176986694,0.7918009459972382,0.8078889548778534,,,
1984-01-27,,,0.800062358379364,0.7878876090049743,0.7883224189281464,0.8083237737417222,0.833881174325943,,
1984-01-30,,,0.804409921169281,0.7922356128692627,0.7878875434398651,0.8089759707450866,0.8323379874229431,,
1984-01-31,,,0.8131064772605896,0.7983229279518127,0.7891919553279877,0.8100629955530166,0.8306296718120575,,
1984-02-01,,,0.8218028545379639,0.8061495184898376,0.7931052505970001,0.8102804064750672,0.8293495726585388,,
1984-02-02,,,0.8304991126060486,0.8139761447906494,0.7991926312446594,0.8102804064750672,0.8282433986663819,,
1984-02-03,,,0.8218028545379639,0.8183242440223694,0.8031059265136719,0.8089759618043899,0.8267937588691712,,
1984-02-06,,,0.804409921169281,0.8183242440223694,0.8052799284458161,0.8070192784070969,0.8249962604045868,,
1984-02-07,,,0.8131064772605896,0.8183242440223694,0.8083235859870911,0.8057148307561874,0.8235422337055206,,
1984-02-08,,,0.8087586760520935,0.8157154083251953,0.8109324634075165,0.8037581771612168,0.8221508252620697,,
1984-02-09,,,0.7870174646377563,0.8070190787315369,0.8104976117610931,0.8011492788791656,0.8205854845046997,,
1984-02-10,,,0.7739732265472412,0.7974531531333924,0.8078886985778808,0.7981055587530136,0.8190201485157013,,
1984-02-13,,,0.7652775049209595,0.789626669883728,0.8039754569530487,0.7959315001964569,0.8171939396858215,,
1984-02-14,,,0.7609282732009888,0.7791910290718078,0.7987576365470886,0.7939747959375382,0.8151937794685363,,
1984-02-15,,,0.7565807104110718,0.7687554359436035,0.7922354221343995,0.7926703363656997,0.812758811712265,,
1984-02-16,,,0.7478843331336975,0.7609288096427917,0.7839739441871643,0.7915832877159119,0.8100629532337189,,
1984-02-17,,,0.7478843331336975,0.755711030960083,0.7765820920467377,0.7898440092802048,0.8075410223007202,,
1984-02-20,,,0.7478843331336975,0.7522323966026306,0.7709295332431794,0.7881047308444977,0.8047582042217255,,
1984-02-21,,,0.7478843331336975,0.7496236085891723,0.7644073188304901,0.7863654524087906,0.8020623457431794,,
1984-02-22,,,0.7435359358787537,0.7470146536827087,0.7578850448131561,0.7844087541103363,0.7997143387794494,,
1984-02-23,,,0.7348396182060242,0.7444057106971741,0.7526672601699829,0.781582435965538,0.797540259361267,,
1984-02-24,,,0.7522323131561279,0.7452753067016602,0.7504931688308716,0.7791909337043762,0.795887953042984,,
1984-02-27,,,0.7522323131561279,0.7461449027061462,0.7491886496543885,0.7765820533037185,0.7942356467247009,,
1984-02-28,,,0.7391873598098755,0.7444055080413818,0.7470145583152771,0.7728860974311829,0.7922354853153228,,
1984-02-29,,,0.7449319958686829,0.7446847200393677,0.7458496868610383,0.7690425544977189,0.7904371726512909,,
1984-03-01,,,0.7539066076278687,0.7484981179237366,0.7464519143104553,0.7652129292488098,0.7899488830566406,,
1984-03-02,,,0.7583944201469421,0.7497305393218994,0.7475029230117798,0.7620425075292587,0.7892894518375396,,
1984-03-05,,,0.7539066076278687,0.7500653982162475,0.7481051504611969,0.7595173418521881,0.7885402643680572,,
1984-03-06,,,0.7494198083877563,0.7521118879318237,0.7482586979866028,0.7563330084085464,0.7877013409137725,,
1984-03-07,,,0.7269818186759949,0.7485218524932862,0.7466032862663269,0.7522441655397415,0.786326699256897,,
1984-03-08,,,0.7269818186759949,0.7431368947029113,0.745817506313324,0.7492423832416535,0.7849520576000214,,
1984-03-09,,,0.7269818186759949,0.7368543744087219,0.7432924568653106,0.7468928128480912,0.7836643743515015,,
1984-03-12,,,0.7314695119857788,0.7323669552803039,0.7412161767482758,0.7452024132013321,0.7824664449691773,,
1984-03-13,,,0.7449319958686829,0.7314693927764893,0.7417906403541565,0.7444025993347168,0.7815377652645111,,
1984-03-14,,,0.7494198083877563,0.7359569907188416,0.7422394216060638,0.744044554233551,0.7801770687103271,,
1984-03-15,,,0.7539066076278687,0.7413419485092163,0.7422394216060638,0.7443456679582596,0.7786452186107635,,
1984-03-16,,,0.7583944201469421,0.7476244688034057,0.7422394216060638,0.7448711723089219,0.7768552720546722,,
1984-03-19,,,0.7628820538520813,0.7539069771766662,0.7431369662284851,0.745621058344841,0.775242041349411,,
1984-03-20,,,0.7628820538520813,0.7574969887733459,0.7444831907749176,0.7463709443807602,0.7737157738208771,,
1984-03-21,,,0.7628820538520813,0.760189437866211,0.7480732142925263,0.7473382502794266,0.7720155799388886,,
1984-03-22,,,0.7449319958686829,0.7583945155143738,0.7498682320117951,0.7478428691625595,0.7701303112506866,,
1984-03-23,,,0.7314695119857788,0.7530095338821411,0.7503170013427735,0.746804729104042,0.7680627489089966,,
1984-03-26,,,0.7449319958686829,0.7494195222854614,0.7516632497310638,0.7464397132396698,0.7667862153053284,,
1984-03-27,,,0.7404446601867676,0.7449320435523987,0.7512145161628723,0.7465025782585144,0.7655938613414764,,
1984-03-28,,,0.7449319958686829,0.741342031955719,0.750765734910965,0.7465025782585144,0.7648391032218933,,
1984-03-29,,,0.7359570264816284,0.7395470380783081,0.7489707767963409,0.7456050992012024,0.7641657376289368,,
1984-03-30,,,0.7359570264816284,0.740444540977478,0.7467270374298096,0.7444832295179367,0.7632314801216126,,
1984-04-02,,,0.7314695119857788,0.7377520442008972,0.7435857832431794,0.7433613747358322,0.7622074723243714,,
1984-04-03,,,0.7449319958686829,0.7386495113372803,0.7417907774448395,0.7431369841098785,0.7614527142047882,,
1984-04-04,,,0.7539066076278687,0.7404444336891174,0.7408932328224183,0.7444832235574722,0.7608774483203888,,
1984-04-05,,,0.7449319958686829,0.7422394275665283,0.7408932328224183,0.7453807324171067,0.7599487686157227,,
1984-04-06,,,0.7539066076278687,0.7458293437957764,0.7431369423866272,0.7467269718647003,0.7590256536006927,0.7964534139633179,
1984-04-09,,,0.7539066076278687,0.7503167629241944,0.7440344035625458,0.7478488266468049,0.7580155873298645,0.7951767873764038,
1984-04-10,,,0.7628820538520813,0.7539067745208741,0.7462781429290771,0.7487463295459748,0.7570110988616944,0.7938203853368759,
1984-04-11,,,0.7628820538520813,0.7557018637657166,0.748073148727417,0.749419441819191,0.7558326828479767,0.7925911277532578,
1984-04-12,,,0.7628820538520813,0.7592918753623963,0.7507656514644623,0.7498682141304016,0.7544803416728973,0.7913618701696395,
1984-04-13,,,0.7673694491386414,0.7619844436645508,0.7539068937301636,0.7503169655799866,0.7533916735649109,0.790092716217041,
1984-04-16,,,0.7583944201469421,0.7628820061683654,0.75659938454628,0.7500925838947297,0.7524713635444641,0.7887338119745254,
1984-04-17,,,0.7673694491386414,0.7637794852256775,0.7588431298732757,0.7503169536590576,0.7515566229820252,0.7875494283437728,
1984-04-18,,,0.7942950129508972,0.7700620770454407,0.7628819704055786,0.7518876016139984,0.7512673497200012,0.7867090874910354,
1984-04-19,,,0.7942950129508972,0.7763446688652038,0.7678182721138,0.7543557524681092,0.751412900686264,0.7859991925954819,
1984-04-20,,,0.7942950129508972,0.781729781627655,0.7718571126461029,0.757497027516365,0.7518193364143372,0.7854197424650192,
1984-04-23,,,0.7853200435638428,0.7871149063110352,0.7749984562397003,0.759516429901123,0.7522201871871949,0.7847070634365082,
1984-04-24,,,0.7898072004318237,0.7916024565696717,0.7776909708976746,0.7619845569133759,0.7527977657318116,0.783995772600174,
1984-04-25,,,0.7942950129508972,0.7916024565696717,0.7808322668075561,0.7644527077674865,0.753552051782608,0.7831554317474365,
1984-04-26,,,0.7942950129508972,0.7916024565696717,0.7839735627174378,0.76736960709095,0.7544802653789521,0.7822716093063354,
1984-04-27,,,0.7942950129508972,0.7916024565696717,0.7866661190986634,0.7702865064144134,0.7554084789752961,0.7814747506380081,
1984-04-30,,,0.7987824082374573,0.7942949295043945,0.7907049179077148,0.7736521512269974,0.7564264404773712,0.7805923223495483,
1984-05-01,,,0.807758092880249,0.7978851079940796,0.7947437822818756,0.7767934560775757,0.7576239156723023,0.7798431307077408,
1984-05-02,,,0.8032699823379517,0.7996801018714905,0.795641279220581,0.7792616248130798,0.7588185966014862,0.7792664676904678,
1984-05-03,,,0.807758092880249,0.8023727178573609,0.7969875872135163,0.7824029296636581,0.7602769660949708,0.7789086127281188,
1984-05-04,,,0.7987824082374573,0.8032701969146728,0.7974363267421722,0.7846467196941376,0.7612079679965973,0.7785479605197907,
1984-05-07,,,0.7853200435638428,0.80057772397995,0.7974363267421722,0.7862173914909363,0.7618697226047516,0.7780526846647262,
1984-05-08,,,0.7942950129508972,0.7978851079940796,0.7978851079940796,0.787788039445877,0.7629718756675721,0.7776036804914475,
1984-05-09,,,0.7987824082374573,0.7969875931739807,0.7983338475227356,0.7895830571651459,0.7640488839149475,0.7772430282831192,
1984-05-10,,,0.8122448325157166,0.7978849411010742,0.8001288294792175,0.7920511960983276,0.7652156484127045,0.7775822657346726,
1984-05-11,,,0.8122448325157166,0.8005774259567261,0.8019238114356995,0.7942949652671814,0.76629265666008,0.7777910542488098,
1984-05-14,,,0.8167324662208557,0.8068599104881287,0.8037188172340393,0.797211867570877,0.7675491738319397,0.7780447190999985,
1984-05-15,,,0.8212199807167053,0.8122449040412902,0.8050650060176849,0.7999043941497803,0.7689851772785187,0.7783432590961457,
1984-05-16,,,0.8212199807167053,0.8167324185371398,0.8068600058555603,0.8012506425380707,0.7708699405193329,0.7785983198881149,
1984-05-17,,,0.8167324662208557,0.8176299452781677,0.807757443189621,0.8023725152015686,0.7726649534702301,0.7788085055351257,
1984-05-18,,,0.8032699823379517,0.8158349752426147,0.8082062005996704,0.8028212636709213,0.7741907167434693,0.7789275455474853,
1984-05-21,,,0.7987824082374573,0.812244963645935,0.8095524370670318,0.8034943819046021,0.7755369746685028,0.77900170981884,
1984-05-22,,,0.7987824082374573,0.8077574491500854,0.8100011765956878,0.8039431422948837,0.7766139829158782,0.7790758740901947,
1984-05-23,,,0.7942950129508972,0.8023724555969238,0.8095524370670318,0.8039431422948837,0.7775114870071411,0.7788442778587341,
1984-05-24,,,0.7853200435638428,0.7960899710655213,0.8068599581718445,0.803494393825531,0.7781397557258606,0.7783924871683121,
1984-05-25,,,0.7853200435638428,0.7924999833106995,0.8041674792766571,0.8030456453561783,0.7786782681941986,0.7777667701244354,
1984-05-28,,,0.7853200435638428,0.7898075103759765,0.8010262370109558,0.8023725271224975,0.7791270279884338,0.7771845346689225,
1984-05-29,,,0.7763447761535645,0.785319983959198,0.7965387165546417,0.8008018612861634,0.7793962824344635,0.7765560281276703,
1984-05-30,,,0.7763447761535645,0.7817299365997314,0.7920511960983276,0.799455600976944,0.7796655368804931,0.7758405584096909,
1984-05-31,,,0.7763447761535645,0.7799348831176758,0.7880124270915985,0.7978849351406098,0.7802937924861908,0.7752120518684387,
1984-06-01,,,0.7922830581665039,0.781327486038208,0.7869137346744537,0.797559967637062,0.7815100634098053,0.774786406159401,
1984-06-04,,,0.7830169796943665,0.7808668732643127,0.7853371918201446,0.7974448144435883,0.782271763086319,0.7745289891958237,
1984-06-05,,,0.7830169796943665,0.7822013139724732,0.7837606489658355,0.7968809127807617,0.783123209476471,0.7743585354089737,
1984-06-06,,,0.7922830581665039,0.7853889703750611,0.7835594534873962,0.7965559452772141,0.7840702307224273,0.7744546669721604,
1984-06-07,,,0.7876498103141785,0.7876499772071839,0.7837924301624298,0.7953261941671371,0.7851040863990784,0.7746349120140076,
1984-06-08,,,0.8015490770339966,0.7895031809806824,0.7854153335094451,0.7947914063930511,0.7864159274101258,0.7748237037658692,
1984-06-11,,,0.7876498103141785,0.7904297471046448,0.7856483101844788,0.7933372735977173,0.7875395333766937,0.7748735028505326,
1984-06-12,,,0.7969166040420532,0.7932096719741821,0.7877054929733276,0.7921221047639847,0.7885792255401611,0.7750159698724747,
1984-06-13,,,0.8015490770339966,0.7950628757476806,0.7902259230613708,0.7911385595798492,0.7895320749282837,0.7752047616243363,
1984-06-14,,,0.7969166040420532,0.7969162344932557,0.7922831058502198,0.7901477664709091,0.7905717670917511,0.7752602678537369,
1984-06-15,,,0.7969166040420532,0.795989739894867,0.7927464604377746,0.7898300975561142,0.7914319670200348,0.7752288103103637,
1984-06-18,,,0.7969166040420532,0.7978430986404419,0.7941364228725434,0.789736807346344,0.7922921669483185,0.7751538771390915,
1984-06-19,,,0.8061830997467041,0.799696397781372,0.7964530348777771,0.7901068419218064,0.793158187866211,0.7750846433639527,
1984-06-20,,,0.8061830997467041,0.8006232023239136,0.7978430390357971,0.7907012462615967,0.7940242087841034,0.77492844581604,
1984-06-21,,,0.8015490770339966,0.8015496969223023,0.7992329657077789,0.7915126979351044,0.7947975492477417,0.7746389454603195,
1984-06-22,,,0.8061830997467041,0.8034029960632324,0.7996963679790496,0.7925558507442474,0.7955738222599029,0.7744827479124069,
1984-06-25,,,0.7922830581665039,0.8024762868881226,0.8001596927642822,0.7929040014743804,0.7962515950202942,0.7743614792823792,
1984-06-26,,,0.7830169796943665,0.797843062877655,0.7987697303295136,0.7932376116514206,0.7965645456314087,0.7740605843067169,
1984-06-27,,,0.7876498103141785,0.7941364049911499,0.7973798036575317,0.7938028633594513,0.7964316415786743,0.7738494956493378,
1984-06-28,,,0.7830169796943665,0.7904299855232239,0.7959898412227631,0.7941364735364914,0.7962060809135437,0.7738094907999039,
1984-06-29,,,0.7969166040420532,0.7885766863822937,0.7959898412227631,0.7943681508302689,0.7962585127353669,0.774038924574852,
1984-07-02,,,0.7876498103141785,0.7876500368118287,0.7950631618499756,0.7945997923612594,0.7963051080703736,0.7742626476287842,
1984-07-03,,,0.7969166040420532,0.7904299616813659,0.7941365122795105,0.7952947735786438,0.7964472961425781,0.7746225309371948,
1984-07-04,,,0.7969166040420532,0.7922833204269409,0.7932098627090454,0.7955264508724212,0.7964997279644013,0.7750258898735046,
1984-07-05,,,0.7969166040420532,0.7950632452964783,0.792746615409851,0.795989790558815,0.7965521597862244,0.7755162125825882,
1984-07-06,,,0.7969166040420532,0.7950632452964783,0.791819965839386,0.7957581669092179,0.7966045916080475,0.7760065352916717,
1984-07-09,,,0.8061830997467041,0.7987699031829834,0.793209969997406,0.7966848313808441,0.7967526054382325,0.7765895229578018,
1984-07-10,,,0.810815691947937,0.8015497207641602,0.7959898412227631,0.7973797857761383,0.7968137574195862,0.7772188365459443,
1984-07-11,,,0.8015490770339966,0.8024762153625489,0.7973797678947449,0.7973797857761383,0.7967793393135071,0.7777989679574966,
1984-07-12,,,0.8061830997467041,0.804329514503479,0.7996963798999787,0.7978431105613708,0.7967478394508362,0.7785124027729035,
1984-07-13,,,0.8247156143188477,0.8098893165588379,0.8024762809276581,0.7992330610752105,0.797266503572464,0.7792372357845306,
1984-07-16,,,0.8293493986129761,0.8145225763320922,0.8066462397575378,0.8008547008037568,0.7981470906734467,0.7800084066390991,
1984-07-17,,,0.8386152386665344,0.8200824856758118,0.810816103219986,0.8024763077497482,0.7990334951877593,0.7810026854276657,
1984-07-18,,,0.8386152386665344,0.8274957180023194,0.8149859666824341,0.8040979146957398,0.799830151796341,0.7819395178556442,
1984-07-19,,,0.8339821696281433,0.8330555319786072,0.8186925232410431,0.8057195693254471,0.8002648985385895,0.782740273475647,
1984-07-20,,,0.8339821696281433,0.8349088430404663,0.8223990797996521,0.8071095228195191,0.800699645280838,0.783496150970459,
1984-07-23,,,0.8386152386665344,0.836762011051178,0.8256422936916351,0.8094261318445206,0.8011373007297515,0.7843432372808457,
1984-07-24,,,0.8339821696281433,0.8358353972434998,0.8279589414596558,0.8119743913412094,0.8013925445079804,0.7851888608932495,
1984-07-25,,,0.8478817939758301,0.8376887083053589,0.8325922131538391,0.814985990524292,0.8019257807731628,0.7863978606462478,
1984-07-26,,,0.852514922618866,0.8413952589035034,0.8372253954410553,0.818460887670517,0.8026414299011231,0.7876531916856766,
1984-07-27,,,0.852514922618866,0.8451018095016479,0.8400053262710572,0.8212408035993576,0.8036263287067413,0.7889085227251053,
1984-07-30,,,0.8432490825653076,0.8460285782814025,0.8413952946662903,0.8240207672119141,0.8045156621932983,0.7900263184309005,
1984-07-31,,,0.8478817939758301,0.8488085031509399,0.8423219501972199,0.8265690267086029,0.8054976499080658,0.7910558164119721,
1984-08-01,,,0.8617817759513855,0.851588499546051,0.844638603925705,0.8298122853040695,0.8068473851680755,0.7921794360876083,
1984-08-02,,,0.8895812034606934,0.8590017557144165,0.85019850730896,0.8344455152750015,0.8089326083660126,0.7935361820459366,
1984-08-03,,,0.8617817759513855,0.8608551263809204,0.8529784679412842,0.8376887738704681,0.8104618430137634,0.794570055603981,
1984-08-06,,,0.87104731798172,0.8664147734642029,0.8562216758728027,0.840931984782219,0.8121763885021209,0.7956517082452774,
1984-08-07,,,0.87104731798172,0.8710478782653809,0.8599281907081604,0.8439435660839081,0.8140704393386841,0.7967333608865738,
1984-08-08,,,0.8756808042526245,0.8738276839256287,0.8627080917358398,0.8476501524448394,0.8160571599006653,0.7978613483905792,
1984-08-09,,,0.9081140756607056,0.8775342583656311,0.8682680070400238,0.8527467012405395,0.8186925458908081,0.7994931691884994,
1984-08-10,,,0.912746787071228,0.8877272605895996,0.87429119348526,0.8571482598781586,0.8211018204689026,0.8013059419393539,
1984-08-13,,,0.8942143321037292,0.8923606634140014,0.8793877184391021,0.8603915065526963,0.8233257675170899,0.8027987653017044,
1984-08-14,,,0.8895812034606934,0.8960674405097961,0.8835576593875885,0.8629398047924042,0.8254570519924164,0.8042901307344437,
1984-08-15,,,0.8756808042526245,0.8960674405097961,0.8849475622177124,0.8647930830717087,0.8271250069141388,0.8055976188182831,
1984-08-16,,,0.8849473595619202,0.8914340972900391,0.8844841778278351,0.8673413425683976,0.8290709578990936,0.807087522149086,
1984-08-17,,,0.8849473595619202,0.8858742117881775,0.8868007361888885,0.8698896020650864,0.8307389235496521,0.8085774254798889,
1984-08-20,,,0.8942143321037292,0.8858742117881775,0.8891174376010895,0.8726695567369461,0.8328702139854431,0.8102048736810684,
1984-08-21,,,0.912746787071228,0.8905073285102845,0.8932873845100403,0.8766077876091003,0.8351868176460266,0.8118830215930939,
1984-08-22,,,0.9034805297851562,0.8960672736167907,0.8960673570632934,0.8793877243995667,0.8372254467010498,0.8133787608146668,
1984-08-23,,,0.8942143321037292,0.8979206681251526,0.8946773827075958,0.8814726948738099,0.8391714012622833,0.8148715841770172,
1984-08-24,,,0.8988474607467651,0.9007006883621216,0.8932874500751495,0.8837893217802048,0.8412100183963775,0.8163209927082061,0.806387203335762
1984-08-27,,,0.8942143321037292,0.9007006883621216,0.8932874500751495,0.8863375842571258,0.8431559729576111,0.8177240699529648,0.8064504286646843
1984-08-28,,,0.8942143321037292,0.8969941973686218,0.8937507629394531,0.8886542111635208,0.8449165976047516,0.8190373927354813,0.8064288890361786
1984-08-29,,,0.9034805297851562,0.8969941973686218,0.8965307354927063,0.8907391488552093,0.8468625462055206,0.820443377494812,0.8065172526240348
1984-08-30,,,0.8895812034606934,0.8960675716400146,0.8969941198825836,0.8907391488552093,0.8486231887340545,0.8217103689908981,0.8065361195802688
1984-08-31,53.11894930302295,A,0.8988474607467651,0.8960675716400146,0.8983841300010681,0.8925924330949784,0.8504764759540557,0.8230251491069793,0.8065589326620102
1984-09-03,53.1185265146243,A,0.8988474607467651,0.8969941973686218,0.8988474428653717,0.8939824402332306,0.852607764005661,0.8244296795129776,0.8065817457437515
1984-09-04,53.12059661976706,A,0.8961780071258545,0.8973869323730469,0.8971905648708344,0.8952389746904373,0.8548709845542908,0.8257177650928498,0.8066335967183114
1984-09-05,53.10841030744526,P,0.8961780071258545,0.8959264278411865,0.8964603126049042,0.8962638348340988,0.8570415484905243,0.8267365950345993,0.8067228412628173
1984-09-06,53.12232968624445,A,0.9104788303375244,0.9001059532165527,0.8980867624282837,0.8963820725679398,0.8595907855033874,0.8278984332084656,0.8069488129019737
1984-09-07,53.117083216420234,A,0.9009445309638976,0.9005253672599792,0.898296469449997,0.8957919597625732,0.8616713440418243,0.8289649283885956,0.8071923354268074
1984-09-10,53.104551274380434,A,0.8866444826126099,0.8980847716331481,0.897539484500885,0.8954134672880173,0.8636512374877929,0.8299781727790833,0.8073426181077957
1984-09-11,53.0959251254651,P,0.8866444826126099,0.8961780667304993,0.896782499551773,0.8952666312456131,0.865445795059204,0.8309465456008911,0.8074711591005326
1984-09-12,53.089324914819,P,0.8866444826126099,0.8942713618278504,0.8950988948345184,0.8958148151636124,0.8672403526306153,0.8318700402975082,0.8075127360224724
1984-09-13,53.08540523809875,P,0.9104788303375244,0.8942713618278504,0.8971886575222016,0.8970913887023926,0.8695115971565247,0.8330318784713745,0.807651743888855
1984-09-14,53.10135616388559,A,0.9200124144554138,0.8980849385261536,0.8993051528930665,0.8988446414470672,0.8719735133647919,0.8342890524864197,0.8078819015622138
1984-09-17,53.12024828905225,A,0.9152460098266602,0.9038052439689637,0.9009450078010559,0.8998962253332138,0.874154771566391,0.8354536885023117,0.80802300542593
1984-09-18,53.136938275422786,A,0.9152460098266602,0.9095255494117737,0.9028518080711365,0.9000211864709854,0.8762433779239654,0.8365285676717759,0.8081858491897583
1984-09-19,53.16993153757756,A,0.9295459389686584,0.9181058406829834,0.9061886012554169,0.9013244569301605,0.8788033151626586,0.8377913272380829,0.8085288974642754
1984-09-20,53.1914627737175,A,0.9438470602035522,0.9247794866561889,0.9095254242420197,0.9038060933351517,0.8815565943717957,0.8391522169113159,0.8090304148197174
1984-09-21,53.20275451076761,A,0.9438470602035522,0.9295464158058167,0.9138156771659851,0.906056073307991,0.8839392232894897,0.8406028634309769,0.8095754119753837
1984-09-24,53.22241740574574,A,0.9438470602035522,0.935266625881195,0.9195359349250793,0.9085377097129822,0.8862291765213013,0.842188133597374,0.8101204091310501
1984-09-25,53.24639794682715,A,0.9486144185066224,0.9419403076171875,0.9257329285144806,0.9112577140331268,0.888429160118103,0.8437313276529312,0.8106675040721893
1984-09-26,53.25839605657862,A,0.9581481218338012,0.9476607441902161,0.9328832924365997,0.9139910936355591,0.8908198177814484,0.8453249847888946,0.811284006536007
1984-09-27,53.26330312542806,A,0.9581481218338012,0.9505209565162659,0.9376502215862275,0.9174194395542145,0.8933031368255615,0.8467840176820755,0.812183141708374
1984-09-28,53.26638935941588,A,0.9581481218338012,0.9533811688423157,0.9414637923240662,0.9203844726085663,0.8957864558696746,0.8482430505752564,0.813017052412033
1984-10-01,53.26468472054997,A,0.9581481218338012,0.9562413811683654,0.9457540035247802,0.9233495056629181,0.89817711353302,0.8496572071313858,0.8138509631156922
1984-10-02,53.26064942064571,A,0.9581481218338012,0.9581481218338012,0.9500442147254944,0.9264480113983155,0.9006604325771331,0.8510264885425568,0.8146848738193512
1984-10-03,53.23650478631212,A,0.9438470602035522,0.9552879095077513,0.9514743268489838,0.9288314640522003,0.9025797379016877,0.8522527593374253,0.8154255396127701
1984-10-04,53.21084871697726,A,0.9438470602035522,0.9524276971817015,0.9514743268489838,0.9304998755455017,0.9044063806533813,0.8535239052772522,0.816166205406189
1984-10-05,53.19128415540678,A,0.9438470602035522,0.9495674848556519,0.9514743268489838,0.9326450020074845,0.906233023405075,0.8549296760559082,0.8169286108016968
1984-10-08,53.17481283124917,A,0.9438470602035522,0.9467072725296021,0.9514743268489838,0.9355051308870316,0.90824498295784,0.8563803225755692,0.8176910161972046
1984-10-09,53.16143941742956,A,0.9486144185066224,0.9448005318641662,0.9514743268489838,0.9386036276817322,0.9102596354484558,0.8578786426782607,0.8184772583842278
1984-10-10,53.16792584818737,P,0.9533811211586,0.9467073440551758,0.9509976267814636,0.9419404596090317,0.9120916223526001,0.8594695037603378,0.819156890809536
