Date,GRADE,GPS,CTVA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-08-21,,,28.6175537109375,28.087878036499024,28.157128715515135,27.96738052368164,26.656522102355957,,
2019-08-22,,,28.346168518066406,28.43787727355957,28.033600044250488,28.079519081115723,26.758205032348634,,
2019-08-23,,,27.185739517211918,28.215150451660158,27.79215717315674,28.112209415435792,26.832580375671387,,
2019-08-26,,,27.157665252685547,27.92504425048828,27.735071754455568,28.129522132873536,26.892233810424806,,
2019-08-27,,,26.88628196716309,27.63868179321289,27.65365524291992,28.110805702209472,26.92130657196045,,
2019-08-28,,,27.298046112060547,27.3747802734375,27.73132915496826,28.09536466598511,26.961409454345702,,
2019-08-29,,,27.80338859558105,27.26622428894043,27.85205078125,28.02330617904663,27.01143280029297,,
2019-08-30,,,27.438417434692383,27.316759872436524,27.76595516204834,27.92317295074463,27.053225135803224,,
2019-09-02,,,27.438417434692383,27.37291030883789,27.648977279663086,27.896034049987794,27.0801118850708,,
2019-09-03,,,26.418365478515625,27.2793270111084,27.459004402160645,27.81087408065796,27.09293243408203,,
2019-09-04,,,26.605531692504883,27.140824127197266,27.257802200317382,27.70746545791626,27.079871368408202,,
2019-09-05,,,26.633604049682617,26.906867218017577,27.086545753479005,27.560072898864746,27.06159599304199,,
2019-09-06,,,26.568098068237305,26.732803344726562,27.02478160858154,27.40846939086914,27.042010498046874,,
2019-09-09,,,26.90499496459961,26.626118850708007,26.99951457977295,27.36729316711426,27.02711338043213,,
2019-09-10,,,26.727184295654297,26.68788261413574,26.98360481262207,27.318630027770997,27.021516227722167,,
2019-09-11,,,27.39162254333496,26.845100784301756,26.992962455749513,27.362145805358885,27.032747802734374,,
2019-09-12,,,27.9811954498291,27.114619064331055,27.010743141174316,27.431396961212158,27.055770835876466,,
2019-09-13,,,28.18707275390625,27.438414001464842,27.085608673095702,27.42578191757202,27.085892486572266,,
2019-09-16,,,27.51327896118164,27.56007080078125,27.09309482574463,27.371036052703857,27.118748054504394,,
2019-09-17,,,27.12023162841797,27.638680267333985,27.163281440734863,27.311142921447754,27.15827564239502,,
2019-09-18,,,27.27932357788086,27.616220474243164,27.23066062927246,27.24423141479492,27.210114822387695,,
2019-09-19,,,27.26996421813965,27.473974227905273,27.294296646118163,27.190421199798585,27.263071060180664,,
2019-09-20,,,27.064083099365234,27.24937629699707,27.343895149230956,27.18433837890625,27.290110130310058,,
2019-09-23,,,27.02665138244629,27.15205078125,27.356060791015626,27.177787685394286,27.307457313537597,,
2019-09-24,,,26.427722930908203,27.013549041748046,27.326114654541016,27.154859733581542,27.31692497253418,,
2019-09-25,,,26.39029312133789,26.835742950439453,27.22598171234131,27.10947208404541,27.343903312683107,,
2019-09-26,,,25.866226196289062,26.554995346069337,27.014484786987303,27.01261396408081,27.36468563079834,,
2019-09-27,,,26.01595497131348,26.345369720458983,26.797373008728027,26.941490840911865,27.374674911499024,,
2019-09-30,,,26.203126907348636,26.180664825439454,26.666357803344727,26.879726314544676,27.38151382446289,,
2019-10-01,,,25.782007217407227,26.051521682739256,26.532535362243653,26.847908401489256,27.37322280883789,,
2019-10-02,,,25.211151123046875,25.815693283081053,26.325718116760253,26.778189373016357,27.349788398742675,,
2019-10-03,,,25.155000686645508,25.673448181152345,26.11422176361084,26.704259204864503,27.33082046508789,,
2019-10-04,,,24.22853660583496,25.31596450805664,25.830667114257814,26.587281131744383,27.28475254058838,,
2019-10-07,,,24.331470489501957,24.941633224487305,25.561149024963377,26.458604907989503,27.235153732299803,,
2019-10-08,,,24.537351608276367,24.692702102661134,25.372111892700197,26.349113273620606,27.180688552856445,,
2019-10-09,,,24.49056625366211,24.54858512878418,25.182139205932618,26.20406045913696,27.11836254119873,,
2019-10-10,,,24.07880210876465,24.333345413208008,25.003396797180176,26.00894079208374,27.01504741668701,26.41932243347168,
2019-10-11,,,24.949115753173828,24.47746124267578,24.896712875366212,25.847042942047118,26.92520809173584,26.398649978637696,
2019-10-14,,,24.640295028686523,24.539226150512697,24.7404296875,25.703393745422364,26.858390083312987,26.37488931655884,
2019-10-15,,,24.986553192138672,24.629066467285156,24.660884284973143,25.5967098236084,26.795689849853517,26.35678047180176,
2019-10-16,,,25.14564323425293,24.76008186340332,24.65433349609375,25.490025806427006,26.725128631591797,26.342731285095216,
2019-10-17,,,25.052059173583984,24.954733276367186,24.644039344787597,25.37913055419922,26.63454071044922,26.32495143890381,
2019-10-18,,,24.36890983581543,24.838692092895506,24.658076667785643,25.244371891021732,26.529915542602538,26.317388305664064,
2019-10-21,,,23.86355972290039,24.68334503173828,24.611285591125487,25.086217308044436,26.452616348266602,26.324894256591797,
2019-10-22,,,24.31275749206543,24.548585891723633,24.588826179504395,24.9804690361023,26.38486255645752,26.309503154754637,
2019-10-23,,,23.966501235961918,24.31275749206543,24.536419677734376,24.8592794418335,26.333766441345215,26.288227367401124,
2019-10-24,,,24.677732467651367,24.237892150878906,24.596312713623046,24.799854755401615,26.295397644042968,26.284404621124267,
2019-10-25,,,25.014623641967773,24.367034912109375,24.60286350250244,24.74978818893433,26.229702644348144,26.289447269439698,
2019-10-28,,,25.052059173583984,24.604734802246092,24.644039916992188,24.692234802246094,26.158579902648924,26.30418020248413,
2019-10-29,,,25.06141662597656,24.75446662902832,24.651526260375977,24.656205272674562,26.093446350097658,26.322360496520997,
2019-10-30,,,25.716495513916016,25.10446548461914,24.708611488342285,24.681472492218017,26.035425186157227,26.345973644256592,
2019-10-31,,,24.68708610534668,25.106336212158205,24.672114181518555,24.658076763153076,25.962243537902832,26.36022428512573,
2019-11-01,,,24.499919891357425,25.00339546203613,24.685215187072753,24.6716459274292,25.908527145385744,26.370553760528566,
2019-11-04,,,24.08815574645996,24.810614776611327,24.70767478942871,24.6594801902771,25.84713695526123,26.369685382843016,
2019-11-05,,,24.01329040527344,24.600989532470706,24.67772808074951,24.633277130126952,25.789677124023438,26.355491847991942,
2019-11-06,,,24.4531307220459,24.348316574096682,24.72639102935791,24.631405353546143,25.732778816223146,26.347094135284422,
2019-11-07,,,24.471847534179688,24.305268859863283,24.705802536010744,24.651057624816893,25.666147994995118,26.338790397644043,
2019-11-08,,,24.51863670349121,24.30901222229004,24.656203842163087,24.629533672332762,25.607752380371092,26.330488758087156,
2019-11-11,,,25.023988723754883,24.496178817749023,24.653396797180175,24.64871835708618,25.559463806152344,26.31978784561157,
2019-11-12,,,25.005268096923828,24.6945743560791,24.647781944274904,24.64965410232544,25.531201858520507,26.31206714630127,
2019-11-13,,,24.06943702697754,24.61783561706543,24.483076095581055,24.59584379196167,25.480479965209963,26.280175666809082,
2019-11-14,,,24.68708610534668,24.660883331298827,24.483076095581055,24.577595138549803,25.441549606323242,26.251572799682616,
2019-11-15,,,23.844846725463867,24.526125335693358,24.4175687789917,24.551391983032225,25.387084579467775,26.214547538757323,
2019-11-18,,,23.844846725463867,24.290296936035155,24.39323787689209,24.5504563331604,25.32588161468506,26.176497497558593,
2019-11-19,,,24.050724029541016,24.099388122558594,24.396981239318848,24.53735466003418,25.272352409362792,26.14693431854248,
2019-11-20,,,23.376928329467773,23.96088638305664,24.289361000061035,24.507876014709474,25.19205852508545,26.112403163909914,
2019-11-21,,,23.49859046936035,23.723187255859376,24.192035293579103,24.448918914794923,25.102406425476076,26.07908863067627,
2019-11-22,,,23.900997161865234,23.734417343139647,24.130271339416502,24.393237590789795,25.016684913635252,26.05128870010376,
2019-11-25,,,24.265966415405277,23.81864128112793,24.054469108581543,24.35393295288086,24.951738662719727,26.03524335861206,
2019-11-26,,,24.21917152404785,23.8523307800293,23.975859451293946,24.311820697784423,24.893717460632324,26.02599655151367,
2019-11-27,,,24.5013370513916,24.077212524414062,24.019049453735352,24.2510627746582,24.838157730102537,26.024136276245116,
2019-11-28,,,24.5013370513916,24.27776184082031,24.000474548339845,24.24177532196045,24.78278518676758,26.02292812347412,
2019-11-29,,,24.473121643066406,24.39218673706055,24.063302040100098,24.2404354095459,24.7309659576416,26.01053804397583,
2019-12-02,,,23.68305969238281,24.275605392456054,24.04712333679199,24.220180606842042,24.664094123840332,25.985775718688966,
2019-12-03,,,23.1845645904541,24.068684005737303,23.9605073928833,24.178744316101074,24.59923095703125,25.958077964782714,
2019-12-04,,,23.36327362060547,23.841071319580077,23.95914192199707,24.124251461029054,24.5386905670166,25.941296939849853,
2019-12-05,,,23.344459533691406,23.609695816040038,23.943728828430174,24.06788206100464,24.488255233764647,25.926470432281494,
2019-12-06,,,23.758302688598636,23.466732025146484,23.929459381103516,24.02986536026001,24.443102188110352,25.908888549804686,
2019-12-09,,,24.237985610961918,23.577717208862303,23.926661300659184,23.99056520462036,24.403799362182617,25.892656593322755,
2019-12-10,,,24.33204460144043,23.80721321105957,23.937948608398436,23.956904029846193,24.37480010986328,25.874011459350587,
2019-12-11,,,24.64241981506348,24.063042449951173,23.952056884765625,23.985553169250487,24.36342548370361,25.856606941223145,
2019-12-12,,,25.376052856445312,24.469361114501954,24.039528465270998,24.02000150680542,24.36784652709961,25.84933349609375,
2019-12-13,,,24.91518211364746,24.70073699951172,24.0837345123291,24.0735182762146,24.38157943725586,25.83316598892212,
2019-12-16,,,25.912168502807617,25.03557357788086,24.306645393371586,24.176884365081786,24.413193397521972,25.82417356491089,
2019-12-17,,,25.17853546142578,25.20487174987793,24.506042480468754,24.233274936676025,24.426017074584962,25.803352813720704,
2019-12-18,,,26.166112899780277,25.509610366821292,24.786326408386234,24.372734165191652,24.459528007507323,25.788945274353026,
2019-12-19,,,26.062652587890625,25.646930313110353,25.058145713806155,24.500937271118165,24.499205017089842,25.757126216888427,
2019-12-20,,,26.504714965820312,25.964836883544923,25.33278694152832,24.63112316131592,24.530317001342773,25.727762546539306,
2019-12-23,,,26.9561767578125,26.173638534545898,25.604606056213377,24.76563367843628,24.57663463592529,25.71751235961914,
2019-12-24,,,27.097257614135746,26.55738296508789,25.88112735748291,24.909537982940673,24.618848724365236,25.707269287109376,
2019-12-25,,,27.097257614135746,26.743611907958986,26.126611137390135,25.03933401107788,24.65788101196289,25.691504821777343,
2019-12-26,,,27.45467185974121,27.0220157623291,26.334473037719725,25.18700075149536,24.705933265686035,25.67023698806763,
2019-12-27,,,27.40763664245605,27.20260009765625,26.583718490600585,25.333726501464845,24.766707801818846,25.648311672210692,
2019-12-30,,,27.144285202026367,27.240221786499024,26.70693016052246,25.50678777694702,24.832322311401366,25.642469329833986,
2019-12-31,,,27.80267143249512,27.3813045501709,26.969343757629396,25.737693119049073,24.90212059020996,25.64349157333374,
2020-01-01,,,27.80267143249512,27.522387313842774,27.132999610900878,25.959663009643556,24.978843994140625,25.65630521774292,
2020-01-02,,,27.031421661376957,27.437737274169923,27.22987651824951,26.144011116027833,25.02591777801514,25.660657711029053,
2020-01-03,,,26.71162986755371,27.298535919189455,27.250568008422853,26.291677474975586,25.059857902526854,25.6447802734375,
2020-01-06,,,26.67400932312012,27.204480743408205,27.222351264953613,26.413478660583497,25.09229690551758,25.62543840408325,
2020-01-07,,,26.777467727661133,26.999440002441407,27.190372276306153,26.53574981689453,25.12661792755127,25.61003213882446,
2020-01-08,,,26.993797302246094,26.837665176391603,27.180026245117187,26.653318691253663,25.15216396331787,25.593794574737547,
2020-01-09,,,27.022018432617188,26.83578453063965,27.136760902404784,26.735616970062257,25.19886260986328,25.580553073883056,
2020-01-10,,,26.66460418701172,26.82637939453125,27.062457656860353,26.823088073730467,25.24215629577637,25.575341720581054,
2020-01-13,,,26.88093376159668,26.867764282226563,27.036122512817382,26.871526336669923,25.2980118560791,25.572574405670167,
2020-01-14,,,26.93737030029297,26.89974479675293,26.94959239959717,26.95946807861328,25.356493453979493,25.573085289001465,
2020-01-15,,,26.974985122680664,26.895982360839845,26.866823768615724,26.9999116897583,25.40693054199219,25.569854679107667,
2020-01-16,,,27.482881546020508,26.98815498352051,26.91196975708008,27.070923137664796,25.467151222229003,25.56664960861206,
2020-01-17,,,26.617578506469727,26.97874984741211,26.90256462097168,27.076566314697267,25.509130058288573,25.558441219329833,
2020-01-20,,,26.617578506469727,26.92607879638672,26.89692153930664,27.059636402130128,25.54100185394287,25.55023283004761,
2020-01-21,,,26.166112899780277,26.77182731628418,26.835786056518554,27.013079166412354,25.56421875,25.547710304260253,
2020-01-22,,,26.48590469360352,26.67401123046875,26.784996795654298,26.982511520385742,25.612548103332518,25.54651403427124,
2020-01-23,,,26.7586612701416,26.52916717529297,26.75866107940674,26.94771099090576,25.65397960662842,25.54776460647583,
2020-01-24,,,26.28838157653809,26.46332778930664,26.721038818359375,26.891748237609864,25.702850303649903,25.54496744155884,
2020-01-27,,,25.545352935791016,26.248882675170897,26.587480735778808,26.811801624298095,25.736860427856445,25.53137102127075,
2020-01-28,,,25.92156982421875,26.199974060058594,26.485900688171387,26.717746543884278,25.77427734375,25.523314876556398,
2020-01-29,,,26.14729881286621,26.132252883911132,26.403132057189943,26.634977912902833,25.82968475341797,25.510871639251707,
2020-01-30,,,27.50169563293457,26.280859756469727,26.405013465881346,26.658491611480713,25.909746856689452,25.506076641082764,
2020-01-31,,,27.20071792602539,26.46332702636719,26.463327407836914,26.682946014404298,25.975741271972655,25.496213092803956,
2020-02-03,,,28.329376220703125,27.02013168334961,26.634507179260254,26.765714359283447,26.057009468078615,25.50437406539917,
2020-02-04,,,29.110036849975582,27.657825088500978,26.928899574279786,26.88234281539917,26.15482677459717,25.524272117614746,
2020-02-05,,,29.824851989746094,28.39333572387695,27.262794303894044,27.02389554977417,26.261297073364258,25.5497274017334,
2020-02-06,,,29.711986541748047,28.83539390563965,27.558126831054686,27.158393955230714,26.365510063171385,25.574147624969484,
2020-02-07,,,29.194684982299805,29.23418731689453,27.848757171630858,27.284897994995116,26.459941329956056,25.595453643798827,
2020-02-10,,,28.780839920043945,29.324480056762695,28.172305870056153,27.37989330291748,26.561896934509278,25.612995529174803,
2020-02-11,,,28.696197509765625,29.241712188720705,28.44976863861084,27.467834663391113,26.67212959289551,25.635680274963377,
2020-02-12,,,29.10063362121582,29.09686851501465,28.7451021194458,27.57411708831787,26.786876792907716,25.662783679962157,
2020-02-13,,,28.780839920043945,28.910639190673827,28.873016548156738,27.639015007019044,26.895604400634767,25.691929817199707,
2020-02-14,,,28.88430404663086,28.84856300354004,29.041375160217285,27.7523512840271,26.99812442779541,25.72061330795288,
2020-02-17,,,28.88430404663086,28.869255828857423,29.096867942810057,27.865687561035156,27.09105079650879,25.747425079345703,
2020-02-18,,,29.533283233642575,29.03667297363281,29.139192581176758,28.03404607772827,27.19507556915283,25.784937839508057,
2020-02-19,,,29.646150588989254,29.1457763671875,29.121322441101075,28.19205837249756,27.295150184631346,25.82928783416748,
2020-02-20,,,29.69317626953125,29.32824363708496,29.119441413879393,28.33878412246704,27.381492652893066,25.874669589996337,
2020-02-21,,,29.363985061645508,29.42417984008789,29.136371421813966,28.492564296722414,27.470468711853027,25.926024074554444,
2020-02-24,,,28.837276458740234,29.414774322509764,29.142015075683595,28.657160472869872,27.52897087097168,25.971082134246828,
2020-02-25,,,26.692819595336918,28.846681594848633,28.941677284240722,28.69572296142578,27.559256553649902,25.992636814117432,
2020-02-26,,,26.80568504333496,28.278588485717773,28.712182426452635,28.72864227294922,27.572047996520997,26.015788002014162,
2020-02-27,,,25.667625427246094,27.473478317260742,28.40086097717285,28.636938762664794,27.564147453308106,26.031676235198976,26.22549933433533
2020-02-28,,,25.58297538757324,26.71727638244629,28.07072811126709,28.556051635742186,27.545712661743163,26.03801483154297,26.218332405090333
2020-03-02,,,26.688703536987305,26.2875617980957,27.851168060302733,28.474018001556395,27.54036319732666,26.058498916625975,26.216694116592407
2020-03-03,,,26.386276245117188,26.22625312805176,27.536467361450196,28.337829971313475,27.52614356994629,26.07249614715576,26.214638309478758
2020-03-04,,,27.312442779541016,26.327604675292967,27.303096580505372,28.212209510803223,27.530447273254396,26.094164142608644,26.21844771385193
2020-03-05,38.49073182295742,B,25.80978775024414,26.356037139892578,26.91475772857666,28.017099571228027,27.497549591064452,26.101741428375245,26.213346433639526
2020-03-06,37.39819797444796,B,23.91020393371582,26.021482849121092,26.369379615783693,27.752875518798827,27.427600936889647,26.097154369354246,26.207271337509155
2020-03-09,33.349772783469895,B,21.802703857421875,25.044282913208008,25.665922355651855,27.403968715667723,27.32076930999756,26.076545810699464,26.20072003364563
2020-03-10,32.201581120251056,B,24.486696243286133,24.664366912841796,25.445310020446776,27.19349365234375,27.25444980621338,26.07828519821167,26.193894176483155
2020-03-11,29.12184476923272,B,23.626686096191406,23.927215576171875,25.12741012573242,26.91979627609253,27.170930099487304,26.074887046813966,26.181557207107545
2020-03-12,25.593494202958926,B,21.11280059814453,22.98781814575195,24.671927642822265,26.536394309997558,27.052557678222655,26.039237728118895,26.161821174621583
2020-03-13,26.464848802190136,B,23.456567764282227,22.897090911865234,24.459286880493163,26.265007495880127,26.987456436157228,26.02365716934204,26.156552219390868
2020-03-16,25.79762704209571,B,19.600698471069336,22.456689834594727,23.750486373901367,25.80082721710205,26.84599021911621,25.969143562316894,26.136661882400514
2020-03-17,23.412330052517046,B,21.424678802490234,21.844286346435545,23.254326629638673,25.395396995544434,26.738934440612795,25.93277618408203,26.127568340301515
2020-03-18,21.04482093954839,B,20.385103225708008,21.195969772338866,22.561592674255373,24.93234462738037,26.60676055908203,25.87946226119995,26.11271795272827
2020-03-19,23.08029727533146,B,21.98226928710937,21.369863510131836,22.17884082794189,24.54679927825928,26.505965576171874,25.85241409301758,26.106319189071655
2020-03-20,21.42403488279405,B,21.29236602783203,20.937023162841797,21.917057037353516,24.143218326568604,26.39852081298828,25.820338554382325,26.095446157455445
2020-03-23,24.12509828518959,B,20.71587371826172,21.160058212280273,21.8083740234375,23.737148189544676,26.27521961212158,25.78661573410034,26.07815055847168
2020-03-24,25.383168868070708,B,21.103351593017575,21.095792770385742,21.470039558410644,23.45767478942871,26.158539237976075,25.757516345977784,26.056504096984863
2020-03-25,29.18725734030902,B,22.11457633972168,21.441687393188477,21.318828582763672,23.22311935424805,26.061331062316896,25.734130802154542,26.040612468719484
2020-03-26,31.23799092447376,B,22.81392288208008,21.608018112182616,21.488940811157228,23.080434226989745,25.967951889038087,25.717551555633545,26.028170976638794
2020-03-27,33.04914543936704,B,21.93501281738281,21.736547470092773,21.336785316467285,22.898036098480226,25.87430057525635,25.69171531677246,26.011102037429808
2020-03-30,35.421889843504566,B,22.76666831970215,22.14670639038086,21.653382301330566,22.701934337615967,25.797282371520996,25.669142112731933,25.994464979171752
2020-03-31,37.263510525353134,C,22.20907974243164,22.367852020263673,21.731822395324706,22.49307451248169,25.718141708374024,25.64118022918701,25.97662368774414
2020-04-01,36.49250618294059,C,21.27346420288086,22.19962959289551,21.820658493041993,22.19112558364868,25.61389289855957,25.613220500946046,25.946698083877564
2020-04-02,34.17488499489155,C,21.018299102783203,21.840504837036132,21.724261474609374,21.951551151275634,25.4990856552124,25.57653263092041,25.914052715301512
2020-04-03,34.129933297102795,B,21.377424240112305,21.72898712158203,21.7327672958374,21.82491216659546,25.400866508483887,25.551858406066895,25.88320297241211
2020-04-06,34.609415364808214,B,22.92733192443848,21.761119842529297,21.953913116455077,21.88114356994629,25.348506088256837,25.54268325805664,25.859590377807617
2020-04-07,35.76363028995271,B,23.182506561279297,21.955805206298827,22.16182861328125,21.815934085845946,25.293724822998048,25.534001083374022,25.840467700958254
2020-04-08,39.839181080318255,C,24.61899948120117,22.62491226196289,22.412270927429198,21.865549755096435,25.263158836364745,25.54642179489136,25.829412479400634
2020-04-09,46.46989020747652,C,26.39573097229004,23.700398635864257,22.770451736450195,22.12969627380371,25.241039543151857,25.575393199920654,25.82724091529846
2020-04-10,51.53497132487528,C,26.39573097229004,24.704059982299803,23.216523551940917,22.2766544342041,25.22493980407715,25.600340538024902,25.82581461906433
2020-04-13,53.30530476312225,C,25.10098648071289,25.138790893554688,23.44995536804199,22.55166883468628,25.160372009277342,25.60869073867798,25.82196704864502
2020-04-14,54.81060061716757,C,24.98757743835449,25.499805068969724,23.727805137634277,22.72981376647949,25.077922821044922,25.616374797821045,25.82118567466736
2020-04-15,53.627121323031965,C,24.108665466308597,25.39773826599121,24.01132526397705,22.915991878509523,24.96359909057617,25.612448081970214,25.818292179107665
2020-04-16,49.522343961265726,C,23.777894973754883,24.87417106628418,24.28728485107422,23.0057731628418,24.84491725921631,25.605213661193847,25.814070892333984
2020-04-17,46.12013847574397,C,24.108665466308597,24.416757965087893,24.560408973693846,23.146588134765626,24.743196868896483,25.60156909942627,25.80605357170105
2020-04-20,43.46770641480119,C,23.277000427246094,24.051960754394532,24.59537582397461,23.274644470214845,24.633120079040527,25.5975085067749,25.791642112731935
2020-04-21,40.92972648270247,C,22.93678092956543,23.64180145263672,24.570803260803224,23.366315937042238,24.517931747436524,25.595030670166015,25.776554317474364
2020-04-22,39.76675859289033,C,23.569976806640625,23.534063720703124,24.46590099334717,23.439085960388184,24.40731861114502,25.597097702026367,25.76919732093811
2020-04-23,39.716045239351004,B,24.004711151123047,23.579426956176757,24.22679901123047,23.498625373840333,24.3117960357666,25.603700218200682,25.76508532524109
2020-04-24,40.059018889381214,B,24.8269157409668,23.723077011108398,24.069917488098145,23.643220520019533,24.23064826965332,25.614386348724366,25.761637449264526
2020-04-27,40.548398050019266,B,24.155920028686523,23.898860931396484,23.975410842895506,23.71268310546875,24.136080589294433,25.613565692901613,25.753111143112182
2020-04-28,42.04066749106271,C,24.751314163208008,24.261767578125,23.951784515380858,23.839794826507568,24.040441207885742,25.617758388519288,25.745884923934938
2020-04-29,44.07852201912226,C,25.56407165527344,24.660586547851562,24.097325134277348,24.0543251991272,23.958799629211427,25.626974906921387,25.741790924072266
2020-04-30,45.11033551414351,C,24.751314163208008,24.809907150268554,24.19466705322266,24.24097595214844,23.859962387084963,25.620727519989014,25.735030508041383
2020-05-01,44.43487331277404,C,24.08976173400879,24.662476348876954,24.19277667999268,24.37659282684326,23.754477920532228,25.612473316192627,25.722819652557373
2020-05-04,44.13717462079393,C,24.023611068725582,24.636014556884767,24.267437744140626,24.431406784057618,23.658204612731932,25.593587741851806,25.708880653381346
2020-05-05,44.1805311877363,C,24.74186515808105,24.634124755859375,24.44794616699219,24.509374713897706,23.619185523986815,25.58922103881836,25.696286926269533
2020-05-06,41.42278430087543,C,23.63612937927246,24.24853630065918,24.45456142425537,24.460231208801268,23.555794410705566,25.56392120361328,25.676433238983154
