Date,GRADE,GPS,TJX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-08-12,,,0.407245397567749,0.4122216641902924,0.40397103428840636,0.3992480844259262,,,
1987-08-13,,,0.4032329618930816,0.4107751190662384,0.40444332361221313,0.3989861041307449,,,
1987-08-14,,,0.3992208242416382,0.40740596055984496,0.4053114175796509,0.39882236570119856,,,
1987-08-17,,,0.3831715881824493,0.4012270152568817,0.40437536537647245,0.398453950881958,,,
1987-08-18,,,0.3811657428741455,0.3948073029518127,0.4032387286424637,0.39798524379730227,,,
1987-08-19,,,0.3871837854385376,0.39079498052597045,0.4015083223581314,0.3977178275585175,,,
1987-08-20,,,0.3911961615085602,0.38838762044906616,0.39958136975765224,0.39794987589120867,,,
1987-08-21,,,0.3972148895263672,0.387986433506012,0.39769619703292847,0.39828362613916396,,,
1987-08-24,,,0.395208328962326,0.3903937816619873,0.3958103984594345,0.39791926294565194,,,
1987-08-25,,,0.3972148895263672,0.39360361099243163,0.39420545697212217,0.3980537354946136,,,
1987-08-26,,,0.4012266397476196,0.39641218185424804,0.39360358119010924,0.39878730773925775,,,
1987-08-27,,,0.4012266397476196,0.3984182775020599,0.39340294897556305,0.39892313629388804,,,
1987-08-28,,,0.3932022154331207,0.3976157426834106,0.3928010880947113,0.39905625283718105,,,
1987-08-31,,,0.3992208242416382,0.39841824173927304,0.39440601170063017,0.3993906885385513,,,
1987-09-01,,,0.3972148895263672,0.39841824173927304,0.39601092636585233,0.39962482750415795,,,
1987-09-02,,,0.3972148895263672,0.3976158916950226,0.3970140367746353,0.3992611795663833,,,
1987-09-03,,,0.4092513620853424,0.39922083616256715,0.3988195568323135,0.3992004632949829,0.40034047901630404,,
1987-09-04,,,0.4052396118640899,0.401628315448761,0.3996220290660858,0.3986591130495071,0.40087357223033904,,
1987-09-07,,,0.4052396118640899,0.40283207297325135,0.4006251573562622,0.3982177779078483,0.4014066654443741,,
1987-09-08,,,0.3992208242416382,0.40323325991630554,0.4008257508277893,0.3975156038999557,0.40150057315826415,,
1987-09-09,,,0.4012266397476196,0.40403560996055604,0.4008257508277893,0.3972146660089492,0.4015549045801163,,
1987-09-10,,,0.3932022154331207,0.4008257806301117,0.4000233083963394,0.3967131286859512,0.40140889704227445,,
1987-09-11,,,0.3972148895263672,0.39922083616256715,0.40042457580566404,0.39661283195018765,0.4013431429862976,,
1987-09-14,,,0.3932022154331207,0.3968133568763733,0.39982271492481225,0.39711436331272126,0.4008384668827057,,
1987-09-15,,,0.3871837854385376,0.39440594911575316,0.3988196045160293,0.39741526544094086,0.4004126912355423,,
1987-09-16,,,0.385177880525589,0.391196197271347,0.3976159036159515,0.39731497019529344,0.3999866449832916,,
1987-09-17,,,0.3731411397457123,0.38718398213386535,0.39400488138198847,0.396412219107151,0.39892135083675384,,
1987-09-18,,,0.3651167750358581,0.3807643592357635,0.38999259769916533,0.3948073133826256,0.3975760155916214,,
1987-09-21,,,0.3209815323352813,0.3663202226161957,0.3815667897462845,0.39109597355127335,0.39542767763137815,,
1987-09-22,,,0.3370305597782135,0.35628957748413087,0.375347763299942,0.38808675706386564,0.3937597239017487,,
1987-09-23,,,0.3611044287681579,0.35147488713264463,0.3713355422019958,0.3860806465148926,0.3928522086143493,,
1987-09-24,,,0.3651167750358581,0.3498700141906738,0.3685269981622696,0.3842751532793045,0.3919850927591323,,
1987-09-25,,,0.3530795872211456,0.3474625766277313,0.3641134679317474,0.38226902186870576,0.3909967726469039,,
1987-09-28,,,0.3470613062381744,0.3526785314083099,0.3594993770122528,0.37966104596853256,0.3901272010803222,,
1987-09-29,,,0.3470613062381744,0.35468468070030207,0.35548712909221647,0.3771533668041229,0.3892576295137405,,
1987-09-30,,,0.3490676879882812,0.3522773325443267,0.35187610983848566,0.37474600672721864,0.38838834106922143,,
1987-10-01,,,0.3470613062381744,0.34866623878479,0.34926812648773187,0.37163650393486025,0.3875984632968902,,
1987-10-02,,,0.3450551033020019,0.3470613420009613,0.3472619593143463,0.3686272785067558,0.386688767671585,,
1987-10-05,,,0.3550855815410614,0.3486661970615387,0.35067236423492426,0.3661195769906044,0.3857405674457549,,
1987-10-06,,,0.3490676879882812,0.34906747341156,0.35187607705593105,0.36361192017793653,0.38483141243457786,,
1987-10-07,,,0.3350245058536529,0.3462588369846344,0.34926808476448057,0.3603018134832382,0.3838007986545562,,
1987-10-08,,,0.3149630725383758,0.3398391902446746,0.3442527145147323,0.35638985633850095,0.38212985873222344,,
1987-10-09,,,0.3109511137008667,0.3330183923244476,0.3400398671627044,0.3520766675472259,0.3805380833148956,,
1987-10-12,,,0.2848713994026184,0.31897555589675897,0.3338208764791489,0.3466601267457008,0.37838486909866326,,
1987-10-13,,,0.2888833284378052,0.3069386839866638,0.32800307869911194,0.34174510389566415,0.3763118934631347,,
1987-10-14,,,0.2888833284378052,0.29771044850349426,0.32198464274406435,0.336930376291275,0.3739998030662536,,
1987-10-15,,,0.2848713994026184,0.29169211387634275,0.3157656520605087,0.33251688927412026,0.3714879173040389,,
1987-10-16,,,0.2748402953147888,0.2844699501991272,0.30874417126178744,0.32800306528806683,0.3686633908748626,,
1987-10-19,,,0.2226810157299041,0.27203187346458435,0.29550371468067166,0.32308803945779796,0.3648356848955154,,
1987-10-20,,,0.2046259194612503,0.25518039166927337,0.28105953782796855,0.3164678074419498,0.3606629171967506,,
1987-10-21,,,0.2527731955051422,0.24795836508274077,0.27283440679311755,0.311051245778799,0.3575734731554984,,
1987-10-22,,,0.2407360970973968,0.23913130462169646,0.2654117092490196,0.3048322118818759,0.35432353585958476,,
1987-10-23,,,0.2367240935564041,0.23150806427001952,0.2579890072345733,0.29901443719863885,0.35107360124588005,,
1987-10-26,,,0.1845643520355224,0.2238847315311432,0.24795830249786371,0.2908895894885063,0.3471014565229415,,
1987-10-27,,,0.1966014206409454,0.22227983176708216,0.23873011171817776,0.2833665952086448,0.3434101700782775,,
1987-10-28,,,0.1845643520355224,0.20863806307315821,0.22829821407794948,0.27514142841100686,0.3393577814102172,,
1987-10-29,,,0.1925889402627945,0.19900863170623775,0.21906996816396712,0.26741781011223786,0.3353856369853019,,
1987-10-30,,,0.2327116578817367,0.19820614457130428,0.2148571044206619,0.26180063784122465,0.3320955723524093,,
1987-11-02,,,0.228699654340744,0.2070332050323486,0.21545896828174588,0.2554813414812088,0.32876539885997763,,
1987-11-03,,,0.2146565914154052,0.21064423918724057,0.21646203547716136,0.248760786652565,0.3251142328977584,,
1987-11-04,,,0.2126504927873611,0.2162614673376083,0.21244976520538325,0.2426420859992504,0.3213427099585533,,
1987-11-05,,,0.2098257690668106,0.21970883309841152,0.20935873240232464,0.23738522082567215,0.3175146925449371,,
1987-11-06,,,0.217895969748497,0.21674569547176356,0.20747592002153392,0.23273246362805367,0.31400856763124463,,
1987-11-09,,,0.2098257690668106,0.21297091841697688,0.21000206172466274,0.22898018211126328,0.31022066652774805,,
1987-11-10,,,0.2037730664014816,0.2107942134141922,0.2107192263007164,0.2247246690094471,0.30635183006525035,,
1987-11-11,,,0.2017555236816406,0.2086152195930481,0.21243834346532817,0.22036827877163886,0.3024426427483558,,
1987-11-12,,,0.2017555236816406,0.2070011705160141,0.21335500180721279,0.21621248498558998,0.2982927259802818,0.34931660249829294,
1987-11-13,,,0.2017555236816406,0.20377308130264282,0.21025938838720318,0.21255824640393256,0.2942230442166328,0.3475483082234859,
1987-11-16,,,0.2017555236816406,0.20215903222560883,0.20756497532129284,0.2115119718015194,0.29015336245298384,0.34578001394867897,
1987-11-17,,,0.2037730664014816,0.20215903222560877,0.2064766228199005,0.21146932914853095,0.28624440729618067,0.34387249022722244,
1987-11-18,,,0.1977207213640213,0.20135207176208492,0.20498364567756652,0.20871670544147491,0.2821742889285087,0.3418645967543125,
1987-11-19,,,0.2138611674308776,0.20377320051193232,0.20538718551397322,0.20737295895814895,0.27858746796846384,0.3399981825053692,
1987-11-20,,,0.2057909071445465,0.20458027720451355,0.20417667925357819,0.20582629963755608,0.27475898832082746,0.3380510656535625,
1987-11-23,,,0.217895969748497,0.20780836641788483,0.20498369932174682,0.2074928805232048,0.27125286340713495,0.33604566514492035,
1987-11-24,,,0.2360538691282272,0.2142645269632339,0.20821177959442133,0.20946550294756885,0.2682302650809288,0.33432147815823554,
1987-11-25,,,0.2400892674922943,0.2227382361888885,0.2120451539754867,0.21224174872040744,0.2653284928202629,0.3326575689017773,
1987-11-26,,,0.2400892674922943,0.22798385620117187,0.21587852835655208,0.21461676508188243,0.26266745537519454,0.3307944031059742,
1987-11-27,,,0.2461422085762024,0.23605411648750305,0.22031719684600826,0.2152882926166057,0.2602879640460014,0.32893198981881144,
1987-11-30,,,0.2199133783578872,0.23645759820938111,0.22213298231363293,0.21484897881746287,0.25826660096645354,0.32684713929891585,
1987-12-01,,,0.2259661853313446,0.23444006145000457,0.22435229420661923,0.21541445851325985,0.25604531347751613,0.32490251868963244,
1987-12-02,,,0.2340364307165146,0.23322949409484864,0.22798386514186855,0.2164837554097175,0.25350395351648325,0.32317808106541634,
1987-12-03,,,0.2259661853313446,0.23040487766265869,0.22919436693191528,0.2172907762229442,0.250720941722393,0.3213530172407627,
1987-12-04,,,0.2138611674308776,0.2239486694335937,0.2300013929605484,0.21708903610706326,0.24793657332658764,0.3194666729867458,
1987-12-07,,,0.2138611674308776,0.22273822724819178,0.22959791272878646,0.2172908060252666,0.24527257055044172,0.31769988581538194,
1987-12-08,,,0.2239487767219543,0.22233474552631374,0.22838740348815917,0.21829959154129025,0.24281031996011732,0.3160339747369289,
1987-12-09,,,0.2219313532114029,0.2199137300252914,0.22657161206007004,0.21930838301777836,0.24026759326457975,0.3143279671669006,
1987-12-10,,,0.2239487767219543,0.21951024830341334,0.22495756298303604,0.22041804566979403,0.23780534267425535,0.31270190298557277,
1987-12-11,,,0.2219313532114029,0.2211242854595184,0.22253647744655608,0.22142683714628214,0.23534286767244336,0.3110158176720142,
1987-12-14,,,0.2300016582012176,0.2243523836135864,0.22354530543088913,0.222839143872261,0.23284118920564648,0.30929087832570074,
1987-12-15,,,0.2501769959926605,0.22959802746772767,0.22596638649702072,0.22515934035181995,0.23086337536573406,0.307847393900156,
1987-12-16,,,0.2481594383716583,0.2348436444997787,0.22737868726253505,0.2276812762022018,0.22912607401609417,0.3064634363353252,
1987-12-17,,,0.2501769959926605,0.24008928835392,0.2297997683286667,0.22949706763029099,0.22783035248517985,0.30498010560870165,
1987-12-18,,,0.254212349653244,0.2465454876422882,0.23383488655090331,0.23191813975572587,0.22669557720422742,0.3036168302595615,
1987-12-21,,,0.2521943151950836,0.2509840190410614,0.2376682013273239,0.2336330570280552,0.2260420355200767,0.30221345230937,
1987-12-22,,,0.2461422085762024,0.25017706155776975,0.2398875445127487,0.23413747400045395,0.22518721312284465,0.3007495532929897,
1987-12-23,,,0.2521943151950836,0.25098403692245486,0.2429138407111168,0.2347427263855934,0.22445343285799024,0.2992266179621219,
1987-12-24,,,0.2521943151950836,0.2513875007629395,0.24573839455842972,0.23534797877073288,0.22379989117383953,0.29764390423893927,
1987-12-25,,,0.2521943151950836,0.2509838938713074,0.2487646907567978,0.23565058410167694,0.22334697157144542,0.29600518122315406,
1987-12-28,,,0.2380718290805816,0.24815939664840697,0.24957170784473415,0.23655850663781167,0.223654787838459,0.2942452363669872,
1987-12-29,,,0.2320190221071243,0.24533475935459137,0.24775591045618056,0.23686114847660064,0.22420264989137645,0.29243278354406355,
1987-12-30,,,0.2461422085762024,0.24412433803081512,0.247554187476635,0.23746643736958503,0.22407003015279767,0.2908217516541481,
1987-12-31,,,0.254212349653244,0.2445279449224472,0.24795772284269332,0.23887874558568,0.2243395552039146,0.28933154553174967,
1988-01-01,,,0.254212349653244,0.24493155181407927,0.24795772284269332,0.24089630469679832,0.2246893203258514,0.28788146078586574,
1988-01-04,,,0.2622825801372528,0.24977370202541352,0.24896654933691026,0.2433173753321171,0.22624368488788602,0.2866725707054138,
1988-01-05,,,0.2723700106143951,0.2578438997268676,0.25158932954072954,0.24573843702673911,0.227759056687355,0.28558461338281627,
1988-01-06,,,0.2905279695987701,0.2667210519313812,0.25542269498109815,0.2491682678461075,0.22987832903861996,0.28461805522441863,
1988-01-07,,,0.2804404199123382,0.2719666659832001,0.25824730545282365,0.25199285000562666,0.23163535863161083,0.2835104978084564,
1988-01-08,,,0.2663174867630005,0.27438769340515134,0.25965962260961534,0.25421215668320657,0.23230747520923614,0.2822015237808227,
1988-01-11,,,0.2582470774650574,0.2735805928707123,0.2616771474480629,0.25562442764639853,0.23289842367172242,0.28083191126585005,
1988-01-12,,,0.254212349653244,0.26994906067848207,0.26389648020267487,0.25582619532942774,0.2336895388364792,0.2794018858671188,
1988-01-13,,,0.254212349653244,0.26268593668937684,0.26470349431037904,0.256128840893507,0.23452077597379684,0.27793174296617507,
1988-01-14,,,0.2501769959926605,0.2566332519054413,0.2642999589443207,0.256128840893507,0.23532780051231383,0.27642124652862543,
1988-01-15,,,0.2441241145133972,0.25219457745552065,0.263291135430336,0.2556244291365147,0.23585236340761184,0.27493046551942824,
1988-01-18,,,0.2421066612005233,0.2489664942026138,0.26127354353666304,0.25512004643678665,0.2364979812502861,0.27335932388901707,
1988-01-19,,,0.2421066612005233,0.24654535651206966,0.25824720859527583,0.25491826906800263,0.23726465314626694,0.2718082416057586,
1988-01-20,,,0.2441241145133972,0.2445277094841003,0.25360682308673854,0.25451475903391835,0.23811202496290207,0.2702773338556289,
1988-01-21,,,0.2400892674922943,0.24251016378402707,0.24957170784473415,0.25390950664877887,0.23887869983911514,0.26858571290969846,
1988-01-22,,,0.2421066612005233,0.2421066731214523,0.24715062528848644,0.25340512394905085,0.2396857225894928,0.26695438340306277,
1988-01-25,,,0.2481594383716583,0.24331722855567928,0.24614186137914654,0.2539095044136047,0.24061380088329315,0.26538358166813847,
1988-01-26,,,0.2562297582626343,0.24614184796810146,0.24634360224008556,0.2551200412213802,0.2416629347205162,0.26395367100834843,
1988-01-27,,,0.2582470774650574,0.24896644055843348,0.2467470750212669,0.25572528466582295,0.24287346184253691,0.2625238753855228,
1988-01-28,,,0.2683348059654236,0.2546155482530593,0.2485628560185432,0.2564314074814319,0.24396293461322785,0.26127520129084586,
1988-01-29,,,0.2723700106143951,0.26066821813583374,0.251387445628643,0.25733929052948945,0.2452945166826248,0.26002675250172613,
1988-02-01,,,0.2844752073287964,0.26793137192726135,0.2556243002414703,0.25844892188906665,0.2466261014342308,0.2589394824206829,
1988-02-02,,,0.2844752073287964,0.2735804617404938,0.2598611548542976,0.2590541817247867,0.24759452819824218,0.2579123966395855,
1988-02-03,,,0.2901569604873657,0.27996243834495543,0.2644644394516945,0.25903563126921647,0.24859588205814362,0.25696218743920324,
1988-02-04,,,0.2942149043083191,0.28513845801353455,0.269877003133297,0.2597243554890155,0.2496783947944641,0.2561729250848293,
1988-02-05,,,0.2901569604873657,0.28869584798812864,0.2746820330619812,0.2609163291752338,0.25055868983268736,0.2554233269393444,
1988-02-08,,,0.2759532928466797,0.2869914650917053,0.27746141850948336,0.26180163994431493,0.2516794881224632,0.2549730445444584,
1988-02-09,,,0.2800117135047912,0.2860987663269043,0.27983961403369906,0.26309160813689225,0.25276039868593214,0.2544028560817242,
1988-02-10,,,0.2840696275234222,0.2848812997341156,0.28242186903953553,0.2645844720304012,0.2537610626220703,0.2536325080692768,
1988-02-11,,,0.2800117135047912,0.28204066157341,0.2835895597934723,0.2660762079060077,0.25484197318553925,0.25278145745396613,
1988-02-12,,,0.2759532928466797,0.27919992804527277,0.28394788801670073,0.26766766682267185,0.2560838156938553,0.2520101945102215,
1988-02-15,,,0.2759532928466797,0.27919992804527277,0.2830956965684891,0.26935999840497965,0.25732565820217135,0.25129911437630653,
1988-02-16,,,0.2759532928466797,0.27838824391365047,0.2822435051202774,0.2710523299872875,0.2583657485246658,0.25058803424239157,
1988-02-17,,,0.2779822647571563,0.27717077136039736,0.28102603554725647,0.2727452374994755,0.2594867667555809,0.24987718001008033,
1988-02-18,,,0.2718952894210815,0.2755474865436554,0.2787940740585327,0.27433553859591486,0.26044569700956344,0.24912551984190942,
1988-02-19,,,0.2759532928466797,0.2755474865436554,0.2773737072944641,0.27602787017822267,0.26152613580226897,0.24843450173735618,
1988-02-22,,,0.2779822647571563,0.2759532809257507,0.27757660448551175,0.2775190114974976,0.26248574793338775,0.24766346856951713,
1988-02-23,,,0.2840696275234222,0.2775765478610992,0.27798239588737483,0.27891100496053695,0.26316360056400295,0.24701348796486855,
1988-02-24,,,0.2962440848350525,0.2812289118766784,0.27919984161853784,0.2808108553290367,0.26412529349327085,0.24662568375468255,
1988-02-25,,,0.3023309111595154,0.2873160362243652,0.28143176138401027,0.2825106605887413,0.26516837179660796,0.24649936214089394,
1988-02-26,,,0.3003020286560058,0.2921857833862304,0.2838666349649429,0.28390726149082185,0.2660901653766632,0.24639287129044532,
1988-02-29,,,0.310447484254837,0.2986788272857666,0.2873160541057586,0.2852058753371239,0.26725522875785823,0.2466486321389675,
1988-03-01,,,0.3084182739257812,0.3035485565662384,0.2905625522136688,0.2864030286669731,0.2685007500648498,0.24684398159384727,
1988-03-02,,,0.3023309111595154,0.304765921831131,0.29299741685390474,0.2870117262005806,0.2695034819841384,0.2469784574210644,
1988-03-03,,,0.2901569604873657,0.30233113169670106,0.29482358396053315,0.2868088290095329,0.2702627348899841,0.24703131303191184,
1988-03-04,,,0.2860984802246094,0.29949042201042175,0.2958381026983261,0.2866059049963951,0.2709408181905746,0.24714389488101005,
1988-03-07,,,0.2840696275234222,0.29421485066413877,0.2964468389749527,0.28701172173023226,0.27186077415943144,0.24775778099894524,
1988-03-08,,,0.2881279587745666,0.29015678763389585,0.29685267210006716,0.287417533993721,0.2729829528927803,0.2485928013920784,
1988-03-09,,,0.2881279587745666,0.28731619715690615,0.2960410594940185,0.28762045055627816,0.27382266789674753,0.24894634902477264,
1988-03-10,,,0.2840696275234222,0.28609873056411744,0.2942149311304092,0.28782334625720973,0.2744198134541511,0.2493796843290329,
1988-03-11,,,0.2840696275234222,0.28569296002387995,0.2925916910171508,0.28822916299104684,0.2750169590115547,0.24985313966870307,
1988-03-14,,,0.2860984802246094,0.2860987305641174,0.2901567906141281,0.28873642235994335,0.27549327701330184,0.25086848095059394,
1988-03-15,,,0.2901569604873657,0.2865045309066772,0.2883306592702865,0.28944660574197767,0.2758490160107612,0.2518040363490581,
1988-03-16,,,0.2901569604873657,0.28691033124923704,0.28711326420307154,0.29005534052848814,0.2758415958285331,0.25285996243357656,
1988-03-17,,,0.2962440848350525,0.2893452227115631,0.2877219766378402,0.2912727802991867,0.2761576691269874,0.2538965138792992,
1988-03-18,,,0.2982731163501739,0.29218592047691344,0.2889394402503967,0.2923887714743614,0.2767967817187309,0.25455212846398356,
1988-03-21,,,0.2921858727931976,0.2934033989906311,0.2897510647773742,0.2930989518761634,0.2774755576252937,0.2551869906485081,
1988-03-22,,,0.2901569604873657,0.2934033989906311,0.28995396494865416,0.29340331852436063,0.2781944498419761,0.25594199433922765,
1988-03-23,,,0.2901569604873657,0.2934033989906311,0.2901568651199341,0.2930989623069763,0.2789133420586586,0.2567170590162277,
1988-03-24,,,0.2881279587745666,0.29178017377853394,0.29056269824504855,0.2923888146877288,0.2796723613142967,0.2575000809133053,
1988-03-25,,,0.2840696275234222,0.28893947601318354,0.29056269824504855,0.29157719463109966,0.2804712715744972,0.25816181749105455,
1988-03-28,,,0.2779822647571563,0.2860987544059753,0.28975107669830324,0.28995393365621563,0.2811887836456298,0.258843382447958,
1988-03-29,,,0.2860984802246094,0.28528705835342405,0.2893452286720276,0.28883794397115703,0.28206862002611155,0.25966663658618927,
1988-03-30,,,0.2901569604873657,0.28528705835342405,0.2893452286720276,0.28822924643754955,0.28298927694559095,0.2605506509542465,
1988-03-31,,,0.2820406854152679,0.2840696036815643,0.28792488873004907,0.28782343268394467,0.2838283053040504,0.26135350257158274,0.3053350525349378
1988-04-01,,,0.2820406854152679,0.28366381525993345,0.28630164563655847,0.2876205429434776,0.2846269857883453,0.262156354188919,0.3048523312062025
1988-04-04,,,0.2800117135047912,0.2840697050094604,0.28508422970771785,0.28741764724254604,0.28526403129100797,0.26293891608715053,0.3043594650179147
1988-04-05,,,0.2820406854152679,0.28325814604759214,0.2842726022005081,0.28711328357458116,0.28578024983406064,0.2637215922772884,0.30379704125225543
1988-04-06,,,0.2779822647571563,0.28082320690155027,0.28305513262748716,0.28660599887371063,0.28617495357990264,0.26452420771121976,0.3031944022327661
1988-04-07,52.590777301033846,P,0.2901569604873657,0.2824464619159698,0.28325803279876705,0.2869103655219078,0.28661139667034147,0.2652871656417846,0.30264267407357687
1988-04-08,52.59714527368206,P,0.2962440848350525,0.28528714179992676,0.28447547852993005,0.2875190883874893,0.2870888781547546,0.2661916974186897,0.3021213815361261
1988-04-11,52.60957492931101,A,0.310447484254837,0.2913742959499359,0.2877220004796982,0.2887365385890007,0.28760832369327544,0.2671172125637531,0.3015814388543367
1988-04-12,52.62313248075844,A,0.3124769032001495,0.2974615395069122,0.2903598427772522,0.28985253572463987,0.2881683576107025,0.2678814429044723,0.3011014605313539
1988-04-13,52.63437006659217,A,0.3043604493141174,0.3027371764183044,0.29178019165992736,0.29056271016597746,0.28845242738723753,0.26852415472269053,0.3005908618122339
1988-04-14,52.63260831511181,A,0.3003020286560058,0.3047661900520324,0.2936063259840011,0.2907656073570251,0.28857416987419127,0.26912628233432767,0.29996034272015093
1988-04-15,52.623364948948655,A,0.2982731163501739,0.30517199635505665,0.2952295690774917,0.2907656073570251,0.28873649299144744,0.2696475914120674,0.29928979061543937
1988-04-18,52.606370944534945,A,0.2921858727931976,0.3015196740627288,0.2964469850063324,0.2907656073570251,0.2890611445903778,0.2703703163564205,0.2986087278276682
1988-04-19,52.58744427107947,A,0.2881279587745666,0.29664988517761226,0.29705571234226225,0.29066415727138517,0.28922346949577327,0.2709919340908527,0.2979472263902425
1988-04-20,52.57329071880929,P,0.2840696275234222,0.2925917208194732,0.2976644486188888,0.29035979062318795,0.28922346949577327,0.2714922660589218,0.29733517356216904
1988-04-21,52.569012379656634,P,0.2901569604873657,0.2905627071857452,0.2976644486188888,0.29046124070882795,0.2894263744354248,0.272134173810482,0.29674359552562235
1988-04-22,52.569488702455835,A,0.2901569604873657,0.2889394760131836,0.2970557361841201,0.2907656073570251,0.2897104477882385,0.27289713174104685,0.29618190236389635
1988-04-25,52.57359044848337,P,0.2921858727931976,0.2889394760131836,0.2952295750379562,0.29147578775882715,0.29003509938716887,0.27368037879467005,0.295690132305026
1988-04-26,52.57952839357341,P,0.2921858727931976,0.28975105881690977,0.293200471997261,0.2917801573872566,0.29035975098609923,0.2743627497553825,0.2951983622461557
1988-04-27,52.58465469287725,P,0.2881279587745666,0.29056272506713865,0.29157722294330596,0.2916787073016166,0.29056266486644744,0.2750247158110141,0.2946763414889574
1988-04-28,52.589407898356434,A,0.2921858727931976,0.290968507528305,0.2907656073570251,0.2921859666705131,0.29096847653388974,0.27570708677172656,0.2942044948786497
1988-04-29,52.585960762727474,A,0.2820406854152679,0.28934525251388543,0.2891423642635345,0.2921859666705131,0.2910902243852615,0.27630818009376523,0.2936619988828897
1988-05-02,52.578097035274226,P,0.2800117135047912,0.28691042065620415,0.28792494833469384,0.2921859666705131,0.2911308133602142,0.27680828064680096,0.2930495794862508
1988-05-03,52.566492653453366,P,0.273924171924591,0.28325808048248285,0.2865045696496963,0.29178014099597926,0.29092790424823756,0.2770457524061203,0.2924465731531381
1988-05-04,52.54894606580324,B,0.2597207725048065,0.2775766432285308,0.28406968414783473,0.2908670663833618,0.29019743800163267,0.27716136574745176,0.2918124010413885
1988-05-05,52.52738697380577,B,0.2658080458641052,0.27230107784271235,0.2816347926855087,0.28964962065219874,0.28946698069572446,0.2773176762461662,0.29114889092743396
1988-05-06,52.51230367213524,B,0.2635201811790466,0.26859697699546814,0.2789711147546768,0.28801342546939845,0.28873134374618525,0.2774107545614242,0.29051379241049285
1988-05-09,52.49739969441958,B,0.2635201811790466,0.2652986705303192,0.2761045455932617,0.28566706031560896,0.2877927976846695,0.27752401322126385,0.28986873276531694
1988-05-10,52.48759596155997,B,0.261477380990982,0.2628093123435974,0.2730336964130401,0.2831170842051506,0.2868539798259735,0.2776773649454116,0.28921345911920066
1988-05-11,52.484107562031994,B,0.2553489804267883,0.2619349539279937,0.2697557985782623,0.28066651076078414,0.2859143412113189,0.2777089115977287,0.2884677647799253
1988-05-12,52.48306535083635,B,0.2594347596168518,0.26066029667854307,0.26648068726062774,0.2786231473088264,0.28529989719390864,0.2777813160419464,0.2877126101404428
1988-05-13,52.48363944943949,B,0.2594347596168518,0.2598432123661041,0.2642200946807861,0.27668122947216034,0.2847666227817535,0.2778537204861641,0.28692945085465904
1988-05-16,52.489913978480594,B,0.261477380990982,0.2594346523284912,0.2623666614294052,0.27514580488204954,0.2843147778511047,0.2780877760052681,0.2861665061861276
