Date,GRADE,GPS,KO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-11-22,58.06727536708136,P,1.126259446144104,1.1129701614379883,1.114631175994873,1.1315749168395997,1.1386845755577086,1.0797709262371062,1.0378696948289872
1988-11-23,58.11881113990262,P,1.1428707838058472,1.1216081857681275,1.1166246294975282,1.1305782437324523,1.1391496896743774,1.0812049734592437,1.0387285155057908
1988-11-24,58.18110691727653,P,1.1428707838058472,1.1295817136764525,1.118618083000183,1.130744355916977,1.139614803791046,1.0827379816770553,1.0396198123693465
1988-11-25,58.18986896987235,A,1.1174439191818235,1.1298120021820068,1.1197298645973206,1.1296391248703004,1.1392391633987426,1.0841816526651382,1.040270305275917
1988-11-28,58.194078735222966,A,1.12413489818573,1.1307159662246704,1.1215107440948486,1.128536206483841,1.1392631363868713,1.0855273020267486,1.0408892899751663
1988-11-29,58.22334339876406,A,1.1509002447128296,1.1356441259384156,1.124307143688202,1.128273218870163,1.139755952358246,1.0873055362701416,1.0416258674860002
1988-11-30,58.2294641063979,A,1.1609370708465576,1.1392573833465576,1.1304327845573425,1.1280137181282044,1.14011727809906,1.0891511434316634,1.0424938261508943
1988-12-01,58.212452828699746,A,1.140863299369812,1.1388558864593505,1.1342188000679017,1.127082771062851,1.140342915058136,1.0906970632076263,1.043326368033886
1988-12-02,58.24116630782149,A,1.1509002447128296,1.1455471515655518,1.1376795768737793,1.127152019739151,1.1402377200126648,1.0921124470233918,1.0442902898788453
1988-12-05,58.29054422349486,A,1.1709742546081543,1.1549150228500367,1.1428154945373534,1.129221659898758,1.1407333397865296,1.0939264899492265,1.0452896279096604
1988-12-06,58.322421974487526,A,1.1877026557922363,1.162275505065918,1.1489598155021667,1.13179549574852,1.1416299772262573,1.0959408032894133,1.0462914144992828
1988-12-07,58.33626743184638,A,1.184356451034546,1.1669593811035157,1.1531083822250365,1.1348665058612823,1.1423268008232117,1.097888668179512,1.047227748334408
1988-12-08,58.36682018369612,A,1.177664041519165,1.1743195295333861,1.1565877079963685,1.1376028954982758,1.142424657344818,1.09990154504776,1.048146862089634
1988-12-09,58.39746370889211,A,1.184356451034546,1.1810107707977295,1.1632789611816405,1.1415044128894807,1.1428557014465333,1.1020143413543702,1.049131917655468
1988-12-12,58.39182881493549,A,1.177664041519165,1.1823487281799316,1.168631875514984,1.1450713098049163,1.1434851169586182,1.10399423122406,1.0501159885525704
1988-12-13,58.3792088757476,A,1.1910480260849,1.1830178022384643,1.1726466536521911,1.1484768986701965,1.1445815587043762,1.1059760159254075,1.0510695388913154
1988-12-14,58.36622894100642,A,1.177664041519165,1.1816793203353881,1.1743193507194518,1.1523760676383972,1.1454103207588195,1.1079559057950974,1.0519168892502784
1988-12-15,58.364342302407294,A,1.181011199951172,1.1823487520217895,1.1783341407775878,1.1562764704227448,1.146505355834961,1.1098043411970138,1.0528137096762658
1988-12-16,58.339315954691536,A,1.184356451034546,1.1823487520217895,1.1816797614097596,1.1596796691417695,1.146936399936676,1.1115213042497636,1.0537436234951019
1988-12-19,58.346728996856115,A,1.2044298648834229,1.1877019166946412,1.1850253224372864,1.16392040848732,1.148034691810608,1.113537968993187,1.0546757066249848
1988-12-20,58.334182820410376,A,1.1910480260849,1.1877019166946412,1.1853598594665526,1.1671598374843597,1.1488653469085692,1.1154208153486251,1.0555899769067765
1988-12-21,58.329280207924135,A,1.1877026557922363,1.1897096395492555,1.1856944799423217,1.169401431083679,1.1500277709960938,1.117039298415184,1.0564056873321532
1988-12-22,58.31292131342362,A,1.1877026557922363,1.1910479307174682,1.1866983413696288,1.1716430246829987,1.151190195083618,1.118723744750023,1.0571068328619004
1988-12-23,58.320830984736354,A,1.1977390050888062,1.1937244415283204,1.188036596775055,1.1756577789783478,1.1526197862625123,1.1206075161695481,1.0578908920288086
1988-12-26,58.30422828910037,A,1.1977390050888062,1.192386269569397,1.190044093132019,1.1793379843235017,1.1541158413887025,1.1224912875890731,1.05872405230999
1988-12-27,58.29857656713699,A,1.1910480260849,1.192386269569397,1.190044093132019,1.181345373392105,1.1552122831344604,1.124440091252327,1.0594910204410553
1988-12-28,58.30049763754698,A,1.1910480260849,1.1930553436279296,1.1913824915885924,1.1828509211540221,1.1565080547332764,1.1264878582954407,1.060241624712944
1988-12-29,58.30707984631786,A,1.1943941116333008,1.1943936347961426,1.1927207827568054,1.1855274617671967,1.15700697183609,1.1285690861940383,1.0611071622371673
1988-12-30,58.29423710028292,A,1.1943941116333008,1.1937246561050414,1.193724548816681,1.1877021551132203,1.157372989654541,1.1306173276901246,1.062054533958435
1989-01-02,58.28235677098079,A,1.1943941116333008,1.1930556774139405,1.1927209734916686,1.1888731479644776,1.1578719067573546,1.1327645182609558,1.063034636080265
1989-01-03,58.243276425354395,A,1.1642829179763794,1.1877026557922363,1.1900444626808167,1.1877021610736846,1.157502794265747,1.1343797135353089,1.0637659844756127
1989-01-04,58.23589671563867,P,1.1943941116333008,1.1883718729019166,1.190713608264923,1.1882040441036223,1.1581345915794372,1.1361640679836273,1.0646969851851464
1989-01-05,58.25094519354942,A,1.214466571807861,1.1923863649368287,1.1933899998664856,1.1900441706180573,1.1596329522132873,1.138083167076111,1.0657610824704171
1989-01-06,58.256954406610475,A,1.2044298648834229,1.194393515586853,1.1940590858459472,1.191047841310501,1.1609305787086486,1.13990189909935,1.0667749962210655
1989-01-09,58.26831320927348,A,1.2044298648834229,1.1964006662368774,1.194728171825409,1.192386132478714,1.1620953106880187,1.1417866110801698,1.067821645140648
1989-01-10,58.30811498155767,A,1.1910480260849,1.2017536878585815,1.194728171825409,1.192386132478714,1.162793071269989,1.143372575044632,1.068785016834736
1989-01-11,58.299079690244064,A,1.1910480260849,1.2010844707489015,1.194728171825409,1.1930553317070007,1.1632914900779725,1.144925558567047,1.069633823931217
1989-01-12,58.268737120109314,A,1.1977390050888062,1.1977389574050903,1.1950626611709594,1.1938917219638825,1.164056625366211,1.1465784323215484,1.0706142833828927
