Date,GRADE,GPS,PARA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2006-01-23,,,16.758319854736328,16.498705291748045,16.666807556152342,16.75540199279785,,,
2006-01-24,,,17.45929527282715,16.7375545501709,16.688875007629395,16.79596757888794,,,
2006-01-25,,,17.134765625,16.83231430053711,16.703153228759767,16.839778232574464,,,
2006-01-26,,,17.40087890625,16.99327735900879,16.7563756942749,16.89851655960083,,,
2006-01-27,,,17.394384384155273,17.22952880859375,16.842049598693848,16.940704250335692,,,
2006-01-30,,,17.699438095092773,17.41775245666504,16.958228874206544,16.99814462661743,,,
2006-01-31,,,16.959529876708984,17.317799377441407,17.02767696380615,16.995872974395752,,,
2006-02-01,,,16.966020584106445,17.284050369262694,17.058182334899904,17.000416469573974,,,
2006-02-02,,,16.64798355102539,17.133471298217774,17.063374328613282,16.97737522125244,,,
2006-02-03,,,16.654481887817383,16.985490798950195,17.107509803771972,16.926425838470458,,,
2006-02-06,,,16.77130699157715,16.79986457824707,17.108808517456055,16.8878080368042,,,
2006-02-07,,,16.570104598999023,16.721979522705077,17.019889450073244,16.854382228851318,,,
2006-02-08,,,16.888132095336914,16.706401824951172,16.995226097106933,16.849189662933348,,,
2006-02-09,,,16.6350040435791,16.703805923461914,16.918638610839842,16.83750715255737,,,
2006-02-10,,,16.524669647216797,16.677843475341795,16.831667137145995,16.836858367919923,16.769487113952636,,
2006-02-13,,,16.57659149169922,16.638900375366212,16.71938247680664,16.838805675506592,16.754429359436035,,
2006-02-14,,,16.61553192138672,16.64798583984375,16.684982681274413,16.856329822540282,16.75235237121582,,
2006-02-15,,,16.62201690673828,16.594762802124023,16.650582313537598,16.85438232421875,16.753130950927734,,
2006-02-16,,,16.323463439941406,16.532454681396484,16.6181303024292,16.84075231552124,16.750015640258788,,
2006-02-17,,,16.777793884277344,16.583079528808593,16.630461502075196,16.868985652923584,16.752871437072756,,
2006-02-20,,,16.777793884277344,16.623320007324217,16.631110191345215,16.869959354400635,16.74780891418457,,
2006-02-21,,,16.420827865600586,16.584379196166992,16.61618251800537,16.818035984039305,16.738722457885743,,
2006-02-22,,,16.37537956237793,16.53505172729492,16.564907264709472,16.780066680908202,16.732621421813963,,
2006-02-23,,,16.35591697692871,16.54154243469238,16.536998558044434,16.72781858444214,16.73106388092041,,
2006-02-24,,,16.022785186767578,16.39054069519043,16.48681011199951,16.659238624572755,16.72310302734375,,
2006-02-27,,,16.218748092651367,16.278731536865234,16.451025772094727,16.585204124450684,16.719191284179686,,
2006-02-28,,,15.977065086364746,16.189978981018065,16.38717908859253,16.536080884933472,16.713301677703857,,
2006-03-01,,,16.101163864135742,16.135135841369628,16.335093784332276,16.492838048934935,16.70755754470825,,
2006-03-02,,,15.715789794921877,16.007110404968262,16.274326419830324,16.446228361129762,16.695923290252686,,
2006-03-03,,,15.66353702545166,15.935260772705078,16.162900733947755,16.396681118011475,16.67818141937256,,
2006-03-06,,,15.66353702545166,15.824218559265137,16.051475048065186,16.3412926197052,16.66043954849243,,
2006-03-07,,,15.911747932434082,15.811155128479005,16.000567054748537,16.30837478637695,16.645714836120604,,
2006-03-08,,,15.768043518066406,15.744531059265137,15.939833450317384,16.252370357513428,16.635904655456542,,
2006-03-09,,,15.650467872619627,15.731466674804688,15.869288539886474,16.203143548965453,16.62439176559448,,
2006-03-10,,,15.64393424987793,15.727546119689942,15.831403446197509,16.15910677909851,16.606257839202883,,
2006-03-13,,,15.689655303955078,15.732769775390626,15.778494167327882,16.114759969711304,16.589038333892823,,
2006-03-14,,,15.650467872619627,15.680513763427735,15.745834445953369,16.066506767272948,16.561948432922364,,
2006-03-15,,,15.898681640625,15.706641387939452,15.725586223602296,16.030340003967286,16.542419052124025,,
2006-03-16,,,15.82029914855957,15.740607643127442,15.736037158966065,16.005181789398193,16.516648864746095,,
2006-03-17,,,16.08157730102539,15.828136253356934,15.777841186523437,15.970370960235595,16.48481101989746,,
2006-03-20,,,15.93786907196045,15.877779006958008,15.805274391174317,15.92837471961975,16.452695140838625,,
2006-03-21,,,16.18608283996582,15.984902000427246,15.83270788192749,15.916637468338013,16.431644382476808,,
2006-03-22,,,16.382041931152344,16.081574058532716,15.894107723236084,15.916970586776733,16.419445552825927,,
2006-03-23,,,16.257938385009766,16.169101905822753,15.954854774475098,15.912071657180785,16.40723123550415,,
2006-03-24,,,16.349384307861328,16.22266330718994,16.02539978027344,15.928401613235474,16.40346601486206,,
2006-03-27,,,16.18608283996582,16.272306060791017,16.075042533874512,15.926768350601197,16.39643476486206,,
2006-03-28,,,15.950935363769531,16.22527656555176,16.105089282989503,15.925461864471435,16.390152492523193,,
2006-03-29,,,15.963994979858398,16.14166717529297,16.11162061691284,15.918603420257568,16.376213054656983,,
2006-03-30,,,15.833369255065918,16.0567533493042,16.112927627563476,15.924482393264771,16.36095916748047,,
2006-03-31,,,15.66353702545166,15.919583892822265,16.071123600006104,15.924482393264771,16.34996736526489,,
2006-04-03,,,16.133831024169922,15.909133529663086,16.090719795227052,15.947997093200684,16.337477588653563,,
2006-04-04,,,16.179550170898438,15.954856491088867,16.090066528320314,15.961387205123902,16.31188268661499,,
2006-04-05,,,16.264469146728516,16.014951324462892,16.07830924987793,15.986208486557008,16.294476757049562,,
2006-04-06,,,16.63679313659668,16.175636100769044,16.11619472503662,16.035524749755858,16.279195041656493,,
2006-04-07,,,16.42123031616211,16.327174758911134,16.1233793258667,16.07438955307007,16.25973196029663,,
2006-04-10,,,16.257938385009766,16.351996231079102,16.130564880371093,16.102803707122803,16.230901966094972,,
2006-04-11,,,16.06850814819336,16.329787826538087,16.142322158813478,16.12370572090149,16.213081531524658,,
2006-04-12,,,16.022785186767578,16.2814510345459,16.148201179504394,16.129910898208617,16.194216823577882,,
2006-04-13,,,16.231807708740234,16.20045394897461,16.188045024871826,16.150486326217653,16.18589330673218,,
2006-04-14,,,16.231807708740234,16.162569427490233,16.244872093200684,16.157997846603394,16.177439823150635,,
2006-04-17,,,16.14035987854004,16.139053726196288,16.245524978637697,16.168122386932374,16.16482088088989,,
2006-04-18,,,16.19915008544922,16.16518211364746,16.247484970092774,16.168775749206542,16.157401790618895,,
2006-04-19,,,16.04237937927246,16.169100952148437,16.225275993347168,16.15179262161255,16.140486736297607,,
2006-04-20,,,16.022785186767578,16.127296447753906,16.16387519836426,16.14003496170044,16.128242359161376,,
2006-04-21,,,16.205690383911133,16.122072982788087,16.14232120513916,16.13285026550293,16.121862773895263,16.44567494392395,
2006-04-24,,,16.205690383911133,16.135139083862306,16.137096405029297,16.133830642700197,16.1144447517395,16.434437055587768,
2006-04-25,,,16.57147216796875,16.20960350036621,16.187392807006837,16.164857482910158,16.113563556671142,16.43295796394348,
2006-04-26,,,16.427764892578125,16.286680603027342,16.22789077758789,16.188045978546143,16.10967851638794,16.431404733657835,
2006-04-27,,,16.656389236450195,16.413401412963868,16.270348930358885,16.229196977615356,16.116337032318114,16.43317633628845,
2006-04-28,,,16.63679313659668,16.499621963500978,16.31084747314453,16.27785978317261,16.1135170173645,16.433194227218628,
2006-05-01,,,16.83927345275879,16.62633857727051,16.380738830566408,16.313131904602052,16.11474660873413,16.431277761459352,
2006-05-02,,,16.68904685974121,16.649853515625,16.429728507995605,16.338606739044188,16.120110988616943,16.429416723251343,
2006-05-03,,,16.819679260253906,16.728236389160156,16.50745849609375,16.366367244720458,16.128996982574463,16.430809202194215,
2006-05-04,,,17.009111404418945,16.798780822753905,16.606091117858888,16.384983158111574,16.14206087112427,16.436562376022337,
2006-05-05,,,17.231189727783203,16.91766014099121,16.708641052246094,16.425481128692628,16.16622896194458,16.444665994644165,
2006-05-08,,,17.374900817871094,17.024785614013673,16.82556209564209,16.481329250335694,16.189352016448975,16.454271650314332,
2006-05-09,,,17.420616149902344,17.1710994720459,16.91047649383545,16.548934650421142,16.218223037719728,16.465762357711792,
2006-05-10,,,17.17893409729004,17.242950439453125,16.985593414306642,16.606742095947265,16.239778442382814,16.473667993545533,
2006-05-11,,,16.93072509765625,17.227273178100585,17.013027000427247,16.641687965393068,16.2640771484375,16.480000219345094,
2006-05-12,,,16.76089859008789,17.133214950561523,17.025437545776366,16.66814250946045,16.286024379730225,16.482102899551393,
2006-05-15,,,16.76089859008789,17.01041450500488,17.017600059509277,16.699169445037843,16.30797161102295,16.484205579757692,
2006-05-16,,,17.19852638244629,16.965996551513673,17.068548011779786,16.749138259887694,16.333707180023193,16.4897110080719,
2006-05-17,,,16.852340698242188,16.9006778717041,17.071814155578615,16.78963632583618,16.35539312362671,16.495648889541627,
2006-05-18,,,16.55840301513672,16.826213455200197,17.02674331665039,16.81641721725464,16.37355182647705,16.498971796035768,
2006-05-19,,,16.466951370239258,16.767424011230467,16.950319480895995,16.829480266571046,16.390012168884276,16.49813500404358,
2006-05-22,,,16.499618530273438,16.715167999267578,16.86279125213623,16.84417667388916,16.406211433410643,16.497624883651735,
2006-05-23,,,16.231807708740234,16.521824264526366,16.74391040802002,16.827193450927734,16.417838230133057,16.48989333152771,
2006-05-24,,,16.591068267822266,16.469569778442384,16.68512382507324,16.83535861968994,16.431685962677,16.487052507400513,
2006-05-25,,,17.17893409729004,16.593675994873045,16.70994472503662,16.861485862731932,16.45885866165161,16.487753763198853,
2006-05-26,,,17.11361312866211,16.723008346557616,16.745216178894044,16.885326862335205,16.479499378204345,16.482155199050904,
2006-05-29,,,17.11361312866211,16.84580726623535,16.780487632751466,16.899043846130372,16.50301425933838,16.4778547000885,
2006-05-30,,,16.66291046142578,16.93202781677246,16.726926040649413,16.8977370262146,16.51255081176758,16.472097597122193,
2006-05-31,,,16.9241943359375,16.99865303039551,16.734111404418947,16.90296277999878,16.52339385986328,16.471419706344605,
2006-06-01,,,17.52275276184082,17.067416763305665,16.830546379089355,16.928644847869872,16.548690147399903,16.477960691452026,
2006-06-02,,,17.384624481201172,17.121619033813477,16.922313690185547,16.936316585540773,16.5693949508667,16.486430482864378,
2006-06-05,,,17.47012710571289,17.192921829223632,17.01936454772949,16.94107789993286,16.59507583618164,16.49575530052185,
2006-06-06,,,17.28594970703125,17.317529678344727,17.124778747558594,16.934344577789307,16.621776123046875,16.505964307785035,
2006-06-07,,,17.54906463623047,17.44250373840332,17.220578384399413,16.95285110473633,16.653477516174316,16.51484528541565,
2006-06-08,,,17.463550567626953,17.430663299560546,17.249040031433104,16.979492378234863,16.686081142425536,16.523520154953005,
2006-06-09,,,16.937347412109375,17.341207885742186,17.231413459777833,16.988314819335937,16.711557350158692,16.530762357711794,
2006-06-12,,,16.937347412109375,17.234651947021483,17.21378688812256,16.99713726043701,16.727627677917482,16.532552633285523,
2006-06-13,,,16.963653564453125,17.17019271850586,17.243861198425293,16.985393619537355,16.743309745788576,16.527596216201783,
2006-06-14,,,16.989971160888672,17.0583740234375,17.25043888092041,16.992275142669676,16.757819786071778,16.52614827156067,
2006-06-15,,,17.279386520385742,17.02154121398926,17.2261022567749,17.028324317932128,16.77067165374756,16.524933347702028,
2006-06-16,,,17.095211029052734,17.05311393737793,17.197160911560058,17.059737300872804,16.78415126800537,16.521941614151,
2006-06-19,,,17.07547950744629,17.08074035644531,17.157696151733397,17.088530349731446,16.800502090454103,16.515702028274536,
2006-06-20,,,16.963653564453125,17.08074035644531,17.125466537475585,17.12512264251709,16.818404998779297,16.51574326515198,
2006-06-21,,,17.128093719482422,17.108364868164063,17.08336944580078,17.151973915100097,16.840511169433594,16.517363996505736,
2006-06-22,,,17.068893432617188,17.06626625061035,17.043903732299803,17.146471881866454,16.857252883911134,16.521573095321656,
2006-06-23,,,17.4306697845459,17.133358001708984,17.093235969543457,17.162324714660645,16.881230125427248,16.52933497428894,
2006-06-26,,,17.4306697845459,17.204396057128907,17.14256820678711,17.178177547454833,16.907036323547363,16.53592860221863,
2006-06-27,,,17.443815231323242,17.30042839050293,17.19058437347412,17.21722278594971,16.931929626464843,16.54466570854187,
2006-06-28,,,17.516172409057617,17.37804412841797,17.243204498291014,17.246821689605714,16.961405487060546,16.550946111679078,
2006-06-29,,,17.70692253112793,17.505649948120116,17.285958099365235,17.25603017807007,16.995088233947754,16.561665296554565,
2006-06-30,,,17.792434692382812,17.5780029296875,17.355680465698242,17.276420688629152,17.026823120117186,16.574342947006226,
2006-07-03,,,17.831899642944336,17.658248901367188,17.431322479248045,17.29450931549072,17.05934730529785,16.586896028518677,
2006-07-04,,,17.831899642944336,17.735865783691406,17.51814708709717,17.321806812286376,17.08455585479736,16.599059705734252,
2006-07-05,,,17.588529586791992,17.750337219238283,17.564190673828126,17.323780059814453,17.10777114868164,16.60872483253479,
2006-07-06,,,17.674043655395508,17.743761444091795,17.624705696105956,17.33430471420288,17.128124237060547,16.62223063468933,
2006-07-07,,,18.016077041625977,17.78848991394043,17.683246421813966,17.38824119567871,17.155709915161133,16.634613466262817,
2006-07-10,,,18.002912521362305,17.822692489624025,17.740470695495606,17.441519451141357,17.178982696533204,16.646864652633667,
2006-07-11,,,18.042381286621094,17.864788818359376,17.80032730102539,17.495455837249757,17.206049385070802,16.66308018684387,
2006-07-12,,,18.11473655700684,17.970030212402342,17.860183715820312,17.551694107055663,17.23195053100586,16.68047375679016,
2006-07-13,,,17.72666358947754,17.98055419921875,17.862157821655273,17.574057960510252,17.246301574707033,16.69418122291565,
2006-07-14,,,17.443815231323242,17.866101837158205,17.827295875549318,17.59148817062378,17.250554084777832,16.708391523361207,
2006-07-17,,,17.516172409057617,17.768753814697266,17.795723152160644,17.613522815704346,17.253379516601562,16.721365766525267,
2006-07-18,,,17.4306697845459,17.646411514282228,17.7556001663208,17.636873626708983,17.253580589294433,16.73590181350708,
2006-07-19,,,17.463550567626953,17.51617431640625,17.743102264404296,17.65364646911621,17.25927291870117,16.749525680541993,
2006-07-20,,,17.351734161376953,17.441188430786134,17.710871315002443,17.6677885055542,17.267693099975585,16.765885124206545,
2006-07-21,,,17.253070831298828,17.40303955078125,17.634570693969728,17.658908557891845,17.277536544799805,16.781780462265015,
2006-07-24,,,17.443815231323242,17.388568115234374,17.57866096496582,17.65956583023071,17.291194877624513,16.79958324432373,
2006-07-25,,,17.674043655395508,17.437242889404295,17.54182720184326,17.671077251434326,17.300705223083497,16.817206201553343,
2006-07-26,,,17.529327392578125,17.450398254394532,17.48328628540039,17.67173500061035,17.314244956970214,16.834819040298463,
2006-07-27,,,17.64772605895996,17.509596633911134,17.475392532348632,17.668775177001955,17.33603141784668,16.854791622161866,
2006-07-28,,,17.92398452758789,17.643779373168947,17.5234094619751,17.67535266876221,17.365172080993652,16.877592124938964,
2006-07-31,,,18.042381286621094,17.763492584228516,17.576030349731447,17.685876750946044,17.396027336120607,16.901119384765625,
2006-08-01,,,17.64772605895996,17.758229064941407,17.597735977172853,17.676668071746825,17.424345703125,16.921091966629028,
2006-08-02,,,17.858211517333984,17.82400588989258,17.637202072143555,17.690152168273926,17.449688568115235,16.940687265396118,
2006-08-03,,,17.338577270507812,17.76217613220215,17.63588638305664,17.67337884902954,17.45288143157959,16.9558700466156,
2006-08-04,,,16.970237731933594,17.571426773071288,17.607603073120117,17.621086883544923,17.45001392364502,16.964756650924684,
2006-08-07,,,17.200448989868164,17.4030403137207,17.58326644897461,17.580963706970216,17.45175064086914,16.97738245010376,
2006-08-08,,,17.26622772216797,17.326740646362303,17.542484855651857,17.54215602874756,17.463816986083984,16.988183898925783,
2006-08-09,,,17.26622772216797,17.2083438873291,17.51617488861084,17.499730587005615,17.470657653808594,16.99702575683594,
2006-08-10,,,17.4306697845459,17.22676239013672,17.494469261169435,17.484930896759032,17.468815994262695,17.0087530708313,
2006-08-11,,,17.34516143798828,17.301747131347657,17.436586952209474,17.479998207092287,17.46802673339844,17.018710842132567,
2006-08-14,,,17.930572509765625,17.44777183532715,17.425406074523927,17.500718212127687,17.477235641479492,17.036155738830566,
2006-08-15,,,18.180519104003903,17.630630111694337,17.47868537902832,17.538210678100587,17.495127029418946,17.058451576232912,
2006-08-16,,,18.12788963317871,17.802962493896484,17.505653190612794,17.571427631378175,17.50670352935791,17.080090522766113,
2006-08-17,,,18.055540084838867,17.927936553955078,17.5773494720459,17.60661792755127,17.518543319702147,17.10231223106384,
2006-08-18,,,18.101577758789062,18.079219818115234,17.690483474731444,17.64904327392578,17.541827926635744,17.126692638397216,
2006-08-21,,,18.22655487060547,18.138416290283203,17.793094062805174,17.688180255889893,17.567612075805663,17.147619876861572,
2006-08-22,,,18.53570938110352,18.209454345703126,17.92004222869873,17.73126354217529,17.599053192138673,17.171181468963624,
2006-08-23,,,18.640953063964844,18.31206703186035,18.05751476287842,17.78684482574463,17.632072830200194,17.194946308135986,
2006-08-24,,,18.60148048400879,18.421255111694336,18.174595832824707,17.83453254699707,17.658514709472655,17.21459318161011,
2006-08-25,,,18.719881057739254,18.544915771484376,18.312067794799805,17.874327373504638,17.691008110046386,17.23757968902588,
2006-08-28,,,19.03560256958008,18.706725311279296,18.42257080078125,17.92398843765259,17.730210571289064,17.265356330871583,
2006-08-29,,,19.161453247070312,18.831874084472656,18.52066421508789,17.999674797058105,17.774166564941407,17.29628578186035,
2006-08-30,,,19.081966400146484,18.920076751708983,18.616071891784667,18.06086254119873,17.813244018554688,17.32687759399414,
2006-08-31,,,18.90975570678711,18.981731796264647,18.70149345397949,18.139421463012695,17.850061264038086,17.35365707397461,
2006-09-01,,,19.115089416503903,19.06077346801758,18.802844619750978,18.24666404724121,17.883749656677246,17.382489891052245,
2006-09-04,,,19.115089416503903,19.076670837402343,18.89169807434082,18.342396068573,17.917438049316406,17.412237186431884,
2006-09-05,,,18.94287109375,19.03295440673828,18.932414245605468,18.4262282371521,17.94741916656494,17.439674396514892,
2006-09-06,,,18.74418067932129,18.96539726257324,18.942737007141112,18.500125885009766,17.971979331970214,17.46669240951538,
2006-09-07,,,18.631572723388672,18.909760665893554,18.945746231079102,18.560171031951903,17.99047233581543,17.49278028488159,
2006-09-08,,,18.85014915466309,18.85677261352539,18.958773040771483,18.635420417785646,18.011626625061034,17.51922487258911,16.98244990825653
2006-09-11,,,19.38002014160156,18.90975875854492,18.993214797973632,18.70789279937744,18.04258903503418,17.550968170166016,16.992702612876894
2006-09-12,,,19.439624786376957,19.009109497070312,19.0210319519043,18.770848083496094,18.074743537902833,17.5796496963501,17.00630383014679
2006-09-13,,,19.055479049682617,19.071369171142578,19.01838321685791,18.81722755432129,18.104082527160646,17.605926837921142,17.01866578578949
2006-09-14,,,18.903133392333984,19.12568130493164,19.0177209854126,18.859607219696045,18.128664321899414,17.62839427947998,17.030785307884216
2006-09-15,58.148044804974596,A,18.929636001586918,19.141578674316406,18.9991756439209,18.90101013183594,18.146935501098632,17.651322708129882,17.042258467674255
2006-09-18,58.0052522679376,A,18.98925018310547,19.06342468261719,18.986591720581053,18.939144897460938,18.166662254333495,17.67282247543335,17.05205011844635
2006-09-19,57.84172110820311,P,18.969369888305664,18.96937370300293,18.98924160003662,18.960827922821046,18.185202026367186,17.695625705718996,17.06252121448517
2006-09-20,57.75213114621672,P,18.916383743286133,18.941554641723634,19.006461906433106,18.97459945678711,18.201234970092774,17.716592750549317,17.073700976371764
2006-09-21,57.66883255337786,P,18.711057662963867,18.903139495849608,19.014410400390624,18.980078315734865,18.2209228515625,17.733612213134766,17.085087294578553
2006-09-22,57.60292183499527,A,18.697813034057617,18.85677490234375,18.99917678833008,18.978974914550783,18.246002807617188,17.74827844619751,17.096472220420836
2006-09-25,57.5973997664101,P,18.97599220275879,18.854123306274413,18.9587739944458,18.975994396209718,18.275199203491212,17.764289360046387,17.109280505180358
2006-09-26,57.61375615136003,P,19.048852920532227,18.870019912719727,18.919696807861328,18.970364379882813,18.307562866210937,17.780571727752687,17.123167042732238
2006-09-27,57.59195604769582,P,18.843528747558597,18.855448913574218,18.898501777648924,18.95844249725342,18.33516242980957,17.79721767425537,17.135442833900452
2006-09-28,57.59150573928921,P,18.68456077575684,18.850149536132815,18.87664451599121,18.947182750701906,18.361818962097168,17.814756031036378,17.147378125190734
2006-09-29,57.59442829551271,P,18.6580753326416,18.842201995849614,18.84948844909668,18.924332046508788,18.389919052124025,17.833727798461915,17.157915349006654
2006-10-02,57.576342982254836,P,18.764049530029297,18.799813461303714,18.826968383789062,18.90678005218506,18.416323738098143,17.853759307861328,17.168982443809508
2006-10-03,57.53627781426737,P,18.82366180419922,18.754775238037112,18.81239757537842,18.90081958770752,18.43931610107422,17.870010662078858,17.179860835075377
2006-10-04,57.574901099512765,P,18.856779098510746,18.75742530822754,18.80643711090088,18.90644950866699,18.46586513519287,17.890055046081542,17.192851967811585
2006-10-05,57.66959339770008,P,18.97599220275879,18.81571159362793,18.83293056488037,18.923670482635497,18.49243045806885,17.914230937957765,17.206601366996765
2006-10-06,57.72771419900052,P,18.856779098510746,18.85545234680176,18.848827171325688,18.92400197982788,18.511086349487304,17.93812921524048,17.218132109642028
2006-10-09,57.756222548608555,A,18.916383743286133,18.885919189453126,18.84286632537842,18.900820159912108,18.528566398620605,17.962296867370604,17.229960875511168
2006-10-10,57.759487483716335,A,18.790542602539062,18.879295349121094,18.817035293579103,18.868366050720216,18.551422729492188,17.987884216308593,17.238888773918152
2006-10-11,57.752560822936715,A,18.94949722290039,18.897838973999022,18.827632141113284,18.863066959381104,18.573248443603514,18.011468505859376,17.249260506629945
2006-10-12,57.640257065086054,A,18.75741958618164,18.854124450683592,18.834918022155765,18.855781269073486,18.601625289916992,18.02725336074829,17.25750356197357
2006-10-13,57.55787601181447,P,18.64482307434082,18.81173324584961,18.833592796325686,18.841540622711182,18.635116996765138,18.04256546020508,17.26236032962799
2006-10-16,57.486766441368594,P,18.624956130981445,18.75344772338867,18.8196834564209,18.82332592010498,18.663607139587402,18.05767889022827,17.267766795158387
2006-10-17,57.47037991067267,P,18.618331909179688,18.719005584716797,18.79915046691895,18.805774021148682,18.690649223327636,18.07723310470581,17.274665350914002
2006-10-18,57.409060341710095,P,18.67131996154785,18.66337013244629,18.780604553222656,18.793520832061766,18.718751068115235,18.094704360961913,17.28306203365326
2006-10-19,57.3898561562084,P,18.67131996154785,18.646150207519533,18.750137329101562,18.791533946990967,18.743564071655275,18.106190032958985,17.292075362205505
2006-10-20,57.3782860343399,P,18.49910926818848,18.617007446289062,18.714370346069337,18.78159875869751,18.766643028259278,18.117334880828857,17.301882681846617
2006-10-23,57.38911513797242,P,18.65145492553711,18.622307205200194,18.687877464294434,18.765371894836427,18.781060676574707,18.1291481590271,17.312451729774477
2006-10-24,57.41259384912681,P,18.770671844482425,18.652775192260744,18.68589038848877,18.751462841033934,18.792863731384276,18.143995380401613,17.324979844093324
2006-10-25,57.458047345575686,P,18.94949722290039,18.708410644531252,18.68589038848877,18.756761264801025,18.80929588317871,18.15799970626831,17.33642249584198
2006-10-26,57.60788388598908,P,19.274044036865234,18.82895545959473,18.737552833557128,18.786235427856447,18.83366596221924,18.176104640960695,17.34981239795685
2006-10-27,57.79093908257445,A,19.18794822692871,18.966723251342774,18.791865348815918,18.8127290725708,18.855393371582032,18.198610649108886,17.36468650341034
2006-10-30,57.94476214799414,A,19.207807540893555,19.07799377441406,18.850150489807127,18.834916973114012,18.875018424987793,18.221315250396728,17.376933941841127
2006-10-31,58.01339400016991,A,19.16807174682617,19.157473754882812,18.905124473571778,18.85213747024536,18.887665672302248,18.24335943222046,17.385477824211122
2006-11-01,58.02656191273269,A,19.081966400146484,19.18396759033203,18.94618911743164,18.863396835327148,18.89648593902588,18.264279384613037,17.395213828086852
2006-11-02,57.887223284025254,A,19.02897834777832,19.13495445251465,18.981954956054686,18.866046142578124,18.90503589630127,18.281775302886963,17.403354325294494
2006-11-03,57.71204215889509,A,18.88326835632324,19.07401847839355,19.020370864868163,18.86737060546875,18.908303642272948,18.29965587615967,17.410798745155333
2006-11-06,57.63688663217139,A,19.30716323852539,19.09388961791992,19.08594169616699,18.886909580230714,18.913734855651857,18.32197271347046,17.4188373708725
2006-11-07,57.67092555212229,A,19.47274780273437,19.154824829101564,19.156149291992186,18.92101984024048,18.91996074676514,18.347063655853272,17.431403460502626
2006-11-08,57.757106066061766,A,19.6052188873291,19.259475326538087,19.22172145843506,18.953805923461914,18.93042579650879,18.37183490753174,17.44459945201874
2006-11-09,57.93800192236921,A,19.731054306030277,19.399890518188478,19.267422485351563,19.002487659454346,18.94685176849365,18.39845651626587,17.46001480579376
2006-11-10,58.1469244510587,A,19.784046173095703,19.580046081542967,19.32703227996826,19.05944881439209,18.960230903625487,18.421990280151366,17.475662627220153
2006-11-13,58.27415040407678,A,19.87677764892578,19.693968963623046,19.393929290771485,19.122039890289308,18.975464668273926,18.446451358795166,17.491189980506896
2006-11-14,58.27454236586573,A,19.59197235107422,19.717813873291014,19.43631935119629,19.170721912384032,18.98844669342041,18.467932929992674,17.506299319267274
2006-11-15,58.25338138417927,A,19.631710052490234,19.723112106323242,19.491293716430665,19.218741416931152,19.00619728088379,18.489088306427004,17.52001720905304
2006-11-16,58.21159897009168,A,19.72443962097168,19.721789169311524,19.56083984375,19.271397399902344,19.028054618835448,18.50926347732544,17.535464386940003
