Date,GRADE,GPS,FTV,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2016-12-23,,,44.20425796508789,44.23344955444336,44.15235443115235,44.148298263549805,42.861316986083985,42.22602928161621,
2016-12-26,,,44.20425796508789,44.16046676635742,44.194523620605466,44.10450782775879,42.9507250213623,42.26326202392578,
2016-12-27,,,44.163700103759766,44.06477279663086,44.24399070739746,44.07125873565674,43.03883613586426,42.29677318572998,
2016-12-28,,,43.58794021606445,44.00476226806641,44.203443908691405,44.02098083496094,43.11057273864746,42.324607620239256,
2016-12-29,,,43.798789978027344,43.99178924560547,44.13856887817383,44.01368293762207,43.19770286560058,42.337565422058105,
2016-12-30,,,43.49062347412109,43.84906234741211,44.041255950927734,43.9792179107666,43.27915588378906,42.34614749908447,
2017-01-02,,,43.49062347412109,43.70633544921875,43.933401107788086,43.96786518096924,43.36255241394043,42.3470458984375,
2017-01-03,,,43.571720123291016,43.587939453125,43.82635612487793,43.95691738128662,43.45777587890625,42.34964492797852,
2017-01-04,,,43.993408203125,43.66903305053711,43.836897659301755,43.957322883605954,43.563862533569335,42.3575931930542,
2017-01-05,,,43.74201583862305,43.65767822265625,43.82473373413086,43.967864990234375,43.66945693969726,42.365049514770504,
2017-01-06,,,43.68525695800781,43.6966049194336,43.77283363342285,43.9625940322876,43.72985725402832,42.381967582702636,
2017-01-09,,,43.571720123291016,43.71282424926758,43.70957984924316,43.95205173492432,43.77438056945801,42.40308849334717,
2017-01-10,,,43.62849044799805,43.724178314208984,43.656058883666994,43.95002479553223,43.829110107421876,42.41960052490234,
2017-01-11,,,43.51495361328125,43.62848739624023,43.64876022338867,43.92610206604004,43.88432243347168,42.43870292663574,
2017-01-12,,,43.5230598449707,43.584696197509764,43.62118721008301,43.87987804412842,43.92900634765625,42.45586154937744,
2017-01-13,,,44.40697479248047,43.7290397644043,43.712822341918944,43.87703914642334,43.98926300048828,42.47983459472656,
2017-01-16,,,44.40697479248047,43.89609069824219,43.80445747375488,43.86892929077148,44.03850479125977,42.49943424224853,
2017-01-17,,,43.89610290527344,43.94961318969727,43.83689575195312,43.83162593841553,44.06359886169434,42.51230529785156,
2017-01-18,,,43.904205322265625,44.02746353149414,43.82797546386719,43.83243656158447,44.07573448181152,42.52477138519287,
2017-01-19,,,44.00962448120117,44.124776458740236,43.854736328125,43.83973503112793,44.07799201965332,42.5386156463623,
2017-01-20,,,44.212364196777344,44.08585433959961,43.907447052001956,43.8401403427124,44.09726287841797,42.54841300964355,
2017-01-23,,,43.87988662719727,43.98043670654297,43.938263702392575,43.82392177581787,44.103080902099606,42.554885597229,
2017-01-24,,,44.358341217041016,44.07288436889648,44.01124877929688,43.83365383148193,44.11360862731934,42.57140712738037,
2017-01-25,,,44.73945999145508,44.239935302734374,44.13369941711426,43.89122982025147,44.12657539367676,42.59003898620605,
2017-01-26,,,45.161163330078125,44.47024307250977,44.297509765625,43.959348487854,44.14700454711914,42.61782829284668,
2017-01-27,,,45.35579299926758,44.69892883300781,44.39239158630371,44.05260696411133,44.16922027587891,42.66198020935059,
2017-01-30,,,44.95842361450195,44.91463623046875,44.44753646850586,44.12599697113037,44.18024909973145,42.696813125610355,
2017-01-31,,,44.853004455566406,45.01356887817383,44.543226623535155,44.19006118774414,44.179276123046876,42.74006774902344,
2017-02-01,,,44.70703125,45.007083129882815,44.62350921630859,44.22574234008789,44.168409271240236,42.78202449798584,
2017-02-02,,,44.77191162109375,44.92923278808594,44.69973793029785,44.27723712921143,44.15884002685547,42.82082347869873,
2017-02-03,,,45.42877197265625,44.94382858276367,44.82137870788574,44.36441287994385,44.15965118408203,42.86805377960205,
2017-02-06,,,45.25846862792969,45.00383758544922,44.95923690795898,44.44875030517578,44.16321922302246,42.9093696975708,
2017-02-07,,,45.12061309814453,45.057359313964845,45.03546409606933,44.523356437683105,44.169057846069336,42.9535994720459,
2017-02-08,,,45.55851364135742,45.22765579223633,45.11736946105957,44.62553443908691,44.18835815429688,42.99629596710205,
2017-02-09,,,46.23970413208008,45.52121429443359,45.225223541259766,44.76136665344238,44.234257278442385,43.04045913696289,
2017-02-10,,,46.345123291015625,45.70448455810547,45.32415657043457,44.85827407836914,44.277561264038084,43.091831550598144,
2017-02-13,,,46.65327835083008,45.983446502685545,45.493642044067386,44.97058925628662,44.33627326965332,43.143532028198244,
2017-02-14,,,46.45866394042969,46.25105667114258,45.65420799255371,45.098717308044435,44.38963302612305,43.19012771606445,
2017-02-15,,,46.6938362121582,46.47812118530273,45.85288848876953,45.238198852539064,44.443803787231445,43.238184204101564,
2017-02-16,,,46.53974914550781,46.53813018798828,46.02967224121094,45.364705085754395,44.503975296020506,43.29296085357666,
2017-02-17,,,46.78303909301758,46.62571334838867,46.16509895324707,45.493238830566405,44.56382255554199,43.34855049133301,
2017-02-20,,,46.78303909301758,46.65166549682617,46.31755599975586,45.638396453857425,44.62383201599121,43.40017169952392,
2017-02-21,,,47.13984680175781,46.7879020690918,46.51947937011719,45.777471733093265,44.69324836730957,43.46005840301514,
2017-02-22,,,46.83945083618164,46.81702499389648,46.64757308959961,45.88247127532959,44.7501692199707,43.51588829040527,
2017-02-23,,,46.49031829833984,46.80713882446289,46.672634506225585,45.94892902374268,44.79102478027344,43.57017063140869,
2017-02-24,,,46.92063903808594,46.834658813476565,46.73018608093262,46.0271713256836,44.84016250610352,43.63499248504639,
2017-02-27,,,46.80696487426758,46.83944396972656,46.745554733276364,46.119598388671875,44.88491836547851,43.698515548706055,
2017-02-28,,,46.80696487426758,46.772867584228514,46.78038482666015,46.21729640960693,44.92821426391602,43.7679508972168,
2017-03-01,,,47.82998275756836,46.97097396850586,46.89399948120117,46.37344398498535,45.00705406188965,43.84947917938232,
2017-03-02,,,47.60264587402344,47.19343948364258,47.00028915405274,46.514980697631835,45.081833877563476,43.930110931396484,
2017-03-03,,,47.68383407592773,47.34607849121093,47.09036865234375,46.62773380279541,45.15142539978027,44.00637119293213,
2017-03-06,,,47.35906219482422,47.45649795532226,47.14797096252441,46.73276348114014,45.214521484375,44.08262325286865,
2017-03-07,,,47.25352096557617,47.54580917358398,47.15933837890625,46.83940887451172,45.27631790161133,44.15757701873779,
2017-03-08,,,47.22916030883789,47.42564468383789,47.198309326171874,46.92294120788574,45.3491423034668,44.22985752105713,
2017-03-09,,,47.10737991333008,47.32659149169922,47.2600154876709,46.966324996948245,45.41531410217285,44.30650848388672,
2017-03-10,,,47.34283065795898,47.25839080810547,47.3022346496582,47.01621036529541,45.49235824584961,44.38575706481934,
2017-03-13,,,47.71631622314453,47.32984161376953,47.3931697845459,47.069362258911134,45.57687210083008,44.469712257385254,
2017-03-14,,,47.53767395019531,47.38667221069336,47.46624069213867,47.12331275939941,45.656191177368164,44.55698352813721,
2017-03-15,,,48.47139739990234,47.63511962890625,47.53038215637206,47.212190818786624,45.74575096130371,44.654806747436524,
2017-03-16,,,48.3171272277832,47.877069091796876,47.601830291748044,47.30105972290039,45.837253189086915,44.75335506439209,
2017-03-17,,,48.37395858764648,48.08329467773437,47.670842742919916,47.380605697631836,45.931027221679685,44.830442237854,
2017-03-20,,,47.903053283691406,48.12064208984375,47.725241851806636,47.43660640716553,46.01765388488769,44.89601722717285,
2017-03-21,,,47.505218505859375,48.11415100097656,47.750411605834955,47.454874992370605,46.09518844604492,44.9621492767334,
2017-03-22,,,47.48896789550781,47.91766510009766,47.776392364501945,47.48735084533691,46.17466873168945,45.029495582580566,
2017-03-23,,,47.521446228027344,47.75852890014649,47.81779899597167,47.53890724182129,46.254636459350586,45.09182140350342,
2017-03-24,,,48.15473556518555,47.714684295654294,47.89898948669433,47.60061206817627,46.32959167480469,45.159427337646484,
2017-03-27,,,47.96799850463867,47.72767333984375,47.92415771484375,47.658663749694824,46.40081214904785,45.21965847015381,
2017-03-28,,,48.38208770751953,47.90304718017578,48.00859909057617,47.73741989135742,46.490531845092775,45.27706535339355,
2017-03-29,,,48.430789947509766,48.09141159057617,48.00453834533691,47.76746025085449,46.58106353759766,45.32839900970459,
2017-03-30,,,48.40644454956055,48.268411254882814,48.01347007751465,47.80765018463135,46.668999938964845,45.373495979309084,
2017-03-31,,,48.893592834472656,48.41618270874024,48.065433502197266,47.86813812255859,46.76262451171875,45.42994369506836,
2017-04-03,,,48.82051849365234,48.58668670654296,48.15718002319336,47.9412109375,46.86143714904785,45.48225902557373,
2017-04-04,,,48.731201171875,48.65650939941406,48.27977828979492,48.015094947814944,46.948894348144535,45.531251487731936,
2017-04-05,,,48.91794967651367,48.75394134521484,48.422676467895506,48.09953441619873,47.0324641418457,45.579519767761234,
2017-04-06,,,49.17776107788086,48.90820465087891,48.58830795288086,48.20305347442627,47.11279609680176,45.62990032196045,
2017-04-07,,,49.096561431884766,48.94879837036133,48.682490539550784,48.29074001312256,47.187611465454104,45.678415870666505,
2017-04-10,,,49.52687454223633,49.09006958007812,48.83837814331055,48.38126792907715,47.27898048400879,45.72961479187012,43.477327060699466
2017-04-11,,,49.340145111083984,49.21185836791992,48.93418388366699,48.47139148712158,47.36872329711914,45.77399971008301,43.52748678207397
2017-04-12,,,49.12092590332031,49.25245361328125,49.003197479248044,48.50386791229248,47.457001190185544,45.81270523071289,43.57998781204223
2017-04-13,,,48.98289108276367,49.213479614257814,49.06084213256836,48.537156105041504,47.54122077941894,45.850030403137204,43.63183916091919
2017-04-14,,,48.98289108276367,49.1907455444336,49.069771957397464,48.567602729797365,47.61230316162109,45.88597717285156,43.67374210357666
2017-04-17,64.77558034994733,A,49.104679107666016,49.10630645751953,49.09818801879883,48.62768402099609,47.68922737121582,45.926223297119144,43.712533454895016
2017-04-18,64.2476071646125,A,48.93417739868164,49.02511291503906,49.118485641479495,48.69913196563721,47.765498657226566,45.96727825164795,43.75269655227661
2017-04-19,63.82908401181411,A,48.723087310791016,48.9455451965332,49.098999404907225,48.760837936401366,47.82879013061523,46.008574142456055,43.79160203933716
2017-04-20,63.788043153817135,A,49.21023178100586,48.99101333618164,49.10224647521973,48.84527721405029,47.88820068359375,46.06122898101807,43.82910133361816
2017-04-21,63.61266259803929,P,48.723087310791016,48.93905258178711,49.06489906311035,48.873694801330565,47.935759963989256,46.10666061401367,43.865539932250975
2017-04-24,64.07611491815965,A,49.87600326538086,49.09331741333008,49.0998119354248,48.96909503936767,48.000214462280276,46.168243865966794,43.907500419616696
2017-04-25,64.98580092463511,A,50.60672378540039,49.427826690673825,49.22646980285644,49.080326843261716,48.08317565917969,46.23640434265137,43.95206304550171
2017-04-26,66.07352114743513,A,50.541778564453125,49.79156494140625,49.36855506896973,49.185876274108885,48.16013450622559,46.30196914672852,44.00119426727295
2017-04-27,66.92178425551317,A,50.59861373901367,50.06924133300781,49.530127334594724,49.295484733581546,48.2413117980957,46.372643547058104,44.05101408004761
2017-04-28,68.67042720615846,A,51.36182022094727,50.596987915039065,49.76802024841309,49.41889610290527,48.332887420654295,46.448354988098146,44.10804695129394
2017-05-01,69.0540579175023,A,50.61484909057617,50.744757080078124,49.9190372467041,49.508612632751465,48.40952362060547,46.51667781829834,44.163043384552005
2017-05-02,68.72552333964867,A,50.48493194580078,50.7203987121582,50.07411270141601,49.596299171447754,48.476425323486325,46.58483684539795,44.21617708206177
2017-05-03,68.63957503591547,A,50.88278579711914,50.78860015869141,50.29008255004883,49.69454097747803,48.55729202270508,46.65373062133789,44.27275588989258
2017-05-04,68.52961771635795,A,51.00457382202149,50.86979217529297,50.46951675415039,49.78588161468506,48.647577133178714,46.71930095672607,44.33103551864624
2017-05-05,67.94892755590313,A,51.26437377929688,50.85030288696289,50.72364540100098,49.89427223205566,48.73445182800293,46.78730716705322,44.39239351272583
2017-05-08,67.9168159683781,A,51.061405181884766,50.93961410522461,50.84218559265137,49.970998764038086,48.819540634155274,46.85222949981689,44.454394760131834
2017-05-09,67.9799474395107,A,50.90714263916016,51.02405624389648,50.87222747802735,50.04934864044189,48.901544189453126,46.91487922668457,44.51683790206909
2017-05-10,67.5267835416753,A,50.80158615112305,51.007816314697266,50.898208236694344,50.13338165283203,48.96097625732422,46.98401515960693,44.57155487060547
2017-05-11,67.07780970122398,A,50.84218597412109,50.975338745117185,50.92256546020508,50.2263463973999,49.02576705932617,47.05380046844483,44.6234418296814
2017-05-12,66.13204447763499,A,50.48493194580078,50.81945037841797,50.83487663269043,50.30144844055176,49.08178901672363,47.116607208251956,44.671318244934085
2017-05-15,65.52205270382457,P,50.51741409301758,50.71065216064453,50.82513313293457,50.37208518981934,49.1449560546875,47.17973876953125,44.721500396728516
2017-05-16,65.16032788087146,P,50.60672378540039,50.65056838989258,50.83731231689453,50.455712509155276,49.21202011108399,47.244169006347654,44.77047109603882
2017-05-17,64.48361716127975,P,49.68927383422852,50.42810592651367,50.71796112060547,50.50402183532715,49.2612223815918,47.3051823425293,44.81489498138428
2017-05-18,63.621849467517215,P,49.65679550170898,50.19102783203125,50.58318328857422,50.526350021362305,49.312210693359376,47.363762397766116,44.85066390991211
2017-05-19,63.62065132783969,P,50.208892822265625,50.13582000732422,50.47763519287109,50.600640296936035,49.36953193664551,47.43094509124756,44.888546295166016
2017-05-22,63.55242876611885,P,50.663570404052734,50.16505126953125,50.43785171508789,50.64001865386963,49.42847702026367,47.50267456054687,44.92486022949219
2017-05-23,63.43061360698513,P,50.83407211303711,50.2105209350586,50.43054466247558,50.65138607025146,49.49440498352051,47.575298080444334,44.96247150421143
2017-05-24,64.22721784653058,A,51.27298355102539,50.52726287841797,50.47768440246582,50.68794631958008,49.55043670654297,47.64809383392334,45.00284351348877
2017-05-25,65.54555959268863,A,51.72818374633789,50.94154052734375,50.5662841796875,50.74442481994629,49.61865783691406,47.72795551300049,45.0465025138855
2017-05-26,66.29382741459231,A,51.62251281738281,51.224264526367186,50.6800422668457,50.757459449768064,49.68362892150879,47.80732807159424,45.094647827148435
2017-05-29,66.96479733773039,A,51.62251281738281,51.416053009033206,50.79055213928223,50.8078426361084,49.75801811218262,47.88783599853516,45.14546224594116
2017-05-30,67.46020738350457,A,51.49245071411133,51.54772872924805,50.87912483215332,50.858218574523924,49.83776275634766,47.96647560119629,45.193038063049315
2017-05-31,67.14019510801934,A,50.76092147827149,51.445316314697266,50.98628959655762,50.852125358581546,49.90320182800293,48.03893527984619,45.238819103240964
2017-06-01,66.65671171586602,A,51.1998291015625,51.33964538574219,51.14059295654297,50.8618881225586,49.97676948547363,48.11570297241211,45.28578226089478
2017-06-02,66.32681640528061,A,51.54123306274414,51.32338943481445,51.27382698059082,50.87573108673096,50.044499435424804,48.18704555511474,45.33344007492065
2017-06-05,65.85115770783405,A,51.46808242797852,51.292503356933594,51.3542781829834,50.89606494903565,50.1145011138916,48.25765663146973,45.37854543685913
2017-06-06,65.44775057793605,A,51.37052536010742,51.26811828613281,51.40792350769043,50.919234085083005,50.17426986694336,48.33240085601807,45.42235307693481
2017-06-07,65.65803069612117,A,51.50059509277344,51.416053009033206,51.430684661865236,50.95418453216553,50.23566596984863,48.40836475372314,45.466568069458006
2017-06-08,65.72609089607637,A,51.776947021484375,51.53147659301758,51.43556098937988,51.00092258453369,50.30307601928711,48.486037979125975,45.51232681274414
2017-06-09,65.35491941701433,A,51.28112411499024,51.479454803466794,51.401422119140626,51.04073219299316,50.35082664489746,48.556725578308104,45.55256929397583
2017-06-12,64.79941601511695,A,50.769039154052734,51.33964614868164,51.316074752807616,51.053313446044925,50.38979705810547,48.62561710357666,45.59025135040283
2017-06-13,64.73408382383411,A,51.427433013916016,51.35102767944336,51.30957298278808,51.0943489074707,50.44372169494629,48.69630802154541,45.633857574462894
2017-06-14,64.42136335865568,P,51.16731643676758,51.28437194824219,51.350212478637694,51.168251037597656,50.48870903015137,48.76058658599854,45.675312786102296
2017-06-15,64.00054370408681,P,51.240478515625,51.17707824707032,51.35427742004394,51.24743518829346,50.52996337890625,48.821379737854,45.71960401535034
2017-06-16,64.60838858621382,A,52.06142425537109,51.33313827514648,51.40629653930664,51.34006175994873,50.58926063537598,48.88843605041504,45.77520812988281
