Date,GRADE,GPS,AAPL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-05-12,49.27407036882021,A,36.48812103271485,35.92329406738282,35.10970458984376,34.17250442504883,33.42739860534668,31.348927555084227,28.579218454360962
2017-05-15,49.31202509234068,A,36.394622802734375,36.0784553527832,35.33696746826172,34.3414228439331,33.50655899047852,31.44280071258545,28.636241693496704
2017-05-16,49.221119156969735,A,36.34085464477539,36.17723541259765,35.53720588684082,34.51498584747314,33.58380569458008,31.534421005249023,28.692488775253295
2017-05-17,48.822188956248944,A,35.120689392089844,36.06596908569336,35.625901794433595,34.633592987060545,33.639070205688476,31.614998531341552,28.743568964004517
2017-05-18,48.428419976150884,A,35.65597915649414,36.00005340576172,35.78046417236328,34.75847949981689,33.70653045654297,31.70099853515625,28.7974063205719
2017-05-19,47.88119759854849,A,35.77753448486328,35.85793609619141,35.89061508178711,34.89142208099365,33.77428016662598,31.79032329559326,28.851563177108766
2017-05-22,47.50915440680808,A,35.99491500854492,35.777994537353514,35.92822494506836,35.01928825378418,33.846098251342774,31.88182186126709,28.90530804634094
2017-05-23,47.1555510505243,A,35.950496673583984,35.69992294311523,35.93857917785645,35.1345739364624,33.91800552368164,31.972111339569093,28.958946142196655
2017-05-24,47.279319503364405,A,35.84296417236328,35.84437789916992,35.95517349243164,35.25437679290771,33.98091812133789,32.06162683486939,29.0122310256958
2017-05-25,47.21703139703582,A,35.96685791015625,35.90655364990234,35.953303527832034,35.37909355163574,34.045237884521484,32.15101371765137,29.066296796798706
2017-05-26,47.12868089690122,A,35.90608596801758,35.932263946533205,35.8951000213623,35.50240230560303,34.11160102844238,32.23677965164185,29.11973587036133
2017-05-29,46.994611661474714,A,35.90608596801758,35.91449813842773,35.846246337890626,35.59160690307617,34.17112045288086,32.32004241943359,29.17415499687195
2017-05-30,46.913180712258395,A,35.92011642456055,35.90842208862305,35.80417251586914,35.67068920135498,34.238462600708004,32.40316734313965,29.228252277374267
2017-05-31,46.763864016053674,A,35.7073860168457,35.88130645751953,35.86284217834473,35.74437198638916,34.29419418334961,32.48268154144287,29.2822313785553
2017-06-01,46.65341921401321,P,35.80556869506836,35.84904861450195,35.87780113220215,35.829132652282716,34.35421745300293,32.56433647155762,29.337231760025023
2017-06-02,46.773696673622396,A,36.3361930847168,35.9350700378418,35.9336669921875,35.91214103698731,34.42615669250488,32.65178442001343,29.395611619949342
2017-06-05,46.76421902333484,A,35.98088073730469,35.95002899169922,35.93226356506348,35.930244255065915,34.48987236022949,32.73567924499512,29.452353286743165
2017-06-06,46.749444601541946,A,36.1024284362793,35.98649139404297,35.947456741333006,35.94301795959473,34.54242393493652,32.81856441497803,29.51064814567566
2017-06-07,46.809945358908294,A,36.317474365234375,36.1085090637207,35.994907760620116,35.97504062652588,34.59778671264648,32.903623256683346,29.569902935028075
2017-06-08,46.80566123664024,A,36.22866439819336,36.193128204345705,36.021088409423825,35.98719596862793,34.65225791931152,32.9882806968689,29.62798728942871
2017-06-09,46.08199402526997,P,34.823829650878906,35.890655517578125,35.91286277770996,35.903981399536136,34.6798893737793,33.058379878997805,29.67789445877075
2017-06-12,45.314368759416226,P,33.9916877746582,35.49281692504883,35.72142295837402,35.78383464813233,34.690691757202146,33.119972248077396,29.72364091873169
2017-06-13,44.618061487975204,P,34.265167236328125,35.12536468505859,35.55592803955078,35.68005027770996,34.701982421875,33.18455434799194,29.77078941345215
2017-06-14,43.75467741369132,P,33.930908203125,34.64805145263672,35.37828025817871,35.62056121826172,34.71007957458496,33.24136684417724,29.815505619049073
2017-06-15,42.880403585299895,P,33.72754669189453,34.14782791137695,35.17047805786133,35.52413959503174,34.715785369873046,33.29600658416748,29.86247950553894
2017-06-16,42.52073615256325,P,33.2553825378418,33.83413848876953,34.862397003173825,35.39803199768066,34.71353775024414,33.3459015083313,29.909848222732546
2017-06-19,42.82360463319848,P,34.206729888916016,33.8771469116211,34.68498191833496,35.30862274169922,34.73110862731934,33.40605167388916,29.959310274124146
2017-06-20,42.906170581207114,P,33.89583206176758,33.803279876708984,34.46432228088379,35.205889511108396,34.74963134765625,33.463741874694826,30.004323835372926
