Date,GRADE,GPS,PEP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-20,,,0.7167141437530518,0.713156235218048,0.7141730427742005,0.7282786846160889,0.7459425151348114,,
1984-02-21,,,0.7217978835105896,0.7156978249549866,0.7139188647270203,0.7268808394670486,0.7451800537109375,,
1984-02-22,,,0.7217978835105896,0.7177311062812806,0.7139188647270203,0.7257371455430984,0.7444684338569642,,
1984-02-23,,,0.729422926902771,0.7212893962860107,0.716206282377243,0.7252288639545441,0.7441126251220703,,
1984-02-24,,,0.734505832195282,0.7248477339744568,0.7184937179088593,0.7247205674648285,0.7436551642417908,,
1984-02-27,,,0.7319639921188354,0.7278977036476135,0.7205269694328308,0.7240851789712905,0.7431976819038391,,
1984-02-28,,,0.7268807888031006,0.7289142847061157,0.7223060548305511,0.723195630311966,0.742994351387024,,
1984-02-29,,,0.7472133636474609,0.73399738073349,0.7258642435073852,0.723576870560646,0.7428926742076873,,
1984-03-01,,,0.7548381090164185,0.7390804171562195,0.7301849067211151,0.723958107829094,0.7427401840686798,,
1984-03-02,,,0.7650040984153748,0.745180070400238,0.7350139021873474,0.7251018047332763,0.7427910137176513,,
1984-03-05,,,0.760482907295227,0.7508838534355163,0.739390778541565,0.7267819106578827,0.74275141954422,,
1984-03-06,,,0.7527746558189392,0.7560626268386841,0.7424884557723999,0.7282036602497101,0.7425576603412628,,
1984-03-07,,,0.7502055168151855,0.756661057472229,0.7453292191028595,0.7296240419149399,0.7420075237751007,,
1984-03-08,,,0.7450674176216125,0.7547069191932678,0.7468936681747437,0.7315499752759933,0.7415071272850037,,
1984-03-09,,,0.7399287819862366,0.7496918559074401,0.7474359631538391,0.7329648405313491,0.7407514560222626,,
1984-03-12,,,0.7527746558189392,0.7481502056121826,0.7495170295238495,0.7350219994783401,0.7402527022361756,,
1984-03-13,,,0.7630518078804016,0.7502056360244751,0.7531341314315796,0.7377200931310653,0.7401628232002259,,
1984-03-14,,,0.7656201124191284,0.7532885551452637,0.7549748063087464,0.7404195249080658,0.7401243102550507,,
1984-03-15,,,0.7553439140319824,0.7553438544273376,0.7550253868103027,0.7426051467657089,0.7398802733421326,,
1984-03-16,,,0.7707590460777283,0.7615099072456359,0.755600881576538,0.7453073918819427,0.7399953722953796,,
1984-03-19,,,0.7502055168151855,0.7609960794448852,0.7545731425285339,0.7469819605350494,0.7397502303123474,,
1984-03-20,,,0.7553439140319824,0.7594545006752014,0.7548300683498382,0.7486592620611191,0.7396078562736511,,
1984-03-21,,,0.7502055168151855,0.7563715815544129,0.7548300683498382,0.7500796437263488,0.7394643890857696,,
1984-03-22,,,0.7399287819862366,0.7532885551452637,0.7543162047863007,0.7506049364805222,0.7393695294857026,,
1984-03-23,,,0.7502055168151855,0.7491778492927551,0.7553438782691956,0.7513899207115173,0.7395310366153717,,
1984-03-26,,,0.7450674176216125,0.7481502294540405,0.7545731544494629,0.7520450919866561,0.7394881176948548,,
1984-03-27,,,0.7656201124191284,0.7502054691314697,0.7548299849033355,0.7539820581674576,0.7398562526702881,,
1984-03-28,,,0.7758976817131042,0.7553439021110535,0.7558577418327331,0.7554162740707397,0.7404299390316009,,
1984-03-29,,,0.7861744165420532,0.7645930290222168,0.7589407920837402,0.7569830894470215,0.7411583316326141,,
1984-03-30,,,0.7938821315765381,0.7733283519744873,0.7612531006336212,0.7584269911050796,0.7421933710575104,,
1984-04-02,,,0.7810363173484802,0.7805221319198609,0.7643361806869506,0.7594546616077423,0.7429714941978455,,
1984-04-03,,,0.7784666419029236,0.7830914378166198,0.7666484534740448,0.7607392609119416,0.743545731306076,,
1984-04-04,,,0.7758976817131042,0.7830914378166198,0.7692176699638367,0.7620238691568375,0.7441702497005462,,
1984-04-05,,,0.7758976817131042,0.78103609085083,0.7728145599365235,0.763565382361412,0.7448964321613312,,
1984-04-06,,,0.7784666419029236,0.7779529929161072,0.7756406724452972,0.7654922753572464,0.7455723297595978,0.7507499051094055,
1984-04-09,,,0.788743257522583,0.7794943809509277,0.7800082564353943,0.7672907054424286,0.7464537596702576,0.7509967851638794,
1984-04-10,,,0.8092970252037048,0.7856604576110839,0.7843759477138519,0.7696029663085937,0.7477462649345398,0.75127326130867,
1984-04-11,,,0.7990203499794006,0.7902849912643433,0.7866882145404815,0.7712729781866073,0.7489349007606506,0.751622912287712,
1984-04-12,,,0.8015892505645752,0.7954233050346374,0.7882296979427338,0.773585245013237,0.7500224184989929,0.7519982522726059,
1984-04-13,,,0.8041585683822632,0.8005616903305054,0.7892573416233063,0.7752552211284638,0.7512629866600037,0.7524244177341461,
1984-04-16,,,0.8041585683822632,0.8036447525024414,0.7915695667266845,0.7779528737068176,0.7528085422515869,0.7528254508972168,
1984-04-17,,,0.8144348859786987,0.8046723246574402,0.7951663911342621,0.7809074223041534,0.7546104466915131,0.7532789766788482,
1984-04-18,,,0.8144348859786987,0.8077552318572998,0.7990201115608215,0.7841188907623291,0.7564631867408752,0.7538330382108689,
1984-04-19,,,0.8221432566642761,0.81186603307724,0.8036446690559387,0.7882296144962311,0.7587750768661499,0.7546401178836822,
1984-04-20,,,0.8221432566642761,0.8154629707336426,0.808012330532074,0.7918265014886856,0.7609853124618531,0.7555225920677185,
1984-04-23,,,0.8170047402381897,0.8180322051048279,0.8108384788036347,0.7954233676195145,0.7630927777290344,0.7562459218502045,
1984-04-24,,,0.8170047402381897,0.8185461759567261,0.8116092503070831,0.7979925990104675,0.7652510738372803,0.7569184213876724,
1984-04-25,,,0.8272814154624939,0.8211154818534852,0.8144353568553925,0.800561785697937,0.7675640726089478,0.7576682633161544,
1984-04-26,,,0.8349888324737549,0.8236845970153809,0.8177753150463104,0.8030025064945221,0.7700312197208404,0.7585206037759781,
1984-04-27,,,0.8375583291053772,0.8267676115036011,0.8211152911186218,0.805186316370964,0.772448103427887,0.7594494694471359,
1984-04-30,,,0.8349888324737549,0.8303644299507141,0.824198317527771,0.8078839421272278,0.774813597202301,0.7603780561685562,
1984-05-01,,,0.8452655673027039,0.8360165953636169,0.8272813856601715,0.8112238883972168,0.7772829508781434,0.7612315022945404,
1984-05-02,,,0.8375583291053772,0.8380719780921936,0.8295937299728393,0.8143069207668304,0.7795981597900391,0.7620332968235016,
1984-05-03,,,0.8195738792419434,0.8349889874458313,0.8293367922306061,0.8164907306432724,0.7814011788368225,0.7627569019794465,
1984-05-04,,,0.8170047402381897,0.8308782696723938,0.8288229405879974,0.8184176355600357,0.7830511569976807,0.7633531606197357,
1984-05-07,,,0.8375583291053772,0.8313921689987183,0.8308782994747161,0.8208583891391754,0.7851630437374115,0.7641803628206253,
1984-05-08,,,0.8426963686943054,0.8308783292770385,0.8334474623203277,0.8225283563137055,0.7874793553352356,0.7652368533611298,
1984-05-09,,,0.8529730439186096,0.8339612722396851,0.8360166251659393,0.8252259910106658,0.7895945489406586,0.766243611574173,
1984-05-10,,,0.840127170085907,0.8380719304084778,0.8365304589271545,0.8271528869867325,0.7913003301620484,0.767020257115364,
1984-05-11,,,0.8375583291053772,0.8421826481819152,0.8365304589271545,0.8288228750228882,0.7927514147758484,0.7677712142467499,
1984-05-14,,,0.8324199318885803,0.8411549687385559,0.8362735688686371,0.830235943198204,0.7941901552677154,0.7684707874059677,
1984-05-15,,,0.8298507332801819,0.8385858416557312,0.8347320854663849,0.8310067355632782,0.7957316768169403,0.7691446685791016,
1984-05-16,,,0.8349888324737549,0.8349889993667603,0.8344751358032226,0.832034432888031,0.7974273431301117,0.7697174334526062,
1984-05-17,,,0.8272814154624939,0.8324198484420776,0.8352458894252777,0.8322913408279419,0.7990716230869294,0.7702893751859665,
1984-05-18,,,0.8221432566642761,0.8293368339538574,0.8357597410678863,0.8322913408279419,0.8007159125804901,0.7707336843013763,
1984-05-21,,,0.8221432566642761,0.8272814989089966,0.8342182338237762,0.8325482666492462,0.8021032845973969,0.7711779934167862,
1984-05-22,,,0.8298507332801819,0.8272814989089966,0.8329336702823639,0.8331905663013458,0.8034392631053925,0.7718010431528092,
1984-05-23,,,0.8452655673027039,0.8293368458747864,0.8321629226207733,0.8340897738933564,0.805032172203064,0.7725782412290573,
1984-05-24,,,0.8247121572494507,0.8288229942321778,0.8306214213371277,0.8335759401321411,0.8064195370674133,0.773149905204773,
1984-05-25,,,0.8221432566642761,0.8288229942321778,0.8290799140930176,0.8328051865100861,0.8074472212791443,0.773721296787262,
1984-05-28,,,0.8221432566642761,0.8288229942321778,0.8280522465705872,0.8321629077196121,0.8088859760761261,0.7743181031942368,
1984-05-29,,,0.8247121572494507,0.8277952790260314,0.8275383889675141,0.8311352372169495,0.8102733409404754,0.7749405986070633,
1984-05-30,,,0.8298507332801819,0.8247123122215271,0.8270245790481567,0.8307498574256897,0.8118662452697754,0.7756653171777725,
1984-05-31,,,0.8324199318885803,0.826253867149353,0.8275384306907654,0.8313921600580215,0.8137160682678223,0.7765427988767624,
1984-06-01,,,0.8529730439186096,0.8324198246002197,0.8306214094161988,0.8331905752420425,0.8157714188098908,0.7776512277126312,
1984-06-04,,,0.8746708631515503,0.8429253458976745,0.8358741700649261,0.8350462019443512,0.8183634877204895,0.7789258027076721,
1984-06-05,,,0.8746708631515503,0.8529170870780944,0.8403561830520629,0.8366449266672135,0.8205445027351379,0.780200377702713,
1984-06-06,,,0.877267062664032,0.8624003529548645,0.8435563325881958,0.8378596276044845,0.8225718903541565,0.7815009146928787,
1984-06-07,,,0.8824577331542969,0.8724079132080078,0.8493308901786805,0.8399761557579041,0.8244975566864013,0.7828279441595077,
1984-06-08,,,0.8824577331542969,0.8783048510551452,0.8553623378276825,0.84222112596035,0.8262690687179566,0.7842312198877335,
1984-06-11,,,0.8720758557319641,0.8777858495712281,0.8603555977344512,0.8442039221525193,0.8280898594856262,0.7855306768417358,
1984-06-12,,,0.877267062664032,0.8783050894737243,0.8656110882759094,0.8465747386217117,0.8300658679008484,0.7868057996034622,
1984-06-13,,,0.8928391337394714,0.8814195036888123,0.8719099283218383,0.8494672536849975,0.8324046969413758,0.788287473320961,
1984-06-14,,,0.8746708631515503,0.8798621296882629,0.8761350214481354,0.8518367260694504,0.8343801605701446,0.7896382963657379,
1984-06-15,,,0.879862368106842,0.879343056678772,0.8788239538669587,0.8547226816415787,0.836408075094223,0.7909902024269104,
1984-06-18,,,0.8980303406715393,0.884533953666687,0.8811599016189575,0.8585170358419418,0.8385938167572021,0.7925237882137298,
1984-06-19,,,0.8928391337394714,0.8876483678817749,0.8829767286777497,0.8616664558649063,0.8402646589279175,0.7940054619312287,
1984-06-20,,,0.895434558391571,0.8881674528121948,0.8847934782505036,0.8641749054193497,0.8421929430961609,0.7955639219284057,
1984-06-21,,,0.8928391337394714,0.8918011069297791,0.885831618309021,0.8675812542438507,0.8440179407596589,0.7970201796293259,
1984-06-22,,,0.895434558391571,0.8949155449867249,0.8871293008327484,0.8712458193302155,0.8458434605598449,0.7985532236099243,
1984-06-25,,,0.8876484036445618,0.8928391575813294,0.8886865556240082,0.8745210766792297,0.847513257265091,0.8001608997583389,
1984-06-26,,,0.879862368106842,0.8902438044548034,0.8889460861682892,0.8772785872220993,0.8488218069076539,0.8017161267995835,
1984-06-27,,,0.8746708631515503,0.8860910654067993,0.887129259109497,0.8795195937156677,0.8500265264511109,0.8032448565959931,
1984-06-28,,,0.885053277015686,0.8845338940620422,0.8881675004959106,0.882151260972023,0.851284726858139,0.8050299018621445,
1984-06-29,,,0.8668843507766724,0.8788238525390625,0.8868696987628937,0.8828468263149262,0.8521795487403869,0.80658243060112,
1984-07-02,,,0.8668843507766724,0.8746710419654846,0.8837550997734069,0.8824575006961822,0.8531771409511566,0.8081349593400955,
1984-07-03,,,0.8668843507766724,0.8720754384994507,0.8811596214771271,0.8820681750774384,0.8541747331619263,0.8097129034996032,
1984-07-04,,,0.8668843507766724,0.8705181360244751,0.8783046007156372,0.8815490394830704,0.8549667918682098,0.8112654322385788,
1984-07-05,,,0.8746708631515503,0.8684416532516479,0.876487773656845,0.8811596959829331,0.8557604324817657,0.8128958261013031,
1984-07-06,,,0.8694798946380615,0.8689607620239258,0.8738923072814941,0.8805108040571212,0.8563988637924195,0.8144234836101532,
1984-07-09,,,0.879862368106842,0.8715563654899597,0.8731137037277221,0.8809001296758652,0.8572963345050811,0.8160549658536911,
1984-07-10,,,0.8694798946380615,0.8720754742622375,0.8720754563808442,0.8805107712745667,0.8577806210517883,0.8175317859649658,
1984-07-11,,,0.8565030097961426,0.8699992060661316,0.8702586710453033,0.8786939650774002,0.8581595146656036,0.8188788372278214,
1984-07-12,,,0.8513120412826538,0.8653274416923523,0.8668845474720002,0.8775260239839554,0.8587942779064178,0.8200977283716202,
1984-07-13,,,0.8668843507766724,0.8648083329200744,0.8668845474720002,0.8768771231174469,0.8597918701171875,0.8214215135574341,
1984-07-16,,,0.8668843507766724,0.8622127294540405,0.8668845474720002,0.8753198236227036,0.8603783905506134,0.8227707171440124,
1984-07-17,,,0.8616937398910522,0.8606554985046386,0.8663654863834381,0.8737625539302826,0.8607583379745484,0.824118846654892,
1984-07-18,,,0.8616937398910522,0.8616936445236206,0.8658464252948761,0.8720755130052567,0.8609327518939972,0.8252636504173279,
1984-07-19,,,0.8616937398910522,0.8637699842453003,0.8645487129688263,0.8705182433128357,0.8613640832901001,0.8263322067260742,
1984-07-20,,,0.8513120412826538,0.8606555223464966,0.8627319276332855,0.8683121174573898,0.8616391575336456,0.827195286154747,
1984-07-23,,,0.8513120412826538,0.8575410604476928,0.8598768949508667,0.8664952993392945,0.8620169997215271,0.8281035774946213,
1984-07-24,,,0.8487164378166199,0.8549456000328064,0.8578005492687225,0.8649380028247833,0.8623943138122558,0.829062995314598,
1984-07-25,,,0.8487164378166199,0.8523501396179199,0.8570218920707703,0.8636402815580368,0.8626688659191132,0.8300481045246124,
1984-07-26,,,0.8824577331542969,0.8565029382705689,0.8601364612579345,0.8635105043649673,0.8637723922729492,0.8314220076799392,
1984-07-27,,,0.911007523536682,0.8684420347213745,0.8645487785339355,0.8657166630029678,0.8655496776103974,0.8331327950954437,
1984-07-30,,,0.8928391337394714,0.8767474532127381,0.8671442568302155,0.8670144021511078,0.8669635951519012,0.834533439874649,
1984-07-31,,,0.9032211899757384,0.8876484036445618,0.8712970018386841,0.868831244111061,0.8684310042858123,0.8359351336956025,
1984-08-01,,,0.9213897585868835,0.9021830677986145,0.8772666037082673,0.8715565145015717,0.869953488111496,0.8374928301572799,
1984-08-02,,,0.913602650165558,0.9084120512008667,0.8824574947357178,0.873503103852272,0.8717312979698181,0.8390754175186157,
1984-08-03,,,0.923985242843628,0.9110075950622558,0.8897248148918152,0.8762283712625504,0.8737681376934051,0.8406076794862747,
1984-08-06,,,0.9032211899757384,0.9130840063095093,0.8949157297611237,0.8773963123559951,0.8753896963596344,0.8421378362178803,
1984-08-07,,,0.9006259441375732,0.9125649571418762,0.900106680393219,0.8789536148309708,0.8769079720973969,0.8435906565189362,
1984-08-08,,,0.8980303406715393,0.9078930735588073,0.9050380706787109,0.8810299813747406,0.878271564245224,0.8450689047574997,
1984-08-09,,,0.9032211899757384,0.9058167815208436,0.9071144163608551,0.8836254388093948,0.8796875894069671,0.8467018288373948,
1984-08-10,,,0.8876484036445618,0.8985494136810303,0.9047785043716431,0.8846636414527893,0.8803810966014862,0.8480762577056885,
1984-08-13,,,0.8928391337394714,0.8964730024337768,0.9047785043716431,0.8859613806009292,0.8807444620132446,0.849553974866867,
1984-08-14,,,0.8902440071105957,0.8943966150283813,0.9034807860851288,0.8873888939619065,0.8810559248924256,0.8508002138137818,
1984-08-15,,,0.8876484036445618,0.8923202276229858,0.9001066505908966,0.8886866271495819,0.8812635517120362,0.8519177210330963,
1984-08-16,,,0.8980303406715393,0.891282057762146,0.8985494196414947,0.8905034571886062,0.881575003862381,0.8530362802743912,
1984-08-17,,,0.9084125757217408,0.8954348921775818,0.896992152929306,0.8933584839105606,0.8820941007137298,0.8541815847158432,
1984-08-20,,,0.9187940955162048,0.9006258845329285,0.8985494434833526,0.8967325866222382,0.8830284655094147,0.8555591624975204,
1984-08-21,,,0.9213897585868835,0.9068550348281861,0.9006258249282837,0.9003662526607513,0.8839109194278717,0.8569883936643601,
1984-08-22,,,0.913602650165558,0.9120458841323853,0.9021830558776855,0.9036105632781982,0.8843261897563934,0.8583654433488845,
1984-08-23,,,0.9084125757217408,0.9141223311424256,0.9027021944522857,0.9049083054065704,0.8850010240077972,0.8596905922889709,
1984-08-24,,,0.911007523536682,0.9146413207054138,0.9050381064414978,0.9049083054065704,0.885623927116394,0.8610160011053085,0.805882953107357
1984-08-27,,,0.911007523536682,0.9130840063095093,0.9068549454212189,0.905816724896431,0.8858834707736969,0.8622386437654496,0.8066177144646645
1984-08-28,,,0.9084125757217408,0.9104885697364807,0.9086718022823334,0.906076294183731,0.8861949396133423,0.8632297992706299,0.8072515302896499
1984-08-29,,,0.911007523536682,0.9099695444107055,0.9110077142715454,0.905557182431221,0.8865063989162445,0.8643496710062027,0.8079862916469573
1984-08-30,,,0.911007523536682,0.9104885339736939,0.9123054325580597,0.9054274260997772,0.8868697667121888,0.8654438537359238,0.8087210530042648
1984-08-31,51.649944251193176,P,0.9032211899757384,0.9089312672615051,0.9117862939834595,0.9043892234563827,0.8870254993438721,0.8664344799518585,0.8094294488430023
1984-09-03,51.643935629689025,P,0.9032211899757384,0.9073740005493164,0.9102290034294128,0.9043892234563827,0.8873369550704956,0.8674251061677932,0.810125278532505
1984-09-04,51.63414876318175,P,0.8876484036445618,0.9032211661338806,0.9068548679351807,0.9037403464317322,0.88749267578125,0.8681572413444519,0.8107181090116501
1984-09-05,51.61610925456733,P,0.8746708631515503,0.8959538340568542,0.90296168923378,0.9025723725557327,0.88749267578125,0.8687596011161804,0.8112963196635247
1984-09-06,51.60270491795907,P,0.885053277015686,0.890762984752655,0.9006257593631745,0.9016639769077301,0.88749267578125,0.8693887013196945,0.8120144096016884
1984-09-07,51.59667555830092,P,0.879862368106842,0.8860912203788758,0.8975112438201904,0.9012746751308441,0.8877522361278534,0.8699658924341201,0.8127442422509193
1984-09-10,51.5895870017139,P,0.8808055520057678,0.8816080927848816,0.894491046667099,0.900672996044159,0.8880306601524353,0.8706039005517959,0.8134249112010002
1984-09-11,51.598407551087114,P,0.8912915587425232,0.8823367238044739,0.8927789449691772,0.9007253736257553,0.8885188043117523,0.8713467687368393,0.8141325950622559
1984-09-12,51.618960477338426,P,0.9017773270606996,0.8877580165863037,0.891855925321579,0.9014318197965622,0.8892166638374328,0.8720917278528213,0.8148799955844879
1984-09-13,51.64448497224317,A,0.9279919862747192,0.8963457584381104,0.8935543715953826,0.9029299020767212,0.8902830862998963,0.873021759390831,0.8157711815834046
1984-09-14,51.67814315594949,A,0.9437209367752076,0.9091174721717834,0.8976043462753296,0.9046953201293946,0.8917679071426392,0.8740833854675293,0.8167664274573326
1984-09-17,51.70795859166739,A,0.9384778141975404,0.9206519246101379,0.9011300086975098,0.9056795060634613,0.8929402160644532,0.8751182752847672,0.8177481657266616
1984-09-18,51.72577734565609,A,0.9332348704338074,0.9290405869483948,0.9056886553764343,0.9062717616558075,0.894215315580368,0.8759979683160782,0.8186147353053093
1984-09-19,51.741380374060356,A,0.9384778141975404,0.9363806843757629,0.9120693504810333,0.9075155198574066,0.895854811668396,0.8770071631669998,0.8195202299952506
1984-09-20,51.736372955409486,A,0.9227485060691832,0.9353319883346558,0.915838873386383,0.9082323163747787,0.8972835409641265,0.8780389094352722,0.8203979057073593
1984-09-21,51.71166802568317,A,0.9096418619155884,0.928516173362732,0.9188168227672577,0.9081640332937241,0.8981386911869049,0.8789652806520462,0.821159220635891
1984-09-24,51.68508105237682,A,0.899155855178833,0.9206517815589905,0.9206518530845642,0.9075714498758316,0.8987841212749481,0.8795812559127808,0.821880809366703
1984-09-25,51.67035120971491,A,0.9122627377510072,0.9164573550224304,0.9227489709854126,0.9077639579772949,0.8997955012321472,0.8802769196033478,0.8227568864822388
1984-09-26,51.6492024980972,A,0.914884388446808,0.9117386698722839,0.9240596771240235,0.9079578012228012,0.9008593142032624,0.8808960330486297,0.8235698223114014
1984-09-27,51.6444388322667,A,0.9253705143928528,0.9122630715370178,0.9237975299358367,0.9086759507656097,0.9021328496932983,0.8817484664916992,0.8243843618035317
1984-09-28,51.6482259104861,A,0.917506217956543,0.9138359427452087,0.9211760580539703,0.9093902021646499,0.9034567332267761,0.8825479453802109,0.8251595798134804
1984-10-01,51.65498157838763,P,0.9070202708244324,0.9154088258743286,0.9180303037166595,0.9095801562070847,0.9045708978176117,0.8832939487695693,0.8258823680877686
1984-10-02,51.65109719255317,P,0.9017773270606996,0.9133117437362671,0.9148845493793487,0.9102866023778915,0.9056321156024932,0.8840132147073746,0.8265789416432381
1984-10-03,51.64281770444,P,0.8912915587425232,0.9085931777954102,0.9101659238338471,0.9111176371574402,0.9064836180210114,0.8845762419700622,0.8271468377113342
1984-10-04,51.626209023564975,P,0.8912915587425232,0.9017773866653442,0.9070202291011811,0.911429551243782,0.9066602945327759,0.8852163434028626,0.8277528592944146
1984-10-05,51.60937860227626,P,0.8860487937927246,0.8954859018325806,0.9046609222888946,0.9117388725280762,0.9061611199378967,0.885855398774147,0.8282945415377617
1984-10-08,51.599255970661524,P,0.8860487937927246,0.8912916064262391,0.9033502161502838,0.912001034617424,0.9060253131389618,0.8864944541454315,0.8288362237811089
1984-10-09,51.57955849937641,P,0.8650772571563721,0.8839515924453736,0.8986316680908203,0.9106903195381164,0.9052624344825745,0.8868467193841935,0.8293238812685013
1984-10-10,51.574083637468306,P,0.883427083492279,0.8823786973953247,0.8954859375953674,0.9097728073596955,0.9045031809806824,0.8872283345460892,0.8299032878875733
