Date,GRADE,GPS,CAG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-13,,,0.5258625745773315,0.5381325840950012,0.565740305185318,0.5964155733585358,0.5996584630012513,,
1984-02-14,,,0.5280531644821167,0.5315592527389527,0.5558803677558899,0.5917047053575516,0.5976864755153656,,
1984-02-15,,,0.5324357748031616,0.528491735458374,0.548211544752121,0.5873225301504135,0.5959336054325104,,
1984-02-16,,,0.5477733612060547,0.5328738927841187,0.5427337884902954,0.583269014954567,0.594618946313858,,
1984-02-17,,,0.5587289333343506,0.538570761680603,0.5425146996974946,0.579653725028038,0.5936548662185669,,
1984-02-20,,,0.5587289333343506,0.5451440334320068,0.541638308763504,0.5765862077474594,0.5930851852893829,,
1984-02-21,,,0.5565375089645386,0.5508409023284913,0.5412000775337219,0.5734091192483902,0.5924278450012207,,
1984-02-22,,,0.5433908700942993,0.5530319213867188,0.5407618284225464,0.5693555742502212,0.5913322961330414,,
1984-02-23,,,0.5565375089645386,0.5547847509384155,0.5438293218612671,0.5654116034507751,0.5909817206859589,,
1984-02-24,,,0.5609198212623596,0.5552229285240173,0.5468968451023102,0.5615771830081939,0.590674957036972,,
1984-02-27,,,0.578448474407196,0.5591668367385865,0.5521554350852966,0.5589478701353073,0.590674957036972,,
1984-02-28,,,0.5718752145767212,0.5622343778610229,0.556537640094757,0.5562090039253235,0.5899738025665283,,
1984-02-29,,,0.5850216150283813,0.5705605268478393,0.561796224117279,0.5550038844347001,0.589447934627533,,
1984-03-01,,,0.5872129797935486,0.5766956210136414,0.5657401859760285,0.554236987233162,0.5890973532199859,,
1984-03-02,,,0.5959773659706116,0.5837071299552917,0.5694650292396546,0.5559898644685746,0.5891849911212921,,
1984-03-05,,,0.5981683135032654,0.5876510977745056,0.573408967256546,0.557523638010025,0.5893164479732513,,
1984-03-06,,,0.5959773659706116,0.5924715280532837,0.5773529529571533,0.5592765152454376,0.5888782262802124,,
1984-03-07,,,0.5959773659706116,0.5946626782417297,0.5826116025447845,0.5616867154836654,0.5888782262802124,,
1984-03-08,,,0.591595470905304,0.5955391764640808,0.586117398738861,0.5649733603000641,0.5887905883789063,,
1984-03-09,,,0.578448474407196,0.5920333981513977,0.5878702640533447,0.5673835545778274,0.5883523666858673,,
1984-03-12,,,0.5740662813186646,0.5872129917144775,0.5874320447444916,0.5697937399148941,0.5878265011310577,,
1984-03-13,,,0.5696842670440674,0.5819543719291687,0.5872129499912262,0.5718752950429916,0.5869500601291656,,
1984-03-14,,,0.5718752145767212,0.5771339416503907,0.5858983099460602,0.5738472670316697,0.5862927234172821,,
1984-03-15,,,0.5696842670440674,0.5727517008781433,0.584145438671112,0.5749428123235703,0.5856792175769806,,
1984-03-16,,,0.5718752145767212,0.5714370489120484,0.581735223531723,0.5756001263856888,0.584890421628952,,
1984-03-19,,,0.565302312374115,0.5696842551231385,0.578448623418808,0.575928795337677,0.5841892766952514,,
1984-03-20,,,0.5609198212623596,0.5679313659667968,0.5749428689479827,0.576147910952568,0.5832690143585205,,
1984-03-21,,,0.5609198212623596,0.5657402873039246,0.5714371144771576,0.5770243585109711,0.5823925697803497,,
1984-03-22,,,0.5565375089645386,0.5631109356880188,0.5679313182830811,0.5770243585109711,0.5814284789562225,,
1984-03-23,,,0.5543465614318848,0.5596052050590515,0.5655211269855499,0.5766956955194473,0.580376751422882,,
1984-03-26,,,0.5521557927131653,0.5569759011268616,0.563330078125,0.5753810614347458,0.579149740934372,,
1984-03-27,,,0.5565375089645386,0.5560994386672974,0.5620154023170472,0.5746141761541367,0.5778350806236268,,
1984-03-28,,,0.5565375089645386,0.5552229762077332,0.5604816317558289,0.5731899708509445,0.5765642452239991,,
1984-03-29,,,0.5565375089645386,0.5552229762077332,0.559166955947876,0.571656197309494,0.5751181221008301,,
1984-03-30,,,0.5368178486824036,0.5517172336578369,0.5556612193584443,0.5686982214450836,0.5732337844371795,,
1984-04-02,,,0.5433908700942993,0.5499642491340637,0.5534700751304626,0.5659593492746353,0.5717000162601471,,
1984-04-03,,,0.5609198212623596,0.5508407115936279,0.5534700751304626,0.5642064720392227,0.5705168271064758,,
1984-04-04,,,0.5631111264228821,0.5521554350852966,0.5536892056465149,0.5625631600618363,0.5692898142337799,,
1984-04-05,,,0.5543465614318848,0.5517172455787659,0.5534701108932495,0.5607007145881653,0.5676684069633484,,
1984-04-06,,,0.5565375089645386,0.5556611776351928,0.5536892056465149,0.5596051663160324,0.5660469925403595,0.5870377331972122,
1984-04-09,,,0.5302445888519287,0.5530319213867188,0.5514980852603912,0.5574140816926956,0.5640311896800995,0.5860955613851547,
1984-04-10,,,0.5280531644821167,0.5464585900306702,0.548649650812149,0.5553325265645981,0.5620592021942139,0.5852848529815674,
1984-04-11,,,0.5390090346336365,0.541638171672821,0.5468968033790589,0.5536892175674438,0.5606569027900696,0.5846275228261948,
1984-04-12,,,0.5455823540687561,0.5398853302001954,0.5458012878894806,0.5524841219186782,0.5595175313949585,0.5840359258651734,
1984-04-13,,,0.5674928426742554,0.5420763969421387,0.5488687872886657,0.552265003323555,0.5596489918231964,0.5836634337902069,
1984-04-16,,,0.5696842670440674,0.5499643325805664,0.5514981269836425,0.5524841010570526,0.5596928203105926,0.5834224134683609,
1984-04-17,,,0.5521557927131653,0.5547848582267761,0.5506217241287231,0.5520458996295929,0.5595175397396087,0.5830499261617661,
1984-04-18,,,0.5543465614318848,0.5578523635864258,0.5497452676296234,0.5517172366380692,0.5596490037441254,0.5825021517276764,
1984-04-19,,,0.5565375089645386,0.5600433945655823,0.5499643623828888,0.5517172366380692,0.5602625024318695,0.5817571794986724,
1984-04-20,,,0.5565375089645386,0.5578523278236389,0.5499643623828888,0.5518267840147019,0.5607883608341218,0.5810998493432998,
1984-04-23,,,0.5477733612060547,0.5534701466560363,0.5517172396183014,0.5516076624393463,0.5612265765666962,0.5804425197839737,
1984-04-24,,,0.5433908700942993,0.5517171621322632,0.5532510101795196,0.5509503304958343,0.5615333306789398,0.5796099030971527,
1984-04-25,,,0.5477733612060547,0.5504025220870972,0.5541274428367615,0.5505121231079102,0.5618400824069977,0.578886843919754,
1984-04-26,,,0.5587289333343506,0.5508408069610595,0.5554421007633209,0.5506216943264007,0.5620591938495636,0.5783390700817108,
1984-04-27,,,0.5718752145767212,0.5539083480834961,0.5558803379535675,0.5523745626211166,0.562322119474411,0.5779884928464889,
1984-04-30,,,0.5718752145767212,0.5587287187576294,0.5560994327068329,0.5537987798452377,0.5625850450992584,0.5778351151943206,
1984-05-01,,,0.591595470905304,0.5683696389198303,0.5600434005260467,0.5553325623273849,0.5632862043380737,0.5778570246696472,
1984-05-02,,,0.591595470905304,0.5771340608596802,0.5637682914733887,0.556756779551506,0.5642502963542938,0.5777912962436677,
1984-05-03,,,0.6069329380989075,0.5867748618125915,0.5688078343868256,0.5593860983848572,0.5652582049369812,0.57811996281147,
1984-05-04,,,0.6003595590591431,0.5924717307090759,0.573190039396286,0.5615772008895874,0.5660469996929168,0.5783609783649445,
1984-05-07,,,0.6025509238243103,0.5986068725585938,0.5786677956581116,0.5651925176382064,0.5665290486812592,0.5786020028591156,
1984-05-08,,,0.6069329380989075,0.6016743659973145,0.5850220024585724,0.569136506319046,0.5672302031517029,0.5786020028591156,
1984-05-09,,,0.6069329380989075,0.6047418594360352,0.5909379601478577,0.5725327014923096,0.5676684296131134,0.5785581821203232,
1984-05-10,,,0.6310347318649292,0.6095622181892395,0.5981685400009156,0.5768053203821182,0.568544864654541,0.5788211089372635,
1984-05-11,,,0.6135063171386719,0.6121915698051452,0.6023316502571106,0.579105994105339,0.5688954436779022,0.5790402173995972,
1984-05-14,,,0.6069329380989075,0.6130679726600647,0.6058374226093293,0.5809684276580811,0.5690707361698151,0.5791935920715332,
1984-05-15,,,0.6310347318649292,0.617888331413269,0.6097813487052918,0.5849123746156693,0.5697718834877015,0.5793250548839569,
1984-05-16,,,0.6397995948791504,0.6244616627693176,0.6146017611026764,0.5891850262880325,0.5706483280658722,0.5797632771730423,
1984-05-17,,,0.6266525387763977,0.6235852241516113,0.6165737211704254,0.5926907777786254,0.5713494694232941,0.5800700289011002,
1984-05-18,,,0.6266525387763977,0.6262144684791565,0.6192030191421509,0.5961965292692184,0.5723135507106781,0.5803329586982727,
1984-05-21,,,0.6310347318649292,0.6310348272323608,0.6220513999462127,0.6003595978021622,0.5734529197216034,0.5806397104263306,
1984-05-22,,,0.6266525387763977,0.6301583886146546,0.6240233600139617,0.6045226812362671,0.57459228515625,0.5807711726427078,
1984-05-23,,,0.6113150119781494,0.6244614720344543,0.624461567401886,0.6076997637748718,0.5753810811042785,0.5808369022607803,
1984-05-24,,,0.6047420501708984,0.6200793743133545,0.621832299232483,0.6100004196166993,0.5760822367668151,0.5808807271718979,
1984-05-25,,,0.6178884506225586,0.6183265566825866,0.6222705125808716,0.6123010814189911,0.5770025014877319,0.580946461558342,
1984-05-28,,,0.6178884506225586,0.6156973004341125,0.6233660638332367,0.6146017432212829,0.5780542242527008,0.5811217504739762,
1984-05-29,,,0.6025509238243103,0.6108769774436951,0.6205176830291748,0.6151495158672333,0.5788868463039398,0.5810779303312301,
1984-05-30,,,0.6003595590591431,0.6086858868598938,0.6165736794471741,0.6155877202749253,0.5796756410598755,0.5810341054201126,
1984-05-31,,,0.6091240048408508,0.6095622777938843,0.6148208260536194,0.6156972736120224,0.5807273709774017,0.5810779249668121,
1984-06-01,,,0.6266525387763977,0.6113150954246521,0.6148208260536194,0.6170119225978852,0.582173490524292,0.581275120973587,
1984-06-04,,,0.6244617700576782,0.6126297593116761,0.6141635298728942,0.6181074649095535,0.5836196100711822,0.5813846755027771,
1984-06-05,,,0.6376082301139832,0.6196412205696106,0.6152590990066529,0.6196412295103073,0.5852410244941711,0.5815380525588989,
1984-06-06,,,0.6310347318649292,0.6257762551307678,0.6172310709953308,0.6208463191986084,0.5867309689521789,0.5816476070880889,
1984-06-07,,,0.6354169249534607,0.6310348391532898,0.6202985584735871,0.621065428853035,0.5883085572719574,0.5817133396863937,
1984-06-08,,,0.6397995948791504,0.6336642503738403,0.6224896728992462,0.6223800927400589,0.5903681921958923,0.5818009883165359,
1984-06-11,,,0.6376082301139832,0.6362935423851013,0.6244616508483887,0.6239138573408127,0.592252539396286,0.5819762778282166,
1984-06-12,,,0.6441811919212341,0.6376081347465515,0.628624677658081,0.6245711803436279,0.5939177668094635,0.5822172969579696,
1984-06-13,,,0.6441811919212341,0.6402374267578125,0.6330068409442902,0.6247902601957321,0.5955391681194305,0.5824144911766053,
1984-06-14,,,0.6222705245018005,0.6376081466674804,0.6343214929103851,0.6245711594820023,0.5968976473808288,0.5822830271720886,
1984-06-15,,,0.6069329380989075,0.6310348153114319,0.6323495328426361,0.6235851794481277,0.5979055559635162,0.5819762742519379,
1984-06-18,,,0.6178884506225586,0.627090859413147,0.6316922008991241,0.6229278653860092,0.5996584331989289,0.5818448114395142,
1984-06-19,,,0.6376082301139832,0.6257762670516968,0.6316922008991241,0.6234756499528885,0.6018495345115662,0.58195436835289,
1984-06-20,,,0.6310347318649292,0.6231469750404358,0.6316922008991241,0.6244616359472275,0.603690048456192,0.5821734756231308,
1984-06-21,,,0.6244617700576782,0.6235852241516113,0.6305966854095459,0.6254476219415664,0.6052676367759705,0.5823925840854645,
1984-06-22,,,0.6441811919212341,0.6310348749160767,0.6310348451137543,0.6267622590065003,0.6068014037609101,0.5832251977920532,
1984-06-25,,,0.6441811919212341,0.6362934231758117,0.6316921412944794,0.628076896071434,0.6082913422584534,0.583992081284523,
1984-06-26,,,0.6485636830329895,0.638484513759613,0.6321303904056549,0.630377534031868,0.6102195000648498,0.5848685199022293,
1984-06-27,,,0.6573277711868286,0.6437431216239929,0.6334450483322144,0.6332259446382522,0.6122791242599487,0.585964064002037,
1984-06-28,,,0.6639015674591064,0.6516310811042786,0.6376081526279449,0.635964822769165,0.6144264054298401,0.5873444539308548,
1984-06-29,,,0.6660922765731812,0.656013298034668,0.6435240864753723,0.6379368096590042,0.6166175007820129,0.5887029308080673,
1984-07-02,,,0.6617099642753601,0.6595190525054931,0.6479062378406525,0.6397992193698883,0.618896232843399,0.5900614047050476,
1984-07-03,,,0.6573277711868286,0.661271870136261,0.6498781919479371,0.6407851964235306,0.6211749708652496,0.5913541507720947,
1984-07-04,,,0.6573277711868286,0.661271870136261,0.6525074958801269,0.6420998483896255,0.6233660590648651,0.5926030707359314,
1984-07-05,,,0.6573277711868286,0.6599571108818054,0.655794095993042,0.643195390701294,0.6253380358219147,0.5936986148357392,
1984-07-06,,,0.6529459953308105,0.6573278546333313,0.6566705763339996,0.643852710723877,0.6269594514369965,0.5946407854557038,
1984-07-09,,,0.6551369428634644,0.6560132503509521,0.6577661514282227,0.644729146361351,0.6286246860027314,0.5956048655509949,
1984-07-10,,,0.641990065574646,0.6529457092285156,0.6571087896823883,0.6446195900440216,0.6296325778961182,0.5964593911170959,
1984-07-11,,,0.6354169249534607,0.648563539981842,0.6549177050590516,0.6441813766956329,0.6305090069770813,0.5973796516656875,
1984-07-12,,,0.6288436651229858,0.6428667187690735,0.6514119148254395,0.6445100337266922,0.6309472215175629,0.598102713227272,
1984-07-13,,,0.6397995948791504,0.6402374386787415,0.6487826466560364,0.6461533665657043,0.631736022233963,0.59889151096344,
1984-07-16,,,0.6332261562347412,0.6358552813529968,0.6459342658519744,0.6469202518463135,0.6323495268821716,0.5994392877817154,
1984-07-17,,,0.6310347318649292,0.6336642146110535,0.6433049619197846,0.6465915769338608,0.6328315627574921,0.6000308829545975,
1984-07-18,,,0.6376082301139832,0.6341024756431579,0.6413330078125,0.6469202518463135,0.6334450685977936,0.6005567491054535,
1984-07-19,,,0.6310347318649292,0.6345406889915466,0.6387037038803101,0.647248899936676,0.6334450685977936,0.6009949666261672,
1984-07-20,,,0.6310347318649292,0.6327877163887023,0.6365125775337219,0.6465915769338608,0.6337956368923188,0.6013455402851104,
1984-07-23,,,0.6222705245018005,0.6305965900421142,0.6332259356975556,0.6454960435628891,0.6341023886203766,0.6015865623950958,
1984-07-24,,,0.6178884506225586,0.6279673337936401,0.6308157742023468,0.6439622819423676,0.6338394629955292,0.6018056732416153,
1984-07-25,,,0.6135063171386719,0.6231469511985779,0.6286247134208679,0.6417712092399597,0.6333135974407196,0.6019809627532959,
1984-07-26,,,0.6178884506225586,0.6205176949501038,0.6275291919708252,0.6394705533981323,0.6331383156776428,0.6022438925504684,
1984-07-27,,,0.6266525387763977,0.6196412563323974,0.6262144863605499,0.6374985665082932,0.6331383156776428,0.6027259331941605,
1984-07-30,,,0.6266525387763977,0.6205176591873169,0.6255571246147156,0.635745695233345,0.6330506718158722,0.6032517957687378,
1984-07-31,,,0.6222705245018005,0.6213940739631653,0.6246807038784027,0.6339928328990936,0.6329630315303802,0.6037776583433151,
1984-08-01,,,0.6441811919212341,0.6275290489196778,0.6253380000591278,0.633335503935814,0.633620355129242,0.6045007181167602,
1984-08-02,,,0.6682830452919006,0.6376079678535461,0.629062831401825,0.6338832676410675,0.634891175031662,0.6054867058992386,
1984-08-03,,,0.6660922765731812,0.6454959154129029,0.6325685858726502,0.6345405817031861,0.6358552515506745,0.6064288765192032,
1984-08-06,,,0.6551369428634644,0.6511927962303161,0.6358552277088165,0.6345405817031861,0.6366002213954925,0.6073272228240967,
1984-08-07,,,0.6573277711868286,0.6582042455673218,0.6397991597652435,0.6353074669837951,0.637695758342743,0.6082913023233414,
1984-08-08,,,0.6595187783241272,0.6612717628479003,0.6444004058837891,0.6365125596523284,0.6388789427280426,0.6092772918939591,
1984-08-09,,,0.6617099642753601,0.6599571466445923,0.6487825572490692,0.6381558746099472,0.6399306619167328,0.6103290164470673,
1984-08-10,,,0.6595187783241272,0.6586424469947815,0.6520691812038422,0.639141833782196,0.6405879867076874,0.6113807386159897,
1984-08-13,,,0.6595187783241272,0.659518814086914,0.6553558051586151,0.6404564648866653,0.6412891268730163,0.6124543684720993,
1984-08-14,,,0.6617099642753601,0.6603952527046204,0.6592997491359711,0.6419902265071868,0.6417711615562439,0.6135060930252075,
1984-08-15,,,0.6660922765731812,0.6617099523544312,0.6614908576011658,0.6434144288301468,0.6424723124504089,0.614601640701294,
1984-08-16,,,0.6792391538619995,0.665215790271759,0.6625864684581757,0.6458246499300003,0.6433487570285797,0.6158286571502686,
1984-08-17,,,0.6792391538619995,0.6691598653793335,0.6639011561870575,0.6482348710298538,0.6441375482082367,0.6172528702020645,
1984-08-20,,,0.683621346950531,0.6739803791046143,0.6667495965957642,0.6513024121522903,0.6450578105449677,0.6186551749706268,
1984-08-21,,,0.683621346950531,0.6783626556396485,0.6693789541721344,0.654589056968689,0.6458466136455536,0.6198821902275086,
1984-08-22,,,0.6792391538619995,0.6809920310974121,0.6713509917259216,0.6578756988048553,0.6465477728843689,0.6210434705018997,
1984-08-23,,,0.6660922765731812,0.6783626556396485,0.6717892229557038,0.6602858901023865,0.6474242079257965,0.6221609276533127,
1984-08-24,,,0.6792391538619995,0.6783626556396485,0.6737612605094909,0.6629152208566665,0.6488703322410584,0.6233879441022873,0.6052128386497497
1984-08-27,,,0.6726655960083008,0.6761715054512024,0.6750759422779083,0.6652158737182617,0.6499658751487732,0.624812154173851,0.6054538577795029
1984-08-28,,,0.670474648475647,0.6735421657562256,0.675952410697937,0.667626079916954,0.6506232035160064,0.6262363690137863,0.6057606109976769
1984-08-29,,,0.6617099642753601,0.6700363278388977,0.675514179468155,0.6685025185346604,0.6512367081642151,0.6274633783102036,0.6060454505681991
1984-08-30,,,0.6529459953308105,0.6674070715904236,0.672884863615036,0.6677356660366058,0.6518063926696778,0.6285370147228241,0.6062864702939987
1984-08-31,58.94494201419008,P,0.6617099642753601,0.6639012336730957,0.671131944656372,0.6675165504217148,0.6521569681167603,0.6294791859388351,0.606571309864521
1984-09-03,58.915766468508004,P,0.6617099642753601,0.6617101073265076,0.668940806388855,0.6678452014923095,0.6525075435638428,0.630399442911148,0.6069109281897545
1984-09-04,58.895365605084855,P,0.6639015674591064,0.6603954911231995,0.6669688284397125,0.6681738913059234,0.6528143012523651,0.6315169006586074,0.6072834134101868
1984-09-05,58.90053453989248,P,0.6726655960083008,0.6625866174697876,0.6663114726543427,0.6688312321901322,0.6531210577487946,0.6327000910043716,0.6076011213660241
1984-09-06,58.931125186103095,A,0.6792391538619995,0.6678452491760254,0.6676261603832245,0.6697076916694641,0.6534278094768524,0.6339271074533462,0.6078421434760094
1984-09-07,58.95575942509377,A,0.6792391538619995,0.6713510870933532,0.6676261603832245,0.6706937104463577,0.6536907470226287,0.6351541239023208,0.6081269866228104
1984-09-10,58.97822630267998,A,0.6770480275154114,0.6744186997413635,0.6680644035339356,0.6715701729059219,0.6539975082874299,0.6364468705654144,0.608444695174694
1984-09-11,59.01374916152857,A,0.692385196685791,0.6801154255867005,0.6702554583549499,0.6731039345264435,0.654698656797409,0.6379368138313294,0.6087733584642411
1984-09-12,59.03559785153618,A,0.6901947855949402,0.6836212635040283,0.6731039404869079,0.6743090599775314,0.6553559970855712,0.6393610280752182,0.6091239359974862
1984-09-13,59.036294982239276,A,0.683621346950531,0.6844977021217347,0.67617147564888,0.674528169631958,0.6558818686008453,0.64060995221138,0.6094745111465454
1984-09-14,59.03941197585781,A,0.683621346950531,0.6853741407394409,0.6783626139163971,0.6747472792863846,0.6564953756332398,0.6417274135351181,0.6098579531908035
1984-09-17,59.02277242833939,A,0.6682830452919006,0.6836211442947387,0.6790199220180512,0.6739803642034531,0.6567582976818085,0.6426914918422699,0.6102633035182953
1984-09-18,58.96987621997527,P,0.6595187783241272,0.677047860622406,0.6785816431045533,0.6727752357721328,0.6571088719367981,0.6433707249164581,0.6106138747930526
1984-09-19,58.91970274376923,P,0.6595187783241272,0.6709126591682434,0.6772669613361358,0.6717892169952393,0.6575909090042115,0.6440499579906463,0.610920627117157
1984-09-20,58.883899674338416,P,0.6573277711868286,0.6656539440155029,0.6750758230686188,0.6713509917259216,0.6581605911254883,0.6445539063215255,0.6113369345664978
1984-09-21,58.86913753997726,P,0.6748565435409546,0.6639009833335876,0.6746375620365143,0.6711318612098693,0.6588617300987244,0.6452988761663437,0.6118299272656441
1984-09-24,58.87911143896638,P,0.6748565435409546,0.6652156829833984,0.6744184136390686,0.671241408586502,0.6596943378448487,0.6460219323635101,0.6123119676113129
1984-09-25,58.906757044159555,P,0.6792391538619995,0.669159758090973,0.6731038093566895,0.6716796338558197,0.66065842628479,0.6467449945211411,0.6126734986901283
1984-09-26,58.92763922222866,A,0.6726655960083008,0.6717891216278076,0.6713508903980255,0.6722274154424668,0.6613595736026764,0.647402321100235,0.6129802516102791
1984-09-27,58.95999384630073,A,0.6814297437667847,0.6766095161437988,0.6711317300796509,0.6736516028642654,0.6623674738407135,0.6479062712192536,0.6133636900782585
1984-09-28,58.97949826083675,A,0.6880032420158386,0.6792388558387756,0.6715699195861816,0.6749662667512893,0.6635068440437317,0.6486512404680252,0.6138457289338112
1984-10-01,58.99276088047853,A,0.683621346950531,0.680991816520691,0.6731037497520447,0.6760618358850479,0.6647338604927063,0.6494181245565415,0.6143058583140373
1984-10-02,58.99138528848849,A,0.6770480275154114,0.6805535912513733,0.674856674671173,0.6767191588878632,0.6659170520305634,0.6498782575130463,0.6146016561985016
1984-10-03,58.9979846308363,A,0.6748565435409546,0.680991780757904,0.6763904511928558,0.6768287062644959,0.667144056558609,0.6502288269996643,0.6149960520863533
1984-10-04,58.99066146261605,A,0.6770480275154114,0.6801154375076294,0.6783624768257142,0.6767191499471664,0.668327248096466,0.6507327818870544,0.6154014053940773
1984-10-05,58.96574984923535,A,0.6748565435409546,0.6774860978126526,0.6783624768257142,0.6765000194311142,0.6692913281917572,0.6512148219347,0.6157738903164863
1984-10-08,58.91554656540905,P,0.6551369428634644,0.6717892169952393,0.6763905167579651,0.6754044651985168,0.6698610162734986,0.6514558440446854,0.616047777235508
1984-10-09,58.87694405226831,P,0.6551369428634644,0.6674070000648499,0.6739802956581116,0.6735420525074005,0.6705183446407318,0.6517406880855561,0.616255930364132
1984-10-10,58.85218353195961,P,0.6639015674591064,0.6652160048484802,0.6731038928031922,0.6722273916006088,0.6709127521514893,0.6522665536403656,0.616551727950573
1984-10-11,58.84809498123399,P,0.683621346950531,0.6665306687355042,0.6733230531215668,0.6722273916006088,0.6712195181846619,0.6530553466081619,0.6169680368900299
