Date,GRADE,GPS,CAT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-16,,,2.294787168502808,2.2723987102508545,2.2860799551010134,2.352000653743744,2.3715948104858398,,
1984-02-17,,,2.24503493309021,2.274886131286621,2.2742640733718873,2.3429831862449646,2.369583468437195,,
1984-02-20,,,2.24503493309021,2.274886131286621,2.266801428794861,2.333654761314392,2.368189368247986,,
1984-02-21,,,2.213940382003784,2.2574732303619385,2.2543635606765746,2.3224606990814207,2.365309224128723,,
1984-02-22,,,2.232597827911377,2.2462790489196776,2.2524980306625366,2.3118885278701784,2.3630491399765017,,
1984-02-23,,,2.251253128051758,2.2375722408294676,2.254985475540161,2.3022491216659544,2.3611621618270875,,
1984-02-24,,,2.338319063186645,2.256229066848755,2.265557599067688,2.2972739934921265,2.361510310173035,,
1984-02-27,,,2.307224750518799,2.2686670303344725,2.271776580810547,2.2938536405563354,2.360495853424072,,
1984-02-28,,,2.24503493309021,2.2748859405517576,2.266179585456848,2.285768985748291,2.358361029624939,,
1984-02-29,,,2.2574734687805176,2.279861068725586,2.263070058822632,2.280793881416321,2.356228060722351,,
1984-03-01,,,2.220158815383911,2.2736422061920165,2.2556072235107423,2.2708435893058776,2.352855000495911,,
1984-03-02,,,2.2574734687805176,2.257473087310791,2.256851077079773,2.26555757522583,2.3503517055511476,,
1984-03-05,,,2.24503493309021,2.2450351238250734,2.256851077079773,2.261826252937317,2.3475996398925782,,
1984-03-06,,,2.294787168502808,2.2549855709075928,2.264935755729675,2.259649658203125,2.3455956983566284,,
1984-03-07,,,2.294787168502808,2.2624483108520512,2.271154689788818,2.2618263602256774,2.344702844619751,,
1984-03-08,,,2.269911050796509,2.2723987579345706,2.2730204820632935,2.2640029788017273,2.3433124685287474,,
1984-03-09,,,2.263692617416382,2.2736425876617434,2.2655578374862673,2.2655577182769777,2.3419211864471436,,
1984-03-12,,,2.4129457473754883,2.3072247505187993,2.276129937171936,2.2739532589912415,2.3435149669647215,,
1984-03-13,,,2.400507926940918,2.328368902206421,2.291677236557007,2.2789284110069277,2.346217951774597,,
1984-03-14,,,2.437821626663208,2.356975793838501,2.309712052345276,2.286391055583954,2.3470746994018556,,
1984-03-15,,,2.406728029251098,2.384339189529419,2.328368973731995,2.2919880986213683,2.3468157768249513,,
1984-03-16,,,2.462698221206665,2.4241403102874757,2.3488914489746096,2.3028712630271913,2.348046622276306,,
1984-03-19,,,2.475135564804077,2.4365782737731934,2.371901512145996,2.3143762946128845,2.3490323925018313,,
1984-03-20,,,2.487574338912964,2.4539915561676025,2.391180229187012,2.3280579924583433,2.350019998550415,,
1984-03-21,,,2.493792772293091,2.465185785293579,2.41108078956604,2.341117739677429,2.3511319732666016,,
1984-03-22,,,2.4440412521362305,2.4726484298706053,2.4284938097000124,2.3507571458816527,2.3505082368850707,,
1984-03-23,,,2.4564807415008545,2.4714049339294433,2.4477726221084595,2.3566652297973634,2.3498863887786867,,
1984-03-26,,,2.493792772293091,2.475136375427246,2.4558573246002195,2.365993630886078,2.350259532928467,,
1984-03-27,,,2.487574338912964,2.475136375427246,2.4645639657974243,2.3781206011772156,2.3505083084106446,,
1984-03-28,,,2.611952304840088,2.4987682819366457,2.481977033615112,2.395844542980194,2.3537421369552614,,
1984-03-29,,,2.618171453475952,2.53359432220459,2.5031213760375977,2.4157451748847962,2.3582197761535646,,
1984-03-30,,,2.5497632026672363,2.5522508144378664,2.5118278741836546,2.430359661579132,2.3607073545455934,,
1984-04-02,,,2.5497632026672363,2.563444900512695,2.519290637969971,2.4455960750579835,2.3630705499649047,,
1984-04-03,,,2.5311062335968018,2.572151279449463,2.5236438274383546,2.457412028312683,2.3649362421035764,,
1984-04-04,,,2.555980920791626,2.5609570026397703,2.529862642288208,2.470471715927124,2.3671750354766847,,
1984-04-05,,,2.5186691284179688,2.5410565376281737,2.5373254299163817,2.482909619808197,2.3686675930023195,,
1984-04-06,,,2.5497632026672363,2.5410565376281737,2.54665367603302,2.4972131490707397,2.3709064245224,2.358837640285492,
1984-04-09,,,2.468916893005371,2.524887275695801,2.544166088104248,2.500011706352234,2.3727721261978147,2.3617991185188294,
1984-04-10,,,2.493792772293091,2.5174245834350586,2.5447879314422606,2.5046759486198424,2.374513421058655,2.3650093555450438,
1984-04-11,,,2.2885687351226807,2.4639421463012696,2.51244957447052,2.497213304042816,2.37314528465271,2.3662290811538695,
1984-04-12,,,2.3321006298065186,2.4266284465789796,2.4838424921035767,2.493481934070587,2.371404004096985,2.3678841257095335,
1984-04-13,,,2.2885687351226807,2.3743895530700683,2.457723045349121,2.484775459766388,2.3699115037918093,2.3688569331169127,
1984-04-16,,,2.294837236404419,2.339573621749878,2.4322304487228394,2.475760543346405,2.369415020942688,2.370139343738556,
1984-04-17,,,2.3387274742126465,2.3085605621337892,2.412992572784424,2.4683182001113892,2.369423189163208,2.3716137385368348,
1984-04-18,,,2.3387274742126465,2.3185923099517822,2.3912672281265257,2.460564935207367,2.3711726760864256,2.3729029631614686,
1984-04-19,,,2.351269483566284,2.3224260807037354,2.3745272636413572,2.4559263467788695,2.3736704921722414,2.3744410610198976,
1984-04-20,,,2.351269483566284,2.334966230392456,2.3546778917312623,2.4506657838821413,2.376043925285339,2.3755470728874206,
1984-04-23,,,2.3575382232666016,2.3475064277648925,2.3435400247573854,2.4438530564308167,2.378293991088867,2.376345419883728,
1984-04-24,,,2.4076993465423584,2.361300802230835,2.334930682182312,2.4398593068122865,2.3804278802871703,2.3775219225883486,
1984-04-25,,,2.4641292095184326,2.386381149291992,2.352486729621887,2.4324681520462037,2.3839390897750854,2.3785837388038633,
1984-04-26,,,2.451588630676269,2.406444978713989,2.3644355297088624,2.4241390109062193,2.387075119018555,2.3793349647521973,
1984-04-27,,,2.3763484954833984,2.411460781097412,2.373213505744934,2.4154682755470276,2.3897013902664184,2.3796424293518066,
1984-04-30,,,2.3575382232666016,2.411460781097412,2.3794836044311523,2.405857026576996,2.3919514560699464,2.380070412158966,
1984-05-01,,,2.3324577808380127,2.396412467956543,2.378856635093689,2.3959246039390565,2.3943218040466308,2.379815514087677,
1984-05-02,,,2.326188564300537,2.368824338912964,2.377602744102478,2.3844349861145018,2.396193618774414,2.379621379375458,
1984-05-03,,,2.30737853050232,2.3399823188781737,2.3732136487960815,2.3738704562187194,2.397316126823425,2.3792391443252563,
1984-05-04,,,2.30737853050232,2.3261883258819585,2.3688245534896852,2.3617512226104735,2.396697316169739,2.379103813171387,
1984-05-07,,,2.3324577808380127,2.3211722373962407,2.3663165092468263,2.354928267002106,2.397201976776123,2.3788489151000975,
1984-05-08,,,2.3763484954833984,2.3299503803253176,2.3631814241409304,2.349056053161621,2.399828248023987,2.379094638824463,
1984-05-09,,,2.3449981212615967,2.3337122917175295,2.3512683153152465,2.351877522468567,2.4015787410736085,2.37890340089798,
1984-05-10,,,2.3449981212615967,2.341236209869385,2.3406092643737795,2.3525223970413207,2.404075527191162,2.378465263843536,
1984-05-11,,,2.30737853050232,2.341236209869385,2.333712267875671,2.353462886810303,2.405073628425598,2.377712666988373,
1984-05-14,,,2.2634873390197754,2.3274421215057375,2.324307179450989,2.3518953919410706,2.4054426765441894,2.3765211582183836,
1984-05-15,,,2.2634873390197754,2.3048698902130127,2.317410135269165,2.348133385181427,2.404816679954529,2.3752061891555787,
1984-05-16,,,2.2634873390197754,2.2885677337646486,2.311140012741089,2.3443713784217834,2.404190683364868,2.3744467639923097,
1984-05-17,,,2.225868225097656,2.2647417545318604,2.3029889822006226,2.338101315498352,2.403309826850891,2.373311147689819,
1984-05-18,,,2.225868225097656,2.2484396934509276,2.2948379516601562,2.3318312525749207,2.4025533390045166,2.37223726272583,
1984-05-21,,,2.1443562507629395,2.2246134757995604,2.276027798652649,2.3211721539497376,2.3971815490722657,2.3703482580184936,
1984-05-22,,,2.087926149368286,2.189501237869263,2.247185564041138,2.305183494091034,2.390929913520813,2.368573932647705,
1984-05-23,,,2.087926149368286,2.154388999938965,2.2214783668518066,2.2863733410835265,2.3839320039749143,2.365503351688385,
1984-05-24,,,2.0565743446350098,2.1205302238464356,2.192635989189148,2.2666226267814635,2.3769289302825927,2.361872353553772,
1984-05-25,,,2.0503058433532715,2.0854177474975586,2.1669287204742433,2.2503204941749573,2.3686810827255247,2.3583638525009154,
1984-05-28,,,2.0503058433532715,2.066607666015625,2.1456105709075928,2.2349588751792906,2.360184488296509,2.35460844039917,
1984-05-29,,,2.0001468658447266,2.049051809310913,2.119276523590088,2.2183433294296266,2.350435938835144,2.3502279686927796,
1984-05-30,,,2.0377657413482666,2.039019727706909,2.096704363822937,2.203922188282013,2.3413153982162473,2.3462236857414247,
1984-05-31,,,2.044037342071533,2.036512327194214,2.0785212755203246,2.1907551288604736,2.3333153200149535,2.341911778450012,
1984-06-01,,,2.0941967964172363,2.0452905178070067,2.0653541326522826,2.1800960421562197,2.326069641113281,2.3379780149459837,
1984-06-04,,,2.131817102432251,2.061592769622803,2.064100217819214,2.1700640082359315,2.3188301277160646,2.334544830322266,
1984-06-05,,,2.1506266593933105,2.0916887283325196,2.0703702688217165,2.158777916431427,2.3120911741256713,2.331299741268158,
1984-06-06,,,2.131817102432251,2.1104990005493165,2.074759364128113,2.14811886548996,2.3024884700775146,2.328115303516388,
1984-06-07,,,2.081655502319336,2.118022632598877,2.0772674798965456,2.1349517345428466,2.2917581510543825,2.3249889636039733,
1984-06-08,,,2.006416082382202,2.10046648979187,2.0728785037994384,2.1199036121368406,2.2808912086486814,2.3207992815971377,
1984-06-11,,,1.9876055717468264,2.071624183654785,2.0666084766387938,2.1061095237731933,2.2696480560302734,2.316359302997589,
1984-06-12,,,1.9625260829925537,2.034004068374634,2.0628463983535767,2.091061460971832,2.2582764530181887,2.3116063475608826,
1984-06-13,,,1.968796730041504,2.0013999938964844,2.0559494972229,2.0763269305229186,2.2465327692031862,2.3068539023399355,
1984-06-14,,,1.975065350532532,1.9800819635391236,2.0490522980690002,2.0637867867946627,2.2356606936454773,2.3021641433238984,
1984-06-15,,,1.956254482269287,1.9700496435165404,2.0352580666542055,2.050306099653244,2.2237905192375185,2.297348471879959,
1984-06-18,,,1.968796730041504,1.966287875175476,2.0189560294151305,2.041528123617172,2.213788115978241,2.293280121088028,
1984-06-19,,,1.956254482269287,1.9650335550308227,1.9995188117027283,2.0349445402622224,2.2030373501777647,2.28877538561821,
1984-06-20,,,1.924904942512512,1.9562551975250244,1.9788275957107544,2.0267934799194336,2.1957640743255613,2.284454679489136,
1984-06-21,,,1.9437159299850464,1.9499853134155274,1.9650336384773255,2.0211505591869354,2.1879963803291322,2.2797001922130584,
1984-06-22,,,1.9186357259750368,1.9424615621566772,1.956255602836609,2.0145670533180238,2.1805977201461793,2.275254611968994,
1984-06-25,,,1.8559340238571167,1.9198890209197998,1.943088448047638,2.004848462343216,2.171819655895233,2.2706173384189605,
1984-06-26,,,1.8057736158370967,1.8897928476333619,1.9274132013320924,1.9951297998428346,2.1611605787277224,2.265291883945465,
1984-06-27,,,1.786963939666748,1.862204647064209,1.9092299222946167,1.9825897097587586,2.150125308036804,2.260648992061615,
1984-06-28,,,1.8559340238571167,1.844648265838623,1.8973167896270753,1.9731845438480378,2.140218598842621,2.256944545507431,
1984-06-29,,,1.881015062332153,1.8371241331100463,1.8897928476333619,1.9625254571437836,2.1308135104179384,2.253428717851639,
1984-07-02,,,1.849663496017456,1.8358700275421143,1.877879524230957,1.9484177768230437,2.1206560158729553,2.2494750034809115,
1984-07-03,,,1.881015062332153,1.8509183168411254,1.8703555822372437,1.934937196969986,2.110122330188751,2.245275105237961,
1984-07-04,,,1.881015062332153,1.8697285413742066,1.8659665942192079,1.9223970949649811,2.0984600472450254,2.2411995685100554,
1984-07-05,,,1.874743938446045,1.8734905242919921,1.8590693950653077,1.9120515167713166,2.0869231534004213,2.236999136209488,
1984-07-06,,,1.849663496017456,1.8672202110290528,1.8521721720695496,1.9042138874530792,2.0763894534111023,2.2330454218387605,
1984-07-09,,,1.9311755895614624,1.883522629737854,1.8596963286399841,1.901392388343811,2.0678622007369993,2.229906828403473,
1984-07-10,,,1.906095147132873,1.8885386466979976,1.8697284817695619,1.8985708415508271,2.059334948062897,2.2268283760547636,
1984-07-11,,,1.8622050285339355,1.8847766399383545,1.8772525906562805,1.8932412564754486,2.050055277347565,2.2231244480609895,
1984-07-12,,,1.8559340238571167,1.8810146570205688,1.8772525906562805,1.8872846901416778,2.041026387214661,2.219171257019043,
1984-07-13,,,1.8684751987457275,1.8847769975662232,1.875998604297638,1.8828957259655,2.0322483205795288,2.2144728183746336,
1984-07-16,,,1.906476974487305,1.8798372745513916,1.8816799521446228,1.8797797381877899,2.0237287044525147,2.2104653406143187,
1984-07-17,,,1.8494733572006223,1.8685129165649415,1.8785257816314698,1.8744406819343566,2.013191201686859,2.206509724855423,
1984-07-18,,,1.8431392908096316,1.8646997690200806,1.8747382044792176,1.8703523993492126,2.0031540250778197,2.2023663830757143,
1984-07-19,,,1.8304712772369385,1.859607219696045,1.870310938358307,1.8646901667118072,1.9928634881973266,2.198469507694244,
1984-07-20,,,1.7481317520141602,1.8355385303497314,1.8601577639579774,1.8561649680137635,1.9816785526275635,2.1933760905265807,
1984-07-23,,,1.7607990503311155,1.8064029455184936,1.8431201100349426,1.8514082193374635,1.9716247868537904,2.18853373169899,
1984-07-24,,,1.7354642152786257,1.7836011171340942,1.8260570168495178,1.8478927493095398,1.9610643243789674,2.182940502166748,
1984-07-25,,,1.7164632081985474,1.7582659006118775,1.811482834815979,1.8443677127361298,1.9501238417625428,2.1771572625637052,
1984-07-26,,,1.7291288375854492,1.7379974126815796,1.7988023161888123,1.8380274534225465,1.9401890540122986,2.171749440431595,
1984-07-27,,,1.7354642152786257,1.7354639053344727,1.7855012178421021,1.83074991106987,1.9303809738159179,2.166467156410217,
1984-07-30,,,1.7164632081985474,1.726596736907959,1.7664998412132262,1.8240898966789245,1.9218231129646302,2.159502331018448,
1984-07-31,,,1.7417970895767212,1.7278633117675781,1.7557322144508363,1.817128998041153,1.9149005317687988,2.152915222644806,
1984-08-01,,,1.8051373958587649,1.7455981492996215,1.7519320249557495,1.8133351147174834,1.9092447566986084,2.1465883803367616,
1984-08-02,,,1.938146710395813,1.7874017238616944,1.7626995682716369,1.816505253314972,1.9068762040138245,2.141902567148209,
1984-08-03,,,1.9761489629745483,1.835538673400879,1.7855012893676758,1.8228295266628265,1.90539306640625,2.1370370745658875,
1984-08-06,,,1.950814247131348,1.8824088811874389,1.8045028090476989,1.8238114595413208,1.9034032344818115,2.13179386138916,
1984-08-07,,,1.8748081922531128,1.9090111017227174,1.8184372067451477,1.8222471117973327,1.9008964610099792,2.1256661999225615,
1984-08-08,,,1.8178045749664309,1.9115445375442508,1.828571343421936,1.8200270891189576,1.8964972376823426,2.118906317949295,
1984-08-09,,,1.9698145389556885,1.917878103256226,1.85263991355896,1.825721114873886,1.8950127816200257,2.1141640508174895,
1984-08-10,,,1.9761489629745483,1.917878103256226,1.8767083883285522,1.8311048030853272,1.892651824951172,2.1093607330322266,
1984-08-13,,,1.9761489629745483,1.9229450464248656,1.9026769638061523,1.8345884025096892,1.889538462162018,2.1041842949390412,
1984-08-14,,,1.919144630432129,1.931812334060669,1.920411717891693,1.8380719661712646,1.8849088215827943,2.098499997854233,
1984-08-15,,,1.906476974487305,1.9495468139648438,1.9305456757545472,1.8412388503551482,1.8804020190238953,2.091445244550705,
1984-08-16,,,1.9444806575775144,1.944480037689209,1.9311790704727172,1.846939319372177,1.877658522129059,2.0847083365917207,
1984-08-17,,,1.9254789352416992,1.9343460321426391,1.9261120676994323,1.855806678533554,1.8760397791862489,2.078465493917465,
1984-08-20,,,1.9571470022201536,1.9305456399917602,1.926745343208313,1.865624076128006,1.8754306077957152,2.0725393319129943,
1984-08-21,,,1.9888173341751096,1.9444801807403564,1.9381462574005126,1.8782917320728303,1.8759564328193665,2.0671164429187776,
1984-08-22,,,1.9888173341751096,1.9609482526779174,1.9552475333213806,1.8919094383716584,1.8763568449020385,2.061444807052612,
1984-08-23,,,1.9824832677841189,1.9685487747192383,1.9565144062042237,1.9045771598815917,1.8765052032470704,2.056082948446274,
1984-08-24,,,1.9761489629745483,1.978682780265808,1.9565144062042237,1.9166113972663879,1.8769030928611756,2.050346806049347,2.2045922231674195
1984-08-27,,,2.0268185138702397,1.9926170825958252,1.9615813612937927,1.9321291625499726,1.8780635285377503,2.0459258222579955,2.2038624703884127
1984-08-28,,,2.0014848709106445,1.995150589942932,1.9698153853416442,1.9451135516166687,1.8789681363105775,2.0410027432441713,2.2030060493946078
1984-08-29,,,1.9698145389556885,1.991350030899048,1.9761491417884827,1.9533474087715148,1.879866328239441,2.037815201282501,2.2020221412181855
1984-08-30,,,1.9698145389556885,1.9888162851333617,1.9786825299263,1.9549308001995087,1.8803883004188537,2.034192340373993,2.2010382330417633
1984-08-31,37.20396389219826,C,1.9698145389556885,1.98754940032959,1.983116090297699,1.9546140789985658,1.8814118766784669,2.031004798412323,2.199930865764618
1984-09-03,37.188077198177375,C,1.9698145389556885,1.9761486053466797,1.9843828439712525,1.9555640935897827,1.8836894869804381,2.0277545714378356,2.1989469575881957
1984-09-04,37.1843217371699,C,1.9888173341751096,1.9736150979995728,1.9843828439712525,1.9612645506858826,1.8873503613471985,2.02425547003746,2.1979346042871475
1984-09-05,37.17721518389788,C,1.938146710395813,1.9672815322875976,1.9793157815933227,1.9672816574573517,1.8903740167617797,2.020249662399292,2.19657631278038
1984-09-06,37.170467343760784,B,1.938146710395813,1.9609479665756226,1.9748821258544922,1.9656982660293578,1.8920182704925537,2.0161184346675873,2.1952797478437422
1984-09-07,37.147335728442606,B,1.8684744834899905,1.940679955482483,1.9641146779060363,1.96031454205513,1.8917674589157105,2.0112904846668243,2.1934187787771227
1984-09-10,37.12512561427473,B,1.8748081922531128,1.9216786861419677,1.9489136457443237,1.9552475035190582,1.8922703528404237,2.0064631843566896,2.1914043021202088
1984-09-11,37.098578105170205,B,1.8874762058258057,1.901410460472107,1.9375127792358398,1.953664082288742,1.8923995757102967,2.001260952949524,2.1893914377689363
1984-09-12,37.09345117569078,B,1.950814247131348,1.9039439678192138,1.9356127500534057,1.9558809459209443,1.8937955594062805,1.996127803325653,2.1873557710647584
1984-09-13,37.102349898911044,B,1.995151400566101,1.9153449058532714,1.938146436214447,1.9584144830703736,1.8962037086486816,1.9915634310245514,2.1854491978883743
1984-09-14,37.084876103452146,B,1.7481317520141602,1.8912763595581055,1.915978157520294,1.9495471239089965,1.8941730737686158,1.985281263589859,2.182461846470833
1984-09-17,37.06819362839621,B,1.7607990503311155,1.868474531173706,1.895076608657837,1.9397297263145448,1.890765542984009,1.9793138718605041,2.1796921420097353
1984-09-18,37.04460903638731,B,1.7481317520141602,1.8406056404113769,1.871008050441742,1.927695447206497,1.8876062750816345,1.9734706115722656,2.1766430628299713
1984-09-19,37.00032600221721,B,1.722795844078064,1.7950019598007203,1.849472963809967,1.9143943727016448,1.884818091392517,1.9674366843700408,2.173529031872749
1984-09-20,36.94874813821171,B,1.7354642152786257,1.743064522743225,1.8292047142982484,1.9020434200763703,1.8824086952209473,1.961717541217804,2.17047834277153
1984-09-21,36.96281984428958,B,1.7607990503311155,1.7455979824066161,1.8184371709823608,1.8912759244441986,1.880255172252655,1.956251746416092,2.167677779793739
1984-09-24,36.979707493934406,B,1.7988016605377195,1.753198504447937,1.8108365178108214,1.8798750817775727,1.8781016659736633,1.950915185213089,2.1648820501565935
1984-09-25,36.99939615731771,B,1.7798017263412476,1.7595324993133545,1.8000690698623658,1.8687909245491028,1.8767082333564757,1.9449497175216675,2.162022178173065
1984-09-26,37.02763824983179,B,1.792469501495361,1.773467230796814,1.784234595298767,1.8599236726760864,1.8756948375701905,1.9394244313240052,2.1591639161109923
1984-09-27,37.05519910246648,B,1.8051373958587649,1.7874018669128418,1.7652331948280335,1.8516898155212402,1.875188159942627,1.9340258240699768,2.1562455439567567
1984-09-28,37.06405857666291,B,1.7734674215316772,1.789935541152954,1.7677667617797852,1.8418724596500398,1.8756948733329772,1.9286867129802703,2.1531996899843215
1984-10-01,37.06519027690111,B,1.7607990503311155,1.7823350191116334,1.7677667617797852,1.831421685218811,1.8756948733329772,1.9236598300933838,2.150090494155884
1984-10-02,37.06986392229158,B,1.7607990503311155,1.778534483909607,1.7690334916114807,1.8200207710266114,1.876201570034027,1.9186329472064971,2.146919568181038
1984-10-03,37.07104123470318,B,1.7417970895767212,1.768400001525879,1.7709336161613465,1.8102032899856568,1.8767082476615906,1.9134160447120667,2.143931404352188
1984-10-04,37.066454552971216,B,1.7164632081985474,1.7506651639938355,1.7690335154533385,1.7991191148757935,1.8764549350738526,1.9083219945430756,2.1408165711164475
1984-10-05,37.03691160662472,B,1.602454423904419,1.7164625644683837,1.753199052810669,1.7858181118965148,1.8737947392463683,1.9020878565311432,2.1371625596284867
1984-10-08,37.00962910678094,B,1.5834523439407349,1.6809932231903075,1.7316641211509705,1.771250319480896,1.871134521961212,1.8964788174629212,2.1334135377407075
1984-10-09,36.97782136782828,B,1.5581175088882446,1.6404569149017334,1.7094956994056703,1.754782384634018,1.8674609303474425,1.8911807310581208,2.1298773318529127
1984-10-10,36.93852382879166,B,1.54544997215271,1.601187491416931,1.6847937464714051,1.734514170885086,1.8622671818733216,1.885755969285965,2.125629660487175
1984-10-11,36.911732145449285,B,1.5961201190948486,1.5771188735961914,1.6638920187950135,1.7145626068115234,1.8554266500473022,1.8811514270305634,2.1215118902921675
1984-10-12,36.91402721364582,B,1.5644508600234983,1.569518160820007,1.6429903626441955,1.7053785622119904,1.8471926879882812,1.8762928771972656,2.1173283648490906
1984-10-15,36.920531185473564,B,1.5644508600234983,1.56571786403656,1.623355543613434,1.6955611526966095,1.8394654202461242,1.871434327363968,2.113021383881569
1984-10-16,36.92836000359848,B,1.532654047012329,1.560625171661377,1.6005410432815552,1.6847872674465179,1.8326223373413086,1.866759399175644,2.1084936839342117
1984-10-17,36.94343084003467,B,1.513575315475464,1.5542502403259277,1.5777188658714294,1.674326241016388,1.8265377521514892,1.861517494916916,2.10387059032917
