Date,GRADE,GPS,CRWD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2023-10-31,60.18661680525114,P,176.77000427246094,174.24400329589844,178.41900177001952,179.61000137329103,168.97099914550782,159.54910018920899,144.41090007781983
2023-11-01,60.60479204870276,P,178.35000610351562,174.83800354003907,177.47500305175782,180.32500152587892,169.46179931640626,159.79300018310548,144.79855010986327
2023-11-02,61.79084481138519,P,182.8000030517578,177.07000427246095,177.3030029296875,181.20050201416015,170.20879943847658,160.0229002380371,145.19020011901856
2023-11-03,63.18352282995903,A,188.2400054931641,180.15400390625,178.25100402832032,181.77800216674805,170.98199951171875,160.35390029907228,145.60965015411378
2023-11-06,64.48894272224693,A,186.77999877929688,182.58800354003907,179.02100372314453,182.02600173950196,171.83699951171874,160.67030029296876,146.03670013427734
2023-11-07,65.87066373032967,A,192.3600006103516,185.7060028076172,179.97500305175782,182.45150146484374,172.75019958496094,161.0731002807617,146.4690001296997
2023-11-08,67.16175344682365,A,193.8300018310547,188.80200195312503,181.82000274658202,182.73200149536132,173.6431997680664,161.5729002380371,146.88565013885497
2023-11-09,67.3437762285648,A,190.75999450683597,190.39400024414064,183.73200225830078,182.89200134277343,174.1977996826172,162.0225001525879,147.25980010986328
2023-11-10,67.58214022421464,A,196.30999755859372,192.00799865722655,186.08100128173828,183.42150115966797,174.8993997192383,162.54910018920899,147.67355010986327
2023-11-13,68.41865706159827,A,200.9600067138672,194.84400024414063,188.71600189208985,184.08600158691405,175.69399993896485,163.14060028076173,148.13125015258788
2023-11-14,69.27538199836209,A,207.97000122070312,197.96600036621095,191.83600158691405,185.12750167846679,176.54480010986327,163.77750030517578,148.59815017700194
2023-11-15,69.52666760429656,A,204.2899932861328,200.05799865722656,194.43000030517578,185.9525016784668,177.30600006103515,164.3695002746582,149.04720012664794
2023-11-16,70.40568254102384,A,204.2700042724609,202.76000061035157,196.5770004272461,186.94000167846679,178.0586001586914,164.97230026245117,149.50145015716552
2023-11-17,70.93174955350956,A,207.08999633789065,204.91600036621094,198.46199951171874,188.35650177001952,178.8386001586914,165.5745002746582,149.99210014343262
2023-11-20,70.89867956614764,A,207.72999572753903,206.2699981689453,200.55699920654297,189.78900146484375,179.54740020751953,166.1922001647949,150.4699001312256
2023-11-21,70.33062547424875,A,208.97999572753903,206.4719970703125,202.21899871826173,191.09700088500978,180.3334002685547,166.82240005493165,150.93325012207032
2023-11-22,70.39276327040245,A,209.6100006103516,207.53599853515624,203.7969985961914,192.80850067138672,181.15620025634766,167.4677000427246,151.37870014190673
2023-11-23,70.54357808623507,A,209.6100006103516,208.60399780273437,205.68199920654297,194.70700073242188,181.9338003540039,168.1277000427246,151.85115013122558
2023-11-24,70.58686656984568,A,210.66000366210935,209.31799926757813,207.11699981689452,196.5990005493164,182.83800048828124,168.79380004882813,152.33320014953614
2023-11-27,70.46899312139573,A,210.07000732421875,209.78600158691407,208.0279998779297,198.37200088500975,183.70000061035157,169.3950001525879,152.81230018615722
2023-11-28,70.60195987323584,A,212.3500061035156,210.4600036621094,208.46600036621095,200.1510009765625,184.63700073242188,170.0106002807617,153.31190021514894
2023-11-29,72.56923049337449,A,234.44000244140625,215.4260040283203,211.4810012817383,202.95550079345702,186.04800079345702,170.89370025634764,153.89595024108885
2023-11-30,74.52365763205391,A,236.9900054931641,220.90200500488282,214.75300140380858,205.66500091552734,187.53720092773438,171.75610031127928,154.49370025634767
2023-12-01,76.17409771020907,A,235.02999877929688,225.7760040283203,217.54700164794923,208.00450057983397,188.98640075683593,172.61240036010742,155.08245025634767
2023-12-04,78.2918909716761,A,237.38999938964844,231.24000244140626,220.51300201416015,210.53500061035157,190.53580078125,173.45900039672853,155.6661502456665
2023-12-05,80.33568934982713,A,238.97000122070312,236.56400146484376,223.51200256347656,212.86550064086913,192.10560089111328,174.3192004394531,156.257550239563
2023-12-06,79.75508792443362,A,239.4199981689453,237.56000061035155,226.49300231933594,215.14500045776367,193.63320098876954,175.13730041503905,156.85360023498535
2023-12-07,79.14948156883605,A,240.1699981689453,238.1959991455078,229.54900207519532,217.61550064086913,195.13160095214843,176.05830032348632,157.43625022888185
2023-12-08,78.92726404761599,A,242.5500030517578,239.7,232.73800201416014,219.92750091552733,196.63500091552734,176.97480041503906,158.01880023956298
2023-12-11,78.76113533057351,A,246.97000122070312,241.61600036621093,236.4280014038086,222.22800064086914,198.18360107421876,177.94710037231445,158.61570026397706
2023-12-12,78.69979193060196,A,248.5500030517578,243.53200073242186,240.04800109863282,224.2570007324219,199.91400115966798,178.92320037841796,159.23380027770997
2023-12-13,79.08230371436294,A,252.0399932861328,246.05599975585938,241.80800018310546,226.64450073242188,201.67380096435548,179.89730026245118,159.8494002532959
2023-12-14,79.42768481307358,A,252.67999267578125,248.55799865722656,243.3769989013672,229.06500015258788,203.42160095214842,180.89560012817384,160.50440021514893
2023-12-15,80.12836810975047,A,260.0799865722656,252.06399536132812,245.88199768066406,231.71449966430663,205.08940063476564,181.94039993286134,161.20620014190675
2023-12-18,80.23510881971784,A,259.79998779296875,254.62999267578124,248.12299652099608,234.31799926757813,206.64900024414064,182.92179977416993,161.89815006256103
2023-12-19,79.90302815236022,A,258.3299865722656,256.5859893798828,250.05899505615236,236.78549880981444,208.13859985351561,183.8454995727539,162.5497500228882
2023-12-20,79.28059063616305,A,253.9499969482422,256.9679901123047,251.51199493408203,239.00249862670898,209.4531997680664,184.83769958496094,163.1728999710083
2023-12-21,78.80052215964228,A,257.32000732421875,257.8959930419922,253.22699584960938,241.38799896240235,210.8483999633789,185.83539962768555,163.79189998626708
2023-12-22,77.63035018801833,A,255.6300048828125,257.00599670410156,254.53499603271484,243.6364990234375,212.2466000366211,186.88679962158204,164.4044500350952
2023-12-25,76.70590224494411,A,255.6300048828125,256.1720001220703,255.40099639892577,245.91449890136718,213.60580017089845,187.93339965820311,165.01890003204346
2023-12-26,76.35077253640097,A,257.8699951171875,256.0800018310547,256.33299560546874,248.19049835205078,215.0204000854492,189.05329956054686,165.6281499862671
2023-12-27,76.1187337451879,A,257.32000732421875,256.75400390625,256.86099700927736,249.3344985961914,216.41100036621094,190.17189956665038,166.248450050354
2023-12-28,75.44948268725088,A,256.1300048828125,256.51600341796876,257.2059982299805,250.29149856567383,217.84320037841798,191.254599609375,166.8564001083374
2023-12-29,75.0113024350172,A,255.32000732421875,256.45400390625,256.7300003051758,251.3059989929199,219.37440063476564,192.32559967041016,167.47530017852785
2024-01-01,74.58224951556241,A,255.32000732421875,256.3920043945312,256.2820022583008,252.20249938964844,220.8992007446289,193.35509979248047,168.0949502182007
2024-01-02,73.14033140737556,P,246.88999938964844,254.19600524902344,255.13800354003905,252.5984992980957,222.1806005859375,194.32769973754884,168.6862002182007
2024-01-03,71.96056830176343,P,244.3600006103516,251.60400390625,254.17900390625,252.84549942016602,223.5602005004883,195.28129974365234,169.26000019073487
2024-01-04,71.16968431799556,P,245.6499938964844,249.50800170898438,253.01200256347656,253.11949920654297,225.040400390625,196.29399963378907,169.82965015411378
2024-01-05,70.48680303206483,P,247.4600067138672,247.93600158691407,252.19500274658202,253.36499938964843,226.53320037841797,197.30059967041015,170.38065021514893
2024-01-08,70.96101261316265,P,261.2799987792969,249.12799987792968,252.76000213623047,254.08049926757812,228.26660034179687,198.37439971923828,171.00430019378663
2024-01-09,73.47349656227117,A,273.7699890136719,254.50399780273438,254.3500015258789,255.34149856567382,230.2066000366211,199.58879959106446,171.68885013580322
2024-01-10,76.83361960877752,A,282.0400085449219,262.0399993896484,256.8220016479492,256.8414993286133,232.28040008544923,200.87109970092774,172.46005016326905
2024-01-11,80.27470344215784,A,284.5199890136719,269.8139984130859,259.66100006103517,258.4334991455078,234.3147998046875,202.26179962158204,173.2435501098633
2024-01-12,83.27264182852319,A,283.3500061035156,276.99199829101565,262.46399993896483,259.5970001220703,236.21699981689454,203.59949966430665,174.02120014190675
2024-01-15,84.9715476856346,A,283.3500061035156,281.4059997558594,265.26699981689455,260.77450103759764,238.1483999633789,204.99269973754883,174.79745014190675
2024-01-16,85.45207102453132,A,286.2900085449219,283.9100036621094,269.2070007324219,262.1725021362305,240.02700012207032,206.38859985351561,175.5796001815796
2024-01-17,84.04576420763907,A,276.2699890136719,282.75599975585936,272.3979995727539,263.28850173950195,241.67579986572267,207.65949981689454,176.28595012664795
2024-01-18,82.74874537339673,A,283.1099853515625,282.4739990234375,276.14399871826174,264.57800064086916,243.52279968261718,208.86029968261718,177.0210000228882
2024-01-19,82.4506932593606,A,290.5400085449219,283.91199951171876,280.4519989013672,266.3235008239746,245.40739990234374,210.15339981079103,177.7948500442505
2024-01-22,82.78722524509386,A,298.6600036621094,286.9739990234375,284.18999938964845,268.47500076293943,247.36139984130858,211.52769989013672,178.6013000869751
2024-01-23,82.52299895065819,A,297.2699890136719,289.1699951171875,286.5399993896484,270.4450004577637,249.14739959716798,212.84609985351562,179.4057500076294
2024-01-24,83.77826681796579,A,300.2799987792969,293.9719970703125,288.36399841308594,272.5930000305176,251.06719970703125,214.1865998840332,180.2429999923706
2024-01-25,83.9090015086802,A,293.4599914550781,296.0419982910156,289.25799865722655,274.45949935913086,252.8509994506836,215.4547998046875,181.06084995269777
2024-01-26,82.90604267709452,A,290.3099975585937,295.99599609375,289.95399780273436,276.2089988708496,254.51539947509767,216.67699981689452,181.85114994049073
2024-01-29,82.19742970368391,A,300.6700134277344,296.397998046875,291.6859985351563,278.4764991760254,256.37419982910154,217.96080001831055,182.70250003814698
2024-01-30,82.323023697913,A,301.3500061035156,297.21400146484376,293.19199829101564,281.1994995117187,258.2216000366211,219.2775001525879,183.59850006103517
2024-01-31,81.34333652859708,A,292.5,295.6580017089844,294.81499938964845,283.6064994812012,259.87940002441405,220.51780014038087,184.44040004730223
2024-02-01,81.725194477203,A,299.3699951171875,296.8400024414062,296.4410003662109,286.2924995422363,261.67459991455075,221.80420013427735,185.3070000076294
2024-02-02,83.00681790259283,A,303.57000732421875,299.49200439453125,297.74400024414064,289.0979995727539,263.53279998779294,223.18540023803712,186.2246000289917
2024-02-05,82.91521753547799,A,302.489990234375,299.8559997558594,298.1269989013672,291.1584991455078,265.3811996459961,224.54060012817382,187.14309997558593
