Date,GRADE,GPS,FDX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-03,,,7.722067832946777,7.969175815582275,8.404186487197876,8.862362456321716,9.222211084365846,,
1984-02-06,,,7.541892051696777,7.855919361114502,8.272911596298218,8.759401726722718,9.181541547775268,,
1984-02-07,,,7.773549556732178,7.804438781738281,8.149358081817628,8.669310760498046,9.143960800170898,,
1984-02-08,,,7.64484691619873,7.7529576301574705,8.030952644348144,8.583080863952636,9.112042846679687,,
1984-02-09,,,7.619107723236084,7.6602928161621096,7.915121412277221,8.500712037086487,9.077550840377807,,
1984-02-10,,,7.516145706176758,7.619108390808106,7.79414210319519,8.41963016986847,9.0451180934906,,
1984-02-13,,,7.413188934326172,7.5933677673339846,7.724643564224243,8.326965403556823,9.012170629501343,,
1984-02-14,,,7.541892051696777,7.547036266326904,7.675737524032593,8.239448857307433,8.979223203659057,,
1984-02-15,,,7.490409851074219,7.516148853302002,7.634553241729736,8.149358201026917,8.941127653121947,,
1984-02-16,,,7.64484691619873,7.521296691894531,7.5907947540283205,8.06956331729889,8.908694906234741,,
1984-02-17,,,7.541892051696777,7.526445960998535,7.572777175903321,7.988481831550598,8.873688287734986,,
1984-02-20,,,7.541892051696777,7.552186584472656,7.572777175903321,7.922844386100769,8.830959501266479,,
1984-02-21,,,7.567632675170898,7.55733470916748,7.552185487747193,7.85077178478241,8.790804777145386,,
1984-02-22,,,7.64484691619873,7.5882221221923825,7.552185487747193,7.791569066047669,8.751164789199828,,
1984-02-23,,,7.799290657043457,7.619110870361328,7.57020378112793,7.7426625967025755,8.71667290687561,,
1984-02-24,,,8.133917808532715,7.737516021728515,7.631980991363525,7.7130615472793576,8.688873567581176,,
1984-02-27,,,8.211136817932129,7.871364974975586,7.711775779724121,7.718209671974182,8.661588926315307,,
1984-02-28,,,7.927994251251221,7.943437290191651,7.750385999679565,7.713061761856079,8.6276118850708,,
1984-02-29,,,7.773549556732178,7.9691778182983395,7.778699970245361,7.706626605987549,8.587457056045531,,
1984-03-01,,,8.030952453613281,8.015510177612304,7.817310523986817,7.7040526390075685,8.553479928970336,,
1984-03-02,,,8.185395240783691,8.0258056640625,7.881660842895508,7.727219009399414,8.527739706039428,,
1984-03-05,,,8.211136817932129,8.0258056640625,7.948585319519043,7.760681247711181,8.502514314651489,,
1984-03-06,,,7.953729629516602,8.030952739715577,7.987195014953613,7.7696902513504025,8.473170404434205,,
1984-03-07,,,7.87651252746582,8.051545333862304,8.010361576080323,7.781273531913757,8.441252527236939,,
1984-03-08,,,7.953729629516602,8.036100769042969,8.025805473327637,7.798004627227783,8.410878992080688,,
1984-03-09,,,7.799290657043457,7.958879852294922,7.992342758178711,7.812161874771118,8.37638710975647,,
1984-03-12,,,7.87651252746582,7.89195499420166,7.95888032913208,7.835328054428101,8.343439664840698,,
1984-03-13,,,8.030952453613281,7.9073995590209964,7.969176149368286,7.859781074523926,8.317699403762818,,
1984-03-14,,,7.927994251251221,7.9176959037780765,7.98462061882019,7.881660294532776,8.29041482925415,,
1984-03-15,,,7.541892051696777,7.835328388214111,7.93571457862854,7.876512551307679,8.250774974822997,,
1984-03-16,,,6.924121379852295,7.660294532775879,7.809587192535401,7.845624017715454,8.197750024795532,,
1984-03-19,,,6.7439398765563965,7.433780002593994,7.662867498397827,7.805726408958435,8.140606689453126,,
1984-03-20,,,7.0528244972229,7.238154411315918,7.572776985168457,7.779986000061035,8.090155801773072,,
1984-03-21,,,6.949864387512207,7.042528438568115,7.480112171173095,7.745236873626709,8.041764192581176,,
1984-03-22,,,6.692461967468262,6.8726424217224125,7.353985404968261,7.689895439147949,7.99028374671936,,
1984-03-23,,,6.486537456512451,6.785125637054444,7.222710084915161,7.607526421546936,7.937258834838867,,
1984-03-26,,,6.692461967468262,6.774830055236817,7.104305028915405,7.531592679023743,7.885778388977051,,
1984-03-27,,,6.846904277801514,6.733646011352539,6.985900211334228,7.4775381803512575,7.83687201499939,,
1984-03-28,,,7.130045413970947,6.769682216644287,6.906105327606201,7.445362973213196,7.793628463745117,,
1984-03-29,,,7.001341819763184,6.831458187103271,6.852050304412842,7.393882441520691,7.748840408325195,,
1984-03-30,,,7.001341819763184,6.934419059753418,6.859772348403931,7.334679770469665,7.705596809387207,,
1984-04-02,,,6.949864387512207,6.985899543762207,6.880364799499512,7.271616148948669,7.667501277923584,,
1984-04-03,,,6.898379802703857,6.996194648742676,6.864920330047608,7.218848657608032,7.625287179946899,,
1984-04-04,,,6.692461967468262,6.908677959442139,6.8391800880432125,7.159646129608154,7.5825583934783936,,
1984-04-05,,,6.357836723327637,6.779976940155029,6.80571756362915,7.079851484298706,7.53416672706604,,
1984-04-06,,,6.203396797180176,6.620387935638428,6.777403497695923,7.000056791305542,7.483715887069702,8.44279682636261,
1984-04-09,,,6.280617713928223,6.486538600921631,6.736219072341919,6.920262050628662,7.447164754867554,8.409334540367126,
1984-04-10,,,6.357836723327637,6.378429985046386,6.687312316894531,6.83660626411438,7.413702440261841,8.376901841163635,
1984-04-11,,,6.203396797180176,6.28061695098877,6.594647455215454,6.7503763914108275,7.379725322723389,8.340608162879944,
1984-04-12,,,6.306355953216553,6.270320796966553,6.525148868560791,6.688599586486816,7.344203805923462,8.305344076156617,
1984-04-13,,,6.332097053527832,6.296060848236084,6.4582243919372555,6.658998370170593,7.316404390335083,8.269307737350465,
1984-04-16,,,6.229133605957031,6.2857640266418455,6.386151313781738,6.633258056640625,7.290149221420288,8.235845384597779,
1984-04-17,,,6.074695110321045,6.2291357040405275,6.303782844543457,6.584351587295532,7.256172132492066,8.200066466331482,
1984-04-18,,,5.945995330810547,6.177655410766602,6.229136180877686,6.53415813446045,7.222195100784302,8.167118973731995,
1984-04-19,,,6.0232133865356445,6.12102689743042,6.195673847198487,6.500695705413818,7.190277214050293,8.13391402721405,
1984-04-20,,,6.0232133865356445,6.059250164031982,6.177655506134033,6.477529501914978,7.16041856765747,8.102768330574035,
1984-04-23,,,5.920255184173584,5.997474479675293,6.141619253158569,6.438919162750244,7.130559892654419,8.071365261077881,
1984-04-24,,,5.945995330810547,5.971734523773193,6.10043511390686,6.393873715400696,7.098641958236694,8.038932580947876,
1984-04-25,,,5.920255184173584,5.966586494445801,6.072120952606201,6.3333842039108275,7.067238864898681,8.004183259010315,
1984-04-26,,,5.894514083862305,5.940846633911133,6.030936765670776,6.278042817115784,7.032232208251953,7.970463557243347,
1984-04-27,,,5.76581335067749,5.889366626739502,5.9743083953857425,6.216266393661499,6.996710634231567,7.935199460983276,
1984-04-30,,,5.868773937225342,5.879070377349853,5.938272428512573,6.162211871147155,6.963248271942138,7.8971038866043095,
1984-05-01,,,6.10043478012085,5.909958267211914,5.940846395492554,6.122314620018005,6.933904314041138,7.862354545593262,
1984-05-02,,,6.563760757446289,6.038659381866455,6.002622938156128,6.115879559516907,6.912282590866089,7.831723690032959,
1984-05-03,,,6.589501857757568,6.177656936645508,6.05925178527832,6.1274628162384035,6.888086814880371,7.80237986087799,
1984-05-04,,,6.460798740386963,6.316654014587402,6.1030103206634525,6.140332913398742,6.854624433517456,7.771749000549317,
1984-05-07,,,6.615239143371582,6.465947055816651,6.172508716583252,6.157063984870911,6.822706480026245,7.742147703170776,
1984-05-08,,,6.666719913482666,6.579204082489014,6.244581174850464,6.1725081443786625,6.797480993270874,7.712546439170837,
1984-05-09,,,6.795422554016113,6.6255364418029785,6.332097911834717,6.202109432220459,6.777918453216553,7.682687754631043,
1984-05-10,,,6.718199729919434,6.651276016235352,6.414466476440429,6.222701621055603,6.751663398742676,7.652571663856507,
1984-05-11,,,6.538018226623535,6.666719913482666,6.4916869640350345,6.2329976797103885,6.718715858459473,7.623227782249451,
1984-05-14,,,6.615239143371582,6.666719913482666,6.566333484649658,6.252302956581116,6.6867979049682615,7.5946561098098755,
1984-05-15,,,6.692461967468262,6.671868324279785,6.625536203384399,6.283191299438476,6.661572551727295,7.56737147808075,
1984-05-16,,,6.589501857757568,6.630684185028076,6.628110313415528,6.315366625785828,6.63583233833313,7.538542432785034,
1984-05-17,,,6.409317970275879,6.568907833099365,6.610091924667358,6.334671854972839,6.6049441051483155,7.507911548614502,
1984-05-18,,,6.306355953216553,6.522575378417969,6.594647645950317,6.348828983306885,6.575085411071777,7.4757362604141235,
1984-05-21,,,6.126176357269287,6.424762821197509,6.545741367340088,6.35912504196167,6.5400786876678465,7.441759176254273,
1984-05-22,,,6.306355953216553,6.347541618347168,6.509704971313477,6.37714307308197,6.505586757659912,7.4116430807113645,
1984-05-23,,,6.306355953216553,6.290912437438965,6.46079831123352,6.396448111534118,6.473153991699219,7.381784410476684,
1984-05-24,,,6.306355953216553,6.270320034027099,6.419613933563232,6.417040205001831,6.448443269729614,7.3496091222763065,
1984-05-25,,,6.589501857757568,6.326949214935302,6.424762296676636,6.458224630355835,6.44175087928772,7.319750452041626,
1984-05-28,,,6.589501857757568,6.419614315032959,6.422188568115234,6.494261026382446,6.4386621189117434,7.289634404182434,
1984-05-29,,,6.538018226623535,6.465946769714355,6.406744194030762,6.51614019870758,6.428365993499756,7.2592608976364135,
1984-05-30,,,6.692461967468262,6.543167972564698,6.417040205001831,6.522575259208679,6.423217945098877,7.232491068840027,
1984-05-31,,,6.7439398765563965,6.630684757232666,6.450502395629883,6.530297160148621,6.42424750328064,7.207265625,
1984-06-01,,,6.795422554016113,6.671868896484375,6.4994090557098385,6.547028350830078,6.430425205230713,7.18384202003479,
1984-06-04,,,7.0528244972229,6.764533424377442,6.5920738697052,6.568907618522644,6.437632455825805,7.161705422401428,
1984-06-05,,,7.155786991119385,6.888087177276612,6.677016973495483,6.59336097240448,6.443810110092163,7.140341062545776,
1984-06-06,,,7.335967063903809,7.016788196563721,6.779978084564209,6.620388197898865,6.44792854309082,7.120778503417969,
1984-06-07,,,7.104306697845459,7.088861560821533,6.8597731590271,6.639693546295166,6.449987840652466,7.09941412448883,
1984-06-08,,,6.975600242614746,7.124897098541259,6.898382997512817,6.661572647094727,6.449473009109497,7.077534909248352,
1984-06-11,,,7.001341819763184,7.114600563049317,6.939566993713379,6.680877780914306,6.4505025577545165,7.05900191783905,
1984-06-12,,,6.949864387512207,7.073416042327881,6.980751609802246,6.693747901916504,6.4515322494506835,7.038409714698791,
1984-06-13,,,6.769683361053467,6.9601593017578125,6.988473749160766,6.7027569770812985,6.453076677322388,7.017817535400391,
1984-06-14,,,6.769683361053467,6.893234634399414,6.991048097610474,6.720775246620178,6.461313610076904,6.997740168571472,
1984-06-15,,,6.795422554016113,6.857199096679688,6.991048097610474,6.745228576660156,6.473154125213623,6.9784350061416625,
1984-06-18,,,6.898379802703857,6.836606693267822,6.975603628158569,6.783838748931885,6.4855093669891355,6.966337060928344,
1984-06-19,,,7.104306697845459,6.867495155334472,6.970455598831177,6.82373628616333,6.500438766479492,6.957070603370666,
1984-06-20,,,7.207265853881836,6.955011653900146,6.95758547782898,6.868781781196594,6.520516147613526,6.950120735168457,
1984-06-21,,,7.310227394104004,7.0631204605102536,6.978177547454834,6.918975353240967,6.540593576431275,6.9423986911773685,
1984-06-22,,,7.284488201141357,7.160933589935302,7.009066343307495,6.953724670410156,6.559641399383545,6.938022894859314,
1984-06-25,,,7.284488201141357,7.238155269622803,7.037380981445312,6.988473987579345,6.580748491287231,6.9354488563537595,
1984-06-26,,,7.155786991119385,7.2484513282775875,7.05797324180603,7.019362425804138,6.6023703289031985,6.929271230697632,
1984-06-27,,,7.001341819763184,7.207266521453858,7.081139087677002,7.034806418418884,6.623477258682251,6.9228361797332765,
1984-06-28,,,7.104306697845459,7.166082382202148,7.114601421356201,7.052824759483338,6.645099124908447,6.91768816947937,
1984-06-29,,,7.181526184082031,7.145489978790283,7.153211784362793,7.072129940986633,6.668265380859375,6.914341974258423,
1984-07-02,,,7.07856559753418,7.104305458068848,7.171230363845825,7.073416996002197,6.691431589126587,6.9109957408905025,
1984-07-03,,,7.07856559753418,7.088861179351807,7.168656253814698,7.069555926322937,6.71408299446106,6.906362476348877,
1984-07-04,,,7.07856559753418,7.104305934906006,7.155786228179932,7.056685853004455,6.737249202728272,6.902244033813477,
1984-07-05,,,7.07856559753418,7.09915771484375,7.132620048522949,7.055398797988891,6.760930233001709,6.896581220626831,
1984-07-06,,,7.233006000518799,7.1094536781311035,7.127471828460694,7.068269085884094,6.7902740859985355,6.893492360115051,
1984-07-09,,,7.284488201141357,7.150638198852539,7.127471828460694,7.082426404953003,6.818588371276856,6.890918321609497,
1984-07-10,,,7.361702442169189,7.207265567779541,7.148063373565674,7.103018307685852,6.8438137245178225,6.88885901927948,
1984-07-11,,,7.284488201141357,7.248450088500976,7.176378011703491,7.128758549690247,6.858228273391724,6.885255432128906,
1984-07-12,,,7.07856559753418,7.248450088500976,7.173803901672363,7.144202661514282,6.868009548187256,6.8780481815338135,
1984-07-13,,,7.027083396911621,7.207265567779541,7.158359622955322,7.155785703659058,6.879335241317749,6.8669798374176025,
1984-07-16,,,6.924121379852295,7.135192203521728,7.142915201187134,7.1570727825164795,6.885512886047363,6.854109683036804,
1984-07-17,,,7.207265853881836,7.1043048858642575,7.1557852268219,7.162220740318299,6.896323804855347,6.846902399063111,
1984-07-18,,,7.233006000518799,7.094008445739746,7.171229267120362,7.163507747650146,6.9050754737854,6.841496963500976,
1984-07-19,,,7.155786991119385,7.109452724456787,7.178951406478882,7.155785727500915,6.9138272190093994,6.832745308876038,
1984-07-20,,,7.104306697845459,7.124897384643555,7.166081476211548,7.14677665233612,6.925152988433838,6.821934423446655,
1984-07-23,,,6.949864387512207,7.130045986175537,7.132619094848633,7.130045461654663,6.931845493316651,6.809321699142456,
1984-07-24,,,7.001341819763184,7.088861179351807,7.096583032608033,7.122323203086853,6.938023090362549,6.799797821044922,
1984-07-25,,,7.0528244972229,7.052824878692627,7.073416662216187,7.1248973369598385,6.9472895431518555,6.791560940742492,
1984-07-26,,,7.310227394104004,7.083712959289551,7.096582841873169,7.1351933717727665,6.9653077316284175,6.785125918388367,
1984-07-27,,,7.413188934326172,7.1454894065856935,7.135193395614624,7.146776509284973,6.987444391250611,6.781264901161194,
1984-07-30,,,7.490409851074219,7.2535984992980955,7.191822242736817,7.167368721961975,7.014729061126709,6.777403874397278,
1984-07-31,,,7.5933661460876465,7.372003364562988,7.2304322719573975,7.193108749389649,7.0404692649841305,6.773028011322022,
1984-08-01,,,7.825029850006103,7.526444435119629,7.289634656906128,7.2304319620132445,7.070842742919922,6.77199836730957,
1984-08-02,,,8.339835166931152,7.732365989685059,7.408039474487305,7.293495440483094,7.111512327194214,6.779977798461914,
1984-08-03,,,8.828901290893555,8.015508460998536,7.580498933792114,7.373290205001831,7.156300315856933,6.799025597572327,
1984-08-06,,,8.648721694946289,8.24717082977295,7.750384664535522,7.441501879692078,7.197484712600708,6.818073415756226,
1984-08-07,,,8.674458503723145,8.46338930130005,7.917696332931518,7.507139682769775,7.2402135181427,6.834289755821228,
1984-08-08,,,8.674458503723145,8.633275032043457,8.079859733581543,7.576638197898864,7.279853448867798,6.851535696983337,
1984-08-09,,,8.803160667419434,8.725940132141114,8.229153060913086,7.662867951393127,7.321037864685058,6.872642683982849,
1984-08-10,,,8.931859016418457,8.746531677246093,8.381020069122314,7.75810673236847,7.363766593933105,6.89709589958191,
1984-08-13,,,8.880378723144531,8.792863082885741,8.520016956329346,7.855919599533081,7.400317678451538,6.918975067138672,
1984-08-14,,,8.803160667419434,8.818603515625,8.640996408462524,7.935714340209961,7.4332651519775395,6.938537631034851,
1984-08-15,,,8.442792892456055,8.772270393371581,8.70277271270752,7.996203684806824,7.455401668548584,6.9516651058197025,
1984-08-16,,,8.49427604675293,8.710493469238282,8.718216800689698,8.063128137588501,7.483201055526734,6.9665944480896,
1984-08-17,,,8.597235679626465,8.643568801879884,8.695050239562988,8.137774586677551,7.515633764266968,6.982553386688233,
1984-08-20,,,8.39132022857666,8.54575710296631,8.669310092926025,8.209847378730775,7.543433332443238,6.996967945098877,
1984-08-21,,,8.803160667419434,8.54575710296631,8.682180309295655,8.299938321113586,7.580499258041382,7.016015753746033,
1984-08-22,,,8.85464096069336,8.62812671661377,8.700198554992676,8.390029144287109,7.62219841003418,7.037637543678284,
1984-08-23,,,8.957601547241211,8.720791816711426,8.715642642974853,8.47239785194397,7.665956773757935,7.063635191917419,
1984-08-24,,,8.957601547241211,8.792864990234374,8.718216896057129,8.549618482589722,7.709200353622436,7.0911772394180295,7.76698703289032
1984-08-27,,,8.828901290893555,8.880381202697754,8.71306915283203,8.616543054580688,7.747810783386231,7.116660075187683,7.762997307777405
1984-08-28,,,8.751677513122559,8.87008457183838,8.707920837402344,8.674458622932434,7.780758199691772,7.140598483085633,7.758750162124634
1984-08-29,,,8.72593879699707,8.844344139099121,8.736235427856446,8.719504070281982,7.8111316585540775,7.165823903083801,7.7532160329818725
1984-08-30,,,8.674458503723145,8.787715530395507,8.754253673553468,8.736235237121582,7.83841628074646,7.1895049285888675,7.747424502372741
1984-08-31,46.211415977996616,A,8.648721694946289,8.725939559936524,8.75940227508545,8.727226257324219,7.865700950622559,7.212671175003051,7.740989456176758
1984-09-03,46.149092135960075,A,8.648721694946289,8.68990364074707,8.785142421722412,8.727226257324219,7.892985620498657,7.236867055892945,7.736356220245361
1984-09-04,46.08904458918834,A,8.49427604675293,8.638423347473145,8.754253959655761,8.718217134475708,7.9197554016113285,7.261062865257263,7.730564665794373
1984-09-05,46.04122398316568,P,8.49427604675293,8.592090797424316,8.718217468261718,8.709208011627197,7.949614086151123,7.286545672416687,7.7268323230743405
1984-09-06,46.06058813926632,P,8.828901290893555,8.622979354858398,8.705347442626953,8.710495042800904,7.984105978012085,7.314602551460266,7.7242582893371585
1984-09-07,46.08502420913001,P,8.72593879699707,8.638422775268555,8.68218116760254,8.700199031829834,8.014994230270386,7.341629805564881,7.722199068069458
1984-09-10,46.10469555741972,P,8.777420043945312,8.66416244506836,8.677033042907714,8.695051097869873,8.048971319198609,7.370201454162598,7.720783357620239
1984-09-11,46.17159589829333,P,8.85464096069336,8.736235427856446,8.687329387664795,8.697625112533569,8.084492826461792,7.3992879104614255,7.719110245704651
1984-09-12,46.26611531369647,A,9.060562133789062,8.849492645263672,8.720791721343994,8.72851357460022,8.12413275718689,7.43069097995758,7.7174371194839475
1984-09-13,46.33474363067597,A,9.21500301361084,8.926712989807129,8.774846172332763,8.764549922943115,8.166861505508423,7.463895869255066,7.717179713249206
1984-09-14,46.40879155423264,A,9.13778305053711,9.009081840515137,8.823752307891846,8.791577291488647,8.204957046508788,7.497615566253662,7.716407513618469
1984-09-17,46.43699640722528,A,8.957601547241211,9.045118141174317,8.854640293121339,8.819891357421875,8.238419313430786,7.528503842353821,7.712803864479065
1984-09-18,46.41951880114802,A,8.85464096069336,9.045118141174317,8.890676784515382,8.82246537208557,8.26827808380127,7.556045904159546,7.709200224876404
1984-09-19,46.35034354754182,A,8.85464096069336,9.003933906555176,8.926713275909425,8.82246537208557,8.299681138992309,7.578954706192016,7.705339198112488
1984-09-20,46.198115929995645,A,8.442792892456055,8.84949188232422,8.888102436065674,8.796724939346314,8.326965684890746,7.597487616539001,7.699933738708496
1984-09-21,45.971647652544426,P,7.773549556732178,8.576645183563233,8.792863512039185,8.737522339820861,8.341895008087159,7.610615124702454,7.691182062625885
1984-09-24,45.81732308824112,P,8.030952453613281,8.391315364837647,8.718216753005981,8.697624897956848,8.364031629562378,7.624772257804871,7.683459980487823
1984-09-25,45.69720701910921,P,8.108174324035645,8.242022037506104,8.64357008934021,8.665449738502502,8.382049798965454,7.639186801910401,7.675866620540619
1984-09-26,45.59985688136038,P,8.236870765686035,8.118467998504638,8.561200952529907,8.64099633693695,8.4021270942688,7.6536012840271,7.668144519329071
1984-09-27,45.61006728148976,P,8.39132022857666,8.10817346572876,8.478832674026489,8.626839423179627,8.426837759017944,7.6703324890136715,7.661452076435089
1984-09-28,45.735287825240526,P,8.365577697753906,8.226579093933106,8.401612138748169,8.612682223320007,8.452063179016113,7.688608083724976,7.655917932987213
1984-10-01,45.786587956850745,P,8.15965461730957,8.252319526672363,8.321817445755006,8.588228869438172,8.47625898361206,7.704052238464356,7.649354174137115
1984-10-02,45.80119982396178,P,7.927994251251221,8.216283512115478,8.22915277481079,8.559914779663085,8.494792032241822,7.716407561302185,7.641889519691468
1984-10-03,45.824680893521396,P,8.08243179321289,8.18539571762085,8.151931858062744,8.539322566986083,8.515384178161622,7.7313368606567385,7.634939646720886
1984-10-04,45.82241824826976,P,8.185395240783691,8.144210720062256,8.126192092895508,8.50714726448059,8.532887535095215,7.749097633361816,7.628504590988159
1984-10-05,45.80943898499359,P,8.15965461730957,8.103026103973388,8.164802598953248,8.478833055496215,8.547816848754882,7.7676306200027465,7.621683440208435
1984-10-08,45.81919018854435,P,8.108174324035645,8.092730045318604,8.172524785995483,8.445370769500732,8.560172138214112,7.78745059967041,7.614604887962341
1984-10-09,45.86012308318963,P,8.108174324035645,8.128766059875488,8.172524785995483,8.408047437667847,8.57046830177307,7.805468783378601,7.6085559320449825
1984-10-10,45.86153385417743,P,8.08243179321289,8.128766059875488,8.157080888748169,8.359140920639039,8.575616340637207,7.823229541778565,7.602506976127625
1984-10-11,45.82359434501014,P,8.056694030761719,8.103025817871094,8.123618268966675,8.301225471496583,8.569953517913818,7.840732922554016,7.595171022415161
1984-10-12,45.7699247306112,P,8.15965461730957,8.103025817871094,8.103025960922242,8.252319049835204,8.55656858444214,7.8564344501495365,7.588092451095581
1984-10-15,45.75105789786724,B,8.236870765686035,8.128765106201172,8.110747575759888,8.216282510757447,8.548331565856934,7.872908139228821,7.581271271705628
1984-10-16,45.7408480736473,B,8.236870765686035,8.15450439453125,8.14163522720337,8.18539400100708,8.539579811096191,7.889896664619446,7.574578781127929
1984-10-17,45.74613168471638,B,8.211136817932129,8.180245399475098,8.154505729675293,8.15321879386902,8.530313377380372,7.905083413124085,7.568787240982056
1984-10-18,45.85163684053026,C,8.674458503723145,8.303798294067382,8.203412055969238,8.164802074432373,8.527739334106446,7.924388599395752,7.565827112197876
1984-10-19,45.95910779831795,C,8.622976303100586,8.396462631225585,8.24974422454834,8.207273411750794,8.521561679840088,7.942664136886597,7.5632530784606935
1984-10-22,46.02009769648163,C,8.571500778198242,8.463388633728027,8.2960768699646,8.234300827980041,8.515384120941162,7.95785089969635,7.5597781610488894
1984-10-23,46.06101384610347,C,8.520021438598633,8.520018768310546,8.337261581420899,8.254893183708191,8.509721336364747,7.971493244171143,7.555917153358459
1984-10-24,46.08650400184138,C,8.339835166931152,8.54575843811035,8.363001918792724,8.260041403770447,8.507662181854249,7.981531925201416,7.551155214309692
1984-10-25,45.9662406855806,C,7.927994251251221,8.396465587615968,8.350131940841674,8.236875104904176,8.496336545944214,7.989768800735473,7.544591462612152
1984-10-26,45.78996224089639,B,7.567632675170898,8.185396862030029,8.290929746627807,8.196977853775024,8.475744485855103,7.995689125061035,7.5366120171546935
1984-10-29,45.656322546937666,B,7.64484691619873,8.000066089630128,8.231727361679077,8.171237468719482,8.460815019607544,8.00212417602539,7.530563046932221
1984-10-30,45.57076915912909,B,7.927994251251221,7.881660652160645,8.200839710235595,8.171237468719482,8.44331169128418,8.01190547466278,7.5251575946807865
