Date,GRADE,GPS,FMC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-20,,,0.8078033328056335,0.8091026306152344,0.8071535110473633,0.8084529340267181,,,
1984-01-23,,,0.8099687099456787,0.8091026306152344,0.8049878299236297,0.809968900680542,,,
1984-01-24,,,0.7969748973846436,0.8056376099586486,0.8036884486675262,0.8093192100524902,,,
1984-01-25,,,0.7904775142669678,0.8021724462509155,0.8030387103557587,0.8083446502685547,,,
1984-01-26,,,0.7623239755630493,0.7935096859931946,0.800006753206253,0.8059624135494232,,,
1984-01-27,,,0.7623239755630493,0.7844138145446777,0.7967582225799561,0.8041215866804123,0.8117881035804748,,
1984-01-30,,,0.7644895911216736,0.7753179907798767,0.7922103106975555,0.8023890405893326,0.8114415967464447,,
1984-01-31,,,0.7753179669380188,0.7709866046905518,0.7883121073246002,0.8011979132890701,0.8109218347072601,,
1984-02-01,,,0.7709861397743225,0.7670883297920227,0.7846303880214691,0.7985990434885025,0.8102288019657135,,
1984-02-02,,,0.7623239755630493,0.7670883297920227,0.7802990078926086,0.7950256675481796,0.8093625259399414,,
1984-02-03,,,0.7579923868179321,0.7662220120429992,0.7753179132938385,0.7912357121706008,0.8082796740531921,,
1984-02-06,,,0.751495361328125,0.7636231660842896,0.7694705784320831,0.7872292041778565,0.8069369423389435,,
1984-02-07,,,0.7449985146522522,0.7575592756271362,0.764272940158844,0.7839806944131851,0.8053343343734741,,
1984-02-08,,,0.749329686164856,0.7532279849052429,0.7601581573486328,0.7815984338521957,0.8036884176731109,,
1984-02-09,,,0.751495361328125,0.7510622620582581,0.7590752959251403,0.7795410245656967,0.8020424950122833,,
1984-02-10,,,0.7623239755630493,0.7519285798072814,0.7590752959251403,0.7779167592525482,0.8004831981658935,,
1984-02-13,,,0.7623239755630493,0.7540943026542664,0.758858734369278,0.7755345225334167,0.7990105366706848,,
1984-02-14,,,0.7666549682617188,0.7584255933761597,0.757992434501648,0.7731522709131241,0.7976244950294494,,
1984-02-15,,,0.7709861397743225,0.762756884098053,0.757992434501648,0.7713114112615586,0.7964117074012756,,
1984-02-16,,,0.7774834036827087,0.7679544925689697,0.7595083773136139,0.7699036926031113,0.7951555991172791,,
1984-02-17,,,0.7904775142669678,0.7735852003097534,0.7627568900585174,0.769037401676178,0.7942460083961487,,
1984-02-20,,,0.7904775142669678,0.7792159080505371,0.7666551053524018,0.7680628418922424,0.7933364176750183,,
1984-02-21,,,0.7861462235450745,0.7831141591072083,0.7707698762416839,0.7675214082002639,0.792166942358017,,
1984-02-22,,,0.7666549682617188,0.7822479248046875,0.7725024044513702,0.7663302809000015,0.7908242118358612,,
1984-02-23,,,0.7688206434249878,0.7805153727531433,0.7742349326610565,0.7666551142930984,0.7894814836978913,,
1984-02-24,,,0.7709861397743225,0.7766170978546143,0.7751011490821839,0.7670882225036622,0.7886152064800263,,
1984-02-27,,,0.7666549682617188,0.7718525886535644,0.7755342483520508,0.7671964913606644,0.7875756669044495,,
1984-02-28,,,0.7601577639579773,0.7666548967361451,0.7748845279216766,0.7664384812116622,0.7865794479846955,,
1984-02-29,,,0.7666549682617188,0.7666548967361451,0.7744514107704162,0.7662219226360321,0.7858864259719849,,
1984-03-01,,,0.7796493768692017,0.7688206434249878,0.7746680080890656,0.7670881927013398,0.7857131731510162,,
1984-03-02,,,0.7839804291725159,0.7714195013046264,0.7740182995796203,0.7683875948190689,0.7857997941970826,,
1984-03-05,,,0.7753179669380188,0.7731521010398865,0.7725023448467254,0.7695787250995636,0.7857131659984589,,
1984-03-06,,,0.7688206434249878,0.7748846769332886,0.7707697868347168,0.7707698315382003,0.784890204668045,,
1984-03-07,,,0.7449985146522522,0.7705533862113952,0.7686041414737701,0.7705532729625701,0.7835908007621765,,
1984-03-08,,,0.7341699004173279,0.7614574909210206,0.7651390671730042,0.7696869999170304,0.7820748245716095,,
1984-03-09,,,0.7255068421363831,0.749762773513794,0.7605911374092102,0.767846143245697,0.7806021511554718,,
1984-03-12,,,0.7449985146522522,0.7436988830566407,0.7584254920482636,0.7669798702001571,0.7795193111896515,,
1984-03-13,,,0.7449985146522522,0.7389344573020935,0.7569095671176911,0.7658970475196838,0.7784364712238312,,
1984-03-14,,,0.7385010719299316,0.7376349687576294,0.7540941774845124,0.7642727941274643,0.7767472219467163,,
1984-03-15,,,0.7363352179527283,0.7380680322647095,0.749762761592865,0.7622153848409653,0.7747980964183807,,
1984-03-16,,,0.7406666278839111,0.7410999894142151,0.7454313814640046,0.7597248405218124,0.7729355990886688,,
1984-03-19,,,0.7363352179527283,0.7393673300743103,0.7415331065654754,0.7570177257061005,0.7710297930240632,,
1984-03-20,,,0.7363352179527283,0.7376346707344055,0.7382845640182495,0.7545271754264832,0.7695571231842041,,
1984-03-21,,,0.749329686164856,0.7398003935813904,0.7387176811695099,0.75366091132164,0.7686042189598083,,
1984-03-22,,,0.7406666278839111,0.740666675567627,0.7393673539161683,0.7522532105445862,0.7675646805763244,,
1984-03-23,,,0.7406666278839111,0.740666675567627,0.740883332490921,0.7507372349500656,0.7664818274974823,,
1984-03-26,,,0.7385010719299316,0.7410998463630676,0.740233588218689,0.7493295401334763,0.7650524747371673,,
1984-03-27,,,0.749329686164856,0.7436987400054932,0.7406667053699494,0.7487881362438202,0.763753068447113,,
1984-03-28,,,0.7666549682617188,0.7471637964248657,0.743482095003128,0.7487881362438202,0.7629301011562347,,
1984-03-29,,,0.7688206434249878,0.752794599533081,0.746730637550354,0.7482466995716095,0.7621937584877014,,
1984-03-30,,,0.7818149328231812,0.7610242605209351,0.750845468044281,0.7481384247541427,0.7616739904880524,,
1984-04-02,,,0.7861462235450745,0.7705532908439636,0.7558265686035156,0.7486798375844955,0.7611975407600403,,
1984-04-03,,,0.7861462235450745,0.7779165983200074,0.7608076691627502,0.7495461165904999,0.7609809672832489,,
1984-04-04,,,0.7948092818260193,0.7835474610328674,0.7653556287288665,0.7520366549491883,0.76106760263443,,
1984-04-05,,,0.7709861397743225,0.7839805603027343,0.7683875799179077,0.7538774669170379,0.7612408459186554,,
1984-04-06,,,0.7579923868179321,0.7792160511016846,0.7701201558113098,0.7555017441511154,0.7611542141437531,0.7864711588621139,
1984-04-09,,,0.7623239755630493,0.7744516015052796,0.7725024461746216,0.7563680171966553,0.7611109018325806,0.7862762492895127,
1984-04-10,,,0.7644895911216736,0.7701202750205993,0.7740184366703033,0.7573425710201264,0.7608943343162536,0.7859080845117569,
1984-04-11,,,0.7644895911216736,0.7640563368797302,0.7738018989562988,0.7586419969797135,0.7607644033432007,0.7854966026544571,
1984-04-12,,,0.7753179669380188,0.7649227023124695,0.774451631307602,0.760591134428978,0.7610242831707,0.7851934045553207,
1984-04-13,,,0.7774834036827087,0.7688209056854248,0.7740184783935546,0.7624319732189179,0.7614141035079957,0.7848468887805938,
1984-04-16,,,0.7796493768692017,0.7722859859466553,0.7733687937259675,0.7645976811647415,0.7619771838188172,0.7844570630788803,
1984-04-17,,,0.7796493768692017,0.7753179430961609,0.7727191090583801,0.7667633891105652,0.7626702010631561,0.7840022677183152,
1984-04-18,,,0.7839804291725159,0.7792161107063293,0.7716362237930298,0.7684959262609482,0.7633632159233094,0.7835258167982101,
1984-04-19,,,0.7774834036827087,0.7796491980552673,0.7722859501838684,0.7703367650508881,0.763882976770401,0.7829627358913421,
1984-04-20,,,0.7774834036827087,0.7796491980552673,0.774235051870346,0.7721776038408279,0.7641861653327942,0.7823346817493438,
1984-04-23,,,0.7731522917747498,0.778349781036377,0.7753178834915161,0.7739101648330688,0.7644027316570282,0.7817066341638566,
1984-04-24,,,0.7709861397743225,0.7766171336174011,0.775967538356781,0.7749929875135422,0.7644893550872802,0.7810569250583649,
1984-04-25,,,0.7731522917747498,0.7744515061378479,0.7768338084220886,0.7753178536891937,0.7645326781272889,0.7804721927642823,
1984-04-26,,,0.7709861397743225,0.7731520533561707,0.776400625705719,0.7754261285066605,0.7644027328491211,0.7797791659832001,
1984-04-27,,,0.7688206434249878,0.7714195013046264,0.7755343496799469,0.7747764140367508,0.7639695954322815,0.7791078019142151,
1984-04-30,,,0.7731522917747498,0.7714195013046264,0.7748846411705017,0.7741267174482346,0.7636230909824371,0.7784797543287277,
1984-05-01,,,0.7796493768692017,0.7731521487236023,0.7748846411705017,0.7738018751144409,0.7634931540489197,0.7778300482034683,
1984-05-02,,,0.7883120179176331,0.7761840939521789,0.7753178000450134,0.7734770119190216,0.763926295042038,0.7773752534389495,
1984-05-03,,,0.8186319470405579,0.785713255405426,0.7794326543807983,0.7758593022823334,0.7649225211143493,0.7772020024061203,
1984-05-04,,,0.8013060688972473,0.7922103404998779,0.7818149209022522,0.7780249863862991,0.7655289196968078,0.777072063088417,
1984-05-07,,,0.7969748973846436,0.7969748616218567,0.7841971814632416,0.7797575324773789,0.7661353182792664,0.7768554925918579,
1984-05-08,,,0.8316255211830139,0.8073700904846192,0.7902611196041107,0.7831143289804459,0.7675646734237671,0.7770720607042313,
1984-05-09,,,0.8099687099456787,0.8117014288902282,0.7939427614212036,0.7853882849216461,0.7684309482574463,0.7771586871147156,
1984-05-10,,,0.8164661526679993,0.8112682700157166,0.7984907627105713,0.7874456942081451,0.7691672837734223,0.7774402284622193,
1984-05-11,,,0.805637776851654,0.812134611606598,0.8021724760532379,0.7888534128665924,0.769600430727005,0.7777001124620437,
1984-05-14,,,0.814300000667572,0.8155996322631835,0.8062872469425202,0.790585944056511,0.770380071401596,0.7780466187000274,
1984-05-15,,,0.8272944092750549,0.8147334098815918,0.8110517501831055,0.7929681956768035,0.7715495467185974,0.7782198756933212,
1984-05-16,,,0.8251289129257202,0.8177654504776001,0.8147334396839142,0.7950256198644639,0.7731521546840667,0.7783714777231217,
1984-05-17,,,0.7991405129432678,0.8143003225326538,0.8127842962741851,0.7961084753274917,0.7744515669345856,0.7782631957530975,
1984-05-18,,,0.8013060688972473,0.8134339809417724,0.8127842962741851,0.7972996085882187,0.7759675514698029,0.7782848513126374,
1984-05-21,,,0.7969748973846436,0.8099689602851867,0.8127842962741851,0.7984907388687134,0.7770070791244507,0.7782631951570511,
1984-05-22,,,0.7948092818260193,0.8034719347953796,0.8091026723384858,0.7996818959712982,0.778003294467926,0.7782198828458786,
1984-05-23,,,0.7948092818260193,0.7974080085754395,0.8075867295265198,0.8007647454738617,0.7791294586658478,0.7779383403062821,
1984-05-24,,,0.7839804291725159,0.794375991821289,0.8043381571769714,0.8014144599437714,0.7800823628902436,0.7774402296543121,
1984-05-25,,,0.7904775142669678,0.7922102808952332,0.8028221309185029,0.8024973034858703,0.7810785806179047,0.7770070898532867,
1984-05-28,,,0.7904775142669678,0.790910804271698,0.8004398822784424,0.8033635646104813,0.7821614265441894,0.7765956097841262,
1984-05-29,,,0.7883120179176331,0.7896113514900207,0.7965416431427002,0.8037966966629029,0.7832009625434876,0.7763790428638458,
1984-05-30,,,0.7796493768692017,0.7865793704986572,0.7919936895370483,0.8033635646104813,0.7838073563575745,0.7762057876586914,
1984-05-31,,,0.7926435470581055,0.7883119940757751,0.7913439929485321,0.8020641446113587,0.7848468947410584,0.7762057876586914,
1984-06-01,,,0.805637776851654,0.7913440465927124,0.7917771637439728,0.802280730009079,0.7861463177204132,0.7763140726089478,
1984-06-04,,,0.8078033328056335,0.7948092103004456,0.7928600072860718,0.8028221517801285,0.7875323629379273,0.7762924188375473,
1984-06-05,,,0.805637776851654,0.7982743620872498,0.7939428567886353,0.8015227645635605,0.7886585247516632,0.7762057965993882,
1984-06-06,,,0.8078033328056335,0.8039051532745362,0.7952422618865966,0.8014144957065582,0.7894814920425415,0.7762057965993882,
1984-06-07,,,0.8078033328056335,0.8069371104240417,0.7976245522499085,0.8009813547134399,0.7902611458301544,0.776227452158928,
1984-06-08,,,0.8164661526679993,0.8091027855873107,0.8002234160900116,0.8015227735042572,0.7909541702270508,0.7763140803575516,
1984-06-11,,,0.814300000667572,0.8104021191596985,0.802605664730072,0.8015227735042572,0.7915172457695008,0.7763573932647705,
1984-06-12,,,0.8099687099456787,0.8112683057785034,0.8047713339328766,0.8006564885377884,0.7919936954975129,0.7764873313903808,
1984-06-13,,,0.8207972645759583,0.8138670921325684,0.8088861227035522,0.8004399061203002,0.7925134551525116,0.7767905288934708,
1984-06-14,,,0.8186319470405579,0.8160328149795533,0.8114849627017975,0.8014144778251648,0.7934663712978363,0.7773536086082459,
1984-06-15,,,0.8013060688972473,0.8130007982254028,0.8110517919063568,0.8014144778251648,0.7943326449394226,0.7777434295415878,
1984-06-18,,,0.8078033328056335,0.8117014646530152,0.8110517919063568,0.8019558995962143,0.7952422320842742,0.7781765669584274,
1984-06-19,,,0.8121349811553955,0.8121347188949585,0.8117015123367309,0.8028221845626831,0.7961951398849487,0.7785447371006012,
1984-06-20,,,0.8013060688972473,0.8082364797592163,0.8110517859458923,0.8031470239162445,0.7969314694404602,0.7788479363918305,
1984-06-21,,,0.8121349811553955,0.8069370865821839,0.8114849507808686,0.8045547515153885,0.7976678097248078,0.779346046447754,
1984-06-22,,,0.814300000667572,0.8095358729362487,0.8112683355808258,0.8057458758354187,0.798404141664505,0.7799091225862503,
1984-06-25,,,0.8121349811553955,0.8104022026062012,0.8110518336296082,0.80682874917984,0.7990538537502289,0.780515518784523,
1984-06-26,,,0.8164661526679993,0.811268436908722,0.8117015779018402,0.8082364559173584,0.7997901892662048,0.7812301951646805,
1984-06-27,,,0.8186319470405579,0.8147336125373841,0.8114850461483002,0.8101855844259263,0.8004832196235657,0.7819232177734375,
1984-06-28,,,0.822963535785675,0.81689932346344,0.8119182050228119,0.8117015838623047,0.801392822265625,0.782637899518013,
1984-06-29,,,0.8424546718597412,0.8225302577018738,0.8160330653190613,0.8135424286127091,0.8026922476291657,0.7834392064809799,
1984-07-02,,,0.9030938744544984,0.8407220363616943,0.8255621194839478,0.8183069556951523,0.8052910792827607,0.7848469054698944,
1984-07-03,,,0.8944310545921326,0.856315016746521,0.8337917268276215,0.8227466195821762,0.8077599775791168,0.7861246663331986,
1984-07-04,,,0.8944310545921326,0.8714748382568359,0.8431042253971099,0.8270780056715011,0.8101855528354645,0.7873591154813766,
1984-07-05,,,0.8944310545921326,0.8857683420181275,0.8513338327407837,0.8314093917608261,0.8126544511318207,0.7885285919904709,
1984-07-06,,,0.8922653198242188,0.8957304716110229,0.8591303646564483,0.8351993501186371,0.8151233446598053,0.7895464700460434,
1984-07-09,,,0.8944310545921326,0.8939979076385498,0.867359972000122,0.8392059028148651,0.817548919916153,0.790586005449295,
1984-07-10,,,0.8922653198242188,0.893564760684967,0.874939888715744,0.8433207333087921,0.8198012387752533,0.7916471964120865,
1984-07-11,,,0.8900996446609497,0.8926984786987304,0.8820866584777832,0.8467858523130417,0.8218369913101197,0.7928816431760788,
1984-07-12,,,0.8900996446609497,0.8918321967124939,0.8888002693653106,0.8503592371940613,0.8232663452625275,0.7940944331884384,
1984-07-13,,,0.8879335522651672,0.8909658432006836,0.8933481574058533,0.8546906113624573,0.8249988949298859,0.7952639073133468,
1984-07-16,,,0.8900996446609497,0.890099561214447,0.8920487344264985,0.8588054269552231,0.826861389875412,0.7964983540773392,
1984-07-17,,,0.8944310545921326,0.8905327081680298,0.8920487344264985,0.8629202306270599,0.8281175005435943,0.7978410869836807,
1984-07-18,,,0.8965969681739807,0.891832172870636,0.8922653257846832,0.8676847755908966,0.8298500657081604,0.7991405069828034,
1984-07-19,,,0.8965969681739807,0.8931316375732422,0.8924819171428681,0.8719078749418259,0.83145268201828,0.8003099828958511,
1984-07-20,,,0.900927722454071,0.8957304716110229,0.8933481574058533,0.8762392610311508,0.8333584809303284,0.8014794558286666,
1984-07-23,,,0.9030938744544984,0.8983293175697327,0.8942144393920899,0.8807872056961059,0.8351343584060669,0.8027572149038315,
1984-07-24,,,0.8749397397041321,0.8944310545921326,0.8924818813800812,0.8837108850479126,0.8360872650146485,0.8038184058666229,
1984-07-25,,,0.9182534217834472,0.8987623453140259,0.8952972590923309,0.888691958785057,0.8379497551918029,0.8055509549379348,
1984-07-26,,,0.9139219522476196,0.9022273421287537,0.8976794898509979,0.8932398796081543,0.8402453839778901,0.8073484754562378,
1984-07-27,,,0.9204198122024536,0.9061257600784302,0.9009281158447265,0.89713813662529,0.8426276588439942,0.8092976051568985,
1984-07-30,,,0.9269163012504578,0.9108902454376221,0.9046097815036773,0.8983292579650879,0.8452264869213104,0.8111167830228806,
1984-07-31,,,0.9269163012504578,0.9212855577468873,0.9078583061695099,0.8999535202980041,0.8478686273097992,0.8129359608888627,
1984-08-01,,,0.9312483072280884,0.9238845348358155,0.9113234400749206,0.901794382929802,0.8505974078178405,0.8148634332418442,
1984-08-02,,,0.9658983945846558,0.9342798233032227,0.9182535827159881,0.9053677499294281,0.8542357671260834,0.8171590650081635,
1984-08-03,,,1.009212613105774,0.9520383834838867,0.9290820717811584,0.9112151145935059,0.8586104691028595,0.8198445248603821,
1984-08-06,,,1.0070465803146362,0.9680644392967224,0.9394773423671723,0.9168458908796311,0.8629418504238129,0.8225516384840011,
1984-08-07,,,1.0135440826416016,0.9853899955749512,0.9533377766609192,0.9229098290205002,0.8674464917182922,0.8253237271308899,
1984-08-08,,,0.9983841180801392,0.9988171577453613,0.9613508462905884,0.9283240526914597,0.871821186542511,0.8278142714500427,
1984-08-09,,,0.9940528869628906,1.0044480562210083,0.9693639397621154,0.9335217148065567,0.8758493733406066,0.8303481340408325,
1984-08-10,,,0.9702306985855104,0.9966516733169556,0.9743450284004211,0.9376365721225739,0.8791412317752838,0.8326437747478486,
1984-08-13,,,0.9615678787231444,0.9875559329986572,0.9778101861476898,0.9412099838256835,0.882216522693634,0.8348744428157806,
1984-08-14,,,0.974561095237732,0.9797593355178833,0.9825746655464173,0.9452164858579636,0.8855949890613556,0.8371267569065094,
1984-08-15,,,0.989721179008484,0.9780267477035522,0.9884219527244568,0.9498726963996887,0.8892333459854126,0.8393574190139771,
1984-08-16,,,1.0005501508712769,0.9793262004852294,0.9918871283531189,0.9550703555345536,0.8930882823467254,0.84167471408844,
1984-08-17,,,1.0048809051513672,0.9862562417984009,0.9914539575576782,0.9602680146694184,0.8968565773963928,0.8439053738117218,
1984-08-20,,,0.9940528869628906,0.9927532434463501,0.9901545882225037,0.9648159652948379,0.9004516351222992,0.8459844404458999,
1984-08-21,,,1.0070465803146362,0.999250340461731,0.9895048379898072,0.9714213073253631,0.9043931925296783,0.8481934440135955,
1984-08-22,,,1.009212613105774,1.003148627281189,0.9905876874923706,0.9759692668914794,0.9081614995002747,0.8503374773263931,
1984-08-23,,,1.0135440826416016,1.005747413635254,0.9925368070602417,0.9809503734111786,0.9120597422122956,0.8527630567550659,
1984-08-24,,,1.0222066640853882,1.009212565422058,0.9977344036102295,0.9860397160053254,0.9164777541160584,0.8554051995277405,0.8209381791949272
1984-08-27,,,1.0135440826416016,1.0131108045578003,1.0029320240020752,0.9903711050748825,0.9205925691127778,0.857917400598526,0.8220968249440194
1984-08-28,,,1.017875075340271,1.0152765035629272,1.007263422012329,0.9949190437793731,0.9247073709964753,0.860451255440712,0.8231796699762345
1984-08-29,,,1.017875075340271,1.0170089960098267,1.0100788116455077,0.9992503821849823,0.9290387511253357,0.8629851102828979,0.8242408564686775
1984-08-30,,,1.0243723392486572,1.0191746473312377,1.0124610304832458,1.0021740794181824,0.9332834982872009,0.8654756540060043,0.8253345292806625
1984-08-31,59.86364572784664,A,1.0308687686920166,1.0209070682525634,1.0150598168373108,1.0032568871974945,0.9376148736476898,0.8680095076560974,0.8264281982183457
1984-09-03,59.8584119980169,A,1.0308687686920166,1.0243720054626464,1.0187414050102235,1.0044479966163635,0.9419895493984223,0.8705217015743255,0.827489382326603
1984-09-04,59.85427588381728,A,1.0352009534835815,1.0278371810913085,1.021556842327118,1.0055308401584626,0.9463642454147339,0.8730772173404694,0.8285397425293922
1984-09-05,59.850144622183954,A,1.0308687686920166,1.0304359197616577,1.0237224578857422,1.0071550726890564,0.9506089818477631,0.8755461007356644,0.8295359587669373
1984-09-06,59.8503953911671,A,1.0395315885543823,1.0334677696228027,1.0263212084770204,1.009429007768631,0.9549403429031372,0.8781665825843811,0.8305646592378616
1984-09-07,59.844648760967175,A,1.0222066640853882,1.031735348701477,1.0263212084770204,1.012027806043625,0.9585353827476502,0.8806138151884079,0.8314742484688759
1984-09-10,59.834508818029974,A,1.020040512084961,1.0295696973800659,1.0269708514213562,1.0149514377117157,0.9608743155002594,0.88308269739151,0.8323946657776833
1984-09-11,59.82482388841108,A,1.0222066640853882,1.0269708395004273,1.027404010295868,1.0173337161540985,0.9634298276901245,0.8855949026346207,0.8333259138464928
1984-09-12,59.81450925292447,A,1.017875075340271,1.0243721008300781,1.027404010295868,1.0187414109706878,0.9658987081050873,0.8880421304702759,0.834257161617279
1984-09-13,59.79939789993836,A,1.017875075340271,1.020040798187256,1.0267542839050292,1.0196076571941375,0.96836758852005,0.8905110198259354,0.8351450929045677
1984-09-14,59.79877252411051,A,1.0308687686920166,1.0217732191085815,1.0267542839050292,1.0209070503711701,0.971139657497406,0.8931315010786056,0.8361196514964103
1984-09-17,59.79874041713945,P,1.0243723392486572,1.0226395845413208,1.0261046409606933,1.0224230229854583,0.9737384831905365,0.8956437015533447,0.8370617279410362
1984-09-18,59.80471602180029,A,1.043863296508789,1.026970911026001,1.026970875263214,1.024263858795166,0.9767704427242279,0.8982858407497406,0.8380579444766044
1984-09-19,59.815229655676625,A,1.0481953620910645,1.0330349683761597,1.0287035346031188,1.0262129962444306,0.9799323570728302,0.9008846741914749,0.8391299638152122
1984-09-20,59.833480316931094,A,1.0676859617233276,1.042997145652771,1.0315189719200135,1.028920090198517,0.9834840834140778,0.9033752143383026,0.8402886083722114
1984-09-21,59.84589870986296,A,1.0676859617233276,1.0503605842590331,1.0360669016838073,1.0311940550804137,0.987079131603241,0.9060390132665634,0.8415555381774902
1984-09-24,59.856596209266534,A,1.0546923875808716,1.0564245939254762,1.0395320892333983,1.0332514703273774,0.9903709864616395,0.9086161881685257,0.8427358403801918
1984-09-25,59.851769161424464,A,1.0395315885543823,1.0555582523345948,1.041264581680298,1.0343342959880828,0.9932729971408844,0.9106952488422394,0.8438836547732353
1984-09-26,59.840191281166334,A,1.0265376567840576,1.0512267112731934,1.0421308398246765,1.0347674250602723,0.995871810913086,0.9128609383106232,0.8450098127126694
1984-09-27,59.82566095767526,A,1.0395315885543823,1.0455958366394043,1.0442964911460877,1.0355253875255586,0.998730503320694,0.915091592669487,0.8462659105658531
1984-09-28,59.80763742347858,A,1.0352009534835815,1.0390988349914552,1.0447297096252441,1.0357419967651367,1.0014159679412842,0.9173872244358062,0.847543668448925
1984-10-01,59.78492312519972,A,1.009212613105774,1.0300028800964356,1.0432137370109558,1.0346591889858245,1.0035383427143096,0.9193363505601883,0.8486914846301079
1984-10-02,59.771262739764154,P,1.0070465803146362,1.0235058784484863,1.0395320653915405,1.0332514703273774,1.0061804795265197,0.9211338722705841,0.8496768739819527
1984-10-03,59.75281783477764,P,0.985389769077301,1.015276300907135,1.0332515060901641,1.0309775203466416,1.007523206472397,0.9227364808320999,0.8505539792776108
1984-10-04,59.7335538323373,P,0.9962185621261596,1.0066136956214904,1.0261047661304474,1.0288118690252304,1.0091691386699677,0.9247072613239289,0.8514852285385132
1984-10-05,59.722658029646084,P,1.0070465803146362,1.0009828209877014,1.0200408279895783,1.0280538648366928,1.0109016740322112,0.9267646664381027,0.85252475887537
1984-10-08,59.721732344874205,P,1.0005501508712769,0.999250328540802,1.0146266043186187,1.0270793467760087,1.0123743510246277,0.928800418972969,0.8535318070650101
1984-10-09,59.723102896838164,P,1.0005501508712769,0.9979510426521301,1.0107284605503082,1.025996521115303,1.013847028017044,0.9308578276634216,0.8545388552546501
1984-10-10,59.73658212234835,P,1.0005501508712769,1.0009831190109253,1.00812970995903,1.0251302748918534,1.015233064889908,0.9329152363538742,0.8554267883300781
