Date,GRADE,GPS,INVH,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2017-11-22,64.12696754996232,A,19.880332946777344,19.57578010559082,19.69506320953369,19.547864818572997,19.264285163879393,18.94048574447632,18.50033905029297
2017-11-23,64.46846526133562,A,19.880332946777344,19.62823143005371,19.711982917785644,19.579588890075684,19.287928619384765,18.960468673706053,18.51196011543274
2017-11-24,65.42673896424773,A,20.015684127807617,19.77035446166992,19.70606098175049,19.60919771194458,19.310569725036622,18.980461215972902,18.52346223831177
2017-11-27,66.17363461855547,A,19.78727531433105,19.86679573059082,19.690833282470702,19.631192874908447,19.32375328063965,18.998337688446046,18.533822317123413
2017-11-28,65.7731689441705,A,19.525022506713867,19.817729568481447,19.655302238464355,19.65276508331299,19.326465034484862,19.013423614501953,18.541530990600585
2017-11-29,65.60657874415122,A,19.888795852661133,19.8194221496582,19.697601127624512,19.68914203643799,19.345388259887695,19.031811351776124,18.550639696121216
2017-11-30,65.35653137030287,A,19.922632217407227,19.82788200378418,19.728056716918946,19.70352373123169,19.363302154541017,19.050537452697753,18.559875707626343
2017-12-01,65.12946830051983,A,19.888795852661133,19.802504348754884,19.786429405212402,19.73186388015747,19.3876208114624,19.068505210876467,18.56885880470276
2017-12-04,65.08268578439821,A,19.854951858520508,19.816039657592775,19.841417694091795,19.746668338775635,19.405361404418944,19.085378608703614,18.576793174743653
2017-12-05,65.11257658715108,A,19.51655960083008,19.814347076416016,19.81603832244873,19.74116916656494,19.417008514404298,19.10012800216675,18.583119325637817
2017-12-06,64.42524888497009,A,19.53348159790039,19.743284225463867,19.781353187561034,19.738208198547362,19.42562187194824,19.113366718292237,18.59061900138855
2017-12-07,63.98461595060872,A,19.660381317138672,19.690834045410156,19.75935802459717,19.735670471191405,19.44065128326416,19.128126392364504,18.597957458496094
2017-12-08,63.72817540790999,P,20.007230758666992,19.71452102661133,19.758512687683105,19.732286834716795,19.45890838623047,19.145598659515382,18.60665322303772
2017-12-11,63.62055775605987,P,20.024147033691406,19.748360061645506,19.78219985961914,19.736516571044923,19.471771392822266,19.16298812866211,18.61497290611267
2017-12-12,64.23323626428684,A,20.032609939575195,19.85157012939453,19.832958602905272,19.744130420684815,19.49087329864502,19.181554126739503,18.623795566558837
2017-12-13,65.03767622174807,A,20.049531936645508,19.954780197143556,19.84903221130371,19.773316669464112,19.5071102142334,19.202053165435792,18.633791694641115
2017-12-14,65.75286467591967,A,20.100282669067383,20.0427604675293,19.866797256469727,19.797426986694337,19.525879516601563,19.224403591156005,18.64533987045288
2017-12-15,66.52324065559003,A,20.38791847229004,20.118898010253908,19.91670951843262,19.85156946182251,19.556639823913574,19.249126453399658,18.65765619277954
2017-12-18,67.15577560827609,A,20.32023811340332,20.178116226196288,19.963238143920897,19.902327919006346,19.585034942626955,19.273256454467774,18.66971782684326
2017-12-19,67.06845130100318,A,20.024147033691406,20.176423645019533,20.013996887207032,19.91501760482788,19.60295593261719,19.293165740966796,18.680843477249145
2017-12-20,66.55488192579567,A,19.736515045166016,20.113820266723632,20.034300231933592,19.907826709747315,19.615967292785644,19.31246644973755,18.689400186538695
2017-12-21,66.05265720118281,A,19.804197311401367,20.05460319519043,20.048681831359865,19.904019927978517,19.630838165283205,19.333451957702636,18.698462839126588
2017-12-22,64.85197036724274,A,19.71113586425781,19.919246673583984,20.019072341918946,19.888792514801025,19.64351058959961,19.352834815979005,18.706557636260985
2017-12-25,63.81775361095141,P,19.71113586425781,19.797426223754883,19.987771224975585,19.884985542297365,19.656014366149904,19.372637691497804,18.714903678894043
2017-12-26,63.49871354503954,P,19.770353317260746,19.74666748046875,19.961545562744142,19.897252082824707,19.669533920288085,19.395384502410888,18.724174032211305
2017-12-27,63.55097299428059,P,19.78727531433105,19.75681953430176,19.935319900512695,19.8921760559082,19.680862808227538,19.41695665359497,18.733068313598633
2017-12-28,63.62698889960848,P,19.964927673339844,19.78896560668945,19.92178440093994,19.894290828704833,19.69675636291504,19.433417911529542,18.742892723083497
2017-12-29,63.93541173365148,P,19.939552307128903,19.834648895263673,19.876947784423827,19.896828651428223,19.70910758972168,19.4480237197876,18.752213335037233
2018-01-01,64.08119593901321,A,19.939552307128903,19.88033218383789,19.838879203796388,19.901058673858643,19.724504203796386,19.453524894714356,18.761743364334105
2018-01-02,63.97284755542947,A,19.871871948242188,19.90063591003418,19.823651695251463,19.91882429122925,19.738208961486816,19.458855113983155,18.77047430038452
2018-01-03,63.84887380006722,A,19.863412857055664,19.9158634185791,19.83634147644043,19.93532085418701,19.74954490661621,19.460644340515138,18.778953552246094
2018-01-04,63.055510689631284,A,19.499643325805664,19.822806549072265,19.80588607788086,19.92728395462036,19.75462074279785,19.457278442382812,18.7853626537323
2018-01-05,62.33292427788576,P,19.499643325805664,19.73482475280762,19.784736824035644,19.901904582977295,19.75614345550537,19.455682888031006,18.79143672943115
2018-01-08,61.79419404390711,P,19.55039978027344,19.656994247436522,19.768663215637208,19.878217220306396,19.760204010009765,19.45476348876953,18.798602180480955
2018-01-09,61.00041541198635,P,19.30506896972656,19.543633651733398,19.72213478088379,19.841840171813963,19.764433822631837,19.45265535354614,18.804917888641356
2018-01-10,60.27293745484506,P,19.355831146240234,19.442117309570314,19.678990364074707,19.8071551322937,19.76832530975342,19.45071762084961,18.81131989479065
2018-01-11,60.13327600510352,P,19.34737205505371,19.411663055419922,19.617234802246095,19.76950960159302,19.762572784423828,19.451140060424805,18.81717703819275
2018-01-12,59.889061774824604,P,19.21201515197754,19.354137420654297,19.544481086730958,19.710714435577394,19.76037322998047,19.45029323577881,18.822734317779542
2018-01-15,59.50344045890545,B,19.21201515197754,19.28646049499512,19.47172737121582,19.655303287506104,19.753436279296874,19.449867877960205,18.828165969848634
2018-01-16,59.625972803866624,B,19.288158416748047,19.283078384399413,19.413356018066406,19.618503856658936,19.74666858673096,19.451721324920655,18.834355230331422
2018-01-17,59.40681626698876,B,19.04282569885254,19.220477294921874,19.331297302246092,19.58381938934326,19.735671081542968,19.448255233764648,18.839317827224733
2018-01-18,59.103026224693906,B,18.924379348754883,19.13587875366211,19.273770904541017,19.539828491210937,19.71993595123291,19.442424488067626,18.84477710723877
2018-01-19,58.74143213537377,B,18.763647079467773,19.046205139160158,19.200171279907227,19.492454051971436,19.69371082305908,19.433974819183348,18.84943272590637
2018-01-22,58.655556259256265,B,18.97514533996582,18.99883117675781,19.142645835876465,19.455654525756835,19.67442268371582,19.427640132904052,18.853554372787475
2018-01-23,58.85259241007066,B,19.37274742126465,19.015748977661133,19.149413681030275,19.43577423095703,19.664270973205568,19.428063411712646,18.85924524307251
2018-01-24,59.20964166866284,B,19.110506057739254,19.029285049438474,19.124881172180174,19.40193576812744,19.65716495513916,19.42864622116089,18.863708658218385
2018-01-25,59.68360192298582,B,19.10204124450684,19.064817428588867,19.10034809112549,19.358791446685792,19.64684425354004,19.431504859924317,18.869218635559083
2018-01-26,60.44665469702548,B,19.05973243713379,19.12403450012207,19.085119819641115,19.314800453186034,19.641937522888185,19.433856048583984,18.87380513191223
2018-01-29,60.44571999026875,P,18.755189895629883,19.080043411254884,19.039437294006348,19.255582332611084,19.63093994140625,19.428272342681886,18.876952657699587
2018-01-30,59.514055215726465,B,18.61137580871582,18.927769088745116,18.971759033203124,19.192557525634765,19.607760391235352,19.42428535461426,18.879046087265014
2018-01-31,59.43309570249121,B,19.025901794433597,18.910848236083986,18.970066642761232,19.150681972503662,19.590671768188475,19.427478466033936,18.883379650115966
2018-02-01,58.964987902104696,B,18.65367126464844,18.821174240112306,18.942995834350587,19.1083833694458,19.5661385345459,19.427033576965332,18.886228981018068
2018-02-02,58.45049205320282,B,18.67059326171875,18.743346405029296,18.933690452575682,19.066930866241456,19.53923671722412,19.42490322113037,18.88933041572571
