Date,GRADE,GPS,OMC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-27,,,0.8823919296264648,0.8533817172050476,0.89085294008255,0.9117038697004318,0.930741822719574,,
1984-01-30,,,0.8582167625427246,0.8654692888259887,0.8811829268932343,0.908681982755661,0.9262694311141968,,
1984-01-31,,,0.8461293578147888,0.8703043818473816,0.8715129792690277,0.9044513732194901,0.923126677274704,,
1984-02-01,,,0.8098665475845337,0.8557993054389954,0.8570079445838928,0.8990119755268097,0.9190169084072113,,
1984-02-02,,,0.7977789044380188,0.8388767004013061,0.8473379254341126,0.8923638433218002,0.9146653866767883,,
1984-02-03,,,0.7796472907066345,0.8183277726173401,0.8358547449111938,0.8848091304302216,0.9101929914951324,,
1984-02-06,,,0.7856909036636353,0.8038226008415222,0.8346459448337555,0.8769522339105607,0.9068084716796875,,
1984-02-07,,,0.7615159749984741,0.7868999242782593,0.8286021530628205,0.8681887567043305,0.9029404532909393,,
1984-02-08,,,0.7856909036636353,0.7820647954940796,0.8189320504665375,0.8609362244606018,0.8988306641578674,,
1984-02-09,,,0.7736035585403442,0.7772297263145447,0.8080532133579255,0.8518705576658249,0.8944791281223297,,
1984-02-10,,,0.7736035585403442,0.7760209798812866,0.7971743762493133,0.8440136581659317,0.8906111228466034,,
1984-02-13,,,0.7615159749984741,0.7711859941482544,0.7875042974948883,0.8343436121940613,0.8865013659000397,,
1984-02-14,,,0.7615159749984741,0.7711859941482544,0.7790429592132568,0.8252779692411423,0.8823916089534759,,
1984-02-15,,,0.7615159749984741,0.7663510084152222,0.7742079019546508,0.8156079232692719,0.8777983212471008,,
1984-02-16,,,0.7736035585403442,0.7663510084152222,0.7717903673648834,0.809564146399498,0.8739303159713745,,
1984-02-17,,,0.7615159749984741,0.7639334917068481,0.7699772357940674,0.8029159903526306,0.8698205590248108,,
1984-02-20,,,0.7615159749984741,0.7639334917068481,0.7675597429275512,0.8011028438806533,0.8659525406360626,,
1984-02-21,,,0.7736035585403442,0.7663510084152222,0.7687685012817382,0.7986853271722794,0.8628097808361054,,
1984-02-22,,,0.7736035585403442,0.7687685251235962,0.7675597667694092,0.7932459086179733,0.8599087619781494,,
1984-02-23,,,0.7856909036636353,0.7711859941482544,0.7687685012817382,0.7884108573198318,0.8574912393093109,,
1984-02-24,,,0.7736035585403442,0.7736035108566284,0.7687685012817382,0.7829714387655258,0.8548319697380066,,
1984-02-27,,,0.7856909036636353,0.7784384965896607,0.7711859941482544,0.7793451458215713,0.8526562058925629,,
1984-02-28,,,0.7736035585403442,0.7784384965896607,0.7723947525024414,0.7757188558578492,0.8507221937179565,,
1984-02-29,,,0.7736035585403442,0.7784384965896607,0.7736035108566284,0.7739057064056396,0.848304682970047,,
1984-03-01,,,0.8219538927078247,0.7856910943984985,0.7784385442733764,0.77511445581913,0.847579425573349,,
1984-03-02,,,0.8098665475845337,0.7929436922073364,0.7832736015319824,0.7766254186630249,0.8462497985363007,,
1984-03-05,,,0.8098665475845337,0.7977788209915161,0.7881086587905883,0.7778342008590698,0.8449201714992524,,
1984-03-06,,,0.8098665475845337,0.805031418800354,0.7917349576950073,0.7802517294883728,0.8439531672000885,,
1984-03-07,,,0.8098665475845337,0.8122840166091919,0.7953612565994262,0.7814605116844178,0.8422609162330628,,
1984-03-08,,,0.8219538927078247,0.8122840166091919,0.7989875555038453,0.7838780283927917,0.840568653345108,,
1984-03-09,,,0.7977789044380188,0.8098664879798889,0.8014050900936127,0.7850867956876755,0.8381511414051056,,
1984-03-12,,,0.7977789044380188,0.8074489593505859,0.802613890171051,0.7868999421596528,0.8357336294651031,,
1984-03-13,,,0.8461293578147888,0.814701521396637,0.8098664700984954,0.7911306113004685,0.8340413856506348,,
1984-03-14,,,0.8340409994125366,0.8195364117622376,0.8159102141857147,0.7947568625211716,0.8323491156101227,,
1984-03-15,,,0.8340409994125366,0.8219538331031799,0.8171189248561859,0.7977787345647812,0.8304151046276093,,
1984-03-16,,,0.8340409994125366,0.8292062520980835,0.8195363700389862,0.8014049857854844,0.8284810936450958,,
1984-03-19,,,0.8461293578147888,0.8388763427734375,0.8231626510620117,0.8056356549263001,0.8265471041202546,,
1984-03-20,,,0.8703041672706604,0.8437113046646119,0.8292064130306244,0.8104706853628159,0.8252174770832061,,
1984-03-21,,,0.8582167625427246,0.8485464572906494,0.8340414345264435,0.8147013455629348,0.8237669813632965,,
1984-03-22,,,0.8461293578147888,0.8509641289710999,0.8364589810371399,0.8177232682704926,0.8215912306308746,,
1984-03-23,,,0.8582167625427246,0.8557992815971375,0.8425027668476105,0.8219539284706116,0.820140734910965,,
1984-03-26,,,0.8703041672706604,0.8606342434883117,0.8497552931308746,0.8261845916509628,0.8184484803676605,,
1984-03-27,,,0.8703041672706604,0.8606342434883117,0.8521727740764617,0.8310196220874786,0.8169979870319366,,
1984-03-28,,,0.8461293578147888,0.8582167625427246,0.853381609916687,0.8346459120512009,0.8148222362995148,,
1984-03-29,,,0.8461293578147888,0.8582167625427246,0.8545904457569122,0.835854685306549,0.8138552415370941,,
1984-03-30,,,0.8703041672706604,0.8606342434883117,0.8582167625427246,0.8388765662908554,0.8133717429637909,,
1984-04-02,,,0.8703041672706604,0.8606342434883117,0.8606342434883117,0.8418984472751617,0.8148222482204437,,
1984-04-03,,,0.8582167625427246,0.8582167625427246,0.8594255030155182,0.8443159580230712,0.8155475056171417,,
1984-04-04,,,0.8582167625427246,0.8606342434883117,0.8594255030155182,0.8467334687709809,0.8150640022754669,,
1984-04-05,,,0.8582167625427246,0.8630517244338989,0.8606342434883117,0.8485466122627259,0.8145804989337921,,
1984-04-06,,,0.8219538927078247,0.8533816695213318,0.8570079565048218,0.8497553616762161,0.8133717381954193,0.8720567804574967,
1984-04-09,,,0.8219538927078247,0.8437116146087646,0.8521729290485383,0.8509641110897064,0.8126464807987213,0.869457955956459,
1984-04-10,,,0.8219538927078247,0.8364590406417847,0.8473379015922546,0.8497553378343582,0.812162971496582,0.867644824385643,
1984-04-11,,,0.8098665475845337,0.8267889976501465,0.8437116205692291,0.848546615242958,0.812162971496582,0.8655899399518967,
1984-04-12,,,0.7977789044380188,0.8147014260292054,0.8388765752315521,0.8467335104942322,0.812162971496582,0.8634141790866852,
1984-04-13,,,0.8098665475845337,0.8122839570045471,0.8328328132629395,0.845524787902832,0.81276735663414,0.8614801740646363,
1984-04-16,,,0.7977789044380188,0.8074489593505859,0.8255802869796753,0.8431072652339935,0.8130091166496277,0.8599087941646576,
1984-04-17,,,0.7736035585403442,0.7977788925170899,0.8171189665794373,0.8382722347974777,0.8132508683204651,0.8580956608057022,
1984-04-18,,,0.7736035585403442,0.790526294708252,0.8086576461791992,0.8340415745973587,0.8130091214179993,0.8559198927879333,
1984-04-19,,,0.7736035585403442,0.7856912255287171,0.8001963257789612,0.8304152846336365,0.8130091214179993,0.8537441247701645,
1984-04-20,,,0.7736035585403442,0.7784386277198792,0.7953612923622131,0.8261846244335175,0.8130091214179993,0.8518101221323013,
1984-04-23,,,0.7736035585403442,0.7736035585403442,0.7905262589454651,0.8213495939970017,0.8132508730888367,0.8498761194944382,
1984-04-24,,,0.7856909036636353,0.7760210275650025,0.7868999600410461,0.8171189308166504,0.8137343716621399,0.848062990307808,
1984-04-25,,,0.7856909036636353,0.7784384965896607,0.7844823956489563,0.8140970081090927,0.8142178702354431,0.846008095741272,
1984-04-26,,,0.7856909036636353,0.7808559656143188,0.783273595571518,0.8110750854015351,0.8144596171379089,0.8441949665546418,
1984-04-27,,,0.7856909036636353,0.783273434638977,0.7808560311794281,0.8068444222211838,0.8149431157112121,0.8423818373680114,
1984-04-30,,,0.7977789044380188,0.7881085038185119,0.7808560311794281,0.8032181590795517,0.815668374300003,0.8408104574680328,
1984-05-01,,,0.8219538927078247,0.7953611016273499,0.7856910645961761,0.8014050155878067,0.8166353809833526,0.839722580909729,
1984-05-02,,,0.8219538927078247,0.8026136994361878,0.7905260980129242,0.7995918720960618,0.8176023876667022,0.8387555748224258,
1984-05-03,,,0.8098665475845337,0.8074488282203675,0.7941523969173432,0.7971743613481521,0.8180859005451202,0.8377885699272156,
1984-05-04,,,0.8098665475845337,0.8122839570045471,0.7977786958217621,0.7965699940919876,0.818811160326004,0.8368215650320053,
1984-05-07,,,0.8219538927078247,0.8171189546585083,0.8026137292385102,0.7965699940919876,0.8195364201068878,0.8360963129997253,
1984-05-08,,,0.8219538927078247,0.8171189546585083,0.806240028142929,0.7965699940919876,0.8205034267902375,0.835612810254097,
1984-05-09,,,0.8219538927078247,0.8171189546585083,0.8098663270473481,0.7971743613481521,0.8214704334735871,0.834887558221817,
1984-05-10,,,0.8582167625427246,0.8267889976501465,0.817118912935257,0.8001962542533875,0.822195690870285,0.834887558221817,
1984-05-11,,,0.8582167625427246,0.8364590406417847,0.8243714988231658,0.802613765001297,0.8231626951694488,0.8347062468528748,
1984-05-14,,,0.8582167625427246,0.8437116146087646,0.8304152846336365,0.8056356579065322,0.8241296994686127,0.8345249354839325,
1984-05-15,,,0.7977789044380188,0.8388766169548034,0.8279977858066558,0.806844425201416,0.8238879466056823,0.8339205569028855,
1984-05-16,,,0.7977789044380188,0.8340416193008423,0.8255802869796753,0.8080531924962997,0.823646193742752,0.8329535549879075,
1984-05-17,,,0.7977789044380188,0.8219540476799011,0.8243715226650238,0.8092619597911834,0.823162693977356,0.831865673661232,
1984-05-18,,,0.7977789044380188,0.80986647605896,0.8231627583503723,0.8104707270860672,0.823162693977356,0.8306569176912307,
1984-05-21,,,0.8340409994125366,0.8050313234329224,0.8243714690208435,0.8134925991296769,0.8238879358768463,0.8298107826709747,
1984-05-22,,,0.8219538927078247,0.8098663210868835,0.8243714690208435,0.8153057485818863,0.823404426574707,0.8287229061126709,
1984-05-23,,,0.8823919296264648,0.8267889261245728,0.8304152727127075,0.8201407998800277,0.8243714451789856,0.8283602803945541,
1984-05-24,,,0.8703041672706604,0.8412939786911011,0.831624013185501,0.824371463060379,0.825096708536148,0.8277559065818787,
1984-05-25,,,0.8944790959358215,0.8606340169906617,0.8352502465248108,0.8298108726739883,0.8263054704666137,0.8273932820558548,
1984-05-28,,,0.8944790959358215,0.8727216362953186,0.8388764798641205,0.8346458822488785,0.8272724652290344,0.8269097846746445,
1984-05-29,,,0.9065670371055604,0.8896442651748657,0.8497552931308746,0.8388765394687653,0.8279977226257325,0.8266075998544693,
1984-05-30,,,0.8944790959358215,0.8920616984367371,0.8594253122806549,0.8425027996301651,0.8287229692935943,0.8262449753284454,
1984-05-31,,,0.8944790959358215,0.8968966841697693,0.8690953314304352,0.8467334270477295,0.829689964056015,0.8256405973434449,
1984-06-01,,,0.8944790959358215,0.8968966841697693,0.8787653505802154,0.8509640544652939,0.8304152107238769,0.825277972817421,
1984-06-04,,,0.9186545014381408,0.9017317652702331,0.8872267007827759,0.8557990849018097,0.8313822174072265,0.8249153488874436,
1984-06-05,,,0.9186545014381408,0.9041492581367493,0.8968967616558075,0.8606341153383255,0.8323492240905762,0.8246736055612565,
1984-06-06,,,0.9186545014381408,0.9089843392372131,0.900523018836975,0.8654691457748414,0.8337997269630432,0.824310981631279,
1984-06-07,,,0.8703041672706604,0.9041493535041809,0.900523018836975,0.866073516011238,0.8342832231521606,0.8240692323446274,
1984-06-08,,,0.8703041672706604,0.8993143677711487,0.898105525970459,0.8666778862476349,0.8342832231521606,0.8238274830579758,
1984-06-11,,,0.8823919296264648,0.8920618534088135,0.8968968093395233,0.8678866446018219,0.8345249783992768,0.8246736133098602,
1984-06-12,,,0.8703041672706604,0.8823917865753174,0.8932705223560333,0.871512907743454,0.8347667264938354,0.8251571160554886,
1984-06-13,,,0.8823919296264648,0.8751392722129822,0.8920618057250976,0.8757435590028763,0.8352502298355102,0.8251571160554886,
1984-06-14,,,0.8823919296264648,0.8775568246841431,0.8908530890941619,0.8799742102622986,0.835733733177185,0.8251571160554886,
1984-06-15,,,0.8823919296264648,0.8799743771553039,0.8896443724632264,0.8842048615217208,0.8369424939155579,0.8251571160554886,
1984-06-18,,,0.9065670371055604,0.8848093986511231,0.8884356260299683,0.887831163406372,0.8386347568035126,0.8256406188011169,
1984-06-19,,,0.930741548538208,0.8968968749046325,0.889644330739975,0.8932705461978913,0.8408105099201202,0.8264867407083512,
1984-06-20,,,0.930741548538208,0.9065667986869812,0.8908530354499817,0.8956880271434784,0.8432280099391938,0.8276954907178878,
1984-06-21,,,0.9911803603172302,0.9283244848251343,0.9029406547546387,0.9017318367958069,0.847096039056778,0.82962950527668,
1984-06-22,,,1.0516175031661987,0.962169599533081,0.9210719883441925,0.9095887571573258,0.8519310581684113,0.8323492074012756,
1984-06-25,,,0.9911803603172302,0.9790922641754151,0.9319508314132691,0.9144238203763961,0.8557990872859955,0.8344041019678116,
1984-06-26,,,0.9186545014381408,0.9766748547554016,0.9367858648300171,0.9150281935930252,0.8587001061439514,0.8359754872322083,
1984-06-27,,,0.930741548538208,0.9766748547554016,0.9416208267211914,0.9168413162231446,0.8618428659439087,0.8374259936809539,
1984-06-28,,,0.9186545014381408,0.9621696829795837,0.945247083902359,0.9180500864982605,0.8647438848018646,0.8388765031099319,
1984-06-29,,,0.9549168944358826,0.9428295612335205,0.9524995803833007,0.9210719764232635,0.8683701515197754,0.8406896364688873,
1984-07-02,,,0.9549168944358826,0.9355768680572509,0.957334566116333,0.9228850960731506,0.8719964182376861,0.8426236456632614,
1984-07-03,,,0.9065670371055604,0.9331593751907349,0.9549171149730682,0.9222807228565216,0.8744139409065247,0.8440741562843322,
1984-07-04,,,0.9065670371055604,0.9283244729042053,0.9524996638298034,0.9216763496398925,0.8768314635753631,0.8455246669054032,
1984-07-05,,,0.8944790959358215,0.9234893918037415,0.9428295373916626,0.9228850960731506,0.8790072274208068,0.8467334222793579,
1984-07-06,,,0.8944790959358215,0.9114018321037293,0.9271156966686249,0.9240938425064087,0.8811829912662507,0.8480630534887313,
1984-07-09,,,0.8823919296264648,0.8968968391418457,0.9162368535995483,0.9240938425064087,0.8828752517700196,0.8492718130350113,
1984-07-10,,,0.8944790959358215,0.8944792509078979,0.9138193130493164,0.9253025889396668,0.8843257558345795,0.850480568408966,
1984-07-11,,,0.8823919296264648,0.8896442294120789,0.9089843511581421,0.9253025889396668,0.8855345165729522,0.8515684521198272,
1984-07-12,,,0.8461293578147888,0.8799742817878723,0.9017318367958069,0.923489460349083,0.8862597727775574,0.8521728366613388,
1984-07-13,,,0.8219538927078247,0.865469241142273,0.8884355366230011,0.920467558503151,0.8865015196800232,0.8526563400030136,
1984-07-16,,,0.8461293578147888,0.8582167267799378,0.8775567829608917,0.9174456745386124,0.8869850289821625,0.8532607245445252,
1984-07-17,,,0.8461293578147888,0.8485467791557312,0.8715130150318146,0.9132150650024414,0.8874685382843017,0.8539859825372695,
1984-07-18,,,0.8823919296264648,0.8485467791557312,0.869095504283905,0.9107975840568543,0.8886772990226746,0.8550738662481308,
1984-07-19,,,0.8823919296264648,0.8557992935180664,0.8678867876529693,0.9053581625223159,0.8891608023643494,0.8556782466173172,
1984-07-20,,,0.8340409994125366,0.8582167148590087,0.8618429780006409,0.8944793373346329,0.8886772871017456,0.8559199911355972,
1984-07-23,,,0.8340409994125366,0.8557990431785584,0.8570078849792481,0.8866223692893982,0.8881937718391418,0.8561617356538772,
1984-07-24,,,0.7615159749984741,0.8388763666152954,0.8437115728855134,0.8787654429674149,0.8874685132503509,0.8556782299280167,
1984-07-25,,,0.7736035585403442,0.8171186923980713,0.8328327357769012,0.8709085434675217,0.8869850063323974,0.8553156000375748,
1984-07-26,,,0.7615159749984741,0.7929435014724732,0.8243713974952698,0.8630516171455384,0.8862597477436066,0.8547112208604812,
1984-07-27,,,0.7615159749984741,0.7784384965896607,0.8183276057243347,0.8533815711736679,0.8855344891548157,0.8543485915660858,
1984-07-30,,,0.7736035585403442,0.7663510084152222,0.8110750257968903,0.844315904378891,0.8843257403373719,0.8541068381071091,
1984-07-31,,,0.7494285702705383,0.763933527469635,0.8014049470424652,0.8364589810371399,0.8828752338886261,0.8531398302316666,
1984-08-01,,,0.7736035585403442,0.763933527469635,0.7905261099338532,0.8298108071088791,0.8806994664669037,0.8525354558229447,
1984-08-02,,,0.7856909036636353,0.7687685132026673,0.7808560073375702,0.8243713974952698,0.8790072011947632,0.8520519548654556,
1984-08-03,,,0.7736035585403442,0.7711860299110412,0.7748122632503509,0.8183276206254959,0.8765896904468536,0.8514475804567337,
1984-08-06,,,0.7494285702705383,0.7663510322570801,0.7663510203361511,0.8116794526576996,0.8736886799335479,0.8504805725812912,
1984-08-07,,,0.7494285702705383,0.7663510322570801,0.7651422798633576,0.8044269263744355,0.8705459105968475,0.84927181661129,
1984-08-08,,,0.6648154854774475,0.7445934176445007,0.7542634725570678,0.7935481041669845,0.8659526383876801,0.8473378038406372,
1984-08-09,,,0.7010785341262817,0.72767094373703,0.7482197284698486,0.7862955629825592,0.8620846271514893,0.8458872956037521,
1984-08-10,,,0.7010785341262817,0.7131659388542175,0.7421759843826294,0.7802517950534821,0.8582166159152984,0.8443159133195877,
1984-08-13,,,0.7131658792495728,0.7059134006500244,0.7361322164535522,0.7736036211252213,0.8541068434715271,0.8427445304393768,
1984-08-14,,,0.7010785341262817,0.6962433934211731,0.7312972128391266,0.7663510799407959,0.8497553241252899,0.841052274107933,
1984-08-15,,,0.7010785341262817,0.70349600315094,0.7240447103977203,0.7572854101657868,0.8454038047790527,0.839601765871048,
1984-08-16,,,0.7131658792495728,0.7059134721755982,0.716792207956314,0.7488241076469422,0.842261039018631,0.8382721310853958,
1984-08-17,,,0.7252533435821533,0.7107484340667725,0.711957186460495,0.743384724855423,0.8393600225448609,0.8368216228485107,
1984-08-20,,,0.7252533435821533,0.7131659269332886,0.7095396637916564,0.7379453420639038,0.8362172508239746,0.8353711146116257,
1984-08-21,,,0.7131658792495728,0.7155833959579467,0.7059133946895599,0.7355278372764588,0.8330744850635529,0.8339206057786942,
1984-08-22,,,0.7131658792495728,0.718000864982605,0.7107484340667725,0.7325059533119201,0.829689964056015,0.8324700969457627,
1984-08-23,,,0.7252533435821533,0.7204183578491211,0.7131659150123596,0.7306928217411042,0.8265471923351287,0.8311404627561569,
1984-08-24,,,0.7252533435821533,0.7204183578491211,0.7155833959579467,0.7288796901702881,0.8234044206142426,0.8301734572649002,0.8511151188611984
1984-08-27,,,0.7071220874786377,0.716792106628418,0.7149790167808533,0.7255556166172028,0.8194155216217041,0.8290251392126083,0.8492415475845337
1984-08-28,,,0.7131658792495728,0.716792106628418,0.7161877512931824,0.7237424820661544,0.8150640082359314,0.8279372590780258,0.8477910417318344
1984-08-29,,,0.7131658792495728,0.716792106628418,0.7173964858055115,0.7207205981016159,0.8107124948501587,0.8269702523946763,0.8462800961732865
1984-08-30,,,0.7252533435821533,0.716792106628418,0.7186052322387695,0.7176987200975418,0.8053939545154571,0.8262449967861175,0.8448295879364014
1984-08-31,53.25319571699964,B,0.7373414039611816,0.7192097187042237,0.7198140382766723,0.7158856123685837,0.7991084325313568,0.825519745349884,0.8434999597072601
1984-09-03,53.2772750543344,C,0.7373414039611816,0.7252535820007324,0.7210228443145752,0.7152812540531158,0.7940316534042359,0.8249153703451156,0.8424120822548866
1984-09-04,53.28977501674931,C,0.7252533435821533,0.7276710748672486,0.7222315907478333,0.7140724927186965,0.7901636302471161,0.8244318681955337,0.841263764500618
1984-09-05,53.31687419582526,C,0.7373414039611816,0.7325061798095703,0.7246491432189941,0.7176987886428833,0.7862956273555756,0.8240692466497421,0.8399945697188378
1984-09-06,53.33952798942909,C,0.7373414039611816,0.7349237918853759,0.725857949256897,0.7195119321346283,0.7826693654060364,0.8237066251039505,0.8387253749370575
1984-09-07,53.371498234826106,C,0.7615159749984741,0.7397587060928345,0.729484212398529,0.7225338041782379,0.7788013470172882,0.8235857492685318,0.8376979357004166
1984-09-10,53.383499191611605,C,0.7494285702705383,0.7421761393547058,0.7337148606777191,0.7243469387292862,0.7746915805339813,0.8233439993858337,0.836610059440136
1984-09-11,53.407742663306415,C,0.7615159749984741,0.74942866563797,0.7385498702526092,0.7273688107728958,0.7717905592918396,0.8231022500991821,0.835582620203495
1984-09-12,53.43093678714278,C,0.7856909036636353,0.7590985655784607,0.7458023726940155,0.7315994292497635,0.769373036623001,0.8231022500991821,0.8345551729202271
1984-09-13,53.45253064602002,C,0.7736035585403442,0.7663509964942932,0.7506373941898346,0.734621313214302,0.7669555258750915,0.8229813766479492,0.8335881716012955
1984-09-14,53.4707815500893,C,0.7977789044380188,0.7736035823822022,0.7566811442375183,0.7382475912570954,0.7650215220451355,0.823102256655693,0.8327420470118523
1984-09-17,53.52021830525524,C,0.8340409994125366,0.7905260682106018,0.7663511037826538,0.7436869740486145,0.7640545034408569,0.8234648776054382,0.8321376675367356
1984-09-18,53.556320181966385,C,0.8340409994125366,0.8050310730934143,0.7772298693656922,0.7497307300567627,0.7628457415103912,0.8235857486724854,0.8316541647911072
1984-09-19,53.57696666799587,C,0.8340409994125366,0.8147010922431945,0.7868998289108277,0.7557744860649109,0.7618787229061127,0.8237066197395325,0.8312310972809791
1984-09-20,53.60344488544414,C,0.8219538927078247,0.8243711590766907,0.7953610777854919,0.7606095135211944,0.7613952136039734,0.8238274931907654,0.8308080315589905
1984-09-21,53.60180902578105,C,0.7977789044380188,0.8243711590766907,0.7989873707294464,0.7642357915639877,0.7609117138385773,0.8237066167593002,0.8302640908956528
1984-09-24,53.58120293461363,C,0.8159098029136658,0.8207449197769165,0.8056354939937591,0.7696751773357391,0.7603073227405548,0.8236461758613587,0.8298712444305419
1984-09-25,53.54156452057885,C,0.7856909036636353,0.8110749006271363,0.8080529868602753,0.7733014285564422,0.7590985536575318,0.8232835459709168,0.8294481781125068
1984-09-26,53.505662175476694,C,0.7977789044380188,0.8038224816322327,0.8092617869377137,0.7775320798158646,0.7574062931537628,0.8230417960882187,0.8289646771550179
1984-09-27,53.46686871193572,C,0.7856909036636353,0.7965698838233948,0.8104705214500427,0.7805539578199386,0.7554722726345062,0.8223165374994278,0.8286020478606224
1984-09-28,53.4583573501119,C,0.7977789044380188,0.7965698838233948,0.8104705214500427,0.7835758328437805,0.7547470307350159,0.8217121589183808,0.8282092028856277
1984-10-01,53.44277003222862,C,0.8098665475845337,0.7953612327575683,0.8080530762672424,0.7872020900249481,0.7542635416984558,0.8212286567687989,0.8278767961263657
1984-10-02,53.46369009612952,B,0.8098665475845337,0.800196361541748,0.8056356310844421,0.7914327502250671,0.755230553150177,0.8213495332002639,0.8276350450515747
1984-10-03,53.46391434047724,B,0.7856909036636353,0.7977787613868713,0.800800621509552,0.7938502252101898,0.7554723000526429,0.8212286531925201,0.8270911040902138
1984-10-04,53.487900250605406,C,0.8098665475845337,0.802613890171051,0.799591886997223,0.7974764823913574,0.756439311504364,0.8213495296239853,0.8266076016426086
1984-10-05,53.507667698904896,C,0.8219538927078247,0.8074488878250122,0.8020093858242034,0.8004983782768249,0.757648069858551,0.8215912795066833,0.8261240985989571
1984-10-08,53.506762337037145,A,0.7977789044380188,0.8050313591957092,0.8001962959766388,0.802915894985199,0.7581315767765046,0.8212286585569382,0.8255197206139564
1984-10-09,53.49385735416177,C,0.7977789044380188,0.8026138305664062,0.8014050960540772,0.8047290414571762,0.7590985834598541,0.8209869086742401,0.8248549073934555
1984-10-10,53.504565041994965,C,0.8098665475845337,0.8074489593505859,0.8026138603687286,0.8059378236532211,0.7598238432407379,0.8202616548538209,0.8243109676241874
