Date,GRADE,GPS,GNRC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2010-04-28,,,10.022286415100098,10.06841163635254,10.064458084106445,9.943544864654541,9.529672584533692,,
2010-04-29,,,10.048644065856934,10.048643875122071,10.061163425445557,9.97484393119812,9.558928966522217,,
2010-04-30,,,9.943215370178224,10.014379501342773,10.047984886169434,10.000871562957764,9.583441066741944,,
2010-05-03,,,10.002519607543944,10.00779037475586,10.043372440338135,10.02656979560852,9.61098424911499,,
2010-05-04,,,9.758716583251951,9.95507640838623,10.018333339691162,10.027228736877442,9.633914947509766,,
2010-05-05,,,9.679644584655762,9.886548042297363,9.977479839324952,10.020310020446777,9.655527763366699,,
2010-05-06,,,9.29087734222412,9.734994697570801,9.891819286346436,9.97813868522644,9.667388458251953,,
2010-05-07,,,8.908699989318848,9.528091621398925,9.77123556137085,9.91916470527649,9.668574542999268,,
2010-05-10,,,8.987771034240723,9.325141906738281,9.66646614074707,9.866450548171997,9.673714179992675,,
2010-05-11,,,9.304055213928224,9.234209632873535,9.594643020629883,9.830209493637085,9.685443077087402,,
2010-05-12,,,9.304055213928224,9.159091758728028,9.522819900512696,9.793638992309571,9.698358039855957,,
2010-05-13,,,9.073431015014648,9.115602493286133,9.425298595428467,9.743231010437011,9.705210876464843,,
2010-05-14,,,8.882341384887695,9.110330772399902,9.319211196899413,9.683598041534424,9.710218696594238,,
2010-05-17,,,8.638538360595703,9.0404842376709,9.18281307220459,9.613092756271362,9.705342636108398,,
2010-05-18,,,8.506753921508789,8.881023979187011,9.057616806030273,9.537975072860718,9.696513023376465,,
2010-05-19,,,8.552878379821777,8.730788612365723,8.944940185546875,9.461210012435913,9.686365547180175,,
2010-05-20,,,7.933486938476562,8.502799797058106,8.80920114517212,9.350510215759277,9.660667381286622,,
2010-05-21,,,7.788522243499756,8.284035968780518,8.69718337059021,9.23420946598053,9.629961347579956,,
2010-05-24,,,7.439291000366211,8.04418649673462,8.542335367202758,9.104400753974915,9.581200704574584,,
2010-05-25,,,7.149363040924072,7.772708320617676,8.326866149902344,8.960754585266113,9.52216079711914,,
2010-05-26,,,7.169130802154541,7.4959588050842285,8.113373708724975,8.818096804618836,9.462593755722047,,
2010-05-27,,,7.254791736602783,7.3602197647094725,7.931509780883789,8.678404188156128,9.404871711730957,,
2010-05-28,,,7.241612911224365,7.250837898254394,7.767436933517456,8.543324065208434,9.346754312515259,,
2010-05-31,,,7.241612911224365,7.211302280426025,7.627744388580322,8.405278730392457,9.292458686828613,,
2010-06-01,,,7.017577171325684,7.184945106506348,7.478826713562012,8.268221759796143,9.233155212402345,,
2010-06-02,,,7.861004829406738,7.323319911956787,7.409639358520508,8.177289772033692,9.1903249168396,,
2010-06-03,,,8.546289443969727,7.581619453430176,7.470919609069824,8.140060377120971,9.163308887481689,,
2010-06-04,,,8.190468788146973,7.771390628814697,7.511114263534546,8.104148817062377,9.132734661102296,,
2010-06-07,,,8.236593246459961,7.970386695861817,7.5908444881439205,8.06658992767334,9.10743185043335,,
2010-06-08,,,8.414504051208496,8.249772071838379,7.717358589172363,8.022112369537354,9.089377250671387,,
2010-06-09,,,8.295897483825684,8.336750602722168,7.830035257339477,7.971704483032227,9.070663719177245,,
2010-06-10,,,8.460628509521484,8.319618415832519,7.950618934631348,7.941064357757568,9.05142303466797,,
2010-06-11,,,8.64512825012207,8.410550308227538,8.090970468521117,7.929203701019287,9.035872344970704,,
2010-06-14,,,8.829627990722656,8.529157257080078,8.249771976470948,7.938758182525635,9.02269380569458,,
2010-06-15,,,9.12614631652832,8.671485710144044,8.460628890991211,7.969727802276611,9.010305976867675,,
2010-06-16,,,8.92187786102295,8.796681785583496,8.566716194152832,7.98817777633667,8.992383155822754,,
2010-06-17,,,9.007538795471191,8.906063842773438,8.612841129302979,8.041880369186401,8.96984785079956,,
2010-06-18,,,9.093198776245115,8.995677947998047,8.703114128112793,8.10711419582367,8.949948234558105,,
2010-06-21,,,9.16568088531494,9.062888526916504,8.796022891998291,8.193433690071107,8.932420768737792,,
2010-06-22,,,9.106377601623535,9.058934783935547,8.865210247039794,8.291284418106079,8.913970794677734,,
2010-06-23,,,9.112967491149902,9.097152709960938,8.946917247772216,8.388476252555847,8.895520839691162,,
2010-06-24,,,9.139324188232422,9.123509788513184,9.01478681564331,8.48270287513733,8.876675510406494,,
2010-06-25,,,9.98275089263916,9.301420211791992,9.14854907989502,8.619759774208068,8.874830513000488,,
2010-06-28,,,10.022286415100098,9.472741317749023,9.267814922332764,8.758793449401855,8.874303359985351,,
2010-06-29,,,9.818018913269045,9.615069580078124,9.337002182006836,8.898815536499024,8.870481586456298,,
2010-06-30,,,9.231574058532717,9.638790893554688,9.367971801757813,8.967343997955322,8.853349475860595,9.124827556610107,
2010-07-01,,,9.409483909606934,9.69282283782959,9.408166313171387,9.010503721237182,8.83858949661255,9.134316110610962,
2010-07-02,,,9.402894973754885,9.576851654052735,9.439135932922364,9.071125030517578,8.824356651306152,9.139982891082763,
2010-07-05,,,9.402894973754885,9.452973365783691,9.462857341766357,9.129440116882325,8.81170524597168,9.145649671554565,
2010-07-06,,,9.0800199508667,9.305373573303223,9.460221576690675,9.162715911865234,8.792859916687013,9.1486807346344,
2010-07-07,,,9.613751411437988,9.381809043884278,9.510299968719483,9.22860860824585,8.784689216613769,9.15718090057373,
2010-07-08,,,9.844375610351562,9.468787384033202,9.580805110931397,9.297795963287353,8.780603847503663,9.16976640701294,
2010-07-09,,,9.890501976013184,9.566308784484864,9.5715802192688,9.36006464958191,8.779549579620362,9.181495323181153,
2010-07-12,,,9.69282341003418,9.624294471740722,9.538633918762207,9.403224420547485,8.773355655670166,9.192169952392579,
2010-07-13,,,9.745537757873535,9.75739803314209,9.531385803222657,9.434193992614746,8.773092079162598,9.203503513336182,
2010-07-14,,,9.752126693725586,9.78507308959961,9.583441066741944,9.475706434249878,8.774541721343994,9.215034742355346,
2010-07-15,,,9.686233520507812,9.75344467163086,9.611116027832031,9.509641170501709,8.782448844909668,9.224918651580811,
2010-07-16,,,9.475377082824709,9.670419692993166,9.618364238739014,9.528750085830689,8.793782386779785,9.231178464889526,
2010-07-19,,,9.44243049621582,9.620341110229493,9.622317790985107,9.542587566375733,8.802875576019288,9.23829487800598,
2010-07-20,,,9.620341300964355,9.595301818847656,9.676349925994874,9.568285751342774,8.80920129776001,9.247322187423705,
2010-07-21,,,9.501733779907228,9.545223236083984,9.665148162841797,9.58772406578064,8.81315486907959,9.255756454467774,
2010-07-22,,,9.83119773864746,9.574216079711913,9.663830375671386,9.622317743301391,8.828310203552245,9.266760540008544,
2010-07-23,,,9.930036544799805,9.665147972106933,9.667783832550048,9.619682025909423,8.84926410675049,9.279741401672362,
2010-07-26,,,9.923447608947754,9.761351394653321,9.690846252441407,9.614740085601806,8.87496229171753,9.290152463912964,
2010-07-27,,,9.877323150634766,9.812747764587403,9.70402479171753,9.617705297470092,8.90237367630005,9.299443349838256,
2010-07-28,,,9.587394714355469,9.82987995147705,9.687551593780517,9.63549633026123,8.923064002990722,9.304714775085449,
2010-07-29,,,9.69941234588623,9.803522872924805,9.68886947631836,9.649992752075196,8.958382511138916,9.309524946212768,
2010-07-30,,,9.732358932495115,9.763987350463868,9.7145676612854,9.666465950012206,8.997259244918823,9.31361029624939,
2010-08-02,,,9.930036544799805,9.765305137634277,9.763328266143798,9.692823028564453,9.047074155807495,9.31413743019104,
2010-08-03,,,9.903679847717283,9.77057647705078,9.791662120819092,9.734006023406982,9.102160491943359,9.31216064453125,
2010-08-04,,,9.936625480651855,9.840422630310057,9.835151290893554,9.750149726867676,9.157510385513305,9.310052070617676,
2010-08-05,,,9.811429977416992,9.86282615661621,9.833174514770509,9.748502445220947,9.20864315032959,9.306757431030274,
2010-08-06,,,9.534680366516112,9.82329044342041,9.793638896942138,9.730711364746094,9.254504499435425,9.300629405975341,
2010-08-09,,,9.488554954528809,9.73499412536621,9.750149631500244,9.720497941970825,9.299443340301513,9.295951013565064,
2010-08-10,,,9.139324188232422,9.582122993469238,9.67634973526001,9.69018726348877,9.341878280639648,9.287516746520996,
2010-08-11,,,8.638538360595703,9.322505569458007,9.581464099884034,9.634507846832275,9.357428951263428,9.273876934051513,
2010-08-12,,,8.572646141052246,9.07474880218506,9.468787479400635,9.578828477859497,9.357956085205078,9.260632486343384,
2010-08-13,,,8.407915115356445,8.849395751953125,9.336343097686768,9.525455379486084,9.362305011749267,9.24751983642578,
2010-08-16,,,8.757145881652832,8.70311393737793,9.219054031372071,9.491191148757935,9.372716064453124,9.240073957443236,
2010-08-17,,,8.855984687805176,8.646446037292481,9.11428451538086,9.452973318099975,9.38154567718506,9.235461463928223,
2010-08-18,,,8.559467315673828,8.630631828308106,8.976568698883057,9.405859994888306,9.386817073822021,9.228740396499633,
2010-08-19,,,8.177289962768555,8.551560592651366,8.813154697418213,9.32316460609436,9.381150302886963,9.216286668777466,
2010-08-20,,,8.289307594299316,8.527839088439942,8.688617420196532,9.241128158569335,9.374033889770509,9.204953117370605,
2010-08-23,,,8.071861267089844,8.390782165527344,8.546948051452636,9.14854884147644,9.358878555297851,9.190786180496216,
2010-08-24,,,8.00596809387207,8.220778846740723,8.433612442016601,9.054981088638305,9.336474990844726,9.1733904838562,
2010-08-25,,,7.992790222167969,8.10744342803955,8.369037628173828,8.975250864028931,9.317893238067628,9.15513819694519,
2010-08-26,,,7.907129287719727,8.053411293029786,8.302485942840576,8.885636711120606,9.295885047912599,9.13286644935608,
2010-08-27,,,8.243182182312012,8.044186210632324,8.286012649536133,8.81117787361145,9.278884716033936,9.11441647529602,
2010-08-30,,,7.900539875030518,8.00992193222046,8.200352048873901,8.709703040122985,9.253581895828248,9.09300133228302,
2010-08-31,,,7.98620080947876,8.005968475341797,8.11337366104126,8.613829088211059,9.231178359985352,9.072574577331544,
2010-09-01,,,8.48698616027832,8.104807662963868,8.106125545501708,8.541347122192382,9.21865873336792,9.057089786529541,
2010-09-02,,,8.579236030578613,8.239229011535645,8.146320152282716,8.479737424850464,9.207456970214844,9.04206624031067,
2010-09-03,,,8.625360488891602,8.315664672851563,8.179925441741943,8.434271430969238,9.180309162139892,9.02756983757019,
2010-09-06,,,8.625360488891602,8.46062879562378,8.235275363922119,8.391111707687378,9.152370643615722,9.013337001800537,
2010-09-07,,,8.717610359191895,8.606910705566406,8.3064395904541,8.370026016235352,9.13036247253418,9.000422029495239,
2010-09-08,,,9.00094985961914,8.70970344543457,8.407255554199219,8.388146591186523,9.125749988555908,8.989549732208252,
2010-09-09,,,9.05366325378418,8.804588890075683,8.521908950805663,8.41219744682312,9.118633575439453,8.978611536026001,
2010-09-10,,,8.803271293640137,8.84017105102539,8.577917861938477,8.431965255737305,9.106641101837159,8.965498876571655,
2010-09-13,,,9.251341819763184,8.965367317199707,8.712998056411744,8.456675052642822,9.103610038757324,8.957657642364502,
2010-09-14,,,9.139324188232422,9.049710083007813,8.82831039428711,8.470842027664185,9.104796123504638,8.948828020095824,
2010-09-15,,,8.803271293640137,9.010174369812011,8.859938907623292,8.4830322265625,9.088586521148681,8.936637868881226,
2010-09-16,,,8.757145881652832,8.950870895385743,8.877729892730713,8.512025022506714,9.066841926574707,8.923722887039185,
2010-09-17,,,8.664896011352539,8.923195838928223,8.881683444976806,8.530804443359376,9.042329807281494,8.910939693450928,
2010-09-20,,,8.737378120422363,8.820403099060059,8.892885208129883,8.564080286026002,9.023220901489259,8.898288278579711,
2010-09-21,,,8.559467315673828,8.70443172454834,8.877070903778076,8.591755247116089,8.999499492645263,8.88629578590393,
2010-09-22,,,8.164112091064453,8.576599884033204,8.793387126922607,8.600321340560914,8.96773920059204,8.871140460968018,
2010-09-23,,,8.09821891784668,8.444814491271973,8.697842693328857,8.609875822067261,8.935978908538818,8.859213876724244,
2010-09-24,,,8.730789184570312,8.457993125915527,8.690594482421876,8.634256172180176,8.921087150573731,8.857434768676757,
2010-09-27,,,8.697842597961426,8.45008602142334,8.635244560241699,8.674121308326722,8.906195392608643,8.854535484313965,
2010-09-28,,,8.572646141052246,8.452721786499023,8.578576755523681,8.703443574905396,8.8852414894104,8.847221393585205,
2010-09-29,,,8.968002319335938,8.61349983215332,8.595049858093262,8.727494382858277,8.874566860198975,8.843860864639282,
2010-09-30,,,8.987771034240723,8.79141025543213,8.618112373352051,8.747921133041382,8.85769832611084,8.843004264831542,
2010-10-01,,,9.244751930236816,8.89420280456543,8.676097965240478,8.778890705108642,8.84399263381958,8.846628370285034,
2010-10-04,,,9.224985122680664,8.999631309509278,8.724858665466309,8.808871936798095,8.830023384094238,8.852492837905883,
2010-10-05,,,9.402894973754885,9.165681076049804,8.809201431274413,8.843136167526245,8.82053482055664,8.861454248428345,
2010-10-06,,,9.580805778503418,9.288241767883301,8.950870800018311,8.872128963470459,8.8204030418396,8.87173352241516,
2010-10-07,,,9.16568088531494,9.323823738098145,9.057616996765137,8.877729845046996,8.809728412628173,8.884055461883545,
2010-10-08,,,9.304055213928224,9.335684394836425,9.114943599700927,8.9027690410614,8.801162338256836,8.89921079158783,
2010-10-11,,,9.56103801727295,9.402894973754883,9.20126314163208,8.918253850936889,8.7937823677063,8.920428261756896,
2010-10-12,,,9.462198257446287,9.414755630493165,9.290218353271484,8.934397554397583,8.784952735900879,8.94355661392212,
2010-10-13,,,9.416072845458984,9.381809043884278,9.335025405883789,8.965037631988526,8.774541683197022,8.966026034355163,
2010-10-14,,,9.145913124084473,9.377855491638183,9.350839614868164,8.984475994110108,8.761231346130371,8.984937248229981,
2010-10-15,,,8.89552116394043,9.296148681640625,9.315916538238525,8.996007251739503,8.748448162078857,9.001476330757141,
2010-10-18,,,9.066842079162598,9.197309494018555,9.300102233886719,9.012480449676513,8.740013904571533,9.019728622436524,
2010-10-19,,,9.033895492553713,9.11164894104004,9.263202285766601,9.036201858520508,8.73790533065796,9.039891805648804,
2010-10-20,,,9.12614631652832,9.053663635253907,9.217736339569091,9.0843035697937,8.74765748977661,9.05254322052002,
2010-10-21,,,9.0800199508667,9.040485000610351,9.209170246124268,9.133393621444702,8.7578049659729,9.05788052558899,
2010-10-22,,,9.066842079162598,9.074749183654784,9.185448932647706,9.150196266174316,8.770983505249024,9.066644258499146,
2010-10-25,,,9.15909194946289,9.093199157714844,9.145254325866699,9.173258733749389,8.779022426605225,9.075869245529175,
2010-10-26,,,9.093198776245115,9.105059814453124,9.108354377746583,9.199286365509034,8.783766708374024,9.082656192779542,
2010-10-27,,,9.020716667175291,9.08397388458252,9.068818759918212,9.201922082901001,8.792991695404053,9.089904384613037,
2010-10-28,,,8.882341384887695,9.04443817138672,9.042461585998534,9.19665060043335,8.807092723846436,9.0941215133667,
2010-10-29,,,8.915288925170898,9.01412754058838,9.044438362121582,9.180177450180054,8.819612350463867,9.096823120117188,
2010-11-01,,,8.592414855957031,8.900792121887207,8.996995639801025,9.148548936843872,8.830023422241212,9.09445098876953,
2010-11-02,,,8.638538360595703,8.809860038757325,8.957459926605225,9.110331106185914,8.842674827575683,9.089574909210205,
2010-11-03,,,8.64512825012207,8.734742355346679,8.9093581199646,9.063547229766845,8.855721588134765,9.086807413101196,
2010-11-04,,,9.224985122680664,8.803271102905274,8.923854637145997,9.066512441635131,8.882078704833985,9.08898187637329,
2010-11-05,,,9.251341819763184,8.87048168182373,8.942304611206055,9.06387677192688,8.902241897583007,9.090563306808471,
2010-11-08,,,9.383127212524414,9.028624153137207,8.964708137512208,9.054981231689453,8.931893644332886,9.092737770080566,
2010-11-09,,,9.172270774841309,9.135370635986328,8.972615337371826,9.040484857559203,8.955615043640137,9.093396701812743,
2010-11-10,,,9.211806297302246,9.248706245422364,8.991724300384522,9.030271530151367,8.970111446380615,9.094385089874267,
2010-11-11,,,9.389716148376465,9.281652450561523,9.042461776733399,9.042461681365968,8.986321048736572,9.096889009475708,
2010-11-12,,,9.369948387145996,9.305373764038086,9.087927722930909,9.066183042526244,9.00121280670166,9.090760984420776,
2010-11-15,,,9.712590217590332,9.37126636505127,9.199945259094239,9.098470449447632,9.022957401275635,9.08766402244568,
2010-11-16,,,9.679644584655762,9.47274112701416,9.304055881500243,9.130757904052734,9.042198085784912,9.086280279159546,
2010-11-17,,,9.56103801727295,9.5425874710083,9.395646858215333,9.152502489089965,9.053399848937989,9.089574918746948,9.107201237678527
2010-11-18,,,9.607162475585938,9.586076736450195,9.43386459350586,9.178859615325928,9.064469833374023,9.091551704406738,9.11293390750885
2010-11-19,,,9.870733261108398,9.686233711242675,9.495803737640381,9.219054174423217,9.085819072723389,9.096230087280274,9.11810648918152
2010-11-22,,,10.068411827087402,9.75739803314209,9.564332199096679,9.264520168304443,9.102160472869873,9.102885255813598,9.124267463684083
2010-11-23,,,10.075000762939451,9.836469268798828,9.654605197906495,9.31361026763916,9.120874004364014,9.112835063934327,9.130757899284363
2010-11-24,50.48613446323142,A,10.391286849975586,10.002519035339356,9.772553253173829,9.382138776779176,9.152634315490722,9.120610418319702,9.138895659446716
2010-11-25,50.55258720967382,A,10.391286849975586,10.159343910217284,9.87271032333374,9.45758605003357,9.185317134857177,9.126079530715943,9.14792296886444
2010-11-26,50.58387338363739,A,10.378107070922852,10.260818672180175,9.973526191711425,9.530726957321168,9.219581356048584,9.13095558166504,9.156225452423095
2010-11-29,50.61097962403206,A,10.38469696044922,10.324075698852539,10.040736865997314,9.620341062545776,9.25252773284912,9.137874317169189,9.165022134780884
2010-11-30,50.57084469545412,A,9.791662216186523,10.267407989501953,10.05193862915039,9.677997255325318,9.277171630859375,9.138335561752319,9.17091953754425
2010-12-01,50.54970781712115,A,10.364928245544434,10.262136268615723,10.132327651977539,9.763987255096435,9.321187953948975,9.144463577270507,9.179749159812927
2010-12-02,50.52872536544417,A,10.450589179992676,10.273996734619141,10.216670322418214,9.825267457962036,9.368235359191894,9.152107133865357,9.188512892723084
2010-12-03,50.50590048908273,A,10.444000244140623,10.287175369262695,10.273997020721435,9.884900379180909,9.402499580383301,9.161793365478516,9.19648591518402
2010-12-06,50.48172503692961,A,10.437411308288574,10.297718238830566,10.310896968841552,9.937614583969117,9.437290954589844,9.171743173599243,9.205019025802612
2010-12-07,50.531532633311976,A,10.411054611206056,10.421596717834472,10.344502353668213,9.999553775787353,9.47405912399292,9.17965030670166,9.213486247062683
2010-12-08,50.50622123272699,A,10.444000244140623,10.437411117553712,10.349773693084718,10.061163473129273,9.503579082489013,9.189072971343995,9.222414712905884
2010-12-09,50.47595426939517,A,10.463768005371094,10.440046882629394,10.357021808624268,10.114866065979005,9.533099021911621,9.19539867401123,9.231079607009887
2010-12-10,50.45451750719985,A,10.457179069519045,10.442682647705078,10.364929008483887,10.169227600097656,9.557347564697265,9.200670099258422,9.240205750465392
2010-12-13,50.42372299992852,A,10.378107070922852,10.430821800231934,10.36427001953125,10.202503442764282,9.58041000366211,9.205216693878175,9.24768457889557
2010-12-14,50.39051081009716,A,10.424232482910156,10.433457374572754,10.427527046203613,10.239732837677002,9.600836753845215,9.210685787200928,9.255064568519593
2010-12-15,50.37060938921669,A,10.424232482910156,10.42950382232666,10.433457469940185,10.282892560958862,9.61770528793335,9.219054164886474,9.261884469985961
2010-12-16,50.36180559464807,A,10.47035789489746,10.430821800231934,10.435434341430664,10.326052331924439,9.643798828125,9.226763620376587,9.268144283294678
2010-12-17,50.36253107054332,A,10.61532211303711,10.462450408935547,10.452566528320313,10.363281774520875,9.670024166107178,9.235593252182007,9.274601774215698
2010-12-20,50.37346517510454,A,10.661446571350098,10.519118309020996,10.474970054626464,10.39293351173401,9.69203233718872,9.24290735244751,9.278522391319274
2010-12-21,50.382142992677224,A,10.819589614868164,10.598189735412598,10.515823554992675,10.430162954330445,9.719180164337159,9.252066450119019,9.282113547325133
2010-12-22,50.4000708023385,A,10.87889289855957,10.68912181854248,10.55931282043457,10.454543256759644,9.74843656539917,9.261489124298096,9.285770597457885
2010-12-23,50.40565070364417,A,10.76028537750244,10.747107315063475,10.588964557647705,10.472993183135987,9.78072401046753,9.27097767829895,9.288867554664613
2010-12-24,50.40564085895889,A,10.76028537750244,10.776099967956544,10.619275188446045,10.492102098464965,9.81801929473877,9.283233728408813,9.291931567192078
2010-12-27,50.41074651498702,A,10.76028537750244,10.795867729187012,10.657493019104002,10.510881519317627,9.851888160705567,9.29595103263855,9.295951023101807
2010-12-28,50.40832598430749,A,10.733929634094238,10.778735733032226,10.68846273422241,10.557994890213013,9.885888843536376,9.311897087097169,9.299706916809082
2010-12-29,50.39582910059075,A,10.707571983337402,10.744471549987793,10.716796684265136,10.57512707710266,9.917517356872558,9.332587423324584,9.303232178688049
2010-12-30,50.388312150256404,A,10.635088920593262,10.719432258605957,10.733269786834715,10.584352064132691,9.94861873626709,9.353211851119996,9.30692216873169
2010-12-31,50.38150872906224,A,10.654857635498049,10.698346710205078,10.73722333908081,10.594894933700562,9.980379047393798,9.37568127632141,9.311600556373596
2011-01-03,50.36841482519325,A,10.628499984741213,10.671989631652831,10.733928680419922,10.604449367523193,10.009767208099365,9.394394817352294,9.317234387397766
2011-01-04,50.33981825382046,A,10.542839050292969,10.633771514892578,10.706253623962402,10.61103858947754,10.038760013580323,9.411263360977173,9.323362412452697
2011-01-05,50.33675664246507,P,10.661446571350098,10.624546432495118,10.684508991241454,10.621910905838012,10.071574611663818,9.432283153533936,9.330511775016785
2011-01-06,50.358990873411535,P,10.79982089996338,10.65749282836914,10.68846254348755,10.638713550567626,10.109924201965333,9.458508462905884,9.337397565841675
2011-01-07,50.38429144433841,A,10.872303009033203,10.700981903076173,10.699664306640624,10.659469747543335,10.149064483642578,9.484338417053223,9.344645767211913
2011-01-10,50.43613301974724,A,11.010677337646484,10.777417373657226,10.72470350265503,10.691098260879517,10.197429733276367,9.513726577758788,9.352256379127503
2011-01-11,50.50597731778536,A,11.096338272094728,10.88811721801758,10.76094436645508,10.724703550338745,10.246585731506348,9.544630279541016,9.359010381698608
2011-01-12,50.55108138938598,A,11.023856163024902,10.96059913635254,10.792572784423829,10.754684734344483,10.294160289764404,9.574940938949585,9.365039567947388
2011-01-13,50.574344061590985,A,11.129284858703612,11.026491928100587,10.841992378234865,10.78763108253479,10.332246284484864,9.607162494659423,9.370014472007751
2011-01-14,50.590420138587746,A,11.19517707824707,11.09106674194336,10.896024322509765,10.816623830795288,10.371122989654541,9.636682443618774,9.375549459457398
2011-01-17,50.58398371113046,A,11.19517707824707,11.127966690063477,10.952692031860352,10.843310356140137,10.407363986968994,9.66962881565094,9.38131507396698
2011-01-18,50.5664012201706,A,11.19517707824707,11.147734451293946,11.017925834655761,10.862089729309082,10.447822113037109,9.701718578338623,9.387146577835082
2011-01-19,50.517981993430475,A,10.832768440246582,11.109516906738282,11.03505802154541,10.859783506393432,10.480241355895997,9.725176401138306,9.391133093833924
2011-01-20,50.45149537408803,A,10.707571983337402,11.025174331665038,11.025833129882812,10.857147836685181,10.506598472595215,9.746459760665893,9.394263000488282
2011-01-21,50.38353325027987,A,10.707571983337402,10.927653312683105,11.009360027313232,10.854512166976928,10.533350944519043,9.767281875610351,9.39742585659027
2011-01-24,50.31409444847653,A,10.733929634094238,10.83540382385254,10.981685256958007,10.853194379806519,10.55377773284912,9.788367567062378,9.400852284431458
2011-01-25,50.250430261343105,P,10.786643028259276,10.753697013854978,10.950715732574462,10.85583004951477,10.575917701721192,9.809057893753051,9.404739961624145
