Date,GRADE,GPS,MHK,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1992-07-07,,,5.6666669845581055,5.65555591583252,5.594444656372071,5.866666674613953,6.626666612625122,,
1992-07-08,,,5.6666669845581055,5.733333683013916,5.572222471237183,5.8222222328186035,6.597777729034424,,
1992-07-09,,,5.444444179534912,5.666666889190674,5.527778005599975,5.772222232818604,6.564444389343262,,
1992-07-10,,,5.444444179534912,5.600000095367432,5.505555725097656,5.722222232818604,6.531111049652099,,
1992-07-13,,,5.6666669845581055,5.577777862548828,5.561111307144165,5.683333373069763,6.4966666126251225,,
1992-07-14,,,5.6666669845581055,5.577777862548828,5.6166668891906735,5.644444513320923,6.467777729034424,,
1992-07-15,,,5.444444179534912,5.5333333015441895,5.633333492279053,5.594444513320923,6.434444389343262,,
1992-07-16,,,5.6666669845581055,5.577777862548828,5.622222375869751,5.572222304344177,6.404444389343261,,
1992-07-17,,,5.6666669845581055,5.622222423553467,5.611111259460449,5.563889002799987,6.375555505752564,,
1992-07-20,,,5.333333015441895,5.555555629730225,5.566666746139527,5.569444561004639,6.334444389343262,,
1992-07-21,,,5.6666669845581055,5.555555629730224,5.566666746139527,5.580555701255799,6.301111068725586,,
1992-07-22,,,6.0,5.666666793823242,5.600000047683716,5.586111259460449,6.274444408416748,,
1992-07-23,,,6.333333015441895,5.8,5.688888931274414,5.608333468437195,6.256666631698608,,
1992-07-24,,,6.333333015441895,5.933333206176758,5.777777814865113,5.641666769981384,6.238888854980469,,
1992-07-27,,,6.555555820465088,6.1777777671813965,5.866666698455811,5.713889002799988,6.225555534362793,,
1992-07-28,,,6.555555820465088,6.355555534362793,5.955555582046509,5.786111235618591,6.209999990463257,,
1992-07-29,,,6.444444179534912,6.444444370269776,6.05555558204651,5.844444537162781,6.194444437026977,,
1992-07-30,,,6.222221851348877,6.422222137451172,6.111111068725586,5.866666722297668,6.172222213745117,,
1992-07-31,,,5.888888835906982,6.333333301544189,6.133333253860474,5.872222256660462,6.143333330154419,,
1992-08-03,,,5.6666669845581055,6.155555534362793,6.166666650772095,5.866666698455811,6.110000009536743,,
1992-08-04,,,5.777778148651123,6.0,6.177777767181397,5.872222256660462,6.083333349227905,,
1992-08-05,,,5.777778148651123,5.866666793823242,6.155555582046509,5.877777814865112,6.055555572509766,,
1992-08-06,,,5.777778148651123,5.777778053283692,6.100000095367432,5.894444513320923,6.0288889122009275,,
1992-08-07,,,5.6666669845581055,5.733333683013916,6.033333492279053,5.905555653572082,6.00000002861023,,
1992-08-10,,,6.0,5.800000286102295,5.977777910232544,5.922222304344177,5.98222225189209,,
1992-08-11,,,6.0,5.844444656372071,5.922222328186035,5.938888955116272,5.966666688919068,,
1992-08-12,,,5.777778148651123,5.844444656372071,5.855555725097656,5.955555653572082,5.943333368301392,,
1992-08-13,,,5.555555820465088,5.800000190734863,5.7888891220092775,5.9500000953674315,5.915555601119995,,
1992-08-14,,,5.555555820465088,5.77777795791626,5.755555820465088,5.944444537162781,5.887777833938599,,
1992-08-17,,,5.611111164093018,5.700000190734864,5.750000238418579,5.958333444595337,5.8611111736297605,,
1992-08-18,,,5.6666669845581055,5.633333587646485,5.738889122009278,5.958333444595337,5.843333396911621,6.450000009536743,
1992-08-19,,,5.777778148651123,5.633333587646485,5.738889122009278,5.947222352027893,5.827777843475342,6.4394444608688355,
1992-08-20,,,5.444444179534912,5.611111259460449,5.705555725097656,5.902777910232544,5.807777843475342,6.426111121177673,
1992-08-21,,,5.777778148651123,5.655555725097656,5.716666841506958,5.875000166893005,5.794444522857666,6.416111121177673,
1992-08-24,,,5.722221851348877,5.677777862548828,5.688889026641846,5.8333334684371945,5.780000076293946,6.405555558204651,
1992-08-25,,,5.444444179534912,5.633333301544189,5.633333444595337,5.777777886390686,5.760000076293945,6.3922222185134885,
1992-08-26,,,5.777778148651123,5.633333301544189,5.633333444595337,5.744444584846496,5.746666755676269,6.385555558204651,
1992-08-27,,,5.888888835906982,5.722222232818604,5.666666746139526,5.7277779340744015,5.742222309112549,6.3766666650772095,
1992-08-28,,,6.1666669845581055,5.8,5.7277778625488285,5.741666841506958,5.748888988494873,6.370555553436279,
1992-08-31,,,6.222221851348877,5.9,5.788888931274414,5.769444584846497,5.768888988494873,6.3655555534362795,
1992-09-01,,,6.388888835906982,6.088888931274414,5.861111116409302,5.800000119209289,5.787777881622315,6.36055555343628,
1992-09-02,,,6.6666669845581055,6.26666669845581,5.95,5.8444445610046385,5.803333444595337,6.357222223281861,
1992-09-03,,,6.555555820465088,6.400000095367432,6.061111164093018,5.883333444595337,5.816666784286499,6.352777781486512,
1992-09-04,,,6.333333015441895,6.43333330154419,6.116666650772094,5.916666746139526,5.830000104904175,6.34611111164093,
1992-09-07,,,6.333333015441895,6.455555534362793,6.1777777671813965,5.933333396911621,5.854444541931152,6.339444441795349,
1992-09-08,,,6.277778148651123,6.433333396911621,6.261111164093018,5.947222304344177,5.877777881622315,6.3300000047683715,
1992-09-09,,,6.111111164093018,6.322222232818604,6.294444465637207,5.963888955116272,5.894444541931152,6.316666674613953,
1992-09-10,,,6.111111164093018,6.2333333015441905,6.31666669845581,5.991666722297668,5.90111120223999,6.305555567741394,
1992-09-11,,,6.111111164093018,6.188888931274414,6.311111116409302,6.019444489479065,5.907777862548828,6.295000009536743,
1992-09-14,,,6.444444179534912,6.211111164093017,6.333333349227905,6.0611111402511595,5.921111183166504,6.288333339691162,
1992-09-15,,,6.222221851348877,6.199999904632568,6.3166666507720945,6.088888883590698,5.9322222805023195,6.279444446563721,
1992-09-16,,,6.0,6.177777671813965,6.249999952316284,6.099999976158142,5.938888940811157,6.26833333492279,
1992-09-17,,,6.444444179534912,6.244444274902344,6.238888788223266,6.149999976158142,5.958888940811157,6.261666665077209,
1992-09-18,,,6.444444179534912,6.311110877990723,6.249999904632569,6.1833332777023315,5.978888940811157,6.254999995231628,
1992-09-21,,,6.222221851348877,6.266666412353516,6.238888788223266,6.208333277702332,5.990000038146973,6.243333325386048,
1992-09-22,,,6.222221851348877,6.266666412353516,6.233333158493042,6.247222161293029,6.001111135482788,6.234444432258606,
1992-09-23,,,6.111111164093018,6.288888645172119,6.233333158493042,6.263888812065124,6.01444447517395,6.224444432258606,
1992-09-24,,,6.111111164093018,6.22222204208374,6.233333158493042,6.2749999284744264,6.023333358764648,6.213888874053955,
1992-09-25,,,6.0,6.133333206176758,6.22222204208374,6.266666579246521,6.030000019073486,6.2027777624130245,
1992-09-28,,,5.888888835906982,6.066666603088379,6.166666507720947,6.249999928474426,6.041111135482788,6.187777762413025,
1992-09-29,,,5.777778148651123,5.9777778625488285,6.122222137451172,6.219444394111633,6.043333358764649,6.172222213745117,
1992-09-30,,,5.444444179534912,5.844444465637207,6.066666555404663,6.158333253860474,6.032222242355346,6.153333325386047,
1992-10-01,,,5.555555820465088,5.733333396911621,5.977777719497681,6.108333253860474,6.01666669845581,6.136666665077209,
1992-10-02,,,5.444444179534912,5.622222232818603,5.877777719497681,6.063888812065125,5.998888921737671,6.11888888835907,
1992-10-05,,,5.1666669845581055,5.4777778625488285,5.772222232818604,6.005555510520935,5.971111145019531,6.0983333396911625,
1992-10-06,,,5.388888835906982,5.4,5.688888931274414,5.961111044883728,5.947777805328369,6.078888897895813,
1992-10-07,,,5.333333015441895,5.377777767181397,5.611111116409302,5.922222137451172,5.925555582046509,6.0600000095367434,
1992-10-08,,,5.333333015441895,5.333333206176758,5.5333333015441895,5.883333230018616,5.907777805328369,6.040000009536743,
1992-10-09,,,5.222221851348877,5.288888740539551,5.455555486679077,5.83888876438141,5.894444465637207,6.018888897895813,
1992-10-12,,,5.111111164093018,5.277777576446534,5.377777719497681,5.772222113609315,5.883333349227906,5.996666679382324,
1992-10-13,,,5.444444179534912,5.288888645172119,5.344444322586059,5.733333230018617,5.876666669845581,5.980000009536743,
1992-10-14,,,5.277778148651123,5.277777671813965,5.32777771949768,5.697222137451172,5.866666669845581,5.961111121177673,
1992-10-15,,,5.222221851348877,5.255555438995361,5.29444432258606,5.636111021041871,5.855555543899536,5.942222228050232,
1992-10-16,,,5.222221851348877,5.255555438995361,5.272222089767456,5.574999904632569,5.846666641235352,5.92333333492279,
1992-10-19,,,5.277778148651123,5.288888835906983,5.283333206176758,5.527777719497681,5.8322222042083744,5.907222228050232,
1992-10-20,,,5.388888835906982,5.277777767181396,5.283333206176758,5.486111068725586,5.8199999809265135,5.89333333492279,
1992-10-21,,,5.555555820465088,5.333333301544189,5.3055554866790775,5.45833330154419,5.815555534362793,5.879444451332092,
1992-10-22,,,5.555555820465088,5.400000095367432,5.327777767181397,5.430555534362794,5.815555534362793,5.865555567741394,
1992-10-23,,,5.611111164093018,5.47777795791626,5.366666698455811,5.411111092567444,5.816666641235352,5.852222237586975,
1992-10-26,,,5.6666669845581055,5.555555725097657,5.42222228050232,5.4,5.817777757644653,5.839444465637207,
1992-10-27,,,5.722221851348877,5.6222223281860355,5.450000047683716,5.397222185134888,5.818888854980469,5.831111125946045,
1992-10-28,,,5.777778148651123,5.666666793823242,5.500000047683716,5.413888883590699,5.818888854980469,5.823333349227905,
1992-10-29,,,5.777778148651123,5.711111259460449,5.55555567741394,5.425000000000001,5.825555534362793,5.816666688919067,
1992-10-30,,,5.555555820465088,5.700000190734864,5.588889074325562,5.43055558204651,5.821111087799072,5.807777805328369,
1992-11-02,,,5.722221851348877,5.711111164093017,5.633333444595337,5.458333325386048,5.821111087799072,5.800555582046509,
1992-11-03,,,5.777778148651123,5.722222423553466,5.672222375869751,5.4777777910232555,5.827777767181397,5.793888921737671,
1992-11-04,,,5.777778148651123,5.722222423553466,5.694444608688355,5.500000047683716,5.827777767181397,5.787222261428833,
1992-11-05,,,5.333333015441895,5.633333396911621,5.672222328186035,5.500000047683716,5.8166666507720945,5.779444479942322,
1992-11-06,,,5.555555820465088,5.633333396911621,5.666666793823242,5.516666746139526,5.8044444274902345,5.776666707992554,
1992-11-09,,,5.333333015441895,5.555555629730225,5.633333396911621,5.52777783870697,5.786666650772094,5.777777819633484,
1992-11-10,,,5.6666669845581055,5.533333396911622,5.627777910232544,5.53888897895813,5.772222213745117,5.780000047683716,
1992-11-11,,,5.6666669845581055,5.511111164093018,5.616666793823242,5.558333420753479,5.752222213745117,5.777777829170227,
1992-11-12,,,5.6666669845581055,5.577777957916259,5.605555677413941,5.58055567741394,5.734444437026977,5.775555610656738,
1992-11-13,,,5.6666669845581055,5.600000190734863,5.616666793823242,5.6027779340744015,5.721111116409301,5.775555610656738,
1992-11-16,,,5.6666669845581055,5.6666669845581055,5.611111307144165,5.622222375869751,5.707777795791626,5.781111168861389,
1992-11-17,,,5.888888835906982,5.711111354827881,5.622222375869751,5.647222375869751,5.700000009536743,5.7888889455795285,
1992-11-18,,,5.888888835906982,5.755555725097656,5.633333444595337,5.663889026641845,5.695555562973023,5.795000052452087,
1992-11-19,,,6.277778148651123,5.87777795791626,5.72777795791626,5.700000143051147,5.6988889026641845,5.800000052452088,
1992-11-20,,,6.277778148651123,6.0000001907348635,5.800000190734863,5.733333492279053,5.702222242355346,5.805000052452088,
1992-11-23,,,6.6666669845581055,6.200000190734864,5.9333335876464846,5.783333492279053,5.706666698455811,5.813888940811157,
1992-11-24,,,6.6666669845581055,6.355555820465088,6.033333587646484,5.830555748939514,5.715555601119995,5.823888940811157,
1992-11-25,,,7.0,6.577778053283692,6.166666889190674,5.891666841506958,5.735555601119995,5.837222270965576,
1992-11-26,,,7.0,6.722222423553466,6.300000190734863,5.952777934074402,5.746666717529297,5.852777829170227,
1992-11-27,,,7.111111164093018,6.888889026641846,6.444444608688355,6.030555701255798,5.760000057220459,5.869444499015808,
1992-11-30,,,7.6666669845581055,7.088889026641846,6.644444608688355,6.12777795791626,5.788888959884644,5.889444499015808,
1992-12-01,,,7.555555820465088,7.2666667938232425,6.811111307144165,6.216666841506958,5.815555639266968,5.908333387374878,
1992-12-02,,,7.444444179534912,7.355555629730224,6.966666841506958,6.300000143051148,5.8422222995758055,5.928333387374878,
1992-12-03,,,7.444444179534912,7.444444465637207,7.083333444595337,6.405555701255798,5.868888959884644,5.946111159324646,
1992-12-04,,,7.3333330154418945,7.488888835906982,7.188888931274414,6.494444561004639,5.895555620193481,5.962777819633484,
1992-12-07,,,7.3333330154418945,7.422222042083741,7.255555534362793,6.5944445610046385,5.92444450378418,5.982777819633484,
1992-12-08,,,8.555556297302246,7.622222137451172,7.444444465637207,6.7388890266418455,5.980000066757202,6.011666712760925,
1992-12-09,,,8.444443702697754,7.82222204208374,7.588888835906983,6.877777862548828,6.040000057220459,6.036111149787903,
1992-12-10,,,8.333333015441895,7.9999998092651365,7.722222137451172,7.011111164093018,6.095555601119995,6.0561111497879025,
1992-12-11,,,8.555556297302246,8.244444465637207,7.866666650772094,7.155555629730225,6.157777843475341,6.078333382606506,
1992-12-14,,,8.444443702697754,8.46666660308838,7.94444432258606,7.294444465637207,6.223333377838134,6.097222261428833,
1992-12-15,,,8.333333015441895,8.42222194671631,8.02222204208374,7.4166666746139525,6.282222261428833,6.115000033378601,
1992-12-16,,,8.11111068725586,8.35555534362793,8.088888692855836,7.527777767181396,6.337777814865112,6.131666698455811,
1992-12-17,,,8.222222328186035,8.333333206176757,8.166666507720947,7.624999976158142,6.395555601119995,6.1516667032241825,
1992-12-18,,,8.38888931274414,8.299999809265136,8.272222137451172,7.730555534362793,6.458888950347901,6.1766667079925535,
1992-12-21,,,8.444443702697754,8.299999809265136,8.383333206176758,7.819444370269776,6.525555601119995,6.2044444751739505,
1992-12-22,,,8.444443702697754,8.322221946716308,8.372221946716309,7.908333206176758,6.585555591583252,6.2311111307144165,
1992-12-23,,,8.88888931274414,8.477777671813964,8.416666507720947,8.002777671813964,6.6577778148651126,6.262222242355347,
1992-12-24,,,9.222222328186035,8.677777671813965,8.505555438995362,8.113888788223267,6.737777824401856,6.296666684150696,
1992-12-25,,,9.222222328186035,8.844444274902344,8.572222042083741,8.219444346427917,6.817777833938599,6.332222237586975,
1992-12-28,,,9.333333015441896,9.022222137451172,8.661110973358154,8.302777647972107,6.898888931274414,6.365555567741394,
1992-12-29,,,9.333333015441896,9.2,8.761110973358154,8.391666507720947,6.977777814865112,6.398888897895813,
1992-12-30,,,9.444443702697754,9.311110877990723,8.894444274902344,8.49166648387909,7.055555572509766,6.435555553436279,
1992-12-31,,,9.444443702697754,9.355555152893066,9.016666412353516,8.591666460037231,7.133333330154419,6.474444432258606,
1993-01-01,,,9.444443702697754,9.39999942779541,9.122221851348877,8.697221994400024,7.209999980926514,6.513333311080933,
1993-01-04,,,9.0,9.333332824707032,9.1777774810791,8.78055534362793,7.276666641235352,6.547222199440003,
1993-01-05,,,9.11111068725586,9.288888359069825,9.244444179534913,8.80833306312561,7.344444417953492,6.58166663646698,6.5158333230018615
1993-01-06,,,9.055556297302246,9.211110877990723,9.261110877990722,8.838888692855836,7.409999980926513,6.614444417953491,6.526944439411164
1993-01-07,,,9.0,9.122222137451171,9.23888864517212,8.87222204208374,7.4744444179534915,6.649999976158142,6.5380555486679075
1993-01-08,,,9.11111068725586,9.055555534362792,9.227777481079102,8.899999761581421,7.545555515289307,6.68333330154419,6.5497222113609315
1993-01-11,,,9.11111068725586,9.077777671813966,9.205555248260499,8.933333110809325,7.613333292007447,6.717222189903259,6.561388874053955
1993-01-12,56.55117080973705,P,9.222222328186035,9.1,9.194444179534912,8.977777576446533,7.682222175598144,6.75499997138977,6.573611094951629
1993-01-13,56.571936006503655,P,9.11111068725586,9.111110877990722,9.161110877990723,9.027777576446534,7.748888826370239,6.788333296775818,6.586944427490234
1993-01-14,56.61143843300949,A,9.11111068725586,9.133333015441895,9.127777576446533,9.072221994400024,7.824444379806518,6.820555515289307,6.598611090183258
1993-01-15,56.713659738740375,A,9.666666984558104,9.244444274902344,9.149999904632569,9.136110877990722,7.906666603088379,6.855555515289307,6.613055534362793
1993-01-18,56.87776639614756,A,10.0,9.422222137451172,9.249999904632569,9.213888692855836,7.999999942779541,6.893333296775818,6.6294444251060485
1993-01-19,56.949880561141526,A,9.722222328186035,9.522222137451172,9.311111068725586,9.277777624130248,8.0811110496521,6.926666631698608,6.643611092567443
1993-01-20,57.0563201559085,A,9.88888931274414,9.677777862548828,9.394444370269776,9.327777624130249,8.16555549621582,6.958888854980469,6.658055539131165
1993-01-21,57.15188348509046,A,9.88888931274414,9.833333587646484,9.483333301544189,9.361110973358155,8.24999994277954,6.992222189903259,6.672499985694885
1993-01-22,57.12435542193811,A,9.777777671813965,9.855555725097656,9.55,9.388888740539551,8.332222156524658,7.02666663646698,6.686388874053955
1993-01-25,56.97816178323928,A,9.666666984558104,9.788889122009277,9.605555629730224,9.40555543899536,8.412222156524658,7.059999976158142,6.699722208976746
1993-01-26,56.90573182835244,A,9.666666984558104,9.777778053283692,9.650000095367432,9.422222137451172,8.48777771949768,7.093888864517212,6.711944434642792
1993-01-27,56.808928861777424,A,9.666666984558104,9.733333587646484,9.705555725097657,9.43333330154419,8.563333282470703,7.129444422721863,6.723055548667908
1993-01-28,56.710083991877546,A,9.666666984558104,9.688889122009275,9.76111135482788,9.444444465637208,8.631111059188843,7.164999980926513,6.735277774333954
1993-01-29,56.64269735481255,A,9.666666984558104,9.666666984558104,9.76111135482788,9.455555629730224,8.698888835906983,7.200555539131164,6.7477777743339535
1993-02-01,56.56572688665265,A,9.444443702697754,9.622222328186034,9.705555725097657,9.477777814865112,8.754444370269775,7.230555534362793,6.7594444370269775
1993-02-02,56.47912416727771,A,9.333333015441896,9.555555534362792,9.666666793823243,9.488888931274413,8.807777690887452,7.261666646003723,6.770555546283722
1993-02-03,56.42794662561628,P,9.555556297302246,9.53333339691162,9.633333492279053,9.513888931274414,8.858888816833495,7.297222208976746,6.782777771949768
1993-02-04,56.43606032172885,P,9.88888931274414,9.577777862548828,9.633333492279053,9.558333396911621,8.916666603088379,7.331666660308838,6.796666662693024
1993-02-05,56.58408172240457,A,10.61111068725586,9.766666603088378,9.716666793823242,9.63333339691162,8.986666593551636,7.373333325386048,6.814166660308838
1993-02-08,56.75390228366697,A,10.444443702697754,9.96666660308838,9.794444465637207,9.700000047683716,9.042222127914428,7.415555543899536,6.829444434642792
1993-02-09,56.8719793971506,A,10.055556297302246,10.111111259460449,9.833333396911621,9.741666746139526,9.092222137451172,7.45388888835907,6.844166660308838
1993-02-10,57.03539064382352,A,10.5,10.3,9.91666669845581,9.811111211776733,9.153333253860474,7.49777777671814,6.861111104488373
1993-02-11,57.178030530487725,A,10.777777671813965,10.477777671813964,10.027777767181396,9.894444561004638,9.219999923706055,7.544444441795349,6.879166657924652
1993-02-12,57.22730236508864,A,11.222222328186035,10.6,10.18333330154419,9.972222328186035,9.297777709960938,7.596666665077209,6.899722213745117
1993-02-15,57.309919335327,A,11.222222328186035,10.755555725097656,10.361111164093018,10.033333444595337,9.37555549621582,7.65,6.918888881206512
1993-02-16,57.39684599210614,A,10.88888931274414,10.922222328186034,10.516666793823243,10.091666793823242,9.422222156524658,7.70111111164093,6.936666662693024
1993-02-17,57.36310211769023,A,10.777777671813965,10.977777862548828,10.638888931274414,10.136111211776733,9.468888835906982,7.754444446563721,6.953888885974884
1993-02-18,57.27330494640564,A,10.777777671813965,10.977777862548828,10.727777767181397,10.180555629730225,9.517777729034425,7.806666665077209,6.971666665077209
1993-02-19,57.21707860906184,A,11.444443702697754,11.022222137451172,10.811111068725586,10.263888931274414,9.575555477142334,7.866666660308838,6.992777774333954
1993-02-22,57.11422449065995,A,11.11111068725586,10.999999809265137,10.877777767181396,10.336111116409302,9.628888816833497,7.9261110973358155,7.012222218513489
1993-02-23,57.11559691926485,A,11.222222328186035,11.066666412353516,10.994444370269775,10.413888883590698,9.686666603088378,7.984444432258606,7.03166666507721
1993-02-24,57.110951043069036,A,10.944443702697754,11.099999618530273,11.038888740539551,10.47777771949768,9.743333263397217,8.040555539131164,7.050277774333954
1993-02-25,57.12576923730891,A,11.0,11.14444408416748,11.061110973358154,10.544444370269776,9.798888816833497,8.097222208976746,7.068611109256745
1993-02-26,57.023123979499246,A,11.0,11.05555534362793,11.038888740539551,10.61111102104187,9.851111030578613,8.154999990463256,7.086944444179535
1993-03-01,57.003600424390015,A,11.11111068725586,11.05555534362793,11.027777576446534,10.694444370269775,9.904444370269776,8.214999985694885,7.105833332538605
1993-03-02,56.981089592350735,A,11.333333015441896,11.077777481079101,11.072221946716308,10.794444370269776,9.962222156524659,8.273888874053956,7.126944441795349
1993-03-03,57.100657936286126,A,11.833333015441896,11.25555534362793,11.1777774810791,10.908333206176758,10.021111030578613,8.339444422721863,7.150277771949768
1993-03-04,57.15815253411889,A,11.555556297302246,11.36666660308838,11.255555343627929,10.991666555404663,10.067777709960938,8.402777767181396,7.172499997615814
1993-03-05,57.317824871833494,A,12.11111068725586,11.588888740539552,11.322222042083741,11.066666555404662,10.125555477142335,8.471666655540467,7.197499995231628
1993-03-08,57.50380888599275,A,12.444443702697754,11.85555534362793,11.45555534362793,11.166666555404664,10.18777769088745,8.543333311080932,7.225277769565582
1993-03-09,57.79282870076946,A,13.333333015441896,12.255555343627929,11.666666412353516,11.330555391311645,10.267777690887451,8.622777752876281,7.258055543899536
1993-03-10,58.03516374862556,A,13.777777671813965,12.644444274902344,11.949999809265137,11.494444274902344,10.354444370269775,8.704999971389771,7.292222211360931
1993-03-11,58.40663241318574,A,14.11111068725586,13.155555152893067,12.261110877990722,11.66111092567444,10.447777709960938,8.790555520057678,7.328055543899536
1993-03-12,58.64923327708314,A,13.88888931274414,13.511110877990722,12.549999809265136,11.794444274902343,10.536666622161865,8.87333330154419,7.362777769565582
1993-03-15,58.79273833616256,A,13.777777671813965,13.777777671813965,12.816666507720948,11.92222204208374,10.632222175598145,8.954444408416748,7.396944437026978
