Date,GRADE,GPS,MTCH,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1993-03-31,,,0.2635025680065155,0.28161818981170655,0.2972637087106704,0.33061320930719373,0.36223346412181856,,
1993-04-01,,,0.2799708843231201,0.2750304818153381,0.292323026061058,0.3244373768568039,0.36190407872200014,,
1993-04-02,,,0.2799708843231201,0.2750304818153381,0.2890291720628738,0.3186732292175293,0.3609159421920776,,
1993-04-05,,,0.2799708843231201,0.27338355779647827,0.2857353180646896,0.31373254358768465,0.3602571713924408,,
1993-04-06,,,0.2470332980155944,0.270089703798294,0.27914770543575285,0.30673324763774873,0.3586102831363678,,
1993-04-07,,,0.2387986630201339,0.2651489228010177,0.27338355630636213,0.30138083174824715,0.3558105644583702,,
1993-04-08,,,0.2223303616046905,0.2536208182573318,0.264325650036335,0.29520500078797335,0.3530108651518822,,
1993-04-09,,,0.2223303616046905,0.24209271371364585,0.25856159776449206,0.2890291698276996,0.3505405327677727,,
1993-04-12,,,0.197626456618309,0.22562382817268362,0.249503692984581,0.2812064111232757,0.3477408146858215,,
1993-04-13,,,0.1729234904050827,0.21080186665058132,0.2404457852244377,0.27214850410819047,0.34411765187978743,,
1993-04-14,,,0.2017437666654586,0.20339088737964625,0.23426990509033202,0.2657668069005012,0.3414002799987793,,
1993-04-15,,,0.197626456618309,0.19845010638236996,0.2260354623198509,0.25917924419045446,0.3382711765170097,,
1993-04-16,,,0.1893927603960037,0.1918625861406326,0.21697764992713925,0.2530034109950065,0.33481272518634797,,
1993-04-19,,,0.2635025680065155,0.20503780841827388,0.2153308182954788,0.2505330681800842,0.3320130258798599,,
1993-04-20,,,0.2799708843231201,0.22644728720188137,0.21862457692623133,0.2488861411809921,0.33053081095218656,,
1993-04-21,,,0.2964401543140411,0.2453865647315979,0.22438872605562205,0.2488861411809921,0.32921330749988553,,
1993-04-22,,,0.2882055044174194,0.2635023742914199,0.23097624033689496,0.24765094518661496,0.3278957849740982,,
1993-04-23,,,0.2882055044174194,0.28326492309570306,0.23756375461816784,0.2480626761913299,0.32575481832027436,,
1993-04-26,,,0.2882055044174194,0.2882055103778839,0.24662165939807887,0.2480626761913299,0.3236138516664504,,
1993-04-27,,,0.2470332980155944,0.2816179931163787,0.2540326401591301,0.24723921269178387,0.3206494408845901,,
1993-04-28,,,0.2717372179031372,0.2766774058341979,0.26103198528289795,0.24765094518661496,0.31752035617828367,,
1993-04-29,,,0.2717372179031372,0.27338374853134156,0.26844306141138075,0.2472392618656158,0.3143912714719772,,
1993-04-30,,,0.2470332980155944,0.2651493072509765,0.27420711517333984,0.24559238255023952,0.3107681083679199,,
1993-05-03,,,0.2470332980155944,0.25691486597061153,0.2725601881742477,0.24394550323486325,0.30763902366161344,,
1993-05-04,,,0.2470332980155944,0.25691486597061153,0.2692664295434951,0.24394550323486325,0.30401586055755614,,
1993-05-05,,,0.2635025680065155,0.25526793599128716,0.26597267091274257,0.24518069848418236,0.30072208285331725,,
1993-05-06,,,0.2470332980155944,0.2503271520137786,0.2618554502725601,0.24641584530472754,0.29644016861915584,,
1993-05-07,,,0.2305649816989898,0.24703348875045772,0.2560913980007171,0.24682757630944246,0.2922406005859375,,
1993-05-10,,,0.2387986630201339,0.24538656175136558,0.2511507138609886,0.2488861866295337,0.2881233593821525,,
1993-05-11,,,0.2305649816989898,0.2420928984880447,0.24950388222932812,0.25176826119422907,0.2838414445519447,,
1993-05-12,,,0.2305649816989898,0.23550538122653952,0.24538665860891334,0.2532093219459056,0.2803829935193061,,
1993-05-13,,,0.2387986630201339,0.23385845422744747,0.24209280312061301,0.25526793226599687,0.27708921611309045,,
1993-05-14,,,0.2470332980155944,0.23715211749076834,0.24209280312061301,0.2581499591469764,0.2741248053312301,,
1993-05-17,,,0.2552679479122162,0.24044597446918484,0.24291626811027522,0.25773822814226144,0.2716544723510742,,
1993-05-18,,,0.2552679479122162,0.2453865677118301,0.2437397330999374,0.2565030813217163,0.26901944696903224,,
1993-05-19,,,0.3129094243049621,0.26185545623302453,0.24868041872978205,0.2573265448212623,0.26836069583892813,,
1993-05-20,,,0.3705499470233917,0.2882057130336761,0.2610320836305618,0.2614437669515609,0.2688547551631927,,
1993-05-21,,,0.3787845969200134,0.31455597281455994,0.27585404515266415,0.2659727215766906,0.26951350748538966,,
1993-05-24,,,0.3787845969200134,0.33925930261611936,0.2898526385426521,0.2705016762018203,0.27000756680965415,,
1993-05-25,,,0.3581989705562591,0.35984550714492797,0.302616037428379,0.27605995982885356,0.2700899136066436,,
1993-05-26,,,0.3540816307067871,0.36807994842529296,0.31496770232915877,0.28017718046903606,0.2705839920043945,,
1993-05-27,,,0.3705499470233917,0.36807994842529296,0.3281428307294846,0.2851178169250488,0.2714074367284774,,
1993-05-28,,,0.3705499470233917,0.36643301844596865,0.3404944956302643,0.29129364937543867,0.272560247182846,,
1993-05-31,,,0.3705499470233917,0.3647860884666443,0.3520226955413818,0.2974694818258285,0.27371305763721465,,
1993-06-01,,,0.3540816307067871,0.3639626204967499,0.36190406382083895,0.30282189846038815,0.27453650176525113,,
1993-06-02,,,0.395253837108612,0.37219706177711487,0.37013850510120394,0.30940946191549296,0.27651277542114255,,
1993-06-03,,,0.411722183227539,0.3804315090179443,0.37425572872161866,0.3176439061760902,0.27848903059959407,,
1993-06-04,,,0.411722183227539,0.38866595625877376,0.3775494873523712,0.3267017662525177,0.28112405657768247,,
1993-06-07,,,0.3870192170143127,0.391959810256958,0.3783729493618011,0.33411279395222665,0.28310033082962033,0.32332564920186996,
1993-06-08,,,0.3787845969200134,0.3969004034996032,0.38043151199817654,0.34152377471327783,0.28540597140789026,0.3241490936279297,
1993-06-09,,,0.395253837108612,0.39690040349960326,0.38454873263835904,0.3497582174837589,0.2880409967899322,0.3251372304558754,
1993-06-10,,,0.395253837108612,0.3936067342758178,0.38701912164688107,0.35758097618818285,0.29034665584564207,0.32612536728382113,
1993-06-11,,,0.4199568033218384,0.3952536582946777,0.39195980727672575,0.36622715145349505,0.2931463742256164,0.32703115820884704,
1993-06-14,,,0.4199568033218384,0.4018411755561829,0.39690049290657037,0.3744615942239761,0.2959460926055908,0.3281016319990158,
1993-06-15,,,0.452894389629364,0.416663134098053,0.4067817687988281,0.3843429163098335,0.30006331443786616,0.329336798787117,
1993-06-16,,,0.5187704563140869,0.44136645793914797,0.4191334307193756,0.39463596791028976,0.30566275030374523,0.33073665738105773,
1993-06-17,,,0.5434734225273132,0.4710103750228882,0.432308554649353,0.4032821416854858,0.3120856115221977,0.33254823833703995,
1993-06-18,,,0.5681774020195007,0.5006544947624206,0.4479540765285492,0.4127517819404602,0.3190025523304939,0.3347715425491333,
1993-06-21,,,0.6011149287223816,0.5368861198425293,0.46936364769935607,0.4238682985305786,0.3270723217725754,0.33740656822919846,
1993-06-22,,,0.6669901013374329,0.5797052621841431,0.49818419814109804,0.4393078550696373,0.3369536539912224,0.3405356529355049,
1993-06-23,,,0.5764110088348389,0.5912333726882935,0.5162999153137207,0.4504243239760399,0.34444699883461,0.3429236394166946,
1993-06-24,,,0.5928803086280823,0.6011147499084473,0.5360625624656677,0.46154084205627444,0.35235207587480544,0.3453116261959076,
1993-06-25,,,0.5928803086280823,0.6060553312301635,0.5533549129962921,0.47265736013650894,0.360421826839447,0.3476172760128975,
1993-06-28,,,0.6422871351242065,0.6142897725105285,0.575587946176529,0.48624421954154967,0.3679975181818008,0.35000527203083037,
1993-06-29,,,0.7411008477210999,0.6291119217872619,0.6044085919857025,0.5055951803922654,0.3772201174497604,0.3538754642009735,
1993-06-30,,,0.6587554216384888,0.6455808043479919,0.6184070885181427,0.5187702596187591,0.3844664227962494,0.3568398651480675,
1993-07-01,,,0.6587554216384888,0.6587558269500733,0.6299352884292603,0.5311219215393066,0.39187742114067076,0.3598866030573845,
1993-07-02,,,0.7575691938400269,0.6916936039924622,0.6488744676113128,0.548414272069931,0.4012646949291229,0.36350975662469864,
1993-07-05,,,0.7575691938400269,0.7147500157356262,0.6645198941230774,0.5669417709112168,0.4106519687175751,0.3671329101920128,
1993-07-06,,,0.7987414002418518,0.7262781262397766,0.6776950240135193,0.5879396110773086,0.4216861307621002,0.3711677858233452,
1993-07-07,,,0.9057897329330444,0.7756849884986877,0.7106328964233398,0.6134664058685303,0.43436718106269834,0.375943768620491,
1993-07-08,,,0.8563829064369202,0.815210485458374,0.7369831562042236,0.6365228593349457,0.446060094833374,0.38022568315267563,
1993-07-09,,,0.8152106404304504,0.8267387747764587,0.7592161893844604,0.6562855511903762,0.45742364168167116,0.38409587502479553,
1993-07-12,,,1.0704785585403442,0.8893206477165222,0.8020353317260742,0.6888116389513016,0.47389254689216614,0.3907657852768898,
1993-07-13,,,1.169291377067566,0.963430643081665,0.8448543846607208,0.7246314883232117,0.49233770847320557,0.39817678451538085,
1993-07-14,,,1.1034162044525146,1.002955937385559,0.8893204629421234,0.7538637757301331,0.5091359812021256,0.4049290320277214,
1993-07-15,,,1.0210717916488647,1.035893714427948,0.925552099943161,0.7777436941862106,0.524616751074791,0.4105284598469734,
1993-07-16,,,0.9881340861320496,1.0704784035682677,0.9486085891723632,0.7987415283918381,0.5397681331634522,0.41600436687469483,
1993-07-19,,,1.0457746982574463,1.0655376315116882,0.9774291396141053,0.8209745168685914,0.5559076538681984,0.42201550662517545,
1993-07-20,,,1.235167384147644,1.0787128329277038,1.0210717380046845,0.8493833810091018,0.5759997019171714,0.4299205732345581,
1993-07-21,,,1.218698263168335,1.101769244670868,1.0523625910282135,0.8814977437257767,0.5957623675465584,0.4380726805329323,
1993-07-22,,,1.1528230905532837,1.1281195044517518,1.08200660943985,0.9094948828220367,0.6140428560972214,0.44556603610515594,
1993-07-23,,,1.1363537311553955,1.1577634334564209,1.1141209185123444,0.9366685539484024,0.6318292647600174,0.45297703504562375,
1993-07-26,,,1.1363537311553955,1.1758792400360107,1.1207084357738495,0.9613718837499619,0.649450980424881,0.4605527263879776,
1993-07-27,,,1.1363537311553955,1.156116509437561,1.1174146711826325,0.9811345279216767,0.6670726960897446,0.46804607152938843,
1993-07-28,,,1.1363537311553955,1.1396476030349731,1.1207084238529206,1.0050144433975219,0.6835415822267532,0.47595113903284075,
1993-07-29,,,1.169291377067566,1.1429412603378295,1.1355303823947906,1.0305412411689758,0.6995164108276367,0.48418558299541475,
1993-07-30,,,1.1857606172561646,1.1528226375579833,1.1552930355072022,1.0519508123397827,0.7156559312343598,0.49258471935987475,
1993-08-02,,,1.1198854446411133,1.149528980255127,1.1627041101455688,1.070066624879837,0.7304779481887818,0.500242757499218,
1993-08-03,,,1.1198854446411133,1.1462353229522706,1.1511759161949158,1.0861238270998002,0.7457116776704789,0.5079007956385613,
1993-08-04,,,1.0293062925338743,1.1248258352279663,1.1322367191314697,1.0922996550798416,0.7592161709070205,0.5149000814557075,
1993-08-05,,,0.9881340861320496,1.088594377040863,1.1157678186893463,1.098887214064598,0.7715678536891937,0.5214876452088356,
1993-08-06,,,1.0128371715545654,1.0540096879005432,1.1034161627292634,1.1087685406208039,0.7844135981798172,0.5284869226813317,
1993-08-09,,,1.0128371715545654,1.0326000332832337,1.0910645067691802,1.1058864712715148,0.7972593426704406,0.5354862001538276,
1993-08-10,,,0.9963678121566772,1.0078965067863463,1.0770659148693085,1.0972402930259704,0.8101050662994385,0.5423207840323448,
1993-08-11,,,0.9881340861320496,0.9996620655059815,1.0622439503669738,1.0914761871099472,0.8219626712799072,0.5492377233505249,
1993-08-12,,,1.004602551460266,1.0029557585716247,1.0457750678062439,1.0906527251005174,0.8338202786445618,0.5561546546220779,
1993-08-13,,,0.9057897329330444,0.9815462708473206,1.0177779793739319,1.086535507440567,0.8437016296386719,0.5624128431081772,
1993-08-16,,,0.930492639541626,0.9650773644447327,0.9988386988639831,1.080771404504776,0.8545710980892182,0.5688357144594193,
1993-08-17,,,1.0128371715545654,0.9683712363243103,0.9881338715553284,1.069654893875122,0.8672521495819092,0.5763290604948997,
1993-08-18,,,1.0210717916488647,0.9749587774276733,0.9873104214668273,1.0597735702991486,0.8797685086727143,0.5839047527313233,
1993-08-19,,,0.9881340861320496,0.97166508436203,0.9873104214668273,1.0515391200780868,0.891626113653183,0.5909863847494126,
1993-08-20,,,1.004602551460266,0.9914276480674744,0.9864869594573973,1.0449515610933304,0.9033190286159516,0.5982327014207839,
1993-08-23,,,1.004602551460266,1.0062496304512023,0.9856634974479673,1.0383640021085738,0.9150119435787201,0.6054790180921554,
1993-08-24,,,1.0210717916488647,1.0078965544700622,0.9881338953971861,1.0325999051332473,0.9263754916191101,0.6132194030284881,
1993-08-25,,,1.004602551460266,1.0046027064323424,0.9897807419300078,1.026012346148491,0.9360921335220337,0.6208774419128894,
1993-08-26,,,1.1857606172561646,1.0441280126571653,1.0078965485095979,1.0268358081579207,0.9489378774166107,0.6305117444694042,
1993-08-27,,,1.2022298574447632,1.0836534738540649,1.0375405609607697,1.0276592701673508,0.9616189265251159,0.6403107394278049,
1993-08-30,,,1.1363537311553955,1.1100037097930908,1.0581266701221466,1.0284826844930648,0.9723237025737762,0.6496980121731758,
1993-08-31,,,1.169291377067566,1.139647626876831,1.0737720906734467,1.0309529811143876,0.9823697280883789,0.6596616910398007,
1993-09-01,,,1.1528230905532837,1.1692917346954346,1.0869472205638886,1.037128821015358,0.9938979697227478,0.6691724842786789,
1993-09-02,,,1.161057710647583,1.1643511533737183,1.104239583015442,1.0457750022411347,1.0052615177631379,0.6788067968189716,
1993-09-03,,,1.1528230905532837,1.1544697999954223,1.1190616369247437,1.0527742981910706,1.0164603734016417,0.6884411001205444,
1993-09-06,,,1.1528230905532837,1.157763671875,1.1338836908340455,1.0597735941410065,1.0266710925102234,0.6973343053460122,
1993-09-07,,,1.1528230905532837,1.1544700145721436,1.1470588207244874,1.0675963580608367,1.034905537366867,0.7060628274083137,
1993-09-08,,,1.1034162044525146,1.1445886373519898,1.156940186023712,1.0733604639768601,1.0437987530231476,0.7141325879096985,
1993-09-09,,,1.1198854446411133,1.136354184150696,1.150352668762207,1.0791246086359023,1.0530213534832,0.7224493873119354,
1993-09-10,,,1.0540093183517456,1.1165914297103883,1.1355306148529052,1.0865355879068375,1.0589501559734344,0.7301074254512787,
1993-09-13,,,1.0375409126281738,1.0935349941253663,1.125649333000183,1.091888001561165,1.0645495903491975,0.7376007795333862,
1993-09-14,,,1.0293062925338743,1.0688316345214843,1.111650824546814,1.0927114576101302,1.0691608881950379,0.7454235094785691,
1993-09-15,,,1.1198854446411133,1.0721254825592041,1.108357059955597,1.0976521402597428,1.0734428024291993,0.7539049917459488,
1993-09-16,,,1.0704785585403442,1.0622441053390503,1.099299144744873,1.1017693638801576,1.0777247154712677,0.7618924051523208,
1993-09-17,,,1.0540093183517456,1.0622441053390503,1.0894177675247192,1.1042397022247314,1.0825006890296935,0.7699621653556824,
1993-09-20,,,1.0787131786346436,1.0704785585403442,1.0820067763328551,1.1079452335834503,1.0826653814315796,0.7782789641618728,
1993-09-21,,,1.1528230905532837,1.0951819181442262,1.0820067763328551,1.1145327985286713,1.082336015701294,0.7873368620872497,
1993-09-22,,,1.2022298574447632,1.1116508007049561,1.09188814163208,1.1244141638278962,1.084312288761139,0.7967241349816322,
1993-09-23,,,1.3504494428634644,1.16764497756958,1.114944541454315,1.1326486051082612,1.090899841785431,0.8077582964301109,
1993-09-24,,,1.342214822769165,1.225286078453064,1.1437650918960571,1.1396478533744812,1.0979814565181731,0.8188747948408127,
1993-09-27,,,1.3175119161605835,1.273045825958252,1.171762192249298,1.1487057626247406,1.103416200876236,0.8296619273722172,
1993-09-28,,,1.1857606172561646,1.2796333312988282,1.187407624721527,1.1495292246341706,1.1024280655384064,0.8392138837277889,
1993-09-29,,,1.0540093183517456,1.2499892234802246,1.1808200120925902,1.1445885360240937,1.0991342866420746,0.8474483270943165,
1993-09-30,,,1.1857606172561646,1.2170514583587646,1.1923482179641725,1.1458236813545226,1.0997930371761322,0.8569179466366768,
1993-10-01,,,1.1528230905532837,1.1791731119155884,1.2022295951843263,1.1458236813545226,1.10012242436409,0.8659758445620537,
1993-10-04,,,1.1198854446411133,1.1396478176116944,1.206346821784973,1.1441767990589142,1.0997930586338043,0.8746220195293426,
1993-10-05,,,1.1034162044525146,1.1231789350509644,1.2014061331748962,1.1417064547538758,1.0991343080997467,0.8831035020947456,
1993-10-06,,,1.1363537311553955,1.1396478176116944,1.1948185205459594,1.1433533310890198,1.0991343080997467,0.8913379451632499,
1993-10-07,,,1.1363537311553955,1.1297664403915406,1.1734089493751525,1.1441767454147338,1.0984755551815033,0.89899598300457,
1993-10-08,,,1.1198854446411133,1.1231789112091064,1.1511760115623475,1.1474705517292023,1.0971580517292023,0.906406991481781,
1993-10-11,,,1.1034162044525146,1.1198850631713868,1.1297664403915406,1.1507643163204193,1.0968286669254304,0.913653307557106,
1993-10-12,,,1.169291377067566,1.133060097694397,1.1281195163726807,1.1577635705471039,1.0978167855739593,0.9217642316222191,
1993-10-13,,,1.235167384147644,1.1528228282928468,1.1462353229522706,1.1635276675224304,1.1019340074062347,0.9305750891566277,
1993-10-14,,,1.2022298574447632,1.1659980535507202,1.1478822469711303,1.1701152324676514,1.106215922832489,0.9388918882608414,
1993-10-15,,,1.2022298574447632,1.1824669361114502,1.1528229236602783,1.1775262594223022,1.110003776550293,0.947208687365055,
1993-10-18,,,1.169291377067566,1.1956419706344605,1.1577635169029237,1.1820551693439483,1.113132860660553,0.9551961016654968,
1993-10-19,,,1.0951814651489258,1.1808199882507324,1.1569400429725647,1.1791730880737306,1.115109133720398,0.9626071000099182,
1993-10-20,,,1.1198854446411133,1.1577636003494263,1.1552932143211365,1.175055867433548,1.1177441608905792,0.9698534160852432,
1993-10-21,,,1.1363537311553955,1.1445883750915526,1.1552932143211365,1.1643510818481446,1.1203791844844817,0.9770997315645218,
1993-10-22,,,1.1034162044525146,1.124825644493103,1.1536462903022766,1.152411150932312,1.1243317139148712,0.9840166717767715,
1993-10-25,,,1.0869468450546265,1.108356738090515,1.1519993543624878,1.1408828973770142,1.1274607980251312,0.9910159480571746,0.6571707986295223
1993-10-26,,,1.004602551460266,1.0902409553527832,1.1355304718017578,1.1318249940872191,1.1272961056232453,0.9972741276025772,0.6607116106152534
1993-10-27,,,1.0210717916488647,1.0704782247543334,1.1141209125518798,1.130178117752075,1.1272961056232453,1.0035323071479798,0.6643347688019275
1993-10-28,,,1.0540093183517456,1.0540093421936034,1.099298858642578,1.1235905528068542,1.1286136102676392,1.010119861960411,0.6681226146221161
1993-10-29,,,1.0704785585403442,1.0474218130111694,1.0861237287521361,1.1194733262062073,1.1299311304092408,1.0166250795125962,0.6718281188607216
1993-11-01,49.77366428804413,P,1.0951814651489258,1.0490687370300293,1.0787127375602723,1.118238127231598,1.1317427086830139,1.023377326130867,0.6757394790649414
1993-11-02,49.803255723408164,P,1.0540093183517456,1.058950090408325,1.0745955228805542,1.1157677829265595,1.1324014592170715,1.0293884754180909,0.6793626371026039
1993-11-03,49.81118811937187,P,1.0210717916488647,1.058950090408325,1.0647141575813293,1.110003685951233,1.1327308440208435,1.0344114887714386,0.6825740730762482
1993-11-04,49.77494676161851,P,0.9222580194473268,1.0325998306274413,1.0433045864105224,1.0992989003658296,1.1274607920646667,1.0381993347406386,0.6853737865388393
1993-11-05,49.72401464013354,P,0.8975550532341003,0.9980151295661926,1.022718471288681,1.088182380795479,1.1213672959804535,1.0414931112527848,0.688132326900959
1993-11-08,49.65932447671978,P,0.889320433139801,0.9568429231643677,1.0029558300971986,1.0774775922298432,1.1164266300201415,1.044375166296959,0.6908908672630787
1993-11-09,49.59236876856397,P,0.8728511929512024,0.920611298084259,0.9897806942462921,1.062655583024025,1.1104978263378142,1.0464337772130967,0.6934847150743008
1993-11-10,49.543023291347424,P,0.8728511929512024,0.8909671783447266,0.9749586343765259,1.0445397734642028,1.1048983883857728,1.0493981790542604,0.6961609092354775
1993-11-11,49.55170415851189,P,0.9057897329330444,0.8876735210418701,0.9601366758346558,1.0297177672386169,1.099793028831482,1.0525272732973099,0.6989194497466087
1993-11-12,49.54928461288434,P,0.8399136066436768,0.8761452317237854,0.937080180644989,1.0116019546985626,1.0935348391532898,1.0549976062774657,0.7013074411451816
1993-11-15,49.561363741680054,P,0.889320433139801,0.8761452317237854,0.9164940774440765,0.9976034075021744,1.08826478600502,1.0574679392576218,0.703736605644226
1993-11-16,49.59275012336655,P,0.9222580194473268,0.8860265970230102,0.9033189475536346,0.9889572352170944,1.083653484582901,1.059279510974884,0.7065774875879288
1993-11-17,49.610352998785125,P,0.8646174669265747,0.8843798518180848,0.8876735150814057,0.9761938363313675,1.0788775098323822,1.0613381314277648,0.7090889982879162
1993-11-18,49.60949376694585,P,0.8563829064369202,0.8744984865188599,0.881086003780365,0.9621952950954438,1.0736074590682982,1.0633144062757491,0.7116005046665669
1993-11-19,49.6355510433568,P,0.8563829064369202,0.8777923464775086,0.876968789100647,0.949843630194664,1.0696549308300018,1.0643025434017181,0.7139061500132083
1993-11-22,49.64540934681735,P,0.8563829064369202,0.8712048411369324,0.8736750364303589,0.9383154332637786,1.0660317707061768,1.0652906805276872,0.7162117953598499
1993-11-23,49.64804946103689,P,0.8810858130455017,0.8629703998565674,0.8744984984397888,0.9321395963430404,1.0630673611164092,1.0661141246557235,0.7186409552395344
1993-11-24,49.663388972733685,P,0.889320433139801,0.8679109930992126,0.8761454224586487,0.9255520284175873,1.058456060886383,1.065949431657791,0.7209466001391411
1993-11-25,49.67942567126493,P,0.889320433139801,0.8744984984397888,0.8744984924793243,0.91731758415699,1.0548328983783721,1.06627880692482,0.7232522450387477
1993-11-26,49.68146662418044,P,0.8563829064369202,0.8744984984397888,0.8761454224586487,0.9066128015518189,1.0508803701400757,1.0666905295848848,0.7253932023048401
1993-11-29,49.66533642488907,B,0.8234453201293945,0.8679109811782837,0.869557911157608,0.8930259943008423,1.0457750129699708,1.0642201972007752,0.7274929912388325
1993-11-30,49.627499663014724,B,0.8069760203361511,0.8530890226364136,0.8580297112464905,0.8806743294000625,1.0388580715656281,1.060597043633461,0.7293869140744209
1993-12-01,49.584167055685946,B,0.7740384340286255,0.8300326228141784,0.8489718079566956,0.8683226615190506,1.0302942430973052,1.057303265929222,0.7311161489784718
1993-12-02,49.54271352728202,B,0.7740384340286255,0.8069762229919434,0.8407373607158661,0.8609116822481155,1.0187660229206086,1.0548329323530197,0.7326806960999965
1993-12-03,49.516880590252434,B,0.7905067801475525,0.7938009977340699,0.8341497480869293,0.8555592685937882,1.0077318620681763,1.0528566592931747,0.7344305130839348
1993-12-06,49.50515520411114,B,0.7575691938400269,0.7806257724761962,0.82426837682724,0.8489717066287994,0.9965330076217651,1.0499746042490006,0.735995055437088
1993-12-07,49.51713075679144,B,0.7905067801475525,0.7773319244384765,0.815210473537445,0.8448544859886169,0.9886279308795929,1.0455279982089996,0.7377242857217788
1993-12-08,49.528755476265644,B,0.7411008477210999,0.7707444071769715,0.800388514995575,0.8382669687271118,0.98236976146698,1.0407520240545274,0.7394123522937298
1993-12-09,49.53307722145876,B,0.7411008477210999,0.7641568899154663,0.7855665564537049,0.8300325244665145,0.9734765660762786,1.0366348016262055,0.7411004188656807
1993-12-10,49.4990974698508,B,0.6258178949356079,0.7312191128730774,0.7625100553035736,0.8193277388811111,0.9629364621639251,1.0315294432640076,0.7422532391548157
