Date,GRADE,GPS,DG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2010-03-09,,,22.408201217651367,21.855133056640625,21.63033809661865,21.01750192642212,20.97200839996338,,
2010-03-10,,,22.354679107666016,22.04603042602539,21.710622024536132,21.15175504684448,21.01571865081787,,
2010-03-11,,,22.399280548095703,22.20838317871094,21.827480506896972,21.287792015075684,21.063532218933105,,
2010-03-12,,,22.417116165161133,22.317211151123047,21.938092994689942,21.402865886688232,21.111702499389647,,
2010-03-15,,,22.32792091369629,22.3814395904541,22.021945762634278,21.51347999572754,21.14649242401123,,
2010-03-16,,,22.408201217651367,22.3814395904541,22.118286323547363,21.60669870376587,21.179676513671875,,
2010-03-17,,,23.032634735107425,22.517030715942383,22.281530570983886,21.743181800842287,21.21964012145996,,
2010-03-18,,,22.515254974365234,22.54022560119629,22.374304389953615,21.830602836608886,21.246401557922365,,
2010-03-19,,,22.836381912231445,22.62407875061035,22.4706449508667,21.920699214935304,21.277266273498537,,
2010-03-22,,,22.310077667236328,22.62051010131836,22.50097484588623,21.99964532852173,21.295285568237304,,
2010-03-23,,,22.461719512939453,22.631213760375978,22.50632667541504,22.068332386016845,21.317229804992675,,
2010-03-24,,,22.52416229248047,22.529519271850585,22.523274993896486,22.116948509216307,21.33417854309082,,
2010-03-25,,,21.792694091796875,22.385007095336913,22.4626163482666,22.145048427581788,21.3382820892334,,
2010-03-26,,,22.292234420776367,22.276177597045898,22.450128173828126,22.194110584259032,21.34952175140381,,
2010-03-29,,,22.613378524780277,22.336837768554688,22.478673934936523,22.2503098487854,21.367184295654297,,
2010-03-30,,,23.00587272644043,22.445668411254882,22.53844108581543,22.328363704681397,21.389306983947755,,
2010-03-31,,,22.52416229248047,22.445668411254882,22.487593841552734,22.38456220626831,21.40250907897949,,
2010-04-01,,,22.765024185180664,22.640134429931642,22.512570762634276,22.443437576293945,21.429984130859374,21.096448917388916,
2010-04-02,,,22.765024185180664,22.7346923828125,22.5054349899292,22.48803997039795,21.468877334594726,21.12133699417114,
2010-04-05,,,23.014795303344727,22.81497573852539,22.57590675354004,22.538440799713136,21.512587699890137,21.145422286987305,
2010-04-06,,,24.094167709350582,23.032634735107422,22.739151573181154,22.622739124298096,21.57467403411865,21.180836505889893,
2010-04-07,,,23.683826446533203,23.264567565917968,22.855117988586425,22.689196491241454,21.628196716308594,21.216518383026123,
2010-04-08,,,23.64814567565918,23.44119186401367,23.040663146972655,22.751639747619627,21.67583194732666,21.248988857269286,
2010-04-09,,,23.61246681213379,23.610680389404298,23.1726863861084,22.81140727996826,21.728997955322267,21.27806957244873,
2010-04-12,,,23.407299041748047,23.68918113708496,23.252078437805174,22.86537618637085,21.78020149230957,21.303403759002684,
2010-04-13,,,24.112016677856445,23.692750930786133,23.362692832946777,22.950566959381103,21.84086078643799,21.3348929977417,
2010-04-14,,,24.549116134643555,23.8658088684082,23.565188217163087,23.02639102935791,21.906515426635742,21.368612327575683,
2010-04-15,,,24.085254669189453,23.95323066711426,23.697211265563965,23.10489101409912,21.987334899902343,21.397693042755126,
2010-04-16,,,25.512523651123047,24.33324203491211,23.971961212158202,23.238698101043703,22.11025909423828,21.446309547424317,
2010-04-19,,,25.87826156616211,24.827434539794922,24.25830783843994,23.41710729598999,22.228365936279296,21.49992151260376,
2010-04-20,,,25.20030975341797,25.045093154907228,24.36892204284668,23.554036808013915,22.329880828857423,21.54398857116699,
2010-04-21,,,25.14678382873535,25.164626693725587,24.515217781066895,23.68516788482666,22.439424171447754,21.584933490753173,
2010-04-22,,,26.34212875366211,25.616001510620116,24.78461608886719,23.912639617919922,22.572695922851562,21.640418739318847,
2010-04-23,,,26.208314895629883,25.755159759521483,25.044200897216797,24.108443641662596,22.694549446105956,21.689748878479005,
2010-04-26,,,26.386728286743164,25.856853103637697,25.34214382171631,24.297111129760744,22.819971237182617,21.74282564163208,
2010-04-27,,,25.86042213439941,25.988875579833984,25.516984367370604,24.43983860015869,22.92630313873291,21.79063934326172,
2010-04-28,,,25.87826156616211,26.135171127319335,25.64989891052246,24.607543563842775,23.03780891418457,21.83533082962036,
2010-04-29,,,25.98530960083008,26.06380729675293,25.839904403686525,24.768557834625245,23.142178421020507,21.88376890182495,
2010-04-30,,,25.48576545715332,25.919297409057616,25.83722858428955,24.904594898223877,23.231204643249512,21.930422916412354,
2010-05-03,,,25.887187957763672,25.81938934326172,25.838121223449708,25.048214530944826,23.33432529449463,21.98590824127197,
2010-05-04,,,25.54820442199707,25.75694580078125,25.872910690307616,25.12091636657715,23.423529815673827,22.038985023498537,
2010-05-05,,,25.441164016723636,25.669526290893554,25.902348709106445,25.20878324508667,23.501316299438475,22.09063449859619,
2010-05-06,,,24.89700698852539,25.45186576843262,25.757836532592773,25.27122631072998,23.574642524719238,22.13942934036255,
2010-05-07,,,24.25474166870117,25.205661010742187,25.5624792098999,25.30334005355835,23.633517532348634,22.180641918182374,
2010-05-10,,,24.72751808166504,24.97372703552246,25.39655818939209,25.3693510055542,23.698280029296875,22.226314620971678,
2010-05-11,,,24.95945167541504,24.855976486206053,25.306461143493653,25.41172275543213,23.768573150634765,22.276090774536133,
2010-05-12,,,26.190475463867188,25.005838775634764,25.33768253326416,25.493790721893312,23.864378814697265,22.338087940216063,
2010-05-13,,,26.261838912963867,25.27880516052246,25.36533546447754,25.602619934082032,23.957865257263183,22.40311805725098,
2010-05-14,,,26.11019897460937,25.6498966217041,25.427778816223146,25.632503700256347,24.04260971069336,22.466631774902343,
2010-05-17,,,26.270761489868164,25.958545303344728,25.466136169433593,25.65212869644165,24.1278893661499,22.52755853652954,
2010-05-18,,,26.128034591674805,26.19226188659668,25.524119186401368,25.698514938354492,24.202286033630372,22.587147216796875,
2010-05-19,,,26.49377822875977,26.252922439575194,25.62938060760498,25.765864658355714,24.285068016052247,22.65039333343506,
2010-05-20,,,25.89610481262207,26.179775619506835,25.729290390014647,25.74356346130371,24.355004501342773,22.70926836013794,
2010-05-21,,,26.35996627807617,26.229729080200194,25.939812850952148,25.751146030426025,24.433861503601076,22.77278200149536,
2010-05-24,,,26.770309448242188,26.329638671875,26.144091987609862,25.770325088500975,24.52270927429199,22.834600849151613,
2010-05-25,,,27.305538177490234,26.565139389038087,26.37870063781738,25.84258089065552,24.62065601348877,22.90016626358032,
2010-05-26,,,27.153886795043945,26.69716110229492,26.475041770935057,25.90636215209961,24.7030810546875,22.96136058807373,
2010-05-27,,,27.332300186157227,26.98440017700195,26.582087898254393,25.973711681365966,24.79942195892334,23.02291175842285,
2010-05-28,,,26.9665584564209,27.1057186126709,26.667723846435546,26.047751331329344,24.88202548980713,23.079645881652834,
2010-05-31,,,26.9665584564209,27.14496841430664,26.73730354309082,26.101719856262207,24.97515510559082,23.135220336914063,
2010-06-01,,,27.243091583251957,27.132479095458983,26.848809242248535,26.18646421432495,25.07078254699707,23.194006175994872,
2010-06-02,,,27.974571228027344,27.296615982055663,26.99688854217529,26.313134574890135,25.179790725708006,23.256984634399416,
2010-06-03,,,27.385820388793945,27.307320022583006,27.14586009979248,26.437575244903563,25.29165325164795,23.314967670440673,
2010-06-04,,,26.79707336425781,27.27342300415039,27.189570808410643,26.564691829681397,25.38175003051758,23.365635890960693,
2010-06-07,,,26.07451057434082,27.095013427734376,27.11999092102051,26.632041454315186,25.45097267150879,23.409078483581542,
2010-06-08,,,26.6097354888916,26.968342208862303,27.050410652160643,26.714555644989012,25.523049926757814,23.456178455352784,
2010-06-09,,,26.761383056640625,26.72570457458496,27.01116027832031,26.743101024627684,25.607794342041014,23.505151710510255,
2010-06-10,,,26.743547439575195,26.59724998474121,26.95228500366211,26.767186450958253,25.687364807128905,23.55867446899414,
2010-06-11,,,26.734622955322266,26.5847599029541,26.929091453552246,26.798407649993898,25.76675678253174,23.617817058563233,
2010-06-14,,,26.9576358795166,26.761384963989258,26.928199195861815,26.83275136947632,25.845613594055177,23.679100646972657,
2010-06-15,,,26.761383056640625,26.791714477539063,26.880028343200685,26.86441879272461,25.898957901000976,23.736815967559814,
2010-06-16,,,27.02899742126465,26.84523735046387,26.785470962524414,26.891179752349853,25.965861320495605,23.7970290184021,
2010-06-17,,,26.67218399047852,26.830964660644533,26.714107322692872,26.929983711242677,26.026342086791992,23.851087017059328,
2010-06-18,,,26.895193099975582,26.863078689575197,26.723919296264647,26.956745052337645,26.09199661254883,23.91049728393555,
2010-06-21,,,26.43132972717285,26.757817459106445,26.759601211547853,26.93979606628418,26.152477226257325,23.96633935928345,
2010-06-22,,,25.77121353149414,26.55978355407715,26.675749015808105,26.863079833984376,26.185661163330078,24.013260974884034,
2010-06-23,,,25.98530960083008,26.351045989990233,26.59814167022705,26.80465097427368,26.21438503265381,24.060450229644776,
2010-06-24,,,25.98530960083008,26.213671112060545,26.52231788635254,26.737301445007326,26.25238613128662,24.119860515594482,
2010-06-25,,,25.94070243835449,26.022772979736327,26.44292583465576,26.686008644104003,26.26094970703125,24.185604400634766,
2010-06-28,,,25.789060592651367,25.894319152832033,26.326068305969237,26.627133750915526,26.259165687561037,24.243765811920166,
2010-06-29,,,25.3251953125,25.805115509033204,26.182449531555175,26.53123893737793,26.261663398742677,24.295772113800048,
2010-06-30,,,24.575868606567383,25.523227310180665,25.93713665008545,26.36130380630493,26.250245094299316,24.344834632873535,
2010-07-01,,,25.093259811401367,25.34481735229492,25.779244232177735,26.246675777435303,26.225267715454102,24.398981819152834,
2010-07-02,,,24.986217498779297,25.153920364379882,25.588346672058105,26.156132984161378,26.200825767517088,24.447687606811524,
2010-07-05,,,24.986217498779297,24.99335174560547,25.44383544921875,26.1017183303833,26.17281555175781,24.496393394470214,
2010-07-06,,,24.977294921875,24.92377166748047,25.364443588256837,26.02009630203247,26.155153007507323,24.540728073120118,
2010-07-07,,,24.932693481445312,24.995136642456053,25.25918197631836,25.928661823272705,26.136241645812987,24.58702527999878,
2010-07-08,,,24.64724540710449,24.90593376159668,25.1253755569458,25.82384672164917,26.109480361938477,24.625829391479492,
2010-07-09,,,25.102182388305664,24.929126739501953,25.04152355194092,25.74222469329834,26.101808700561524,24.666506671905516,
2010-07-12,,,24.50450897216797,24.832785034179686,24.91306838989258,25.619568347930908,26.07415512084961,24.704240207672118,
2010-07-13,,,24.70968246459961,24.77926254272461,24.851517105102538,25.516983318328858,26.05738468170166,24.740457248687743,
2010-07-14,,,25.182470321655277,24.8292179107666,24.912177276611327,25.42465696334839,26.052210807800293,24.776763553619386,
2010-07-15,,,26.582979202270508,25.216364669799805,25.061149215698244,25.420196723937988,26.085930252075194,24.830286388397216,
2010-07-16,,,25.94962310791016,25.385852813720703,25.157489776611328,25.372918224334718,26.119827880859376,24.876672706604005,
2010-07-19,,,26.11019897460937,25.706990814208986,25.269887924194336,25.356861686706544,26.14748149871826,24.92288076400757,
2010-07-20,,,26.333202362060547,26.03169479370117,25.40547866821289,25.384961128234863,26.17495651245117,24.97176483154297,
2010-07-21,,,25.7979793548584,26.154796600341797,25.4920072555542,25.37559461593628,26.167106590270997,25.015742702484133,
2010-07-22,,,25.85150146484375,26.008501052856445,25.612432861328124,25.368904209136964,26.158899841308592,25.058382549285888,
2010-07-23,,,26.199392318725582,26.05845489501953,25.722153854370116,25.381838703155516,26.160683708190916,25.10164670944214,
2010-07-26,,,26.48484992980957,26.13338508605957,25.920187950134277,25.41662817001343,26.164965476989746,25.146427421569825,
2010-07-27,,,26.190475463867188,26.104839706420897,26.068267250061034,25.459892177581786,26.166214294433594,25.184250164031983,
2010-07-28,,,26.315364837646484,26.208316802978516,26.181556701660156,25.546866989135744,26.162646026611327,25.22385702133179,
2010-07-29,,,25.61956596374512,26.16192970275879,26.085215377807618,25.57318229675293,26.15711524963379,25.25605987548828,
2010-07-30,,,26.029909133911133,26.128033065795897,26.093243980407713,25.62536687850952,26.15051410675049,25.292187805175782,
2010-08-02,,,26.32428932189941,26.095920944213866,26.114653015136717,25.692270469665527,26.141593704223634,25.33215148925781,
2010-08-03,,,26.16371154785156,26.090568161010744,26.09770393371582,25.751591300964357,26.11875717163086,25.369706592559815,
2010-08-04,,,26.8505916595459,26.197613525390626,26.20296516418457,25.847486209869384,26.112691268920898,25.4078861618042,
2010-08-05,,,26.39565658569336,26.352831649780274,26.25738067626953,25.93490676879883,26.09395839691162,25.446690177917482,
2010-08-06,,,26.261838912963867,26.39921760559082,26.26362533569336,25.992889595031738,26.07986400604248,25.480944747924806,
2010-08-09,,,26.458091735839844,26.425978088378905,26.260949516296385,26.09056873321533,26.06969467163086,25.52242488861084,
2010-08-10,,,26.181560516357425,26.42954788208008,26.26005802154541,26.164162635803223,26.048464050292967,25.55962329864502,
2010-08-11,,,25.369800567626957,26.13338966369629,26.165501594543457,26.173529148101807,25.99636863708496,25.588079681396483,
2010-08-12,,,25.869335174560547,26.028125381469728,26.190478515625,26.13784694671631,25.96603893280029,25.628846092224123,
2010-08-13,,,25.655256271362305,25.906808853149414,26.153013229370117,26.123128604888915,25.943202590942384,25.662476310729982,
2010-08-16,,,25.94070243835449,25.803330993652345,26.114654541015625,26.11465377807617,25.940526428222658,25.695749549865724,
2010-08-17,,,26.190475463867188,25.805113983154296,26.117330932617186,26.107517433166503,25.93214122772217,25.727595577239992,
2010-08-18,,,26.21723937988281,25.97460174560547,26.05399570465088,26.128480434417725,25.92125835418701,25.764526348114014,
2010-08-19,,,25.869335174560547,25.97460174560547,26.0013635635376,26.129372119903564,25.90377410888672,25.79556945800781,23.446009187698365
2010-08-20,,,26.261838912963867,26.095918273925783,26.0013635635376,26.13249444961548,25.89431842803955,25.830537605285645,23.475937299728393
2010-08-23,,,25.11109733581543,25.92999725341797,25.866664123535156,26.063806819915772,25.85738765716553,25.851500625610353,23.498461456298827
2010-08-24,,,24.99513816833496,25.690929794311522,25.74802188873291,26.00403995513916,25.822062759399415,25.860510330200196,23.520673418045043
2010-08-25,,,25.378719329833984,25.523225784301758,25.748913764953613,25.957207679748535,25.789057197570802,25.877459259033202,23.546988821029665
2010-08-26,61.74911088397156,P,25.423315048217773,25.434021759033204,25.704311752319335,25.94739513397217,25.764079818725588,25.895210952758788,23.57209990501404
2010-08-27,61.498070395245996,P,25.057580947875977,25.193170166015626,25.644544219970705,25.89877872467041,25.727327575683592,25.90966209411621,23.59386583328247
2010-08-30,61.43865393173284,P,24.424226760864254,25.05579605102539,25.49289665222168,25.803775596618653,25.68718551635742,25.919831371307374,23.61161756515503
2010-08-31,61.39996226123156,P,24.36178398132324,24.929125213623045,25.310027503967284,25.713679218292235,25.658996925354003,25.922329044342042,23.62861102104187
2010-09-01,61.31274800939293,P,24.99513816833496,24.852408981323244,25.187817382812497,25.62090654373169,25.639193496704102,25.926789264678956,23.64770079612732
2010-09-02,61.33918592362688,P,25.601726531982425,24.88809127807617,25.161056518554688,25.58121004104614,25.63152183532715,25.941953983306885,23.669823513031005
2010-09-03,61.34462197685178,P,25.004058837890625,24.877386856079102,25.035278511047363,25.51832103729248,25.612788963317872,25.93686933517456,23.69158944129944
2010-09-06,61.48667601624905,P,25.004058837890625,24.993353271484374,25.02457466125488,25.44561939239502,25.597088928222657,25.928127307891845,23.714024410247802
2010-09-07,61.670332182617805,P,24.977294921875,25.116455459594725,25.022790336608885,25.3854061126709,25.590130920410157,25.925897159576415,23.734942865371703
2010-09-08,61.74484952273014,B,24.691835403442383,25.05579490661621,24.954101943969725,25.35150785446167,25.592450256347657,25.921347675323485,23.75314058303833
2010-09-09,61.53120313183275,B,24.37963104248047,24.81137580871582,24.849733543395995,25.277022647857667,25.578177680969237,25.90172269821167,23.77107071876526
2010-09-10,61.508373410636665,B,24.486671447753903,24.707898330688476,24.792642593383786,25.218593406677247,25.56818675994873,25.88450626373291,23.787127571105955
2010-09-13,61.42776998808,B,24.45990562438965,24.59906768798828,24.796210479736327,25.144553565979002,25.55766052246094,25.865238037109375,23.804031839370726
2010-09-14,61.31589139476466,B,24.44206428527832,24.492021560668945,24.804238510131835,25.05713300704956,25.546955909729004,25.851054458618165,23.82084690093994
2010-09-15,61.25152042173548,B,24.50450897216797,24.454556274414063,24.755175590515137,24.971496486663817,25.538392219543457,25.837316932678224,23.83632388114929
2010-09-16,61.3746570751797,B,24.691835403442383,24.516997146606446,24.664186477661133,24.91262149810791,25.539284019470216,25.824382190704345,23.85407554626465
2010-09-17,61.394843064850896,B,24.45990562438965,24.511643981933595,24.609771156311034,24.8225248336792,25.526438484191896,25.81412359237671,23.872273254394532
2010-09-20,61.524354803838854,B,24.79888343811035,24.579439544677733,24.589253616333007,24.806914138793946,25.53232597351074,25.803240547180177,23.894574394226073
2010-09-21,61.64768255780313,B,24.736448287963867,24.638316345214843,24.565168952941896,24.79397964477539,25.532861289978026,25.795122985839843,23.91705400466919
2010-09-22,61.74961787935189,B,24.682918548583984,24.673998260498045,24.564277267456056,24.75918960571289,25.5228702545166,25.78754053115845,23.93908751487732
2010-09-23,61.74456526250299,B,24.486671447753903,24.63296546936035,24.5749813079834,24.712357425689696,25.48094409942627,25.783437175750734,23.96143325805664
2010-09-24,61.951935315872674,C,25.182470321655277,24.777478408813476,24.644561195373534,24.71860189437866,25.46560104370117,25.792714462280273,23.986678190231324
2010-09-27,62.20000842498846,A,26.09235382080078,25.036172485351564,24.80780601501465,24.80200824737549,25.465244140625,25.80636281967163,24.016338720321656
2010-09-28,62.53306524765924,A,26.54729461669922,25.398341751098634,25.018329048156737,24.911283779144288,25.469525985717773,25.822241249084474,24.049166011810303
2010-09-29,62.823740771796615,A,26.34212875366211,25.730183792114257,25.202091026306153,24.978633308410643,25.480408973693848,25.823757781982422,24.080922861099243
2010-09-30,63.10999692117562,A,26.09235382080078,26.051320266723632,25.342142868041993,25.00316467285156,25.485226020812988,25.822062931060792,24.112590494155885
2010-10-01,63.19181623978258,A,26.00315284729004,26.215456771850587,25.49646759033203,25.053119373321532,25.48130123138428,25.820992469787598,24.143812122344972
2010-10-04,63.00433937697884,A,25.815814971923828,26.160149002075194,25.59816074371338,25.093707180023195,25.46792053222656,25.816443004608153,24.172000770568847
2010-10-05,62.777797095182216,C,26.083431243896484,26.067376327514648,25.73285903930664,25.149013996124268,25.465779647827148,25.81599697113037,24.201572093963623
2010-10-06,62.716311587974396,C,26.54729461669922,26.10840950012207,25.919296646118163,25.24178695678711,25.470418243408204,25.816532135009766,24.233462734222414
2010-10-07,62.794647405204586,A,26.6097354888916,26.211885833740233,26.131603050231934,25.353292179107665,25.490221633911133,25.823668441772462,24.2664684009552
2010-10-08,62.8807442072646,A,26.761383056640625,26.363531875610352,26.28949432373047,25.467027759552003,25.504851112365724,25.827682609558106,24.300232305526734
2010-10-11,62.91524352349791,A,26.172637939453125,26.43489646911621,26.297522735595702,25.552664375305177,25.501818084716795,25.821705894470213,24.328153371810913
2010-10-12,62.78071526560214,A,25.699853897094727,26.35818099975586,26.212778663635255,25.615553855895996,25.49254093170166,25.80564905166626,24.35290765762329
2010-10-13,62.583661782454335,A,26.083431243896484,26.265408325195313,26.18690891265869,25.694499969482422,25.47719772338867,25.794944496154784,24.378152542114258
2010-10-14,62.27847718319047,C,25.869335174560547,26.117328262329103,26.164607048034668,25.75337495803833,25.466671295166016,25.78031484603882,24.401613302230835
2010-10-15,61.99474006258887,B,25.806894302368164,25.92643051147461,26.14498119354248,25.820724391937254,25.457572402954103,25.768718204498292,24.42418204307556
2010-10-18,61.956152274692926,B,26.172637939453125,25.92643051147461,26.18066349029541,25.889412117004394,25.451863327026366,25.760778999328615,24.447999668121337
2010-10-19,61.85784208828782,B,25.075424194335938,25.80154457092285,26.079862785339355,25.906360912323,25.429740600585937,25.739102325439454,24.466554250717163
2010-10-20,61.69287343917307,B,25.06649780273437,25.59815788269043,25.93178310394287,25.925539875030516,25.423674545288087,25.710021591186525,24.48350311279297
2010-10-21,61.54026005076284,B,24.888092041015625,25.401909255981444,25.759618759155273,25.945610904693602,25.404049682617188,25.68504430770874,24.500005989074708
2010-10-22,61.424889804239314,B,25.15570640563965,25.27167167663574,25.599051094055177,25.94427270889282,25.394058685302735,25.668630638122558,24.517133264541627
2010-10-25,61.27153679668535,B,25.50360107421875,25.137864303588866,25.53214740753174,25.914835071563722,25.38531665802002,25.66292154312134,24.53600001335144
2010-10-26,61.294294599209934,B,25.262752532958984,25.175329971313477,25.488437271118165,25.85060796737671,25.366762199401855,25.649451713562012,24.552815084457396
2010-10-27,61.27624006966922,B,24.92377471923828,25.14678535461426,25.372471618652344,25.779690265655518,25.340892906188966,25.63107563018799,24.56811367034912
