Date,GRADE,GPS,CE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2005-04-12,,,13.030601501464844,12.938769912719726,13.132233810424804,13.123953771591186,12.73371265411377,,
2005-04-13,,,12.654219627380373,12.872525215148926,13.065236949920655,13.104757928848267,12.742896537780762,,
2005-04-14,,,12.17996883392334,12.70691375732422,12.928984260559082,13.059214687347412,12.7454559135437,,
2005-04-15,,,11.780993461608888,12.500650787353516,12.744552993774416,12.998615884780884,12.739584217071533,,
2005-04-18,,,11.517523765563965,12.23266143798828,12.587222003936768,12.936511850357055,12.732809276580811,,
2005-04-19,,,11.743358612060549,11.975212860107423,12.456991386413574,12.884193658828735,12.729798183441162,,
2005-04-20,,,11.366969108581545,11.717762756347657,12.295143985748291,12.816443729400635,12.719409866333008,,
2005-04-21,,,11.4723539352417,11.576239776611327,12.141576766967773,12.709172391891482,12.714290981292725,,
2005-04-22,,,11.291688919067385,11.478378868103029,11.989514827728271,12.59286780357361,12.70570936203003,,
2005-04-25,,,11.4949369430542,11.473861503601075,11.853261470794678,12.496511793136598,12.700740928649902,,
2005-04-26,,,11.12607765197754,11.350405311584474,11.662809085845947,12.397521448135377,12.683276424407959,,
2005-04-27,,,10.76474666595459,11.229960823059082,11.473861789703369,12.269549369812013,12.656176471710205,,
2005-04-28,,,10.614191055297852,11.058328247070312,11.31728401184082,12.123134136199953,12.620043144226074,,
2005-04-29,,,10.952935218811035,10.990577507019044,11.234478187561034,11.989515590667725,12.587071456909179,,
2005-05-02,,,11.382020950317385,10.96799430847168,11.220927906036378,11.904074954986573,12.562681484222413,,
2005-05-03,,,11.382020950317385,11.01918296813965,11.184794139862062,11.820892763137818,12.542657470703125,,
2005-05-04,,,11.449769973754885,11.156187629699708,11.193074226379396,11.744109106063844,12.521730136871337,,
2005-05-05,,,11.66807460784912,11.366964340209961,11.212646293640137,11.677111530303957,12.502910556793212,,
2005-05-06,,,11.645499229431152,11.505477142333984,11.248027324676515,11.618771076202394,12.475810585021973,,
2005-05-09,,,11.976713180541992,11.624415588378906,11.296204948425295,11.574733209609986,12.463916568756103,,
2005-05-10,,,11.404605865478516,11.628932571411132,11.32405776977539,11.49343342781067,12.448710460662841,,
2005-05-11,,,11.359442710876465,11.610867118835449,11.383527374267578,11.428694581985475,12.429589939117431,,
2005-05-12,,,11.17877197265625,11.513006591796875,11.439985466003417,11.37863473892212,12.408512153625487,,
2005-05-13,,,10.734634399414062,11.330833625793456,11.41815538406372,11.326316785812377,12.374637145996093,,
2005-05-16,,,10.584077835083008,11.05230655670166,11.338361072540284,11.27964448928833,12.32901876449585,,
2005-05-17,,,10.65935230255127,10.903255844116211,11.266094207763672,11.225444173812866,12.282496948242187,,
2005-05-18,,,11.0206880569458,10.835504913330078,11.223186016082764,11.208130121231079,12.232662868499755,,
2005-05-19,,,11.502466201782228,10.900243759155273,11.206625175476074,11.209635734558105,12.193217239379884,,
2005-05-20,,,11.705717086791992,11.09446029663086,11.212646961212158,11.230337142944336,12.156331100463866,,
2005-05-23,,,12.232661247253418,11.424176979064942,11.2382417678833,11.267223358154297,12.132242126464844,,
2005-05-24,,,12.119744300842283,11.716255378723144,11.309755611419678,11.316906690597534,12.108906002044678,,
2005-05-25,,,11.999302864074709,11.911978340148925,11.373741626739502,11.37863450050354,12.088129329681397,,
2005-05-26,,,11.758414268493652,11.963167953491212,11.431705856323243,11.43584566116333,12.06148094177246,,
2005-05-27,,,11.69066047668457,11.960156631469726,11.527308464050293,11.472731924057006,12.035434761047362,,
2005-05-30,,,11.69066047668457,11.851756477355957,11.637966728210449,11.488163900375366,12.014055881500244,,
2005-05-31,,,11.653023719787598,11.75841236114502,11.737333869934082,11.501714038848878,11.991321907043456,,
2005-06-01,,,11.863801956176758,11.73131217956543,11.821645259857178,11.52241563796997,11.974158592224121,,
2005-06-02,,,12.006827354431152,11.78099479675293,11.87208137512207,11.539353275299073,11.941939525604248,,
2005-06-03,,,11.954131126403809,11.833688926696777,11.896922779083251,11.554784870147705,11.908666534423828,,
2005-06-06,,,11.931550979614258,11.881867027282714,11.866811752319336,11.552526760101319,11.878856410980225,,
2005-06-07,,,11.90896987915039,11.933056259155274,11.845734310150146,11.577744960784912,11.854918117523193,,
2005-06-08,,,11.886384963989258,11.937572860717774,11.834442520141602,11.604092073440551,11.82616205215454,,
2005-06-09,,,11.893913269042969,11.914990043640136,11.847992420196533,11.639849138259887,11.793190402984619,12.17755947113037,
2005-06-10,,,11.893913269042969,11.902946472167969,11.868317699432373,11.697813081741334,11.758562545776368,12.176053886413575,
2005-06-13,,,11.773466110229492,11.871329498291015,11.876598262786866,11.757282495498657,11.732215194702148,12.173343830108642,
2005-06-14,,,11.818632125854492,11.853261947631836,11.893159103393554,11.815246486663819,11.707674541473388,12.173720216751098,
2005-06-15,,,11.946608543395996,11.865306663513184,11.901439762115478,11.861542510986329,11.68689785003662,12.175827989578247,
2005-06-16,,,12.270299911499023,11.940583992004395,11.927787017822265,11.899934196472168,11.672143325805663,12.17974245071411,
2005-06-17,,,11.780993461608888,11.918000030517579,11.910473251342774,11.903698015213013,11.651517028808593,12.177107667922973,
2005-06-20,,,11.577746391296388,11.878856086730957,11.875092792510987,11.870952272415161,11.625922546386718,12.171461839675903,
2005-06-21,,,11.645499229431152,11.84422950744629,11.848745727539063,11.847240018844605,11.598220500946045,12.165966577529908,
2005-06-22,,,11.939079284667969,11.842723655700684,11.854015159606934,11.844228839874267,11.583917694091797,12.163407115936279,
2005-06-23,,,11.878853797912598,11.764434432983398,11.852509212493896,11.850250816345214,11.577895393371582,12.161675653457642,
2005-06-24,,,11.924023628234863,11.793040466308593,11.855520248413086,11.86191897392273,11.580755996704102,12.160170106887817,
2005-06-27,,,11.796053886413574,11.836701965332031,11.857779026031494,11.867188644409179,11.586326599121094,12.159567937850952,
2005-06-28,,,11.833687782287598,11.87433967590332,11.859284591674804,11.876221847534179,11.588133182525635,12.158965682983398,
2005-06-29,,,11.893913269042969,11.86530647277832,11.854015064239501,11.87772741317749,11.598672065734863,12.159040966033935,
2005-06-30,,,11.961662292480469,11.881868171691895,11.823151302337646,11.875469160079955,11.608458232879638,12.16137460708618,
2005-07-01,,,12.021885871887209,11.901440620422363,11.847240543365478,11.878856897354126,11.623062171936034,12.164385766983033,
2005-07-04,,,12.021885871887209,11.946607017517092,11.89165449142456,11.883373641967774,11.633601150512696,12.167171039581298,
2005-07-05,,,12.074578285217283,11.994785118103028,11.934562397003173,11.891654062271119,11.652571163177491,12.167923793792724,
2005-07-06,,,12.210075378417969,12.058017539978028,11.961662006378173,11.907838582992554,11.681477737426757,12.168827104568482,
2005-07-07,,,12.119744300842283,12.08963394165039,11.985751056671143,11.91913013458252,11.711588802337646,12.16581597328186,
2005-07-08,,,12.217605590820312,12.128777885437012,12.015109252929687,11.935314750671386,11.736882209777832,12.161976833343505,
2005-07-11,,,12.7520751953125,12.27481575012207,12.11071138381958,11.984245204925537,11.764283294677734,12.163482389450074,
2005-07-12,,,13.113415718078612,12.482583236694335,12.238684177398682,12.048984384536743,11.798911190032959,12.170784330368042,
2005-07-13,,,13.384418487548828,12.717451858520509,12.387734699249268,12.120874881744385,11.837604160308837,12.179667148590088,
2005-07-14,,,13.376891136169434,12.968881225585937,12.529257583618165,12.176204442977905,11.871780490875244,12.187345523834228,
2005-07-15,,,13.44463348388672,13.214286804199219,12.671532344818115,12.259386444091797,11.907763175964355,12.191786880493163,
2005-07-18,,,13.316664695739746,13.327204704284668,12.801010227203369,12.346332359313966,11.93456220626831,12.199239387512208,
2005-07-19,,,13.534974098205566,13.411516380310058,12.947049808502197,12.440806102752685,11.977169570922852,12.212940015792846,
2005-07-20,,,13.866193771362305,13.507871437072755,13.112661647796632,12.537161827087402,12.027304592132568,12.228447265625,
2005-07-21,,,13.949002265930176,13.622293663024902,13.29558744430542,12.640669250488282,12.082709197998048,12.245610675811768,
2005-07-22,,,13.866193771362305,13.70660572052002,13.46044626235962,12.737777757644654,12.145340385437011,12.259988765716553,
2005-07-25,,,13.8511381149292,13.81350040435791,13.570352554321289,12.840531969070435,12.210681591033936,12.269850177764893,
2005-07-26,,,13.8511381149292,13.876733207702637,13.644124794006348,12.941404485702515,12.274517307281494,12.278507127761841,
2005-07-27,,,14.14472198486328,13.932438850402832,13.720155143737793,13.05394492149353,12.336997985839844,12.2848304271698,
2005-07-28,,,14.076971054077148,13.958032608032227,13.790163135528564,13.159710359573364,12.388488082885742,12.290852661132812,
2005-07-29,,,14.16730499267578,14.018254852294922,13.86243028640747,13.266981315612792,12.437719841003418,12.297025470733642,
2005-08-01,,,14.159774780273438,14.07998218536377,13.94674129486084,13.373875761032105,12.476262111663818,12.304252119064332,
2005-08-02,,,14.242761611938477,14.158306884765626,14.01752004623413,13.482284927368164,12.518722457885742,12.31381422996521,
2005-08-03,,,14.023985862731934,14.134159660339355,14.033299255371094,13.572980451583863,12.559216117858886,12.323672723770141,
2005-08-04,,,13.910831451416016,14.100931739807129,14.029482173919678,13.662534809112548,12.602264461517334,12.331872701644897,
2005-08-05,,,13.910831451416016,14.049637031555175,14.03394594192505,13.747196102142334,12.646667881011963,12.341051321029664,
2005-08-08,,,13.895743370056152,13.99683074951172,14.038406467437744,13.804379510879517,12.690769538879394,12.35241271018982,
2005-08-09,,,14.340831756591797,14.016444778442382,14.087375831604003,13.865750312805176,12.744525699615478,12.367923803329468,
2005-08-10,,,14.423810958862305,14.096409797668457,14.115284729003907,13.91771993637085,12.79572587966919,12.384942235946655,
2005-08-11,,,14.770831108093262,14.268409729003906,14.184670734405518,13.98741693496704,12.851005954742432,12.39647274017334,
2005-08-12,,,14.793463706970217,14.444936180114746,14.247286605834962,14.054858446121216,12.907792606353759,12.408229570388794,
2005-08-15,,,14.891531944274902,14.644093894958496,14.320462322235107,14.133601808547974,12.966992225646973,12.422924318313598,
2005-08-16,,,14.78591537475586,14.733110618591308,14.374777698516846,14.196148872375488,13.024531135559082,12.439724626541137,
2005-08-17,,,14.665209770202637,14.781390380859374,14.438900089263916,14.236099672317504,13.08010763168335,12.453134841918946,
2005-08-18,,,14.506802558898926,14.728584671020508,14.498497200012206,14.263989686965942,13.132365417480468,12.462777910232544,
2005-08-19,,,14.491703987121582,14.668232727050782,14.556584453582763,14.295265197753906,13.184321231842041,12.471441888809204,
2005-08-22,,,14.680301666259766,14.625986671447754,14.635040283203125,14.336723375320435,13.242457942962647,12.487336568832397,
2005-08-23,,,15.132929801940918,14.695389556884766,14.714250087738037,14.40081295967102,13.308743896484375,12.508209218978882,
2005-08-24,,,14.899077415466309,14.7421630859375,14.761776733398438,14.438530731201173,13.36779327392578,12.527345561981202,
2005-08-25,,,14.446440696716309,14.730090713500976,14.729337692260742,14.45700421333313,13.411316089630127,12.541729707717895,
2005-08-26,,,14.205035209655762,14.672756958007813,14.670494842529298,14.45889072418213,13.459796924591064,12.55565697669983,
2005-08-29,,,14.039077758789062,14.544512176513672,14.585249423980713,14.45285587310791,13.509023551940919,12.567473049163818,
2005-08-30,,,13.888192176818848,14.295564651489258,14.495477104187012,14.435127401351929,13.553877410888672,12.576048955917358,
2005-08-31,,,13.903286933898926,14.096406555175781,14.41928482055664,14.429092454910279,13.593161563873291,12.588539628982543,
2005-09-01,,,14.06925106048584,14.020968627929687,14.375529670715332,14.43701343536377,13.636969509124755,12.607432451248169,
2005-09-02,,,14.023985862731934,13.984758758544922,14.328757858276367,14.442671155929565,13.678968753814697,12.6298623752594,
2005-09-05,,,14.023985862731934,13.981740379333496,14.263126277923584,14.449083280563354,13.723527393341065,12.65492699623108,
2005-09-06,,,14.076797485351562,14.01946144104004,14.157513046264649,14.435881567001342,13.768389587402345,12.678261384963989,
2005-09-07,,,14.197495460510254,14.078303146362305,14.087354850769042,14.42456579208374,13.81446123123169,12.706566648483276,
2005-09-08,,,14.250300407409668,14.11451301574707,14.06774082183838,14.39853925704956,13.860233993530274,12.734346113204957,
2005-09-09,,,14.355916976928713,14.180899238586425,14.082828998565674,14.376661920547486,13.906914615631104,12.76498839378357,
2005-09-12,,,14.506802558898926,14.277462577819824,14.12960147857666,14.357425451278687,13.956612949371339,12.795107049942017,
2005-09-13,,,14.529426574707031,14.367988395690919,14.19372491836548,14.344601011276245,14.005709915161132,12.82914053916931,
2005-09-14,,,14.431349754333496,14.414759254455566,14.246531200408935,14.332908010482788,14.050135402679443,12.8658065700531,
2005-09-15,,,13.94100284576416,14.352899742126464,14.233706378936768,14.30461802482605,14.08656057357788,12.899074687957764,
2005-09-16,,,13.895743370056152,14.260865020751954,14.220882129669189,14.274819993972779,14.120123329162597,12.928502769470215,
2005-09-19,,,13.692059516906738,14.097916412353516,14.18768949508667,14.225407886505128,14.138923015594482,12.951603155136109,
2005-09-20,,,13.337491035461426,13.859529304504395,14.113758850097657,14.135635948181152,14.143404521942138,12.97115785598755,
2005-09-21,,,12.907496452331545,13.554758644104004,13.984758949279785,14.036056900024414,14.133866081237793,12.985735120773315,
2005-09-22,,,12.89995574951172,13.346549224853515,13.84972448348999,13.958732652664185,14.124327373504638,12.998053932189942,
2005-09-23,,,13.08854866027832,13.185110282897949,13.722987651824951,13.902908325195312,14.117205677032471,13.012484426498412,
2005-09-26,,,12.907496452331545,13.02819766998291,13.563057041168213,13.846329259872437,14.109022312164306,13.021792259216308,
2005-09-27,,,12.78679656982422,12.91805877685547,13.388794040679931,13.791259479522704,14.09405876159668,13.035614166259766,
2005-09-28,,,12.718907356262209,12.880340957641604,13.217549800872803,13.732040500640869,14.071113033294678,13.049208812713623,
2005-09-29,,,12.847152709960938,12.869780349731446,13.10816478729248,13.670935583114623,14.049076042175294,13.06589262008667,
2005-09-30,,,13.013115882873535,12.854693794250489,13.01990203857422,13.620392084121704,14.032014484405517,13.088677434921264,
2005-10-03,,,12.65101146697998,12.803396797180175,12.915797233581543,13.551743364334106,14.008011951446534,13.109346771240235,
2005-10-04,,,12.764165878295898,12.798870658874511,12.85846471786499,13.486111783981324,13.986272506713867,13.130394906997681,
2005-10-05,,,12.718907356262209,12.798870658874513,12.839605808258057,13.412182378768922,13.957756214141845,13.147377099990845,
2005-10-06,,,12.598204612731934,12.749081039428711,12.809430694580078,13.329577589035035,13.92818088531494,13.158334484100342,
2005-10-07,,,12.847152709960938,12.715888404846192,12.785291099548342,13.254139375686645,13.901777839660644,13.169748840332032,
2005-10-10,,,12.583117485046388,12.702309608459473,12.752853202819825,13.157955121994018,13.870244693756103,13.17325340270996,
2005-10-11,,,12.711362838745115,12.691749000549317,12.745309829711914,13.067051935195924,13.839616718292236,13.179169588088989,
2005-10-12,,,12.61305809020996,12.670579147338866,12.73472490310669,12.976137351989745,13.811398162841797,13.185307140350341,
2005-10-13,,,12.635746002197266,12.678087425231933,12.713584232330323,12.910874509811402,13.785896453857422,13.194080457687377,
2005-10-14,,,12.802103996276855,12.669077682495118,12.692483043670654,12.856192541122436,13.76372190475464,13.2051948928833,
2005-10-17,,,12.61305809020996,12.675065803527831,12.688687705993653,12.802242469787597,13.738068199157714,13.214418869018555,
2005-10-18,,,12.55256462097168,12.643306159973143,12.66752758026123,12.76299614906311,13.702302856445312,13.223414278030395,
2005-10-19,,,12.567687034606934,12.63423194885254,12.652405548095704,12.74600567817688,13.665180377960205,13.230453128814696,
2005-10-20,,,12.363519668579102,12.579786682128907,12.62893705368042,12.719183874130248,13.617034149169921,13.234020051956177,
2005-10-21,,,12.333270072937012,12.486019897460938,12.577548789978028,12.681419944763183,13.567830276489257,13.237811441421508,
2005-10-24,,,12.597932815551758,12.482994842529298,12.579030323028565,12.665941762924195,13.521958293914794,13.244475259780884,
2005-10-25,,,12.476945877075195,12.46787109375,12.555588626861573,12.650449228286742,13.475778903961181,13.250155019760133,
2005-10-26,,,12.461819648742676,12.446697616577149,12.540464782714844,12.637594842910767,13.431711101531983,13.255909366607666,
2005-10-27,,,12.295462608337402,12.43308620452881,12.506436443328857,12.61001033782959,13.387484302520752,13.259924860000611,12.71874216556549
2005-10-28,,,13.044075965881348,12.575247383117675,12.530633640289306,12.61155834197998,13.358531742095947,13.271426486968995,12.723740186691284
2005-10-31,,,13.338991165161133,12.723459053039551,12.603226947784425,12.645957326889038,13.331705532073975,13.28708173751831,12.730212783813476
2005-11-01,,,13.459978103637695,12.92006549835205,12.693968296051025,12.680747938156127,13.29824649810791,13.303495197296142,12.73860770702362
2005-11-02,,,13.777570724487305,13.183215713500976,12.814956665039062,12.733681106567383,13.27581636428833,13.321804819107056,12.748816404342652
2005-11-03,60.45074455980173,A,13.550722122192385,13.434267616271972,12.93367691040039,12.781306982040405,13.257901992797851,13.334609041213989,12.75717574596405
2005-11-04,60.634258161637284,A,13.701953887939451,13.565843200683593,13.070545291900634,12.82404704093933,13.247840366363526,13.353818645477295,12.765463156700134
2005-11-07,60.74706409329166,A,13.83806610107422,13.66565818786621,13.19455862045288,12.886794471740723,13.243820133209228,13.376421842575073,12.773941841125488
2005-11-08,60.69566810871418,A,13.422168731689451,13.658096313476562,13.289080905914307,12.922334766387939,13.234499664306641,13.394188537597657,12.780077557563782
2005-11-09,60.243059991519736,A,12.529877662658691,13.40855770111084,13.295886707305907,12.918175745010377,13.207031478881836,13.400096521377563,12.781751818656922
2005-11-10,59.78755624147584,A,12.32570743560791,13.163554763793945,13.298911190032959,12.902673816680908,13.172160606384278,13.404565057754517,12.78312035560608
2005-11-11,59.55771453346742,A,13.270933151245115,13.077350616455078,13.321596908569337,12.926115274429321,13.157099552154541,13.41803415298462,12.789102129936218
2005-11-14,59.17351142782861,A,12.862597465515137,12.882256889343262,13.273957538604737,12.93859224319458,13.133871784210205,13.428699588775634,12.794133763313294
2005-11-15,58.98152242131806,P,12.968461990356444,12.79151554107666,13.224805927276611,12.959387111663819,13.111705074310303,13.440047330856324,12.799506506919862
2005-11-16,59.13044749148637,P,12.930651664733888,12.871670341491699,13.140114021301269,12.977535343170166,13.086368198394775,13.450414714813233,12.804727840423585
2005-11-17,59.35227327303642,P,12.923089027404783,12.991146659851074,13.07735071182251,13.00551381111145,13.059823970794678,13.460028982162475,12.810701794624329
2005-11-18,59.245090906736316,P,12.862597465515137,12.909479522705078,12.993415069580077,13.031980180740357,13.029957580566407,13.468436098098755,12.816410932540894
2005-11-21,59.253971565554,A,12.771851539611816,12.891330337524414,12.886793613433838,13.04067611694336,12.995258560180664,13.475935754776001,12.82155339717865
2005-11-22,59.27748097351994,A,12.976024627685549,12.892842864990234,12.842179203033448,13.065630054473877,12.964190521240234,13.484950218200684,12.826437005996704
2005-11-23,59.36350638867611,A,13.13481903076172,12.9336763381958,12.90267333984375,13.09928002357483,12.9382599067688,13.494197654724122,12.831512379646302
2005-11-24,59.444686587580584,P,13.13481903076172,12.976022338867187,12.98358449935913,13.141247844696045,12.92213623046875,13.504348402023316,12.835082187652588
2005-11-25,59.578764540931786,A,13.248247146606444,13.053152275085449,12.981315898895264,13.1514564037323,12.909186305999755,13.514654817581176,12.838315825462342
2005-11-28,59.71990680707513,A,13.17263126373291,13.133308219909669,13.01231927871704,13.143138408660889,12.89879774093628,13.51886037826538,12.841171383857727
2005-11-29,59.75943146421904,A,13.16506576538086,13.17111644744873,13.031979656219482,13.128392791748047,12.895349235534669,13.519376878738404,12.845080604553223
2005-11-30,59.64570700846395,A,13.081889152526855,13.160530471801758,13.04710340499878,13.093608713150024,12.898837089538574,13.516351585388184,12.848009366989135
2005-12-01,59.54836945386191,A,13.225563049316406,13.178679275512696,13.07735080718994,13.077350759506226,12.905349235534668,13.514838304519653,12.85109191417694
2005-12-02,59.463498206684484,C,13.15750217437744,13.160530281066894,13.106841278076171,13.050128173828124,12.90672830581665,13.511966991424561,12.851876935958863
2005-12-05,59.43869171010712,A,13.233126640319824,13.172629356384277,13.152968788146973,13.019881200790405,12.913240909576416,13.511131610870361,12.855185499191284
2005-12-06,59.490442543624546,A,13.346548080444336,13.208925819396972,13.190021133422851,13.01610016822815,12.924435939788818,13.50924735069275,12.861093683242798
2005-12-07,59.56628940531073,A,13.15750217437744,13.22404842376709,13.192289447784423,13.047481393814087,12.933207836151123,13.502160434722901,12.86530385017395
2005-12-08,59.53639281564053,A,13.006278038024902,13.18019142150879,13.179435348510742,13.081509923934936,12.936390342712402,13.492733192443847,12.869171934127808
2005-12-09,59.4786261055481,A,12.930651664733888,13.134821319580078,13.147675800323487,13.064495849609376,12.934741058349609,13.483377771377564,12.871683268547057
2005-12-12,59.47355174362658,P,13.195318222045898,13.127259635925293,13.149944496154784,13.081131887435912,12.945627193450928,13.476819572448731,12.873334875106812
2005-12-13,59.69712313119599,A,14.20859432220459,13.299668884277343,13.254297351837158,13.14313850402832,12.974515762329101,13.480394134521484,12.879450631141662
2005-12-14,59.929262990060494,A,14.140538215637209,13.496276092529296,13.360162258148193,13.203632831573486,13.002948379516601,13.480352296829224,12.882591361999511
2005-12-15,60.267298760411336,A,14.276649475097656,13.750350379943848,13.465270900726319,13.27131085395813,13.036517276763917,13.482349081039429,12.88660087108612
2005-12-16,60.77895607774129,A,14.58669090270996,14.081558227539062,13.60818977355957,13.35751552581787,13.071308040618897,13.48654294013977,12.891784205436707
2005-12-19,61.25624292010961,A,14.851346015930176,14.412763786315917,13.770011711120606,13.461490249633789,13.116672611236572,13.493458652496338,12.898855385780335
2005-12-20,61.2703248529001,A,14.616928100585938,14.494430541992188,13.897049713134766,13.543535423278808,13.154783916473388,13.497200317382813,12.905507273674012
2005-12-21,61.28494900798277,A,14.48081398010254,14.562485694885254,14.029380893707275,13.61083517074585,13.192139034271241,13.501768598556518,12.91272066116333
2005-12-22,61.23157815535716,A,14.435449600219728,14.594245719909669,14.172298049926757,13.67586669921875,13.22813310623169,13.507014780044555,12.919443740844727
2005-12-23,61.11949451835833,A,14.662299156188965,14.609367370605469,14.345462799072266,13.746569299697876,13.265337009429931,13.514529457092285,12.927790389060974
2005-12-26,60.9159542679428,A,14.662299156188965,14.571557998657227,14.492160892486572,13.821052694320679,13.306321830749512,13.522195014953613,12.937303862571717
2005-12-27,60.83285661366869,A,14.632058143615724,14.574584007263184,14.534507274627686,13.894402313232423,13.347911701202392,13.525107278823853,12.94651554107666
2005-12-28,60.772612146044075,A,14.594242095947266,14.597269630432129,14.579877662658692,13.970019960403443,13.3884428024292,13.526811590194702,12.955876913070679
2005-12-29,60.6648991012619,A,14.503500938415527,14.610879898071289,14.602562808990479,14.033916854858399,13.431242427825929,13.524138288497925,12.960305514335632
2005-12-30,60.472838242224704,A,14.458133697509766,14.57004680633545,14.589707088470458,14.098948431015014,13.473739700317383,13.52078498840332,12.964507279396058
2006-01-02,60.27590298490325,A,14.458133697509766,14.52921371459961,14.550385856628418,14.160198783874511,13.510943717956543,13.51645100593567,12.969687662124635
2006-01-03,60.31590897891535,A,14.9496488571167,14.592731857299805,14.583657932281493,14.24035382270813,13.560397777557373,13.518088340759277,12.978906483650208
2006-01-04,60.37512204588578,A,14.972336769104004,14.668350791931152,14.63281021118164,14.331095552444458,13.6106081199646,13.521159610748292,12.987147226333619
