Date,GRADE,GPS,CZR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2014-11-20,,,4.210000038146973,4.248000049591065,4.245999956130982,4.201999950408935,,,
2014-11-21,,,4.300000190734863,4.244000053405761,4.251999998092652,4.2119999647140505,,,
2014-11-24,,,4.309999942779541,4.253999996185303,4.263000011444092,4.219999957084656,,,
2014-11-25,,,4.21999979019165,4.247999954223633,4.2650000095367435,4.2234999418258665,,,
2014-11-26,,,4.139999866485596,4.235999965667725,4.251999998092652,4.228499937057495,,,
2014-11-27,,,4.139999866485596,4.221999931335449,4.2349999904632565,4.231999921798706,,,
2014-11-28,,,4.139999866485596,4.1899998664855955,4.216999959945679,4.232999920845032,4.163599982261657,,
2014-12-01,,,4.179999828338623,4.163999843597412,4.208999919891357,4.229999923706055,4.160199980735779,,
2014-12-02,,,4.269999980926514,4.173999881744384,4.210999917984009,4.233499932289123,4.160399975776673,,
2014-12-03,,,4.28000020980835,4.201999950408935,4.21899995803833,4.233999943733215,4.159199976921082,,
2014-12-04,,,4.264999866485596,4.226999950408936,4.224499940872192,4.235249948501587,4.164499974250793,,
2014-12-05,,,4.239999771118164,4.246999931335449,4.2184998989105225,4.235249948501587,4.1612999677658085,,
2014-12-08,,,4.139999866485596,4.238999938964843,4.201499891281128,4.2322499513626095,4.15949996471405,,
2014-12-09,,,4.110000133514404,4.206999969482422,4.190499925613404,4.227749967575074,4.1574999666213985,,
2014-12-10,,,4.050000190734863,4.160999965667725,4.18149995803833,4.216749978065491,4.156499972343445,,
2014-12-11,,,4.079999923706055,4.123999977111817,4.175499963760376,4.205249977111817,4.152699971199036,,
2014-12-12,,,4.050000190734863,4.086000061035156,4.166499996185303,4.1917499780654905,4.150699973106384,,
2014-12-15,,,4.150000095367432,4.088000106811523,4.163500022888184,4.1862499713897705,4.151099972724914,,
2014-12-16,,,4.25,4.116000080108643,4.161500024795532,4.1862499713897705,4.156099972724914,,
2014-12-17,,,4.239999771118164,4.153999996185303,4.157499980926514,4.188249969482422,4.155899968147278,,
2014-12-18,,,4.300000190734863,4.198000049591064,4.16100001335144,4.192749977111816,4.159899973869324,,
2014-12-19,,,4.239999771118164,4.235999965667725,4.16100001335144,4.1897499561309814,4.164699969291687,,
2014-12-22,,,4.340000152587891,4.273999977111816,4.18100004196167,4.191249966621399,4.171799974441528,,
2014-12-23,,,4.329999923706055,4.289999961853027,4.203000020980835,4.196749973297119,4.178399972915649,,
2014-12-24,,,4.380000114440918,4.318000030517578,4.236000013351441,4.208749985694885,4.185999975204468,,
2014-12-25,,,4.380000114440918,4.334000015258789,4.266000032424927,4.220749998092652,4.194399976730347,,
2014-12-26,,,4.210000038146973,4.328000068664551,4.282000017166138,4.22425000667572,4.198599977493286,,
2014-12-29,,,4.24399995803833,4.3088000297546385,4.291400003433227,4.227450013160706,4.202579975128174,,
2014-12-30,,,4.139999866485596,4.270800018310547,4.280399990081787,4.22095000743866,4.205179967880249,,
2014-12-31,,,4.050000190734863,4.204800033569336,4.261400032043457,4.209450006484985,4.2049799728393555,,
2015-01-01,,,4.050000190734863,4.138800048828125,4.236400032043457,4.198700022697449,4.205179977416992,,
2015-01-02,,,4.039999961853027,4.104800033569336,4.216400051116944,4.188700032234192,4.203979978561401,,
2015-01-05,,,4.25,4.10600004196167,4.2074000358581545,4.194200038909912,4.205979976654053,,
2015-01-06,,,4.070000171661377,4.092000102996826,4.1814000606536865,4.19220004081726,4.204379978179932,,
2015-01-07,,,4.289999961853027,4.140000057220459,4.172400045394897,4.204200029373169,4.209379978179932,,
2015-01-08,,,4.199999809265137,4.169999980926514,4.15440001487732,4.210200023651123,4.211979970932007,,
2015-01-09,,,4.184999942779541,4.198999977111816,4.151900005340576,4.216950011253357,4.213279972076416,,
2015-01-12,,,4.199999809265137,4.188999938964844,4.147499990463257,4.219449996948242,4.212479972839356,,
2015-01-13,,,4.195000171661377,4.213999938964844,4.153000020980835,4.216700005531311,4.21237998008728,,
2015-01-14,,,4.099999904632568,4.175999927520752,4.1579999923706055,4.209700012207032,4.208979978561401,,
2015-01-15,,,4.130000114440918,4.161999988555908,4.165999984741211,4.201200008392334,4.206779985427857,,
2015-01-16,,,4.190000057220459,4.163000011444092,4.180999994277954,4.198700022697449,4.205779991149902,,
2015-01-19,,,4.190000057220459,4.161000061035156,4.175,4.191200017929077,4.205579996109009,,
2015-01-20,,,4.179999828338623,4.1579999923706055,4.185999965667724,4.183700013160705,4.205179996490479,,
2015-01-21,,,4.03000020980835,4.144000053405762,4.159999990463257,4.166200017929077,4.200380001068115,,
2015-01-22,,,4.010000228881836,4.1200000762939455,4.141000032424927,4.147700023651123,4.194380006790161,,
2015-01-23,,,4.025000095367432,4.08700008392334,4.125000047683716,4.138450026512146,4.1884800052642825,,
2015-01-26,,,3.9800000190734863,4.045000076293945,4.103000068664551,4.125250029563904,4.182880001068115,,
2015-01-27,,,4.0,4.0090001106262205,4.083500051498413,4.118250036239624,4.177880001068115,,
2015-01-28,,,4.019999980926514,4.007000064849853,4.075500059127807,4.116750025749207,4.174280004501343,,
2015-01-29,,,3.9700000286102295,3.9990000247955324,4.059500050544739,4.112750017642975,4.169480004310608,,
2015-01-30,,,3.964999914169312,3.986999988555908,4.037000036239624,4.109000015258789,4.162779998779297,,
2015-02-02,,,3.910000085830689,3.973000001907349,4.009000039100647,4.092000019550324,4.15478000164032,,
2015-02-03,,,3.890000104904175,3.9510000228881834,3.980000066757202,4.083000016212464,4.14818000793457,,
2015-02-04,,,3.890000104904175,3.925000047683716,3.9660000562667848,4.063000023365021,4.143180012702942,,
2015-02-05,,,4.150000095367432,3.9610000610351563,3.980000042915344,4.060500037670136,4.143380017280578,,
2015-02-06,,,4.119999885559082,3.9920000553131105,3.9895000219345094,4.057250034809113,4.142980017662048,4.153289999961853,
2015-02-09,,,4.179999828338623,4.046000003814697,4.009500002861023,4.056250035762787,4.142980017662048,4.151589999198913,
2015-02-10,,,4.1579999923706055,4.099599981307984,4.025300002098083,4.054400026798248,4.140740017890931,4.150569996833801,
2015-02-11,,,4.159999847412109,4.1535999298095705,4.039299988746643,4.057400023937225,4.138340010643005,4.148769993782043,
2015-02-12,,,4.190000057220459,4.161599922180176,4.061299991607666,4.060400021076203,4.136840014457703,4.150669994354248,
2015-02-13,,,4.199999809265137,4.177599906921387,4.084799981117248,4.060900008678436,4.136040015220642,4.148669991493225,
2015-02-16,,,4.199999809265137,4.181599903106689,4.113799953460694,4.06139999628067,4.137240014076233,4.148369989395142,
2015-02-17,,,4.25,4.199999904632568,4.149799942970276,4.064900004863739,4.140040011405945,4.1487699890136716,
2015-02-18,,,4.130000114440918,4.19399995803833,4.17379994392395,4.069900000095368,4.141640009880066,4.149069991111755,
2015-02-19,,,4.5,4.255999946594239,4.208799934387207,4.094399988651276,4.150040011405945,4.151369991302491,
2015-02-20,,,4.550000190734863,4.326000022888183,4.2517999649047855,4.120649993419647,4.160040011405945,4.155369992256165,
2015-02-23,,,4.5,4.386000061035157,4.2837999820709225,4.1466499924659725,4.167040009498596,4.159069991111755,
2015-02-24,,,4.650000095367432,4.466000080108643,4.332999992370605,4.179149997234345,4.175040011405945,4.165569992065429,
2015-02-25,,,4.5,4.540000057220459,4.367000007629395,4.203149998188019,4.180240015983582,4.16806999206543,
2015-02-26,,,4.550000190734863,4.550000095367432,4.403000020980835,4.23215000629425,4.185240015983582,4.1725699949264525,
2015-02-27,,,4.599999904632568,4.560000038146972,4.443000030517578,4.263900005817414,4.19244001865387,4.178569993972778,
2015-03-02,,,4.510000228881836,4.56200008392334,4.474000072479248,4.293900012969971,4.195840020179748,4.183819997310638,
2015-03-03,,,4.659999847412109,4.564000034332276,4.515000057220459,4.332400000095367,4.20244001865387,4.19041999578476,
2015-03-04,,,4.78000020980835,4.6200000762939455,4.5800000667572025,4.376900005340576,4.210440020561219,4.198219997882843,
2015-03-05,,,4.989999771118164,4.707999992370605,4.629000043869018,4.418899989128112,4.222640013694763,4.208519995212555,
2015-03-06,,,5.0,4.788000011444092,4.674000024795532,4.462899994850159,4.238440012931823,4.218519995212555,
2015-03-09,,,5.139999866485596,4.913999938964844,4.738000011444091,4.510899996757507,4.256360011100769,4.2294699931144715,
2015-03-10,,,5.550000190734863,5.0920000076293945,4.828000020980835,4.58050000667572,4.284560017585754,4.244869992733002,
2015-03-11,,,5.429999828338623,5.221999931335449,4.921000003814697,4.644000005722046,4.31216001033783,4.258569991588592,
2015-03-12,,,5.360000133514404,5.296000003814697,5.001999998092652,4.7025000095367435,4.33836000919342,4.271769993305206,
2015-03-13,,,5.110000133514404,5.318000030517578,5.053000020980835,4.7480000257492065,4.359760012626648,4.2818699955940245,
2015-03-16,,,5.0,5.290000057220459,5.101999998092651,4.7880000352859495,4.374760012626648,4.290369994640351,
2015-03-17,,,5.079999923706055,5.196000003814698,5.144000005722046,4.829500031471253,4.3949600076675415,4.299669992923737,
2015-03-18,,,4.730000019073486,5.05600004196167,5.138999986648559,4.8595000267028805,4.40376000881195,4.306569993495941,
2015-03-19,,,4.610000133514404,4.90600004196167,5.101000022888184,4.865000033378601,4.411960015296936,4.311969993114471,
2015-03-20,,,4.829999923706055,4.85,5.084000015258789,4.879000020027161,4.424860014915466,4.319069993495941,
2015-03-23,,,4.920000076293945,4.834000015258789,5.062000036239624,4.900000023841858,4.439260020256042,4.3258699965476985,
2015-03-24,,,5.019999980926514,4.822000026702881,5.009000015258789,4.918500018119812,4.455760016441345,4.3340699982643125,
2015-03-25,,,4.949999809265137,4.865999984741211,4.96100001335144,4.941000008583069,4.472760014533996,4.340869996547699,
2015-03-26,,,5.039999961853027,4.951999950408935,4.928999996185302,4.965499997138977,4.490960011482239,4.348869998455047,
2015-03-27,,,5.119999885559082,5.009999942779541,4.929999971389771,4.991499996185302,4.509560008049011,4.357669999599457,
2015-03-30,,,5.039999961853027,5.033999919891357,4.933999967575073,5.017999982833862,4.526560006141662,4.366070001125336,
2015-03-31,,,5.03000020980835,5.035999965667725,4.928999996185302,5.036500000953675,4.5435600137710574,4.374370005130768,
2015-04-01,,,5.119999885559082,5.0699999809265135,4.967999982833862,5.053499984741211,4.565360007286071,4.382870004177094,
2015-04-02,,,5.25,5.111999988555908,5.031999969482422,5.066499996185303,4.590160002708435,4.392270004749298,
2015-04-03,,,5.25,5.138000011444092,5.073999977111816,5.078999996185303,4.614660000801086,4.401570003032685,
2015-04-06,,,5.340000152587891,5.198000049591064,5.115999984741211,5.089000010490418,4.641860003471375,4.4123700022697445,
2015-04-07,,,5.909999847412109,5.373999977111817,5.20499997138977,5.10699999332428,4.6800600004196165,4.428970000743866,
2015-04-08,,,6.079999923706055,5.565999984741211,5.317999982833863,5.139499998092651,4.721259999275207,4.4477700018882755,
2015-04-09,,,6.139999866485596,5.74399995803833,5.427999973297119,5.178499984741211,4.764659996032715,4.4670700001716614,
2015-04-10,,,6.329999923706055,5.959999942779541,5.548999977111817,5.239499974250793,4.811959996223449,4.487369997501373,
2015-04-13,,,6.639999866485596,6.219999885559082,5.708999967575073,5.321499967575074,4.866559991836548,4.510669996738434,
2015-04-14,,,6.619999885559082,6.361999893188477,5.867999935150147,5.398499965667725,4.921159987449646,4.5346699976921085,
2015-04-15,,,6.840000152587891,6.513999938964844,6.039999961853027,5.503999972343445,4.9801599884033205,4.561670000553131,
2015-04-16,,,7.0,6.685999965667724,6.214999961853027,5.623499965667724,5.037159986495972,4.590270001888275,
2015-04-17,,,6.909999847412109,6.801999950408936,6.380999946594239,5.727499961853027,5.0929599857330325,4.6179700016975405,
2015-04-20,,,7.190000057220459,6.911999988555908,6.565999937057495,5.840999960899353,5.153159990310669,4.6480700039863585,
2015-04-21,,,7.199999809265137,7.027999973297119,6.694999933242798,5.9499999523162845,5.21399998664856,4.677370002269745,
2015-04-22,,,7.5,7.159999942779541,6.836999940872192,6.077499961853027,5.280799989700317,4.709570000171661,
2015-04-23,,,7.199999809265137,7.199999904632568,6.942999935150146,6.185499954223633,5.340999984741211,4.738919999599457,
2015-04-24,,,7.0,7.2179999351501465,7.009999942779541,6.279499959945679,5.396999988555908,4.766520001888275,
2015-04-27,,,7.0,7.179999923706054,7.045999956130982,6.377499961853028,5.452999992370605,4.79512000322342,
2015-04-28,,,6.909999847412109,7.121999931335449,7.0749999523162845,6.471499943733216,5.506199989318848,4.823120000362397,
2015-04-29,,,7.0,7.021999931335449,7.090999937057495,6.565499949455261,5.563599987030029,4.852619998455047,
2015-04-30,,,7.050000190734863,6.992000007629395,7.0959999561309814,6.655499958992005,5.614599990844726,4.882320001125335,
2015-05-01,,,7.099999904632568,7.011999988555909,7.1149999618530275,6.747999954223633,5.665599985122681,4.912819998264313,
2015-05-04,,,7.090000152587891,7.030000019073486,7.104999971389771,6.835499954223633,5.717399988174439,4.942219998836517,
2015-05-05,,,7.050000190734863,7.058000087738037,7.090000009536743,6.89249997138977,5.765399990081787,4.970220000743866,
2015-05-06,,,7.059999942779541,7.070000076293946,7.046000003814697,6.941499972343445,5.816599988937378,4.99842000246048,
2015-05-07,,,6.989999771118164,7.057999992370606,7.025,6.983999967575073,5.865399980545044,5.025319998264313,
2015-05-08,,,7.090000152587891,7.05600004196167,7.034000015258789,7.021999979019165,5.915199985504151,5.05382000207901,
2015-05-11,,,7.079999923706055,7.053999996185302,7.042000007629395,7.043999981880188,5.966599979400635,5.081219999790192,
2015-05-12,,,7.119999885559082,7.067999935150146,7.063000011444092,7.068999981880188,6.015799980163575,5.109119999408722,
2015-05-13,,,7.53000020980835,7.161999988555908,7.116000032424926,7.103499984741211,6.070799980163574,5.1406200003623965,
2015-05-14,,,7.869999885559082,7.338000011444092,7.1980000019073485,7.146999979019165,6.128399982452392,5.175519998073578,
2015-05-15,,,8.0,7.519999980926514,7.288000011444092,7.201499986648559,6.188399982452393,5.2134199976921085,
2015-05-18,,,8.079999923706055,7.719999980926514,7.386999988555909,7.245999979972839,6.2471999835968015,5.251779997348786,
2015-05-19,,,8.260000228881836,7.948000049591064,7.507999992370605,7.299000000953674,6.301399984359741,5.292980000972748,
2015-05-20,,,8.199999809265137,8.081999969482421,7.621999979019165,7.333999991416931,6.356799983978272,5.33447999715805,
2015-05-21,,,8.15999984741211,8.139999961853027,7.73899998664856,7.38199999332428,6.412799978256226,5.375579993724823,
2015-05-22,,,8.15999984741211,8.17199993133545,7.8459999561309814,7.439999985694885,6.47379997253418,5.416779992580413,
2015-05-25,,,8.15999984741211,8.18799991607666,7.953999948501587,7.497999978065491,6.536999969482422,5.455879991054535,
2015-05-26,,,8.729999542236328,8.281999778747558,8.114999914169312,7.588999962806701,6.609999961853028,5.502479984760284,
2015-05-27,,,8.520000457763672,8.345999908447265,8.213999938964843,7.664999985694886,6.685799970626831,5.544779989719391,
2015-05-28,,,8.3100004196167,8.376000022888183,8.257999992370605,7.727999997138977,6.7597999763488765,5.585879995822906,
2015-05-29,,,8.15999984741211,8.376000022888183,8.273999977111817,7.780999994277954,6.826399974822998,5.625629994869232,
2015-06-01,,,8.369999885559082,8.418000030517579,8.30299997329712,7.844999980926514,6.895399971008301,5.667329995632172,
2015-06-02,,,8.199999809265137,8.31200008392334,8.29699993133545,7.902499961853027,6.958999967575073,5.707379992008209,
2015-06-03,,,8.489999771118164,8.305999946594238,8.325999927520751,7.973999953269958,7.029799966812134,5.751279990673066,
2015-06-04,,,8.279999732971191,8.299999809265136,8.33799991607666,8.03849995136261,7.094599962234497,5.792779986858368,
2015-06-05,,,8.25,8.317999839782715,8.34699993133545,8.096499943733216,7.157199964523316,5.833379986286164,
2015-06-08,,,8.0600004196167,8.255999946594239,8.336999988555908,8.145499968528748,7.217599973678589,5.872079989910126,
2015-06-09,,,7.730000019073486,8.161999988555909,8.237000036239625,8.175999975204467,7.271599969863892,5.9075799918174745,
2015-06-10,,,7.610000133514404,7.986000061035156,8.146000003814697,8.17999997138977,7.321399974822998,5.943379991054535,
2015-06-11,,,7.900000095367432,7.910000133514404,8.10499997138977,8.181499981880188,7.374399976730347,5.982279989719391,
2015-06-12,,,7.880000114440918,7.836000156402588,8.076999998092651,8.175499987602233,7.426999979019165,6.020829989910125,
2015-06-15,,,7.920000076293945,7.808000087738037,8.032000017166137,8.167499995231628,7.478599977493286,6.0602299904823305,
2015-06-16,,,7.989999771118164,7.860000038146973,8.01100001335144,8.153999972343446,7.520199975967407,6.100129988193512,
2015-06-17,,,7.829999923706055,7.903999996185303,7.945000028610229,8.135499978065491,7.555199975967407,6.138229987621307,
2015-06-18,,,7.760000228881836,7.876000022888183,7.893000078201294,8.115499997138977,7.587599983215332,6.176129989624023,
2015-06-19,,,7.789999961853027,7.857999992370606,7.847000074386597,8.097000002861023,7.616799983978272,6.214379990100861,
2015-06-22,,,7.690000057220459,7.811999988555908,7.810000038146972,8.07350001335144,7.6377999877929685,6.252179989814758,
2015-06-23,,,7.519999980926514,7.718000030517578,7.789000034332275,8.01300003528595,7.655799989700317,6.288479988574982,
2015-06-24,,,7.449999809265137,7.642000007629394,7.773000001907349,7.959500002861023,7.667999982833862,6.324079985618591,
2015-06-25,,,7.960000038146973,7.681999969482422,7.778999996185303,7.941999983787537,7.687199983596802,6.362179985046387,
2015-06-26,,,7.760000228881836,7.676000022888184,7.767000007629394,7.922000002861023,7.704199991226196,6.398579988479614,5.275934994220734
2015-06-29,,,7.909999847412109,7.719999980926514,7.765999984741211,7.8990000009536745,7.7185999870300295,6.435879988670349,5.293734993934631
2015-06-30,,,7.820000171661377,7.780000019073486,7.749000024795532,7.880000019073487,7.730999994277954,6.472499990463257,5.311534993648529
2015-07-01,,,7.909999847412109,7.872000026702881,7.7570000171661375,7.851000022888184,7.739199991226196,6.509999990463257,5.32938499212265
2015-07-02,,,7.829999923706055,7.846000003814697,7.763999986648559,7.828500032424927,7.751799993515014,6.546399989128113,5.348534991741181
2015-07-03,60.317944236979734,A,7.829999923706055,7.859999942779541,7.767999982833862,7.80750002861023,7.768399991989136,6.582699990272522,5.365684990882873
2015-07-06,60.40052269641976,A,8.130000114440918,7.903999996185303,7.811999988555908,7.811000013351441,7.790999994277954,6.6219999933242795,5.3851849913597105
2015-07-07,60.50005201360528,A,8.050000190734863,7.95,7.865000009536743,7.827000021934509,7.8138000011444095,6.659999995231629,5.40438499212265
2015-07-08,60.57011654519,A,8.010000228881836,7.970000076293945,7.921000051498413,7.847000026702881,7.834000005722046,6.698799996376038,5.423934993743896
2015-07-09,60.730034631037086,A,8.329999923706055,8.070000076293946,7.958000040054321,7.868500018119812,7.859600000381469,6.737099995613098,5.444234993457794
2015-07-10,61.076302576944194,A,8.949999809265137,8.294000053405762,8.076999998092651,7.922000002861023,7.896599998474121,6.781099991798401,5.468234992027282
2015-07-13,61.26803710118805,A,8.890000343322754,8.446000099182129,8.175000047683715,7.970500016212464,7.932600002288819,6.824999995231629,5.492034993171692
2015-07-14,61.548999044209616,A,9.18000030517578,8.672000122070312,8.311000061035156,8.030000042915344,7.975200004577637,6.870299997329712,5.517934994697571
2015-07-15,61.79365756070672,A,9.020000457763672,8.87400016784668,8.422000122070312,8.089500069618225,8.01440001487732,6.915500001907349,5.541784996986389
2015-07-16,61.97400198199728,A,9.020000457763672,9.012000274658202,8.541000175476075,8.152500081062318,8.05500002861023,6.960200004577636,5.566384999752045
2015-07-17,61.80753051380972,A,8.789999961853027,8.980000305175782,8.637000179290771,8.202500081062317,8.089000024795531,7.002100005149841,5.59033499956131
2015-07-20,61.68836727462135,A,8.770000457763672,8.956000328063965,8.701000213623047,8.256500101089477,8.122800035476684,7.04470000743866,5.614260002374649
2015-07-21,61.46143295777463,A,8.829999923706055,8.88600025177002,8.779000186920166,8.322000098228454,8.157000036239625,7.086400008201599,5.638410001993179
2015-07-22,61.32804190649108,A,8.979999542236328,8.878000068664551,8.876000118255615,8.398500084877014,8.186000022888184,7.128400001525879,5.663309999704361
2015-07-23,61.06976745585033,A,8.710000038146973,8.815999984741211,8.914000129699707,8.436000084877014,8.202800025939942,7.165600004196167,5.687059999704361
2015-07-24,60.959311807895745,A,8.779999732971191,8.813999938964844,8.897000122070313,8.487000060081481,8.218400020599365,7.203400001525879,5.7109599983692165
2015-07-27,60.724092992220626,A,8.369999885559082,8.733999824523925,8.845000076293946,8.51000006198883,8.224200019836426,7.235700001716614,5.732584997415542
2015-07-28,60.421780261049186,P,8.270000457763672,8.621999931335449,8.754000091552735,8.532500076293946,8.224400024414063,7.262900004386902,5.753884998559951
2015-07-29,60.01864899748332,P,8.109999656677246,8.447999954223633,8.663000011444092,8.542500066757203,8.222600021362304,7.289700002670288,5.7741349971294404
2015-07-30,59.85360157330658,P,8.289999961853027,8.363999938964843,8.589999961853028,8.565500068664551,8.225200023651123,7.319000000953674,5.795384997129441
2015-07-31,59.747311018157966,P,8.449999809265137,8.297999954223632,8.555999946594238,8.596500062942505,8.231000022888184,7.352399997711181,5.817134996652603
2015-08-03,59.80028273481869,P,8.40999984741211,8.305999946594238,8.519999885559082,8.610500049591064,8.236000022888184,7.386499996185303,5.838434995412826
2015-08-04,60.02605949318192,P,8.779999732971191,8.407999801635743,8.514999866485596,8.64700002670288,8.23700002670288,7.423499994277954,5.861584993600846
2015-08-05,60.33051153859415,A,8.760000228881836,8.53799991607666,8.492999935150147,8.684500026702882,8.241800022125243,7.4637999963760375,5.885184994935989
2015-08-06,60.60936680464355,A,8.979999542236328,8.67599983215332,8.519999885559082,8.717000007629395,8.255200004577636,7.5074999904632564,5.909734991788864
2015-08-07,60.82643378099923,A,9.149999618530272,8.815999794006348,8.55699987411499,8.726999998092651,8.275,7.550699987411499,5.93488499045372
2015-08-10,61.120848211076215,A,9.40999984741211,9.015999794006348,8.660999870300293,8.752999973297118,8.29579999923706,7.59559998512268,5.960734990835189
2015-08-11,61.23644539583369,A,9.279999732971191,9.115999794006347,8.761999797821044,8.75799994468689,8.317399997711181,7.638199982643127,5.98613499045372
2015-08-12,61.328373188542535,A,9.260000228881836,9.215999794006347,8.876999855041504,8.769999933242797,8.332800006866455,7.681299986839295,6.0110849916934965
2015-08-13,61.352664900167376,A,9.350000381469728,9.289999961853027,8.982999897003173,8.7864999294281,8.354200019836426,7.724399991035462,6.0366349947452544
2015-08-14,61.18199143552102,A,8.800000190734863,9.220000076293946,9.017999935150147,8.786999940872192,8.365200023651123,7.761199994087219,6.059434996843338
2015-08-17,61.206169984455904,A,9.789999961853027,9.296000099182129,9.155999946594239,8.83799991607666,8.399800014495849,7.8086999940872195,6.087384997606278
2015-08-18,61.289235546457085,A,9.720000267028809,9.384000205993653,9.25,8.882499933242798,8.439600019454955,7.855599994659424,6.114984999895096
2015-08-19,61.36139942279831,A,9.699999809265137,9.472000122070312,9.34399995803833,8.918499946594238,8.48140001296997,7.901399993896485,6.142134999036789
2015-08-20,61.298721752477654,A,9.359999656677246,9.473999977111816,9.381999969482422,8.950999927520751,8.510600004196167,7.942499990463257,6.167384997606278
2015-08-21,61.546479048846855,A,9.600000381469728,9.634000015258788,9.427000045776367,8.991999959945678,8.545000009536743,7.985999994277954,6.193784998655319
2015-08-24,61.229595610566214,A,9.079999923706056,9.492000007629395,9.394000053405762,9.027499961853028,8.568200006484986,8.023399991989136,6.21788499712944
2015-08-25,60.93404011264258,A,9.09000015258789,9.365999984741212,9.375000095367431,9.068499946594239,8.59020001411438,8.055199995040894,6.24208499789238
2015-08-26,60.71452538072115,A,9.270000457763672,9.280000114440918,9.376000118255615,9.12649998664856,8.619000024795533,8.08710000038147,6.2674350011348725
2015-08-27,60.72540074733603,A,9.5,9.308000183105468,9.391000080108643,9.186999988555907,8.653800020217895,8.120700001716614,6.293885000944138
2015-08-28,60.674219142549994,A,9.699999809265137,9.32800006866455,9.48100004196167,9.249499988555907,8.692000017166137,8.154400000572204,6.320884999036789
2015-08-31,60.78926380193241,A,9.420000076293944,9.396000099182128,9.444000053405762,9.3,8.726600017547607,8.182200002670289,6.3464349997043605
2015-09-01,60.865253910927834,A,9.300000190734863,9.438000106811524,9.402000045776367,9.326000022888184,8.762200021743775,8.209000005722046,6.371835001707077
2015-09-02,60.87564643847929,A,9.369999885559082,9.457999992370606,9.369000053405761,9.356500005722046,8.800600023269654,8.234300003051757,6.397985001802445
2015-09-03,60.7609098015214,A,9.390000343322754,9.436000061035156,9.372000122070313,9.377000045776366,8.829200029373169,8.258200006484985,6.42423500418663
