Date,GRADE,GPS,KEYS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2014-12-25,,,33.79999923706055,33.82999954223633,33.572000122070314,33.90250015258789,,,
2014-12-26,,,33.72999954223633,33.779999542236325,33.65900001525879,33.829000091552736,32.041800041198734,,
2014-12-29,,,33.90999984741211,33.773999786376955,33.761999893188474,33.779500007629395,32.15500003814697,,
2014-12-30,,,33.880001068115234,33.82399978637695,33.861000061035156,33.734500122070315,32.26640007019043,,
2014-12-31,,,33.77000045776367,33.81800003051758,33.85499992370605,33.70750007629395,32.3668000793457,,
2015-01-01,,,33.77000045776367,33.8120002746582,33.82099990844726,33.68900012969971,32.457200088500976,,
2015-01-02,,,33.41999816894531,33.75,33.76499977111816,33.65500011444092,32.53060005187988,,
2015-01-05,,,33.540000915527344,33.67600021362305,33.725,33.62250022888183,32.59940006256104,,
2015-01-06,,,33.61000061035156,33.62200012207031,33.72299995422363,33.61550025939941,32.65860008239746,,
2015-01-07,,,33.880001068115234,33.64400024414063,33.731000137329104,33.63600025177002,32.736200103759764,,
2015-01-08,,,34.119998931884766,33.71399993896485,33.763000106811525,33.66750011444092,32.813600082397464,,
2015-01-09,,,33.959999084472656,33.822000122070314,33.78600006103515,33.722500038146975,32.86280006408691,,
2015-01-12,,,34.459999084472656,34.00599975585938,33.84099998474121,33.801499938964845,32.939800033569334,,
2015-01-13,,,34.689998626708984,34.22199935913086,33.92199974060058,33.89149990081787,33.03040000915527,,
2015-01-14,,,34.93000030517578,34.43199920654297,34.0379997253418,33.946499824523926,33.12540000915527,,
2015-01-15,,,34.470001220703125,34.50199966430664,34.10799980163574,33.9644998550415,33.213800048828126,,
2015-01-16,,,34.959999084472656,34.70199966430664,34.261999893188474,34.01349983215332,33.31780002593994,,
2015-01-19,,,34.959999084472656,34.80199966430664,34.403999710083006,34.064499855041504,33.421399993896486,,
2015-01-20,,,34.91999816894531,34.847999572753906,34.534999465942384,34.12899971008301,33.518999938964846,,
2015-01-21,,,35.7400016784668,35.00999984741211,34.720999526977536,34.22599983215332,33.61719997406006,,
2015-01-22,,,35.779998779296875,35.27199935913086,34.88699951171875,34.32499980926514,33.72459995269775,,
2015-01-23,,,34.869998931884766,35.25399932861328,34.97799949645996,34.381999778747556,33.80799991607666,,
2015-01-26,,,34.33000183105469,35.12799987792969,34.964999771118165,34.40299987792969,33.873599967956544,,
2015-01-27,,,33.72999954223633,34.89000015258789,34.8689998626709,34.395499801635744,33.92819995880127,,
2015-01-28,,,33.34000015258789,34.40999984741211,34.70999984741211,34.373999786376956,33.975599975585936,,
2015-01-29,,,33.68000030517578,33.99000015258789,34.63099975585938,34.36949977874756,34.02099998474121,,
2015-01-30,,,33.38999938964844,33.694000244140625,34.47399978637695,34.36799983978271,34.04279998779297,,
2015-02-02,,,34.33000183105469,33.694000244140625,34.41100006103515,34.40749988555908,34.069400024414065,,
2015-02-03,,,34.04999923706055,33.758000183105466,34.32400016784668,34.429499816894534,34.09340003967285,,
2015-02-04,,,34.209999084472656,33.93199996948242,34.170999908447264,34.445999717712404,34.093600006103514,,
2015-02-05,,,34.61000061035156,34.11800003051758,34.05400009155274,34.47049980163574,34.10180000305176,,
2015-02-06,,,35.08000183105469,34.45600051879883,34.07500038146973,34.52649993896485,34.09940002441406,,
2015-02-09,,,34.970001220703125,34.58400039672851,34.13900032043457,34.55200004577637,34.100800018310544,,
2015-02-10,,,35.7599983215332,34.92600021362305,34.34200019836426,34.605500030517575,34.120400009155276,,
2015-02-11,,,35.56999969482422,35.19800033569336,34.56500015258789,34.6375,34.14559997558594,,
2015-02-12,,,36.220001220703125,35.52000045776367,34.819000244140625,34.725,34.18720001220703,,
2015-02-13,,,36.4900016784668,35.80200042724609,35.12900047302246,34.801500129699704,34.23500007629394,,
2015-02-16,,,36.4900016784668,36.10600051879883,35.345000457763675,34.878000259399414,34.2810001373291,,
2015-02-17,,,36.52000045776367,36.25800094604492,35.592000579833986,34.958000373840335,34.33640014648437,,
2015-02-18,,,36.5,36.444001007080075,35.82100067138672,34.99600028991699,34.39700012207031,,
2015-02-19,,,37.310001373291016,36.662001037597655,36.09100074768067,35.0725004196167,34.4734001159668,,
2015-02-20,,,37.29999923706055,36.82400054931641,36.31300048828125,35.19400043487549,34.56220008850098,,
2015-02-23,,,36.68999862670898,36.863999938964845,36.48500022888184,35.3120002746582,34.63840003967285,,
2015-02-24,,,37.59000015258789,37.077999877929685,36.66800041198731,35.505000305175784,34.73240005493164,,
2015-02-25,,,37.29999923706055,37.237999725341794,36.841000366210935,35.70300025939942,34.80180000305176,,
2015-02-26,,,37.43999862670898,37.26399917602539,36.96300010681152,35.89100017547607,34.868399963378906,,
2015-02-27,,,37.540000915527344,37.31199951171875,37.06800003051758,36.09850025177002,34.93959999084473,,
2015-03-02,,,37.880001068115234,37.55,37.206999969482425,36.27600021362305,35.018400039672855,,
2015-03-03,,,37.52999877929688,37.5379997253418,37.307999801635745,36.45000019073486,35.09639999389648,,
2015-03-04,,,37.68000030517578,37.613999938964845,37.42599983215332,36.62350025177002,35.17400001525879,,
2015-03-05,,,37.34000015258789,37.594000244140624,37.428999710083005,36.760000228881836,35.244800033569334,,
2015-03-06,,,37.130001068115234,37.512000274658206,37.41199989318848,36.86250019073486,35.312800064086915,33.67730005264282,
2015-03-09,,,37.38999938964844,37.41399993896484,37.48199996948242,36.98350009918213,35.382400054931644,33.76870004653931,
2015-03-10,,,36.77000045776367,37.262000274658206,37.4,37.03400020599365,35.44020004272461,33.85330005645752,
2015-03-11,,,37.2400016784668,37.1740005493164,37.39400024414063,37.11750030517578,35.50960006713867,33.938200073242186,
2015-03-12,,,37.33000183105469,37.172000885009766,37.3830005645752,37.17300033569336,35.58080009460449,34.01900009155273,
2015-03-13,,,37.25,37.19600067138672,37.35400047302246,37.21100025177002,35.657400131225586,34.094000091552736,
2015-03-16,,,37.93999862670898,37.306000518798825,37.36000022888184,37.28350009918213,35.74540008544922,34.172400074005125,
2015-03-17,,,38.18999862670898,37.59000015258788,37.42600021362305,37.36700000762939,35.837000045776364,34.24780006408692,
2015-03-18,,,38.720001220703125,37.88600006103515,37.53000030517578,37.47800006866455,35.933800048828125,34.335000076293944,
2015-03-19,,,38.720001220703125,38.163999938964835,37.66800041198731,37.548500061035156,36.02580009460449,34.419700088500974,
2015-03-20,,,38.7400016784668,38.462000274658195,37.82900047302246,37.62050018310547,36.121400146484376,34.492100105285644,
2015-03-23,,,38.88999938964844,38.652000427246094,37.97900047302246,37.73050022125244,36.21000015258789,34.57490009307861,
2015-03-24,,,38.68000030517578,38.75000076293945,38.17000045776367,37.785000228881835,36.28980018615723,34.66010009765625,
2015-03-25,,,37.2599983215332,38.45800018310547,38.172000122070315,37.78300018310547,36.33640014648437,34.730900077819825,
2015-03-26,,,36.720001220703125,38.05800018310547,38.111000061035156,37.74700031280518,36.381400146484374,34.79760009765625,
2015-03-27,,,36.27000045776367,37.56399993896484,38.013000106811525,37.68350028991699,36.40760017395019,34.862700099945066,
2015-03-30,,,36.119998931884766,37.00999984741211,37.8310001373291,37.59550018310547,36.430800170898436,34.92610008239746,
2015-03-31,,,37.150001525878906,36.704000091552736,37.7270004272461,37.57650032043457,36.47540023803711,34.997200088500975,
2015-04-01,,,36.61000061035156,36.57400054931641,37.51600036621094,37.52300033569336,36.4928002166748,35.05500009536743,
2015-04-02,,,36.790000915527344,36.58800048828125,37.32300033569336,37.49550037384033,36.51300025939941,35.11880010604858,
2015-04-03,,,36.790000915527344,36.69200057983399,37.128000259399414,37.47850036621094,36.55140029907226,35.17970010757446,
2015-04-06,,,36.72999954223633,36.8140007019043,36.912000274658205,37.44550037384033,36.5994002532959,35.236500110626224,
2015-04-07,,,36.380001068115234,36.66000061035156,36.68200035095215,37.42600040435791,36.65240028381348,35.290300121307375,
2015-04-08,,,36.4900016784668,36.63600082397461,36.60500068664551,37.38850040435791,36.715400314331056,35.34550014495849,
2015-04-09,,,37.18000030517578,36.7140007019043,36.651000595092775,37.38100032806396,36.785400314331056,35.40320014953613,
2015-04-10,,,37.04999923706055,36.76600036621094,36.72900047302246,37.37100028991699,36.8586003112793,35.45070014953613,
2015-04-13,,,36.59000015258789,36.73800048828125,36.776000595092775,37.30350036621094,36.90380027770996,35.486600151062014,
2015-04-14,,,36.150001525878906,36.69200057983399,36.67600059509277,37.201500511169435,36.94580032348633,35.51960018157959,
2015-04-15,,,36.18999862670898,36.63199996948242,36.63400039672852,37.07500038146973,36.98540031433105,35.53950016021729,
2015-04-16,,,36.06999969482422,36.40999984741211,36.5620002746582,36.942500305175784,37.01460029602051,35.558200149536134,
2015-04-17,,,35.36000061035156,36.072000122070314,36.419000244140626,36.77350025177002,37.02020027160645,35.559800148010254,
2015-04-20,,,36.130001068115234,35.98000030517578,36.35900039672852,36.63550033569336,37.043400268554684,35.572100143432614,
2015-04-21,,,36.209999084472656,35.991999816894534,36.34200019836426,36.512000274658206,37.052400283813476,35.58640014648437,
2015-04-22,,,36.0099983215332,35.955999755859374,36.2939998626709,36.449500274658206,37.061200256347654,35.6034001159668,
2015-04-23,,,35.439998626708984,35.82999954223633,36.119999694824216,36.3855001449585,37.045600204467775,35.6164001083374,
2015-04-24,,,34.9900016784668,35.75599975585938,35.91399993896484,36.32150020599365,37.01560020446777,35.62530014038086,
2015-04-27,,,34.34000015258789,35.3979995727539,35.68899993896484,36.23250026702881,36.9726001739502,35.62680015563965,
2015-04-28,,,33.939998626708984,34.943999481201175,35.467999649047854,36.072000122070314,36.9210001373291,35.62870014190674,
2015-04-29,,,33.779998779296875,34.497999572753905,35.22699966430664,35.93050003051758,36.86660011291504,35.63180011749267,
2015-04-30,,,33.459999084472656,34.10199966430664,34.965999603271484,35.763999938964844,36.78960006713867,35.63150009155274,
2015-05-01,,,33.61000061035156,33.8259994506836,34.79099960327149,35.60499992370605,36.71580009460449,35.63900009155273,
2015-05-04,,,34.47999954223633,33.853999328613284,34.625999450683594,35.492499923706056,36.67160011291504,35.655000076293945,
2015-05-05,,,34.0,33.86599960327148,34.404999542236325,35.37349987030029,36.59980010986328,35.66610008239746,
2015-05-06,,,33.650001525878906,33.84000015258789,34.1689998626709,35.2314998626709,36.52680015563965,35.6643000793457,
2015-05-07,,,33.90999984741211,33.93000030517578,34.015999984741214,35.067999839782715,36.45620018005371,35.66230007171631,
2015-05-08,,,34.58000183105469,34.124000549316406,33.975,34.94449996948242,36.39700019836426,35.66830009460449,
2015-05-11,,,35.02000045776367,34.232000732421874,34.043000030517575,34.86599998474121,36.33980018615723,35.67910011291504,
2015-05-12,,,34.7599983215332,34.38400039672852,34.125,34.79649982452393,36.284400177001956,35.69040008544922,
2015-05-13,,,35.25,34.704000091552736,34.27200012207031,34.74949989318848,36.235800170898436,35.704900093078614,
2015-05-14,,,35.189998626708984,34.95999984741211,34.445000076293944,34.70549983978272,36.19280014038086,35.7188000869751,
2015-05-15,,,35.33000183105469,35.10999984741211,34.61700019836426,34.70399990081787,36.15680015563965,35.73480010986328,
2015-05-18,,,36.220001220703125,35.35,34.79100036621094,34.708499908447266,36.133400192260744,35.757900123596194,
2015-05-19,,,34.9900016784668,35.396000671386716,34.89000053405762,34.64750003814697,36.097800216674806,35.769000129699705,
2015-05-20,,,32.380001068115234,34.822000885009764,34.76300048828125,34.466000175476076,36.00060020446777,35.755100135803225,
2015-05-21,,,33.029998779296875,34.390000915527345,34.67500038146973,34.34550018310547,35.914600143432615,35.74770011901855,
2015-05-22,,,33.08000183105469,33.94000091552734,34.525000381469724,34.250000190734866,35.83120018005371,35.74430015563965,
2015-05-25,,,33.08000183105469,33.31200103759765,34.33100051879883,34.1870002746582,35.734000244140624,35.739700164794925,
2015-05-26,,,32.61000061035156,32.83600082397461,34.116000747680665,34.12050037384033,35.62240028381348,35.72970016479492,
2015-05-27,,,32.970001220703125,32.954000854492186,33.888000869750975,34.080000495910646,35.507400283813475,35.7206001663208,
2015-05-28,,,32.900001525878906,32.928001403808594,33.659001159667966,34.05200061798096,35.391000289916995,35.70840019226074,
2015-05-29,,,32.86000061035156,32.88400115966797,33.412001037597655,34.01450061798096,35.27340026855469,35.69740020751953,
2015-06-01,,,32.84000015258789,32.83600082397461,33.074000930786134,33.93250064849853,35.15240028381348,35.681200218200686,
2015-06-02,,,32.970001220703125,32.90800094604492,32.87200088500977,33.881000709533694,35.038200302124025,35.664000244140624,
2015-06-03,,,33.220001220703125,32.95800094604492,32.956000900268556,33.8595006942749,34.95740036010742,35.6469002532959,
2015-06-04,,,32.880001068115234,32.954000854492186,32.94100112915039,33.80800075531006,34.88060035705566,35.63100025177002,
2015-06-05,,,32.88999938964844,32.960000610351564,32.922000885009766,33.723500633239745,34.81300033569336,35.61030025482178,
2015-06-08,,,32.77000045776367,32.94600067138672,32.891000747680664,33.61100063323975,34.746000366210936,35.588400268554686,
2015-06-09,,,32.86000061035156,32.9240005493164,32.91600074768066,33.516000747680664,34.66020034790039,35.56780029296875,
2015-06-10,,,33.11000061035156,32.902000427246094,32.930000686645506,33.40900077819824,34.59020034790039,35.5415002822876,
2015-06-11,,,33.150001525878906,32.95600051879883,32.955000686645505,33.307000923156735,34.51740036010742,35.51520030975342,
2015-06-12,,,33.029998779296875,32.98400039672852,32.97200050354004,33.192000770568846,34.44220031738281,35.49680030822754,
2015-06-15,,,32.619998931884766,32.954000091552736,32.95000038146973,33.01200065612793,34.36000030517578,35.47970027923584,
2015-06-16,,,32.619998931884766,32.905999755859376,32.91500015258789,32.89350051879883,34.28480026245117,35.468600273132324,
2015-06-17,,,33.0099983215332,32.885999298095705,32.893999862670896,32.92500038146973,34.2152001953125,35.46530025482178,
2015-06-18,,,33.400001525878906,32.9359992980957,32.94599990844726,32.94350051879883,34.13960021972656,35.46250026702881,
2015-06-19,,,33.290000915527344,32.987999725341794,32.986000061035156,32.95400047302246,34.0644002532959,35.461500282287595,
2015-06-22,,,33.5,33.16399993896484,33.05900001525879,32.97500038146973,34.00260025024414,35.45320026397705,
2015-06-23,,,32.88999938964844,33.21800003051758,33.06199989318848,32.98900032043457,33.93740020751953,35.44160026550293,
2015-06-24,,,32.459999084472656,33.10800018310547,32.996999740600586,32.96350021362305,33.862800216674806,35.42410026550293,
2015-06-25,,,32.15999984741211,32.85999984741211,32.8979995727539,32.926500129699704,33.78460021972656,35.39960025787354,
2015-06-26,,,32.25,32.65199966430664,32.81999969482422,32.89600009918213,33.722400207519534,35.37130023956299,
2015-06-29,,,31.399999618530277,32.2319995880127,32.69799976348877,32.82400007247925,33.627800178527835,35.33560022354126,
2015-06-30,,,31.190000534057617,31.891999816894533,32.554999923706056,32.73500003814697,33.527400207519534,35.2899002456665,
2015-07-01,,,31.25,31.65,32.37900009155273,32.63649997711182,33.432200241088864,35.24670024871826,
2015-07-02,,,31.46999931335449,31.511999893188477,32.18599987030029,32.56599988937378,33.35280025482178,35.199200229644774,
2015-07-03,,,31.46999931335449,31.355999755859376,32.003999710083,32.49499988555908,33.28240020751953,35.14900020599365,
2015-07-06,,,31.25,31.32599983215332,31.778999710083006,32.4189998626709,33.22060020446777,35.096600189208985,
2015-07-07,,,31.229999542236328,31.333999633789062,31.612999725341798,32.33749980926514,33.16640022277832,35.04370018005371,
2015-07-08,,,30.3799991607666,31.159999465942384,31.40499973297119,32.20099973678589,33.09840023040771,34.98250017166138,
2015-07-09,,,30.31999969482422,30.929999542236327,31.220999717712402,32.05949964523315,33.03560024261475,34.912600154876706,
2015-07-10,,,30.350000381469727,30.705999755859374,31.030999755859376,31.925499725341798,32.97040023803711,34.8431001663208,
2015-07-13,,,30.739999771118164,30.60399971008301,30.96499977111816,31.831499767303466,32.89560024261475,34.783600177764896,
2015-07-14,,,30.93000030517578,30.543999862670898,30.938999748229975,31.74699983596802,32.83420024871826,34.71700017929077,
2015-07-15,,,30.51000022888184,30.570000076293944,30.864999771118164,31.62199993133545,32.77140022277832,34.64910018920899,
2015-07-16,,,30.790000915527344,30.66400032043457,30.79699993133545,31.49149990081787,32.709000244140626,34.58260021209717,
2015-07-17,,,30.559999465942383,30.706000137329102,30.70599994659424,31.354999828338624,32.62860019683838,34.512800197601315,
2015-07-20,,,30.76000022888184,30.710000228881835,30.656999969482428,31.217999839782713,32.54340019226074,34.441600189208984,
2015-07-21,,,30.420000076293945,30.608000183105467,30.576000022888188,31.09449987411499,32.456600227355956,34.37050020217895,
2015-07-22,,,30.739999771118164,30.654000091552735,30.612000083923345,31.008499908447266,32.36640022277832,34.30110019683838,
2015-07-23,,,30.299999237060547,30.555999755859375,30.61000003814698,30.915499877929687,32.26860023498535,34.230700187683105,
2015-07-24,,,30.059999465942383,30.455999755859374,30.580999946594243,30.805999851226808,32.1632001876831,34.16000017166138,33.9186501121521
2015-07-27,,,29.68000030517578,30.239999771118164,30.475000000000005,30.719999885559083,32.03240016937256,34.08290018081665,33.92580011367798
2015-07-28,,,30.059999465942383,30.16799964904785,30.387999916076666,30.66349983215332,31.93380012512207,34.01580017089844,33.93455011367798
2015-07-29,,,30.489999771118164,30.117999649047853,30.385999870300292,30.62549982070923,31.896000099182128,33.94830015182495,33.94325011253357
2015-07-30,,,30.63999938964844,30.18599967956543,30.3709997177124,30.583999824523925,31.84820011138916,33.88140012741089,33.95020010948181
2015-07-31,52.36688634078791,B,30.540000915527344,30.28199996948242,30.368999862670897,30.53749990463257,31.797400093078615,33.81430013656616,33.954150114059445
2015-08-03,52.704898696284374,B,30.489999771118164,30.4439998626709,30.341999816894532,30.499499893188478,31.745600051879883,33.739800148010254,33.95610011100769
2015-08-04,52.829571351604976,B,30.40999984741211,30.513999938964844,30.340999794006347,30.458499908447266,31.701600036621095,33.66200016021728,33.9549001121521
2015-08-05,52.74963816117478,B,30.350000381469727,30.486000061035156,30.301999855041505,30.45699996948242,31.649200019836425,33.57830015182495,33.95665011405945
2015-08-06,52.50973084658028,B,29.71999931335449,30.302000045776367,30.243999862670897,30.426999950408934,31.585599975585936,33.48830013275146,33.95400011062622
2015-08-07,52.302934912040506,B,29.86000061035156,30.165999984741212,30.223999977111816,30.402499961853028,31.525599975585937,33.399500122070314,33.945800113677976
2015-08-10,52.338770353178425,B,30.63999938964844,30.195999908447266,30.31999988555908,30.39749994277954,31.48159996032715,33.31700012207031,33.94595010757446
2015-08-11,52.249417044016035,B,30.07999992370605,30.129999923706055,30.321999931335448,30.354999923706053,31.42379993438721,33.231000118255615,33.94555010795593
2015-08-12,52.170135556152665,B,29.8799991607666,30.03599967956543,30.260999870300292,30.323499870300292,31.356999893188476,33.15720012664795,33.94405010223389
2015-08-13,52.30320696196882,B,29.90999984741211,30.07399978637695,30.18799991607666,30.279499816894532,31.297599868774412,33.08910011291504,33.943350105285646
2015-08-14,52.558554063114805,B,30.3700008392334,30.17599983215332,30.170999908447264,30.26999988555908,31.247199897766112,33.030100116729734,33.9464001083374
2015-08-17,52.53238288331582,B,30.3799991607666,30.123999786376952,30.15999984741211,30.25099983215332,31.199399871826174,32.972700119018555,33.949400100708004
2015-08-18,52.58900555721501,B,30.0,30.107999801635742,30.118999862670897,30.229999828338624,31.14219985961914,32.90120010375976,33.94920009613037
2015-08-19,52.53436579693274,B,29.540000915527344,30.04000015258789,30.03799991607666,30.169999885559083,31.070799865722655,32.83050010681152,33.94275010108948
2015-08-20,53.325279347137176,C,32.77000045776367,30.612000274658204,30.34300003051758,30.29349994659424,31.06319984436035,32.790300102233886,33.954550104141234
2015-08-21,53.827397847995535,C,32.349998474121094,31.00799980163574,30.591999816894532,30.407999897003172,31.049599838256835,32.745900077819826,33.962800092697144
2015-08-24,53.90237011367398,C,30.59000015258789,31.05,30.586999893188477,30.45349988937378,31.008999862670898,32.68450008392334,33.96050009727478
2015-08-25,54.040168166049106,C,30.350000381469727,31.120000076293945,30.613999938964845,30.467999935150146,30.963599891662597,32.624200077056884,33.957250099182126
2015-08-26,54.50404999210293,C,31.059999465942383,31.423999786376953,30.731999969482423,30.496499919891356,30.924599914550782,32.569900054931644,33.95770009994507
2015-08-27,53.94018112503676,C,31.670000076293945,31.203999710083007,30.907999992370605,30.547999954223634,30.88999988555908,32.51480005264282,33.95900010108948
2015-08-28,53.57782992356754,C,31.920000076293945,31.118000030517578,31.06299991607666,30.616999912261964,30.862599868774414,32.463500061035155,33.95710010528565
2015-08-31,53.84163022765864,C,32.040000915527344,31.408000183105468,31.229000091552734,30.694499969482422,30.833399887084962,32.418000068664554,33.95230010986328
2015-09-01,53.989529454735354,C,31.25,31.588000106811524,31.354000091552734,30.736499977111816,30.800599899291992,32.36900005340576,33.94430011749267
2015-09-02,54.05522973618604,C,31.84000015258789,31.744000244140626,31.584000015258788,30.810999965667726,30.788199920654296,32.32550006866455,33.93250011444092
2015-09-03,54.267681135973326,C,32.61000061035156,31.932000350952148,31.568000030517577,30.955500030517577,30.797199935913085,32.29090007781983,33.92455011367798
2015-09-04,54.31281797992992,C,32.2400016784668,31.996000671386717,31.557000350952148,31.07450008392334,30.79699996948242,32.25970008850098,33.909750118255616
2015-09-07,54.276651158243276,C,32.2400016784668,32.03600082397461,31.722000503540038,31.154500198364257,30.813800010681152,32.22080009460449,33.89645011901855
2015-09-08,54.6973684275647,C,33.09000015258789,32.40400085449219,31.996000480651855,31.305000209808348,30.851800003051757,32.18960010528564,33.88800012588501
2015-09-09,54.854066151626455,C,32.720001220703125,32.58000106811524,32.16200065612793,31.447000312805176,30.88120002746582,32.156700134277344,33.88005012512207
2015-09-10,54.97424805925552,C,32.970001220703125,32.652001190185544,32.29200077056885,31.600000381469727,30.911200065612793,32.13200016021729,33.874200134277345
2015-09-11,55.17114128654478,C,32.84000015258789,32.77200088500977,32.38400077819824,31.723500347137453,30.93860008239746,32.11050014495849,33.867900142669676
2015-09-14,55.31579096732343,C,32.83000183105469,32.890000915527345,32.46300086975098,31.846000480651856,30.970200119018553,32.095400161743164,33.86110015869141
2015-09-15,55.18852036747864,C,32.95000076293945,32.86200103759766,32.63300094604492,31.99350051879883,31.00460014343262,32.08550018310547,33.8571001625061
2015-09-16,55.42774646524948,C,33.54999923706055,33.02800064086914,32.80400085449219,32.19400043487549,31.068000144958496,32.083200187683104,33.85750015258789
2015-09-17,55.510462743423375,C,33.709999084472656,33.17600021362305,32.9140007019043,32.24100036621094,31.135800132751466,32.0857001876831,33.85860013961792
2015-09-18,55.455344210344826,C,32.83000183105469,33.1740005493164,32.97300071716309,32.26500053405762,31.185400161743164,32.07790019989014,33.858450145721434
2015-09-21,55.45680417514897,C,32.900001525878906,33.18800048828125,33.0390007019043,32.380500602722165,31.22860019683838,32.06210021972656,33.85855014801025
2015-09-22,55.142277470041584,C,32.04999923706055,33.008000183105466,32.935000610351565,32.46550054550171,31.251000175476076,32.04260021209717,33.85435014724732
2015-09-23,54.485251243122974,C,31.780000686645508,32.654000473022464,32.8410005569458,32.501500606536865,31.27640018463135,32.023900203704834,33.84410014152527
2015-09-24,53.76852910119752,B,31.209999084472656,32.154000473022464,32.66500034332275,32.478500556945804,31.284800148010255,31.99690019607544,33.82960013389587
2015-09-25,53.218760262815465,B,31.01000022888184,31.79000015258789,32.48200035095215,32.433000564575195,31.293800163269044,31.961200180053712,33.8147501373291
2015-09-28,52.36726297288672,B,30.229999542236328,31.255999755859374,32.22200012207031,32.34250049591064,31.283200149536132,31.913300170898438,33.79620014190674
2015-09-29,51.879411300421935,B,30.170000076293945,30.879999923706055,31.944000053405762,32.288500499725345,31.278200149536133,31.867400188446044,33.778900136947634
2015-09-30,51.62457773825121,B,30.84000015258789,30.69199981689453,31.673000144958497,32.23850049972534,31.280200157165527,31.823300189971924,33.76410014152527
2015-10-01,51.5005035555553,B,30.43000030517578,30.536000061035157,31.34500026702881,32.129500484466554,31.282800178527832,31.775700206756593,33.747250146865845
2015-10-02,51.693653765965756,B,31.299999237060547,30.5939998626709,31.192000007629396,32.08250036239624,31.307600173950195,31.73540018081665,33.73510014533996
2015-10-05,52.36446288958333,B,32.099998474121094,30.96799964904785,31.111999702453613,32.07550020217896,31.3560001373291,31.69420015335083,33.72605013847351
