Date,GRADE,GPS,TFC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2003-06-26,62.880595181390674,P,15.542158126831056,15.558399200439453,15.77405014038086,15.77698211669922,15.201358737945556,14.841512022018433,15.4390611743927
2003-06-27,62.68283224347158,P,15.4158353805542,15.489823722839356,15.723521518707276,15.77653079032898,15.21913408279419,14.851513957977295,15.438331074714661
2003-06-30,62.720702243107894,P,15.474489212036133,15.472681045532227,15.65133752822876,15.774049711227416,15.239526042938232,14.86062686920166,15.438400044441224
2003-07-01,63.040914917686486,P,15.794800758361816,15.527721786499024,15.623365783691407,15.781042289733886,15.259557018280029,14.875580959320068,15.44189598083496
2003-07-02,63.42263155312117,A,15.830892562866213,15.611635208129883,15.604868125915527,15.774274873733521,15.28139274597168,14.891879711151123,15.443746967315674
2003-07-03,63.565102550527826,P,15.78127098083496,15.659457778930664,15.60892848968506,15.763673496246337,15.30340883255005,14.90759283065796,15.443084664344788
2003-07-04,63.88895724193176,P,15.78127098083496,15.732544898986816,15.611184310913085,15.761192417144775,15.3275905418396,14.919773559570313,15.444533615112304
2003-07-07,64.2607632608421,P,15.866979598999023,15.811042976379394,15.64186201095581,15.772470855712891,15.34906509399414,14.932811374664306,15.446807007789612
2003-07-08,64.20679545419092,A,15.84442901611328,15.820968627929688,15.674345207214355,15.776531171798705,15.37017906188965,14.9441481590271,15.446438488960267
2003-07-09,64.1585679771811,A,15.798903465270996,15.814570808410645,15.713103008270263,15.76861538887024,15.392006568908691,14.955879201889038,15.449119186401367
2003-07-10,64.21481222755875,A,15.821656227111816,15.822647857666016,15.74105281829834,15.7575514793396,15.412033443450929,14.968553171157836,15.455234551429749
2003-07-11,64.28429083317553,A,15.908172607421877,15.848028182983398,15.790286540985107,15.756904029846192,15.427113571166991,14.980706186294556,15.46288209438324
2003-07-14,64.37873400444668,A,16.008331298828125,15.876298522949218,15.843670749664307,15.747504138946534,15.447445125579835,14.997035427093506,15.474175362586974
2003-07-15,64.40464675814367,A,15.871749877929688,15.8817626953125,15.851365661621093,15.73736572265625,15.46414276123047,15.009718475341797,15.480981025695801
