Date,GRADE,GPS,CNC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2002-03-13,,,1.7283329963684082,1.618500018119812,1.5939167261123657,1.5856250166893004,1.6446333742141723,,
2002-03-14,,,1.8333330154418943,1.6701666116714478,1.6210000276565553,1.5970000147819519,1.6446333742141723,,
2002-03-15,,,1.8833329677581787,1.7284997940063476,1.6528333187103272,1.612000012397766,1.646050033569336,,
2002-03-18,,,1.9083329439163208,1.7956663846969605,1.6866666078567505,1.6282500088214875,1.6499333524703979,,
2002-03-19,,,1.924999952316284,1.8556663751602174,1.7217499017715454,1.6463333547115326,1.6531000113487244,,
2002-03-20,,,1.9166669845581052,1.8933331727981564,1.7559165954589844,1.6635833561420441,1.6569000101089477,,
2002-03-21,,,1.9208329916000368,1.9108331680297852,1.7904998898506164,1.6806666553020477,1.661050009727478,,
2002-03-22,,,1.923333048820496,1.9188331842422486,1.8236664891242982,1.69849995970726,1.6641833305358886,,
2002-03-25,,,1.912500023841858,1.919666600227356,1.8576664924621582,1.7153749585151672,1.6674999904632568,,
2002-03-26,,,1.9166669845581052,1.9180000066757201,1.8868331909179688,1.7324166595935822,1.670833330154419,,
2002-03-27,,,1.912500023841858,1.9171666145324706,1.9052498936653137,1.7495833098888398,1.6756666707992554,,
2002-03-28,,,1.9083329439163208,1.9146666049957275,1.9127498865127563,1.7668749570846558,1.6812499904632567,,
2002-03-29,,,1.9083329439163208,1.9116665840148925,1.9152498841285706,1.784041601419449,1.6869166493415833,,
2002-04-01,,,1.912500023841858,1.9116665840148925,1.9156665921211242,1.8011665999889375,1.6926666498184204,,
2002-04-02,,,1.9083329439163208,1.9099997758865357,1.913999891281128,1.8178748965263367,1.6971666479110719,,
2002-04-03,,,1.914167046546936,1.9103331804275512,1.913749897480011,1.8348332464694976,1.6992666482925416,,
2002-04-04,,,1.9083329439163208,1.9103331804275512,1.9124998927116394,1.851499891281128,1.7015166473388672,,
2002-04-05,,,1.9083329439163208,1.9103331804275512,1.910999882221222,1.86733318567276,1.7035999655723573,,
2002-04-08,,,1.912500023841858,1.9103331804275512,1.910999882221222,1.88433318734169,1.7079833054542541,,
2002-04-09,,,2.0916669368743896,1.946999979019165,1.9284998774528503,1.9076665341854095,1.715649983882904,,
2002-04-10,,,2.212500095367432,2.006666588783264,1.9584998846054078,1.9318748891353608,1.7263666462898255,,
2002-04-11,,,2.365833044052124,2.0981666088104247,2.004249894618988,1.9584998905658721,1.7428499674797058,,
2002-04-12,,,2.4124999046325684,2.1990000009536743,2.054666590690613,1.9849582374095918,1.7587666249275207,,
2002-04-15,,,2.3833329677581787,2.2931665897369387,2.1017498850822447,2.0087082386016846,1.7750999450683593,,
2002-04-16,,,2.414999961853028,2.357833194732666,2.1524165868759155,2.0332082390785216,1.7915666031837463,,
2002-04-17,,,2.3233330249786377,2.379999780654907,2.193333184719086,2.0535415410995483,1.8045332646369934,,
2002-04-18,,,2.416666984558105,2.3901665687561033,2.2441665887832642,2.078333240747452,1.8208499431610108,,
2002-04-19,,,2.438333034515381,2.395333194732666,2.2971665978431703,2.104083240032196,1.8375999426841736,,
2002-04-22,,,2.434999942779541,2.4056665897369385,2.3494165897369386,2.1302082359790804,1.8542166018486024,,
2002-04-23,,,2.499166965484619,2.422499990463257,2.3901665925979616,2.159333235025406,1.8720832800865173,,
2002-04-24,,,2.4691669940948486,2.451666784286499,2.415833282470703,2.1871665835380556,1.8901666188240052,,
2002-04-25,,,2.389167070388794,2.4461668014526365,2.41816668510437,2.211208289861679,1.9058332991600038,,
2002-04-26,,,2.291666984558105,2.416833591461182,2.4060833930969237,2.2303749918937683,1.9199999785423278,,
2002-04-29,,,2.250833034515381,2.3800002098083497,2.392833399772644,2.2472916424274443,1.9333499789237976,,
2002-04-30,,,2.149167060852051,2.3100002288818358,2.3662501096725466,2.259333348274231,1.945066659450531,,
2002-05-01,,,1.9941669702529907,2.2150002241134645,2.333333504199982,2.2633333444595336,1.9535166597366334,1.8085416662693024,
2002-05-02,,,2.0283329486846924,2.142833399772644,2.29450010061264,2.2693333446979524,1.9624999785423278,1.8144916653633119,
2002-05-03,,,2.0991671085357666,2.104333424568176,2.2605835080146788,2.2788750529289246,1.9731499814987183,1.82156666636467,
2002-05-06,,,2.032500028610229,2.060666823387146,2.220333516597748,2.284875053167343,1.9822999811172486,1.8277416670322417,
2002-05-07,,,2.014167070388794,2.0336668252944947,2.1718335270881655,2.2810000598430635,1.9910666632652283,1.833500007390976,
2002-05-08,,,1.9933329820632932,2.0335000276565554,2.12425012588501,2.2700417041778564,1.99954998254776,1.8361750066280365,
2002-05-09,,,2.164999961853028,2.0608334302902223,2.1018334150314333,2.2600000500679016,2.0115999817848205,1.8412833356857299,
2002-05-10,,,2.1583330631256104,2.072666621208191,2.0885000228881836,2.2472917079925536,2.0234666419029237,1.8462833368778229,
2002-05-13,,,2.0958330631256104,2.085333228111267,2.0730000257492067,2.2329167127609253,2.033983302116394,1.8506166672706603,
2002-05-14,,,2.0824999809265137,2.098999810218811,2.0663333177566527,2.2162917137145994,2.0441499614715575,1.854816666841507,
2002-05-15,,,2.0833330154418945,2.1169998168945314,2.0752499222755434,2.2042917132377626,2.054316620826721,1.8587166666984558,
2002-05-16,,,2.1333329677581787,2.1106664180755614,2.085749924182892,2.190125012397766,2.0654832792282103,1.8627166664600372,
2002-05-17,,,2.063333034515381,2.091666412353516,2.082166516780853,2.171375012397766,2.0749165987968445,1.86543332695961,
2002-05-20,,,1.9833329916000368,2.069166398048401,2.077249813079834,2.148791664838791,2.08313325881958,1.8669749867916108,
2002-05-21,,,1.9375,2.040166401863098,2.0695831060409544,2.12070831656456,2.08938325881958,1.868058316707611,
2002-05-22,,,2.006666898727417,2.0248331785202027,2.070916497707367,2.097583311796188,2.0949499368667603,1.8697916555404663,
2002-05-23,,,2.0625,2.010666584968567,2.060666501522064,2.0812499582767487,2.0995332765579224,1.8720833253860474,
2002-05-24,,,2.0,1.9979999780654907,2.0448331952095034,2.0666666090488435,2.101866617202759,1.8739583253860475,
2002-05-27,,,2.0,2.0013333797454833,2.035249888896942,2.0541249573230744,2.1036999583244325,1.8768166553974153,
2002-05-28,,,2.049999952316284,2.0238333702087403,2.031999886035919,2.049166601896286,2.1061999583244324,1.8796499848365784,
2002-05-29,,,2.0908329486846924,2.0406665802001953,2.032749879360199,2.053999900817871,2.109683277606964,1.8832916438579559,
2002-05-30,,,2.2391669750213623,2.0759999752044678,2.043333280086517,2.0645416021347045,2.116049957275391,1.8885499835014343,
2002-05-31,,,2.180000066757202,2.111999988555908,2.0549999833106996,2.0685832500457764,2.1211832976341247,1.8926833140850068,
2002-06-03,,,2.079166889190674,2.127833366394043,2.0645833730697634,2.0709165930747986,2.124516634941101,1.896008312702179,
2002-06-04,,,2.041666984558105,2.1261667728424074,2.0750000715255736,2.0722915887832642,2.1270166349411013,1.89892498254776,
2002-06-05,,,2.0,2.1080001831054687,2.074333381652832,2.0726249396800993,2.128766634464264,1.9022166526317597,
2002-06-06,,,1.9924999475479128,2.058666777610779,2.0673333764076234,2.0639999389648436,2.1304499745368957,1.9058499825000763,
2002-06-07,,,2.057499885559082,2.0341667413711546,2.0730833649635314,2.058958280086517,2.133433313369751,1.9101749813556672,
2002-06-10,,,2.0299999713897705,2.024333357810974,2.0760833621025085,2.0556666254997253,2.1357833123207093,1.9142249810695648,
2002-06-11,,,2.047499895095825,2.025499939918518,2.0758333563804627,2.0539166212081907,2.1385666513442994,1.9178666496276855,
2002-06-12,,,2.058332920074463,2.0371665239334105,2.07258335351944,2.0526666164398195,2.14144996881485,1.9203583085536957,
2002-06-13,,,2.274167060852051,2.093499946594238,2.0760833621025085,2.059708321094513,2.1487666511535646,1.925141649246216,
2002-06-14,,,2.375,2.156999969482422,2.0955833554267884,2.075291669368744,2.158099992275238,1.9308499789237976,
2002-06-17,,,2.367500066757202,2.224499988555908,2.124416673183441,2.094500023126602,2.167199993133545,1.9375916492938996,
2002-06-18,,,2.4175000190734863,2.2985000133514406,2.1619999766349793,2.1185000240802765,2.173716654777527,1.9446833193302155,
2002-06-19,,,2.391666889190674,2.3651668071746825,2.2011666655540467,2.1377500236034392,2.177299990653992,1.9518333184719086,
2002-06-20,,,2.337500095367432,2.3778334140777586,2.2356666803359984,2.151500028371811,2.176733331680298,1.9597916495800018,
2002-06-21,,,2.354166984558105,2.3736668109893797,2.265333390235901,2.169208377599716,2.1755666732788086,1.9671666491031647,
2002-06-24,,,2.3350000381469727,2.367166805267334,2.295833396911621,2.1859583795070647,2.1746000146865843,1.974849979877472,
2002-06-25,,,2.386667013168335,2.3610002040863036,2.329750108718872,2.2027917325496675,2.174033355712891,1.9827999794483184,
2002-06-26,,,2.3125,2.345166826248169,2.3551668167114257,2.2138750851154327,2.173816695213318,1.9891749799251557,
2002-06-27,,,2.487499952316284,2.3751667976379394,2.376500105857849,2.2262917339801787,2.1752333545684817,1.9980416488647461,
2002-06-28,,,2.581666946411133,2.420666790008545,2.3971668004989626,2.2463750779628753,2.1781000328063964,2.007849987745285,
2002-07-01,,,2.375,2.4286667823791506,2.397916793823242,2.261166733503342,2.1769000339508056,2.015558317899704,
2002-07-02,,,2.2225000858306885,2.395833396911621,2.3784168004989623,2.270208388566971,2.171366696357727,2.021724988222122,
2002-07-03,,,2.25,2.3833333969116213,2.364250111579895,2.282708388566971,2.1669833564758303,2.0285749876499177,
2002-07-04,,,2.25,2.3358334064483643,2.355500102043152,2.295583391189575,2.164200015068054,2.035016657114029,
2002-07-05,,,2.2583329677581787,2.2711666107177733,2.3459167003631594,2.30562504529953,2.1635333347320556,2.0417666566371917,
2002-07-08,,,2.238332986831665,2.2438332080841064,2.3362499952316282,2.3160416960716246,2.1632833337783812,2.0483166563510893,
2002-07-09,,,2.254167079925537,2.2501666069030763,2.3230000019073485,2.32637505531311,2.165383334159851,2.055224996805191,
2002-07-10,,,2.2833330631256104,2.256833219528198,2.3200833082199095,2.337625062465668,2.1711666560173035,2.0623416578769684,
2002-07-11,,,2.248332977294922,2.2564998149871824,2.2961666107177736,2.336333358287811,2.175566656589508,2.069033317565918,
2002-07-12,,,2.245832920074463,2.2539998054504395,2.2625832080841066,2.3298750042915346,2.178499972820282,2.0758249771595003,
2002-07-15,,,2.2249999046325684,2.2513331890106203,2.247583198547363,2.3227499961853026,2.182349970340729,2.0823249757289886,
2002-07-16,,,2.1791670322418213,2.2363331794738768,2.2432498931884766,2.3108333468437197,2.1856499695777893,2.088358316421509,
2002-07-17,,,2.240000009536743,2.2276665687561037,2.2422498941421507,2.3032500028610228,2.1905833101272583,2.095066646337509,
2002-07-18,,,2.192500114440918,2.216499996185303,2.2364999055862427,2.2960000038146973,2.1911333131790163,2.1013666474819184,
2002-07-19,,,2.1449999809265137,2.196333408355713,2.225166606903076,2.2855416536331177,2.190866651535034,2.1071666467189787,
2002-07-22,,,1.919999957084656,2.1353334188461304,2.1933333039283753,2.264791649580002,2.187349989414215,2.1106666457653045,
2002-07-23,,,1.892500042915344,2.078000020980835,2.157166600227356,2.240083301067352,2.183549990653992,2.1138499760627747,
2002-07-24,,,2.002500057220459,2.030500030517578,2.1290832996368407,2.2245833039283753,2.181933331489563,2.118124976158142,
2002-07-25,,,2.102499961853028,2.0125,2.1144999980926515,2.2053333044052126,2.18131667137146,2.123399975299835,
2002-07-26,,,2.059999942779541,1.9954999923706054,2.0959167003631594,2.179249954223633,2.1812500095367433,2.1280833041667937,
2002-07-29,,,2.0833330154418945,2.0281666040420534,2.081750011444092,2.1646666049957277,2.1832500100135803,2.13319163441658,
2002-07-30,,,1.950000047683716,2.0396666049957277,2.0588333129882814,2.151041603088379,2.1835000109672547,2.1364416348934174,
2002-07-31,,,1.9791669845581052,2.0349999904632567,2.0327500104904175,2.137499952316284,2.1829500126838686,2.1389499747753145,
2002-08-01,,,2.140832901000977,2.0426665782928466,2.027583289146423,2.132041597366333,2.184516670703888,2.142024973630905,
2002-08-02,,,2.066667079925537,2.044000005722046,2.0197499990463257,2.122458302974701,2.1858500123023985,2.143858314752579,
2002-08-05,,,1.9566669464111328,2.0186667919158934,2.0234166979789734,2.108375000953674,2.1849833512306214,2.1443416547775267,
2002-08-06,,,2.125,2.0536667823791506,2.046666693687439,2.1019166469573975,2.1864833521842955,2.146341655254364,
2002-08-07,,,2.110832929611206,2.0799999713897703,2.0574999809265138,2.0932916402816772,2.186883351802826,2.148283314704895,
2002-08-08,,,2.3666670322418213,2.1251667976379394,2.083916687965393,2.099208343029022,2.189433352947235,2.152741655111313,
2002-08-09,,,2.291666984558105,2.170166778564453,2.1070833921432497,2.1015000462532045,2.191666691303253,2.156424994468689,
2002-08-12,,,2.2266669273376465,2.2241667747497558,2.121416783332825,2.1015833973884583,2.1946166920661927,2.159566663503647,
2002-08-13,,,2.1549999713897705,2.23016676902771,2.14191677570343,2.1003750443458555,2.196883351802826,2.1619499933719637,
2002-08-14,,,2.166666984558105,2.24133358001709,2.1606667757034304,2.096708393096924,2.200216691493988,2.1644916629791258,
2002-08-15,,,2.25,2.2180001735687256,2.1715834856033327,2.099583387374878,2.2053666925430297,2.167908333539963,
2002-08-16,,,2.2791669368743896,2.2155001640319822,2.1928334712982176,2.1062917351722716,2.2098000335693357,2.1716166734695435,
2002-08-19,,,2.313333034515381,2.2328333854675293,2.2285000801086428,2.125958389043808,2.215466694831848,2.1756250035762785,
2002-08-20,,,2.282500028610229,2.2583333969116213,2.2442500829696654,2.145458388328552,2.2201666975021364,2.1793666744232176,
2002-08-21,,,2.271667003631592,2.279333400726318,2.2603334903717043,2.158916735649109,2.224433379173279,2.182941673994064,
2002-08-22,,,2.274167060852051,2.2841668128967285,2.251083493232727,2.1675000905990602,2.224433379173279,2.1866000151634215,
2002-08-23,,,2.249166965484619,2.2781668186187742,2.2468334913253782,2.176958441734314,2.221916718482971,2.1900083553791045,
2002-08-26,,,2.284167051315308,2.2723336219787598,2.2525835037231445,2.1870001435279844,2.220250058174133,2.193725025653839,
2002-08-27,,,2.1433329582214355,2.244500207901001,2.251416802406311,2.196666789054871,2.2147667169570924,2.1942416858673095,
2002-08-28,,,2.1983330249786377,2.22983341217041,2.254583406448364,2.207625091075897,2.2109000396728518,2.194100015163422,
2002-08-29,,,2.319999933242798,2.2389999866485595,2.261583399772644,2.2165834426879885,2.2105500364303587,2.1936416840553283,
2002-08-30,,,2.2166669368743896,2.2324999809265136,2.255333399772644,2.224083435535431,2.2078000354766845,2.1916833543777465,
2002-09-02,,,2.2166669368743896,2.21899995803833,2.2456667900085447,2.2370834350585938,2.205433373451233,2.1900166940689085,
2002-09-03,,,2.1191670894622803,2.214166784286499,2.22933349609375,2.2367917895317078,2.200083374977112,2.1870583653450013,
2002-09-04,,,2.012500047683716,2.1770001888275146,2.2034168004989625,2.231875145435333,2.194083375930786,2.183950035572052,
2002-09-05,,,2.015000104904175,2.11600022315979,2.177500104904175,2.2142917990684508,2.184633378982544,2.1799333667755127,
2002-09-06,,,2.0083329677581787,2.074333429336548,2.153416705131531,2.2001250982284546,2.1731666994094847,2.175633366107941,
2002-09-09,,,2.0083329677581787,2.032666635513306,2.125833296775818,2.1892084002494814,2.1658333587646483,2.171366696357727,
2002-09-10,,,2.002500057220459,2.0093332290649415,2.11175000667572,2.1815834045410156,2.161433358192444,2.1664000272750856,
2002-09-11,,,1.9833329916000368,2.0034998178482057,2.09025000333786,2.172416704893112,2.1561000180244445,2.1615416872501374,
2002-09-12,,,1.975000023841858,1.9954998016357421,2.055750012397766,2.158666706085205,2.1506000185012817,2.157400016784668,
2002-09-13,,,1.9583330154418943,1.9854998111724853,2.0299166202545167,2.1426250100135804,2.144600019454956,2.154066677093506,
2002-09-16,,,1.875,1.9588332176208496,1.9957499265670777,2.1207083582878115,2.1373333597183226,2.150308346748352,
2002-09-17,,,1.8883329629898071,1.9359997987747193,1.9726665139198303,2.10100000500679,2.1300166773796083,2.1477000057697295,
2002-09-18,,,2.016666889190674,1.9426665782928467,1.9730831980705261,2.088249999284744,2.1246833539009096,2.1479250049591063,1.9782333356142043
2002-09-19,,,2.0358328819274902,1.9548331499099731,1.9751664757728578,2.0763332903385163,2.1204333519935608,2.1480000042915344,1.9812458348274231
2002-09-20,,,2.0425000190734863,1.9716665506362916,1.9785831809043883,2.0659999430179594,2.116366693973541,2.147433333396912,1.9844999998807906
2002-09-23,,,2.1333329677581787,2.0233331441879274,1.9910831809043885,2.058458238840103,2.1145333552360537,2.1484416627883913,1.9880916649103164
2002-09-24,,,2.140000104904175,2.073666572570801,2.00483318567276,2.0582915961742403,2.1137500166893006,2.1496999931335448,1.9916000002622605
2002-09-25,50.37437583417985,A,2.2191669940948486,2.114166593551636,2.0284165859222414,2.0593332946300507,2.113333356380463,2.1519583332538605,1.9940666699409484
2002-09-26,50.45683856301206,A,2.2166669368743896,2.1503334045410156,2.0525832772254944,2.0541666448116302,2.113816692829132,2.1524750030040742,1.996879169344902
2002-09-27,50.564806392024614,A,2.245832920074463,2.190999984741211,2.081333267688751,2.055624943971634,2.115833351612091,2.1533500015735627,1.9998166692256927
2002-09-30,50.60895153141405,A,2.2241671085357666,2.2091668128967283,2.116249978542328,2.0559999525547026,2.121916694641113,2.154633342027664,2.0026250046491625
2002-10-01,50.70796952913906,A,2.3324999809265137,2.2476667881011965,2.1606666803359986,2.0666665971279143,2.130716693401337,2.1571333420276644,2.0059750044345854
2002-10-02,50.72297351169332,A,2.251667022705078,2.2541667938232424,2.184166693687439,2.0786249458789827,2.135700032711029,2.158816682100296,2.008766674399376
2002-10-03,50.74765813517297,A,2.261667013168335,2.263166809082031,2.2067501068115236,2.0909582912921905,2.138883373737335,2.1601000225543974,2.0114083445072173
2002-10-04,50.75786151980417,A,2.291666984558105,2.2723336219787598,2.2316668033599854,2.105124992132187,2.1435167145729066,2.162383362054825,2.0139083445072172
2002-10-07,50.6983864306413,A,2.197499990463257,2.267000198364258,2.238083505630493,2.114583343267441,2.1458000540733337,2.164525032043457,2.015750009417534
2002-10-08,50.59181583217474,A,2.25,2.250500202178955,2.2490834951400758,2.126958340406418,2.1518000531196595,2.167650032043457,2.0178541743755343
2002-10-09,50.48860551323488,A,2.130000114440918,2.226166820526123,2.2401668071746825,2.1342916965484617,2.1548167157173155,2.168883364200592,2.019337509870529
2002-10-10,50.40521450490778,A,2.174999952316284,2.208833408355713,2.236000108718872,2.144291692972183,2.1555000567436218,2.170008363723755,2.021045844554901
2002-10-11,50.3279844861112,A,2.2083330154418945,2.1921666145324705,2.232250118255615,2.1567916929721833,2.158333375453949,2.172091693878174,2.0230250096321107
2002-10-14,50.366883227015826,P,2.228332996368408,2.198333215713501,2.2326667070388795,2.1744583427906035,2.1637666964530946,2.1743750238418578,2.0255958396196365
2002-10-15,50.49735000474748,A,2.500833034515381,2.2484998226165773,2.249500012397766,2.2050833463668824,2.1712833571434023,2.178883354663849,2.0292666697502137
2002-10-16,50.69548604819628,A,2.4574999809265137,2.313999795913696,2.2700833082199097,2.2271250009536745,2.178216698169708,2.1825500249862673,2.0329208344221117
2002-10-17,50.82239668113457,A,2.423332929611206,2.3636663913726808,2.2862498998641967,2.24650000333786,2.179350016117096,2.1843916845321654,2.0364708340168
2002-10-18,50.89801520212047,A,2.3833329677581787,2.3986663818359375,2.295416498184204,2.263541650772095,2.1811833357810975,2.186425013542175,2.039554163813591
2002-10-21,50.93792038604775,A,2.387500047683716,2.430499792098999,2.31441650390625,2.2762500047683716,2.184399998188019,2.1895083451271056,2.0427583289146423
2002-10-22,50.802006159580465,A,2.365833044052124,2.403499794006348,2.3259998083114626,2.287541651725769,2.1886166596412657,2.1927500057220457,2.045837494134903
2002-10-23,50.764141818142456,A,2.479166984558105,2.407833194732666,2.360916495323181,2.300541651248932,2.194866659641266,2.197541675567627,2.049879164099693
2002-10-24,50.79327922188951,A,2.494999885559082,2.422166585922241,2.3929164886474608,2.3144582986831663,2.1997666573524475,2.2025666749477386,2.0542083287239077
2002-10-25,50.836879023810035,A,2.487499952316284,2.442999982833862,2.4208331823349,2.3265416502952574,2.2039333176612854,2.2068666756153106,2.058520828485489
2002-10-28,50.839064707540985,A,2.450000047683716,2.4554999828338624,2.4429998874664305,2.337833297252655,2.206666657924652,2.21106667637825,2.0626458287239076
2002-10-29,50.846203500741076,A,2.44083309173584,2.4704999923706055,2.4369998931884767,2.3432499527931214,2.2098333191871644,2.21500000834465,2.066433328986168
2002-10-30,50.8702628823472,A,2.637500047683716,2.5021666049957276,2.454999899864197,2.362541604042053,2.2171499800682066,2.220791679620743,2.0705749940872193
2002-10-31,50.81384437337133,A,2.5358328819274902,2.510333204269409,2.4662498950958254,2.376249897480011,2.2223832964897157,2.223408337831497,2.0742749935388565
2002-11-01,50.73102494106382,A,2.4749999046325684,2.507833194732666,2.475416588783264,2.385416543483734,2.2268999552726747,2.224408336877823,2.07762915790081
2002-11-04,50.69626168996026,A,2.483333110809326,2.514499807357788,2.484999895095825,2.3997081995010374,2.230883276462555,2.2255666673183443,2.0815791583061216
2002-11-05,50.74117742634945,A,2.5199999809265137,2.5303331851959228,2.5004165887832643,2.4132081985473635,2.2384166169166564,2.2265916669368746,2.085637493133545
2002-11-06,50.635920879831424,A,2.5083329677581787,2.5044997692108155,2.5033331871032716,2.432124841213226,2.244616615772247,2.2277583277225492,2.089795823097229
2002-11-07,50.60315822637123,A,2.484999895095825,2.4943331718444823,2.5023331880569457,2.4476248383522035,2.247916615009308,2.2292333257198336,2.0945124876499177
2002-11-08,50.61713911093316,A,2.480833053588867,2.4954998016357424,2.5016664981842043,2.461249840259552,2.2531999373435974,2.230499986410141,2.098833317756653
2002-11-11,50.574956313974205,A,2.416666984558105,2.482166576385498,2.4983331918716427,2.470666539669037,2.257199938297272,2.2313166558742523,2.1030833178758623
2002-11-12,50.476027353097855,P,2.416666984558105,2.4614999771118162,2.4959165811538697,2.466458237171173,2.2631499361991883,2.23161665558815,2.1072083175182343
