Date,GRADE,GPS,PODD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2007-07-19,,,14.0,14.163999938964844,14.55,14.412000036239624,,,
2007-07-20,,,14.010000228881836,14.007999992370605,14.446000003814698,14.420000028610229,,,
2007-07-23,,,13.979999542236328,13.995999908447265,14.356999969482422,14.41599998474121,14.585600051879883,,
2007-07-24,,,13.68000030517578,13.934000015258789,14.223999977111816,14.400500011444091,14.540000057220459,,
2007-07-25,,,14.130000114440918,13.960000038146973,14.155000019073487,14.39650001525879,14.513600063323974,,
2007-07-26,,,14.56999969482422,14.073999977111816,14.11899995803833,14.424499988555908,14.502400054931641,,
2007-07-27,,,14.109999656677246,14.093999862670898,14.050999927520753,14.419999980926514,14.48100004196167,,
2007-07-30,,,14.0,14.097999954223633,14.04699993133545,14.397499990463256,14.448400039672851,,
2007-07-31,,,14.020000457763672,14.16599998474121,14.05,14.37350001335144,14.416400051116943,,
2007-08-01,,,14.210000038146973,14.181999969482423,14.071000003814698,14.35900001525879,14.395600051879883,,
2007-08-02,,,14.390000343322754,14.146000099182128,14.110000038146973,14.330000019073486,14.379000053405761,,
2007-08-03,,,13.970000267028809,14.11800022125244,14.10600004196167,14.276000022888184,14.355000057220458,,
2007-08-06,,,13.989999771118164,14.116000175476074,14.107000064849853,14.232000017166138,14.331400051116944,,
2007-08-07,,,14.229999542236328,14.157999992370605,14.161999988555909,14.192999982833863,14.310600032806397,,
2007-08-08,,,15.020000457763672,14.320000076293946,14.251000022888183,14.203000020980834,14.309000034332275,,
2007-08-09,,,14.5,14.342000007629395,14.244000053405761,14.181500005722047,14.302600040435792,,
2007-08-10,,,14.479999542236328,14.443999862670898,14.28100004196167,14.16599998474121,14.292200031280517,,
2007-08-13,,,15.1899995803833,14.683999824523926,14.4,14.223499965667724,14.296000022888183,,
2007-08-14,,,15.0,14.83799991607666,14.497999954223634,14.273999977111817,14.300800018310547,,
2007-08-15,,,15.0,14.833999824523925,14.576999950408936,14.323999977111816,14.315200023651123,,
2007-08-16,,,16.979999542236328,15.329999732971192,14.835999870300293,14.472999954223633,14.37480001449585,,
2007-08-17,,,16.969999313354492,15.827999687194824,15.135999774932861,14.620999908447265,14.432199993133544,,
2007-08-20,,,17.0,16.189999771118163,15.436999797821045,14.771999931335449,14.482399997711182,,
2007-08-21,,,16.8700008392334,16.563999938964844,15.700999927520751,14.93149995803833,14.53480001449585,,
2007-08-22,,,16.989999771118164,16.961999893188477,15.8979998588562,15.074499940872192,14.589600009918213,,
2007-08-23,,,17.059999465942383,16.977999877929687,16.15399980545044,15.198999929428101,14.647399997711181,,
2007-08-24,,,17.100000381469727,17.004000091552733,16.41599988937378,15.348499965667724,14.711200008392334,,
2007-08-27,,,16.969999313354492,16.997999954223634,16.5939998626709,15.496999931335449,14.77359998703003,,
2007-08-28,,,17.56999969482422,17.137999725341796,16.85099983215332,15.674499893188477,14.848199977874756,,
2007-08-29,,,18.559999465942383,17.45199966430664,17.20699977874756,15.891999864578247,14.93819995880127,,
2007-08-30,,,18.190000534057617,17.677999877929686,17.327999877929688,16.08199987411499,15.01959997177124,,
2007-08-31,,,17.6200008392334,17.78199996948242,17.393000030517577,16.26449990272522,15.094999980926513,,
2007-09-03,,,17.6200008392334,17.912000274658205,17.455000114440917,16.445999956130983,15.166199989318848,,
2007-09-04,,,18.0,17.99800033569336,17.568000030517577,16.634499979019164,15.246399993896484,,
2007-09-05,,,17.43000030517578,17.77200050354004,17.61200008392334,16.754999971389772,15.31079999923706,,
2007-09-06,,,17.989999771118164,17.73200035095215,17.705000114440917,16.92949995994568,15.390399990081788,,
2007-09-07,,,17.489999771118164,17.706000137329102,17.744000053405763,17.07999997138977,15.456199989318847,,
2007-09-10,,,17.81999969482422,17.745999908447267,17.829000091552736,17.211499977111817,15.52359998703003,,
2007-09-11,,,19.07999992370605,17.961999893188477,17.98000011444092,17.41549997329712,15.61519998550415,,
2007-09-12,,,20.290000915527344,18.53400001525879,18.153000259399413,17.680000019073486,15.731000003814698,,
2007-09-13,,,20.979999542236328,19.131999969482422,18.432000160217285,17.880000019073485,15.851199989318848,,
2007-09-14,,,21.5,19.93400001525879,18.820000076293944,18.10650005340576,15.98019998550415,,
2007-09-17,,,22.489999771118164,20.868000030517578,19.306999969482423,18.38100004196167,16.132599983215332,,
2007-09-18,,,22.600000381469727,21.572000122070314,19.767000007629395,18.667500019073486,16.28439998626709,,
2007-09-19,,,22.57999992370605,22.029999923706054,20.28199996948242,18.94700002670288,16.439599990844727,,
2007-09-20,,,21.899999618530277,22.213999938964843,20.672999954223634,19.189000034332274,16.578999977111817,,
2007-09-21,,,21.3700008392334,22.188000106811522,21.061000061035156,19.402500057220458,16.710599994659425,,
2007-09-24,,,21.899999618530277,22.070000076293944,21.46900005340576,19.649000072479247,16.867799987792967,,
2007-09-25,,,21.690000534057617,21.888000106811525,21.73000011444092,19.85500011444092,17.02180000305176,,
2007-09-26,,,21.32999992370605,21.638000106811525,21.834000015258788,19.9935001373291,17.168400001525878,,
2007-09-27,,,21.34000015258789,21.526000213623046,21.870000076293945,20.151000118255617,17.315200004577637,,
2007-09-28,,,21.75,21.602000045776368,21.895000076293947,20.357500076293945,17.47,,
2007-10-01,,,21.25,21.472000122070312,21.771000099182128,20.539000034332275,17.615400009155273,16.10050003051758,
2007-10-02,,,22.5,21.63400001525879,21.761000061035155,20.764000034332277,17.79180000305176,16.165900030136108,
2007-10-03,,,22.68000030517578,21.904000091552735,21.771000099182128,21.026500034332276,17.962800006866456,16.238200035095215,
2007-10-04,,,23.459999084472656,22.327999877929688,21.927000045776367,21.3,18.140599994659425,16.321500024795533,
2007-10-05,,,23.51000022888184,22.679999923706056,22.14099998474121,21.601000022888183,18.328600006103514,16.404800024032593,
2007-10-08,,,22.979999542236328,23.02599983215332,22.248999977111815,21.85900001525879,18.508199996948242,16.47830001831055,
2007-10-09,,,24.26000022888184,23.37799987792969,22.505999946594237,22.118000030517578,18.712999992370605,16.564700021743775,
2007-10-10,,,24.600000381469727,23.761999893188477,22.832999992370606,22.3335000038147,18.92079999923706,16.65820002555847,
2007-10-11,,,25.059999465942383,24.08199996948242,23.204999923706055,22.5375,19.134199981689452,16.75660001754761,
2007-10-12,,,25.770000457763672,24.53400001525879,23.606999969482423,22.751000022888185,19.37019998550415,16.862600021362304,
2007-10-15,,,24.88999938964844,24.915999984741212,23.970999908447265,22.871000003814697,19.588199977874755,16.95980001449585,
2007-10-16,,,25.149999618530277,25.093999862670902,24.235999870300294,22.998499965667726,19.806599979400634,17.058600006103514,
2007-10-17,,,24.200000762939453,25.013999938964847,24.38799991607666,23.079500007629395,19.99019998550415,17.149600009918213,
2007-10-18,,,23.770000457763672,24.756000137329103,24.41900005340576,23.173000049591064,20.175599994659425,17.239100017547607,
2007-10-19,,,23.13999938964844,24.229999923706057,24.381999969482422,23.261499977111818,20.348799991607667,17.320500011444093,
2007-10-22,,,24.15999984741211,24.084000015258788,24.5,23.374499988555907,20.528199996948242,17.412100009918213,
2007-10-23,,,25.170000076293945,24.088000106811524,24.59099998474121,23.548499965667723,20.73159999847412,17.516200008392335,
2007-10-24,,,25.850000381469727,24.41800003051758,24.71599998474121,23.77449998855591,20.948600006103515,17.63190001487732,
2007-10-25,,,25.899999618530277,24.8439998626709,24.800000000000004,24.002499961853026,21.127000007629395,17.750900011062622,
2007-10-26,,,26.6200008392334,25.54000015258789,24.885000038146977,24.246000003814697,21.320000038146972,17.876100015640258,
2007-10-29,,,26.88999938964844,26.086000061035158,25.085000038146976,24.52799997329712,21.51780002593994,18.000100011825563,
2007-10-30,,,25.209999084472656,26.0939998626709,25.090999984741213,24.663499927520753,21.684599990844728,18.109700002670287,
2007-10-31,,,25.040000915527344,25.931999969482423,25.175000000000004,24.78149995803833,21.84560001373291,18.21760001182556,
2007-11-01,,,23.82999992370605,25.518000030517577,25.18099994659424,24.8,21.981000022888182,18.314200010299682,
2007-11-02,,,23.790000915527344,24.952000045776366,25.24600009918213,24.814000034332274,22.114800033569335,18.413000020980835,
2007-11-05,,,24.56999969482422,24.488000106811523,25.28700008392334,24.89350004196167,22.26680004119873,18.52020001411438,
2007-11-06,,,23.5,24.14600028991699,25.120000076293945,24.85550003051758,22.385400047302245,18.616800012588502,
2007-11-07,,,23.25,23.788000106811523,24.86000003814697,24.78800001144409,22.479200057983398,18.708700008392334,
2007-11-08,,,23.399999618530277,23.702000045776366,24.61000003814697,24.705000019073488,22.583400039672853,18.801500005722048,
2007-11-09,,,23.399999618530277,23.623999786376956,24.28799991607666,24.586499977111817,22.69900001525879,18.896999998092653,
2007-11-12,,,23.25,23.359999847412112,23.923999977111816,24.504500007629396,22.811599998474122,18.988899993896485,
2007-11-13,,,23.799999237060547,23.41999969482422,23.782999992370605,24.436999988555907,22.92759998321533,19.08699998855591,
2007-11-14,,,23.299999237060547,23.42999954223633,23.608999824523927,24.391999912261962,23.044999961853026,19.177899980545043,
2007-11-15,,,23.420000076293945,23.433999633789064,23.567999839782715,24.374499893188478,23.15359996795654,19.271999979019164,
2007-11-16,,,24.040000915527344,23.561999893188478,23.592999839782713,24.419499969482423,23.284599990844725,19.370399990081786,
2007-11-19,,,25.399999618530277,23.99199981689453,23.67599983215332,24.48149995803833,23.436199989318848,19.479899988174438,
2007-11-20,,,25.459999084472656,24.32399978637695,23.871999740600586,24.495999908447267,23.56379997253418,19.589499979019166,
2007-11-21,,,24.93000030517578,24.65,24.039999771118165,24.44999990463257,23.65659996032715,19.693799982070924,
2007-11-22,,,24.93000030517578,24.952000045776366,24.192999839782715,24.401499938964843,23.735599975585938,19.793399982452392,
2007-11-23,,,25.030000686645508,25.15,24.35599994659424,24.321999931335448,23.80619998931885,19.8931999874115,
2007-11-26,,,24.959999084472656,25.061999893188478,24.526999855041502,24.22549991607666,23.85559997558594,19.994099979400634,
2007-11-27,,,25.1200008392334,24.994000244140626,24.65900001525879,24.221000003814698,23.90599998474121,20.095199985504152,
2007-11-28,,,26.450000762939453,25.29800033569336,24.97400016784668,24.2914999961853,23.98340000152588,20.211499996185303,
2007-11-29,,,26.690000534057617,25.650000381469727,25.30100021362305,24.43450002670288,24.079200019836424,20.32909999847412,
2007-11-30,,,27.459999084472656,26.136000061035155,25.643000030517577,24.617999935150145,24.200999984741213,20.455799989700317,
2007-12-03,,,24.299999237060547,26.004000091552733,25.532999992370605,24.604499912261964,24.248999977111815,20.558399982452393,
2007-12-04,,,24.299999237060547,25.839999771118165,25.417000007629394,24.64449987411499,24.301199951171874,20.661499977111816,
2007-12-05,,,24.940000534057617,25.5379997253418,25.41800003051758,24.728999900817872,24.373399963378905,20.77089998245239,
2007-12-06,,,25.489999771118164,25.297999572753906,25.473999977111816,24.833499908447266,24.45639995574951,20.885799980163576,
2007-12-07,,,24.71999931335449,24.749999618530275,25.442999839782715,24.899499893188477,24.515799942016603,20.9928999710083,
2007-12-10,,,24.8700008392334,24.863999938964845,25.43400001525879,24.980499935150146,24.58819995880127,21.10179998397827,
2007-12-11,,,24.26000022888184,24.8560001373291,25.34799995422363,25.00349998474121,24.623399963378905,21.20759998321533,
2007-12-12,,,24.239999771118164,24.71599998474121,25.126999855041504,25.050500011444093,24.654599952697755,21.308699979782105,
2007-12-13,,,25.0,24.618000030517578,24.957999801635744,25.129500007629396,24.6853999710083,21.412999982833863,
2007-12-14,,,25.020000457763672,24.678000259399415,24.713999938964843,25.17849998474121,24.71559997558594,21.522099990844726,
2007-12-17,,,23.11000061035156,24.326000213623047,24.595000076293946,25.064000034332274,24.718199996948243,21.613199996948243,
2007-12-18,,,22.940000534057617,24.062000274658203,24.459000205993654,24.938000106811522,24.691800003051757,21.702399997711183,
2007-12-19,,,22.36000061035156,23.686000442504884,24.201000213623047,24.80950012207031,24.647000007629394,21.783900003433228,
2007-12-20,,,23.25,23.336000442504883,23.97700023651123,24.725500106811523,24.610800018310545,21.8725,
2007-12-21,,,23.8799991607666,23.108000183105467,23.893000221252443,24.66800003051758,24.572999992370605,21.971599988937378,
2007-12-24,,,23.5,23.186000061035156,23.756000137329103,24.595000076293946,24.545200004577637,22.066699991226198,
2007-12-25,,,23.5,23.297999954223634,23.68000011444092,24.514000034332277,24.512200012207032,22.159399995803835,
2007-12-26,,,23.3799991607666,23.50199966430664,23.59400005340576,24.360499954223634,24.495799980163575,22.24299998283386,
2007-12-27,,,22.920000076293945,23.43599967956543,23.386000061035155,24.17199993133545,24.47879997253418,22.327199983596802,
2007-12-28,,,23.399999618530277,23.339999771118165,23.223999977111816,23.96899995803833,24.483999977111818,22.416399984359742,
2007-12-31,,,23.479999542236328,23.33599967956543,23.260999870300292,23.92799997329712,24.4703999710083,22.499299983978272,
2008-01-01,,,23.479999542236328,23.331999588012696,23.314999771118163,23.886999988555907,24.436599960327147,22.584099979400634,
2008-01-02,,,23.420000076293945,23.339999771118165,23.4209997177124,23.810999965667726,24.387999954223634,22.668299980163575,
2008-01-03,,,23.26000022888184,23.407999801635743,23.421999740600587,23.699499988555907,24.335199966430665,22.731099987030028,
2008-01-04,,,23.21999931335449,23.371999740600586,23.355999755859376,23.624499988555907,24.267199935913087,22.793599987030028,
2008-01-07,,,24.38999938964844,23.55399971008301,23.44499969482422,23.60049991607666,24.217199935913087,22.867499980926514,
2008-01-08,,,25.270000457763672,23.911999893188476,23.621999740600586,23.65099992752075,24.218399963378907,22.951499977111816,
2008-01-09,,,25.8700008392334,24.40200004577637,23.870999908447267,23.732499980926512,24.234999961853028,23.04029998779297,
2008-01-10,,,24.46999931335449,24.6439998626709,24.02599983215332,23.70599994659424,24.247799949645994,23.114399986267088,
2008-01-11,,,24.21999931335449,24.8439998626709,24.107999801635742,23.66599988937378,24.25639991760254,23.185599975585937,
2008-01-14,,,23.850000381469727,24.736000061035156,24.14499988555908,23.702999877929688,24.24199993133545,23.25439998626709,
2008-01-15,,,22.5,24.181999969482423,24.04699993133545,23.680999851226808,24.22199993133545,23.303699989318847,
2008-01-16,,,22.100000381469727,23.427999877929686,23.914999961853027,23.667999839782716,24.198999938964842,23.339099998474122,
2008-01-17,,,21.979999542236328,22.929999923706056,23.786999893188476,23.60449981689453,24.170599937438965,23.37699998855591,
2008-01-18,,,20.780000686645508,22.24200019836426,23.54300003051758,23.449499893188477,24.11819995880127,23.40859998703003,
2008-01-21,,,20.780000686645508,21.628000259399414,23.182000160217285,23.313499927520752,24.06879997253418,23.44019998550415,
2008-01-22,,,20.549999237060547,21.238000106811523,22.710000038146973,23.16599988937378,24.00379997253418,23.465699977874756,
2008-01-23,,,21.709999084472656,21.15999984741211,22.293999862670898,23.08249988555908,23.97199996948242,23.508499965667724,
2008-01-24,,,20.26000022888184,20.81599998474121,21.872999954223634,22.949499893188477,23.90879997253418,23.53119997024536,
2008-01-25,,,19.049999237060547,20.469999694824217,21.35599994659424,22.73199987411499,23.808999938964845,23.546799964904785,
2008-01-28,,,18.34000015258789,19.981999588012695,20.804999923706056,22.47499990463257,23.667799949645996,23.551999969482424,
2008-01-29,,,19.09000015258789,19.689999771118163,20.463999938964843,22.255499935150148,23.540399971008302,23.55209997177124,
2008-01-30,,,19.3700008392334,19.222000122070312,20.19099998474121,22.05299997329712,23.429199981689454,23.5428999710083,
2008-01-31,,,19.809999465942383,19.131999969482422,19.973999977111816,21.880499935150148,23.326799964904787,23.53119997024536,
2008-02-01,,,19.940000534057617,19.310000228881837,19.88999996185303,21.716499996185302,23.224999961853026,23.51559997558594,
2008-02-04,,,19.01000022888184,19.444000244140625,19.71299991607666,21.447500038146973,23.10599998474121,23.480799980163575,
2008-02-05,,,18.0,19.226000213623045,19.457999992370606,21.084000015258788,22.963599967956544,23.434799976348877,
2008-02-06,,,18.420000076293945,19.036000061035157,19.129000091552733,20.711499977111817,22.802999954223633,23.393199977874755,
2008-02-07,,,18.61000061035156,18.796000289916993,18.964000129699706,20.41850004196167,22.641399955749513,23.36029998779297,
2008-02-08,,,17.969999313354492,18.40200004577637,18.8560001373291,20.10600004196167,22.451599960327147,23.32629997253418,
2008-02-11,,,17.780000686645508,18.1560001373291,18.800000190734863,19.80250005722046,22.32119998931885,23.285099983215332,
2008-02-12,,,17.700000762939453,18.096000289916994,18.66100025177002,19.562500095367433,22.189200019836427,23.24519998550415,
2008-02-13,,,17.81999969482422,17.976000213623045,18.506000137329103,19.348500061035157,22.046800003051757,23.210099983215333,
2008-02-14,,,17.75,17.804000091552734,18.300000190734863,19.13700008392334,21.892000007629395,23.174199981689455,
2008-02-15,,,17.760000228881836,17.762000274658202,18.082000160217284,18.986000061035156,21.75280002593994,23.13429998397827,
2008-02-18,,,17.760000228881836,17.75800018310547,17.957000160217284,18.835000038146973,21.61060001373291,23.09939998626709,19.599950008392334
2008-02-19,,,17.399999618530273,17.697999954223633,17.897000122070313,18.67750005722046,21.473400001525878,23.04839998245239,19.60715000629425
2008-02-20,,,16.389999389648438,17.411999893188476,17.694000053405762,18.41150007247925,21.316399993896486,22.98549997329712,19.611850004196167
2008-02-21,,,16.31999969482422,17.12599983215332,17.464999961853028,18.21450004577637,21.14279998779297,22.914099979400635,19.617800002098083
2008-02-22,,,17.170000076293945,17.00799980163574,17.385000038146973,18.120500087738037,20.985799980163574,22.850699977874754,19.627750000953675
2008-02-25,55.25342987019385,B,17.530000686645508,16.961999893188477,17.36000003814697,18.080000114440917,20.874199981689454,22.796199989318847,19.637250003814696
2008-02-26,55.331937020494,B,17.649999618530273,17.011999893188477,17.354999923706053,18.008000087738036,20.768399963378908,22.730099983215332,19.647400002479554
2008-02-27,55.53732027850618,B,17.1200008392334,17.158000183105468,17.285000038146972,17.895500087738036,20.663599967956543,22.65529998779297,19.656750006675722
2008-02-28,55.69111877338539,B,16.889999389648438,17.272000122070313,17.198999977111818,17.74950008392334,20.536399955749513,22.57359998703003,19.665100002288817
2008-02-29,55.683750400220646,B,17.1299991607666,17.263999938964844,17.135999870300292,17.60900001525879,20.40139995574951,22.487199974060058,19.674899997711183
2008-03-03,55.53864480386847,B,16.559999465942383,17.06999969482422,17.015999794006348,17.486499977111816,20.26259994506836,22.403899974823,19.681849994659423
2008-03-04,55.38280674396861,B,16.309999465942383,16.801999664306642,16.906999778747558,17.401999950408936,20.11879993438721,22.31549997329712,19.687049989700316
2008-03-05,55.35063529047386,B,16.700000762939453,16.71799964904785,16.93799991607666,17.31599998474121,19.985199966430663,22.24049997329712,19.695049991607664
2008-03-06,55.36788999444701,B,16.5,16.639999771118163,16.95599994659424,17.210499954223632,19.856799964904784,22.167799968719482,19.703449993133546
2008-03-07,55.37457897162454,B,16.3700008392334,16.488000106811523,16.876000022888185,17.130500030517577,19.71619998931885,22.100099983215333,19.710299997329713
2008-03-10,55.26326326714932,B,14.989999771118164,16.17400016784668,16.62199993133545,16.99099998474121,19.546399993896486,22.008399982452392,19.710249996185304
2008-03-11,55.16439988864135,B,15.029999732971191,15.918000221252441,16.35999994277954,16.8574999332428,19.37739999771118,21.906999979019165,19.71159999370575
2008-03-12,54.96998828077696,B,15.09000015258789,15.59600009918213,16.15699987411499,16.72099995613098,19.21079999923706,21.799399976730346,19.715649995803833
2008-03-13,54.73692049970507,B,14.59000015258789,15.214000129699707,15.926999950408936,16.562999963760376,19.03739999771118,21.686299982070924,19.718599996566773
2008-03-14,54.52362078418492,B,14.56999969482422,14.853999900817872,15.671000003814697,16.403499937057497,18.864400005340578,21.56579997062683,19.720949993133544
2008-03-17,54.449242191549814,B,14.0600004196167,14.668000030517579,15.421000099182129,16.21849994659424,18.65780002593994,21.437499980926514,19.71879999637604
2008-03-18,54.29936454454883,B,13.260000228881836,14.314000129699707,15.116000175476074,16.011499977111818,18.417600021362304,21.317999992370606,19.713849997520448
2008-03-19,54.15412917413446,B,13.300000190734863,13.956000137329102,14.776000118255615,15.857000017166138,18.166200008392334,21.20059998512268,19.70909999847412
2008-03-20,54.08271751994756,B,13.0600004196167,13.650000190734863,14.432000160217285,15.694000053405762,17.93800003051758,21.092899990081786,19.703550000190734
2008-03-21,54.01922735006449,B,13.0600004196167,13.34800033569336,14.101000118255616,15.488500070571899,17.714800052642822,20.98559998512268,19.699300003051757
2008-03-24,54.039577034171664,B,13.220000267028809,13.180000305175781,13.92400016784668,15.273000049591065,17.502200050354006,20.872099990844728,19.696150002479552
2008-03-25,54.14156422089918,B,12.789999961853027,13.08600025177002,13.700000190734864,15.030000066757202,17.308000049591065,20.764999990463256,19.69090000152588
2008-03-26,54.37098465367495,B,13.789999961853027,13.184000205993652,13.570000171661377,14.863500022888184,17.14180004119873,20.670399990081787,19.68954999923706
2008-03-27,54.73193793366473,B,14.970000267028809,13.566000175476074,13.608000183105469,14.767500066757203,17.00160005569458,20.586099996566773,19.69380000114441
2008-03-28,55.07896831794462,B,14.65999984741211,13.886000061035157,13.617000198364257,14.644000101089478,16.87920003890991,20.498699998855592,19.697849998474123
2008-03-31,55.35265542997226,B,14.399999618530272,14.121999931335449,13.651000118255615,14.536000108718872,16.751600017547606,20.410199995040895,19.69954999446869
2008-04-01,55.653283662960426,C,14.390000343322754,14.442000007629394,13.764000129699706,14.44000015258789,16.62840003967285,20.316100006103515,19.70154999732971
2008-04-02,55.841775278206576,C,15.0600004196167,14.696000099182129,13.94000015258789,14.358000135421753,16.495400066375733,20.233700017929078,19.705799999237062
2008-04-03,55.808713102163296,C,14.65999984741211,14.634000015258788,14.100000095367431,14.266000127792358,16.38340005874634,20.146100015640258,19.70904999732971
2008-04-04,55.94361312260773,C,15.720000267028809,14.84600009918213,14.366000080108643,14.233500099182129,16.316800079345704,20.062900009155275,19.71664999961853
2008-04-07,56.20758018558946,C,16.489999771118164,15.264000129699706,14.693000030517577,14.30850009918213,16.27980007171631,19.973800010681153,19.726849999427795
2008-04-08,56.45556332595669,C,16.68000030517578,15.722000122070312,15.082000064849854,14.391000127792358,16.231600074768068,19.886000022888183,19.737750000953675
2008-04-09,56.74658341480906,C,17.610000610351562,16.232000160217286,15.464000129699707,14.517000150680541,16.19640007019043,19.812800025939943,19.753300004005432
2008-04-10,57.09098127403771,C,17.719999313354492,16.84400005340576,15.739000034332275,14.673500108718873,16.154600067138674,19.74070001602173,19.76704999923706
2008-04-11,57.34805607769445,C,18.520000457763672,17.404000091552735,16.125000095367433,14.871000146865844,16.126200065612792,19.67560001373291,19.784400000572205
2008-04-14,57.48077831166383,C,18.38999938964844,17.78400001525879,16.524000072479247,15.087500095367432,16.113800048828125,19.609900016784668,19.80199999809265
2008-04-15,57.583049895385436,C,18.1200008392334,18.072000122070314,16.897000122070313,15.33050012588501,16.116200065612794,19.539900016784667,19.817550001144408
2008-04-16,57.52004490828475,C,17.8700008392334,18.12400016784668,17.17800016403198,15.559000158309937,16.105200080871583,19.454100017547606,19.832800006866456
2008-04-17,57.402557371336606,C,17.360000610351562,18.052000427246092,17.44800024032593,15.77400016784668,16.08020008087158,19.360800018310545,19.844950008392335
2008-04-18,57.309065486042755,C,18.51000022888184,18.050000381469726,17.72700023651123,16.04650015830994,16.09100009918213,19.271300029754638,19.86355000972748
2008-04-21,57.19921923386763,C,18.0,17.972000503540038,17.878000259399414,16.285500144958498,16.095400085449217,19.208300037384035,19.883350009918214
2008-04-22,57.03110226506658,C,17.290000915527344,17.80600051879883,17.93900032043457,16.510500192642215,16.08720008850098,19.138200054168703,19.899850015640258
2008-04-23,57.02200232225959,C,18.13999938964844,17.860000228881837,17.99200019836426,16.728000164031986,16.09360008239746,19.070200042724608,19.9205500125885
2008-04-24,57.046248470152825,A,18.049999237060547,17.997999954223634,18.025000190734865,16.88200011253357,16.09960006713867,18.995800037384033,19.940800008773802
2008-04-25,56.95412096095768,A,18.15999984741211,17.927999877929686,17.989000129699708,17.057000112533572,16.107600059509277,18.93020004272461,19.961550006866457
2008-04-28,57.109050530445586,A,19.809999465942383,18.289999771118165,18.131000137329103,17.32750010490418,16.14860004425049,18.8796000289917,19.990700006484985
2008-04-29,57.29259520543181,A,19.059999465942383,18.64399948120117,18.225,17.56100006103516,16.18180004119873,18.827600021362304,20.01760000228882
