Date,GRADE,GPS,HWM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-09-16,45.75618333282126,A,26.888097763061523,26.67259826660156,26.21293067932129,25.610913467407226,25.16635066986084,24.028356399536133,21.33032883644104
2019-09-17,45.861210783777665,A,26.92763900756836,26.777383041381835,26.33748607635498,25.710261154174805,25.194437675476074,24.085663204193114,21.36591938972473
2019-09-18,45.855840179953496,A,26.9968376159668,26.860419464111327,26.468961334228517,25.81455135345459,25.22489631652832,24.143859405517578,21.401265811920165
2019-09-19,45.64279398135676,A,26.82878875732422,26.88414535522461,26.580665397644044,25.915381908416748,25.253376808166504,24.19573266983032,21.437345724105835
2019-09-20,45.1994438400288,A,26.41360092163086,26.810992813110353,26.652828025817872,26.03450002670288,25.268022193908692,24.238515338897706,21.47233328819275
2019-09-23,44.677478274686514,A,26.463029861450195,26.725979232788085,26.699288749694823,26.119513988494873,25.28721202850342,24.281989841461183,21.51046961784363
2019-09-24,44.13087932554374,A,26.22578430175781,26.585608291625977,26.681495666503906,26.186240100860594,25.302447242736818,24.324079627990724,21.549632778167723
2019-09-25,43.5674397395123,A,26.18623733520508,26.423488235473634,26.64195384979248,26.238632106781004,25.32637378692627,24.364786205291747,21.59243420600891
2019-09-26,43.04886086806232,P,25.998422622680664,26.25741500854492,26.570780181884764,26.262851524353028,25.349704818725584,24.406577892303467,21.636067028045655
2019-09-27,42.70769191067,P,25.81059837341309,26.136814498901366,26.47390365600586,26.27619686126709,25.368489227294923,24.44263916015625,21.681613149642946
2019-09-30,42.43577431197259,P,25.70185852050781,25.98458023071289,26.35527973175049,26.284105205535887,25.386086540222166,24.487194118499755,21.730746665000915
2019-10-01,41.91474637631889,P,24.97034454345703,25.733492279052733,26.159550285339357,26.248518180847167,25.38846088409424,24.52097682952881,21.77622261047363
2019-10-02,40.717346044998905,P,23.92249870300293,25.280744552612305,25.85211639404297,26.16053886413574,25.36019847869873,24.54279951095581,21.813016748428346
2019-10-03,39.66051542198456,P,23.971925735473636,24.875445175170903,25.56643009185791,26.073547744750975,25.33371471405029,24.56402994155884,21.84912359237671
2019-10-04,38.880590405771365,P,24.20917320251465,24.555160140991212,25.34598731994629,25.99940767288208,25.309407806396486,24.58921319961548,21.88774453163147
2019-10-07,38.247098669240785,P,24.4661922454834,24.30802688598633,25.146303558349608,25.922796154022215,25.30189666748047,24.616472816467287,21.927158765792846
2019-10-08,38.19537710451814,P,24.58481788635254,24.23092155456543,24.982206916809083,25.831851291656495,25.296955604553222,24.64126401901245,21.96716612815857
2019-10-09,39.324893511697546,P,25.296560287475582,24.50573387145996,24.893239212036132,25.767596530914307,25.30822483062744,24.673271427154543,22.002371702194214
2019-10-10,40.70343765947805,P,25.72163200378418,24.85567512512207,24.865560150146486,25.718170166015625,25.341044158935546,24.711109943389893,22.040341968536378
2019-10-11,42.08539395782315,P,26.14670181274414,25.24318084716797,24.89917049407959,25.686537075042725,25.3942272567749,24.752804050445558,22.077831077575684
2019-10-14,43.468530230509465,P,26.5322265625,25.656387710571288,24.98220729827881,25.668743515014647,25.459075088500978,24.798353404998778,22.115034704208373
2019-10-15,45.250794207089534,A,27.54053497314453,26.247531127929687,25.23922634124756,25.699388313293458,25.524120712280272,24.855072383880614,22.156984815597536
2019-10-16,46.28604106314405,A,27.194543838500977,26.627127838134765,25.566430854797364,25.709273624420167,25.569593200683595,24.909417934417725,22.196959047317506
2019-10-17,47.03092727883493,A,27.382362365722656,26.959273910522462,25.907474517822266,25.736952304840088,25.61447250366211,24.965937976837157,22.237429761886595
2019-10-18,47.10506124531231,A,26.70028114318848,27.06998977661133,26.15658531188965,25.75128631591797,25.649862060546877,25.016624946594238,22.274145822525025
2019-10-21,46.92646989771767,A,26.72993278503418,27.109531021118165,26.382959365844727,25.764631462097167,25.686240043640137,25.06543544769287,22.312534704208375
2019-10-22,45.9629964204719,A,26.769474029541016,26.95531883239746,26.601424980163575,25.791815948486327,25.719652519226074,25.110394020080566,22.347678728103638
2019-10-23,45.33727302262515,A,26.92763900756836,26.901937866210936,26.764532852172852,25.828886032104492,25.76848602294922,25.152686958312987,22.383466024398803
2019-10-24,44.72234733777744,A,27.115461349487305,26.848557662963866,26.903915786743163,25.884737968444824,25.82503017425537,25.193894882202148,22.419799003601074
2019-10-25,44.69948407807808,A,27.32305145263672,26.973111724853517,27.021550750732423,25.960360622406007,25.88038803100586,25.23461057662964,22.456383066177366
2019-10-28,44.72859879231316,A,27.342823028564453,27.09568977355957,27.102610397338868,26.042408847808836,25.932384872436522,25.27799337387085,22.4930659866333
2019-10-29,45.10112676310052,A,27.372482299804688,27.216291427612305,27.085805130004882,26.162515735626222,25.98102081298828,25.324438438415527,22.54588053703308
2019-10-30,45.374304127779226,A,27.214317321777344,27.273627090454102,27.08778247833252,26.32710666656494,26.027086486816405,25.37275894165039,22.593183059692382
2019-10-31,45.47767453077,A,27.155004501342773,27.281535720825197,27.06504669189453,26.486260604858398,26.07394302368164,25.415251235961914,22.6384677028656
2019-11-01,46.11996886628645,A,28.21273231506348,27.459471893310546,27.21629180908203,26.68643856048584,26.157572898864746,25.470395107269287,22.68835247039795
2019-11-04,46.85999574211027,A,28.44997787475586,27.680902862548827,27.3882963180542,26.885627841949464,26.231317443847658,25.528899173736573,22.740800504684447
2019-11-05,47.81262431029287,A,29.171607971191406,28.04072799682617,27.628509712219238,27.114967346191406,26.31692436218262,25.58819917678833,22.796217374801635
2019-11-06,48.63693853749927,A,29.1024112701416,28.418346786499022,27.845986938476564,27.305259895324706,26.39620464324951,25.645226802825928,22.84971450805664
2019-11-07,49.19619763664138,A,28.59791755676269,28.706929397583007,27.9942325592041,27.44907417297363,26.45788230895996,25.692665920257568,22.900148181915284
2019-11-08,48.852717906215865,A,28.657270431518555,28.795837020874025,28.127654457092284,27.574602603912354,26.520153884887694,25.738920612335207,22.952452363967897
2019-11-11,48.65884536462389,A,29.19143867492676,28.944129180908202,28.312516021728516,27.707563209533692,26.593108825683593,25.79081336975098,23.00629626274109
2019-11-12,47.8893820587671,A,29.181550979614254,28.946117782592772,28.49342288970947,27.78961400985718,26.66309814453125,25.84171823501587,23.059697294235228
2019-11-13,47.31190407148324,A,29.181550979614254,28.961945724487304,28.690146255493165,27.88896436691284,26.733087463378908,25.88768440246582,23.115508127212525
2019-11-14,47.6151657410301,A,29.893775939941406,29.221117401123045,28.964023399353028,28.01453504562378,26.816728019714354,25.935834140777587,23.177741861343385
2019-11-15,48.41532762132314,A,30.52686882019043,29.595037078857423,29.195437049865724,28.205864429473877,26.913425903320313,25.986067447662354,23.246002826690674
2019-11-18,48.92689623458397,A,30.72471237182617,29.901691818237303,29.422910499572755,28.405603408813477,27.007951698303224,26.0357110786438,23.313328714370726
2019-11-19,49.506949738111324,A,30.675249099731445,30.200431442260744,29.573274612426758,28.600892162323,27.09338237762451,26.0841686630249,23.378285636901854
2019-11-20,49.93137473146555,A,30.497194290161133,30.463560104370117,29.712752914428712,28.779369926452638,27.171693153381348,26.13361135482788,23.442500324249266
2019-11-21,49.68239628958893,A,30.279565811157227,30.54071807861328,29.880917739868163,28.937575149536134,27.243081283569335,26.18087776184082,23.507600479125976
2019-11-22,48.95264986182922,A,30.220212936401367,30.47938690185547,30.037211990356447,29.082433223724365,27.31189826965332,26.225278873443603,23.572107849121092
2019-11-25,48.43499165848791,A,30.625789642333984,30.45960235595703,30.180647087097167,29.246581554412842,27.38665210723877,26.276501388549804,23.638643102645872
2019-11-26,48.25358944146365,A,30.952226638793945,30.51499786376953,30.357714653015137,29.425568771362304,27.46714385986328,26.33079076766968,23.70429412841797
2019-11-27,48.18261156002876,A,30.922548294067383,30.600068664550783,30.53181438446045,29.610980319976807,27.545658073425294,26.38527719497681,23.7681685256958
2019-11-28,48.289617737292794,A,30.922548294067383,30.728665161132813,30.634691619873045,29.79935750961304,27.627533264160157,26.44045503616333,23.83278302192688
2019-11-29,48.2752877927843,A,30.625789642333984,30.809780502319335,30.644583702087402,29.920010375976563,27.71177703857422,26.489899616241456,23.89571636199951
2019-12-02,47.780129931721454,A,30.2301082611084,30.73064422607422,30.595123291015625,30.009016895294188,27.787118606567383,26.5371653175354,23.9560298538208
2019-12-03,47.108588639979736,A,30.36859130859375,30.61391716003418,30.564457511901857,30.068866062164307,27.869974746704102,26.58621099472046,24.01698640823364
2019-12-04,46.26894429353982,P,29.992694854736328,30.427946472167967,30.514007568359375,30.113380241394044,27.946103897094726,26.6362388420105,24.075027322769166
2019-12-05,45.636826752875855,P,30.150968551635746,30.27363052368164,30.501147842407228,30.191032791137694,28.029154815673827,26.689429817199706,24.13455039024353
2019-12-06,45.67659896922785,P,30.685142517089844,30.285501098632814,30.547640800476074,30.29242639541626,28.126645698547364,26.747567462921143,24.19570815086365
2019-12-09,45.92173561110112,P,30.45762634277344,30.33100471496582,30.53082447052002,30.355735778808594,28.221761054992676,26.80392379760742,24.256764507293703
2019-12-10,46.2926601685474,P,30.675249099731445,30.392336273193358,30.50312671661377,30.430420684814454,28.335859146118164,26.862160015106202,24.318316869735717
