Date,GRADE,GPS,VLO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1983-12-27,,,1.4524855613708496,1.4386526346206665,1.4611316084861756,1.4598347067832946,,,
1983-12-28,,,1.4351942539215088,1.4282776594161988,1.4619962215423583,1.4576732873916627,,,
1983-12-29,,,1.4179028272628784,1.4282776594161988,1.4550795912742616,1.4537826895713806,,,
1983-12-30,,,1.4438393115997314,1.4334649562835693,1.4490274786949158,1.4516211986541747,,,
1984-01-02,,,1.4438393115997314,1.43865225315094,1.443839931488037,1.449459707736969,,,
1984-01-03,,,1.4438393115997314,1.4369230031967164,1.4377878189086915,1.447730541229248,,,
1984-01-04,,,1.4697777032852173,1.443839693069458,1.4360586762428285,1.4485951483249664,,,
1984-01-05,,,1.4870691299438477,1.4576729536056519,1.4429753065109252,1.4511888921260834,,,
1984-01-06,,,1.5735262632369995,1.4836103439331054,1.4585376501083374,1.458105492591858,,,
1984-01-09,,,1.6081093549728394,1.516464352607727,1.4775583028793335,1.467615818977356,,,
1984-01-10,,,1.5648800134658811,1.540672492980957,1.4887977480888366,1.474964678287506,,,
1984-01-11,,,1.5735262632369995,1.5614222049713136,1.5026309490203857,1.482313585281372,,,
1984-01-12,,,1.590817928314209,1.5821719646453858,1.5199224591255187,1.4875010251998901,,,
1984-01-13,,,1.5648800134658811,1.580442714691162,1.5320265293121338,1.4905270040035248,,,
1984-01-16,,,1.5648800134658811,1.5717968463897702,1.5441305994987489,1.493985265493393,,,
1984-01-17,,,1.5302966833114624,1.5648801803588868,1.5527763366699219,1.4952820777893066,,,
1984-01-18,,,1.521651268005371,1.554505181312561,1.5579636931419372,1.4970111846923828,,,
1984-01-19,,,1.521651268005371,1.5406718492507934,1.5614219069480897,1.5021986067295074,,,
1984-01-20,,,1.5735262632369995,1.542401099205017,1.5614219069480897,1.5099797785282134,,,
1984-01-23,,,1.5648800134658811,1.542401099205017,1.5570989727973936,1.5173286378383637,,,
1984-01-24,,,1.55623459815979,1.5475886821746827,1.5562344312667844,1.5225160896778107,,,
1984-01-25,,,1.5735262632369995,1.5579636812210083,1.5562344312667844,1.5294326901435853,,,
1984-01-26,,,1.5735262632369995,1.568338680267334,1.5545052647590636,1.5372138619422913,,,
1984-01-27,,,1.5821707248687744,1.570067572593689,1.556234335899353,1.5441304326057435,1.4874145102500915,,
1984-01-30,,,1.521651268005371,1.5614218235015869,1.551911461353302,1.5480210304260253,1.4915644669532775,,
1984-01-31,,,1.6426916122436523,1.5787132263183594,1.563150954246521,1.5579636454582215,1.4964060735702516,,
1984-02-01,,,1.5994625091552734,1.583900475502014,1.5709320783615113,1.5644478857517243,1.4996914386749267,,
1984-02-02,,,1.521651268005371,1.5735254764556885,1.5709320783615113,1.5661769926548004,1.501420578956604,,
1984-02-03,,,1.521651268005371,1.5614215850830078,1.5657445788383484,1.563583242893219,1.502458050251007,,
1984-02-06,,,1.5292978286743164,1.562950897216797,1.562186360359192,1.5596426665782928,1.503648452758789,,
1984-02-07,,,1.4771636724472046,1.5298453092575073,1.5542792677879333,1.555256849527359,1.5037961721420288,,
1984-02-08,,,1.4424057006835938,1.4984339475631714,1.5411672115325927,1.5487008213996887,1.5030758333206178,,
1984-02-09,,,1.4424057006835938,1.482584834098816,1.528055155277252,1.541280210018158,1.5020096516609192,,
1984-02-10,,,1.4076491594314575,1.4597844123840331,1.5106029987335206,1.5334186673164367,1.5004212522506715,,
1984-02-13,,,1.3294471502304075,1.4198142766952515,1.4913825869560242,1.5216470241546631,1.4972688126564027,,
1984-02-14,,,1.364202857017517,1.397222113609314,1.4635337114334106,1.5133423328399658,1.49498441696167,,
1984-02-15,,,1.3207573890686035,1.3728924512863159,1.4356631994247437,1.5032976388931274,1.492349853515625,,
1984-02-16,,,1.2946906089782717,1.3433494329452516,1.4129671335220337,1.4919496059417725,1.4895397806167603,,
1984-02-17,,,1.2946906089782717,1.3207577228546143,1.3902710676193237,1.478007823228836,1.4867297077178956,,
1984-02-20,,,1.2946906089782717,1.313806414604187,1.3668103456497194,1.4644983530044555,1.4842654633522034,,
1984-02-21,,,1.2860006093978882,1.2981659650802613,1.3476940393447878,1.4509866535663605,1.4816274189949035,,
1984-02-22,,,1.2946906089782717,1.2929526090621948,1.3329225301742555,1.437044870853424,1.4789902687072753,,
1984-02-23,,,1.259933352470398,1.28600115776062,1.314675295352936,1.421365225315094,1.4744475531578063,,
1984-02-24,,,1.2773109674453735,1.2825252294540406,1.3016414761543276,1.406122237443924,1.4699065637588502,,
1984-02-27,,,1.233865737915039,1.270360255241394,1.2920833349227907,1.3917329609394073,1.4646695828437806,,
1984-02-28,,,1.138283610343933,1.240816855430603,1.2694914102554322,1.3665125608444213,1.4573480463027955,,
1984-02-29,,,1.0861495733261108,1.199108648300171,1.246030628681183,1.3408469140529633,1.4493296551704407,,
1984-03-01,,,1.1209050416946411,1.1713029861450195,1.22865207195282,1.3208096027374268,1.443389699459076,,
1984-03-02,,,1.1035279035568235,1.1365463733673096,1.209535801410675,1.2999034345149993,1.4371022009849548,,
1984-03-05,,,1.0861495733261108,1.107003140449524,1.188681697845459,1.2777460217475891,1.4304671359062195,,
1984-03-06,,,1.0861495733261108,1.0965763330459595,1.1686965942382812,1.2581953167915345,1.4231404161453247,,
1984-03-07,,,1.077459692955017,1.0948383569717408,1.1469735026359558,1.2399480164051055,1.4159857249259948,,
1984-03-08,,,1.0948383808135986,1.0896250247955321,1.130464005470276,1.222569650411606,1.4095244359970094,,
1984-03-09,,,1.0687707662582395,1.0826735973358155,1.1096099853515624,1.205625730752945,1.4020230650901795,,
1984-03-12,,,1.0600817203521729,1.077460026741028,1.0922315835952758,1.1921574592590332,1.3943479132652283,,
1984-03-13,,,1.0427032709121704,1.0687707662582397,1.0826735496520996,1.176082479953766,1.386325192451477,,
1984-03-14,,,1.0427032709121704,1.0618194818496705,1.0783289194107055,1.1621797740459443,1.3777837038040162,,
1984-03-15,,,0.947121560573578,1.0322761178016662,1.0609505712985992,1.1448013216257096,1.3669847524166108,,
1984-03-16,,,0.8862976431846619,0.9957814931869506,1.039227545261383,1.124381673336029,1.353240180015564,,
1984-03-19,,,0.947121560573578,0.9731894612312317,1.0253247439861297,1.1070032209157943,1.3400204241275788,,
1984-03-20,,,0.990567982196808,0.9627624034881592,1.0157665848731994,1.0922315895557404,1.3285341835021973,,
1984-03-21,,,0.9210546612739564,0.9384326815605164,1.0001260817050934,1.0735497921705246,1.3154847514629364,,
1984-03-22,,,0.9210546612739564,0.9332193017005922,0.9827477097511291,1.0566058576107025,1.3020894861221313,,
1984-03-23,,,0.9036762714385986,0.9366950273513795,0.966238260269165,1.0379241228103637,1.2888654112815856,,
1984-03-26,,,0.9210546612739564,0.9314816474914552,0.9523355543613434,1.0222835689783096,1.2759889042377472,,
1984-03-27,,,0.947121560573578,0.9227923631668091,0.9427773833274842,1.0127254664897918,1.2643254017829895,,
1984-03-28,,,0.9992572069168092,0.9384328722953796,0.938432776927948,1.0083808481693268,1.2538775205612183,,
1984-03-29,,,1.0166352987289429,0.957548999786377,0.9453841507434845,1.0031673610210419,1.2437772011756898,,
1984-03-30,,,1.007946491241455,0.9784030437469482,0.9575490355491638,0.9983882904052734,1.2324656057357788,,
1984-04-02,,,0.990567982196808,0.9923057079315187,0.9618936777114868,0.9936092108488083,1.2209793651103973,,
1984-04-03,,,0.973190188407898,0.9975194334983828,0.9601558983325958,0.9879612416028977,1.2093184769153595,,
1984-04-04,,,1.0253245830535889,1.0027329087257386,0.9705828905105591,0.9853544861078263,1.1983544433116913,,
1984-04-05,,,1.007946491241455,1.000995147228241,0.9792720735073089,0.981009891629219,1.1870428478717805,,
1984-04-06,,,1.007946491241455,1.000995147228241,0.9896990954875946,0.9779686778783798,1.175558363199234,1.3314864367246628,
1984-04-09,,,0.9992572069168092,1.0027329921722412,0.9975193500518799,0.9749274522066116,1.1651104819774627,1.3283374744653702,
1984-04-10,,,1.0166352987289429,1.0114220142364503,1.0044707238674164,0.9736240535974503,1.1525893557071685,1.32449771463871,
1984-04-11,,,1.0253245830535889,1.0114220142364503,1.0070774614810944,0.9727551192045212,1.1411065971851349,1.320399017930031,
1984-04-12,,,1.0427032709121704,1.0183733701705933,1.009684258699417,0.9775342047214508,1.1315276372432708,1.3164741080999374,
1984-04-13,,,1.0513920783996582,1.0270624876022338,1.0140288174152374,0.9857889264822006,1.1221224534511567,1.312290251851082,
1984-04-16,,,1.007946491241455,1.0288003444671632,1.0157666683197022,0.9888301730155945,1.1116954267024994,1.3076719397306442,
1984-04-17,,,0.9818790555000304,1.0218490958213806,1.0166355550289154,0.9883957266807556,1.1017897343635559,1.3027929532527924,
1984-04-18,,,0.973190188407898,1.0114222168922424,1.0114221155643464,0.9910025030374527,1.092405424118042,1.2977406287193298,
1984-04-19,,,0.9558109641075134,0.9940437555313111,1.006208562850952,0.9927403181791306,1.0826735293865204,1.2923415905237199,
1984-04-20,,,0.9558109641075134,0.9749275326728821,1.000995010137558,0.9953470528125763,1.0736367654800416,1.2870290088653564,
1984-04-23,,,0.947121560573578,0.9627625465393066,0.9957814455032349,0.9966503977775574,1.0659902536869048,1.2816295331716538,
1984-04-24,,,0.8862976431846619,0.9436462640762329,0.9827476799488067,0.9936092019081115,1.0564321494102478,1.275708283185959,
1984-04-25,,,0.8862976431846619,0.9262677550315856,0.968844985961914,0.9879612237215042,1.047742954492569,1.270046404004097,
1984-04-26,,,0.8167843818664551,0.898462438583374,0.9462530970573425,0.9779686778783798,1.0381848299503327,1.2638623052835465,
1984-04-27,,,0.7994061708450317,0.8671814799308777,0.9210545063018799,0.9675416618585586,1.028279141187668,1.2575044244527818,
1984-04-30,,,0.7907167077064514,0.8359005093574524,0.8993315279483796,0.9575490981340409,1.0181996631622314,1.2512325632572174,
1984-05-01,,,0.8341625332832336,0.8254734873771667,0.8845598757266998,0.9505977153778076,1.0091629016399384,1.245395160317421,
1984-05-02,,,0.8515409231185913,0.8185221433639527,0.8723949491977692,0.9419085323810578,1.0002999079227448,1.23964508831501,
1984-05-03,,,0.8428514003753662,0.8237355470657348,0.8610989928245545,0.9336537778377533,0.9919582688808442,1.2332029110193252,
1984-05-04,,,0.8341625332832336,0.8306868195533752,0.8489341497421264,0.9249645799398423,0.9830953001976013,1.2265009319782256,
1984-05-07,,,0.7994061708450317,0.8324247121810913,0.8341626107692719,0.9149720281362533,0.9744061088562012,1.2195378458499908,
1984-05-08,,,0.7820274233818054,0.8219976902008057,0.8237355887889862,0.9032416343688965,0.9672809851169586,1.212314515709877,
1984-05-09,,,0.7907167077064514,0.8098328471183777,0.8141774952411651,0.8915112406015396,0.9613723278045654,1.2053509914875031,
1984-05-10,,,0.789663553237915,0.7991952776908875,0.8114654123783112,0.8788592547178269,0.9547474980354309,1.1990685987472534,
1984-05-11,,,0.780889630317688,0.7885406970977783,0.8096137583255768,0.8653341323137284,0.9482947325706482,1.1926984667778016,
1984-05-14,,,0.7721154093742371,0.7830825448036194,0.8077536284923553,0.8535425782203674,0.9420140492916107,1.186240592598915,
1984-05-15,,,0.780889630317688,0.7828549861907959,0.8024263381958008,0.8434931069612503,0.9359088504314422,1.1795246332883835,
1984-05-16,,,0.815986156463623,0.7879088759422302,0.798870861530304,0.8356329053640366,0.9306793797016144,1.1733325523138047,
1984-05-17,,,0.815986156463623,0.7931733965873718,0.7961843371391296,0.828641664981842,0.9251023352146148,1.167313385605812,
1984-05-18,,,0.807212233543396,0.7984379172325134,0.7934893071651459,0.8212117284536362,0.919871164560318,1.1609471148252488,
1984-05-21,,,0.807212233543396,0.8054572820663453,0.7942699134349823,0.814216262102127,0.9148137748241425,1.1545808440446854,
1984-05-22,,,0.807212233543396,0.8107218027114869,0.7967883944511414,0.8102619916200637,0.9101039540767669,1.148214573264122,
1984-05-23,,,0.815986156463623,0.8107218027114869,0.7993153393268585,0.8067464172840119,0.905569611787796,1.141676657795906,
1984-05-24,,,0.807212233543396,0.8089670181274414,0.8010702073574066,0.8062678098678588,0.9027714252471923,1.1348780888319014,
1984-05-25,,,0.7984380125999451,0.8072121739387512,0.8028250455856323,0.8062194019556046,0.9010142326354981,1.127127206325531,
1984-05-28,,,0.7984380125999451,0.805457329750061,0.8054573059082031,0.8066054672002793,0.8980405616760254,1.119030492901802,
1984-05-29,,,0.789663553237915,0.8019475936889648,0.8063346982002259,0.8043805181980133,0.8940224730968476,1.1112783282995224,
1984-05-30,,,0.7282455563545227,0.7843994736671448,0.7975606381893158,0.7982157498598099,0.8901662909984589,1.1028255212306977,
1984-05-31,,,0.7282455563545227,0.7686061382293701,0.7887865781784058,0.7924854576587677,0.8863101089000702,1.0941997975111009,
1984-06-01,,,0.7633417844772339,0.7615868926048279,0.7843995332717896,0.7889444202184677,0.8835034191608429,1.0861844152212143,
1984-06-04,,,0.7545672655105591,0.7528127431869507,0.7791350364685059,0.7867024749517441,0.880173671245575,1.078081287741661,
1984-06-05,,,0.7633417844772339,0.7475483894348145,0.7747479915618897,0.7857681930065155,0.876498075723648,1.0704117387533187,
1984-06-06,,,0.7545672655105591,0.7528127312660218,0.7686061024665832,0.7839607208967209,0.8716042768955231,1.0627408987283706,
1984-06-07,,,0.7282455563545227,0.7528127312660218,0.7607094347476959,0.7808898210525512,0.8658364820480347,1.0548068416118621,
1984-06-08,,,0.7194713354110718,0.7440386414527893,0.7528127670288086,0.7778189063072205,0.860066978931427,1.0462662923336028,
1984-06-11,,,0.6492791771888733,0.7229810237884522,0.7378968834877014,0.7716770946979523,0.8532412028312684,1.0371102839708328,
1984-06-12,,,0.6492791771888733,0.70016850233078,0.7238584458827972,0.7650965720415115,0.8467629826068879,1.0280407297611236,
1984-06-13,,,0.666826605796814,0.682620370388031,0.7177165508270263,0.7576385945081711,0.8395930230617523,1.018973733186722,
1984-06-14,,,0.666826605796814,0.6703365802764892,0.7115746557712554,0.7501806169748306,0.8327706253528595,1.00990673661232,
1984-06-15,,,0.6580528020858765,0.6580528736114502,0.7010457575321197,0.7427226454019547,0.8257727515697479,1.000665557384491,
1984-06-18,,,0.666826605796814,0.6615623593330383,0.6922716915607452,0.7357033640146255,0.819124139547348,0.9921173107624054,
1984-06-19,,,0.666826605796814,0.6650718450546265,0.6826201736927032,0.7286840826272964,0.8121279656887055,0.982358660697937,
1984-06-20,,,0.6580528020858765,0.663317084312439,0.6729687273502349,0.7207874149084091,0.8047825300693512,0.972944563627243,
1984-06-21,,,0.6141828298568726,0.6527883291244507,0.6615624547004699,0.7111359447240829,0.7962121212482453,0.9638698792457581,
1984-06-22,,,0.6054090857505798,0.6422595858573914,0.6501562297344208,0.7014844983816146,0.7872924613952637,0.9547074574232102,
1984-06-25,,,0.6141828298568726,0.631730830669403,0.6466465950012207,0.6922717392444611,0.779417188167572,0.9455563074350357,
1984-06-26,,,0.666826605796814,0.631730830669403,0.6484013378620148,0.686129891872406,0.7731161391735077,0.9374529367685318,
1984-06-27,,,0.7370197176933289,0.6475242137908935,0.6554206490516663,0.6865685999393463,0.7683927297592164,0.9303990769386291,
1984-06-28,,,0.7370197176933289,0.6720915913581849,0.6624399602413178,0.6870073080062866,0.7640169048309327,0.9233452171087265,
1984-06-29,,,0.6756013035774231,0.6861300349235535,0.6641948103904725,0.682620283961296,0.7584127116203309,0.9160247385501862,
1984-07-02,,,0.6405050158500671,0.6913944721221924,0.6615626513957977,0.6769171714782715,0.7522803807258606,0.9091353172063827,
1984-07-03,,,0.666826605796814,0.6913944721221924,0.6615626513957977,0.6720914125442505,0.7478909599781036,0.9021615546941757,
1984-07-04,,,0.666826605796814,0.6773558497428894,0.6624400317668915,0.6677043795585632,0.7435015392303467,0.8956222468614579,
1984-07-05,,,0.6931490898132324,0.6685817241668701,0.6703366577625275,0.6659495562314988,0.7410288333892823,0.8896068316698075,
1984-07-06,,,0.6756013035774231,0.6685817241668701,0.6773558795452118,0.6637560546398162,0.73855273604393,0.8834159386157989,
1984-07-09,,,0.7282455563545227,0.6861298322677613,0.6887621521949768,0.6677043735980988,0.7373033130168914,0.8777514880895615,
1984-07-10,,,0.7106973528862,0.6949039816856384,0.6931492269039154,0.6707752823829651,0.7348340094089508,0.8719984555244445,
1984-07-11,,,0.6843751668930054,0.6984136939048767,0.6878847718238831,0.6716527104377746,0.7314906942844391,0.8658953011035919,
1984-07-12,,,0.666826605796814,0.6931491971015931,0.6808654606342316,0.6716527104377746,0.727970198392868,0.859964233636856,
1984-07-13,,,0.6492791771888733,0.6878847718238831,0.6782332479953765,0.6712140291929245,0.7242725312709808,0.853683915734291,
1984-07-16,,,0.622957170009613,0.6668270945549011,0.6764784634113312,0.6690205574035645,0.7207435512542725,0.8475748300552368,
1984-07-17,,,0.6054090857505798,0.6457694411277771,0.6703367114067078,0.6659496814012528,0.717211184501648,0.8422460848093033,
1984-07-18,,,0.5790866017341614,0.6247117280960083,0.6615627110004425,0.662001371383667,0.7129785823822021,0.8371754550933838,
1984-07-19,,,0.5001201629638672,0.5913704395294189,0.6422598183155059,0.6562982380390168,0.7071877145767211,0.830967606306076,
1984-07-20,,,0.5001201629638672,0.5615386366844177,0.6247117042541503,0.6510337918996811,0.7015723252296447,0.8249335289001465,
1984-07-23,,,0.4913461804389953,0.5352164387702942,0.6010217666625977,0.6448919594287872,0.6959569406509399,0.8189854949712754,
1984-07-24,,,0.465024322271347,0.5071394860744476,0.5764544636011124,0.6348018452525139,0.6896396344900131,0.8127742424607277,
1984-07-25,,,0.5088943243026733,0.49310103058815,0.5589063793420792,0.6233955755829811,0.6834977978467941,0.8070885887742043,
1984-07-26,,,0.4825721085071563,0.48959141969680786,0.5404809296131134,0.6106731951236725,0.6768295168876648,0.8009659260511398,
1984-07-27,,,0.4737984836101532,0.48432708382606504,0.5229328602552414,0.600583054125309,0.670161241889,0.7950162032246589,
1984-07-30,,,0.4737984836101532,0.4808175444602966,0.5080169916152955,0.5922477275133133,0.6634929668903351,0.7891533708572388,
1984-07-31,,,0.4825721085071563,0.4843271017074585,0.49573329389095305,0.5830350026488305,0.6570001643896103,0.7835520592331886,
1984-08-01,,,0.5088943243026733,0.4843271017074585,0.48871406614780427,0.5751383885741234,0.6508583277463913,0.7782139697670937,
1984-08-02,,,0.5352163910865784,0.4948559582233429,0.4922236889600754,0.5672417536377907,0.6454184108972549,0.7740949180722236,
1984-08-03,,,0.5966344475746155,0.5194231510162354,0.5018751174211502,0.5632934108376503,0.6413823395967484,0.7711982861161232,
1984-08-06,,,0.5790866017341614,0.5404807746410369,0.5106491595506668,0.5558354631066322,0.6369953113794327,0.767517936527729,
1984-08-07,,,0.5780194401741028,0.5595702409744263,0.5219486713409424,0.5492015674710273,0.6327624291181564,0.763392451107502,
1984-08-08,,,0.5691269040107727,0.5716167569160462,0.5279719293117523,0.5434391543269157,0.6295800560712814,0.7598731735348702,
1984-08-09,,,0.5869120955467224,0.581955897808075,0.538405928015709,0.5394434288144112,0.6267533868551254,0.7565317478775978,
1984-08-10,,,0.6135901808738708,0.5853470444679261,0.5523850977420807,0.537658978998661,0.6237583547830582,0.7536308869719506,
1984-08-13,,,0.6491602063179016,0.5993617653846741,0.5699212700128555,0.5389691308140755,0.621650213599205,0.75091194242239,
1984-08-14,,,0.6402679085731506,0.6118114590644836,0.585690850019455,0.540712071955204,0.6191887360811233,0.7478434059023857,
1984-08-15,,,0.6135901808738708,0.6207041144371033,0.5961604356765747,0.5424372509121895,0.6163691943883896,0.7439867356419563,
1984-08-16,,,0.604697048664093,0.6242611050605774,0.6031085014343261,0.5476660951972008,0.613898224234581,0.7398673531413078,
1984-08-17,,,0.604697048664093,0.6224824786186218,0.603914761543274,0.552894939482212,0.6116027384996414,0.7358348587155342,
1984-08-20,,,0.5958048105239868,0.6118113994598389,0.6055865824222565,0.5581178709864616,0.6105332511663437,0.731887226998806,
1984-08-21,,,0.5780194401741028,0.5993617057800293,0.6055865824222565,0.5637676268815994,0.6091080564260483,0.7279355195164681,
1984-08-22,,,0.5513415336608887,0.5869119763374329,0.6038080453872681,0.5658899873495102,0.6067983549833298,0.723195689022541,
1984-08-23,,,0.5513415336608887,0.576240873336792,0.6002509891986847,0.5693284586071968,0.6044886535406113,0.7186296394467354,
1984-08-24,,,0.5869120955467224,0.5726838827133178,0.5975831806659698,0.5749841392040252,0.6030658394098282,0.7144192954897881,1.0229528661072254
1984-08-27,,,0.6847308874130249,0.5904690980911255,0.6011402487754822,0.5855307593941689,0.6034239250421524,0.7112740322947502,1.0198057533800602
1984-08-28,,,0.6758379340171814,0.6100327968597412,0.6046972513198853,0.5951940506696701,0.6036041516065598,0.7078660586476326,1.0161818866431713
1984-08-29,,,0.6758379340171814,0.6349320769309997,0.6109220266342164,0.6035412311553955,0.6039598542451858,0.7043711921572685,1.0123851050436496
1984-08-30,,,0.666945219039917,0.6580528140068054,0.6171468436717987,0.6101276725530624,0.6050151020288468,0.700613611638546,1.0085438598692418
1984-08-31,50.490830709039635,C,0.666945219039917,0.6740594387054444,0.6233716607093811,0.6136432111263275,0.6062458246946335,0.6967691430449485,1.0045296974480151
1984-09-03,50.472267462699044,C,0.666945219039917,0.6705023050308228,0.6304857015609742,0.6180361419916153,0.6073010724782943,0.6933591303229332,1.0005155350267887
1984-09-04,50.44773909996068,C,0.6313753128051758,0.6616097807884216,0.6358212888240814,0.620703935623169,0.6065920466184616,0.6898540928959846,0.9963235230743885
1984-09-05,50.42889656080714,C,0.6580532789230347,0.6580528497695923,0.646492463350296,0.625150254368782,0.6050127178430558,0.6867027238011361,0.9922216762602329
1984-09-06,50.420613320783,C,0.6847308874130249,0.6616099834442138,0.6598313987255097,0.6300411939620971,0.6039669412374497,0.6839919230341911,0.9881667567789555
1984-09-07,50.41583091976914,C,0.6758379340171814,0.6633885264396667,0.6687239825725555,0.6331535816192627,0.6039716738462448,0.6811921927332878,0.9841106007993221
1984-09-10,50.40902287031728,C,0.666945219039917,0.6633885264396667,0.6669454157352448,0.6340428322553635,0.6045004779100418,0.6783904293179512,0.9800099812448024
1984-09-11,50.41767448179393,C,0.666945219039917,0.670502507686615,0.6660561442375184,0.6353766977787018,0.6045028501749039,0.6761969050765038,0.9759525941312313
1984-09-12,50.41252842960861,C,0.6491602063179016,0.6687238931655883,0.6633883714675903,0.6371551990509033,0.6041495221853256,0.6738255307078361,0.9719359673559665
1984-09-13,50.40472207181984,C,0.666945219039917,0.6651667594909668,0.6633883714675903,0.6402676075696945,0.6036254447698594,0.6723271390795708,0.9680947221815586
1984-09-14,50.40008436023237,B,0.6580532789230347,0.6616098284721375,0.6624991774559021,0.6429354190826416,0.6032744842767715,0.6709136101603508,0.9642090173065663
1984-09-17,50.407507124816476,B,0.666945219039917,0.6616098284721375,0.6624991774559021,0.6464924395084382,0.6020484775304794,0.6696758952736854,0.9604542292654514
1984-09-18,50.41434005530224,C,0.6758379340171814,0.6633883714675903,0.6669454395771026,0.6513833642005921,0.6013512891530991,0.668092649281025,0.956743904799223
1984-09-19,50.42591206414315,C,0.666945219039917,0.6669453740119934,0.6678346335887909,0.6571635484695435,0.6010026901960372,0.6662466922402381,0.9529458902776241
1984-09-20,50.424986258151996,C,0.6580532789230347,0.6651669859886169,0.6651668727397919,0.6624991357326507,0.6008272236585617,0.6643987110257149,0.9488008110225201
1984-09-21,50.42757499010069,C,0.666945219039917,0.6669453740119934,0.6642776012420655,0.6665007919073105,0.6011805444955826,0.6627265378832817,0.9446137349307537
1984-09-24,50.42453825021252,C,0.666945219039917,0.6669453740119934,0.6642776012420655,0.6656115084886551,0.6020603054761886,0.6614019283652306,0.9404698871076107
1984-09-25,50.4114706839437,B,0.6491602063179016,0.6616098284721375,0.6624990999698639,0.6642776221036911,0.6029353278875351,0.6600732561945916,0.9361938859522343
1984-09-26,50.405516397737436,B,0.6580532789230347,0.659831440448761,0.6633884072303772,0.6633883893489838,0.6045146614313126,0.6587466219067574,0.9320488066971302
1984-09-27,50.40607226369031,B,0.6402679085731506,0.6562743663787842,0.6607206761837006,0.6620545238256454,0.6073176163434982,0.6572526654601097,0.9281606321036816
1984-09-28,50.40646420324358,B,0.6491602063179016,0.6527173638343811,0.6598313689231873,0.6611652731895447,0.6102984172105789,0.6559353712201118,0.9243169189989566
1984-10-01,50.401475717951946,B,0.6224825978279114,0.64382483959198,0.6553851068019867,0.6589421421289444,0.6129211455583572,0.6544390431046486,0.9203398178517819
1984-10-02,50.403955273649025,B,0.6224825978279114,0.6384893178939819,0.6500495731830597,0.6584975063800812,0.6160703110694885,0.6528549727797508,0.9161898030340672
1984-10-03,50.386080055077144,B,0.5869120955467224,0.6242610812187195,0.6420462608337403,0.6549404472112655,0.6176306664943695,0.6505642321705818,0.9119483922421933
1984-10-04,50.36303109385981,B,0.560234546661377,0.6082544088363647,0.6322643876075744,0.6487156301736832,0.6191839152574539,0.6480067160725593,0.9076600508391857
1984-10-05,50.352340663340875,B,0.6135901808738708,0.6011404037475586,0.6269288837909699,0.6456032425165177,0.6219797492027282,0.6460704955458642,0.9035088051855564
1984-10-08,50.36627812843698,B,0.6580532789230347,0.6082545399665833,0.6260396897792816,0.6451586455106735,0.6256648451089859,0.6445789059996605,0.899579875022173
1984-10-09,50.36501480263232,B,0.6135901808738708,0.6064760565757752,0.6224826872348785,0.6424908936023712,0.6282852065563201,0.6426426854729652,0.8954286293685436
1984-10-10,50.38547897308018,B,0.6313753128051758,0.6153687000274658,0.6198148906230927,0.6416016489267349,0.6307348263263702,0.6407965770363808,0.8912366174161435
1984-10-11,50.410648881445724,B,0.6224825978279114,0.6278183102607727,0.6180363595485687,0.6393785178661346,0.6324801504611969,0.638949280679226,0.8869136847555638
