Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17,0.0,0.28550797247216153,0.2825799286365509,0.2825799286365509,29759.0,0.0,0.0
1980-03-18,0.0,0.2825799286365509,0.27965144329463654,0.2825799286365509,148797.0,0.0,0.0
1980-03-19,0.0,0.2840439375688767,0.2825799286365509,0.2825799286365509,96718.0,0.0,0.0
1980-03-20,0.0,0.2825799286365509,0.2825799286365509,0.2825799286365509,63239.0,0.0,0.0
1980-03-21,0.0,0.2825799286365509,0.2825799286365509,0.2825799286365509,226915.0,0.0,0.0
1980-03-24,0.0,0.28258005185493335,0.2708665728569031,0.2708665728569031,252955.0,0.0,0.0
1980-03-25,0.0,0.2679386420499896,0.2459765672683716,0.24597656726837158,245515.0,0.0,0.0
1980-03-26,0.0,0.25183289215142945,0.2474403977394104,0.2474403977394104,182276.0,0.0,0.0
1980-03-27,0.0,0.24597645178909056,0.2327989637851715,0.2327989637851715,85558.0,0.0,0.0
1980-03-28,0.0,0.2401195132930906,0.23426298160506476,0.2386554777622223,212036.0,0.0,0.0
1980-03-31,0.0,0.24451200945024812,0.23719146820232417,0.2386554777622223,297594.0,0.0,0.0
1980-04-01,0.0,0.24158410727977753,0.2371916085240334,0.24158410727977753,223196.0,0.0,0.0
1980-04-02,0.0,0.23719143867492676,0.2342629524422276,0.23719143867492676,438951.0,0.0,0.0
1980-04-03,0.0,0.2386554777622223,0.23572745864242609,0.2386554777622223,74399.0,0.0,0.0
1980-04-04,0.0,0.2386554777622223,0.23572745864242609,0.2386554777622223,74399.0,0.0,0.0
1980-04-07,0.0,0.23865555780810216,0.23133501410484314,0.23133501410484314,126477.0,0.0,0.0
1980-04-08,0.0,0.2401195615530014,0.23133498300865965,0.2401195615530014,241795.0,0.0,0.0
1980-04-09,0.0,0.2576894760131836,0.24011949287833828,0.2576894760131836,305034.0,0.0,0.0
1980-04-10,0.0,0.2723310203499398,0.2576894964322295,0.26940253376960754,212036.0,0.0,0.0
1980-04-11,0.0,0.2796516418457031,0.27525914445281496,0.2796516418457031,141357.0,0.0,0.0
1980-04-14,0.0,0.27525913459095863,0.2723310887813568,0.2723310887813568,174836.0,0.0,0.0
1980-04-15,0.0,0.28404417634010315,0.27233113410987675,0.28404417634010315,111598.0,0.0,0.0
1980-04-16,0.0,0.28990064508338503,0.28111565113067627,0.28111565113067627,200876.0,0.0,0.0
1980-04-17,0.0,0.279651573539784,0.27525907721977905,0.27672308683395386,52079.0,0.0,0.0
1980-04-18,0.0,0.27818756392560917,0.27525907721977905,0.27672308683395386,33479.0,0.0,0.0
1980-04-21,0.0,0.27672308683395386,0.27525907721977905,0.27672308683395386,33479.0,0.0,0.0
1980-04-22,0.0,0.28697219491004944,0.2781876413322187,0.28697219491004944,223196.0,0.0,0.0
1980-04-23,0.0,0.2928292093574024,0.2884367108345032,0.2884367108345032,107878.0,0.0,0.0
1980-04-24,0.0,0.2986856322816091,0.29136464832739195,0.2942931354045868,212036.0,0.0,0.0
1980-04-25,0.0,0.30747005343437195,0.2942930099281111,0.30747005343437195,249235.0,0.0,0.0
1980-04-28,0.0,0.3162551489114659,0.3074701307237691,0.3133271038532257,491030.0,0.0,0.0
1980-04-29,0.0,0.31918366967930223,0.30893466598674757,0.31479117274284363,409192.0,0.0,0.0
1980-04-30,0.0,0.32650426030158997,0.31332720905855244,0.32650426030158997,267835.0,0.0,0.0
1980-05-01,0.0,0.33528916785049234,0.3235756891042882,0.33089664578437805,409192.0,0.0,0.0
1980-05-02,0.0,0.33089682113030044,0.3235758605707518,0.3279683589935303,364553.0,0.0,0.0
1980-05-05,0.0,0.32796835076942615,0.3191837696798877,0.32064780592918396,3292134.0,0.0,0.0
1980-05-06,0.0,0.3279682970647601,0.3177192658684731,0.3250402510166168,442671.0,0.0,0.0
1980-05-07,0.0,0.33089661610499926,0.32796815578271865,0.3294326066970825,383152.0,0.0,0.0
1980-05-08,0.0,0.3323608574163088,0.3250403123924973,0.3279683589935303,215756.0,0.0,0.0
1980-05-09,0.0,0.3279682963077718,0.3250402502663867,0.32650426030158997,111598.0,0.0,0.0
1980-05-12,0.0,0.3279681411909321,0.31918356571492096,0.3235756456851959,677026.0,0.0,0.0
1980-05-13,0.0,0.3235757849453318,0.3103987082924509,0.31625524163246155,275274.0,0.0,0.0
1980-05-14,0.0,0.31479117274284363,0.3118627115969973,0.31479117274284363,122758.0,0.0,0.0
1980-05-15,0.0,0.31625522056377603,0.30307814478874207,0.30307814478874207,212036.0,0.0,0.0
1980-05-16,0.0,0.3045422434806824,0.2986857093222694,0.3045422434806824,70679.0,0.0,0.0
1980-05-19,0.0,0.3030781997209226,0.30014971196192086,0.3016137480735779,100438.0,0.0,0.0
1980-05-20,0.0,0.3133271038532257,0.3016136250717706,0.3133271038532257,271555.0,0.0,0.0
1980-05-21,0.0,0.317719158455101,0.3133271038532257,0.3133271038532257,78118.0,0.0,0.0
1980-05-22,0.0,0.32064780592918396,0.31039877305462255,0.32064780592918396,163677.0,0.0,0.0
1980-05-23,0.0,0.32943274860997984,0.3206477534232538,0.3250402510166168,174836.0,0.0,0.0
1980-05-26,0.0,0.32943274860997984,0.3206477534232538,0.3250402510166168,174836.0,0.0,0.0
1980-05-27,0.0,0.33089682113030044,0.326504322707522,0.3279683589935303,178556.0,0.0,0.0
1980-05-28,0.0,0.3279682963077718,0.32357579872454717,0.32650426030158997,133917.0,0.0,0.0
1980-05-29,0.0,0.3279682970647601,0.3250402510166168,0.3250402510166168,249235.0,0.0,0.0
1980-05-30,0.0,0.32504030424181657,0.32064780592918396,0.32064780592918396,78118.0,0.0,0.0
1980-06-02,0.0,0.3250402510166168,0.3177192658684731,0.3250402510166168,792344.0,0.0,0.0
1980-06-03,0.0,0.32650426105519914,0.31918371741369284,0.3250402510166168,401752.0,0.0,0.0
1980-06-04,0.0,0.33675336837768555,0.32357587261870224,0.33675336837768555,267835.0,0.0,0.0
1980-06-05,0.0,0.34114554494685867,0.3338245650542233,0.3396815359592438,115318.0,0.0,0.0
1980-06-06,0.0,0.33821716940318997,0.3352891504764557,0.3352891504764557,100438.0,0.0,0.0
1980-06-09,0.0,0.35139480233192444,0.33968176172068915,0.35139480233192444,278994.0,0.0,0.0
1980-06-10,0.0,0.3499308481411187,0.34700238602917255,0.3484663963317871,96718.0,0.0,0.0
1980-06-11,0.0,0.35285883514152966,0.3470023274421692,0.3470023274421692,260395.0,0.0,0.0
1980-06-12,0.0,0.3601797769795889,0.349930746900124,0.35871532559394836,293874.0,0.0,0.0
1980-06-13,0.0,0.36896442393898915,0.3528588579149361,0.3631078898906708,286434.0,0.0,0.0
1980-06-16,0.0,0.36310790656713915,0.3513948639035377,0.3543229103088379,256675.0,0.0,0.0
1980-06-17,0.0,0.3587154054907156,0.35285887122154236,0.35285887122154236,59519.0,0.0,0.0
1980-06-18,0.0,0.35871532559394836,0.3572512897439213,0.35871532559394836,126477.0,0.0,0.0
1980-06-19,0.0,0.36603622718955414,0.3601796955488738,0.364571750164032,398032.0,0.0,0.0
1980-06-20,0.0,0.36164387763076244,0.3572513537579935,0.3601798415184021,126477.0,0.0,0.0
1980-06-23,0.0,0.3631078898906708,0.35725135584235235,0.3631078898906708,290154.0,0.0,0.0
1980-06-24,0.0,0.3689644932746887,0.36164394770077396,0.3689644932746887,182276.0,0.0,0.0
1980-06-25,0.0,0.38360589817823226,0.3748209030034004,0.3821418881416321,379432.0,0.0,0.0
1980-06-26,0.0,0.3836058902309427,0.3792133927345276,0.3792133927345276,137637.0,0.0,0.0
1980-06-27,0.0,0.380677694807505,0.3748207480974121,0.3777492344379425,293874.0,0.0,0.0
1980-06-30,0.0,0.3762853295698108,0.36750033497810364,0.36750033497810364,308754.0,0.0,0.0
1980-07-01,0.0,0.36603637766816544,0.35725135584235235,0.3631078898906708,252955.0,0.0,0.0
1980-07-02,0.0,0.3718927204608917,0.36603621498642885,0.3718927204608917,130197.0,0.0,0.0
1980-07-03,0.0,0.3777492344379425,0.36896424289377355,0.3777492344379425,104158.0,0.0,0.0
1980-07-04,0.0,0.3777492344379425,0.36896424289377355,0.3777492344379425,104158.0,0.0,0.0
1980-07-07,0.0,0.3865343880659916,0.38067785443558894,0.38506993651390076,353393.0,0.0,0.0
1980-07-08,0.0,0.3850698104858918,0.380677729845047,0.380677729845047,234355.0,0.0,0.0
1980-07-09,0.0,0.3865342348225008,0.3806777035139502,0.3836057484149933,204596.0,0.0,0.0
1980-07-10,0.0,0.38946227972354397,0.3836057484149933,0.3836057484149933,66959.0,0.0,0.0
1980-07-11,0.0,0.3836057749486201,0.380677729845047,0.380677729845047,52079.0,0.0,0.0
1980-07-14,0.0,0.3850698104858918,0.380677729845047,0.380677729845047,137637.0,0.0,0.0
1980-07-15,0.0,0.3865342348225008,0.3806777035139502,0.3836057484149933,126477.0,0.0,0.0
1980-07-16,0.0,0.38946235179901123,0.38653430635609226,0.38946235179901123,2049679.0,0.0,0.0
1980-07-17,0.0,0.38946243815023357,0.38799840211868286,0.38799840211868286,74399.0,0.0,0.0
1980-07-18,0.0,0.39531877651751895,0.38799823590214205,0.3938547670841217,100438.0,0.0,0.0
1980-07-21,0.0,0.4011754095554352,0.392390857276318,0.4011754095554352,171117.0,0.0,0.0
1980-07-22,0.0,0.4084964063894628,0.40117542217852215,0.4070323705673218,185996.0,0.0,0.0
1980-07-23,0.0,0.40996040334111933,0.4011754095554352,0.4011754095554352,1182936.0,0.0,0.0
1980-07-24,0.0,0.40410413573574516,0.3982475996017456,0.3982475996017456,278994.0,0.0,0.0
1980-07-25,0.0,0.4011753982803807,0.395318865776062,0.395318865776062,81838.0,0.0,0.0
1980-07-28,0.0,0.3982475996017456,0.39531911078133175,0.3982475996017456,491030.0,0.0,0.0
1980-07-29,0.0,0.4070323705673218,0.3982473765052156,0.4070323705673218,159957.0,0.0,0.0
1980-07-30,0.0,0.41288894414901733,0.4055679592159146,0.41288894414901733,185996.0,0.0,0.0
1980-07-31,0.0,0.4158169490938225,0.4070323705673218,0.4070323705673218,312474.0,0.0,0.0
1980-08-01,0.0,0.4304582636484959,0.41142424909231007,0.4246017336845398,301314.0,0.0,0.0
1980-08-04,0.0,0.4246019640198004,0.4158169695260216,0.4216734766960144,241795.0,0.0,0.0
1980-08-05,0.0,0.42167326404807276,0.418745219707489,0.418745219707489,189716.0,0.0,0.0
1980-08-06,0.0,0.4172815009236372,0.41288900283496865,0.41435301303863525,167397.0,0.0,0.0
1980-08-07,0.0,0.41874541305953245,0.40996041893959045,0.40996041893959045,260395.0,0.0,0.0
1980-08-08,0.0,0.4289943794644308,0.4158168902364958,0.4231378734111786,487310.0,0.0,0.0
1980-08-11,0.0,0.4304584534252663,0.4202094240787309,0.4275304079055786,204596.0,0.0,0.0
1980-08-12,0.0,0.4304584828382417,0.4216734626657879,0.42899444699287415,200876.0,0.0,0.0
1980-08-13,0.0,0.4348510205745697,0.42606599958118074,0.4348510205745697,145077.0,0.0,0.0
1980-08-14,0.0,0.4348510205745697,0.4304585230633643,0.4348510205745697,122758.0,0.0,0.0
1980-08-15,0.0,0.4363149600002254,0.4275304079055786,0.4275304079055786,249235.0,0.0,0.0
1980-08-18,0.0,0.4260658926990597,0.4231378734111786,0.4231378734111786,293874.0,0.0,0.0
1980-08-19,0.0,0.4246019640198004,0.4216734766960144,0.4216734766960144,185996.0,0.0,0.0
1980-08-20,0.0,0.4260658621788025,0.4231378431006634,0.4260658621788025,59519.0,0.0,0.0
1980-08-21,0.0,0.4246017336845398,0.42313772455562276,0.4246017336845398,111598.0,0.0,0.0
1980-08-22,0.0,0.4304584534252663,0.4246019208793332,0.4275304079055786,148797.0,0.0,0.0
1980-08-25,0.0,0.4319224927126335,0.4260659597665269,0.42899444699287415,111598.0,0.0,0.0
1980-08-26,0.0,0.43631481743396394,0.43192232206861353,0.43338677287101746,145077.0,0.0,0.0
1980-08-27,0.0,0.4377795159816742,0.4319225664993935,0.4377795159816742,159957.0,0.0,0.0
1980-08-28,0.0,0.4377795159816742,0.43338701813055025,0.4377795159816742,115318.0,0.0,0.0
1980-08-29,0.0,0.4480285868302247,0.4377795541391824,0.4451000988483429,96718.0,0.0,0.0
1980-09-01,0.0,0.4480285868302247,0.4377795541391824,0.4451000988483429,96718.0,0.0,0.0
1980-09-02,0.0,0.45974165201187134,0.4451000952347356,0.45974165201187134,185996.0,0.0,0.0
1980-09-03,0.0,0.48316743209490925,0.4685258845788449,0.4802393615245819,338513.0,0.0,0.0
1980-09-04,0.0,0.4831674866967524,0.47438291039952063,0.4787749648094177,412912.0,0.0,0.0
1980-09-05,0.0,0.4802395518564753,0.4699905216693878,0.4699905216693878,171117.0,0.0,0.0
1980-09-08,0.0,0.4743829195729557,0.465597927570343,0.465597927570343,197156.0,0.0,0.0
1980-09-09,0.0,0.4758468568325043,0.4626693455775812,0.4758468568325043,241795.0,0.0,0.0
1980-09-10,0.0,0.4802393615245819,0.472918405969789,0.4802393615245819,1052739.0,0.0,0.0
1980-09-11,0.0,0.48463188291552606,0.47877491070396516,0.4802393615245819,278994.0,0.0,0.0
1980-09-12,0.0,0.48463188291552606,0.47877491070396516,0.4802393615245819,200876.0,0.0,0.0
1980-09-15,0.0,0.484632366476833,0.4802398407030708,0.48170387744903564,145077.0,0.0,0.0
1980-09-16,0.0,0.4978093504905701,0.4802397694231338,0.49780935049057007,360833.0,0.0,0.0
1980-09-17,0.0,0.5007374286651611,0.4948809237568312,0.5007374286651611,174836.0,0.0,0.0
1980-09-18,0.0,0.5124509334564209,0.4978094233047122,0.5124509334564209,301314.0,0.0,0.0
1980-09-19,0.0,0.5226999697858237,0.5095224963769225,0.5124509334564209,316194.0,0.0,0.0
1980-09-22,0.0,0.5153789520263672,0.5051299250525473,0.5153789520263672,293874.0,0.0,0.0
1980-09-23,0.0,0.5270922373192928,0.5197712261202008,0.5226997137069702,606348.0,0.0,0.0
1980-09-24,0.0,0.5300202965736389,0.5270922762482386,0.5300202965736389,740265.0,0.0,0.0
1980-09-25,0.0,0.5388049819976386,0.532948477244223,0.5373409986495972,197156.0,0.0,0.0
1980-09-26,0.0,0.5314848656226743,0.5212358832359314,0.5212358832359314,323633.0,0.0,0.0
1980-09-29,0.0,0.5212357897939187,0.5036657452583313,0.5036657452583313,770024.0,0.0,0.0
1980-09-30,0.0,0.5065939687877058,0.5007374634722801,0.5051299333572388,290154.0,0.0,0.0
1980-10-01,0.0,0.5095220133520272,0.5036654563969237,0.5065939426422119,509630.0,0.0,0.0
1980-10-02,0.0,0.509522305572278,0.5036657452583313,0.5036657452583313,282714.0,0.0,0.0
1980-10-03,0.0,0.525627851486206,0.5065938375624944,0.525627851486206,230635.0,0.0,0.0
1980-10-06,0.0,0.5300203582745957,0.5183073406541424,0.5270923376083374,896502.0,0.0,0.0
1980-10-07,0.0,0.5300199725621999,0.524163468013938,0.5285559892654419,104158.0,0.0,0.0
