Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02,0.0,0.6341379593091835,0.6178315488939429,0.6232671737670898,65671.0,0.0,0.0
1962-01-03,0.0,0.6250790623238767,0.6178318512233871,0.6214554309844971,77611.0,0.0,0.0
1962-01-04,0.0,0.6223610197637117,0.61058416167136,0.6160197854042053,59701.0,0.0,0.0
1962-01-05,0.0,0.619643326027524,0.6033368697754622,0.6123961210250854,107462.0,0.0,0.0
1962-01-08,0.0,0.6196434636227589,0.6015250086784363,0.6015250086784363,89551.0,0.0,0.0
1962-01-09,0.0,0.6069612963828234,0.5870311856269836,0.5870311856269836,83581.0,0.0,0.0
1962-01-10,0.0,0.5997136235237122,0.594277997569227,0.5997136235237122,29850.0,0.0,0.0
1962-01-11,0.0,0.5997135292574278,0.5942779041573442,0.5960898995399475,47761.0,0.0,0.0
1962-01-12,0.0,0.608772873878479,0.596090037976213,0.608772873878479,89551.0,0.0,0.0
1962-01-15,0.0,0.632326602935791,0.6087729249583785,0.632326602935791,179103.0,0.0,0.0
1962-01-16,0.0,0.63051438331604,0.6268907537383815,0.63051438331604,95521.0,0.0,0.0
1962-01-17,0.0,0.6287033807336108,0.6069612737367603,0.6105848550796509,149252.0,0.0,0.0
1962-01-18,0.0,0.6123961210250854,0.6015248751065039,0.6123961210250854,47761.0,0.0,0.0
1962-01-19,0.0,0.6142082301039116,0.6033373874831608,0.60514897108078,35821.0,0.0,0.0
1962-01-22,0.0,0.6178316729152009,0.6033372033191022,0.6142080426216125,137312.0,0.0,0.0
1962-01-23,0.0,0.6142082301039116,0.6033373874831608,0.60514897108078,53731.0,0.0,0.0
1962-01-24,0.0,0.6069605350494385,0.5942777063149122,0.6069605350494385,125372.0,0.0,0.0
1962-01-25,0.0,0.6069605323179947,0.5906540751457214,0.5906540751457214,107462.0,0.0,0.0
1962-01-26,0.0,0.592466233018394,0.5852190256118774,0.5852190256118774,107462.0,0.0,0.0
1962-01-29,0.0,0.5870314403048744,0.5725370049476624,0.5725370049476624,35821.0,0.0,0.0
1962-01-30,0.0,0.575254614867796,0.5698189824009963,0.5725370049476624,59701.0,0.0,0.0
1962-01-31,0.0,0.5797837127484478,0.5752541089734342,0.5761601328849792,71641.0,0.0,0.0
1962-02-01,0.0,0.5779712796211243,0.5779712796211243,0.5779712796211243,17910.0,0.0,0.0
1962-02-02,0.0,0.583406925201416,0.5797832963620791,0.583406925201416,17910.0,0.0,0.0
1962-02-05,0.0,0.608772873878479,0.581595154692266,0.608772873878479,101491.0,0.0,0.0
1962-02-06,0.0,0.608772873878479,0.608772873878479,0.608772873878479,41791.0,0.0,0.0
1962-02-07,0.0,0.6087725298288063,0.6069605350494385,0.6069605350494385,17910.0,0.0,0.0
1962-02-08,0.0,0.6069605350494385,0.6069605350494385,0.6069605350494385,23880.0,0.0,0.0
1962-02-09,0.0,0.6033369038231724,0.5834068697343061,0.5906540751457214,65671.0,0.0,0.0
1962-02-12,0.0,0.5906540751457214,0.5852188645055195,0.5906540751457214,17910.0,0.0,0.0
1962-02-13,0.0,0.5942777036405437,0.5906540751457214,0.5906540751457214,83581.0,0.0,0.0
1962-02-14,0.0,0.6033368110656738,0.5997132347061724,0.6033368110656738,59701.0,0.0,0.0
1962-02-15,0.0,0.6123961210250854,0.6033368697754622,0.6123961210250854,29850.0,0.0,0.0
1962-02-16,0.0,0.6232672854128903,0.616020024982301,0.6205496788024902,155222.0,0.0,0.0
1962-02-19,0.0,0.6250790623238767,0.6196438474170209,0.6214554309844971,41791.0,0.0,0.0
1962-02-20,0.0,0.623267489127043,0.60514897108078,0.60514897108078,41791.0,0.0,0.0
1962-02-21,0.0,0.6160196977371916,0.6105840747779008,0.6123961210250854,41791.0,0.0,0.0
1962-02-22,0.0,0.6160196977371916,0.6105840747779008,0.6123961210250854,41791.0,0.0,0.0
1962-02-23,0.0,0.6033372011480603,0.5951839685440063,0.5951839685440063,53731.0,0.0,0.0
1962-02-26,0.0,0.5906540751457214,0.5888424930003419,0.5906540751457214,41791.0,0.0,0.0
1962-02-27,0.0,0.5906545452922403,0.5852193303257407,0.5879369378089905,17910.0,0.0,0.0
1962-02-28,0.0,0.5979013442993164,0.5888425557767654,0.5979013442993164,59701.0,0.0,0.0
1962-03-01,0.0,0.6015249731804533,0.5942777669964143,0.5979013442993164,41791.0,0.0,0.0
1962-03-02,0.0,0.6033368110656738,0.5988072116707438,0.6033368110656738,47761.0,0.0,0.0
1962-03-05,0.0,0.6015250086784363,0.5960897971380374,0.6015250086784363,23880.0,0.0,0.0
1962-03-06,0.0,0.6123965044375131,0.605148830693376,0.608772873878479,41791.0,0.0,0.0
1962-03-07,0.0,0.6123969036425574,0.6105848550796509,0.6105848550796509,17910.0,0.0,0.0
1962-03-08,0.0,0.6178318858146667,0.6087730390612431,0.6178318858146667,53731.0,0.0,0.0
1962-03-09,0.0,0.6214549965111814,0.6160197854042053,0.6160197854042053,65671.0,0.0,0.0
1962-03-12,0.0,0.6160197854042053,0.6069605844435753,0.6160197854042053,47761.0,0.0,0.0
1962-03-13,0.0,0.6232674787564007,0.6142082198840075,0.6214554309844971,113432.0,0.0,0.0
1962-03-14,0.0,0.6486330032348633,0.616020070971227,0.6486330032348633,286564.0,0.0,0.0
